t,s1,s2,s3,s4
0,0.6098014284102036,0.9206230841838069,0.5440790482812928,1.1106396079407008
1,1.2065027569906939,0.9559618143982582,0.9206033692697506,1.1294838462037902
2,1.1954731575714503,0.963324049859602,0.8992791763335388,0.9966768336829724
3,1.3962118670014978,0.9854107562436334,0.9669073310741725,0.7517017362628144
4,1.4105503462464837,1.0001352271663235,0.9991982518062102,0.8190025872024174
5,1.1480458800687339,1.020013262911952,0.936444198308117,0.9598857018359894
6,1.1949216776004727,0.9876194268820363,1.149686127670539,1.101666161148754
7,0.9881166884898567,0.9235679783683449,1.2362014247261313,1.2631882034038033
8,1.2087086768745425,1.0034482331239267,1.421417271943785,1.3645881521528087
9,0.9042917329037288,1.1389133656126582,1.0168668688105251,1.4022766286789874
10,1.2914306725187767,1.2147443908645017,1.2118309185132936,1.3394625011353563
11,0.8767177343556507,1.1867678961113943,0.8103268286566258,1.2631882034038033
12,0.864033695023536,1.1087282002211478,0.7950952622735981,1.233575828990379
13,1.5092652610486363,1.0708126875952262,1.3373390255094462,1.1949900077850049
14,1.657061893266315,1.1234526711438355,1.456145243297076,1.0137263825876737
15,1.2065027569906939,1.106519529582745,1.262399718904951,0.9814219741366624
16,1.4155136659851586,1.0987891823483336,1.4013116043181828,0.9509122550440425
17,0.673221625070777,1.094739952844593,0.7652413921628475,0.9536042890816263
18,1.205399797048739,1.0259030512810257,1.3123592566412698,0.8243866552775848
19,1.3372035101085606,1.0866414938371165,1.2910350637050243,0.8988662636507465
20,0.7702820999600584,0.9964541094356504,0.9187755813038021,0.9042503317259171
21,0.8017164583048563,0.9566980379443933,0.9608147045209546,0.8692538892373222
22,1.1552151196912575,0.9386605610641001,1.2441218392452975,0.8459229275782579
23,0.5982203490199826,0.9335069962411592,0.9443646128272833,0.793876936184965
24,0.5061231938694374,0.946022796525444,0.7506190884351583,0.9912927656078049
25,1.0267202864571783,1.1278700124206438,1.192943776198335,1.066669718660159
26,0.5877422295717166,1.190080902069,0.9906685746317052,1.043338757001098
27,0.7184429826896446,1.0774386995104348,0.9321793597208814,0.9966768336829724
28,0.70189858356081,1.057928775537874,0.7073614399073623,0.8181052425232218
29,1.2202897562647022,0.9659008322710725,0.8481011132865427,0.58569297061179
30,0.7950986986533102,0.9504401378022497,0.5654032412175046,0.4798062984668129
31,1.0443676455279678,1.0214857100042198,0.7542746643670891,0.57043811106548
32,0.8530040956042926,1.0582968873109415,0.5983034246048473,0.8845087487836322
33,0.9098065326133199,1.0704445758221586,0.5928200607069681,0.945528186968872
34,1.4508083841266766,1.1113049826326185,1.0034630903934458,1.0200077953420337
35,0.8982254532231602,1.0674996816376205,0.685427984315778,1.0271865527755923
36,0.8314963767367831,1.06381856390695,0.6866465096264216,1.1115369526198964
37,1.2478637548127802,1.1186672180939623,1.0412373750233628,1.054106893151436
38,0.9842563286931368,1.1477480481662723,0.9297423090995943,0.9850113528534418
39,0.6098014284102036,1.115722323909424,0.633640658613477,0.9446308422896794
40,1.1033760024208439,1.1297105712859792,0.9675165937295112,0.9401441188937045
41,0.9759841291287195,1.112777429724886,0.8487103759418814,0.9473228763272632
42,0.3721135609257669,1.1021021883059392,0.49899361178751456,1.0307759314923717
43,0.7377447816733054,1.1517972776700105,0.7774266452692832,1.1528148078628544
44,0.24747908748840755,1.1573189542660192,0.4185709412851065,1.1366626036373488
45,0.47303439561170696,1.1698347545503038,0.5562643013876948,1.1967846971433962
