t,s1,s2,s3,s4
0,-0.5317621114803631,-1.092212090947672,-0.5068990321477559,-1.2879627195467873
1,-0.8477601348413366,-1.1069365618703595,-0.7341540025825621,-1.2466848643038295
2,-0.8058476570482727,-1.0756470611596491,-0.7250150627527184,-1.2350193834742988
3,-0.4788200342680557,-1.0833774083940604,-0.53005101304995,-1.3507768470904185
4,-0.6756983839013221,-1.0708616081097757,-0.61351999682895,-1.4162830086716331
5,-0.8929814924602042,-1.0506154605910796,-0.7585245087953997,-1.4458953830850576
6,-0.39885543847858645,-1.028160642433978,-0.4112447952623201,-1.555371433946814
7,-0.44021643630073415,-1.0005522594539382,-0.5928050665480431,-1.6540793486582355
8,-1.103095361396624,-1.0046014889576789,-1.0393945928984554,-1.733045680427369
9,-1.01044672627504,-1.0112275008728875,-0.9900443178174415,-1.776118225028715
10,-0.7854428981227181,-1.0314736483915836,-0.8316360274339464,-1.7240722336354222
11,-1.298319271117019,-1.10840900896263,-1.1551544974094932,-1.5652422254179565
12,-1.306039990710459,-1.1290232682543935,-1.1460155575796496,-1.466534310706538
13,-0.8157742965255611,-1.10840900896263,-0.798126581391265,-1.4611502426313674
14,-1.0529106840390814,-1.0859541908055308,-0.9912628431280851,-1.4261538001427756
15,-1.26909083265607,-1.0796962906633873,-1.266040300677923,-1.305909613130681
16,-0.747390780126374,-1.044357560448936,-0.9236346883874514,-1.1228512985749586
17,-0.7220227014620835,-1.0233751893841048,-0.7975173187359602,-0.8724921330796331
18,-1.1218456804093073,-0.9626367468280164,-1.0460964821069783,-0.6957152312782706
19,-0.8973933322279016,-0.9350283638479765,-0.9138864859023028,-0.835701001232647
20,-0.7815825383259982,-0.9453354934938583,-0.8468675938169741,-0.9442797074152111
21,-1.26302455297544,-0.9191995576060862,-1.2587291488140953,-0.9873522520165572
22,-0.9404087699629206,-0.8949041805836518,-1.03512975431122,-1.130927400687713
23,-0.4909525936291929,-0.8783391507956263,-0.6555591200461025,-1.2341220387951033
24,-0.9139377313567362,-0.8577248915038627,-0.8736751506510988,-1.1425928815172435
25,-1.0253366854910033,-0.8982171865412549,-1.0369575422771682,-0.9810708392621941
26,-0.56154202991229,-0.9136778810100776,-0.7554781955188077,-1.007093834958839
27,-0.5422402309286292,-0.8499945442694513,-0.6263145125906906,-1.0142725923923976
28,-0.9288276905726995,-0.7995632313592448,-0.8688010494085245,-0.7890390779145215
29,-0.632131466195387,-0.820545602424076,-0.7798487017316453,-0.8473664820621808
30,-0.5234899119159458,-0.8610378974614683,-0.7969080560806214,-0.8698000990420464
31,-0.9310336104565483,-0.8724493624265502,-1.1722138517584695,-0.9200514010769512
32,-0.8190831763513647,-0.9125735456908775,-1.1076320102944277,-0.9685080137534678
33,-0.568159789563836,-0.915150328102348,-0.8809863025149602,-0.9326142265856774
34,-0.9525413293240578,-0.8352700733467637,-1.078387402839016,-0.996325698808504
35,-0.8825033730119383,-0.8492583207233162,-1.1021486463965486,-1.156950396384358
36,-0.2742209650412883,-0.8323251791622256,-0.8700195747191681,-1.351674191769614
37,-0.6266166664857346,-0.8253310554739494,-1.1630749119286596,-1.3041149237722929
38,-1.0369177648812244,-0.8043486844091181,-1.2910200695460992,-1.290654753584371
39,-0.6326829461663032,-0.7134250764615194,-0.8700195747191681,-0.9649186350366885
40,-0.7904062178613317,-0.6953875995812262,-0.6866315154674967,-0.6463612739225615
41,-1.4450129433928043,-0.8860694980300378,-1.1490618708562754,-0.647258618601757
42,-1.2448257139337342,-0.9173589987407508,-1.040003855553794,-0.5664975974742323
43,-0.680661703639997,-0.9376051462594469,-0.6348441897651956,-0.4911206444218751
44,-0.9911449272913793,-1.03994021917213,-0.89926418217458,-0.6768709930151814
45,-1.0843450423838794,-1.0690210492444379,-1.0381760675878118,-0.7100727461453881
46,-0.47992299420994944,-0.9644773056933517,-0.6701814237738254,-0.6203382782259165
47,-0.556578710173615,-1.0174854010150312,-0.6543405947354928,-0.7728868736890191
48,-0.6966546227978541,-0.965949752785622,-0.8285897141573205,-0.7028939887118294
49,-0.38892879900129795,-0.9729438764738982,-0.5465011047436212,-0.8105753502151947
50,-0.28525056446053176,-0.9865640120773856,-0.41368184588360724,-0.745069188633983
51,-0.5758805091572758,-0.9891407944888562,-0.7542596702081641,-0.5189383294769112
52,-0.32606008231164074,-0.9055794220025987,-0.6677443731525382,-0.4606109253292552
53,-0.13138765256222307,-1.0016565947731408,-0.5148194466669221,-0.658026754752092
54,-0.6756983839013221,-1.0097550537806197,-0.8694103120638632,-0.7100727461453881
55,-0.7302949010265619,-0.8949041805836518,-0.8614898975446631,-0.7280196397292817
56,-0.49260703354206414,-0.8680320211497445,-0.6805388889142788,-0.6616161334688714
57,-0.9679827685109986,-0.8695044682420122,-0.9930906310940674,-0.5449613251735593
58,-1.0738669229356135,-0.834165738027561,-1.0150240866856177,-0.7073807121078044
59,-0.6023515477634601,-0.8242267201547467,-0.6482479681822749,-0.876978856475605
60,-0.5852556686636481,-0.7859430957557574,-0.5458918420883163,-0.9801734945829984
61,-1.0689036031969998,-0.8518351031347866,-0.8937808182767009,-0.9056938862098368
62,-0.8356275754801994,-0.8823883802993645,-0.6994260312292372,-0.9299221925480936
63,-0.578637909012102,-0.8485220971771835,-0.5239583864967321,-0.9021045074930575
64,-0.9547472492079064,-0.8518351031347866,-0.8157951983955799,-0.8303169331574796
65,-0.8317672156834794,-0.8297483967507552,-0.6951611926420016,-0.9882495966957496
66,-0.48598927389051805,-0.856252444411595,-0.43256898819856565,-1.2915520982635669
67,-0.6756983839013221,-0.924353122429027,-0.5915865412373995,-1.3319326088273291
68,-0.9564016891207776,-0.854411885546257,-0.8395564419531126,-1.167718532534696
69,-0.6100722673569,-0.7866793193018925,-0.6372812403864827,-1.126440677291738
70,-0.6442640255565241,-0.8264353907931495,-0.6927241420207145,-0.929024847868898
71,-1.2486860737304541,-0.8658233505113416,-1.1569822853754417,-0.7567346694635135
72,-0.9310336104565483,-0.9460717170399909,-1.0217259758941406,-0.4956073678178501
73,-0.7876488180065668,-0.9534339525013372,-0.9796868526769881,-0.354724253184278
74,-0.9922478872333342,-1.013804283284358,-1.1661212252052515,-0.3870286616352892
75,-0.6233077866599921,-0.9935581357656619,-0.9242439510427564,-0.48842861038429136
76,0.004827900265296057,-0.9180952222868835,-0.4867933645221539,-0.45253482321650085
77,-0.3983039585076702,-0.9479122759053288,-0.6068181076204273,-0.5620108740782573
78,-0.5516153904350014,-0.9563788466858727,-0.6068181076204273,-0.658026754752092
79,-0.2576765659124537,-0.9560107349128077,-0.40697995667508446,-0.6741789589775976
80,-0.5201810320901422,-0.932451581436506,-0.7268428507187007,-0.48663392102590325
81,-1.0087922863621688,-0.9633729703741515,-1.0710762509751546,-0.5602161847198692
82,-0.665220264453056,-1.0005522594539382,-0.6817574142249223,-0.6723842696192095
83,-0.7148534618396211,-0.8801797096609617,-0.610473683552358,-0.5036834699306013
84,-1.3644968676324187,-0.8639827916460063,-1.0997115957752615,-0.573676354907791
85,-1.2387594342531656,-0.7841025368904221,-0.9096216473150335,-0.5781630783037629
86,-0.594630828169959,-0.6228695802869858,-0.4435357159943578,-0.42920386155743967
87,-0.856032334405815,-0.6799269051124035,-0.8828140904809088,-0.8249328650823121
88,-0.9277247306308058,-0.7333031122071481,-1.0387853302431505,-1.0008124222044759
89,-0.7380156206200018,-0.7469232478106329,-1.0278186024473583,-1.1560530517051621
90,-0.771104418877671,-0.7399291241223567,-1.0948374945326873,-1.141695536838048
91,-0.9023566519665764,-0.6953875995812262,-1.0058851468558079,-1.0717026518608612
92,-0.5174236322353772,-0.7546535950450443,-0.5014156682498767,-1.252068932379
93,-0.5267987917416883,-0.775267854336808,-0.4904489404540846,-1.1255433326125424
94,-0.9674312885400211,-0.9173589987407508,-0.8864696664128394,-1.0645238944273026
95,-0.7490452200392452,-0.9604280761896135,-0.8231063502594413,-0.9756867711870235
96,-0.5383798711319092,-0.9107329868255396,-0.7603522967613482,-0.8500585160997645
97,-0.8648560139411486,-0.9191995576060862,-1.0546261592814832,-0.8958230947386944
98,-0.9806668078431133,-0.8529394384539893,-1.0357390169665248,-0.6652055121856507
99,-0.6470214254113503,-0.7951458900824391,-0.809702571842362,-0.7253276056916981
100,-0.7209197415201897,-0.7487638066759708,-0.8261526635360333,-0.7316090184460612
101,-1.045741444416558,-0.8172325964664705,-1.0558446845921268,-0.7010992993534413
102,-0.568159789563836,-0.879443486114829,-0.7213594868208215,-0.9119752989641999
103,-0.5400343110447804,-0.9258255695212948,-0.7694912365911919,-0.970302703111856
104,-0.950335409440209,-0.9173589987407508,-1.0930097065667388,-1.005299145600451
105,-0.7363611807071305,-0.88459705093777,-0.8688010494085245,-1.1560530517051621
106,-0.5389313511028255,-0.8533075502270568,-0.6683536358078769,-1.2224565579655726
107,-0.8687163737379298,-0.8963766276759195,-1.0040573588898256,-1.221559213286377
108,-0.7992298973967266,-0.9030026395911283,-1.03512975431122,-1.1955362175897322
109,-0.32826600219548946,-0.8834927156185672,-0.7402466291357461,-1.0725999965400537
110,-0.697757582739809,-0.8566205561846599,-0.9187605871448772,-0.9873522520165572
111,-1.0093437663331464,-0.8109746963243268,-1.1058042223284794,-0.8464691373829851
112,-0.5813953088669281,-0.8106065845512618,-0.7195316988548393,-0.8051912821400271
113,-0.7247801013169096,-0.8072935785936561,-0.8109210971530056,-0.7809629758017703
114,-1.243171274020863,-0.775267854336808,-1.1856176301755488,-0.6634108228272626
115,-1.0374692448521405,-0.7966183371747068,-0.9991832576472514,-0.6714869249400138
116,-0.8223920561771072,-0.8569886679577275,-0.864536210821289,-0.8545452394957364
117,-1.2547523534110228,-0.9619005232818812,-1.2636032500566696,-0.9729947371494397
118,-1.119088280554481,-1.0182216245611637,-1.2434975824310677,-1.0932389241615343
119,-0.7363611807071305,-1.0366272132145247,-1.0107592480983485,-1.273605204679673
120,-1.2029132361406703,-1.0579776960524234,-1.3019867973418915,-1.4467927277642532
121,-1.2806719120462295,-1.0634993726484294,-1.3903298823634658,-1.5203749914582192
122,-0.890224092605378,-1.0730702787481785,-1.011977773408992,-1.4844812042904318
123,-0.9850786476108107,-1.102519220593554,-1.051579846004891,-1.366929051315924
124,-1.3981371458610654,-1.0955250969052777,-1.3537741230441924,-1.375902498107871
125,-0.9062170117632964,-1.084113631940193,-0.9437403560130196,-1.4620475873105632
126,-0.7451848602425254,-1.0936845380399423,-0.8401657046084513,-1.4764051021776805
127,-1.1687214779410462,-1.1330724977581317,-1.1746509023797567,-1.4279484895011638
128,-1.0760728428194621,-1.1400666214464106,-1.1423599816477528,-1.4324352128971387
129,-0.5736745892734271,-1.117611803289309,-0.859052846923376,-1.382183910862234
130,-0.9376513701080943,-1.1349130566234695,-1.0924004439114001,-1.3597502938823653
131,-0.9801153278721358,-1.103255444139689,-1.1198172634008634,-1.1919468388729528
132,-0.5720201493605559,-1.0852179672593958,-0.798126581391265,-1.0349115200138752
133,-0.7264345412297808,-1.0634993726484294,-0.8304175021233028,-1.0537557582769645
134,-1.0595284436906276,-1.0064420478230143,-1.0241630265154278,-1.0806760986528081
135,-0.5146662323805511,-0.999816035907803,-0.6567776453567461,-0.8994124734554737
136,-0.4804744741809269,-1.0020247065462085,-0.622049674003455,-0.8590319628917114
137,-0.9398572899919431,-0.96889464697016,-1.011977773408992,-0.9550478435655461
138,-0.8306642557415245,-0.9928219122195268,-0.8882974543788217,-1.0196566604675652
139,-0.5273502717126658,-0.9880364591696534,-0.6841944648462095,-1.1183645751789868
140,-0.9299306505146545,-0.9541701760474699,-1.0558446845921268,-1.0205540051467608
141,-0.8328701756253732,-0.9000577454065902,-1.0071036721664515,-0.9792761499038029
142,-0.37845067955303197,-0.8275397261123523,-0.6982075059185937,-1.0026071115628672
143,-0.6712865441336247,-0.7741635190176078,-0.8724566253404552,-1.1040070603118692
144,-1.101992401454669,-0.8356381851198312,-1.3458537085250262,-1.2287379707199357
145,-0.7269860212007583,-0.8551481090923923,-0.8919530303107523,-1.360647638561561
146,-0.7242286213459321,-0.9365008109402442,-0.7213594868208215,-1.2807839621132286
147,-1.2663334328012437,-0.8893825039876433,-1.0686392003538674,-1.0438849668058252
148,-0.9299306505146545,-0.9125735456908775,-0.9492237199109326,-1.0555504476353557
149,-0.6552936249757676,-0.946807940586126,-0.7877691162508116,-1.0196566604675652
150,-0.9933508471752279,-0.9482803876783963,-1.1021486463965486,-1.0106832136756183
151,-0.8648560139411486,-1.0141723950574255,-1.0284278651026633,-1.0420902774474339
152,-0.43249571670723314,-1.0020247065462085,-0.7329354772719185,-0.9640212903574928
153,-0.7926121377451805,-0.8234904966086115,-0.9224161630768078,-0.9056938862098368
154,-1.0540136439810364,-0.7539173714989117,-0.9480051946002891,-0.7746815630474073
155,-0.6211018667761434,-0.7539173714989117,-0.6921148793653759,-0.5970073165668522
156,-0.7374641406490243,-0.7796851956136163,-0.8011728946678909,-0.6230303122635003
157,-1.11357348084489,-0.7951458900824391,-1.144187769613701,-0.6176462441883297
158,-0.7744132987034746,-0.8356381851198312,-0.9017012327958671,-0.6095701420755785
159,-0.5637479497961386,-0.9250893459751622,-0.6646980598759462,-0.7872443885561334
160,-0.9359969301952231,-0.9394457051247822,-0.9607997103620296,-0.9846602179789734
161,-0.9166951312115623,-0.9063156455487338,-0.9443496186683583,-1.1165698858205955
162,-0.5670568296218811,-0.8326932909352932,-0.6616517465993204,-1.1506689836299948
163,-0.9740490481915672,-0.8187050435587382,-0.9236346883874514,-1.2601450344917513
164,-0.9944538071171829,-0.8268035025662172,-1.1843991048649052,-1.314883059922628
165,-0.5014307130774589,-0.792200995897901,-1.1447970322690397,-1.2852706855092038
166,-0.7413245004457443,-0.8061892432744535,-1.3208739396568498,-1.2224565579655726
167,-1.2475831137885605,-0.8776029272494912,-1.652312824151563,-1.0690106178232743
168,-0.7446333802715479,-0.8168644846934029,-1.0802151908049644,-0.9433823627360155
169,-0.740773020474828,-0.7796851956136163,-0.6793203636036352,-0.7710921843306279
170,-1.2646789928883724,-0.789256101713363,-0.7999543693572473,-0.48394188698831636
171,-1.2481345937594766,-0.9328196932095736,-0.7822857523529324,-0.443561376424554
172,-0.8394879352769192,-0.9677903116509573,-0.6439831295950055,-0.6059807633587991
173,-1.0843450423838794,-0.994294359311797,-0.9675015995705524,-0.45253482321650085
174,-0.9950052870880992,-0.9637410821472191,-1.0131962987196355,-0.469584372121202
175,-0.2549191660576275,-0.8860694980300378,-0.5343158516372193,-0.5090675380057688
176,-0.22734516750954945,-0.8915911746260462,-0.500806405594538,-0.4749684401963695
177,-0.6641173045111624,-0.9460717170399909,-0.8620991602000018,-0.43279324027421906
178,-0.17991789000683311,-0.9582194055512107,-0.6232681993140986,-0.43279324027421906
179,-0.2135581682354798,-0.9423905993093202,-0.6360627150758391,-0.5198356741561069
180,-0.954195769236929,-0.935396475621044,-1.1118968488816972,-0.45522685725408774
181,-0.8676134137959748,-0.9284023519327652,-1.0040573588898256,-0.536885223060805
182,-0.5852556686636481,-0.9074199808679365,-0.7841135403188809,-0.6329011037346427
183,-0.9641224087142787,-0.890118727533776,-1.040613118209099,-0.6400798611681984
184,-0.9530928092950353,-0.8591973385961305,-0.9778590647110058,-0.6885364738447151
185,-0.438561996387863,-0.8220180495163438,-0.61351999682895,-0.7989098693856641
186,-0.687279463291543,-0.8187050435587382,-0.763398610037974,-0.7378904312004243
187,-0.9034596119084702,-0.8032443490899155,-0.9126679605916593,-0.7701948396514323
188,-0.38341399929170683,-0.798458896040042,-0.5915865412373995,-0.7576320141427061
189,-0.3299204421084219,-0.7741635190176078,-0.5532029939521778,-0.7962178353480803
190,-0.8852607728667644,-0.7793170838405487,-0.956534871774794,-0.7540426354259299
191,-0.6211018667761434,-0.7973545607208419,-0.7286706386846491,-0.7863470438769379
192,-0.38617139914647175,-0.817600708239538,-0.5312695383605935,-0.803396592781639
193,-0.8720252535636722,-0.8330614027083608,-0.8809863025149602,-0.755837324784318
194,-0.9315850904275258,-0.856252444411595,-0.9090123846597286,-0.7495559120299549
195,-0.5687112695347523,-0.854411885546257,-0.674446262361061,-0.6858444398071313
196,-0.8940844524021592,-0.8669276858305418,-0.887688191723483,-0.6382851718098103
197,-1.0871024422387057,-0.8978490747681873,-1.0211167132388357,-0.5063755039681851
198,-0.7005149825946352,-0.8739218095188206,-0.7439022050676769,-0.5009914358930175
199,-0.7247801013169096,-0.8897506157607109,-0.7993451067019086,-0.4058728998983754
200,-1.1328752798285509,-0.9000577454065902,-1.1313932538519604,-0.2972941937158145
201,-0.669080624249776,-0.9475441641322612,-0.8602713722340195,-0.34216142767555185
202,-0.4187087174332247,-0.9442311581746556,-0.6896778287440887,-0.3017809171117895
203,-0.7435304203295929,-0.965949752785622,-0.9291180522853306,-0.2003809683627842
204,-0.666323224395011,-0.9637410821472191,-0.8407749672637562,-0.25152961507688465
205,-0.2174185280321997,-0.9173589987407508,-0.4813100006242747,-0.39779679778562416
