t,s1,s2,s3,s4
0,-0.8499660547251853,-1.154791092369098,-0.8261526635360333,-1.126440677291738
1,-0.6475729053822665,-1.1720923457032562,-0.5203028105648013,-1.1883574601561733
2,-0.9834242076979395,-1.1776140222992648,-0.7451207303783204,-1.106699094349453
3,-0.8295612957996308,-1.16509822201498,-0.6975982432632888,-1.1201592645373748
4,-0.4942614734549353,-1.1606808807381717,-0.4106355326070152,-1.2610423791709469
5,-0.9166951312115623,-1.188289263718214,-0.6750555250163996,-1.2789892727548406
6,-0.7837884582097857,-1.1231334798853174,-0.5525937312968391,-1.3471874683736391
7,-0.30510384341510877,-1.101046773501286,-0.20531401776375943,-1.4162830086716331
8,-0.6073148675020738,-1.0513516841372121,-0.569653085645849,-1.4710210341025098
9,-1.0507047641552327,-1.0693891610175055,-0.9096216473150335,-1.5885731870770208
10,-0.7655896191680799,-1.058345807825491,-0.7073464457484036,-1.7285589570313973
11,-0.8301127757706083,-1.0727021669751111,-0.7877691162508116,-1.6809996890340761
12,-1.3490554284454779,-1.1304957153466613,-1.158810073341424,-1.5311431276085572
13,-1.1775451574764408,-1.1930747167680875,-1.03512975431122,-1.4593555532729794
14,-0.820737616264236,-1.1551592041421657,-0.6659165851865897,-1.4270511448219683
15,-1.3490554284454779,-1.114666909104771,-1.063155836455988,-1.2771945833964524
16,-1.2878411516687531,-1.1360173919426697,-1.1179894754348811,-1.290654753584371
17,-0.842796815102723,-1.126446485842923,-0.8663639987872374,-1.1946388729105364
18,-1.0336088850554208,-1.0896353085362016,-0.9839516912642237,-0.9514584648487667
19,-1.3303051094327947,-1.0657080432868349,-1.1795250036223308,-0.7737842183682117
20,-0.6084178274440287,-0.98325100611978,-0.6494664934929184,-0.8042939374608316
21,-0.7369126606780468,-0.969262758743225,-0.7694912365911919,-0.8994124734554737
22,-1.2089795158212389,-0.9814104472544447,-1.107022747639123,-0.8464691373829851
23,-0.9150406912986911,-0.9729438764738982,-0.9772498020557009,-0.9613292563199092
24,-0.44021643630073415,-0.9317153578903709,-0.5592956205053619,-1.0734973412192494
25,-0.9564016891207776,-0.9147822163292804,-0.838337916642469,-0.9981203881668922
26,-0.9602620489175587,-0.9309791343442357,-0.7944710054593344,-0.9631239456782973
27,-0.4120909577816786,-0.9758887706584363,-0.47948221265829244,-0.9344089159440686
28,-0.7286404611136296,-0.9972392534963325,-0.6616517465993204,-0.9101806096058087
29,-0.8852607728667644,-0.8890143922145758,-0.6677443731525382,-0.855442584174932
30,-0.38672287911744924,-0.856252444411595,-0.44048940271773196,-0.71455946954136
31,-0.5350709913061056,-0.8610378974614683,-0.6317978764886035,-0.7953204906688847
32,-1.0622858435454539,-0.9048431984564661,-1.1192080007455247,-0.7199435376165305
33,-0.7391185805618955,-0.9445992699477231,-0.9498329825662375,-0.8419824139870101
34,-0.5598875899994187,-0.9655816410125544,-0.8176229863615622,-0.8635186862876832
35,-1.1825084772150545,-0.9589556290973432,-1.2002399339032377,-0.8581346182125157
36,-0.9701886883948473,-0.9239850106559595,-0.9504422452215762,-0.8805682351923844
37,-0.3812080794078581,-0.8956404041297844,-0.7213594868208215,-1.2251485920031564
38,-0.7021694225075065,-0.8853332744839025,-1.0924004439114001,-1.2054070090608746
39,-0.8841578129248094,-0.8665595740574767,-1.274569977852428,-1.2789892727548406
40,-0.508048472729005,-0.8551481090923923,-0.8365101286765206,-1.2143804558528215
41,-0.7435304203295929,-0.7818938662520192,-0.7573059834847561,-0.88146557987158
42,-1.3104518304781563,-0.7885198781672278,-1.0131962987196355,-0.6993046099950501
43,-1.0054834065363651,-0.8588292268230654,-0.7871598535955068,-0.6400798611681984
44,-0.9795638479012195,-0.8886462804415082,-0.726233588063362,-0.18422876413728173
45,-1.4334318640025834,-0.9777293295237716,-1.0192889252728534,-0.33498267024199313
46,-0.9387543300500493,-1.1212929210199822,-0.7341540025825621,-0.6795630270527682
47,-0.7253315812878871,-1.0417807780374655,-0.7244058000974135,-0.44535606578294523
48,-1.0683521232260222,-1.0885309732170014,-1.0345204916558812,-0.5485507038903387
49,-0.9260702907179347,-1.0657080432868349,-0.8553972709914791,-0.647258618601757
50,-0.4192601974042022,-1.0727021669751111,-0.46059507034333397,-0.7854496991977453
51,-0.5582331500864862,-1.0863223025785984,-0.49288599107537173,-0.8222408310447283
52,-0.5951823081409365,-1.044357560448936,-0.6092551582417144,-0.6014940399628272
53,-0.0977473743335764,-0.9284023519327652,-0.3497092670749043,-0.45791889129167146
54,-0.13635097230089793,-1.0038652654115436,-0.37042419735581117,-0.4974020571762382
55,-0.7253315812878871,-1.0576095842793558,-0.8011728946678909,-0.6526426866769246
56,-0.39664951859473774,-0.9390775933517147,-0.5489381553649083,-0.662513478148067
57,-0.6244107466018859,-0.9681584234240249,-0.7274521133740055,-0.51086222736416
58,-1.1301178799737246,-0.9401819286709174,-1.0363482796218635,-0.4606109253292552
59,-1.0556680838939076,-0.927298016613565,-0.9388662547704791,-0.6266196909802796
60,-0.38617139914647175,-0.8827564920724321,-0.43500603881985284,-0.8168567629695578
61,-0.7358097007361531,-0.7852068722096223,-0.5867124399948253,-0.8724921330796331
62,-0.9795638479012195,-0.8776029272494912,-0.7445114677230156,-0.7719895290098235
63,-0.5769834690992308,-0.8842289391647025,-0.4770451620370053,-0.9003098181346694
64,-0.595733788111914,-0.8466815383118457,-0.5050712441817736,-0.7872443885561334
65,-1.0424325645908155,-0.8695044682420122,-0.8688010494085245,-0.7046886780702175
66,-0.5714686693895784,-0.8518351031347866,-0.50385271887113,-0.8608266522500995
67,-0.6602569447143812,-0.8868057215761729,-0.5093360827690431,-1.1865627707977853
68,-1.0567710438358013,-1.0031290418654086,-0.7487763063102512,-1.2161751452112095
69,-1.0446384844746641,-0.9022664160449957,-0.8103118344977007,-1.0358088646930708
70,-0.5973882280247853,-0.8315889556160905,-0.5129916587009737,-1.048371690201797
71,-0.9255188107469572,-0.8672957976036093,-0.7103927590250294,-0.8698000990420464
72,-1.0705580431098711,-0.94091815221705,-0.8748936759617424,-0.755837324784318
73,-0.7677955390519285,-0.9902451298080562,-0.763398610037974,-0.5593188400406736
74,-0.8279068558867596,-0.9648454174664193,-0.8395564419531126,-0.3242145340916581
75,-1.1791995973893121,-1.016749177468896,-1.1179894754348811,-0.33588001492118874
76,-0.669080624249776,-1.0145405068304931,-0.8255434008807285,-0.39779679778562416
77,-0.38175955937877437,-1.0145405068304931,-0.6884593034334789,-0.36728707869300425
78,-0.6155870670664911,-0.9976073652694001,-0.8078747838764136,-0.4076675892567666
79,-0.5146662323805511,-1.0693891610175055,-0.6293608258673165,-0.521630363514495
80,0.09141025570625017,-0.9571150702320079,-0.13951365098907423,-0.6786656823735726
81,-0.6304770262824545,-0.9987117005886028,-0.601944006377853,-0.40318086586079166
82,-0.7540085397778589,-0.9287704637058328,-0.7871598535955068,-0.3771578701641467
83,-0.38010511946590314,-0.9718395411546955,-0.4898396777987459,-0.6014940399628272
84,-0.6056604275892026,-1.0215346305187694,-0.6263145125906906,-0.5970073165668522
85,-1.2100824757631325,-0.9398138168978498,-1.0107592480983485,-0.3278039128084375
86,-0.971291648336741,-0.9501209465437317,-0.743292942412372,-0.5521400826071149
87,-1.0126526461588887,-0.8547799973193246,-0.6378905030418214,-0.4399719977077778
88,-1.1328752798285509,-0.7336712239802156,-0.7311076893059363,-0.33857204895877246
89,-0.9282762106017833,-0.7539173714989117,-0.8164044610509186,-0.6122621761131621
90,-0.6437125455855466,-0.792200995897901,-0.6586054333227284,-0.9954283541293084
91,-1.1747877576216148,-0.811710919870462,-1.2087696110777428,-1.0950336135199223
92,-1.0225792856361773,-0.8083979139128563,-1.2038955098351685,-1.2448901749454413
93,-0.367972560104766,-0.7848387604365572,-0.6384997656971263,-1.3247538513937704
94,-0.5433431908705229,-0.8268035025662172,-0.4989786176285896,-1.3893626682957927
95,-1.0198218857814123,-0.91220543391781,-0.7201409615101779,-1.1031097156326768
96,-0.4777170743261007,-0.9869321238504507,-0.3180276089981714,-1.0142725923923976
97,-0.46889339479070596,-0.9861959003043181,-0.5172564972882093,-1.0573451369937439
98,-0.999968606826774,-0.9501209465437317,-1.03512975431122,-0.8976177840970856
99,-0.7170593817234698,-0.9655816410125544,-0.9321643655619226,-0.8733894777588257
100,-0.6266166664857346,-0.9284023519327652,-0.6884593034334789,-0.658026754752092
101,-1.1058527612513889,-0.8665595740574767,-1.0180703999622098,-0.6553347207145083
102,-0.951438369382164,-0.7756359661098755,-0.9096216473150335,-0.6095701420755785
103,-0.45290047563284885,-0.8555162208654598,-0.5489381553649083,-0.7091754014661925
104,-0.8444512550155941,-0.915150328102348,-0.8541787456808355,-0.7764762524057954
105,-0.8814004130700445,-0.9799380001621745,-0.9547070838088118,-0.8114726948943902
106,-0.4352531165620593,-0.9508571700898668,-0.6275330379013342,-1.0411929327682383
107,-0.6723895040755796,-0.9199357811522213,-0.7134390723016214,-1.0582424816729394
108,-1.0986835216289266,-0.8728174741996179,-0.9717664381578218,-1.0017097668836714
109,-0.6999635026236577,-0.9471760523591937,-0.763398610037974,-1.1075964390286486
110,-0.4992247931936102,-0.9784655530699067,-0.6646980598759462,-1.1641291538179166
111,-0.8769885733023471,-0.9457036052669259,-0.9754220140897525,-0.9003098181346694
112,-0.8306642557415245,-0.9140459927831452,-0.9205883751108256,-0.829419588478284
113,-0.6161385470374685,-0.8591973385961305,-0.7323262146165799,-0.8060886268192228
114,-0.8201861362932585,-0.862510344553736,-0.7889876415614552,-0.6481559632809527
115,-1.0291970452877233,-0.9085243161871367,-0.9230254257321128,-0.5952126272084641
116,-0.5797408689539957,-0.8393193028505018,-0.6055995823097837,-0.5835471463789305
117,-0.9062170117632964,-0.8120790316435296,-0.7938617428040294,-0.5135542614017438
118,-1.3694601873710324,-0.870608803561215,-1.1106783235710536,-0.6463612739225615
119,-0.9961082470300542,-0.9515933936359994,-0.9254624763533998,-0.7791682864433822
120,-0.7545600197488364,-1.0001841476808706,-0.82371561291478,-0.9918389754125291
121,-1.2988707510879967,-1.0657080432868349,-1.312344262482345,-1.1201592645373748
122,-1.0722124830227422,-1.092212090947672,-1.182571316898923,-1.2529662770581926
123,-0.838936455306003,-1.117611803289309,-0.9888257925067979,-1.4575608639145912
124,-1.1841629171279258,-1.1006786617282185,-1.2112066616990298,-1.5194776467790265
125,-1.2944589113202993,-1.102519220593554,-1.2282660160480399,-1.4746104128192894
126,-0.793163617716158,-1.111353903147168,-0.8462583311616354,-1.3947467363709602
