t,s1,s2,s3,s4
0,1.2180838363808535,0.9802571914206925,0.9157292680272101,1.1608909099756055
1,1.2517241146095615,0.9879875386551039,0.9157292680272101,0.9948821443245843
2,1.3857337475532319,1.0034482331239267,0.9662980684188676,0.7840061447138225
3,1.345475709673039,0.9920367681588447,0.959596179210311,0.8943795402547746
4,0.7454655012667452,1.0005033389393887,0.5538272507664076,0.9482202210064589
5,0.9506160504644902,0.9982946683009857,0.7859563224437881,1.049620169755461
6,1.1645902791975686,0.9787847443284248,1.097898801968238,1.1393546376749326
7,0.6296547073648419,0.890069807019229,0.9004977016441486,1.2299864502735998
8,0.7780028195534981,0.9353475551064945,1.1027729032108122,1.3224129522306551
9,0.8265330569981082,1.1775651017847153,0.9346164103421347,1.394200526566233
10,0.8408715362430941,1.1746202076001773,0.7798636958905703,1.2901085437796471
11,1.671400372511301,1.061978005041612,1.4579730312630583,1.1573015312588262
12,1.616252375415145,1.0925312822061901,1.6572019195530623,0.9787299400990788
13,0.8789236542394994,1.0553519931264035,0.8840476099504773,0.8925848508963834
14,1.552280698783594,1.0546157695802683,1.4110598068032976,0.9266839487057826
15,0.793444258740439,0.9898280975204418,0.8682067809121446,0.819899931881613
16,1.2224956761485508,0.9655327204980049,1.2812868612199095,0.8548963743702079
17,0.7030015435027037,0.9312983256027537,0.9742184829380339,0.8504096509742329
18,0.5640285908204197,0.9832020856052306,0.8481011132865427,1.066669718660159
19,1.022308446689481,1.1941301315727406,1.2496052031432106,0.9509122550440425
20,0.7730394998148232,1.1816143312884535,0.9662980684188676,1.043338757001098
21,0.26181756673339346,1.128238124193709,0.5623569279409126,1.1797351482386949
22,0.8750632944427182,1.0866414938371165,1.02661507129564,0.8845087487836322
23,0.7305755420507818,1.0041844566700617,0.691520610868996,0.7310628086413339
24,1.3901455873209292,0.9710543970940134,0.9632517551422418,0.5058292941634609
25,1.5048534212809388,1.0674996816376205,1.0534226281297645,0.6915796427567672
26,1.0349924860215955,1.088482052702452,0.6184090922304493,0.9482202210064589
27,1.4458450643880016,1.1043108589443422,0.9931056252529924,0.9841140081742462
28,0.8535555755752701,1.1223483358246353,0.6543555888944177,1.0702590973769384
29,1.0189995668637384,1.1922895727074028,0.8767364580866497,1.0253918634172041
30,0.6164191880617497,1.1389133656126582,0.5489531495238333,1.0487228250762655
31,0.9042917329037288,1.1702028663233714,0.7762081199586396,1.1223050887702344
32,0.38369464031592665,1.153269724762281,0.45329891263843136,1.1393546376749326
33,0.6070440285553774,1.1886084549767322,0.6464351743752514,1.192297973747421
34,0.796201658595204,1.2037010376724873,0.8316510215928713,1.1662749780507762
35,0.20997844946304098,1.1963388022111436,0.3600817263742827,1.175248424842723
36,0.3191714837134595,1.1823505548345885,0.5574828266983384,1.242549275782326
37,0.32413480345207313,1.1805099959692533,0.5696680798047741,1.2299864502735998
38,0.3246862834230506,1.17572454291938,0.5410327350046671,1.242549275782326
39,0.9142183723810172,1.2276283029218542,0.9571591285890239,1.2057581439353429
40,0.6428902266678728,1.205173484764755,0.7152818544265287,1.2622908587246109
41,0.33406144292942286,1.1731477605079095,0.4520803873277878,1.2398572417447422
42,0.4752403154955557,1.1591595131313543,0.4996028744428194,1.1483280844668795
43,0.866791094878301,1.1760926546924475,0.8407899614226813,1.101666161148754
44,1.0283747263700493,1.207014043630093,0.985794473389131,1.0559015825098241
45,0.6197280678874921,1.1956025786650084,0.7512283510904633,1.069361752697746
46,0.8949165733973565,1.1856635607921941,0.9169477933378537,1.0917953696776115
47,1.3476816295568266,1.147379936393205,1.1880696749557609,1.060388305905799
48,0.8127460577240998,1.112777429724886,0.7573209776436811,0.9796272847782712
49,0.8800266141813932,1.0917950586600573,0.7402616232947049,0.8863034381420203
50,1.3471301495859103,1.0634504521338823,1.1100840550746398,0.9159158125554476
51,1.1155085617820422,1.0247987159618255,0.9918870999423488,0.8539990296910123
52,1.0371984059054442,1.0803835936949728,1.008946454291325,0.7095265363406609
53,1.4668013032845948,1.0917950586600573,1.2471681525219234,0.5417230813312484
54,0.6842512244900205,0.9894599857473741,0.6982225000775186,0.7256787405661664
55,1.0636694445116286,1.078911146602705,1.1100840550746398,0.8952768849339703
56,0.7537377008311625,1.088482052702452,1.0168668688105251,1.190503284389033
57,0.9726752493029771,1.094739952844593,1.1375008745641033,1.0639776846225752
58,1.099515642624124,1.0034482331239267,1.3221074591264184,0.8539990296910123
59,1.4519113440686315,0.9802571914206925,1.5347401258335018,0.8082344510520824
60,1.1474944000977565,1.0623461168146797,1.1600435928109925,0.9894980762494137
61,1.6697459325984298,1.0862733820640489,1.5048862557227851,0.9912927656078049
62,1.3267253906602945,1.0848009349717787,1.3282000856796363,0.934760050818537
63,1.15466363972028,1.0848009349717787,1.2563070923517332,0.9778325954198831
64,1.6642311328888386,1.0420999692959836,1.6096794324380306,0.976037906061495
65,1.4651468633716624,1.0520389871687978,1.3885170885564424,0.967064459269545
66,0.8634822150525585,1.1665217485926982,0.7810822212012138,1.1375599483165444
67,1.159626959458955,1.23241375597173,1.011383504912612,1.3017740246091776
68,1.239591555248363,1.1996518081687466,1.1661362193642104,1.3609987734360294
69,0.7945472186823327,1.167626083911901,0.9370534609634219,1.4704748242977859
70,1.3074235916766337,1.0365782926999751,1.4549267179864325,1.6275101431568604
71,0.8480407758656177,0.9541212555329229,1.1490768650152003,1.5916163559890728
72,0.9031887729617738,0.9603791556750639,1.130189722700242,1.3645881521528087
73,0.7581495405988599,1.0549838813533359,0.8432270120439683,1.1456360504292957
74,0.7311270220217593,1.0586649990840091,0.6464351743752514,1.0783351994896928
75,1.2820555130124045,1.053879546034133,0.9266959958229685,0.9966768336829724
76,1.0316836061958532,0.9574342614905259,0.6787260951072553,0.9078397104426964
77,1.5908842967509156,0.9824658620590954,1.0704819824787746,0.7983636595809399
78,1.5925387366637866,0.9758398501438867,1.1113025803852834,0.7176026384534152
79,1.013484767154086,0.9261447607798129,0.7755988573033347,0.815413208485638
80,1.4579776237492001,0.9305621020566212,1.1941623015089786,0.9823193188158581
81,1.2351797154806656,0.9070029485803195,1.0619523053042697,0.887200782821216
82,0.8993284131650539,0.8996407131189756,0.8828290846398675,0.800158348939328
83,0.7316785019927368,0.8720323301389358,0.7725525440267088,0.7310628086413339
84,0.7978560985081364,0.8451601707050285,0.7420894112606534,0.7624698724131495
85,1.089037523175858,0.8319081468746086,0.9754370082486775,0.8288733786735598
86,0.9484101305806414,0.8337487057399464,0.8548030024950654,0.7965689702225487
87,1.380770427814557,0.8495775119818342,1.1472490770492518,0.7750326979218757
88,1.0206540067766097,0.8241777996401972,0.8426177493886635,0.6781194725688453
89,1.6432748939923068,0.907371060353387,1.2477774151772283,0.6386363066842786
90,1.332791670340863,0.9375562257448974,1.0126020302232557,0.7122185703782447
91,1.419925505752856,1.0115466921314056,1.118613732249145,0.7176026384534152
92,0.8965710133102277,0.9758398501438867,0.7640228668522376,0.7902875574681856
93,1.3228650308635745,0.8885973599269587,1.308703680709339,1.1178183653742595
94,0.683699744519043,0.890069807019229,1.0107742422573072,1.2667775821205827
95,1.230767875712968,0.982833973832163,1.4165431707012106,1.3143368501179038
96,1.2743347934189646,1.0483578694381273,1.4512711420545017,1.3924058372078447
97,0.744914021295829,1.0965805117099308,0.9949334132189408,1.4085580414333505
98,1.159626959458955,1.1904490138420676,1.2349828994154877,1.4139421095085178
99,0.6765305048965806,1.1374409185203906,0.6634945287242275,1.32689967562663
100,0.9577852900870136,1.1238207829169031,0.893186549780321,1.2569067906494402
101,1.608531655821705,1.1032065236251394,1.3903448765223907,1.1348679142789606
102,1.3559538291213051,1.128238124193709,1.1259248841130063,0.9859086975326343
103,1.3107324715024375,1.1057833060366098,1.3355112375434977,1.1267918121662064
104,1.830778084119262,1.1392814773857258,1.853993757221813,0.9912927656078049
105,1.046022085440839,1.0917950586600573,1.0918061754150201,0.9805246294574669
106,1.5897813368090217,1.0380507397922454,1.5414420150420582,0.7974663149017444
107,1.3278283506022495,1.0774386995104348,1.433602525050187,0.9177105019138359
108,1.342718309818213,1.0513027636226626,1.3391668134754284,0.8261813446359761
109,1.2897762326059055,1.0045525684431293,1.2678830828028302,0.8952768849339703
