t,s1,s2,s3,s4
0,0.613110308235946,0.9393967846102327,0.5270196939322829,1.0855139569232484
1,0.6362724670163878,0.9508082495753173,0.4484248113958571,0.976037906061495
2,1.305217671792785,1.0023438978047265,0.9224311572357329,0.8181052425232218
3,0.6969352638221351,0.9758398501438867,0.46243785246824126,0.9069423657635008
4,0.7405021815281315,1.0255349395079607,0.5678402918387918,0.967064459269545
5,1.0217569667185646,1.0005033389393887,0.8834383472951723,1.0855139569232484
6,1.128192601114157,0.9655327204980049,1.3818151993478858,1.3242076415890462
7,0.7890324189727416,1.022221933550355,1.1106933177299787,1.3897138031702612
8,0.6991411837059839,1.1098325355403507,0.9827481601125388,1.3744589436239512
9,1.192715757716624,1.1996518081687466,1.2033012413387887,1.3717669095863643
10,0.9395864510452466,1.23241375597173,0.9400997742400478,1.3950978712454285
11,0.9655060096804535,1.1109368708595508,0.9528942900017883,0.960783046515185
12,1.1905098378327754,1.111673094405686,1.3489150159605432,1.066669718660159
13,1.4144107060432036,1.1138817650440889,1.42202653459909,0.9580910124775982
14,1.0697357241921972,1.0211175982311522,1.0991173272788817,0.8405388595030905
15,0.8794751342104157,1.0063931273084648,0.9065903281973664,0.897968918971554
16,0.22321396876613314,1.1444350422086669,0.5087418142726632,1.090898024998419
17,0.8436289360979202,1.0634504521338823,0.9011069642994872,0.8737406126332941
18,0.641787266725979,1.0582968873109415,0.6263295067496494,0.7759300426010712
19,0.9169757722358435,1.0074974626276674,0.7323412087755048,0.7517017362628144
20,1.1844435581522068,0.9670051675902727,0.8200750311417743,0.6135106556668262
21,0.7316785019927368,0.9441822376601061,0.43623955828942135,0.5049319494842653
22,0.8215697372594946,0.9600110439019964,0.5318937951748571,0.5210841537097709
23,1.3956603870305204,1.0262711630540933,0.9468016634485704,0.5830009365742063
24,1.1728624787620472,1.2239471851911834,0.8950143377462694,0.9401441188937045
25,0.32303184351017944,1.1860316725652618,0.30524808739538967,1.084616612244056
26,0.23038320838859547,1.2338862030639977,0.3436316346806114,1.2470359991783009
27,0.24086132783686146,1.223579073418116,0.4459877607745699,1.2389598970655467
28,0.6434417066388503,1.2313094206525272,0.693957661490283,1.2201156588024573
29,0.5656830307332908,1.2077502671762255,0.6360777092347641,1.1994767311809797
30,0.13608013335420155,1.1724115369617742,0.35094278654447286,1.1743510801635275
31,0.5469327117206076,1.1724115369617742,0.5727143930813661,1.2174236247648735
32,0.5993233089619375,1.165417413273498,0.5940385860176116,1.2093475226521224
33,0.20446364975338863,1.1344960243358526,0.24249403389729646,1.2030661098977593
34,0.895468053368334,1.202228590580217,0.7500098257798197,1.132175880241374
35,0.3649443213032434,1.2132719437722341,0.5032584503747501,1.1205103994118433
36,1.1044789623627989,1.1926576844804704,1.0589059920276775,1.077437854810497
37,1.1750683986458959,1.14811615993934,0.9998075144615151,0.9805246294574669
38,1.3250709507474234,1.1690985310041686,1.21061239320265,0.7920822468265768
39,1.1155085617820422,1.0424680810690512,0.9632517551422418,0.7346521873581133
40,1.0763534838437432,1.0560882166725385,0.9900593119763665,0.815413208485638
41,0.582778909833103,1.0487259812111946,0.7762081199586396,1.045133446359486
42,0.722854822457342,1.0652910109992177,1.0010260397721586,1.1034608505071453
43,0.8386656163593066,1.1046789707174098,1.0473300015765805,1.2102448673313149
44,0.5541019513430699,1.0575606637648063,0.8407899614226813,0.9625777358735732
45,0.8822325340652418,1.0336333985154371,0.8986699136782001,0.8351547914279229
46,1.0123818072121924,1.1863997843383294,1.1551694915684183,1.0505175144346566
47,1.482794222442452,1.1392814773857258,1.5134159328972563,1.1097422632615084
48,1.2588933542320238,1.2397759914330737,1.0875413368277507,1.2470359991783009
49,1.2125690366712625,1.266280039093911,0.976655533559321,1.4632960668642272
50,0.6688097853030797,1.2095908260415635,0.6117072030219265,1.5386730199165843
51,0.7559436207150112,1.1970750257572762,0.7957045249289367,1.5476464667085312
52,1.030029166282982,1.1602638484505572,1.086322811517107,1.623920764440081
53,0.762009900395641,1.0564563284456037,0.896232863056913,1.7333968153018375
54,0.743811061353874,1.0432043046151862,0.7957045249289367,1.346641258568915
55,1.0085214474154724,1.081119817241108,0.8060619900693902,1.03257062085076
56,1.2815040330414882,0.9809934149668277,0.8755179327760061,0.9239919146681989
57,1.3190046710668548,0.9500720260291822,0.9382719862740655,0.8809193700668528
58,1.40338110662396,0.946022796525444,1.0790116596532795,0.897968918971554
59,0.945101250754899,0.9055305014880517,0.8011878888268159,1.0226998293796203
60,0.7393992215861767,0.8874930246077585,0.7158911170818335,0.7822114553554343
61,0.8712029346459983,0.8444239471588932,0.7969230502395803,0.7310628086413339
62,1.1513547598945377,0.8363254881514168,1.0357540111254497,0.8172078978440293
63,0.8199152973465621,0.8488412884357016,0.8011878888268159,0.778622076638655
64,1.1243322413173757,0.848473176662634,1.054641153440408,0.8728432679541016
65,0.9357260912485267,0.9250404254606127,0.8505381639078298,0.7355495320373089
66,1.0884860432048804,0.9578023732635935,0.9090273788186536,0.6556858555889798
67,0.9704693294191283,0.9876194268820363,0.6994410253881622,0.8073371063728868
68,0.6555742660000486,1.0108104685852703,0.6013497378814731,1.0155210719460617
69,0.9495130905225352,0.9592748203558638,1.0022445650828022,1.242549275782326
70,0.4267100780509456,1.064186675680015,0.7981415755502238,1.4013792839997916
71,0.7200974226025159,1.1256613417822385,0.9327886223761863,1.4749615476937576
72,0.7873779790598704,1.1510610541238755,0.7950952622735981,1.4713721689769783
73,0.8270845369690857,1.211063273133831,0.6610574781029405,1.3888164584910654
74,0.8590703752848612,1.2033329258994199,0.7695062307501168,1.3152341947970994
75,1.4248888254914696,1.0932675057523251,1.3495242786158819,0.9652697699111569
76,1.1127511619272161,1.0178045922735492,1.2014734533728402,0.9356573954977326
77,1.4519113440686315,1.1249251182361057,1.4628471325055987,1.0810272335272766
78,1.1088908021304962,1.0605055579493443,1.1941623015089786,0.9069423657635008
79,1.1116482019852612,1.0108104685852703,1.1758844218493252,1.008342314512503
80,1.0256173265152846,0.9850426444705659,1.167964007330159,0.8907901615379953
81,0.3721135609257669,0.9769441854630895,0.685427984315778,1.0891033356400277
82,0.39417275976419264,1.0428361928421186,0.7262485822223208,1.212039556689706
83,0.3379218027261428,1.187136007884462,0.6689778926221067,1.0559015825098241
84,0.9434468108419666,1.14922049525854,0.9004977016441486,1.0110343485500868
85,0.5463812317496302,1.0656591227722854,0.3990745363148432,0.9939847996453887
86,1.0973097227402753,1.2162168379567722,0.8078897780353386,0.9168131572346433
87,0.6583316658548136,1.2482425622136177,0.5318937951748571,0.8970715742923584
88,0.9092550526423424,1.2412484385253415,0.7006595506988058,0.8755353019916853
89,0.6643979455353822,1.0862733820640489,0.39176338445098174,0.8513069956534285
90,1.1954731575714503,1.0848009349717787,0.8651604676355527,0.9096343998010846
91,0.8210182572885171,1.0465173105727894,0.7171096423924771,0.9051476764051096
92,1.2809525530705106,1.1017340765328716,1.0394095870573805,0.8916875062171908
93,0.8447318960398752,1.1120412061787535,0.7189374303584594,0.8127211744480543
94,1.2423489551031892,1.1057833060366098,1.0241780206743527,0.8351547914279229
95,0.564580070791336,1.0652910109992177,0.46974900433210265,0.8100291404104706
96,0.512189473550006,1.0910588351139223,0.4325839823574907,0.8809193700668528
97,0.5695433905300108,1.1367046949742554,0.4727953176086947,0.9024556423675258
98,0.6103529083811811,1.1727796487348419,0.39054485914033815,0.9239919146681989
99,1.1568695596041287,1.1867678961113943,0.8206842937970792,0.9159158125554476
100,0.9682634095352797,1.1650493015004304,0.7390430979840614,0.9410414635729001
101,0.9897711284027891,1.0921631704331225,0.8206842937970792,1.1815298375970862
102,1.066978324337371,1.0616098932685445,0.8852661352611209,0.7588804936963701
103,0.7382962616442829,1.0288479454655637,0.7006595506988058,0.7193973278118033
104,0.6395813468421303,1.1054151942635424,0.6446073864092692,0.7454203235084513
105,0.7917898188275678,0.9585385968097286,0.9230404198910377,1.1994767311809797
106,0.8651366549654297,0.9865150915628361,1.1100840550746398,1.0397493782843186
107,0.33847328269705906,0.9162057429069986,0.665322316690176,0.7974663149017444
108,1.161281399371826,1.011178580358338,1.1521231782918262,0.9204025359514195
109,1.2445548749870379,1.0980529588021986,1.3269815603689927,1.0253918634172041
110,1.1960246375424277,1.0921631704331225,1.314187044607252,0.8719459232749059
111,1.243451915045083,1.0137553627698084,1.3330741869222105,0.8827140594252441
112,0.8827840140362193,1.1304467948321144,0.9370534609634219,1.023597174058813
113,0.8706514546750821,1.2397759914330737,0.7024873386647881,1.3286943649850183
114,1.2974969521993454,1.2129038319991665,1.048548526887224,1.4121474201501298
115,1.2247015960323995,1.1823505548345885,1.155778754223723,1.478550926410537
116,0.9826018887802656,1.0984210705752662,1.222188383653747,1.394200526566233
117,0.533145712446538,0.9331388844680917,0.8602863663929784,1.2398572417447422
118,1.1039274823918213,0.9592748203558638,1.230718060828252,1.3897138031702612
119,0.75428918080214,1.0373145162461102,0.8432270120439683,1.0729511314145221
120,0.7416051414700253,1.1477480481662723,0.5264104312769781,0.9150184678762521
121,1.3449242297020616,1.143330706889464,0.8974513883675566,0.9661671145903525
122,1.3708437883372684,1.016332145181279,0.9662980684188676,0.8674591998789309
123,0.7603554604827086,1.0207494864580846,0.5806348076005324,0.8575884084077916
124,1.3923515072047168,1.0546157695802683,0.9943241505636359,0.9769352507406874
125,0.8607248151977324,1.0108104685852703,0.5422512603153106,0.9186078465930314
126,0.9655060096804535,1.0041844566700617,0.6494814876518434,0.9114290891594727
127,1.422682905607621,0.9854107562436334,0.9894500493210616,0.8405388595030905
128,1.0019036877639262,0.9935092152511124,0.774989594647996,0.7292681192829458
129,1.4276462253462958,1.001975786031659,1.1088655297639964,0.6969637108319346
130,1.1519062398654538,0.9920367681588447,0.9425368248613348,0.7409336001124764
131,0.694177863967309,0.9865150915628361,0.5599198773196254,0.7454203235084513
132,1.2076057169325876,0.9953497741164476,0.9358349356527783,0.7041424682654934
133,1.0769049638147208,0.9846745326975008,0.8011878888268159,0.683503540644016
134,0.48737287485675407,0.9566980379443933,0.3667836155828054,0.6592752343057561
135,0.864033695023536,0.926880984325948,0.7329504714308436,0.700553089548714
136,0.9285568516260032,0.8897016952461614,0.8742994074653625,0.8315654127111436
137,0.4746888355245782,0.8285951409170055,0.6439981237539643,0.9589883571567938
138,0.6533683461162,0.8620933122661215,0.8474918506312378,1.0424414123219023
139,0.9908740883446828,0.9364518904256947,1.1539509662577747,1.15371215254205
140,0.48351251505997295,0.948967690709982,0.7573209776436811,1.2263970715568204
141,1.303563231879914,1.1153542121363567,1.3556169051690996,1.3753562883031436
142,0.8783721742685219,1.165417413273498,0.9961519385295844,1.4552199647514759
143,0.6053895886425061,1.1742520958271097,0.7171096423924771,1.4148394541877134
144,0.9197331720906083,1.1407539244779936,0.9273052584783071,1.2246023821984322
145,1.5528321787545714,1.094371841071528,1.4896546893397573,1.101666161148754
146,1.655407453353444,1.112777429724886,1.6352684639615118,1.0487228250762655
147,1.342718309818213,1.1109368708595508,1.4141061200799234,0.9814219741366624
148,0.772488019843907,1.0774386995104348,0.9729999576273903,0.8952768849339703
149,1.236834155393598,1.0005033389393887,1.2892072757390758,0.7974663149017444
150,0.6450961465517214,0.9541212555329229,0.8724716194993802,0.7436256341500601
151,0.9561308501740813,0.9843064209244332,1.0948524886916122,0.9410414635729001
152,0.23700096804014156,1.0207494864580846,0.5440790482812928,1.1357652589581533
153,0.6280002674519094,1.0984210705752662,0.7810822212012138,1.0460307910386817
154,0.8094371778982962,1.114617988590224,0.8487103759418814,0.9078397104426964
155,0.3015241246426699,1.1223483358246353,0.4094320014552966,0.9212998806306152
156,0.7465684612087001,1.2003880317148818,0.6281572947155979,0.7714433192050963
157,1.1833405982103131,1.2217385145527806,0.7823007465118574,0.6861955746815998
158,0.9770870890706744,1.211063273133831,0.7853470597884494,0.9464255316480675
159,0.7498773410344426,1.0667634580914853,0.6519185382731306,1.1106396079407008
160,1.1772743185296832,1.0299522807847663,0.9218218945803942,1.0621829952641872
161,0.9379320111323755,1.0351058456077074,0.7701154934054217,1.0298785868131761
162,1.1072363622175638,1.17682887823858,0.9541128153124319,0.8683565445581266
163,0.5463812317496302,1.1639449661812278,0.5428605229706494,0.7283707746037502
164,0.9274538916841094,1.116826659228627,0.7975323128948851,0.7669565958091245
165,0.744914021295829,1.0829603761064432,0.7073614399073623,0.9536042890816263
166,1.1017215625079726,1.137809030293458,0.9998075144615151,0.9284786380641739
