t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
43,-0.089338,-0.05651,-0.12869,0.322858,0.224721,0.091518,-0.155074,-0.147772,0.045323,-0.008248,0.07132,-0.00937
44,-0.089213,-0.056733,-0.128692,0.322856,0.224183,0.091829,-0.154625,-0.148506,0.045294,-0.009218,0.071714,-0.009779
45,-0.087661,-0.056768,-0.129594,0.322857,0.223751,0.090607,-0.155532,-0.148201,0.045438,-0.008124,0.071192,-0.009153
46,-0.090005,-0.056633,-0.128931,0.324218,0.223875,0.091462,-0.153946,-0.148739,0.04478,-0.009812,0.072434,-0.010095
47,-0.088555,-0.057274,-0.129402,0.324358,0.224175,0.091291,-0.155501,-0.149061,0.045829,-0.00853,0.071824,-0.009428
48,-0.088617,-0.056312,-0.129865,0.323231,0.223226,0.090664,-0.155596,-0.148165,0.045365,-0.008342,0.071575,-0.009018
49,-0.087921,-0.056061,-0.12999,0.322698,0.22314,0.089746,-0.156862,-0.147552,0.04572,-0.006827,0.071193,-0.008348
50,-0.08795,-0.056011,-0.129378,0.322551,0.222871,0.089669,-0.156612,-0.147118,0.045288,-0.006463,0.071136,-0.00839
51,-0.087224,-0.056063,-0.129831,0.322616,0.223299,0.08928,-0.157849,-0.146928,0.045855,-0.005225,0.071263,-0.008434
52,-0.085524,-0.05637,-0.131086,0.3227,0.223832,0.08852,-0.160053,-0.146862,0.046861,-0.002759,0.071116,-0.008082
53,-0.084309,-0.05646,-0.132105,0.322171,0.223736,0.087939,-0.160773,-0.146966,0.047523,-0.001177,0.070886,-0.007624
54,-0.083777,-0.056316,-0.132303,0.321957,0.223052,0.087835,-0.159936,-0.146795,0.047418,-0.001411,0.070521,-0.007467
55,-0.084277,-0.056175,-0.131012,0.323006,0.223848,0.088315,-0.159492,-0.147367,0.046602,-0.002478,0.070855,-0.007628
56,-0.083167,-0.056429,-0.131563,0.322072,0.22359,0.087827,-0.159363,-0.147702,0.047049,-0.001612,0.07096,-0.007676
57,-0.082969,-0.056483,-0.131398,0.322133,0.223538,0.087872,-0.158798,-0.147835,0.046941,-0.002028,0.071173,-0.007613
58,-0.083174,-0.05669,-0.131161,0.32241,0.223681,0.087577,-0.158079,-0.148244,0.046532,-0.00228,0.071321,-0.007721
59,-0.082851,-0.056596,-0.131286,0.321843,0.22347,0.087182,-0.158027,-0.147968,0.046533,-0.00194,0.071277,-0.007594
60,-0.082033,-0.05684,-0.131599,0.321778,0.223229,0.086931,-0.158388,-0.147801,0.046644,-0.001239,0.071239,-0.007392
61,-0.080066,-0.056905,-0.132577,0.321427,0.222675,0.08604,-0.159768,-0.147743,0.04768,0.000565,0.070743,-0.006903
62,-0.079208,-0.057062,-0.13311,0.321933,0.223087,0.085845,-0.160176,-0.147803,0.047725,0.00121,0.070804,-0.00691
63,-0.079471,-0.057111,-0.132875,0.321414,0.222694,0.08599,-0.159636,-0.147427,0.047551,0.001149,0.070795,-0.00672
64,-0.07957,-0.057118,-0.133014,0.321581,0.222857,0.08585,-0.160025,-0.147741,0.047785,0.001181,0.07062,-0.006772
65,-0.080226,-0.056983,-0.132638,0.321307,0.222672,0.086232,-0.159465,-0.147861,0.047229,0.000574,0.070753,-0.006599
66,-0.081656,-0.056887,-0.132145,0.321866,0.223061,0.086937,-0.159031,-0.148258,0.046951,-0.000835,0.070789,-0.007129
67,-0.084608,-0.0567,-0.131017,0.322477,0.22326,0.088431,-0.15778,-0.148275,0.046204,-0.003655,0.070946,-0.007803
68,-0.086771,-0.056355,-0.129798,0.322535,0.223618,0.089475,-0.156709,-0.148335,0.045501,-0.006452,0.070852,-0.008335
69,-0.085063,-0.056458,-0.130872,0.322966,0.224048,0.089366,-0.158339,-0.14783,0.046909,-0.005105,0.070557,-0.00853
70,-0.085969,-0.05625,-0.130636,0.322811,0.224213,0.089172,-0.159044,-0.14738,0.046351,-0.004039,0.070637,-0.008148
71,-0.086838,-0.056324,-0.130076,0.323505,0.224287,0.089643,-0.157891,-0.147586,0.046035,-0.005005,0.07106,-0.008526
72,-0.085965,-0.056226,-0.130341,0.322969,0.223613,0.089131,-0.158074,-0.148213,0.046366,-0.005002,0.070634,-0.007829
73,-0.085228,-0.056212,-0.130917,0.321784,0.222772,0.088613,-0.158581,-0.147669,0.046664,-0.004241,0.070602,-0.007526
74,-0.087036,-0.056372,-0.130799,0.321807,0.222522,0.08952,-0.157417,-0.147711,0.046376,-0.006121,0.070875,-0.008085
75,-0.089935,-0.056988,-0.129396,0.324365,0.224076,0.091114,-0.155234,-0.148594,0.045612,-0.009798,0.071374,-0.009159
76,-0.091205,-0.057603,-0.128678,0.325502,0.224381,0.092378,-0.152608,-0.149718,0.044937,-0.011925,0.072305,-0.010398
77,-0.090008,-0.056766,-0.128702,0.325291,0.224714,0.091533,-0.15406,-0.149665,0.045115,-0.009996,0.071801,-0.010095
78,-0.088407,-0.056691,-0.129343,0.324001,0.223624,0.09065,-0.155568,-0.148908,0.045504,-0.008129,0.071314,-0.009427
79,-0.086978,-0.056809,-0.129756,0.323355,0.223696,0.089787,-0.156366,-0.148316,0.04574,-0.007137,0.07113,-0.009083
80,-0.087165,-0.056792,-0.129893,0.32339,0.223687,0.090392,-0.155841,-0.148498,0.045638,-0.007875,0.071422,-0.009207
81,-0.087347,-0.056507,-0.129345,0.32289,0.223814,0.09139,-0.154898,-0.148797,0.044921,-0.008599,0.071799,-0.00997
82,-0.087858,-0.056281,-0.129008,0.322461,0.223874,0.091203,-0.154794,-0.148375,0.044901,-0.008467,0.071679,-0.009653
83,-0.090361,-0.056447,-0.128214,0.323336,0.224646,0.092157,-0.154195,-0.14774,0.044458,-0.009312,0.07173,-0.009927
84,-0.091207,-0.056787,-0.127731,0.324259,0.225192,0.09253,-0.153718,-0.148082,0.04384,-0.010803,0.071949,-0.010109
85,-0.089789,-0.056904,-0.128152,0.324473,0.224528,0.092119,-0.153957,-0.148316,0.044012,-0.010291,0.072064,-0.009494
86,-0.089409,-0.057053,-0.129027,0.32503,0.224743,0.091663,-0.154641,-0.148054,0.044947,-0.009126,0.071966,-0.009077
87,-0.089888,-0.057105,-0.128547,0.324653,0.224258,0.092186,-0.153676,-0.14761,0.044528,-0.009608,0.072325,-0.008991
88,-0.090208,-0.057161,-0.12894,0.324853,0.224434,0.092278,-0.153962,-0.147695,0.044839,-0.009626,0.071912,-0.008854
89,-0.089903,-0.057154,-0.129367,0.32463,0.224259,0.092265,-0.153801,-0.147347,0.04445,-0.009756,0.07184,-0.009142
90,-0.090204,-0.056886,-0.129457,0.325394,0.225312,0.0922,-0.15398,-0.147882,0.044305,-0.009984,0.071843,-0.009808
91,-0.089902,-0.056883,-0.129254,0.32458,0.225009,0.091592,-0.153794,-0.147979,0.044387,-0.009553,0.071919,-0.009614
92,-0.090365,-0.056771,-0.129146,0.325316,0.225252,0.091865,-0.153761,-0.148397,0.04448,-0.010009,0.072025,-0.009938
93,-0.089836,-0.056569,-0.129019,0.324766,0.224529,0.091719,-0.15352,-0.14831,0.044365,-0.009684,0.072193,-0.009688
94,-0.08925,-0.056563,-0.129479,0.325079,0.224661,0.091297,-0.154451,-0.148683,0.04486,-0.008875,0.071891,-0.009667
95,-0.088037,-0.056541,-0.129969,0.324085,0.22399,0.090674,-0.155057,-0.148204,0.04538,-0.007603,0.071687,-0.008944
96,-0.088735,-0.056576,-0.1295,0.324653,0.224217,0.091184,-0.154191,-0.14836,0.044658,-0.008604,0.072013,-0.009477
97,-0.089104,-0.056672,-0.129248,0.324886,0.224225,0.091663,-0.153564,-0.148433,0.04437,-0.009145,0.072292,-0.009596
98,-0.089378,-0.0568,-0.129487,0.32459,0.224314,0.09169,-0.153868,-0.148279,0.044364,-0.009116,0.072144,-0.009398
99,-0.090046,-0.056847,-0.129625,0.325041,0.224984,0.091586,-0.154725,-0.148344,0.044662,-0.009295,0.071855,-0.009609
100,-0.089904,-0.056743,-0.129334,0.3248,0.224844,0.09162,-0.154479,-0.148065,0.044604,-0.009202,0.071826,-0.009402
101,-0.089381,-0.057198,-0.129043,0.325041,0.224418,0.091857,-0.154616,-0.147861,0.044972,-0.009225,0.071487,-0.008965
102,-0.090788,-0.057385,-0.128719,0.325098,0.22491,0.092255,-0.153994,-0.147575,0.044316,-0.010634,0.071953,-0.009646
103,-0.090243,-0.057169,-0.128545,0.324355,0.224765,0.092403,-0.154088,-0.148031,0.044163,-0.01027,0.071789,-0.010151
104,-0.091461,-0.056552,-0.127398,0.324516,0.22532,0.092779,-0.152715,-0.148236,0.043219,-0.011827,0.07216,-0.010246
105,-0.090989,-0.056317,-0.12741,0.324103,0.224816,0.09241,-0.15341,-0.148108,0.043535,-0.010466,0.071802,-0.010171
106,-0.087434,-0.056302,-0.129503,0.323101,0.223709,0.090679,-0.155734,-0.148732,0.045702,-0.008508,0.071277,-0.009405
107,-0.086527,-0.056741,-0.129896,0.322291,0.223197,0.090245,-0.156192,-0.14823,0.045777,-0.007265,0.071165,-0.008765
108,-0.086589,-0.057005,-0.130083,0.323081,0.223458,0.089536,-0.156879,-0.148114,0.046067,-0.006589,0.070959,-0.008695
109,-0.088191,-0.0564,-0.129097,0.324292,0.224197,0.090384,-0.155663,-0.148791,0.045458,-0.007847,0.071314,-0.009283
110,-0.090711,-0.057095,-0.128982,0.325222,0.224282,0.091939,-0.153368,-0.149681,0.045163,-0.01087,0.072283,-0.010055
111,-0.091464,-0.057475,-0.128948,0.325553,0.224322,0.092127,-0.152851,-0.1498,0.045407,-0.012139,0.072218,-0.01023
112,-0.089802,-0.056813,-0.129624,0.323516,0.223377,0.090767,-0.155476,-0.148244,0.045858,-0.00914,0.071308,-0.008677
113,-0.087324,-0.056135,-0.130292,0.321975,0.222725,0.08935,-0.157213,-0.147333,0.046097,-0.006278,0.071038,-0.008027
114,-0.084935,-0.056174,-0.130665,0.32229,0.223558,0.088541,-0.158929,-0.147676,0.046449,-0.004244,0.070712,-0.008018
115,-0.085511,-0.056092,-0.130738,0.323375,0.224197,0.089235,-0.158387,-0.148141,0.046311,-0.004901,0.070779,-0.008012
116,-0.086031,-0.056478,-0.131023,0.323426,0.224593,0.0887,-0.159747,-0.147639,0.047155,-0.003376,0.070713,-0.008417
117,-0.085267,-0.056337,-0.130774,0.323248,0.224522,0.08936,-0.158745,-0.147184,0.046117,-0.003899,0.071108,-0.008343
118,-0.084859,-0.056473,-0.131803,0.323324,0.224925,0.08884,-0.15996,-0.147824,0.047006,-0.003111,0.070387,-0.00847
119,-0.083877,-0.056242,-0.130912,0.322459,0.223476,0.088864,-0.158354,-0.147804,0.04647,-0.004049,0.070481,-0.007798
120,-0.084475,-0.056288,-0.130446,0.322961,0.223351,0.089323,-0.157675,-0.147704,0.046446,-0.0049,0.071153,-0.007765
121,-0.084932,-0.056288,-0.130369,0.323444,0.223902,0.089556,-0.157756,-0.147995,0.046554,-0.00526,0.071147,-0.008237
122,-0.087528,-0.056405,-0.129405,0.32313,0.224144,0.09005,-0.156191,-0.14843,0.045246,-0.007548,0.070994,-0.008862
123,-0.087925,-0.056342,-0.128858,0.322137,0.22363,0.09001,-0.155502,-0.14842,0.044945,-0.007656,0.070993,-0.008446
124,-0.087894,-0.056285,-0.12906,0.322632,0.224018,0.089761,-0.155956,-0.148884,0.044996,-0.007087,0.071,-0.00848
125,-0.086851,-0.056286,-0.1296,0.321889,0.223448,0.089192,-0.156638,-0.14847,0.045369,-0.005807,0.07088,-0.007887
126,-0.085818,-0.056442,-0.130305,0.321962,0.223384,0.088648,-0.157535,-0.148495,0.045989,-0.004569,0.070656,-0.00767
127,-0.08509,-0.05667,-0.130981,0.322419,0.223595,0.088401,-0.158178,-0.148532,0.046394,-0.003917,0.070566,-0.007745
128,-0.083791,-0.056813,-0.131474,0.322035,0.223094,0.087897,-0.158697,-0.148192,0.046841,-0.002671,0.070583,-0.007375
129,-0.082693,-0.056952,-0.132337,0.322473,0.223249,0.087393,-0.159946,-0.148241,0.047552,-0.001719,0.070362,-0.0072
130,-0.082087,-0.056973,-0.132434,0.322356,0.223094,0.087306,-0.160083,-0.14773,0.047561,-0.001158,0.070548,-0.007167
131,-0.08144,-0.05695,-0.132879,0.322073,0.222807,0.087173,-0.160271,-0.147269,0.047857,-0.000497,0.070476,-0.006845
132,-0.081806,-0.05685,-0.133011,0.32295,0.223287,0.087401,-0.160572,-0.147605,0.047744,-0.000766,0.070504,-0.007073
133,-0.082049,-0.056698,-0.132489,0.32278,0.223248,0.087579,-0.160092,-0.147398,0.047357,-0.001202,0.0707,-0.007105
134,-0.081436,-0.056636,-0.132651,0.321508,0.222596,0.086884,-0.160703,-0.146906,0.047839,9e-06,0.070451,-0.006377
135,-0.082103,-0.056594,-0.132403,0.322146,0.223351,0.087313,-0.160394,-0.147168,0.047533,-0.000488,0.070688,-0.0069
136,-0.083199,-0.056564,-0.1318,0.322379,0.223727,0.087884,-0.159527,-0.147151,0.047033,-0.001639,0.07089,-0.00733
137,-0.083274,-0.056443,-0.131751,0.321823,0.223642,0.087802,-0.159647,-0.146977,0.047147,-0.001481,0.070788,-0.007347
138,-0.083712,-0.056454,-0.131705,0.322397,0.22439,0.08812,-0.159819,-0.147066,0.047116,-0.001658,0.070971,-0.007795
139,-0.083505,-0.056566,-0.132334,0.322381,0.22442,0.087486,-0.160779,-0.14713,0.047667,-0.000889,0.070645,-0.007721
140,-0.084681,-0.056332,-0.131413,0.322648,0.224371,0.088285,-0.159455,-0.14705,0.046683,-0.002292,0.071226,-0.008225
141,-0.085996,-0.056187,-0.130719,0.32349,0.224556,0.088863,-0.159251,-0.147518,0.046357,-0.004066,0.070943,-0.008485
142,-0.086936,-0.056026,-0.12964,0.323157,0.224023,0.08963,-0.157406,-0.147289,0.045479,-0.005773,0.071151,-0.008586
143,-0.087458,-0.056239,-0.129503,0.322603,0.223384,0.089738,-0.157175,-0.147347,0.045593,-0.006109,0.070912,-0.008152
144,-0.088991,-0.056512,-0.129825,0.323491,0.22351,0.090619,-0.155969,-0.148257,0.04564,-0.008194,0.071146,-0.00896
145,-0.090028,-0.057023,-0.128862,0.325324,0.224544,0.091789,-0.154472,-0.149183,0.045083,-0.010145,0.071652,-0.009855
146,-0.089971,-0.057202,-0.128981,0.325354,0.224667,0.091668,-0.154416,-0.149473,0.045384,-0.010039,0.07171,-0.009902
147,-0.089992,-0.056762,-0.128949,0.325092,0.224474,0.091279,-0.15456,-0.14945,0.045222,-0.009703,0.071649,-0.009788
148,-0.089828,-0.056541,-0.128546,0.323965,0.223931,0.091314,-0.154135,-0.148762,0.044672,-0.009919,0.071697,-0.009795
149,-0.088376,-0.056949,-0.129685,0.32374,0.22442,0.090851,-0.155581,-0.148375,0.045372,-0.008335,0.071484,-0.009537
150,-0.087838,-0.056981,-0.129492,0.322776,0.224146,0.090947,-0.155625,-0.147682,0.045507,-0.007578,0.071543,-0.009237
151,-0.088464,-0.056899,-0.129155,0.322926,0.224551,0.091366,-0.155811,-0.148188,0.045891,-0.00815,0.071194,-0.009155
152,-0.089166,-0.056605,-0.128716,0.322151,0.223866,0.091358,-0.15479,-0.147555,0.045299,-0.008461,0.071036,-0.009008
153,-0.091192,-0.056533,-0.127746,0.323804,0.224506,0.092395,-0.153136,-0.148052,0.044255,-0.010687,0.071372,-0.010124
154,-0.091332,-0.056973,-0.127812,0.323643,0.224613,0.092607,-0.153408,-0.147696,0.044147,-0.011324,0.071398,-0.009903
155,-0.089804,-0.05691,-0.128319,0.323445,0.223881,0.092247,-0.153794,-0.147704,0.044376,-0.010323,0.071573,-0.009486
156,-0.089928,-0.056971,-0.128757,0.32444,0.224571,0.092239,-0.154008,-0.14811,0.044562,-0.010104,0.071813,-0.009665
157,-0.088991,-0.057193,-0.12965,0.324779,0.22462,0.091741,-0.15503,-0.148224,0.045334,-0.008859,0.071619,-0.009193
158,-0.089495,-0.057219,-0.128859,0.324791,0.224499,0.091778,-0.154524,-0.14775,0.044995,-0.00906,0.072019,-0.00885
159,-0.089656,-0.057306,-0.129061,0.32454,0.224205,0.091926,-0.154493,-0.147632,0.045009,-0.009646,0.071344,-0.008988
160,-0.090246,-0.057257,-0.12919,0.325128,0.224698,0.091962,-0.154264,-0.147601,0.044624,-0.010264,0.071332,-0.009457
161,-0.090267,-0.056985,-0.129218,0.324728,0.224484,0.091859,-0.154215,-0.14747,0.044424,-0.010471,0.071314,-0.009318
162,-0.090159,-0.056644,-0.129516,0.324948,0.224694,0.091826,-0.15434,-0.147687,0.044505,-0.010148,0.071215,-0.009763
163,-0.089473,-0.056793,-0.129764,0.324007,0.224303,0.091522,-0.154365,-0.147674,0.044882,-0.009606,0.070921,-0.009981
164,-0.08994,-0.056662,-0.129509,0.32453,0.224445,0.09177,-0.153992,-0.147955,0.044819,-0.009935,0.071037,-0.009865
165,-0.089671,-0.056602,-0.12935,0.324366,0.224142,0.091511,-0.154224,-0.147819,0.04499,-0.00987,0.070773,-0.009098
166,-0.089799,-0.056583,-0.129206,0.324753,0.22463,0.091653,-0.154376,-0.147926,0.045091,-0.010094,0.070759,-0.009015
167,-0.090017,-0.056798,-0.128675,0.323869,0.224264,0.092054,-0.153924,-0.147573,0.044968,-0.010018,0.071281,-0.008995
168,-0.090091,-0.057168,-0.128729,0.324094,0.224491,0.091963,-0.153971,-0.147974,0.044988,-0.009796,0.07142,-0.009469
169,-0.090445,-0.057146,-0.128227,0.324426,0.225018,0.092495,-0.153566,-0.14824,0.044441,-0.010579,0.071618,-0.009947
170,-0.091424,-0.056772,-0.126965,0.3243,0.225084,0.09334,-0.152204,-0.148209,0.043396,-0.011786,0.072413,-0.010354
171,-0.091287,-0.056701,-0.127613,0.324148,0.225196,0.092723,-0.153363,-0.14805,0.044204,-0.010146,0.071816,-0.010176
172,-0.09114,-0.056537,-0.127541,0.323528,0.224769,0.092703,-0.15315,-0.147769,0.044256,-0.009975,0.071897,-0.009896
173,-0.089267,-0.056658,-0.128902,0.323424,0.224633,0.091629,-0.154851,-0.148594,0.045489,-0.009367,0.07155,-0.009682
174,-0.088009,-0.057054,-0.129111,0.323202,0.223973,0.091408,-0.154423,-0.148507,0.045167,-0.009551,0.071896,-0.009703
175,-0.088162,-0.057001,-0.129399,0.323785,0.223853,0.090817,-0.154477,-0.148616,0.045237,-0.009527,0.071963,-0.009434
176,-0.091178,-0.056636,-0.128691,0.325114,0.224225,0.091725,-0.153287,-0.149091,0.044756,-0.011624,0.072512,-0.0098
177,-0.091076,-0.057222,-0.128569,0.325613,0.224904,0.092046,-0.153366,-0.149331,0.044989,-0.01174,0.072507,-0.010091
178,-0.090476,-0.057058,-0.128583,0.324148,0.224,0.091486,-0.154126,-0.148322,0.045084,-0.010576,0.071971,-0.009395
179,-0.088876,-0.056628,-0.129675,0.323229,0.223409,0.090215,-0.156138,-0.147916,0.045438,-0.007941,0.071588,-0.008502
180,-0.08814,-0.056406,-0.129439,0.322356,0.223061,0.08989,-0.156487,-0.147283,0.045402,-0.006845,0.071462,-0.008051
181,-0.085036,-0.056575,-0.131529,0.322448,0.223903,0.088525,-0.159945,-0.146919,0.046926,-0.002011,0.070831,-0.007888
182,-0.084045,-0.056653,-0.132518,0.322613,0.224345,0.087684,-0.161271,-0.147257,0.047774,-0.0009,0.070311,-0.007649
183,-0.084029,-0.056635,-0.132308,0.322558,0.224188,0.087824,-0.160689,-0.147131,0.047446,-0.001167,0.070523,-0.007701
184,-0.084545,-0.056495,-0.131897,0.322465,0.223874,0.088333,-0.159762,-0.146859,0.046863,-0.001983,0.070768,-0.00793
185,-0.084396,-0.056475,-0.132308,0.322556,0.223663,0.088149,-0.160234,-0.147065,0.047424,-0.001896,0.070423,-0.007899
186,-0.084602,-0.056375,-0.131737,0.322861,0.223659,0.088506,-0.15945,-0.147059,0.046847,-0.002708,0.070678,-0.007932
187,-0.084351,-0.056196,-0.131285,0.322113,0.223252,0.088447,-0.1592,-0.14674,0.04675,-0.002597,0.070675,-0.007481
188,-0.0843,-0.056224,-0.131222,0.322557,0.22353,0.088316,-0.159278,-0.147152,0.046744,-0.00258,0.070562,-0.007527
189,-0.084251,-0.056174,-0.131104,0.32289,0.223773,0.088393,-0.159236,-0.147281,0.046567,-0.002778,0.070726,-0.007513
190,-0.083917,-0.056178,-0.131272,0.322593,0.223657,0.088136,-0.159572,-0.147193,0.046796,-0.002269,0.070763,-0.007254
191,-0.083369,-0.056294,-0.131352,0.322277,0.223559,0.088055,-0.15973,-0.147143,0.046909,-0.001629,0.07082,-0.007187
192,-0.084009,-0.056292,-0.13129,0.322824,0.223933,0.088155,-0.159715,-0.147477,0.046841,-0.00222,0.070851,-0.007509
193,-0.084004,-0.056298,-0.131357,0.322823,0.223911,0.08824,-0.159572,-0.147363,0.046766,-0.002212,0.07093,-0.007609
194,-0.083324,-0.056258,-0.13156,0.321806,0.223097,0.087877,-0.159843,-0.146884,0.047093,-0.001421,0.070764,-0.006948
195,-0.083891,-0.056092,-0.131377,0.322543,0.223815,0.088153,-0.159436,-0.147135,0.046766,-0.002224,0.070806,-0.007373
196,-0.08425,-0.056201,-0.131224,0.322924,0.224069,0.088485,-0.159424,-0.147279,0.04658,-0.002796,0.070732,-0.007747
197,-0.084054,-0.056095,-0.130987,0.322417,0.223794,0.088542,-0.159045,-0.146906,0.046244,-0.002815,0.070795,-0.007597
198,-0.084444,-0.056201,-0.131114,0.322533,0.224008,0.088706,-0.159142,-0.147053,0.046473,-0.002964,0.070688,-0.00789
199,-0.084289,-0.056318,-0.131518,0.322838,0.2243,0.088478,-0.159901,-0.147261,0.046724,-0.002652,0.070457,-0.008002
200,-0.084724,-0.056348,-0.131318,0.322562,0.224126,0.088779,-0.159292,-0.147049,0.046527,-0.002989,0.070808,-0.008184
