t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
16,0.08849,-0.06937,-0.257502,0.229269,0.165523,-0.033775,-0.358889,-0.127143,0.167336,0.240642,-0.000644,0.092331
17,0.088241,-0.069436,-0.257415,0.229381,0.166039,-0.033282,-0.358553,-0.127138,0.167154,0.240596,-0.000493,0.091966
18,0.08737,-0.069377,-0.257014,0.229039,0.165706,-0.033122,-0.358022,-0.126876,0.166951,0.239946,-0.000469,0.092
19,0.086643,-0.069272,-0.257088,0.229416,0.166265,-0.032987,-0.358071,-0.126985,0.166856,0.239912,-0.000343,0.092028
20,0.087339,-0.069189,-0.257378,0.229346,0.166241,-0.03337,-0.358745,-0.126908,0.167132,0.240614,-0.000233,0.092377
21,0.087155,-0.06895,-0.256862,0.229039,0.165777,-0.033355,-0.358383,-0.126674,0.16717,0.240021,-8e-06,0.092502
22,0.086187,-0.069005,-0.256271,0.229403,0.166168,-0.032584,-0.357877,-0.126904,0.166747,0.23877,-0.000107,0.091947
23,0.086855,-0.068929,-0.257223,0.229845,0.166164,-0.032753,-0.359432,-0.127399,0.167605,0.239513,-0.000448,0.092308
24,0.087776,-0.068637,-0.257857,0.228594,0.165353,-0.03375,-0.360785,-0.126918,0.168017,0.241382,-0.000474,0.09277
25,0.088937,-0.068869,-0.258789,0.22779,0.165224,-0.033864,-0.361744,-0.126543,0.168988,0.242678,-0.000695,0.092921
26,0.09057,-0.06912,-0.260052,0.228223,0.165914,-0.034619,-0.363689,-0.126469,0.169504,0.244473,-0.001103,0.093258
27,0.090335,-0.069199,-0.259254,0.228188,0.165908,-0.034848,-0.363086,-0.12636,0.168619,0.244095,-0.000929,0.092993
28,0.090851,-0.069008,-0.259227,0.227099,0.164916,-0.035553,-0.363437,-0.125962,0.168801,0.244819,-0.001215,0.093606
29,0.091063,-0.068554,-0.260028,0.227516,0.16488,-0.036199,-0.363768,-0.126287,0.169216,0.245559,-0.001193,0.094008
30,0.089923,-0.068541,-0.259393,0.227884,0.164947,-0.035517,-0.362614,-0.126484,0.168904,0.244104,-0.000837,0.093643
31,0.089645,-0.068712,-0.259241,0.226827,0.164078,-0.035476,-0.36205,-0.126271,0.169213,0.243541,-0.000994,0.093675
32,0.090152,-0.068721,-0.259254,0.227195,0.164129,-0.035596,-0.361995,-0.12652,0.169284,0.243554,-0.000947,0.093899
33,0.089631,-0.068373,-0.258507,0.228846,0.165496,-0.034682,-0.360767,-0.127327,0.168267,0.241821,-0.000483,0.093487
34,0.089301,-0.068025,-0.257049,0.22891,0.165823,-0.033976,-0.359109,-0.127283,0.167268,0.239922,-0.000392,0.093349
35,0.088515,-0.067801,-0.256533,0.228819,0.165482,-0.033924,-0.357924,-0.12723,0.166798,0.239015,-0.000569,0.093234
36,0.088831,-0.068011,-0.256825,0.229658,0.165773,-0.034079,-0.358741,-0.127607,0.167158,0.239449,-0.000537,0.0931
37,0.088805,-0.068422,-0.256818,0.229642,0.165472,-0.033995,-0.358819,-0.127524,0.167461,0.239292,-0.000297,0.092981
38,0.088319,-0.068545,-0.25574,0.229055,0.165435,-0.033835,-0.358247,-0.127261,0.166797,0.238604,-0.000164,0.092554
39,0.08981,-0.068622,-0.256468,0.22881,0.165611,-0.034886,-0.360303,-0.12721,0.167345,0.241397,-0.000591,0.092885
40,0.089134,-0.068635,-0.256257,0.228999,0.165545,-0.035176,-0.361311,-0.126735,0.167453,0.241971,-0.000528,0.092282
41,0.088138,-0.069478,-0.255969,0.228901,0.165279,-0.034833,-0.362063,-0.126653,0.167742,0.241809,-0.00056,0.091809
42,0.088679,-0.069176,-0.256541,0.228674,0.165427,-0.034773,-0.362146,-0.126957,0.167889,0.242024,-0.000382,0.092061
43,0.090461,-0.068858,-0.257836,0.228707,0.1653,-0.034841,-0.361934,-0.127067,0.168357,0.242746,-0.000493,0.092226
44,0.091234,-0.068772,-0.258869,0.227476,0.164733,-0.034562,-0.361408,-0.12723,0.168343,0.242678,-0.000671,0.093061
45,0.091753,-0.068633,-0.258851,0.227131,0.164969,-0.035392,-0.361224,-0.12786,0.167806,0.242912,-0.00076,0.093061
46,0.090994,-0.068716,-0.258857,0.227556,0.164994,-0.035396,-0.361219,-0.12796,0.167648,0.242435,-0.000435,0.092708
47,0.090519,-0.068985,-0.257807,0.228068,0.165154,-0.035193,-0.360126,-0.12803,0.167306,0.241131,-0.000471,0.092614
48,0.091265,-0.069049,-0.257812,0.227299,0.164203,-0.035366,-0.360712,-0.127567,0.168133,0.242327,-0.000983,0.093114
49,0.091759,-0.068958,-0.258505,0.227836,0.16468,-0.035868,-0.362024,-0.127702,0.168537,0.243157,-0.000946,0.093618
50,0.089793,-0.068305,-0.256984,0.228623,0.165005,-0.033956,-0.359788,-0.12747,0.167839,0.24039,-0.000171,0.092678
51,0.090006,-0.068472,-0.256296,0.228493,0.16459,-0.033809,-0.359035,-0.127529,0.167158,0.239733,-0.000404,0.092326
52,0.089986,-0.069154,-0.256217,0.229788,0.164863,-0.03358,-0.35817,-0.127727,0.16627,0.238105,-0.00045,0.090747
53,0.090803,-0.069702,-0.257395,0.230184,0.164914,-0.03398,-0.359922,-0.127955,0.167204,0.23935,-0.000765,0.090964
54,0.089677,-0.069967,-0.256981,0.230031,0.16492,-0.033292,-0.358857,-0.127606,0.166983,0.23819,-0.000321,0.090767
55,0.089309,-0.069903,-0.256812,0.229821,0.165138,-0.033453,-0.358699,-0.127658,0.16681,0.23814,-5e-05,0.091003
56,0.089628,-0.069645,-0.257544,0.229756,0.165288,-0.034158,-0.36027,-0.127945,0.167171,0.239422,-0.0004,0.09179
57,0.08989,-0.06914,-0.257323,0.229003,0.164942,-0.034549,-0.360653,-0.12767,0.167607,0.239671,-0.000451,0.092373
58,0.090199,-0.06912,-0.257627,0.228605,0.164674,-0.034704,-0.36107,-0.127301,0.168361,0.240539,-0.000558,0.092583
59,0.090043,-0.069043,-0.258135,0.229183,0.165069,-0.034819,-0.361398,-0.127443,0.168731,0.240938,-0.000629,0.092563
60,0.089922,-0.06916,-0.258463,0.229133,0.165075,-0.035,-0.361956,-0.127696,0.168827,0.24105,-0.000986,0.092825
61,0.088753,-0.069014,-0.257141,0.229457,0.165217,-0.034115,-0.360265,-0.127608,0.167642,0.239171,-0.000661,0.092019
62,0.089171,-0.069141,-0.257253,0.229957,0.165172,-0.03414,-0.360713,-0.127641,0.168068,0.23949,-0.000463,0.091919
63,0.089929,-0.069262,-0.257672,0.229962,0.165091,-0.034568,-0.360882,-0.127571,0.168073,0.239843,-0.000708,0.091962
64,0.089591,-0.069348,-0.257441,0.229045,0.164826,-0.034611,-0.359935,-0.127408,0.167569,0.239334,-0.000878,0.091921
65,0.089089,-0.069113,-0.257407,0.22894,0.164939,-0.034649,-0.360333,-0.127369,0.168069,0.239567,-0.000926,0.092184
66,0.08978,-0.068838,-0.258315,0.229501,0.165655,-0.035159,-0.362266,-0.127615,0.169199,0.241848,-0.000853,0.093594
67,0.088969,-0.068735,-0.258224,0.229195,0.165764,-0.034956,-0.362314,-0.1274,0.169437,0.24191,-0.000886,0.093869
68,0.087871,-0.068807,-0.257279,0.229053,0.165268,-0.034217,-0.360696,-0.127346,0.168739,0.239746,-0.00072,0.093058
69,0.088773,-0.06869,-0.258152,0.22917,0.165353,-0.034695,-0.361565,-0.127571,0.1692,0.240757,-0.00077,0.093361
70,0.088603,-0.068364,-0.257414,0.229838,0.165637,-0.033899,-0.360409,-0.127538,0.168445,0.239633,-0.000154,0.092769
71,0.088313,-0.068567,-0.256089,0.22965,0.165275,-0.033152,-0.358738,-0.127091,0.167334,0.238619,0.000487,0.091958
72,0.089932,-0.069131,-0.257419,0.22899,0.165008,-0.034161,-0.361297,-0.127224,0.168389,0.240959,-0.000346,0.0928
73,0.089897,-0.068966,-0.257149,0.22954,0.165484,-0.033616,-0.360732,-0.127482,0.167662,0.240443,-0.000199,0.092933
74,0.089738,-0.069246,-0.256833,0.228576,0.164954,-0.033513,-0.360102,-0.127487,0.167706,0.240355,-0.000116,0.09291
75,0.089154,-0.069362,-0.256125,0.229367,0.165032,-0.032854,-0.35838,-0.127461,0.166791,0.238311,-7e-06,0.09146
76,0.089355,-0.069399,-0.256028,0.23082,0.165412,-0.033063,-0.357898,-0.128048,0.166021,0.237418,-8.3e-05,0.09016
77,0.090753,-0.069532,-0.256587,0.229676,0.164567,-0.033932,-0.358509,-0.12775,0.16637,0.238792,-0.000482,0.090719
78,0.090859,-0.069665,-0.25712,0.229264,0.164376,-0.034345,-0.358795,-0.127564,0.166711,0.23907,-0.000422,0.091178
79,0.090971,-0.069261,-0.257713,0.228923,0.164741,-0.034845,-0.359673,-0.127949,0.167092,0.240291,-0.000563,0.092023
80,0.090516,-0.068797,-0.256747,0.228643,0.164748,-0.034202,-0.358817,-0.127774,0.166832,0.239578,-0.000267,0.091738
81,0.090207,-0.068643,-0.256605,0.227829,0.164754,-0.033978,-0.359179,-0.12776,0.167008,0.239735,-0.000377,0.091646
82,0.090784,-0.068667,-0.258172,0.227907,0.165325,-0.034821,-0.361306,-0.127643,0.168082,0.242456,-0.000354,0.092463
83,0.091091,-0.06858,-0.25868,0.22753,0.165526,-0.035586,-0.363021,-0.127601,0.168684,0.244085,-0.000768,0.093045
84,0.090005,-0.068541,-0.257418,0.227724,0.165389,-0.035116,-0.362234,-0.127217,0.168194,0.242754,-0.001171,0.092883
85,0.08953,-0.068727,-0.257055,0.228131,0.165259,-0.035487,-0.362493,-0.127028,0.168,0.243069,-0.00145,0.092941
86,0.089889,-0.068452,-0.25709,0.229137,0.165837,-0.035897,-0.362418,-0.127367,0.168163,0.243235,-0.001261,0.092865
87,0.089852,-0.068495,-0.256503,0.228677,0.165523,-0.035215,-0.361035,-0.127207,0.167712,0.241947,-0.000949,0.093096
88,0.090415,-0.068492,-0.256487,0.227739,0.164929,-0.034759,-0.359785,-0.126603,0.167479,0.240769,-0.000591,0.093238
89,0.089925,-0.06841,-0.256888,0.228379,0.16512,-0.034604,-0.359865,-0.126697,0.167482,0.240152,-0.000221,0.093208
90,0.088871,-0.068205,-0.256887,0.229076,0.165119,-0.034186,-0.358949,-0.12694,0.167343,0.239132,-0.00057,0.093007
91,0.087496,-0.067898,-0.255875,0.228603,0.165132,-0.033326,-0.357412,-0.127003,0.166401,0.23767,-0.000561,0.09276
92,0.08784,-0.067873,-0.255981,0.229138,0.166022,-0.033381,-0.357741,-0.12761,0.166604,0.238029,-0.000382,0.092837
93,0.089473,-0.068261,-0.257126,0.228833,0.165948,-0.033985,-0.359241,-0.127686,0.1677,0.239919,-0.000253,0.093406
94,0.088478,-0.06885,-0.257217,0.227678,0.165011,-0.034064,-0.359491,-0.127228,0.16824,0.240657,1.1e-05,0.09315
95,0.088793,-0.068982,-0.258169,0.228134,0.164996,-0.034462,-0.360425,-0.126921,0.168485,0.241627,-7.7e-05,0.09319
96,0.090278,-0.068793,-0.25909,0.228235,0.164979,-0.035309,-0.361789,-0.126973,0.169085,0.243036,-0.000725,0.093474
97,0.09138,-0.06862,-0.259518,0.227312,0.164581,-0.036274,-0.362959,-0.126851,0.169727,0.244705,-0.001224,0.094295
98,0.091585,-0.068573,-0.260348,0.227061,0.164563,-0.036897,-0.364326,-0.12642,0.17012,0.246366,-0.001467,0.094624
99,0.091905,-0.068615,-0.260575,0.227352,0.165026,-0.036607,-0.365071,-0.126364,0.169604,0.246794,-0.001435,0.094449
100,0.09192,-0.068791,-0.259768,0.226972,0.164659,-0.036354,-0.364629,-0.125962,0.169162,0.245775,-0.0016,0.094251
101,0.091317,-0.068978,-0.259297,0.226989,0.164838,-0.035845,-0.364004,-0.125918,0.169164,0.245172,-0.001415,0.093764
102,0.091024,-0.069109,-0.259729,0.227937,0.165769,-0.035369,-0.36418,-0.126203,0.169319,0.245023,-0.001118,0.093414
103,0.091043,-0.069237,-0.26019,0.228143,0.165749,-0.03486,-0.363815,-0.126436,0.169841,0.244799,-0.000886,0.093504
104,0.089777,-0.068913,-0.259273,0.227972,0.165256,-0.034336,-0.361918,-0.126422,0.169109,0.243351,-0.000335,0.093048
105,0.088795,-0.068769,-0.258591,0.228656,0.165336,-0.034367,-0.361306,-0.126724,0.168387,0.242356,-0.00041,0.092922
106,0.087602,-0.06876,-0.257535,0.229772,0.165681,-0.033776,-0.360114,-0.127246,0.167709,0.240792,-0.000324,0.092451
107,0.086893,-0.068884,-0.256979,0.229824,0.165303,-0.03343,-0.359064,-0.127204,0.167405,0.239398,-0.000437,0.09227
108,0.087632,-0.069297,-0.257806,0.229324,0.164803,-0.033776,-0.36002,-0.127091,0.168172,0.240275,-0.000877,0.092665
109,0.086074,-0.069364,-0.257064,0.230649,0.166296,-0.032257,-0.358303,-0.127255,0.167197,0.238618,-0.000448,0.091727
110,0.085803,-0.069157,-0.256693,0.230193,0.166085,-0.032017,-0.357621,-0.126972,0.166946,0.238338,-0.000255,0.091614
111,0.086687,-0.069186,-0.25696,0.229559,0.16574,-0.032595,-0.358178,-0.126732,0.166946,0.239569,-0.000103,0.092032
112,0.086761,-0.069143,-0.257089,0.230235,0.166343,-0.032647,-0.358262,-0.126772,0.166609,0.239627,0.000361,0.091786
113,0.087404,-0.069172,-0.257561,0.22986,0.165971,-0.033314,-0.358775,-0.12648,0.166899,0.240111,0.000134,0.092028
114,0.087463,-0.069165,-0.257511,0.229401,0.16557,-0.033259,-0.358357,-0.126185,0.166853,0.2399,4.8e-05,0.091909
115,0.089226,-0.069226,-0.258814,0.229398,0.165632,-0.034491,-0.360448,-0.126558,0.168227,0.242293,-0.000558,0.092555
116,0.08935,-0.069231,-0.258691,0.229355,0.165929,-0.034321,-0.360532,-0.12679,0.168314,0.242582,-0.000603,0.092522
117,0.088156,-0.069469,-0.257733,0.229021,0.165775,-0.033437,-0.359038,-0.126571,0.167373,0.241072,-0.000753,0.092143
118,0.087331,-0.069529,-0.257417,0.229451,0.166032,-0.033073,-0.358656,-0.126712,0.167173,0.240048,-0.000951,0.092142
119,0.087895,-0.069584,-0.257968,0.229818,0.166379,-0.033309,-0.359427,-0.126938,0.167554,0.240929,-0.000822,0.092481
120,0.088515,-0.069529,-0.258104,0.228833,0.165836,-0.033999,-0.360244,-0.12649,0.16809,0.241707,-0.000963,0.092855
121,0.089004,-0.06963,-0.258253,0.228469,0.165673,-0.034372,-0.36057,-0.126524,0.168234,0.242241,-0.001192,0.093173
122,0.088228,-0.069669,-0.257899,0.229308,0.166031,-0.033805,-0.35967,-0.127241,0.16746,0.241141,-0.001005,0.092645
123,0.088585,-0.069565,-0.257794,0.228753,0.16528,-0.034281,-0.359936,-0.127235,0.167785,0.24121,-0.001311,0.092932
124,0.089348,-0.069308,-0.257635,0.227798,0.164483,-0.034883,-0.359819,-0.126838,0.168003,0.24137,-0.001217,0.093004
125,0.089812,-0.069409,-0.258496,0.228539,0.164652,-0.035376,-0.360858,-0.127194,0.168515,0.2421,-0.00104,0.093246
126,0.090491,-0.069399,-0.25863,0.228431,0.164838,-0.035634,-0.361422,-0.127146,0.168673,0.242814,-0.001146,0.093324
127,0.091124,-0.069336,-0.258537,0.22731,0.164255,-0.035936,-0.361589,-0.126892,0.168997,0.243378,-0.001458,0.093624
128,0.090929,-0.069235,-0.258377,0.227733,0.164609,-0.035712,-0.361314,-0.127032,0.168789,0.242993,-0.001326,0.093599
129,0.09164,-0.069243,-0.259076,0.228048,0.165075,-0.035855,-0.36221,-0.127167,0.169195,0.244174,-0.001409,0.093791
130,0.090958,-0.069256,-0.258148,0.227922,0.165089,-0.03542,-0.360827,-0.12687,0.168475,0.243277,-0.000982,0.093458
131,0.090335,-0.069195,-0.257865,0.228229,0.165306,-0.03501,-0.360198,-0.126832,0.168182,0.242698,-0.000907,0.093261
132,0.090137,-0.069286,-0.258181,0.229115,0.165952,-0.034859,-0.360383,-0.127257,0.168193,0.242615,-0.001011,0.09299
133,0.090049,-0.069246,-0.257981,0.22877,0.16563,-0.035,-0.360371,-0.12706,0.168169,0.242499,-0.000998,0.093075
134,0.09027,-0.069065,-0.257463,0.228214,0.165126,-0.035163,-0.359991,-0.126764,0.168079,0.242417,-0.000776,0.093046
135,0.090924,-0.069078,-0.258287,0.228614,0.165324,-0.035496,-0.360762,-0.12679,0.168346,0.243414,-0.000738,0.093157
136,0.089948,-0.069163,-0.257999,0.229078,0.165715,-0.034796,-0.359802,-0.126837,0.167783,0.242259,-0.000557,0.092741
137,0.089257,-0.069148,-0.257432,0.228759,0.165484,-0.034487,-0.358889,-0.126662,0.167355,0.241189,-0.000561,0.092523
138,0.089432,-0.069231,-0.257741,0.228864,0.165558,-0.034812,-0.359613,-0.126991,0.167728,0.241435,-0.000564,0.092695
139,0.090062,-0.069284,-0.258433,0.22914,0.165427,-0.035418,-0.360904,-0.127458,0.16838,0.242235,-0.000847,0.092913
140,0.088498,-0.069236,-0.257324,0.229488,0.165412,-0.034025,-0.358896,-0.127271,0.167716,0.239935,-0.000655,0.092371
141,0.085483,-0.069273,-0.255837,0.23062,0.166442,-0.031927,-0.356456,-0.127242,0.166489,0.236989,-0.000209,0.091244
142,0.083954,-0.069092,-0.255569,0.231841,0.167341,-0.030711,-0.355654,-0.127567,0.165808,0.235721,4.5e-05,0.090516
143,0.084399,-0.069052,-0.255643,0.23096,0.16654,-0.031285,-0.356135,-0.12751,0.166048,0.236105,-0.000207,0.091159
144,0.084272,-0.069168,-0.255667,0.23041,0.166471,-0.031332,-0.35666,-0.127179,0.16614,0.236569,-0.000372,0.091607
145,0.085737,-0.06906,-0.256821,0.230809,0.166786,-0.032451,-0.358482,-0.127433,0.166834,0.238771,-0.000313,0.091786
146,0.087247,-0.068872,-0.257474,0.229457,0.166518,-0.033124,-0.359852,-0.126949,0.167436,0.240632,-0.000324,0.092131
147,0.087898,-0.068647,-0.257516,0.228494,0.165551,-0.033708,-0.359968,-0.126793,0.167882,0.240793,-0.000511,0.092526
148,0.088702,-0.068779,-0.258334,0.228922,0.165937,-0.033842,-0.360805,-0.127228,0.168606,0.241561,-0.000266,0.092487
149,0.089357,-0.069082,-0.258991,0.229106,0.166241,-0.033743,-0.36124,-0.127193,0.169018,0.241984,-0.000468,0.092473
150,0.089066,-0.06909,-0.258972,0.228493,0.165597,-0.033488,-0.360956,-0.12693,0.168948,0.24167,-0.00046,0.092559
151,0.087865,-0.069063,-0.258522,0.228641,0.16557,-0.03293,-0.359787,-0.126864,0.168234,0.239714,-0.000506,0.092094
152,0.08913,-0.06931,-0.258615,0.229137,0.166337,-0.033891,-0.361007,-0.126845,0.168523,0.241133,-0.000562,0.092155
153,0.090235,-0.069278,-0.258519,0.227923,0.165675,-0.034983,-0.362371,-0.126317,0.16885,0.243264,-0.001122,0.09288
154,0.090537,-0.069278,-0.258448,0.227429,0.165466,-0.03557,-0.363137,-0.126367,0.169036,0.244438,-0.000982,0.09363
155,0.091504,-0.068822,-0.259558,0.227677,0.165463,-0.036196,-0.364188,-0.126547,0.16926,0.246028,-0.001206,0.094131
156,0.093436,-0.068781,-0.260555,0.226475,0.164838,-0.037225,-0.365537,-0.126239,0.170214,0.24755,-0.001573,0.094821
157,0.09346,-0.068601,-0.259725,0.226163,0.164716,-0.037182,-0.364035,-0.126473,0.169887,0.246257,-0.001577,0.094554
158,0.091856,-0.068787,-0.259486,0.22736,0.165163,-0.036376,-0.363085,-0.126915,0.169732,0.24487,-0.001188,0.09388
159,0.090231,-0.069068,-0.258939,0.228044,0.165117,-0.035365,-0.361646,-0.12709,0.169397,0.243057,-0.00068,0.09333
160,0.089256,-0.068795,-0.257842,0.228091,0.165084,-0.034676,-0.359979,-0.127071,0.168502,0.241575,-0.000462,0.092995
161,0.089296,-0.068426,-0.256939,0.229105,0.165693,-0.034147,-0.359239,-0.127388,0.168029,0.240394,-0.000308,0.092721
162,0.089843,-0.068234,-0.256314,0.230476,0.166656,-0.033898,-0.359398,-0.12796,0.167762,0.239761,-0.000451,0.092642
163,0.088771,-0.068184,-0.254667,0.230612,0.16676,-0.033171,-0.357851,-0.127831,0.166591,0.237769,-0.000504,0.092075
164,0.088302,-0.068257,-0.254609,0.22997,0.166004,-0.033219,-0.357099,-0.12725,0.166427,0.236936,-0.000577,0.092147
165,0.088047,-0.06851,-0.255717,0.230064,0.165785,-0.033338,-0.357717,-0.127239,0.166705,0.237244,-0.000232,0.092322
166,0.088042,-0.068582,-0.256536,0.229906,0.165452,-0.032983,-0.357864,-0.126977,0.166915,0.237188,-0.000184,0.092459
167,0.08749,-0.068762,-0.255645,0.229146,0.165141,-0.032854,-0.356895,-0.126643,0.166317,0.236722,9e-05,0.092124
168,0.087936,-0.068825,-0.256461,0.229174,0.165362,-0.033652,-0.358946,-0.126998,0.166921,0.238853,-0.000281,0.092506
169,0.088984,-0.068764,-0.257002,0.228939,0.165454,-0.034881,-0.360958,-0.127278,0.16783,0.241371,-0.000963,0.092764
170,0.089666,-0.068787,-0.256825,0.228417,0.16545,-0.035359,-0.361755,-0.127062,0.167937,0.242576,-0.001217,0.092542
171,0.091491,-0.068936,-0.257852,0.22799,0.165491,-0.035854,-0.36353,-0.126958,0.168802,0.244379,-0.001363,0.092923
172,0.092619,-0.068763,-0.259415,0.227859,0.165824,-0.035893,-0.363918,-0.127526,0.169153,0.245631,-0.000986,0.093215
173,0.092761,-0.068599,-0.259368,0.227043,0.165193,-0.035533,-0.362501,-0.127473,0.168863,0.244422,-0.000858,0.093144
174,0.091777,-0.068653,-0.258443,0.227207,0.165164,-0.035051,-0.360836,-0.127788,0.167792,0.242337,-0.000513,0.092468
175,0.09187,-0.068743,-0.258602,0.227693,0.165203,-0.035164,-0.360635,-0.127908,0.167746,0.241991,-0.00055,0.092252
176,0.091406,-0.06875,-0.257862,0.228039,0.164891,-0.034622,-0.360022,-0.127765,0.16761,0.2409,-0.000452,0.091954
177,0.089844,-0.06908,-0.256748,0.228546,0.164666,-0.033625,-0.358972,-0.127627,0.16693,0.239005,-0.000231,0.091436
178,0.088496,-0.069203,-0.256159,0.230017,0.165519,-0.032596,-0.357906,-0.12802,0.166374,0.237409,0.000196,0.090717
179,0.088696,-0.069424,-0.256705,0.229742,0.165273,-0.032933,-0.358921,-0.127959,0.166922,0.238338,-7.9e-05,0.091046
180,0.08924,-0.069543,-0.256862,0.228912,0.164787,-0.033341,-0.35919,-0.127641,0.167125,0.238984,-0.000159,0.091308
181,0.090132,-0.069579,-0.257826,0.228915,0.164914,-0.03404,-0.36074,-0.127723,0.167636,0.240458,-0.000174,0.091682
182,0.091031,-0.06943,-0.258597,0.229126,0.165091,-0.034592,-0.361943,-0.127915,0.168291,0.241681,-0.000236,0.092131
183,0.091144,-0.069428,-0.258359,0.228688,0.164809,-0.034654,-0.361683,-0.127631,0.168418,0.241486,-0.000367,0.092226
184,0.090893,-0.069295,-0.258322,0.228734,0.16486,-0.034672,-0.361603,-0.127567,0.168532,0.241338,-0.000348,0.092225
185,0.090567,-0.069145,-0.258559,0.229437,0.165372,-0.034542,-0.361813,-0.127991,0.168453,0.241236,-0.000222,0.092121
186,0.090702,-0.069184,-0.258643,0.228833,0.165049,-0.034818,-0.362111,-0.12772,0.168722,0.241385,-0.000563,0.092393
187,0.090538,-0.069294,-0.258387,0.228741,0.164952,-0.03471,-0.361546,-0.127621,0.168472,0.241025,-0.000646,0.092208
188,0.090653,-0.069173,-0.258624,0.229136,0.165285,-0.034751,-0.361631,-0.127811,0.16845,0.241185,-0.000522,0.09204
189,0.090697,-0.069209,-0.258795,0.228857,0.165132,-0.034956,-0.361818,-0.12778,0.16861,0.241323,-0.000655,0.092169
190,0.09032,-0.069124,-0.25816,0.228625,0.165083,-0.03471,-0.360851,-0.127603,0.168146,0.240643,-0.000567,0.092079
191,0.090632,-0.069118,-0.258508,0.228812,0.165237,-0.034967,-0.361518,-0.127745,0.168405,0.241227,-0.000652,0.092236
192,0.091136,-0.06931,-0.258872,0.228931,0.165234,-0.035295,-0.362293,-0.127854,0.168792,0.241945,-0.00083,0.092289
193,0.090629,-0.069394,-0.258103,0.228662,0.164828,-0.034773,-0.36097,-0.127483,0.168065,0.240665,-0.000569,0.091802
194,0.091004,-0.069533,-0.258137,0.228605,0.164799,-0.034776,-0.360981,-0.127469,0.168002,0.240856,-0.000628,0.091726
195,0.091975,-0.069653,-0.259005,0.228765,0.164901,-0.035272,-0.362391,-0.1277,0.168618,0.242281,-0.000837,0.092108
196,0.091298,-0.069678,-0.258133,0.228837,0.164881,-0.034671,-0.361187,-0.127559,0.16804,0.241156,-0.000465,0.091651
197,0.091386,-0.069744,-0.257842,0.228731,0.164497,-0.034563,-0.361017,-0.127486,0.167996,0.241024,-0.000531,0.091538
198,0.091655,-0.069704,-0.258013,0.229254,0.164812,-0.034652,-0.361403,-0.127629,0.168061,0.241395,-0.00039,0.091386
199,0.09164,-0.069752,-0.257723,0.229335,0.164792,-0.034482,-0.361307,-0.127662,0.167886,0.241389,-0.000298,0.09125
200,0.090799,-0.069675,-0.256548,0.229171,0.164519,-0.033686,-0.35974,-0.127401,0.166986,0.239746,-5.6e-05,0.090811
201,0.09102,-0.069653,-0.256878,0.229265,0.164743,-0.033739,-0.360256,-0.127553,0.167415,0.24024,-0.000302,0.090905
202,0.089886,-0.069583,-0.256061,0.23011,0.165285,-0.032921,-0.358887,-0.1277,0.166669,0.238654,2e-06,0.09033
203,0.089252,-0.069395,-0.255461,0.229668,0.164802,-0.032742,-0.358077,-0.127509,0.166298,0.237735,-6.9e-05,0.090124
