t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
17,0.090307,-0.069701,-0.259075,0.227948,0.164935,-0.035198,-0.361654,-0.126971,0.169101,0.243359,-0.001576,0.093499
18,0.089337,-0.069818,-0.258364,0.228329,0.165456,-0.034134,-0.360424,-0.126894,0.168521,0.242382,-0.001353,0.092857
19,0.087886,-0.069608,-0.257765,0.228636,0.165714,-0.033356,-0.359167,-0.126671,0.167808,0.241405,-0.001167,0.09252
20,0.08743,-0.069557,-0.258051,0.229334,0.166291,-0.033348,-0.359318,-0.12685,0.167857,0.241502,-0.000715,0.092356
21,0.087141,-0.069581,-0.258007,0.228985,0.166302,-0.033228,-0.359324,-0.126696,0.167822,0.241273,-0.000678,0.092482
22,0.087597,-0.069365,-0.257324,0.228366,0.165543,-0.033576,-0.358818,-0.126384,0.167559,0.240879,-0.000432,0.092556
23,0.088048,-0.069265,-0.257824,0.228764,0.165667,-0.033653,-0.359463,-0.126704,0.167979,0.241104,-0.000406,0.092786
24,0.087706,-0.06931,-0.257946,0.228835,0.165827,-0.033397,-0.360326,-0.126818,0.168344,0.241007,-0.000879,0.092785
25,0.087481,-0.069044,-0.257484,0.22843,0.165331,-0.033201,-0.359828,-0.126585,0.167986,0.240617,-0.000635,0.092624
26,0.088191,-0.068959,-0.258194,0.228085,0.165449,-0.033622,-0.360855,-0.126329,0.168257,0.242028,-0.000324,0.092535
27,0.090487,-0.069405,-0.2606,0.227621,0.165746,-0.034493,-0.363868,-0.126324,0.170173,0.245213,-0.001035,0.093348
28,0.090897,-0.069596,-0.260131,0.227529,0.165812,-0.034583,-0.364015,-0.125904,0.169821,0.245315,-0.001107,0.0932
29,0.091206,-0.06945,-0.25985,0.226852,0.165153,-0.035509,-0.364486,-0.125777,0.169683,0.245748,-0.001447,0.093619
30,0.092047,-0.06916,-0.260434,0.22713,0.165149,-0.036421,-0.365243,-0.126085,0.169768,0.246834,-0.001417,0.094065
31,0.091934,-0.068819,-0.260974,0.226973,0.164628,-0.036748,-0.365315,-0.126245,0.170284,0.247216,-0.001497,0.094419
32,0.09001,-0.068758,-0.259517,0.226883,0.164382,-0.035548,-0.362695,-0.126102,0.169452,0.244664,-0.00099,0.093787
33,0.090036,-0.068943,-0.259951,0.227241,0.164421,-0.035553,-0.362933,-0.126263,0.169769,0.244489,-0.000994,0.093645
34,0.090422,-0.068916,-0.259783,0.227723,0.164674,-0.03554,-0.362452,-0.126737,0.169666,0.244095,-0.000921,0.09376
35,0.09056,-0.068449,-0.25894,0.227433,0.164774,-0.035329,-0.361624,-0.126993,0.169403,0.243059,-0.001115,0.094038
36,0.090032,-0.068234,-0.257687,0.228239,0.165545,-0.034678,-0.360337,-0.127172,0.168216,0.241478,-0.000743,0.09368
37,0.08999,-0.067958,-0.257813,0.228838,0.165698,-0.034543,-0.360092,-0.127481,0.167859,0.241154,-0.001007,0.093546
38,0.089651,-0.06824,-0.257135,0.228912,0.165321,-0.034335,-0.359443,-0.127398,0.167842,0.240186,-0.000742,0.09343
39,0.089677,-0.068574,-0.25714,0.228759,0.16518,-0.034485,-0.359495,-0.127215,0.167956,0.240296,-0.000449,0.093253
40,0.090601,-0.068674,-0.257352,0.228522,0.165391,-0.034649,-0.360642,-0.127154,0.168198,0.24135,-0.000588,0.093204
41,0.091311,-0.068745,-0.257731,0.227328,0.164675,-0.0357,-0.36203,-0.126381,0.168697,0.243626,-0.001079,0.093471
42,0.089347,-0.069422,-0.256503,0.228243,0.164639,-0.035489,-0.362575,-0.12622,0.168427,0.242944,-0.00097,0.09236
43,0.088503,-0.069452,-0.256959,0.228654,0.165229,-0.035426,-0.363265,-0.126671,0.168685,0.24314,-0.000904,0.092211
44,0.091141,-0.068948,-0.257951,0.228232,0.165256,-0.035812,-0.363848,-0.126712,0.169139,0.244345,-0.000945,0.092579
45,0.091547,-0.068928,-0.258865,0.227251,0.164466,-0.035291,-0.363257,-0.126596,0.169678,0.244741,-0.001202,0.093258
46,0.092755,-0.068836,-0.260061,0.226495,0.164808,-0.036338,-0.364058,-0.127306,0.169989,0.245877,-0.001313,0.093659
47,0.092765,-0.068614,-0.260068,0.22682,0.164957,-0.035914,-0.363368,-0.127362,0.169493,0.245168,-0.000825,0.093261
48,0.091111,-0.068867,-0.258722,0.226982,0.164805,-0.035669,-0.361388,-0.127618,0.168214,0.242732,-0.000516,0.092904
49,0.091614,-0.069125,-0.258699,0.227118,0.164792,-0.035586,-0.361639,-0.127663,0.168615,0.243431,-0.000739,0.093195
50,0.092097,-0.069262,-0.259206,0.227524,0.164952,-0.036024,-0.362975,-0.127963,0.168906,0.244237,-0.001001,0.093411
51,0.09103,-0.068652,-0.258354,0.227013,0.164538,-0.035078,-0.361787,-0.127305,0.169,0.242562,-0.000895,0.093217
52,0.09183,-0.068636,-0.25773,0.227013,0.163952,-0.035089,-0.361179,-0.1272,0.168731,0.242365,-0.001059,0.092997
53,0.092545,-0.069139,-0.258009,0.228646,0.164223,-0.035147,-0.360734,-0.127614,0.167983,0.241538,-0.001123,0.091904
54,0.09183,-0.069606,-0.257985,0.229476,0.164602,-0.03455,-0.3606,-0.127768,0.167982,0.24073,-0.000989,0.091356
55,0.090641,-0.070064,-0.257509,0.229145,0.164402,-0.034003,-0.359935,-0.127342,0.168134,0.239521,-0.000841,0.091268
56,0.090154,-0.069853,-0.257705,0.229474,0.164944,-0.033974,-0.360172,-0.127642,0.168119,0.239474,-0.000615,0.091455
57,0.089951,-0.069588,-0.257792,0.229156,0.165005,-0.034146,-0.360796,-0.127734,0.167932,0.240026,-0.000643,0.091916
58,0.090196,-0.069315,-0.257486,0.2286,0.164766,-0.034491,-0.36084,-0.127445,0.168137,0.240025,-0.00053,0.092266
59,0.091228,-0.069281,-0.258333,0.228274,0.16457,-0.035037,-0.362111,-0.12725,0.169285,0.241836,-0.000857,0.092678
60,0.091,-0.069348,-0.25898,0.229155,0.165171,-0.035019,-0.36226,-0.127459,0.16945,0.242123,-0.000839,0.092576
61,0.090074,-0.069255,-0.258426,0.228792,0.164885,-0.034774,-0.361551,-0.127481,0.16893,0.241014,-0.000896,0.092481
62,0.089703,-0.069181,-0.25789,0.228863,0.164967,-0.034621,-0.361251,-0.127453,0.168564,0.240426,-0.001055,0.092198
63,0.090006,-0.069219,-0.258005,0.229613,0.165015,-0.034486,-0.361346,-0.127504,0.16883,0.240479,-0.00081,0.092094
64,0.090334,-0.069209,-0.257858,0.229516,0.164827,-0.034746,-0.361067,-0.12736,0.168646,0.240432,-0.000924,0.091986
65,0.090239,-0.069399,-0.257745,0.228584,0.164511,-0.03494,-0.360204,-0.127063,0.168096,0.239901,-0.00118,0.091857
66,0.090157,-0.069305,-0.258236,0.22881,0.164835,-0.035127,-0.361196,-0.12729,0.168701,0.240741,-0.001158,0.092206
67,0.090533,-0.069037,-0.258974,0.228771,0.165234,-0.035623,-0.363038,-0.127397,0.169769,0.242694,-0.001202,0.093614
68,0.088891,-0.068957,-0.258314,0.228758,0.165341,-0.035028,-0.362113,-0.127023,0.169658,0.241834,-0.000914,0.093766
69,0.088892,-0.06901,-0.258161,0.228605,0.165059,-0.034825,-0.361731,-0.127093,0.169515,0.241047,-0.000941,0.093391
70,0.089618,-0.068762,-0.25877,0.228918,0.165431,-0.035232,-0.362454,-0.127514,0.170078,0.241868,-0.00103,0.09372
71,0.089165,-0.06847,-0.257939,0.22905,0.165349,-0.034574,-0.361252,-0.127241,0.169422,0.240752,-0.000732,0.093202
72,0.089058,-0.068706,-0.257436,0.229014,0.165199,-0.034158,-0.360743,-0.127018,0.168995,0.240716,-0.000289,0.092773
73,0.090977,-0.06898,-0.258723,0.228586,0.164898,-0.034981,-0.363092,-0.126989,0.170034,0.242939,-0.00093,0.093577
74,0.09176,-0.069022,-0.258769,0.22843,0.164873,-0.035031,-0.363361,-0.127159,0.169512,0.243297,-0.000901,0.093651
75,0.09205,-0.069351,-0.258497,0.227443,0.164465,-0.034939,-0.362763,-0.12724,0.169297,0.243278,-0.000852,0.093759
76,0.092103,-0.069681,-0.258787,0.228145,0.164533,-0.034868,-0.362344,-0.127452,0.16905,0.242593,-0.000935,0.092863
77,0.090868,-0.069793,-0.257792,0.229389,0.16481,-0.034145,-0.360492,-0.127667,0.167773,0.240091,-0.000924,0.091208
78,0.090803,-0.069742,-0.257164,0.229377,0.164412,-0.033915,-0.359745,-0.127344,0.167439,0.239359,-0.000894,0.090977
79,0.091053,-0.069862,-0.25764,0.229307,0.164499,-0.034136,-0.360027,-0.127505,0.167642,0.240009,-0.000665,0.091085
80,0.091463,-0.069789,-0.258242,0.22949,0.164751,-0.03467,-0.360303,-0.127826,0.167812,0.240405,-0.000755,0.09162
81,0.090915,-0.069195,-0.257161,0.228558,0.164319,-0.034506,-0.359168,-0.127509,0.167204,0.239913,-0.000483,0.091961
82,0.091767,-0.068914,-0.257169,0.227743,0.163982,-0.034626,-0.359831,-0.127325,0.167929,0.24087,-0.00076,0.092098
83,0.091485,-0.068935,-0.258188,0.227653,0.164698,-0.034727,-0.360758,-0.127907,0.168258,0.241773,-0.000613,0.092091
84,0.0914,-0.068748,-0.258532,0.227426,0.165001,-0.03503,-0.361669,-0.127552,0.168672,0.243079,-0.000585,0.092664
85,0.091644,-0.06865,-0.258692,0.226618,0.164769,-0.035615,-0.362475,-0.127198,0.168996,0.244053,-0.000933,0.093035
86,0.090542,-0.068452,-0.258331,0.227873,0.165826,-0.035154,-0.363115,-0.127239,0.168764,0.243675,-0.001054,0.092859
87,0.090651,-0.068783,-0.258307,0.228014,0.165511,-0.035753,-0.363643,-0.127044,0.169135,0.244741,-0.001388,0.093021
88,0.090418,-0.068685,-0.256975,0.228074,0.165274,-0.035909,-0.362698,-0.12694,0.168711,0.243829,-0.001373,0.092746
89,0.09073,-0.068555,-0.257155,0.227943,0.164975,-0.035538,-0.362078,-0.126629,0.168313,0.243296,-0.00106,0.093114
90,0.089912,-0.068875,-0.257015,0.228164,0.165093,-0.034828,-0.360727,-0.126547,0.167993,0.241763,-0.000351,0.092975
91,0.088391,-0.068837,-0.256417,0.228361,0.164877,-0.034012,-0.358968,-0.126519,0.167241,0.239261,-0.000149,0.092653
92,0.087402,-0.06855,-0.256429,0.228796,0.164716,-0.033518,-0.358454,-0.126761,0.167322,0.238496,-0.000154,0.092624
93,0.087255,-0.068227,-0.256628,0.228937,0.165217,-0.033474,-0.358325,-0.127177,0.167032,0.238453,4.4e-05,0.092737
94,0.08786,-0.068268,-0.256797,0.228591,0.165466,-0.033561,-0.358451,-0.127214,0.167368,0.238815,-0.000249,0.093087
95,0.088298,-0.068768,-0.256904,0.227908,0.165199,-0.033583,-0.359055,-0.127139,0.167866,0.239656,-9.9e-05,0.093572
96,0.089059,-0.068945,-0.258598,0.228093,0.16525,-0.034427,-0.361144,-0.127295,0.169142,0.241937,-0.000138,0.093713
97,0.090424,-0.068872,-0.259527,0.227644,0.164835,-0.0354,-0.362392,-0.126928,0.16979,0.243736,-0.000599,0.093834
98,0.090565,-0.06874,-0.258628,0.227656,0.164667,-0.035199,-0.361672,-0.126623,0.169343,0.243181,-0.000553,0.093356
99,0.091129,-0.068692,-0.259588,0.227784,0.164985,-0.036018,-0.3628,-0.12678,0.169757,0.244614,-0.000724,0.093853
100,0.091438,-0.068693,-0.2606,0.227521,0.165095,-0.0367,-0.364592,-0.126649,0.17027,0.246501,-0.001196,0.09431
101,0.091601,-0.068857,-0.260336,0.226442,0.1645,-0.03639,-0.364677,-0.125904,0.169762,0.246662,-0.001373,0.09436
102,0.09203,-0.068982,-0.259973,0.226436,0.164463,-0.036292,-0.364538,-0.125563,0.16944,0.246301,-0.001364,0.094244
103,0.091875,-0.069094,-0.260282,0.22733,0.165325,-0.03614,-0.365229,-0.126123,0.169679,0.24647,-0.001211,0.093731
104,0.091147,-0.069325,-0.259801,0.227277,0.165316,-0.035501,-0.364279,-0.125895,0.169498,0.245412,-0.001073,0.093499
105,0.091486,-0.069459,-0.260474,0.227116,0.165269,-0.035153,-0.364399,-0.125931,0.170188,0.245748,-0.001073,0.093695
106,0.090993,-0.069251,-0.260568,0.228139,0.165725,-0.03484,-0.363764,-0.126583,0.170099,0.245287,-0.000621,0.09334
107,0.089476,-0.068949,-0.2595,0.228212,0.165242,-0.034745,-0.362477,-0.126603,0.169166,0.243831,-0.000507,0.093103
108,0.08799,-0.068864,-0.257817,0.228657,0.164946,-0.033965,-0.360641,-0.126685,0.168192,0.241466,-0.000373,0.092635
109,0.087458,-0.069053,-0.257807,0.229847,0.165456,-0.033707,-0.360145,-0.127116,0.168047,0.240666,-0.000379,0.092459
110,0.087647,-0.069337,-0.258033,0.229924,0.165388,-0.033741,-0.360171,-0.127232,0.168314,0.240524,-0.000527,0.092374
111,0.085871,-0.069488,-0.256893,0.229874,0.165732,-0.032265,-0.357993,-0.126842,0.167286,0.238523,-0.000299,0.091627
112,0.085156,-0.069384,-0.256618,0.230292,0.1663,-0.031664,-0.357263,-0.126792,0.167012,0.238202,0.00014,0.091236
113,0.086651,-0.06921,-0.257418,0.230242,0.166335,-0.032402,-0.358477,-0.126903,0.167357,0.240021,0.000148,0.09172
114,0.086917,-0.069384,-0.257508,0.229622,0.166235,-0.032675,-0.358819,-0.126499,0.167359,0.240457,0.000192,0.091781
115,0.087768,-0.069464,-0.258007,0.228845,0.165507,-0.033459,-0.359582,-0.126216,0.167736,0.241224,-5.9e-05,0.092187
116,0.088677,-0.069332,-0.258807,0.229142,0.165417,-0.033972,-0.360135,-0.126378,0.168191,0.24169,-0.000477,0.092437
117,0.089718,-0.069334,-0.259396,0.228681,0.165129,-0.034712,-0.361244,-0.126194,0.168916,0.243036,-0.000759,0.092722
118,0.089748,-0.069369,-0.25891,0.228322,0.16507,-0.034598,-0.360733,-0.126215,0.168749,0.243138,-0.000698,0.0928
119,0.089358,-0.069423,-0.258913,0.228894,0.165826,-0.034007,-0.360446,-0.126679,0.168428,0.242729,-0.00069,0.092508
120,0.088282,-0.069595,-0.25852,0.229515,0.166318,-0.033343,-0.359843,-0.126799,0.16796,0.241735,-0.000689,0.092142
121,0.087957,-0.069707,-0.257993,0.228946,0.165809,-0.033123,-0.359188,-0.126346,0.167688,0.240983,-0.000826,0.092302
122,0.088137,-0.069684,-0.258266,0.228971,0.165895,-0.033402,-0.359851,-0.126459,0.168036,0.241474,-0.000669,0.092594
123,0.089584,-0.069634,-0.259315,0.228735,0.165976,-0.034451,-0.361522,-0.126492,0.168872,0.243308,-0.001081,0.093105
124,0.088906,-0.069732,-0.258459,0.228364,0.165689,-0.034076,-0.360449,-0.12638,0.168294,0.242266,-0.000901,0.09285
125,0.088129,-0.069713,-0.25794,0.228471,0.165479,-0.033715,-0.359599,-0.126835,0.167692,0.241133,-0.000995,0.092713
126,0.089618,-0.069527,-0.258706,0.228297,0.165199,-0.034749,-0.361084,-0.127087,0.168659,0.242558,-0.001341,0.093111
127,0.090363,-0.069413,-0.25892,0.22791,0.164636,-0.035208,-0.361489,-0.126847,0.168829,0.243024,-0.001212,0.093232
128,0.090227,-0.069443,-0.258963,0.227795,0.164221,-0.035575,-0.361532,-0.126657,0.169036,0.24301,-0.001166,0.093397
129,0.09139,-0.069433,-0.259732,0.227708,0.164393,-0.036248,-0.362813,-0.126807,0.169542,0.244414,-0.001399,0.093786
130,0.091441,-0.069367,-0.259457,0.22763,0.164592,-0.036136,-0.362741,-0.126909,0.169412,0.244542,-0.001288,0.093653
131,0.091093,-0.069367,-0.258801,0.227392,0.164528,-0.035761,-0.361851,-0.126683,0.169066,0.243798,-0.001168,0.093537
132,0.091641,-0.069513,-0.259208,0.227435,0.16473,-0.036029,-0.362683,-0.126731,0.16943,0.244884,-0.001208,0.093761
133,0.091375,-0.069386,-0.259311,0.227964,0.165148,-0.035837,-0.362291,-0.126791,0.16925,0.24483,-0.001045,0.093655
134,0.090825,-0.069404,-0.258832,0.227738,0.16491,-0.035428,-0.361631,-0.126552,0.169074,0.244083,-0.001141,0.093432
135,0.090595,-0.069451,-0.2588,0.227936,0.164979,-0.035211,-0.361381,-0.126533,0.169006,0.243726,-0.001278,0.09334
136,0.090678,-0.069324,-0.258963,0.228488,0.165383,-0.035141,-0.36164,-0.126859,0.169006,0.243812,-0.000976,0.093177
137,0.091265,-0.069319,-0.25894,0.227716,0.164785,-0.035709,-0.361957,-0.126445,0.169171,0.244498,-0.000975,0.093543
138,0.091145,-0.069399,-0.259023,0.227502,0.164516,-0.035644,-0.361737,-0.126159,0.169186,0.244516,-0.000968,0.093452
139,0.09019,-0.069339,-0.259068,0.22842,0.165303,-0.035037,-0.36103,-0.126447,0.168598,0.243452,-0.000751,0.093006
140,0.089777,-0.06932,-0.258803,0.228528,0.165452,-0.034698,-0.36087,-0.126538,0.168424,0.2429,-0.000517,0.092815
141,0.089288,-0.069425,-0.25809,0.22821,0.164982,-0.03452,-0.360084,-0.126349,0.168074,0.242014,-0.000467,0.092668
142,0.090616,-0.069548,-0.259325,0.228165,0.164726,-0.035526,-0.361984,-0.126805,0.169236,0.243591,-0.000859,0.093346
143,0.089556,-0.069414,-0.258853,0.228983,0.165017,-0.034799,-0.361225,-0.127092,0.168881,0.242238,-0.000687,0.092906
144,0.086787,-0.069436,-0.257384,0.229318,0.165452,-0.032862,-0.359108,-0.126829,0.167942,0.239712,-0.000489,0.092037
145,0.084573,-0.069402,-0.25669,0.230311,0.166041,-0.031345,-0.357481,-0.126984,0.166991,0.23776,-0.000374,0.091337
146,0.085544,-0.069167,-0.257352,0.230331,0.166098,-0.032146,-0.358863,-0.127272,0.167509,0.238996,-0.000426,0.091966
147,0.085592,-0.069216,-0.257147,0.229915,0.165994,-0.031985,-0.35872,-0.127002,0.167136,0.239075,-0.000374,0.092142
148,0.08674,-0.069178,-0.257954,0.229263,0.165638,-0.033032,-0.360277,-0.12683,0.167873,0.241043,-0.000426,0.092413
149,0.088132,-0.069134,-0.25883,0.228664,0.166075,-0.03354,-0.361703,-0.126539,0.168514,0.242823,-0.000304,0.092557
150,0.088946,-0.069067,-0.25928,0.22821,0.165662,-0.033935,-0.362309,-0.12662,0.169121,0.243369,-0.000398,0.092795
151,0.089803,-0.069141,-0.259551,0.227791,0.165377,-0.03387,-0.362438,-0.126601,0.169747,0.243676,-0.00055,0.092966
152,0.090763,-0.069501,-0.260287,0.228076,0.165684,-0.034097,-0.363317,-0.126573,0.170033,0.244304,-0.000603,0.093025
153,0.090208,-0.069414,-0.260266,0.227875,0.165529,-0.034021,-0.363341,-0.126427,0.169639,0.244225,-0.000656,0.092976
154,0.087806,-0.069303,-0.258388,0.228187,0.165151,-0.032806,-0.360161,-0.126139,0.168112,0.240204,-3.6e-05,0.091834
155,0.089816,-0.069477,-0.259001,0.227718,0.165157,-0.034457,-0.362241,-0.126044,0.169146,0.243053,-0.00057,0.092572
156,0.091458,-0.069554,-0.259954,0.227294,0.16524,-0.035932,-0.364898,-0.126066,0.169919,0.246032,-0.000995,0.093559
157,0.091344,-0.069455,-0.259903,0.226726,0.164744,-0.036133,-0.365073,-0.125855,0.169961,0.246833,-0.000974,0.094214
158,0.092152,-0.069005,-0.260514,0.226341,0.164348,-0.036523,-0.36529,-0.125722,0.170032,0.247565,-0.001101,0.094588
159,0.093527,-0.068866,-0.260995,0.226355,0.164626,-0.036894,-0.365721,-0.126001,0.170262,0.247783,-0.001036,0.094604
160,0.093815,-0.068905,-0.260575,0.226499,0.16491,-0.036915,-0.365082,-0.126423,0.170212,0.24717,-0.001144,0.094438
161,0.091567,-0.069112,-0.259787,0.226743,0.164355,-0.036004,-0.36311,-0.126384,0.169944,0.245216,-0.000853,0.093857
162,0.090326,-0.069163,-0.259575,0.227678,0.164676,-0.03521,-0.362231,-0.126549,0.169525,0.243769,-0.000375,0.093394
163,0.090485,-0.068816,-0.259082,0.228319,0.165149,-0.034945,-0.361691,-0.126943,0.169248,0.243237,-0.000414,0.093342
164,0.090316,-0.068595,-0.25762,0.22867,0.165363,-0.034538,-0.36094,-0.126938,0.168871,0.24219,-0.000545,0.0932
165,0.08959,-0.068381,-0.256514,0.229746,0.1661,-0.033784,-0.35967,-0.127248,0.167753,0.24031,-0.00033,0.092741
166,0.088997,-0.068449,-0.255878,0.230365,0.166518,-0.033472,-0.358809,-0.127405,0.166967,0.239002,-0.000295,0.092304
167,0.088329,-0.068559,-0.255955,0.229468,0.165407,-0.033321,-0.358242,-0.126652,0.166922,0.23834,-0.000392,0.092612
168,0.088413,-0.068728,-0.256889,0.228764,0.164665,-0.033877,-0.359156,-0.126554,0.167557,0.23904,-0.000477,0.092967
169,0.088911,-0.068724,-0.257877,0.228613,0.16475,-0.034368,-0.360036,-0.126839,0.168235,0.240186,-0.000677,0.093248
170,0.088298,-0.068879,-0.256998,0.228472,0.164652,-0.034183,-0.359258,-0.126687,0.167554,0.239655,-0.000419,0.092877
171,0.089287,-0.06903,-0.257298,0.227543,0.164264,-0.034936,-0.360828,-0.126646,0.168356,0.241867,-0.001145,0.093423
172,0.090706,-0.068836,-0.257917,0.228426,0.165231,-0.035603,-0.362539,-0.127034,0.168797,0.243758,-0.001208,0.093165
173,0.09213,-0.068858,-0.258609,0.227827,0.165146,-0.036385,-0.364338,-0.126882,0.169589,0.245858,-0.001684,0.093275
174,0.09259,-0.068776,-0.259204,0.226843,0.164884,-0.03646,-0.364641,-0.126806,0.169739,0.246334,-0.001614,0.093602
175,0.092986,-0.068688,-0.26053,0.226352,0.164758,-0.036641,-0.364949,-0.127114,0.170083,0.24694,-0.0011,0.093946
176,0.091855,-0.068627,-0.259726,0.226823,0.164875,-0.03567,-0.362599,-0.127497,0.168889,0.244329,-0.000583,0.093231
177,0.091284,-0.068812,-0.258991,0.226568,0.164299,-0.035808,-0.361296,-0.127584,0.168017,0.242908,-0.000643,0.093041
178,0.091084,-0.068924,-0.258409,0.226925,0.1641,-0.03535,-0.360528,-0.127545,0.167714,0.241945,-0.000557,0.092603
179,0.090782,-0.068827,-0.258081,0.228328,0.164497,-0.034724,-0.360371,-0.127708,0.167701,0.241023,-0.000424,0.092284
180,0.089953,-0.069161,-0.257191,0.228874,0.164776,-0.033885,-0.359437,-0.127562,0.167245,0.239544,-0.000233,0.091755
181,0.089694,-0.06939,-0.257054,0.228919,0.16473,-0.033547,-0.359167,-0.127348,0.167309,0.239283,-0.000244,0.09181
182,0.090277,-0.069366,-0.25791,0.229461,0.165308,-0.034088,-0.360595,-0.127714,0.16785,0.24058,-0.000177,0.092194
183,0.090928,-0.069394,-0.258396,0.229125,0.165257,-0.034563,-0.361309,-0.127621,0.167963,0.241462,-0.000134,0.092596
184,0.091063,-0.069409,-0.258324,0.228484,0.164835,-0.034814,-0.361688,-0.127382,0.168322,0.241855,-0.000416,0.092823
185,0.091341,-0.069291,-0.258948,0.228861,0.165157,-0.035147,-0.362465,-0.127446,0.168774,0.242691,-0.000306,0.092967
186,0.091676,-0.06928,-0.259235,0.228921,0.165168,-0.035429,-0.363136,-0.127617,0.169292,0.243129,-0.000481,0.093064
187,0.091491,-0.06921,-0.258616,0.228406,0.164593,-0.03547,-0.362614,-0.127333,0.169327,0.242551,-0.000721,0.093122
188,0.090348,-0.069175,-0.258072,0.229273,0.165299,-0.034662,-0.361374,-0.127606,0.168608,0.241201,-0.000214,0.092449
189,0.09039,-0.069112,-0.258646,0.229317,0.165352,-0.03477,-0.362012,-0.127746,0.168888,0.241657,-0.000568,0.092527
190,0.089972,-0.069131,-0.258227,0.22917,0.165225,-0.034637,-0.361341,-0.127636,0.168492,0.240809,-0.000559,0.09229
191,0.090375,-0.069237,-0.258469,0.228561,0.164918,-0.035017,-0.361599,-0.127479,0.168733,0.241282,-0.000864,0.092624
192,0.090463,-0.069109,-0.258682,0.229216,0.165289,-0.034971,-0.361747,-0.127776,0.168641,0.241109,-0.00084,0.092404
193,0.090038,-0.069137,-0.258244,0.228904,0.165206,-0.034778,-0.361053,-0.127632,0.168425,0.240494,-0.000766,0.092134
194,0.090204,-0.069181,-0.258076,0.22845,0.16478,-0.034876,-0.360841,-0.127465,0.168336,0.240425,-0.000892,0.092144
195,0.090672,-0.069103,-0.25876,0.22853,0.16506,-0.035244,-0.361814,-0.127486,0.168793,0.241488,-0.000928,0.09247
196,0.091309,-0.069294,-0.258935,0.228543,0.165153,-0.03541,-0.362347,-0.127593,0.169001,0.242119,-0.001014,0.092552
197,0.090997,-0.069425,-0.258187,0.228484,0.164706,-0.03494,-0.36103,-0.127354,0.168192,0.241088,-0.000747,0.092112
198,0.091748,-0.069622,-0.258601,0.22848,0.164758,-0.0354,-0.361859,-0.127409,0.168646,0.242034,-0.00099,0.092279
199,0.091921,-0.069733,-0.25876,0.228825,0.164888,-0.035201,-0.361968,-0.127608,0.168642,0.24226,-0.000886,0.092171
200,0.09152,-0.069766,-0.257691,0.228853,0.1647,-0.034825,-0.360806,-0.127357,0.167926,0.241059,-0.000704,0.091711
201,0.09158,-0.069843,-0.257457,0.228934,0.164498,-0.034573,-0.360843,-0.127382,0.167827,0.241091,-0.000679,0.091496
202,0.091952,-0.06983,-0.257877,0.229176,0.164782,-0.034744,-0.361564,-0.127686,0.168208,0.241889,-0.000695,0.091616
203,0.091369,-0.069641,-0.257273,0.228961,0.164571,-0.034234,-0.360782,-0.127454,0.167864,0.240875,-0.00072,0.091467
