t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
29,-0.08988,-0.056313,-0.128346,0.325643,0.224122,0.09211,-0.152271,-0.148947,0.043886,-0.009919,0.072422,-0.011085
30,-0.089606,-0.056462,-0.128556,0.325256,0.223752,0.091983,-0.152614,-0.148725,0.044029,-0.009637,0.072292,-0.010867
31,-0.089496,-0.056676,-0.129063,0.325849,0.224059,0.091801,-0.153552,-0.148782,0.044544,-0.00958,0.071593,-0.010724
32,-0.08933,-0.056585,-0.128868,0.325482,0.223802,0.091949,-0.153209,-0.148573,0.044288,-0.009533,0.071794,-0.010797
33,-0.089552,-0.056556,-0.129004,0.325691,0.22397,0.092003,-0.153262,-0.148694,0.044367,-0.009678,0.071582,-0.011028
34,-0.089308,-0.056603,-0.129382,0.325532,0.224163,0.091603,-0.154099,-0.148805,0.044886,-0.00911,0.071229,-0.010816
35,-0.089062,-0.056468,-0.128777,0.325415,0.224098,0.092037,-0.152936,-0.148415,0.044119,-0.009454,0.071659,-0.011111
36,-0.089012,-0.056512,-0.129044,0.325372,0.224201,0.091866,-0.153528,-0.148511,0.044384,-0.009093,0.071365,-0.010981
37,-0.089124,-0.056615,-0.129004,0.325453,0.224361,0.091895,-0.15342,-0.14851,0.044235,-0.009201,0.071458,-0.010895
38,-0.088792,-0.056643,-0.12928,0.325134,0.224311,0.091568,-0.153953,-0.148479,0.04453,-0.008767,0.071213,-0.010531
39,-0.089399,-0.056689,-0.129242,0.325842,0.224739,0.091837,-0.153809,-0.14887,0.044424,-0.009312,0.071421,-0.010732
40,-0.089113,-0.056666,-0.129289,0.325375,0.224339,0.091635,-0.153834,-0.148615,0.044491,-0.009073,0.071372,-0.010436
41,-0.089543,-0.056712,-0.129014,0.325385,0.224205,0.091904,-0.153227,-0.148486,0.04408,-0.009506,0.071712,-0.010482
42,-0.090866,-0.056768,-0.12852,0.326034,0.224528,0.093023,-0.152297,-0.148261,0.043528,-0.010724,0.072153,-0.010934
43,-0.090513,-0.056767,-0.128822,0.325965,0.224714,0.092647,-0.15309,-0.148412,0.044153,-0.009977,0.071829,-0.01073
44,-0.090402,-0.056582,-0.128666,0.325735,0.224713,0.092544,-0.152977,-0.148455,0.044077,-0.00993,0.07207,-0.010694
45,-0.090303,-0.056312,-0.128138,0.325442,0.224515,0.092903,-0.152038,-0.148304,0.043618,-0.010201,0.072629,-0.010747
46,-0.090076,-0.056409,-0.12856,0.325555,0.224798,0.092582,-0.152556,-0.148404,0.043985,-0.00996,0.072289,-0.010602
47,-0.091113,-0.05652,-0.128294,0.326375,0.225479,0.092983,-0.152151,-0.148503,0.043518,-0.010919,0.072369,-0.011072
48,-0.091552,-0.056597,-0.12807,0.325948,0.225569,0.09324,-0.151522,-0.148078,0.043094,-0.011715,0.072311,-0.011134
49,-0.091877,-0.056636,-0.12815,0.326083,0.225779,0.093349,-0.151604,-0.147776,0.04306,-0.012005,0.07217,-0.011031
50,-0.091582,-0.056712,-0.128539,0.325954,0.225637,0.092982,-0.152531,-0.147867,0.04369,-0.011604,0.07166,-0.010641
51,-0.090866,-0.056835,-0.12839,0.325314,0.2251,0.092579,-0.152838,-0.147646,0.043969,-0.011023,0.071447,-0.010014
52,-0.091403,-0.05692,-0.127911,0.325261,0.225114,0.092942,-0.15246,-0.147721,0.043845,-0.011269,0.071821,-0.00997
53,-0.091703,-0.057156,-0.127983,0.325792,0.225672,0.093033,-0.152577,-0.1479,0.043775,-0.011249,0.072034,-0.010402
54,-0.092059,-0.057049,-0.127108,0.325524,0.225767,0.093902,-0.151557,-0.14808,0.042888,-0.012156,0.072665,-0.010956
55,-0.09172,-0.056436,-0.126806,0.324798,0.225785,0.093507,-0.151953,-0.148236,0.043048,-0.011879,0.072355,-0.010773
56,-0.091433,-0.056545,-0.127181,0.324197,0.225322,0.093278,-0.152524,-0.147944,0.04386,-0.010881,0.072153,-0.01062
57,-0.090625,-0.05654,-0.127873,0.323807,0.225007,0.092487,-0.153619,-0.148299,0.044673,-0.009901,0.071711,-0.010155
58,-0.088915,-0.056804,-0.128347,0.323377,0.224462,0.092117,-0.154036,-0.14854,0.044735,-0.009868,0.071832,-0.0101
59,-0.089026,-0.056898,-0.128772,0.324468,0.224568,0.09199,-0.153505,-0.148871,0.044473,-0.010572,0.072255,-0.010278
60,-0.089247,-0.056908,-0.128779,0.324535,0.224046,0.091398,-0.153432,-0.148712,0.04447,-0.010581,0.072354,-0.009834
61,-0.091424,-0.056715,-0.128483,0.325458,0.224549,0.091893,-0.15305,-0.149173,0.044593,-0.012064,0.07261,-0.009871
62,-0.09134,-0.056689,-0.12792,0.325493,0.224798,0.092353,-0.152505,-0.148981,0.044032,-0.012387,0.073116,-0.010239
63,-0.090803,-0.056951,-0.128185,0.325365,0.224929,0.092173,-0.152837,-0.149209,0.04444,-0.011859,0.072767,-0.010202
64,-0.090972,-0.057173,-0.12832,0.325887,0.225178,0.092191,-0.153253,-0.149233,0.044758,-0.011823,0.072309,-0.010353
65,-0.090721,-0.056867,-0.128592,0.325104,0.224585,0.091869,-0.154008,-0.148628,0.04476,-0.011071,0.071785,-0.009943
66,-0.089903,-0.056588,-0.128936,0.324095,0.223857,0.091425,-0.154239,-0.14801,0.044641,-0.00961,0.071924,-0.009606
67,-0.088829,-0.056279,-0.129595,0.323364,0.22363,0.090039,-0.155973,-0.14767,0.045289,-0.007533,0.07118,-0.008794
68,-0.088591,-0.056055,-0.129495,0.323633,0.223844,0.089958,-0.156264,-0.147636,0.045138,-0.007158,0.071135,-0.008785
69,-0.087593,-0.056156,-0.129748,0.323299,0.223823,0.089861,-0.157093,-0.147182,0.045207,-0.005879,0.071416,-0.008656
70,-0.085158,-0.056743,-0.131696,0.323186,0.224307,0.088346,-0.159965,-0.147252,0.047149,-0.002657,0.070983,-0.008215
71,-0.085437,-0.056567,-0.131006,0.322989,0.224338,0.089067,-0.158707,-0.147183,0.046336,-0.003502,0.071255,-0.008515
72,-0.084931,-0.056348,-0.130959,0.323187,0.224652,0.089094,-0.158965,-0.147353,0.046063,-0.003514,0.070989,-0.008526
73,-0.084073,-0.056149,-0.130946,0.322841,0.224193,0.088517,-0.158918,-0.147166,0.046296,-0.003066,0.071007,-0.007904
74,-0.08394,-0.056177,-0.131276,0.322789,0.223933,0.088424,-0.159073,-0.147211,0.046511,-0.002717,0.071168,-0.007825
75,-0.083823,-0.056305,-0.131579,0.323209,0.224158,0.088382,-0.159563,-0.147515,0.046791,-0.00232,0.071122,-0.007745
76,-0.084408,-0.056575,-0.130627,0.322554,0.223698,0.088823,-0.157759,-0.147822,0.046171,-0.003507,0.071349,-0.007984
77,-0.084654,-0.056507,-0.130331,0.323149,0.224089,0.088894,-0.157102,-0.148163,0.046019,-0.004305,0.071577,-0.008152
78,-0.084122,-0.056635,-0.130578,0.322881,0.224002,0.088376,-0.157352,-0.148149,0.046293,-0.003657,0.07148,-0.007766
79,-0.083698,-0.056639,-0.130519,0.322341,0.223566,0.088262,-0.156906,-0.147929,0.045979,-0.003417,0.071593,-0.0078
80,-0.0833,-0.056574,-0.131015,0.322441,0.223851,0.08737,-0.157742,-0.148247,0.046413,-0.002618,0.071318,-0.007808
81,-0.083362,-0.056849,-0.131051,0.322205,0.223778,0.087422,-0.158008,-0.148259,0.046505,-0.002512,0.071125,-0.008002
82,-0.082838,-0.056898,-0.131214,0.321896,0.223336,0.087309,-0.158168,-0.147975,0.046641,-0.001917,0.07117,-0.007906
83,-0.082711,-0.056812,-0.131339,0.321984,0.22331,0.087201,-0.158103,-0.148008,0.046634,-0.00192,0.071173,-0.007848
84,-0.08021,-0.056986,-0.132426,0.321587,0.222669,0.08612,-0.159574,-0.147767,0.047591,0.000344,0.070764,-0.007245
85,-0.079699,-0.057106,-0.132835,0.321574,0.222914,0.085777,-0.160072,-0.147775,0.047952,0.000823,0.070476,-0.00702
86,-0.079764,-0.057065,-0.132608,0.32157,0.222923,0.086017,-0.159552,-0.147705,0.047583,0.000712,0.070872,-0.007101
87,-0.07979,-0.057053,-0.132703,0.322172,0.223229,0.086178,-0.159576,-0.14784,0.04754,0.000686,0.070846,-0.00713
88,-0.080165,-0.056994,-0.132064,0.321742,0.222947,0.086647,-0.15887,-0.147522,0.047186,-3e-06,0.071138,-0.00698
89,-0.081902,-0.056952,-0.13177,0.323049,0.223615,0.087411,-0.158687,-0.147944,0.046912,-0.001413,0.071155,-0.007418
90,-0.082543,-0.057002,-0.131865,0.323237,0.223717,0.087942,-0.15878,-0.147763,0.046829,-0.001935,0.071068,-0.007644
91,-0.082361,-0.056871,-0.132511,0.32339,0.223699,0.087747,-0.159809,-0.147751,0.047379,-0.001441,0.070873,-0.007417
92,-0.082073,-0.056786,-0.132565,0.32306,0.223506,0.087909,-0.159824,-0.147403,0.047248,-0.001368,0.070869,-0.007524
93,-0.082897,-0.056868,-0.132764,0.323561,0.224204,0.088192,-0.16035,-0.147612,0.047686,-0.001758,0.070579,-0.007884
94,-0.084582,-0.056601,-0.131561,0.323195,0.224545,0.088684,-0.159439,-0.147383,0.046739,-0.002559,0.071133,-0.00856
95,-0.084574,-0.056577,-0.131525,0.323107,0.224683,0.088341,-0.159962,-0.147582,0.047053,-0.00251,0.070776,-0.008395
96,-0.085945,-0.05636,-0.130549,0.323246,0.224663,0.088961,-0.158781,-0.14754,0.046352,-0.004226,0.070923,-0.008584
97,-0.087274,-0.056277,-0.129121,0.323363,0.224098,0.089889,-0.156659,-0.147276,0.04523,-0.006119,0.071591,-0.008838
98,-0.087491,-0.056103,-0.129292,0.323795,0.223836,0.089729,-0.156674,-0.147501,0.045522,-0.006479,0.071327,-0.008502
99,-0.08814,-0.056181,-0.12989,0.323137,0.223124,0.090198,-0.15612,-0.147831,0.045712,-0.007039,0.071182,-0.008584
100,-0.089482,-0.05633,-0.129165,0.324134,0.223612,0.091097,-0.154866,-0.148488,0.0452,-0.008862,0.07161,-0.009282
101,-0.089003,-0.056658,-0.129882,0.324715,0.22404,0.090846,-0.155428,-0.149037,0.045743,-0.008648,0.071258,-0.009115
102,-0.088974,-0.056531,-0.129296,0.323963,0.223639,0.091153,-0.154662,-0.148649,0.045122,-0.009043,0.071854,-0.009589
103,-0.089164,-0.057079,-0.128956,0.324465,0.224186,0.091726,-0.154542,-0.148768,0.045281,-0.009269,0.07219,-0.009892
104,-0.090024,-0.05742,-0.128853,0.32547,0.224711,0.091796,-0.15451,-0.149446,0.045384,-0.009963,0.071893,-0.009559
105,-0.090924,-0.05671,-0.128182,0.325375,0.224737,0.09211,-0.152519,-0.149254,0.044304,-0.011815,0.072573,-0.010604
106,-0.092118,-0.056863,-0.128079,0.326318,0.224871,0.092536,-0.152228,-0.149657,0.044066,-0.012502,0.072601,-0.010849
107,-0.09088,-0.056379,-0.127977,0.325423,0.224588,0.091919,-0.153151,-0.149354,0.044304,-0.011073,0.07226,-0.010287
108,-0.088229,-0.05653,-0.129189,0.324083,0.223894,0.090505,-0.155327,-0.148748,0.045166,-0.00814,0.071373,-0.009496
109,-0.087049,-0.056753,-0.12946,0.323463,0.223723,0.089864,-0.156087,-0.148321,0.045484,-0.007291,0.07123,-0.009101
110,-0.08757,-0.056731,-0.129551,0.323799,0.22404,0.090559,-0.155478,-0.148623,0.045316,-0.008582,0.071496,-0.009321
111,-0.087492,-0.05658,-0.129023,0.323106,0.223968,0.091336,-0.154948,-0.148392,0.044938,-0.008584,0.071945,-0.009976
112,-0.088234,-0.056527,-0.128578,0.322927,0.224369,0.09144,-0.154944,-0.148497,0.045206,-0.008626,0.072033,-0.00987
113,-0.089735,-0.056414,-0.127925,0.323063,0.224197,0.091789,-0.1539,-0.14805,0.044598,-0.00976,0.071469,-0.009791
114,-0.091122,-0.05652,-0.127348,0.323571,0.224305,0.092555,-0.15286,-0.147768,0.043934,-0.010983,0.071646,-0.010206
115,-0.091983,-0.056672,-0.127227,0.324448,0.225022,0.093039,-0.152608,-0.148043,0.043675,-0.011854,0.071625,-0.010744
116,-0.091955,-0.056803,-0.127221,0.324465,0.225162,0.093244,-0.15218,-0.148037,0.043372,-0.012049,0.071659,-0.010608
117,-0.090988,-0.056782,-0.127885,0.325423,0.22527,0.093184,-0.152707,-0.148549,0.043407,-0.011472,0.071872,-0.010626
118,-0.090413,-0.056992,-0.128358,0.325139,0.224645,0.092775,-0.152909,-0.148162,0.043969,-0.010437,0.071703,-0.010309
119,-0.090956,-0.057061,-0.128785,0.325966,0.22492,0.092632,-0.15303,-0.148192,0.044098,-0.010428,0.071572,-0.010129
120,-0.090571,-0.056589,-0.128908,0.326411,0.225024,0.092537,-0.152515,-0.148458,0.043779,-0.010592,0.071248,-0.010491
121,-0.089943,-0.056408,-0.12887,0.325784,0.224606,0.092401,-0.152349,-0.148192,0.043667,-0.010225,0.071417,-0.010462
122,-0.090022,-0.056413,-0.128849,0.325908,0.224785,0.092413,-0.152361,-0.148418,0.04368,-0.010215,0.071515,-0.010726
123,-0.090009,-0.056257,-0.12883,0.325764,0.224868,0.092275,-0.152355,-0.148496,0.043738,-0.010007,0.071535,-0.010973
124,-0.090295,-0.056166,-0.128873,0.326112,0.224984,0.092311,-0.152693,-0.148847,0.043919,-0.009984,0.071514,-0.011137
125,-0.090358,-0.056166,-0.128721,0.326249,0.224857,0.092423,-0.152403,-0.148986,0.043853,-0.010111,0.071699,-0.011256
126,-0.08988,-0.056065,-0.12843,0.32582,0.224473,0.092617,-0.151839,-0.148562,0.043371,-0.010015,0.071971,-0.011171
127,-0.090367,-0.056183,-0.128559,0.326173,0.225001,0.09246,-0.152103,-0.148791,0.04358,-0.010221,0.071705,-0.011248
128,-0.090737,-0.056199,-0.128509,0.326212,0.225113,0.092645,-0.152022,-0.148726,0.043498,-0.010605,0.071724,-0.0113
129,-0.090669,-0.056303,-0.128417,0.326083,0.224962,0.092817,-0.151727,-0.148354,0.043217,-0.010875,0.071923,-0.011051
130,-0.09049,-0.056443,-0.12902,0.32661,0.225057,0.092776,-0.152323,-0.148496,0.043653,-0.010799,0.071507,-0.010755
131,-0.090444,-0.056563,-0.128828,0.325985,0.224755,0.09263,-0.152226,-0.148143,0.043648,-0.010656,0.071392,-0.01028
132,-0.091252,-0.05696,-0.128838,0.32617,0.225124,0.09279,-0.152713,-0.148217,0.043918,-0.010798,0.071644,-0.01025
133,-0.091077,-0.057113,-0.128698,0.325846,0.225077,0.092801,-0.152833,-0.147928,0.044075,-0.010661,0.07183,-0.0102
134,-0.090536,-0.057178,-0.128595,0.325258,0.224753,0.092658,-0.152984,-0.1478,0.044082,-0.010327,0.071926,-0.00999
135,-0.090754,-0.056941,-0.128393,0.325265,0.225139,0.092843,-0.15321,-0.148351,0.044032,-0.010777,0.07175,-0.010449
136,-0.091446,-0.056795,-0.127428,0.325015,0.225081,0.093543,-0.151835,-0.148124,0.042953,-0.012148,0.072052,-0.010795
137,-0.092093,-0.056784,-0.127333,0.324521,0.225287,0.093246,-0.152461,-0.147944,0.043542,-0.012314,0.071603,-0.010631
138,-0.091301,-0.056477,-0.127432,0.324181,0.224915,0.092731,-0.152837,-0.147917,0.043906,-0.011077,0.07172,-0.010382
139,-0.087425,-0.056586,-0.129651,0.323637,0.224408,0.091269,-0.155617,-0.148782,0.045256,-0.008528,0.071716,-0.009954
140,-0.087953,-0.056681,-0.129144,0.323742,0.223851,0.091041,-0.154574,-0.14839,0.044897,-0.009097,0.071934,-0.009633
141,-0.087116,-0.056727,-0.129703,0.323685,0.223984,0.09028,-0.156014,-0.148597,0.045561,-0.007907,0.07136,-0.009367
142,-0.087654,-0.056714,-0.129235,0.323424,0.223487,0.090505,-0.155248,-0.148246,0.045138,-0.00774,0.071565,-0.009234
143,-0.088902,-0.056338,-0.128677,0.324717,0.224566,0.090855,-0.154935,-0.148951,0.045035,-0.008722,0.071687,-0.009863
144,-0.091721,-0.056654,-0.127853,0.325784,0.224399,0.092471,-0.151943,-0.149439,0.043874,-0.012312,0.07269,-0.010653
145,-0.091566,-0.056908,-0.128027,0.326147,0.225291,0.092596,-0.152447,-0.1493,0.044216,-0.012476,0.072993,-0.010618
146,-0.091547,-0.057392,-0.128025,0.325822,0.224744,0.09271,-0.152297,-0.149223,0.044365,-0.011952,0.072761,-0.010144
147,-0.08998,-0.056972,-0.12888,0.32494,0.224438,0.091966,-0.154249,-0.148746,0.044968,-0.010043,0.07231,-0.010216
148,-0.088712,-0.056459,-0.129687,0.324422,0.223711,0.091046,-0.154862,-0.148769,0.045217,-0.008525,0.071634,-0.009097
149,-0.089349,-0.056344,-0.129434,0.324499,0.22395,0.090883,-0.155536,-0.148642,0.045363,-0.008549,0.07151,-0.009056
150,-0.089073,-0.056289,-0.129021,0.32433,0.223911,0.091008,-0.155338,-0.148136,0.044721,-0.00848,0.07181,-0.009101
151,-0.087806,-0.055878,-0.129531,0.324059,0.224006,0.089994,-0.156622,-0.147536,0.045387,-0.006452,0.071395,-0.008944
152,-0.087007,-0.056189,-0.129459,0.323733,0.224305,0.090146,-0.156847,-0.147576,0.045418,-0.006042,0.071388,-0.008765
153,-0.086479,-0.056364,-0.130258,0.324096,0.225194,0.089978,-0.157679,-0.147823,0.045754,-0.00574,0.071448,-0.00912
154,-0.086043,-0.056314,-0.130349,0.323557,0.224905,0.089846,-0.157584,-0.14769,0.045774,-0.005653,0.07136,-0.009111
155,-0.086628,-0.056414,-0.130201,0.324166,0.224838,0.090325,-0.156777,-0.14814,0.045658,-0.00705,0.071158,-0.009419
156,-0.086953,-0.056276,-0.12963,0.323136,0.224178,0.090016,-0.156418,-0.148314,0.045273,-0.007206,0.070972,-0.008939
157,-0.086995,-0.056362,-0.129758,0.323191,0.224199,0.08964,-0.156683,-0.148557,0.045576,-0.007027,0.070768,-0.008654
158,-0.087785,-0.056186,-0.128999,0.323164,0.224097,0.090273,-0.155549,-0.148423,0.0448,-0.007865,0.071187,-0.008908
159,-0.087754,-0.056155,-0.128901,0.322842,0.223996,0.090215,-0.155459,-0.148406,0.044698,-0.007669,0.071195,-0.008745
160,-0.088226,-0.056081,-0.128817,0.323237,0.224254,0.090195,-0.155657,-0.148754,0.044706,-0.008083,0.07102,-0.008847
161,-0.088469,-0.05614,-0.12864,0.323228,0.224262,0.0904,-0.155194,-0.148746,0.044423,-0.008282,0.071259,-0.008919
162,-0.088233,-0.056052,-0.128711,0.322442,0.223841,0.090055,-0.155439,-0.148557,0.044623,-0.00759,0.071091,-0.00872
163,-0.088101,-0.05609,-0.128938,0.322946,0.224208,0.090001,-0.155582,-0.148834,0.044759,-0.007585,0.071083,-0.008702
164,-0.088222,-0.056118,-0.128876,0.323188,0.224314,0.090099,-0.155321,-0.148913,0.044517,-0.007649,0.071218,-0.008855
165,-0.087778,-0.056204,-0.129225,0.323092,0.224274,0.089818,-0.15584,-0.148866,0.044796,-0.007013,0.07106,-0.008633
166,-0.087618,-0.056285,-0.129458,0.323075,0.224189,0.089636,-0.15626,-0.148882,0.045158,-0.006727,0.07099,-0.008572
167,-0.086984,-0.056258,-0.129504,0.322723,0.223946,0.089527,-0.156202,-0.148648,0.045156,-0.006288,0.071051,-0.008435
168,-0.086924,-0.056297,-0.129854,0.32312,0.224103,0.089349,-0.156867,-0.148831,0.045408,-0.006121,0.070948,-0.00842
169,-0.086173,-0.056299,-0.129817,0.322726,0.223734,0.089189,-0.1569,-0.148391,0.045429,-0.005587,0.070898,-0.008219
170,-0.085998,-0.056258,-0.130389,0.323329,0.224026,0.08916,-0.15746,-0.148599,0.045849,-0.005371,0.070807,-0.008214
171,-0.084821,-0.056314,-0.130706,0.322794,0.223615,0.088832,-0.157992,-0.148109,0.046196,-0.004486,0.070802,-0.008081
172,-0.084988,-0.056607,-0.13101,0.322949,0.223953,0.088878,-0.158482,-0.148029,0.04653,-0.004322,0.070508,-0.008298
173,-0.084932,-0.056616,-0.131452,0.323018,0.224383,0.088746,-0.159202,-0.147846,0.046869,-0.003687,0.07053,-0.008543
174,-0.08452,-0.056631,-0.131759,0.322918,0.224572,0.088346,-0.159969,-0.147751,0.047195,-0.00267,0.070488,-0.00838
175,-0.084765,-0.056485,-0.131168,0.322847,0.224487,0.088244,-0.159849,-0.147487,0.04703,-0.002745,0.070563,-0.008266
176,-0.086348,-0.056092,-0.129762,0.322936,0.22376,0.089167,-0.157687,-0.147216,0.045933,-0.005033,0.070903,-0.008293
177,-0.087972,-0.05625,-0.129525,0.323531,0.223778,0.08979,-0.156609,-0.147559,0.045385,-0.006881,0.071125,-0.008468
178,-0.088298,-0.056301,-0.129656,0.323381,0.223245,0.090004,-0.156156,-0.147702,0.0455,-0.007038,0.071197,-0.008587
179,-0.089707,-0.056595,-0.129654,0.324992,0.223854,0.091194,-0.15519,-0.148744,0.045683,-0.008881,0.071474,-0.00963
180,-0.089398,-0.056877,-0.129133,0.324763,0.223846,0.091525,-0.154225,-0.149138,0.044931,-0.009103,0.071898,-0.009674
181,-0.090106,-0.056778,-0.129233,0.325202,0.224527,0.091674,-0.153922,-0.149281,0.044737,-0.009933,0.072248,-0.010432
182,-0.09012,-0.057013,-0.128134,0.325326,0.224774,0.092238,-0.153329,-0.149175,0.044434,-0.010479,0.072629,-0.009991
183,-0.090905,-0.056585,-0.12805,0.325065,0.22426,0.091985,-0.152507,-0.148973,0.043971,-0.011498,0.072281,-0.010594
184,-0.087813,-0.056449,-0.129137,0.323955,0.22414,0.090506,-0.155118,-0.14858,0.045103,-0.008678,0.071444,-0.009422
185,-0.086407,-0.057195,-0.129641,0.323263,0.223678,0.090237,-0.156188,-0.148026,0.045558,-0.006733,0.071316,-0.009135
186,-0.087256,-0.056619,-0.129354,0.323642,0.224441,0.09049,-0.15567,-0.148374,0.045349,-0.008106,0.071443,-0.009472
187,-0.087267,-0.056476,-0.12925,0.323383,0.223899,0.091361,-0.154883,-0.148775,0.044976,-0.008663,0.071766,-0.009799
188,-0.087655,-0.056476,-0.129266,0.323554,0.22428,0.091632,-0.154901,-0.148918,0.044877,-0.009143,0.071737,-0.010105
189,-0.089165,-0.056295,-0.128054,0.322859,0.224481,0.09176,-0.154169,-0.148102,0.044668,-0.008984,0.072168,-0.00983
190,-0.090374,-0.056507,-0.12792,0.323692,0.224682,0.092128,-0.153692,-0.147949,0.044533,-0.010063,0.071451,-0.009926
191,-0.090854,-0.056443,-0.127489,0.32328,0.224293,0.092452,-0.152973,-0.147675,0.044023,-0.010548,0.071492,-0.010134
192,-0.091577,-0.056724,-0.127175,0.325082,0.225015,0.093579,-0.15179,-0.148352,0.043145,-0.011895,0.072133,-0.010622
193,-0.091389,-0.056924,-0.128007,0.325704,0.225272,0.09296,-0.152916,-0.148671,0.04372,-0.011352,0.071696,-0.01061
194,-0.090559,-0.057054,-0.128376,0.325311,0.224904,0.092601,-0.152857,-0.148133,0.044017,-0.010418,0.071823,-0.010513
195,-0.090972,-0.057302,-0.128847,0.325298,0.224952,0.092196,-0.153344,-0.147797,0.044495,-0.010122,0.071542,-0.010209
196,-0.091595,-0.057147,-0.12864,0.325944,0.225287,0.092732,-0.15298,-0.147826,0.044196,-0.011001,0.071686,-0.010368
197,-0.091835,-0.057051,-0.128324,0.325953,0.22541,0.092996,-0.152537,-0.147809,0.043926,-0.011451,0.071763,-0.01042
198,-0.091549,-0.056969,-0.128376,0.32571,0.225396,0.092753,-0.152837,-0.147891,0.043996,-0.0112,0.071596,-0.010265
199,-0.090567,-0.05692,-0.128489,0.325164,0.224919,0.092437,-0.152701,-0.147624,0.04387,-0.010738,0.071704,-0.009997
200,-0.090315,-0.057048,-0.12899,0.325655,0.22527,0.092258,-0.153387,-0.147848,0.044199,-0.01063,0.071633,-0.009901
