t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
31,0.090068,-0.068612,-0.258208,0.227998,0.164433,-0.034899,-0.360725,-0.126469,0.168969,0.241344,-0.000818,0.093718
32,0.089722,-0.068921,-0.258111,0.228166,0.165108,-0.034742,-0.360948,-0.126708,0.168728,0.241401,-0.000672,0.093447
33,0.09014,-0.068737,-0.258009,0.227683,0.165165,-0.035298,-0.362214,-0.126733,0.168863,0.243091,-0.00121,0.093756
34,0.09073,-0.06869,-0.257815,0.226991,0.164663,-0.036057,-0.363578,-0.12626,0.169209,0.244349,-0.001947,0.093526
35,0.091485,-0.068779,-0.259037,0.227002,0.164963,-0.036213,-0.364842,-0.126591,0.169806,0.245618,-0.001761,0.093664
36,0.092446,-0.068691,-0.259371,0.227036,0.164924,-0.036072,-0.364147,-0.126768,0.169886,0.245261,-0.001327,0.09336
37,0.092811,-0.068911,-0.258814,0.226322,0.163789,-0.036085,-0.362213,-0.126834,0.169148,0.243743,-0.001286,0.09276
38,0.092932,-0.068892,-0.258107,0.227197,0.163732,-0.035885,-0.361443,-0.126767,0.168834,0.242757,-0.001164,0.092116
39,0.09217,-0.068938,-0.257414,0.228557,0.164079,-0.035166,-0.360992,-0.126939,0.16856,0.241347,-0.001046,0.091565
40,0.091201,-0.069245,-0.256822,0.228746,0.164119,-0.034317,-0.360477,-0.126902,0.168169,0.240219,-0.000939,0.091314
41,0.092082,-0.069535,-0.257737,0.22813,0.164036,-0.034698,-0.361717,-0.126963,0.168585,0.241582,-0.001148,0.091952
42,0.093256,-0.069857,-0.259086,0.22844,0.164413,-0.035613,-0.36305,-0.127275,0.169189,0.243307,-0.001413,0.092439
43,0.093019,-0.069582,-0.259299,0.228026,0.164394,-0.035741,-0.362814,-0.12708,0.169239,0.242869,-0.001244,0.092708
44,0.091801,-0.069058,-0.259306,0.227627,0.16429,-0.035857,-0.362625,-0.126947,0.169518,0.242178,-0.001382,0.092998
45,0.091609,-0.069102,-0.259826,0.228061,0.164466,-0.036196,-0.363963,-0.127256,0.170293,0.243251,-0.001607,0.093587
46,0.092007,-0.068907,-0.260269,0.227988,0.164901,-0.03659,-0.365059,-0.127079,0.171125,0.244912,-0.001563,0.094805
47,0.090039,-0.068925,-0.258963,0.227975,0.164882,-0.035543,-0.36303,-0.126714,0.170279,0.242694,-0.001343,0.094191
48,0.089987,-0.068915,-0.258817,0.227978,0.164853,-0.035665,-0.362739,-0.126873,0.170266,0.242026,-0.001465,0.093873
49,0.090223,-0.068564,-0.25901,0.228,0.164953,-0.03566,-0.362526,-0.127059,0.170155,0.242033,-0.001433,0.093826
50,0.089029,-0.068561,-0.257907,0.22781,0.164955,-0.034632,-0.360899,-0.126492,0.169344,0.240625,-0.000913,0.092994
51,0.088762,-0.068816,-0.257809,0.227816,0.164657,-0.034826,-0.360659,-0.126285,0.169066,0.240327,-0.001084,0.092578
52,0.090355,-0.068825,-0.258654,0.228057,0.164925,-0.035337,-0.362007,-0.126772,0.169596,0.241318,-0.001474,0.093055
53,0.090532,-0.068974,-0.258611,0.227691,0.164638,-0.035457,-0.361465,-0.126657,0.169485,0.241313,-0.00123,0.092841
54,0.089554,-0.068793,-0.257993,0.228131,0.164808,-0.035012,-0.360733,-0.126471,0.16914,0.240129,-0.000925,0.092284
55,0.089499,-0.068869,-0.257988,0.229219,0.164776,-0.035166,-0.360926,-0.126893,0.168814,0.240102,-0.000915,0.091833
56,0.089849,-0.069065,-0.258287,0.229213,0.164956,-0.035402,-0.36131,-0.127273,0.16898,0.240383,-0.000905,0.091733
57,0.091112,-0.069604,-0.258755,0.228217,0.164545,-0.035906,-0.362242,-0.127172,0.169336,0.241699,-0.001681,0.09182
58,0.092431,-0.069564,-0.259662,0.228027,0.164577,-0.03639,-0.363767,-0.127044,0.169641,0.243179,-0.002701,0.092447
59,0.092031,-0.069294,-0.259404,0.228208,0.164468,-0.036182,-0.363416,-0.126996,0.169498,0.242749,-0.002808,0.092547
60,0.091535,-0.069403,-0.259063,0.227924,0.164339,-0.036,-0.362841,-0.126661,0.16948,0.242365,-0.002349,0.092649
61,0.090307,-0.069283,-0.258947,0.228072,0.164705,-0.035753,-0.362333,-0.126734,0.169877,0.24162,-0.001474,0.093026
62,0.089407,-0.069001,-0.258808,0.228951,0.165349,-0.034888,-0.361775,-0.126902,0.170086,0.240521,-0.000972,0.092476
63,0.08928,-0.069073,-0.258333,0.228782,0.165091,-0.034615,-0.36118,-0.126526,0.170043,0.23992,-0.000545,0.09247
64,0.090507,-0.069254,-0.259074,0.228109,0.164621,-0.035678,-0.362516,-0.126594,0.170333,0.241903,-0.001231,0.09336
65,0.089958,-0.068946,-0.259041,0.228479,0.164843,-0.035765,-0.362593,-0.127164,0.169718,0.241862,-0.001267,0.093487
66,0.089875,-0.068884,-0.258664,0.227943,0.164729,-0.035725,-0.362451,-0.127022,0.169471,0.24144,-0.00135,0.093524
67,0.090155,-0.06891,-0.258441,0.227906,0.164561,-0.035175,-0.361973,-0.126703,0.169714,0.241458,-0.00128,0.093197
68,0.090753,-0.069141,-0.259132,0.228404,0.164836,-0.03544,-0.36254,-0.127015,0.170112,0.242231,-0.00124,0.093181
69,0.090973,-0.069071,-0.259264,0.228217,0.164747,-0.035619,-0.363108,-0.127196,0.169845,0.242496,-0.001404,0.093297
70,0.091013,-0.069212,-0.258506,0.228663,0.164636,-0.035055,-0.362435,-0.127075,0.169253,0.241394,-0.00132,0.092621
71,0.091709,-0.069166,-0.25826,0.228857,0.164394,-0.035171,-0.362708,-0.126959,0.169508,0.241993,-0.000799,0.092329
72,0.092292,-0.069514,-0.258832,0.228774,0.164679,-0.035469,-0.362965,-0.127218,0.169418,0.242544,-0.000976,0.092339
73,0.093652,-0.069799,-0.259299,0.227719,0.164066,-0.035959,-0.36294,-0.12699,0.169275,0.243264,-0.001384,0.092649
74,0.093838,-0.069547,-0.259746,0.22725,0.164207,-0.035983,-0.363258,-0.127018,0.169489,0.243591,-0.001415,0.09317
75,0.092283,-0.069651,-0.259761,0.227786,0.164413,-0.035204,-0.362727,-0.127462,0.169177,0.242731,-0.001415,0.092964
76,0.090633,-0.069441,-0.258688,0.228285,0.164498,-0.034248,-0.361154,-0.127406,0.168615,0.240781,-0.00106,0.092362
77,0.091091,-0.069237,-0.258118,0.227771,0.16406,-0.034583,-0.360841,-0.127042,0.168398,0.240787,-0.000895,0.092355
78,0.092145,-0.068938,-0.259133,0.227185,0.164027,-0.035633,-0.36181,-0.127248,0.168659,0.242772,-0.000698,0.093026
79,0.091689,-0.069162,-0.259594,0.226892,0.164343,-0.035984,-0.362018,-0.127609,0.168362,0.243042,-0.000723,0.093231
80,0.091663,-0.068879,-0.259514,0.226282,0.164397,-0.036339,-0.362485,-0.12714,0.169039,0.243926,-0.000933,0.093666
81,0.093244,-0.068798,-0.260744,0.225939,0.164828,-0.03743,-0.365703,-0.126745,0.170562,0.247327,-0.001319,0.094635
82,0.093148,-0.068788,-0.260273,0.226958,0.165228,-0.037455,-0.365813,-0.126906,0.17028,0.247404,-0.001681,0.094173
83,0.091395,-0.068871,-0.258721,0.226923,0.164723,-0.036557,-0.364301,-0.126609,0.169502,0.245241,-0.001696,0.094044
84,0.09042,-0.069072,-0.257914,0.227194,0.164748,-0.035491,-0.361844,-0.126748,0.168482,0.24265,-0.001379,0.093396
85,0.08968,-0.069085,-0.257796,0.228016,0.16494,-0.034891,-0.360163,-0.126944,0.167618,0.240436,-0.001203,0.092567
86,0.089835,-0.068845,-0.257334,0.228196,0.16453,-0.035098,-0.359922,-0.126494,0.167961,0.240307,-0.001009,0.092833
87,0.089318,-0.068387,-0.256748,0.228204,0.16423,-0.034769,-0.359966,-0.126432,0.168239,0.240235,-0.000917,0.093302
88,0.091169,-0.068315,-0.258448,0.227879,0.164835,-0.035467,-0.361899,-0.126719,0.169245,0.242872,-0.001539,0.094143
89,0.091549,-0.068052,-0.258315,0.228133,0.165817,-0.035215,-0.36195,-0.127146,0.169021,0.242571,-0.001665,0.094052
90,0.090983,-0.068153,-0.257611,0.227803,0.165332,-0.034887,-0.361228,-0.127392,0.168839,0.241458,-0.001531,0.094318
91,0.090804,-0.068399,-0.258575,0.228035,0.16496,-0.035043,-0.361671,-0.127307,0.169202,0.242137,-0.001288,0.094353
92,0.091484,-0.068922,-0.260071,0.227412,0.164516,-0.035671,-0.363519,-0.126566,0.170285,0.244457,-0.001364,0.094159
93,0.090658,-0.069146,-0.259905,0.226742,0.164054,-0.035796,-0.363058,-0.126089,0.170214,0.244533,-0.001158,0.093852
94,0.092275,-0.069066,-0.26089,0.226186,0.164058,-0.036898,-0.365239,-0.125769,0.170893,0.246909,-0.001555,0.094623
95,0.094046,-0.068844,-0.262304,0.226288,0.164645,-0.037728,-0.367488,-0.125802,0.171433,0.249626,-0.001796,0.095095
96,0.09418,-0.068973,-0.261797,0.225887,0.16459,-0.03746,-0.367378,-0.125418,0.171093,0.249515,-0.001717,0.094937
97,0.09269,-0.069107,-0.260543,0.226117,0.164524,-0.03671,-0.365456,-0.125556,0.170501,0.24704,-0.001597,0.094409
98,0.092397,-0.069282,-0.260852,0.226866,0.165181,-0.036117,-0.36551,-0.125881,0.170727,0.246676,-0.001407,0.094056
99,0.091943,-0.069266,-0.260956,0.227498,0.165357,-0.035421,-0.365067,-0.126022,0.170747,0.245873,-0.001325,0.093914
100,0.089688,-0.069055,-0.259754,0.227962,0.164876,-0.03447,-0.362531,-0.126195,0.170007,0.24294,-0.001007,0.093205
101,0.088093,-0.068812,-0.258803,0.22877,0.165046,-0.033981,-0.3612,-0.126735,0.168979,0.241395,-0.000612,0.092828
102,0.086949,-0.068888,-0.257939,0.229623,0.165579,-0.033021,-0.360096,-0.126813,0.167944,0.24024,-0.000336,0.092457
103,0.085584,-0.069182,-0.257079,0.229566,0.165688,-0.031979,-0.358409,-0.126596,0.16759,0.238532,-0.000643,0.09221
104,0.085777,-0.069553,-0.257071,0.229866,0.166159,-0.031785,-0.357929,-0.126503,0.16715,0.238101,-0.000282,0.092133
105,0.08777,-0.069539,-0.2587,0.229108,0.166034,-0.033183,-0.35996,-0.12644,0.168427,0.240613,-0.00074,0.092959
106,0.087921,-0.069513,-0.258614,0.228757,0.165813,-0.033518,-0.359923,-0.126217,0.168283,0.240998,-0.000543,0.092958
107,0.088178,-0.069336,-0.258718,0.228409,0.165633,-0.033917,-0.360195,-0.125851,0.168308,0.241447,-0.000568,0.09307
108,0.088581,-0.069312,-0.25927,0.228986,0.16607,-0.034243,-0.360764,-0.126327,0.168592,0.242105,-0.000889,0.093187
109,0.089445,-0.069356,-0.259373,0.228875,0.165623,-0.034629,-0.361339,-0.126264,0.168952,0.242975,-0.001095,0.093277
110,0.090069,-0.069435,-0.259104,0.228057,0.165218,-0.034802,-0.361616,-0.125994,0.169347,0.243752,-0.001103,0.093455
111,0.089792,-0.06964,-0.259347,0.228642,0.165971,-0.034393,-0.361728,-0.126144,0.169235,0.243651,-0.001135,0.093269
112,0.090361,-0.069742,-0.259751,0.228317,0.165892,-0.034899,-0.362458,-0.126146,0.169714,0.244239,-0.001402,0.093558
113,0.089876,-0.069776,-0.258913,0.2277,0.165394,-0.034606,-0.361281,-0.12597,0.169088,0.243241,-0.001244,0.093473
114,0.089132,-0.069714,-0.258626,0.228147,0.165381,-0.034288,-0.360653,-0.126589,0.168563,0.242255,-0.001183,0.093117
115,0.090368,-0.069654,-0.259353,0.227914,0.164996,-0.03523,-0.361917,-0.126942,0.169356,0.243167,-0.001561,0.093651
116,0.090675,-0.069511,-0.258867,0.227451,0.164351,-0.035619,-0.361715,-0.126655,0.169301,0.24315,-0.001259,0.093488
117,0.091898,-0.069482,-0.259506,0.227446,0.163987,-0.036446,-0.362941,-0.126694,0.169906,0.244424,-0.001212,0.093825
118,0.09442,-0.069605,-0.261159,0.226704,0.163608,-0.038222,-0.366162,-0.126826,0.171503,0.247639,-0.002017,0.09505
119,0.094662,-0.069458,-0.260808,0.226276,0.163455,-0.038299,-0.365921,-0.126683,0.171284,0.247719,-0.001839,0.09497
120,0.095167,-0.069504,-0.260967,0.225256,0.1627,-0.038811,-0.366606,-0.126405,0.17195,0.24832,-0.002426,0.095619
121,0.094843,-0.069424,-0.261079,0.226002,0.163281,-0.03849,-0.366218,-0.126633,0.171535,0.24808,-0.001976,0.095484
122,0.094218,-0.069451,-0.26071,0.226373,0.163662,-0.038083,-0.365611,-0.126603,0.171158,0.247377,-0.001714,0.095156
123,0.093125,-0.069413,-0.259752,0.226179,0.163588,-0.037185,-0.3642,-0.126352,0.170346,0.246005,-0.001425,0.094602
124,0.094241,-0.069475,-0.260495,0.226015,0.163513,-0.037917,-0.365539,-0.126402,0.17125,0.247318,-0.001835,0.09505
125,0.095169,-0.069516,-0.26105,0.225952,0.163295,-0.038284,-0.366186,-0.126485,0.171556,0.248361,-0.001945,0.095263
126,0.094322,-0.069491,-0.260284,0.225941,0.163386,-0.037525,-0.364659,-0.126132,0.170831,0.247104,-0.001757,0.094883
127,0.09338,-0.069606,-0.260156,0.226427,0.163792,-0.036927,-0.36401,-0.126173,0.170454,0.246229,-0.001719,0.094603
128,0.093106,-0.069683,-0.260713,0.226788,0.164385,-0.036995,-0.364661,-0.12665,0.170781,0.246348,-0.001896,0.094577
129,0.093047,-0.069665,-0.260296,0.226592,0.164203,-0.036982,-0.364191,-0.126477,0.170401,0.24583,-0.001752,0.09469
130,0.093495,-0.069559,-0.260159,0.225999,0.163742,-0.037431,-0.364333,-0.126307,0.170714,0.246349,-0.001912,0.094865
131,0.09349,-0.069384,-0.260532,0.22657,0.164197,-0.037334,-0.364722,-0.12665,0.170852,0.246551,-0.001959,0.094824
132,0.093873,-0.069375,-0.260937,0.226376,0.164128,-0.037586,-0.365592,-0.12674,0.171116,0.247261,-0.002086,0.095016
133,0.093536,-0.069455,-0.260604,0.22617,0.163807,-0.037595,-0.365015,-0.12658,0.170869,0.246886,-0.001997,0.0951
134,0.092962,-0.06952,-0.260803,0.226925,0.164363,-0.03732,-0.364941,-0.12671,0.170942,0.246675,-0.001924,0.094912
135,0.092314,-0.069573,-0.260364,0.227526,0.164404,-0.036309,-0.36386,-0.126512,0.17065,0.24581,-0.002044,0.094072
136,0.091116,-0.069546,-0.25946,0.227276,0.16412,-0.035534,-0.362921,-0.126059,0.17037,0.244752,-0.002224,0.093495
137,0.090362,-0.069506,-0.259432,0.227566,0.164666,-0.034963,-0.362582,-0.126022,0.170122,0.244449,-0.001929,0.093276
138,0.08984,-0.069403,-0.25987,0.228589,0.165942,-0.034297,-0.362438,-0.12648,0.169671,0.243994,-0.001305,0.092975
139,0.089135,-0.069344,-0.25917,0.228434,0.165686,-0.033759,-0.361237,-0.126363,0.168919,0.242903,-0.00084,0.092698
140,0.088818,-0.069382,-0.258438,0.228344,0.165194,-0.033784,-0.360181,-0.126137,0.168374,0.241768,-0.000709,0.092526
141,0.089676,-0.069467,-0.259643,0.228325,0.165419,-0.034734,-0.361801,-0.126044,0.169169,0.243137,-0.000826,0.09311
142,0.088613,-0.069483,-0.25919,0.228845,0.166115,-0.033836,-0.360815,-0.126125,0.168555,0.241968,-0.000518,0.092926
143,0.087967,-0.069474,-0.258378,0.228428,0.165436,-0.033788,-0.359896,-0.126111,0.168153,0.24123,-0.000752,0.093007
144,0.087856,-0.069668,-0.258518,0.229075,0.165831,-0.034213,-0.360442,-0.126437,0.168521,0.241841,-0.00065,0.093149
145,0.088775,-0.069617,-0.259112,0.228721,0.165701,-0.034233,-0.361147,-0.126468,0.169133,0.242374,-0.000952,0.093387
146,0.088596,-0.069355,-0.258208,0.227897,0.165098,-0.033935,-0.360689,-0.126259,0.168689,0.241642,-0.001105,0.09318
147,0.088605,-0.069505,-0.258467,0.228239,0.16529,-0.033656,-0.360934,-0.126566,0.169161,0.241397,-0.001076,0.093018
148,0.089025,-0.069436,-0.25925,0.228811,0.165536,-0.033928,-0.362153,-0.12731,0.169799,0.242008,-0.001078,0.093223
149,0.089223,-0.069102,-0.258738,0.228324,0.164897,-0.034357,-0.361673,-0.126618,0.169164,0.242256,-0.001031,0.093234
150,0.088502,-0.068848,-0.258741,0.228022,0.164544,-0.034266,-0.361119,-0.126407,0.168747,0.241812,-0.000411,0.092836
151,0.088168,-0.068783,-0.259906,0.228331,0.164855,-0.034006,-0.361707,-0.126872,0.169418,0.241935,-0.000427,0.092636
152,0.088881,-0.069298,-0.260161,0.228024,0.164955,-0.033382,-0.361683,-0.126475,0.169722,0.24166,-0.000609,0.092696
153,0.090106,-0.069404,-0.260026,0.227422,0.165057,-0.034371,-0.362788,-0.125869,0.169872,0.243306,-0.000755,0.092893
154,0.092426,-0.069548,-0.260777,0.226807,0.165005,-0.036247,-0.365572,-0.12579,0.170917,0.246742,-0.001644,0.093952
155,0.092406,-0.069579,-0.260601,0.226352,0.164905,-0.036943,-0.366443,-0.125822,0.1708,0.247584,-0.001465,0.094535
156,0.09297,-0.069113,-0.261229,0.225607,0.163946,-0.037428,-0.366913,-0.125524,0.171416,0.248812,-0.001795,0.095514
157,0.092609,-0.068941,-0.261486,0.225839,0.163854,-0.037069,-0.366207,-0.125617,0.171216,0.248149,-0.001636,0.095353
158,0.09261,-0.069014,-0.261502,0.22644,0.164256,-0.036824,-0.365813,-0.126083,0.171022,0.247175,-0.001609,0.094889
159,0.093754,-0.069097,-0.260806,0.226003,0.16394,-0.036532,-0.364783,-0.125831,0.170694,0.246491,-0.001413,0.094806
160,0.094746,-0.069132,-0.260167,0.226217,0.164596,-0.036716,-0.364352,-0.126358,0.170549,0.24591,-0.00121,0.094592
161,0.094256,-0.068768,-0.260217,0.227491,0.165679,-0.036329,-0.364104,-0.127324,0.17046,0.245,-0.001213,0.094291
162,0.092692,-0.068284,-0.259096,0.227565,0.165542,-0.03557,-0.362641,-0.127318,0.169816,0.243195,-0.001484,0.094575
163,0.089566,-0.068085,-0.257312,0.227475,0.164938,-0.03447,-0.359952,-0.126875,0.168417,0.240239,-0.000932,0.093956
164,0.088138,-0.068308,-0.257545,0.228115,0.165021,-0.033991,-0.359651,-0.126877,0.16813,0.239711,-0.000491,0.09343
165,0.08662,-0.068812,-0.256973,0.22889,0.16482,-0.033595,-0.359427,-0.126799,0.168064,0.238721,4e-06,0.092969
166,0.085817,-0.069178,-0.255299,0.228871,0.164828,-0.033121,-0.358194,-0.126318,0.167208,0.237153,0.000414,0.092366
167,0.088124,-0.069144,-0.255938,0.228755,0.164899,-0.033928,-0.359656,-0.126155,0.167288,0.23875,-9.7e-05,0.092441
168,0.091213,-0.069004,-0.257165,0.228539,0.165148,-0.035501,-0.36238,-0.126445,0.168537,0.242448,-0.00089,0.093066
169,0.091942,-0.068936,-0.257417,0.228109,0.164994,-0.035846,-0.363412,-0.125894,0.168938,0.24392,-0.001242,0.092848
170,0.091933,-0.069015,-0.25838,0.227823,0.164817,-0.035867,-0.36426,-0.125913,0.169733,0.244901,-0.001381,0.092884
171,0.092497,-0.068891,-0.260107,0.227321,0.164537,-0.035959,-0.365433,-0.126461,0.170842,0.246261,-0.001601,0.093859
172,0.093199,-0.068879,-0.260534,0.226556,0.164354,-0.035801,-0.364383,-0.126778,0.170502,0.24571,-0.001383,0.094021
173,0.093349,-0.068754,-0.260392,0.226049,0.164198,-0.036082,-0.363161,-0.127312,0.169562,0.244805,-0.001367,0.093893
174,0.093457,-0.068852,-0.260281,0.226556,0.164366,-0.036529,-0.362735,-0.127801,0.169238,0.244295,-0.001434,0.093504
175,0.09366,-0.068789,-0.259629,0.226767,0.164117,-0.036121,-0.3625,-0.127467,0.169368,0.243863,-0.001342,0.0932
176,0.091698,-0.068903,-0.258023,0.227628,0.16411,-0.034886,-0.360564,-0.127244,0.168127,0.241042,-0.000745,0.092352
177,0.090641,-0.069258,-0.257941,0.228728,0.164587,-0.034206,-0.360338,-0.127396,0.168011,0.240268,-0.00064,0.092081
178,0.091397,-0.06937,-0.258228,0.229157,0.164997,-0.034624,-0.361476,-0.127345,0.168573,0.241236,-0.000616,0.092691
179,0.091026,-0.069544,-0.258169,0.228644,0.164797,-0.034757,-0.362136,-0.127247,0.169045,0.242075,-0.000748,0.093108
180,0.091452,-0.069657,-0.258835,0.228314,0.164755,-0.035112,-0.363158,-0.127155,0.169456,0.243444,-0.000996,0.093536
181,0.092274,-0.06962,-0.259714,0.228008,0.164417,-0.035438,-0.363986,-0.127095,0.170028,0.243895,-0.00144,0.093464
182,0.091226,-0.069596,-0.258563,0.227945,0.164421,-0.034893,-0.362573,-0.126875,0.169199,0.241976,-0.001112,0.09279
183,0.091586,-0.069398,-0.258831,0.227504,0.164283,-0.035141,-0.36295,-0.126827,0.169698,0.242305,-0.001273,0.093164
184,0.091767,-0.069028,-0.259287,0.228062,0.164774,-0.035526,-0.363339,-0.127119,0.170255,0.24258,-0.001157,0.093563
185,0.090597,-0.068745,-0.258425,0.228846,0.16508,-0.034768,-0.361991,-0.127041,0.169481,0.241388,-0.000465,0.093161
186,0.090052,-0.068717,-0.257642,0.228487,0.164881,-0.034514,-0.361417,-0.126742,0.169197,0.241006,-0.000354,0.092998
187,0.090765,-0.068947,-0.258718,0.228224,0.164795,-0.03508,-0.362883,-0.126733,0.170296,0.242646,-0.000912,0.093412
188,0.09047,-0.068928,-0.258728,0.228521,0.165138,-0.034751,-0.36272,-0.126807,0.170152,0.242472,-0.000711,0.093423
189,0.090161,-0.068782,-0.258017,0.228157,0.164735,-0.034477,-0.36191,-0.126436,0.169601,0.241642,-0.000628,0.093663
190,0.091509,-0.068814,-0.258874,0.22773,0.16467,-0.035447,-0.363512,-0.126678,0.170352,0.243106,-0.001053,0.094238
191,0.092641,-0.068836,-0.259844,0.227523,0.164895,-0.035899,-0.36448,-0.127064,0.17089,0.244474,-0.00103,0.094508
192,0.092433,-0.069023,-0.25953,0.226863,0.16469,-0.035802,-0.364178,-0.126826,0.170808,0.244365,-0.00089,0.094468
193,0.092664,-0.06918,-0.259423,0.226674,0.164491,-0.03588,-0.363974,-0.12673,0.170815,0.244122,-0.000978,0.094407
194,0.093437,-0.069134,-0.260164,0.227228,0.164553,-0.036195,-0.364891,-0.126974,0.171168,0.244893,-0.001093,0.094426
195,0.093275,-0.069225,-0.259864,0.227365,0.164286,-0.036009,-0.36437,-0.127006,0.170794,0.244216,-0.001155,0.093803
196,0.092143,-0.069341,-0.258738,0.227826,0.164153,-0.03517,-0.362439,-0.12689,0.169335,0.24239,-0.000654,0.092739
197,0.092669,-0.06963,-0.259579,0.228243,0.164296,-0.035728,-0.3632,-0.127163,0.169443,0.243017,-0.001057,0.092581
198,0.092236,-0.069749,-0.259061,0.228945,0.164639,-0.035159,-0.3622,-0.127472,0.168535,0.242036,-0.000873,0.091952
199,0.09199,-0.069963,-0.258429,0.228428,0.164166,-0.035061,-0.361574,-0.127319,0.168274,0.241335,-0.001121,0.091872
200,0.092537,-0.069977,-0.259054,0.228674,0.164394,-0.035122,-0.362422,-0.127388,0.168721,0.242129,-0.001447,0.092072
201,0.091885,-0.069928,-0.258721,0.229167,0.164647,-0.034593,-0.361642,-0.127444,0.168315,0.241311,-0.001237,0.091615
202,0.091665,-0.069845,-0.258151,0.228967,0.164225,-0.034309,-0.361041,-0.127105,0.16848,0.240611,-0.001128,0.091506
203,0.092131,-0.069956,-0.258415,0.228788,0.164079,-0.034749,-0.361213,-0.127204,0.168602,0.241186,-0.001098,0.091757
