t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
142,-0.086785,-0.056661,-0.129466,0.322327,0.22455,0.090671,-0.15672,-0.148136,0.046493,-0.006441,0.071117,-0.008741
143,-0.085974,-0.056875,-0.130213,0.322488,0.223582,0.089829,-0.156644,-0.148349,0.046299,-0.006828,0.070869,-0.008692
144,-0.088222,-0.05659,-0.129205,0.323311,0.223461,0.090488,-0.155067,-0.148366,0.045275,-0.008801,0.071453,-0.009251
145,-0.089809,-0.056436,-0.128917,0.325027,0.22443,0.091164,-0.154668,-0.149342,0.045153,-0.009637,0.071716,-0.009646
146,-0.091433,-0.057383,-0.128782,0.325832,0.224553,0.092385,-0.152894,-0.149894,0.045175,-0.012436,0.072287,-0.010269
147,-0.091203,-0.057313,-0.129101,0.325729,0.224375,0.092193,-0.153137,-0.149685,0.04526,-0.012576,0.072121,-0.010087
148,-0.090622,-0.057201,-0.129799,0.324403,0.223486,0.091508,-0.15438,-0.148976,0.045982,-0.011198,0.071555,-0.009459
149,-0.088734,-0.056629,-0.130269,0.323389,0.223243,0.089921,-0.15658,-0.147924,0.046006,-0.00796,0.071242,-0.008543
150,-0.087008,-0.056595,-0.13005,0.323662,0.223736,0.089803,-0.156212,-0.148509,0.045854,-0.007945,0.071175,-0.008954
151,-0.086191,-0.056225,-0.130806,0.322307,0.223416,0.088481,-0.159055,-0.147244,0.046701,-0.004178,0.070485,-0.007658
152,-0.084893,-0.056507,-0.131844,0.322584,0.223926,0.08789,-0.160796,-0.147304,0.047573,-0.002141,0.07027,-0.007513
153,-0.082427,-0.056651,-0.133441,0.321081,0.22329,0.086651,-0.162826,-0.146951,0.049011,0.001073,0.069602,-0.006579
154,-0.082979,-0.056653,-0.133209,0.322238,0.224054,0.087221,-0.162071,-0.147269,0.04849,3.7e-05,0.069875,-0.007113
155,-0.0826,-0.056211,-0.133003,0.321196,0.222469,0.08734,-0.161179,-0.146781,0.048576,-0.00047,0.0701,-0.006902
156,-0.082538,-0.056379,-0.133135,0.32145,0.222518,0.087012,-0.161345,-0.147023,0.048701,-0.000559,0.069974,-0.006919
157,-0.082866,-0.056383,-0.132196,0.321864,0.22279,0.08781,-0.159845,-0.147418,0.047804,-0.001663,0.070482,-0.006866
158,-0.083767,-0.056687,-0.131159,0.323628,0.224169,0.088928,-0.158654,-0.148587,0.046736,-0.003793,0.070563,-0.007387
159,-0.084369,-0.056526,-0.130279,0.323528,0.224057,0.089438,-0.15716,-0.148438,0.045875,-0.004896,0.070925,-0.007542
160,-0.083865,-0.056808,-0.130728,0.32273,0.22366,0.088734,-0.157871,-0.148302,0.046622,-0.004159,0.070546,-0.007162
161,-0.08436,-0.056771,-0.130876,0.323283,0.224024,0.088585,-0.157882,-0.148463,0.046684,-0.004413,0.070681,-0.007313
162,-0.084552,-0.056681,-0.130605,0.323106,0.223765,0.088674,-0.157401,-0.148336,0.046463,-0.004502,0.070947,-0.007341
163,-0.084093,-0.056494,-0.130406,0.322749,0.223386,0.088718,-0.156898,-0.147979,0.046207,-0.004323,0.071274,-0.007269
164,-0.084232,-0.056465,-0.130445,0.322734,0.223554,0.088296,-0.157863,-0.148215,0.046416,-0.004045,0.070885,-0.007334
165,-0.083676,-0.056328,-0.130629,0.322194,0.223167,0.087862,-0.158607,-0.147882,0.046674,-0.003136,0.070661,-0.0071
166,-0.083785,-0.05636,-0.130908,0.322415,0.223613,0.087506,-0.159315,-0.148126,0.046979,-0.002706,0.070587,-0.007338
167,-0.084382,-0.056334,-0.130698,0.32283,0.223884,0.088036,-0.158915,-0.148319,0.046658,-0.003259,0.070823,-0.007783
168,-0.084683,-0.05652,-0.130742,0.322687,0.223775,0.088207,-0.158771,-0.148409,0.046759,-0.003396,0.070756,-0.007553
169,-0.084339,-0.05635,-0.131097,0.322784,0.223845,0.088134,-0.159135,-0.148461,0.046979,-0.003108,0.07062,-0.007289
170,-0.083215,-0.056346,-0.131464,0.322086,0.223159,0.087771,-0.159872,-0.148109,0.04751,-0.002216,0.070254,-0.006837
171,-0.083121,-0.056291,-0.131603,0.32285,0.22352,0.088079,-0.15939,-0.148269,0.047169,-0.003111,0.070251,-0.007362
172,-0.08409,-0.056394,-0.131396,0.322594,0.223399,0.088655,-0.158756,-0.147983,0.047073,-0.004347,0.07001,-0.007551
173,-0.084103,-0.05653,-0.131497,0.322492,0.223579,0.088712,-0.159005,-0.147791,0.047222,-0.003851,0.070069,-0.007489
174,-0.084964,-0.056574,-0.131268,0.322933,0.224268,0.088715,-0.159329,-0.14759,0.047165,-0.003918,0.070386,-0.008008
175,-0.085139,-0.056479,-0.131244,0.322983,0.224267,0.088555,-0.159531,-0.147495,0.047178,-0.003754,0.070357,-0.007947
176,-0.085589,-0.05641,-0.130703,0.322711,0.22384,0.088522,-0.159326,-0.147303,0.046938,-0.003896,0.070273,-0.007834
177,-0.086413,-0.056052,-0.129578,0.322292,0.223188,0.089035,-0.15775,-0.14701,0.045917,-0.005091,0.070686,-0.007828
178,-0.086259,-0.056174,-0.13025,0.322166,0.223077,0.088641,-0.158504,-0.147123,0.046444,-0.004519,0.070317,-0.007518
179,-0.086901,-0.056326,-0.130482,0.322984,0.223341,0.089137,-0.158189,-0.147584,0.046293,-0.005388,0.070487,-0.007867
180,-0.087736,-0.056655,-0.129799,0.32346,0.223571,0.090282,-0.156999,-0.14826,0.046043,-0.0071,0.070832,-0.008645
181,-0.088658,-0.056877,-0.129483,0.324104,0.224029,0.090875,-0.155623,-0.148967,0.045815,-0.008138,0.071383,-0.009247
182,-0.088665,-0.056667,-0.129349,0.324029,0.223969,0.090727,-0.155622,-0.148884,0.045612,-0.00816,0.071432,-0.009238
183,-0.088936,-0.05638,-0.129172,0.324408,0.224244,0.090698,-0.155584,-0.148904,0.045441,-0.00861,0.071468,-0.009314
184,-0.088948,-0.056546,-0.129251,0.323966,0.224,0.090678,-0.155462,-0.148877,0.04543,-0.008676,0.071278,-0.009291
185,-0.087022,-0.056724,-0.129907,0.323103,0.223682,0.089958,-0.156423,-0.148355,0.045749,-0.007377,0.070811,-0.008806
186,-0.087423,-0.057049,-0.129703,0.322309,0.223515,0.090636,-0.156028,-0.148269,0.045895,-0.007764,0.071032,-0.008933
187,-0.087839,-0.056807,-0.129693,0.322531,0.224013,0.090836,-0.156204,-0.148547,0.046445,-0.008136,0.070942,-0.009021
188,-0.08879,-0.056529,-0.128855,0.322402,0.22408,0.091609,-0.154855,-0.147886,0.045558,-0.008585,0.071402,-0.00939
189,-0.089433,-0.056642,-0.128706,0.323229,0.225071,0.091749,-0.155567,-0.14802,0.045466,-0.008138,0.071193,-0.00914
190,-0.089354,-0.057047,-0.128098,0.323461,0.224929,0.091753,-0.154751,-0.147695,0.044801,-0.008013,0.071295,-0.00939
191,-0.090537,-0.055907,-0.127594,0.324061,0.224509,0.092783,-0.152483,-0.148803,0.043085,-0.011516,0.071891,-0.010268
192,-0.090164,-0.056177,-0.128112,0.323965,0.224954,0.091969,-0.154173,-0.148547,0.043828,-0.010241,0.071396,-0.009706
193,-0.090636,-0.056739,-0.127739,0.323792,0.224973,0.092521,-0.153577,-0.148065,0.043787,-0.010645,0.071986,-0.010034
194,-0.090518,-0.056809,-0.127853,0.324447,0.2252,0.092456,-0.153993,-0.14843,0.044043,-0.010821,0.07188,-0.010034
195,-0.090108,-0.057003,-0.128126,0.323085,0.224142,0.092284,-0.154063,-0.147786,0.044503,-0.010292,0.071287,-0.009474
196,-0.090506,-0.057146,-0.128171,0.323415,0.224634,0.092261,-0.154316,-0.147682,0.044695,-0.01086,0.070994,-0.009533
197,-0.090473,-0.056718,-0.128092,0.324649,0.224593,0.092752,-0.153292,-0.148417,0.043991,-0.010841,0.071451,-0.010044
198,-0.090975,-0.056999,-0.128272,0.325167,0.225337,0.092488,-0.153877,-0.148503,0.044355,-0.010856,0.07132,-0.010066
199,-0.090276,-0.057058,-0.128395,0.324616,0.224951,0.092133,-0.153985,-0.148298,0.044429,-0.010271,0.071348,-0.009628
200,-0.090557,-0.057206,-0.128263,0.324749,0.225125,0.092555,-0.153626,-0.148077,0.044227,-0.010512,0.071562,-0.009724
