t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
11,-1.0609887494783448,1.1456779214339907,1.0683507739161218,1.0653361273374398,1.0529317505726752,1.0528391967100412,1.0557033520780947,-1.0183971770196971,-1.0651408307013368,-1.0583899001499821,1.0599356525677694,-1.055870446264933
12,-1.070438438294839,1.0832071878796856,1.0565640914800898,1.0533069703037878,1.0262455447880585,1.0566985185153996,1.0585992505783206,-1.0628532968848616,-1.053311374209108,-1.0627787105768107,1.0536659204710306,-1.0544729905818628
13,-1.0829214997743846,1.0650338835729782,1.0684914637595224,1.0877301622354654,1.0569193445404916,1.0739293494804008,1.071709061356369,-1.1346235581926072,-1.0639970987200442,-1.0788147486748387,1.0660939227605664,-1.0713408711507546
14,-1.072682457476799,1.0369626188849397,1.060003176541001,1.0799775706621126,1.055624228550944,1.0652498788642009,1.0653987419893232,-1.1590179121016682,-1.0600430538704317,-1.0718939322325318,1.0626386037383635,-1.06903802164485
15,-1.0799670624594424,1.0040235048290327,1.0704298571574906,1.0708556354684684,1.0508527485894554,1.0732407567931375,1.0739299024359337,-1.1312328371859413,-1.0624285520028425,-1.0754789312258755,1.0784383286221455,-1.0782297371940595
16,-1.0791664325000498,0.956967627606309,1.0769015899539325,1.0841277351728473,1.0750850503938776,1.0778687402028824,1.0730298258750528,-1.1558155644842616,-1.0612684809932456,-1.0786218339308022,1.0769614583949139,-1.0734272134381555
17,-1.099678346530125,1.016517651539894,1.0817163090392081,1.1034038799815895,1.0857186343080547,1.0861318524500387,1.086824477514641,-1.1745587167155496,-1.074339703636592,-1.097149687472634,1.0969410046765216,-1.0801586196861848
18,-1.0916607704578967,1.0825581412973024,1.07977791564124,1.086634687339231,1.0744034103993794,1.0743296940660187,1.0838698783691405,-1.143382920793157,-1.0723953592683941,-1.0899555751429422,1.0789677726658702,-1.084272256837758
19,-1.1009525885781726,1.0572453245843896,1.088672640185142,1.0916485916719958,1.0694956024389897,1.0840020192545508,1.0916770641906945,-1.1514829765313015,-1.0797479220052768,-1.0962253043241261,1.0827296119239136,-1.0892716053377567
20,-1.0798542976764294,1.0913202701594658,1.0767609001105314,1.0771335492968885,1.0678937484519184,1.0681163460972265,1.0722569340456007,-1.1417817469844551,-1.0698464708529418,-1.0803259141697905,1.0714440941497834,-1.0785840217334295
21,-1.0501633303090911,1.0846675426900452,1.0689604299041922,1.0483984000956605,1.049250894602383,1.0517983007874345,1.0622484740262397,-1.0679393783948592,-1.0634088937010935,-1.0632047306365577,1.0527184942875236,-1.065475493776741
22,-1.03702623308807,0.9834162758383912,1.0542974217808527,1.0320084103019977,1.0266886107844821,1.0407487902243757,1.0496082684103902,-1.0394008099220948,-1.0485240389159827,-1.049805194040361,1.0403183574739734,-1.0523276008712334
23,-1.0524524554042562,1.0436153463543592,1.0607691545772946,1.0433844957628944,1.0465584166241142,1.0598692476334943,1.059900448215246,-1.1046721893003977,-1.0560399919359067,-1.066701310372218,1.0555329073620594,-1.0656920009952446
24,-1.0442882851141109,1.052539736862117,1.0588620255889711,1.03626390893737,1.0455018746326412,1.0631680870189872,1.0581198619752428,-1.110135017588914,-1.056595518898249,-1.065616164937013,1.0530528799993495,-1.0700024628909126
25,-1.055316680892788,1.0744450590175234,1.0611130630833858,1.043468763062605,1.068200486449442,1.0663708437039316,1.0583937983198586,-1.1176699531592804,-1.0559909748509941,-1.0658010415667147,1.0601585763756534,-1.0723249948712268
26,-1.0672359184572682,1.1106294059853412,1.0720243420493676,1.0453858441310155,1.0840145343218077,1.0685327044662691,1.0615832000464585,-1.0786766615826322,-1.0608436662573368,-1.0675292361487076,1.0614125227950013,-1.0690970690680783
27,-1.0782079318444386,1.100082399021628,1.085139761895297,1.047513593448702,1.0780161023702213,1.0756588380902707,1.0736950998548342,-1.0476892390494987,-1.0698137927963334,-1.0748439201934221,1.0601307108996683,-1.0685656422590235
28,-1.094479890033223,1.0561094930652204,1.0936436813186408,1.0596270177820644,1.0788681523633443,1.0892385264344349,1.0836155089062829,-1.0349740352745052,-1.0783427655711169,-1.0873351498697807,1.0603536347075522,-1.0823236918712236
29,-1.0962954030397334,1.0087290925513053,1.0927526456437684,1.0695284254980297,1.0917170662596412,1.0983183416362527,1.0898475607462954,-1.0462764386300536,-1.0869534334874216,-1.0929618299041768,1.062610738262378,-1.0831503557964202
30,-1.091446517370172,1.0285250133139678,1.0880786164018936,1.0839170669235714,1.0925691162527642,1.0977898867832367,1.0897301594557456,-1.0860232237637393,-1.0869370944591172,-1.092246437728375,1.0663447120444358,-1.0850792382885452
31,-1.0920892766333463,0.9983443472331867,1.0782928561831193,1.09668356282969,1.0985675482043515,1.0941067165955505,1.0847699549300212,-1.1077803502231744,-1.0801073806279686,-1.087487874042143,1.0620255632666826,-1.0885433537846072
32,-1.0892588805797185,0.9813068744456485,1.075525955929568,1.1000542548181038,1.0942391342392863,1.0944590198308948,1.0870201463322235,-1.0701998590659687,-1.0815452151187368,-1.0828659582996036,1.0631401823061029,-1.0879725620267333
33,-1.0924275709823854,0.9856879388767296,1.075822967821192,1.1062900349966687,1.093591576244512,1.0936583306596583,1.0931250134408075,-1.060592816213752,-1.0851724794022655,-1.0827212722415764,1.0659545953806386,-1.087637959961773
34,-1.1049444618968347,1.0332306010362404,1.0814192971475838,1.1274200603990392,1.1074970321322826,1.1024338839764065,1.1009419827032407,-1.104295442521879,-1.0921982615730643,-1.0931788589912177,1.0728930989010301,-1.0995458569794854
35,-1.0910292876730234,1.0637357904082132,1.0736344591460667,1.1086073857387033,1.0844235183185071,1.087044638105248,1.0911096246197045,-1.090732558495218,-1.0801073806279686,-1.0821505661238018,1.0499040812129874,-1.0865160589204346
36,-1.0934199010729002,1.0874259906651709,1.0819195277018983,1.1145060967184277,1.0822763523358365,1.0944590198308948,1.1005212947454375,-1.0797127152235586,-1.0937341302336576,-1.0880425039312478,1.0683510263153924,-1.096140788906652
37,-1.095179031687904,1.1218254595314374,1.0810753886414928,1.1297163443161455,1.095295676230759,1.097549680031866,1.0994548996896112,-1.1293491032933503,-1.094747149988517,-1.0904539382317031,1.073171753660885,-1.1077731312826322
38,-1.0952692435143143,1.1388629323189756,1.0825604480996136,1.1249552418825108,1.0916489022601912,1.0957881638551468,1.1019105433502754,-1.1350003049711233,-1.0962503405925017,-1.0908236914911063,1.0770171893468847,-1.1097807436723954
39,-1.082459164164031,1.1510325557386454,1.0782928561831193,1.0988534457972308,1.0610773485069331,1.085651438947297,1.0954339054882845,-1.1096640841157654,-1.088162521581931,-1.07982755108103,1.0711654393899286,-1.0972233249991712
40,-1.0912999231522549,1.1331837747231295,1.0848114855940283,1.1145060967184277,1.0722562444167087,1.0880695202444304,1.0991711799041162,-1.1579818584607442,-1.0930805691014902,-1.085325621286068,1.0810019524128123,-1.10820614571964
41,-1.0944686135549218,1.134806391179086,1.0890321808960555,1.1190986645526415,1.075562198390026,1.0944269922640453,1.1020279446408252,-1.163727246833147,-1.0966751553284104,-1.0886453625063615,1.0925939904227828,-1.1157838983672752
42,-1.0804406745480972,1.1047879867439006,1.0825917125092583,1.0958198230076588,1.053886046564973,1.0837938400700298,1.0916868476315738,-1.124639768561869,-1.08397973033606,-1.0787263294171554,1.0810298178887978,-1.1005693456487764
43,-1.0751069003115796,1.0812600481325376,1.0734312404833768,1.0912272551734448,1.0519433725806522,1.0748101075687604,1.0812870499770473,-1.1197420604411308,-1.0724280373250026,-1.0725691338366592,1.0664283084723924,-1.0952944425070459
44,-1.0859774253940386,1.0514039053429478,1.0737751489894678,1.110545533632042,1.0679959944510924,1.0831212611661911,1.0835763751427663,-1.1397096397026047,-1.0752546892216264,-1.0792970355349296,1.072837367949059,-1.1007661703928708
45,-1.0788168616727092,1.077203506992648,1.0760261864838825,1.1063953691213073,1.0563399505451683,1.0827209165805731,1.089544274079042,-1.1093815240318765,-1.0802707709110106,-1.078525376558784,1.0758468393554936,-1.0970265002550768
46,-1.0773170900586355,1.078501600157413,1.0744785982064722,1.1025401401595591,1.0499325345968824,1.080014587181795,1.0875484521396972,-1.10617917641447,-1.0792904292127596,-1.0774080786662399,1.069800031066639,-1.0963966610739746
47,-1.0802602508952763,1.0880750372475527,1.0711489385793174,1.1076804454418898,1.0581803785303143,1.0809273728370041,1.0846134198759552,-1.1272769960114974,-1.076823235938828,-1.0785494909017885,1.0670413489440738,-1.1016518817412957
48,-1.0768434779699807,1.0695772096496552,1.0704298571574906,1.0912693888233,1.0483306806098103,1.0752745072880774,1.082020808042983,-1.1100408308942842,-1.0736698034761203,-1.0748680345364268,1.0588210335283492,-1.0997623641979892
49,-1.067529106893102,1.0869392057283835,1.0644583549153632,1.0806938427096513,1.0333005187311177,1.069685696872849,1.0764833805053893,-1.0961012000891046,-1.0673465995224014,-1.067561388606047,1.048622269317654,-1.0903344589558663
50,-1.074046911351257,1.0819090947149206,1.068178819663076,1.0956302215833096,1.0543631945611225,1.0764915548283562,1.0778824125511064,-1.1314212105752006,-1.0701732514190252,-1.0737909272155568,1.0510187002524074,-1.099841094095627
51,-1.0730771342173446,1.0836939728164716,1.069913994398354,1.0911219210488061,1.0546017685591973,1.0758830310582166,1.079594514704956,-1.1156920325720598,-1.0718725103626603,-1.074586700534707,1.0509072383484654,-1.0991522074912967
52,-1.069558872987337,1.0794751700309864,1.0672565195785588,1.0810098450835648,1.0487055826067848,1.0769719683310979,1.0785281196491296,-1.0830092495355923,-1.07097386380593,-1.0716688650311559,1.053582324043074,-1.095392854879093
53,-1.075445194660619,1.078988385094199,1.0656776668915044,1.0918171262714167,1.0661896484656714,1.0769719683310979,1.0789292407251745,-1.109475710726506,-1.0713333224286223,-1.0751895591098206,1.050935103824451,-1.0962392012786992
54,-1.0766517778388585,1.0694149480040593,1.0662247940602858,1.0955248874586723,1.0736876884051552,1.0781409745211024,1.0786455209396795,-1.120872300776687,-1.074241669466767,-1.0760255230006455,1.054083902610813,-1.0949795229164947
55,-1.076076677445492,1.0499435505325871,1.0683664061209441,1.0912272551734448,1.0659169924678726,1.081007441754128,1.0828817508403472,-1.0952535198374402,-1.0786041900239838,-1.076797181976791,1.0623042180265376,-1.0889960506960243
56,-1.0805083334179053,1.0218722858445484,1.0683038773016547,1.1012129301891205,1.079992858354267,1.0816319793076918,1.0810326805141897,-1.1175757664646508,-1.078865614476851,-1.0778501749546567,1.0648957072931895,-1.0901573166861813
57,-1.0828087349913715,1.0220345474901442,1.0672408873737365,1.1036566818807207,1.0842531083198823,1.0824166546955036,1.079574947823198,-1.1215316076390947,-1.0775748312408204,-1.0800847707397452,1.066846290612175,-1.0878741496546862
58,-1.0759075302709724,1.0205741926797836,1.0630983530958211,1.0821895872795098,1.060123052514635,1.0786694293741184,1.073959252758571,-1.074344073629672,-1.068800773041474,-1.0724726764646413,1.0584309168645523,-1.074470384581856
59,-1.0807338629839311,1.0439398696455506,1.0678974399762744,1.088256832858655,1.0666667964618208,1.0840660743882498,1.0784205017994593,-1.0766987409954114,-1.0716437639664018,-1.0758808369426178,1.0611617335111319,-1.0822843269224045
60,-1.0989002695273349,1.066494238383339,1.0769328543635772,1.109766061109721,1.090012966273395,1.0986226035213222,1.089818210423658,-1.1092873373372467,-1.0825092177886837,-1.087487874042143,1.0756239155476093,-1.1012385497786974
61,-1.1059818979005551,1.10884452788379,1.0898606877516386,1.1078279132163835,1.0868433402989766,1.1076063360225916,1.102360581630716,-1.0957244533105859,-1.0938321644034827,-1.094014822882042,1.0849867154787394,-1.1048601250700347
62,-1.1026666132799712,1.1086822662381943,1.0896105724744816,1.1040148179044895,1.091751148259366,1.1036189039498356,1.1036422123858836,-1.089790691548924,-1.0957111526584637,-1.0920374467556688,1.0855161595224643,-1.1029115601035
63,-1.0965322090840608,1.0833694495252812,1.0798248122557068,1.1054262951746385,1.1028959621694177,1.0966849357269313,1.095042567853119,-1.0933697859448466,-1.089044829110357,-1.0876486363288402,1.0765156107791456,-1.1004512508023196
64,-1.0909165228900104,1.0413436833160208,1.0775425103516476,1.0950192836604096,1.1017030921790452,1.0903594912741656,1.090385649994648,-1.06549052433449,-1.0860874649872998,-1.0852613163713891,1.0664561739483778,-1.0894093826586226
65,-1.0920216177635385,1.0189515762238281,1.0763700949899735,1.0973787680522993,1.0996240901958243,1.0948273368496633,1.0921368859120142,-1.025272805727656,-1.087247535996897,-1.087262806840767,1.0702458786824067,-1.0884252589381505
66,-1.101042800404583,0.9954236376124663,1.0755728525440351,1.106121500397248,1.117039992055262,1.0959643154728185,1.0906498028983849,-1.0290402735128406,-1.0856953283079995,-1.0928975249894979,1.062555007310407,-1.0895865249283077
67,-1.1138528797548664,0.9889331717886415,1.0880473519922491,1.1077225790917449,1.1165969260588375,1.1069497709021778,1.0998364538838978,-1.0351624086637645,-1.0934236886958781,-1.1032425781384514,1.0660939227605664,-1.0946842858003532
68,-1.1093986708258508,0.9882841252062595,1.094800464475493,1.0960094244320067,1.0969656942172803,1.1071099087364251,1.1017050910918136,-1.0115215483117383,-1.0941099278846536,-1.0990707967986635,1.0720850000974502,-1.0875001826409068
69,-1.0991032461367585,0.98163139773684,1.0820289531356546,1.0957144888830201,1.1096441981149523,1.093674344443083,1.086413572997717,-1.0378938228080226,-1.079600870750539,-1.0887096674210404,1.0672085417999866,-1.0816151227924835
70,-1.0907360992371895,0.9670278496332361,1.0773392916889577,1.0951246177850482,1.1136658740824938,1.0912562631459501,1.081541419439905,-1.0477834257441285,-1.0770519823350866,-1.0835733123610705,1.068267429887436,-1.0825992465129557
71,-1.088909309752378,1.0092158774880915,1.0889696520767662,1.0822106541044367,1.0939664782414866,1.093802454710481,1.0892899046161844,-1.0592742024889363,-1.0891265242518777,-1.088404219076316,1.0764041488752034,-1.0838392424007506
72,-1.1043693615034682,1.0243062105284826,1.102257026175741,1.095503820633745,1.1165969260588375,1.1050761582414856,1.0996114347436776,-1.083951116481889,-1.1025081884330041,-1.1011205159540505,1.0879683214091889,-1.0949204754932664
73,-1.1154090337604465,1.0530265217989043,1.1096510590567,1.0971891666279514,1.1285937899620113,1.110504830822466,1.1023018809854412,-1.086965090710036,-1.1076059652639092,-1.1041669612869591,1.0892222678285364,-1.0992112549145248
74,-1.1127590613596396,1.0572453245843896,1.1110735896955315,1.076986081522396,1.1183351080448087,1.1073821430546458,1.0996016513027984,-1.0389298764489463,-1.098831907064563,-1.0966513243838731,1.0837327690593919,-1.0961211064322425
75,-1.098313892655667,1.0780148152206257,1.1001466785247274,1.063566514043523,1.1058610961454856,1.0981902313688547,1.0894953568746462,-1.0141587757613666,-1.0868553993175962,-1.0865876052366397,1.0808068940809137,-1.0851776506605926
76,-1.0797979152849229,1.073471489143949,1.0817006768343858,1.0533491039536431,1.0901492942722948,1.081872186059063,1.0754267688904422,-1.0506090265830164,-1.0690131804094283,-1.0763952762600484,1.0709982465340153,-1.078702116579886
77,-1.0767194367086665,1.0687659014216775,1.0827792989671259,1.0522957627072638,1.0762097563848003,1.0828009854976968,1.076581214914181,-1.0958186400052157,-1.0702549465605462,-1.0783404999290824,1.0773237095827253,-1.0784659268869727
78,-1.0747235000493351,1.031607984580285,1.078136534134896,1.0560877911942297,1.0698364224362384,1.081615965524267,1.0755539536218708,-1.1063675498037293,-1.0684249753904778,-1.0801571137687587,1.0710539774859864,-1.0782887846172877
79,-1.0722765042579518,1.0389097586320866,1.0700390520369327,1.0609752945774302,1.0645877944786002,1.0712870752153216,1.0725797875946121,-1.108251283696323,-1.0671668702110557,-1.0800365420537361,1.065898864428668,-1.074824669121226
80,-1.0681605896779751,1.0687659014216775,1.073056067567641,1.0662841344591816,1.067552928454669,1.0682284425811996,1.072971125229778,-1.0933697859448466,-1.0739802450139002,-1.0767168008334427,1.0701065513024794,-1.0739980051960294
81,-1.0741709526125713,1.0913202701594658,1.07823032736383,1.06272384104642,1.0508186665897303,1.0716393784506653,1.0766986162047303,-1.0900732516328129,-1.0766925237123945,-1.078043089698693,1.0726701750931458,-1.0750214938653204
82,-1.0947505255124543,1.0900221769947007,1.082044585340477,1.0845701384963267,1.066632714462096,1.0777086023686349,1.083429623529579,-1.1404631332596395,-1.0778035776370787,-1.0876084457571658,1.0822558988321598,-1.0852170156094114
83,-1.0865074198741997,1.07087530281442,1.0720087098445452,1.0861080167160413,1.0687117164453166,1.0728243984240946,1.076189877279015,-1.1641981803062953,-1.0723136641268731,-1.0809850395452485,1.0754567226916965,-1.0813002032019325
84,-1.0811172632461756,1.0306344147067106,1.0638643311321148,1.069802294222089,1.0479557786128366,1.068548718249694,1.0703882968376848,-1.151106229752783,-1.063457910786006,-1.074056184988607,1.0694377798788268,-1.0753757784046905
85,-1.0788394146293119,1.0200874077429973,1.0637080090838913,1.080040771136896,1.0624747104956545,1.0707426065788808,1.0706230994187842,-1.1617493262459262,-1.0629023838236638,-1.075068987394798,1.072781636997088,-1.079233543388941
86,-1.0778583610170982,1.0111630172352395,1.0649273210600325,1.0754271364777541,1.0577373125338898,1.0726962881566973,1.068725111888231,-1.1212490475552057,-1.0619057030971084,-1.0761943234016773,1.0772679786307542,-1.0799617949420903
87,-1.0647550932309808,1.031121199643498,1.063051456481354,1.0454701114307259,1.024916346798786,1.0656982648000932,1.0648802196227287,-1.0433566510965362,-1.0599286806723025,-1.0697156032477873,1.0711654393899286,-1.066459617497213
88,-1.0536703150607973,1.0856411125636198,1.0577677712514086,1.0307865344561977,1.0248141007996112,1.0479229651986515,1.0538542817519372,-1.0025738123219265,-1.0561380261057318,-1.0578191940322075,1.063864684681726,-1.0570120297806809
89,-1.0462954982517434,1.1412968570029098,1.060784786782117,1.03748578478317,1.0391285406840804,1.0414694104784885,1.0470547903409346,-0.986750447624156,-1.05898101703066,-1.0525461910285452,1.0638368192057404,-1.0538037864519418
90,-1.0425855368906136,1.171477523083691,1.0613006495412538,1.0376964530324462,1.041173460667576,1.0400601975371129,1.0442567262495006,-0.9599072396547234,-1.0591770853703097,-1.0461156995606644,1.0597963251878417,-1.0503593534302893
91,-1.0394845053577546,1.1359422226982552,1.0478100567795887,1.0354212359402668,1.0460471866282406,1.031973236907628,1.031831756332992,-0.9558572117856523,-1.045452301594796,-1.034806072691529,1.052579166907596,-1.0503199884814705
92,-1.031094805501583,1.113387853960467,1.031255551872748,1.04228902086666,1.0596799865182107,1.02380620736102,1.0188099965228559,-0.954067664587691,-1.032528130206187,-1.0229659302762932,1.0538888442789147,-1.0486469781566679
93,-1.0236636063010225,1.0927806249698253,1.02776957019737,1.0383284577802732,1.0593732485206868,1.0302437482977582,1.0207373343760466,-0.9469094757958405,-1.0341456940083011,-1.0194773886549677,1.060688020419378,-1.0483911059893452
94,-1.0196379035474565,1.1039766785159217,1.0200785254247868,1.0288694533877871,1.0446839066392433,1.0275214051155552,1.0155716775918604,-0.9400338470878817,-1.026907504469548,-1.014445529081351,1.0455013360072771,-1.0408724007649381
95,-1.020731721942683,1.1354554377614678,1.0267847412935633,1.0480613308968187,1.0570215905396665,1.0289306180569309,1.0243865578239661,-0.9823236729765662,-1.033786235385609,-1.0205464578615029,1.0460029145750165,-1.045635559572023
96,-1.0182170672814919,1.1159840402899968,1.0245649682087938,1.0424575554660809,1.0425026586568475,1.0229094354892356,1.0230266595417656,-0.9865620742348966,-1.031335381139982,-1.0156753605745832,1.039092276530611,-1.038234949194073
97,-1.0225472349491933,1.1325347281407476,1.0323029095958438,1.0310182695304009,1.0302672207555992,1.0256638062382875,1.029180443854745,-0.9402222204771411,-1.0362861067161493,-1.0208117156345529,1.0404019539019298,-1.0319759223318703
98,-1.0285914273186931,1.143081735104462,1.046434422755224,1.056740862766985,1.0617930705011562,1.0342471941539386,1.034688521069701,-0.9835481000067494,-1.050190619803009,-1.0295973746025453,1.052300512147741,-1.0392978028121829
99,-1.0231448882991625,1.1226367677594162,1.0476224703217205,1.0535808390278463,1.0682345684491672,1.0325977744611925,1.0340428139716777,-1.0013493852917432,-1.05117096150126,-1.0277807607628688,1.052634897859567,-1.0398292296212377
100,-1.0080569603320153,1.109493574466172,1.0331939452707164,1.0335041548718562,1.0559650485481937,1.0214521811975856,1.0294348133176026,-1.01538320279155,-1.037952687603176,-1.0172508309842139,1.0544182883226392,-1.037034318255097
101,-1.0068842065886796,1.103165370287944,1.0366173981268052,1.0359900402133115,1.0554879005520452,1.0209237263445698,1.0369387124719034,-1.0401543034791323,-1.0426093106698682,-1.02042588614648,1.059629132331929,-1.0381168543476162
102,-1.0080795132886178,1.0757431521822873,1.0427295902123337,1.0393817990266536,1.0542609485619476,1.02350194547595,1.0444230447444458,-1.0490078527743116,-1.0479848509819445,-1.0249834969743408,1.0641154739655954,-1.037309872896829
103,-1.0080344073754128,1.0452379628103146,1.0362891218255366,1.0373804506585327,1.0522841925779018,1.0148545024266002,1.0374963686020144,-1.0794301551396697,-1.041089781037579,-1.021414574209667,1.0541953645147553,-1.0340819470936806
104,-1.0076510071131684,1.0778525535750298,1.040087747597361,1.0287009187883662,1.0451610546353927,1.0125485176134401,1.043053363021366,-1.0655847110291197,-1.044471959896545,-1.0220174327847806,1.0558672930738857,-1.0353809904047038
105,-1.010887356385643,1.044264392936741,1.038696481368174,1.0321558780764906,1.0549766705561707,1.00851304419041,1.038288827313225,-1.0792417817504103,-1.041530934801792,-1.02042588614648,1.0512416240602918,-1.0394355801330488
106,-1.0094101377281721,1.0406946367336387,1.0406661391757865,1.031860942527504,1.0543291125613976,1.0102105052334305,1.0397269931224582,-1.0631358569687506,-1.0429687692925602,-1.0213583074093229,1.0558672930738857,-1.0390812955936788
107,-0.9977051532514166,1.051241643697352,1.0375396982113223,1.0164821603303664,1.0318349927429464,1.0028281510746337,1.039061719142677,-1.0256495525061746,-1.0412041542357084,-1.0149117397127723,1.053582324043074,-1.030460371802343
108,-0.994333486239326,1.0340419092642181,1.0324748638488892,1.0292697230614112,1.0415824446642747,1.0019473929862739,1.035304877845087,-1.050703213277646,-1.039913370999678,-1.0130790496444262,1.0515481442961323,-1.034770833698011
109,-0.9723669065083824,1.0174912214134673,1.020766342436969,1.015955489707177,1.0202471128364712,0.9910900478243122,1.028476036111447,-1.003986612741369,-1.028590424384879,-0.9985139864696759,1.0451390848194657,-1.0182375551940797
110,-0.9734720013819105,1.003212196601055,1.0173741539905248,1.0281110476903945,1.0362656527071865,0.9918747232121234,1.0252670675030888,-1.0296053936806184,-1.0280348974225366,-0.9989801971010973,1.042798384836683,-1.021681988215732
111,-0.9791891758806724,1.006295167867371,1.021641745907019,1.0319873434770697,1.0390603766846305,0.9991129533200981,1.0315773868701343,-1.0349740352745052,-1.0336228451025675,-1.0045264959921447,1.0465880895707123,-1.028629901682265
112,-0.9759415501298964,0.9936387595109141,1.0205005949549897,1.0217699333871908,1.0271657587806315,0.9963105412207716,1.02980658407101,-1.0086959474728505,-1.0300609369322553,-1.0009173826557964,1.0472847264703498,-1.0215245284204564
113,-0.9823353133267367,0.9877973402694722,1.022689103630115,1.0284059832393797,1.038617310688206,1.0011306900316133,1.0314893359022221,-1.0407194236469077,-1.0355181723858526,-1.0052177738249417,1.0487615966975816,-1.0252051511350222
114,-0.9927886087120472,1.0038612431834368,1.021547952678085,1.0333145534475083,1.041241624667026,1.0038049918635419,1.0277911952499068,-1.0824441293678142,-1.0337372183006968,-1.009461898193743,1.042018151509089,-1.0278819676547062
115,-0.9994079014749138,1.0270646585036083,1.0268785345224976,1.024424353328066,1.028665366768528,1.0089454163428775,1.0301881382652962,-1.0731196465994863,-1.0356325455839819,-1.014718824968736,1.0382563122510458,-1.02634673465077
116,-1.017292396060785,1.0530265217989043,1.037570962620967,1.034452161993598,1.039435278681605,1.0216763741655315,1.0386410311848737,-1.0791475950557805,-1.0432138547171228,-1.0279254468208963,1.0411543217535386,-1.0355778151487982
117,-1.0323239416364254,1.0947277647169733,1.0436049936823837,1.050526149413347,1.0536815545666243,1.0324056090600955,1.043102280225762,-1.0994919210957705,-1.05187353971834,-1.0383749954562027,1.0452505467234077,-1.0424863636665123
118,-1.036699215217332,1.1257197390257323,1.0503737383704497,1.0389183288782462,1.0479557786128366,1.0339909736191433,1.0463895163611532,-1.0871534640992955,-1.0545858184168344,-1.043101406685095,1.0414051110374078,-1.0422501739735992
119,-1.0473442107337647,1.1351309144702775,1.060784786782117,1.0394028658515806,1.0506141745913806,1.0428145682861654,1.05348251099853,-1.081784822505409,-1.061154107795116,-1.054668253212946,1.0442473895879296,-1.0490209451704473
120,-1.0555309339805128,1.1318856815583658,1.060143866384402,1.058363008286409,1.0697000944373396,1.052166617806203,1.0558305368095238,-1.0989268009279924,-1.0630004179934889,-1.0626259864044485,1.0458914526710743,-1.061243761778711
121,-1.0440176496348796,1.1552513585241317,1.05521972186537,1.055729655170461,1.070927046427436,1.0524708796912727,1.0510953514240196,-1.0556951080930137,-1.0558439235962567,-1.0581326804912667,1.0468110133785962,-1.0590196421704439
122,-1.0367443211305372,1.1104671443397465,1.0540316742988736,1.0540443091762535,1.0633267604887775,1.0541202993840189,1.0489527778714878,-1.015100642707661,-1.049618753812363,-1.052883791830609,1.0529692835713929,-1.0571498071015468
