t,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
0,0.8193640072643994,-0.7459683429195072,-0.8503147815662104,-0.8938364572782895,-0.8743712518721785,-0.8703681512488324,-0.8641208185174085,0.8029851237272329,0.8698412742781743,0.8518117047270423,-0.8679930344414433,0.8929307099627588
1,0.8441835360055734,-0.7704698514044425,-0.8778118298486776,-0.8850937249333409,-0.8710993798985861,-0.889872939460144,-0.8841670888787676,0.7797210101537254,0.8820792064780075,0.8734422704021266,-0.8749036724858488,0.9065903472029117
2,0.8563846855275863,-0.8004882558396291,-0.8893327648027297,-0.8823339708678273,-0.8723944958881327,-0.8994491819481281,-0.8891762106088877,0.7799093835429848,0.8876017980448215,0.8816974138240187,-0.877718085560385,0.9095820833131468
3,0.8567455328332281,-0.8473818714167569,-0.8862219560430873,-0.8785630092057896,-0.8701110019065632,-0.889360498390553,-0.8823962860796434,0.8055281644822315,0.8882716982052933,0.8717944569634822,-0.8858826700241383,0.8934621367718137
4,0.8640188613375704,-0.8962226267410339,-0.8828297675966428,-0.9015469152017864,-0.8897422337481204,-0.8994812095149775,-0.8818679802721697,0.865996022434426,0.8887455300261142,0.8748409022963908,-0.8858269390721673,0.9008430646753546
5,0.8783399887802288,-0.9152072392757178,-0.8941162194783603,-0.9137656736597868,-0.9034772796372653,-0.9121801397707822,-0.892747166529774,0.8755088785920132,0.8957876512252174,0.8861023004795172,-0.8951061425753408,0.9133020709765314
6,0.8949727942746548,-0.9048224939576003,-0.9072941681435794,-0.9251206922957564,-0.9237219874738718,-0.9227652506145236,-0.907451678171122,0.882572880689234,0.9011958695939021,0.8981112432957847,-0.9146955721931517,0.9200137947501513
7,0.8974085135877369,-0.8997923829441362,-0.9020573795281007,-0.9283017828598217,-0.9259373174559924,-0.9204592658013637,-0.9043601108533138,0.9036707002862614,0.8993495593955293,0.8950406836198718,-0.9152528817128618,0.9129084214883426
8,0.9042082300034243,-0.9375993463679104,-0.9104362413128666,-0.9159776902771839,-0.9207909354975281,-0.9256477316309737,-0.9107584811882715,0.8862461617797863,0.9034996725847919,0.8989391690722743,-0.9206030531020789,0.9073776461792893
9,0.9085609506277283,-0.9413313642166085,-0.9147663620486498,-0.9167571627995043,-0.9301634854218828,-0.9290906950672889,-0.9145935900128946,0.9002799792795956,0.9101333180762902,0.9023312533215816,-0.9292970816095568,0.908657007015903
10,0.9089894568031779,-0.8939509637026956,-0.904183359383937,-0.9174102343722594,-0.9307087974174821,-0.9197066179804018,-0.9102790925851935,0.9202475585410668,0.9148716362845035,0.9015113656594269,-0.9240026411723106,0.9092671637225958
11,0.9136128129067134,-0.9200750886435861,-0.9197061387725037,-0.9112165878435492,-0.9259373174559924,-0.9231175538498676,-0.9205810558309288,0.8979253119138562,0.9259168194181315,0.9107069684584964,-0.9269563816267743,0.9174353906025142
12,0.9167927797876815,-0.9189392571244158,-0.9212068304354474,-0.9086043015525281,-0.9256305794584677,-0.9242545324730229,-0.9239661263751114,0.8630762349009086,0.9235313212857207,0.911213369661592,-0.923194542368731,0.9171204710119634
13,0.9321287902774574,-0.9512293245979409,-0.9175019978925569,-0.9112376546684767,-0.9323106514045534,-0.9223328784620561,-0.9250716551944541,0.8719297841960906,0.9147082460014615,0.914460767852872,-0.9225257709450788,0.9073382812304704
14,0.9351396099839061,-0.9710252453606035,-0.9088417564209889,-0.9019893185252656,-0.9328559634001518,-0.91230825003818,-0.9203169029271919,0.8674088228538712,0.9101333180762902,0.9126602302418654,-0.9102370960354706,0.8994259265178747
15,0.9372370349479491,-0.9377616080135062,-0.9031516338656636,-0.8943631279014798,-0.9424670873225811,-0.9141017937817489,-0.9194168263663112,0.8636413550686866,0.9164728610583133,0.9124833917264985,-0.9092060734240068,0.9024373451025193
16,0.9128460123822246,-0.9294862640881313,-0.8731221684019802,-0.8922775122336483,-0.9461138612931481,-0.8995292508652516,-0.8899099686748232,0.8864345351690457,0.8901016693753614,0.8875250467167858,-0.9099584412756155,0.8739174396832377
17,0.9163755500905333,-0.9679422740942886,-0.8824702268857294,-0.9075930939560041,-0.9436258753132288,-0.9039970964407491,-0.8912992172796609,0.8719297841960906,0.8881573250071639,0.8915682182272159,-0.9149184960010356,0.8808653531497707
18,0.9350832275923997,-0.9747572632093038,-0.8987902487202357,-0.9168835637490699,-0.9405925773377102,-0.9210838033549278,-0.9058569773078224,0.8562947928875794,0.8992678642540083,0.9083839534157245,-0.9190704519228761,0.8915529367540977
19,0.9228820780703868,-0.9762176180196634,-0.9044647390707392,-0.919116647191394,-0.9399791013426618,-0.9178970604534081,-0.9091442134432137,0.8824786939946043,0.8988757275747079,0.9086733255317793,-0.9143054555293546,0.8989141821832292
20,0.9205816764969204,-0.915044977630122,-0.8970863383946021,-0.9324308805456288,-0.9397405273445871,-0.9182653774721767,-0.9154740996920171,0.9436058588092039,0.9071269368683206,0.9163818771789014,-0.911797562690659,0.9029884543859836
21,0.9321287902774574,-0.8920038239555463,-0.9037143932392668,-0.917831570870811,-0.9149288315448406,-0.9342311195466249,-0.9372911728525006,0.9392732708562438,0.915198416850587,0.9326831730499795,-0.9216340757135427,0.9146601617107831
22,0.9300200888351133,-0.884053003321363,-0.8950541517676998,-0.9035693303948351,-0.9067832336105836,-0.9323254793190828,-0.9315385096155662,0.9581106097821616,0.9055420511228146,0.9266143967271668,-0.9235010626045715,0.9106449369312567
23,0.9248216323382114,-0.8809700320550459,-0.8796876944273565,-0.9103107143716626,-0.9175531455236597,-0.9186657220577947,-0.9069429392454067,0.9633850646814184,0.8935165262909359,0.9076765993542576,-0.9152807471888473,0.9100938276477923
24,0.9166574620480659,-0.9111506981358283,-0.8738725142334516,-0.8989135620858384,-0.9179280475206343,-0.9093296863211817,-0.8935983258862593,0.9641385582384558,0.8862783367521827,0.890105281418273,-0.9039673639387317,0.9066100296773211
25,0.9254982210362896,-0.8415404521753163,-0.8837051710666929,-0.8905710994145138,-0.9046360676279129,-0.9195304663627297,-0.8987248489069286,0.9464314596480917,0.898597964093537,0.8971627458042724,-0.907840665100717,0.9142861946970036
26,0.9108951816360986,-0.7701453281132532,-0.8687295188469076,-0.8923617795333587,-0.8913100057354667,-0.9001537884188159,-0.8902719559873514,0.8926508570145993,0.8863436928653996,0.8899847097032502,-0.9138038769616154,0.912613184372201
27,0.9189691400998337,-0.8025976572323718,-0.8940224262494271,-0.885809996980879,-0.8803015198243159,-0.9071998531256936,-0.9050547351557326,0.8578017800016516,0.904316624000001,0.9063181580316677,-0.9076734722448041,0.9176912627698369
28,0.9205478470620163,-0.8524119824302211,-0.9063093392397725,-0.906371218110204,-0.9110094015764739,-0.9173365780335428,-0.9136641631293763,0.8964183247997812,0.9176819491528231,0.9174670226141062,-0.9092060734240068,0.9209979184706233
29,0.9211342239336844,-0.84543473166961,-0.9137033721207316,-0.9232036112273458,-0.9330945373982265,-0.9288504883159181,-0.917049233673559,0.923826652936992,0.9230901675215077,0.9245727156861145,-0.9144726483852675,0.926135044291488
30,0.9347336567650592,-0.8321292767307711,-0.9488914651757816,-0.9287020525334463,-0.9222564614856995,-0.9497484756851807,-0.9446874541571312,0.9215661722658823,0.9359489827968996,0.9506403204740367,-0.9275694220984554,0.9466048176773078
31,0.9409808257439826,-0.864581605849892,-0.9472969802839047,-0.9419109517630431,-0.9254601694598429,-0.9473143806046229,-0.9519369838485742,1.004167903456028,0.9334981285512725,0.9552300837592368,-0.9289069649457596,0.9450499021989617
32,0.9269754396937606,-0.8942754869938848,-0.9474220379224835,-0.94359629775725,-0.9348327193841975,-0.9250872492111084,-0.9402849057615179,0.9860840580871477,0.9417656768731892,0.940914202128867,-0.926120417347209,0.9344804134410913
33,0.9003855038592816,-0.8540345988861764,-0.9253337325085406,-0.9096365759739797,-0.925426087460118,-0.91288474624147,-0.9173133865772958,0.9137486766116267,0.9175348978980853,0.9176036705577988,-0.9111845222189778,0.9213325205355839
34,0.8844631164978378,-0.8928151321835252,-0.9093419869753038,-0.906476552234842,-0.928050401438937,-0.8979919276564783,-0.9010435243952848,0.9065904878197789,0.9084830762175677,0.9020659955485315,-0.9186524697830935,0.9162741246123574
35,0.8860756528949246,-0.9377616080135062,-0.9097484243006837,-0.8891806889692928,-0.9099528595850012,-0.9013708359590947,-0.8978736895504433,0.8797472798503462,0.9057217804341607,0.9026527778949758,-0.9039394984627461,0.9147388916084207
36,0.8903607146494207,-0.9249429380114544,-0.913937855193067,-0.8951426004238,-0.9142131095506174,-0.9097460446902245,-0.9029904291302339,0.8847391746657141,0.9077478199438798,0.9063744248320117,-0.9116861007867169,0.9125147720001536
37,0.8878573364665309,-0.9119620063638071,-0.9053870391552559,-0.908372566478325,-0.9312881914128055,-0.9062710536870597,-0.8948995235231849,0.9173277710075493,0.8993332203672251,0.9049356023660733,-0.909819113895688,0.9125541369489726
38,0.9065762904466985,-0.9945531839719665,-0.920456484603976,-0.9103739148464455,-0.9044315756295632,-0.90942576902173,-0.9071973087082646,0.911205635856628,0.9101333180762902,0.9189621118803885,-0.9219127304733976,0.9135776256182635
39,0.8935181285737863,-0.9810854673875318,-0.907247271529112,-0.9088992371015147,-0.8940365657134607,-0.8983442308918221,-0.8965235747091223,0.9514233544634595,0.9011468525089894,0.9135122703613595,-0.9237239864124556,0.913597308092673
40,0.90538098374676,-0.997960678529473,-0.9194560234953472,-0.9102685807218074,-0.8914122517346417,-0.9089293417355636,-0.9089289777438724,0.9812805366610393,0.9129763090012182,0.9231821219061855,-0.9264826685350207,0.9214112504332217
41,0.9033624941308264,-0.9934173524527962,-0.9246615477011804,-0.8899180278417586,-0.8814943898146885,-0.9030042418684163,-0.9085180732269486,0.9223196658229197,0.9104927766989825,0.9169606214110105,-0.9239747756963252,0.9175338029745616
42,0.9071626673183664,-0.9870891482745682,-0.919768667591793,-0.9136814063600763,-0.909100809591878,-0.9085450109333703,-0.9083126209684868,0.9478442600675369,0.9109339304631955,0.9188013495936915,-0.9250057983077888,0.9151915885198381
43,0.9186985046206022,-0.9468482601668599,-0.9171737215912874,-0.9119749935409419,-0.9128839115613449,-0.9166479853462798,-0.9109345831240963,0.9123358761921815,0.9150840436524577,0.9261964147817545,-0.9248664709278613,0.9209979184706233
44,0.9171085211801181,-0.9486331382684109,-0.918377401362607,-0.9197065182893664,-0.9028978856419418,-0.9164718337286079,-0.9187026351821335,0.9201533718464371,0.9193812080964581,0.92832651508049,-0.9228601566569048,0.9235763226182604
45,0.915958320393385,-0.9609650233336776,-0.9100610683971304,-0.9340951597149086,-0.9342533253888742,-0.9182013223384778,-0.9145642396902575,0.9726153607551166,0.9202471765965797,0.9251193074608846,-0.9351209660905276,0.9250131432501497
46,0.9232316488977271,-0.973296908398942,-0.9185493556156523,-0.9322202122963533,-0.9372866233643928,-0.9291867777678373,-0.9268718083162161,0.9400267644132813,0.9314394109849451,0.9335271750551387,-0.9516451933499326,0.9285559886438493
47,0.9323994257566889,-0.9893608113129067,-0.9253024680988958,-0.9375501190030329,-0.9466591732887475,-0.9427344385451524,-0.9334951977913941,0.9240150263262513,0.9365535268441546,0.9391779694325392,-0.9465736767205707,0.9386334155414837
