t,s1,s2,s3,s4,s5,s6,s7,s8
158,-0.071265,-0.002857,-0.270039,0.223638,-0.065578,0.381312,0.315876,0.050529
159,-0.071401,-0.002908,-0.270448,0.223879,-0.065216,0.381524,0.315773,0.050704
160,-0.071492,-0.002165,-0.270683,0.223717,-0.065327,0.381378,0.316571,0.050256
161,-0.071311,-0.00237,-0.270682,0.223272,-0.065351,0.380887,0.316356,0.050162
162,-0.071501,-0.002737,-0.271132,0.223297,-0.065496,0.381369,0.316805,0.05038
163,-0.07145,-0.002848,-0.27123,0.223374,-0.065421,0.381599,0.316848,0.050544
164,-0.071083,-0.003061,-0.270793,0.223276,-0.065027,0.38098,0.316108,0.050842
165,-0.07139,-0.003016,-0.271082,0.223479,-0.065058,0.381539,0.316573,0.050852
166,-0.071374,-0.002446,-0.271102,0.223688,-0.065425,0.38201,0.317162,0.050448
167,-0.071016,-0.002708,-0.270445,0.223335,-0.065694,0.381543,0.316358,0.050138
168,-0.071099,-0.002581,-0.270608,0.223428,-0.065908,0.381824,0.316445,0.049758
169,-0.071342,-0.002212,-0.270934,0.223763,-0.066089,0.382253,0.31696,0.049533
170,-0.071375,-0.002252,-0.270523,0.223788,-0.065783,0.381562,0.316689,0.049382
171,-0.0717,-0.002678,-0.269929,0.223418,-0.065372,0.380956,0.316222,0.049346
172,-0.072294,-0.002777,-0.270095,0.223619,-0.065431,0.381565,0.316859,0.04944
173,-0.072242,-0.003104,-0.270173,0.223617,-0.065427,0.381763,0.317085,0.049804
174,-0.071569,-0.003214,-0.270272,0.223669,-0.065413,0.381262,0.316711,0.050277
175,-0.071766,-0.003132,-0.270876,0.223963,-0.065567,0.381621,0.317352,0.050337
176,-0.071956,-0.003049,-0.271394,0.223934,-0.065724,0.381994,0.317825,0.050666
177,-0.07163,-0.002965,-0.270484,0.223098,-0.065636,0.380944,0.316853,0.050458
178,-0.071758,-0.002957,-0.270331,0.222786,-0.065598,0.380831,0.316852,0.050368
179,-0.071961,-0.002829,-0.270792,0.223002,-0.065674,0.381483,0.317273,0.050253
180,-0.071498,-0.003085,-0.270781,0.222935,-0.065409,0.381538,0.316566,0.05038
181,-0.071404,-0.003251,-0.270804,0.222861,-0.065375,0.381754,0.316159,0.050522
182,-0.071738,-0.003082,-0.271413,0.223175,-0.065684,0.382503,0.316711,0.050504
183,-0.071787,-0.003071,-0.271388,0.223097,-0.065805,0.382408,0.316702,0.050455
184,-0.071584,-0.002982,-0.270953,0.222801,-0.065639,0.381753,0.316149,0.050403
185,-0.071807,-0.002816,-0.271253,0.22299,-0.065839,0.382001,0.316488,0.050434
186,-0.072037,-0.002591,-0.271383,0.223102,-0.065887,0.382174,0.316787,0.050355
187,-0.071759,-0.002608,-0.270973,0.222858,-0.06573,0.381634,0.316356,0.05031
188,-0.07191,-0.002481,-0.271203,0.223002,-0.06568,0.381833,0.31664,0.050368
189,-0.072167,-0.002389,-0.271486,0.223286,-0.065756,0.382222,0.31694,0.050354
190,-0.071996,-0.002498,-0.271216,0.223117,-0.065678,0.381869,0.316654,0.050471
191,-0.07194,-0.0025,-0.271073,0.223037,-0.065531,0.38156,0.31648,0.050433
192,-0.072107,-0.002383,-0.271551,0.223342,-0.065672,0.382111,0.316991,0.050351
193,-0.072015,-0.002492,-0.271471,0.223221,-0.065554,0.381932,0.316772,0.050343
194,-0.071757,-0.002624,-0.271175,0.222981,-0.065379,0.381494,0.316326,0.050353
195,-0.071978,-0.002601,-0.271452,0.223103,-0.065554,0.381909,0.316643,0.050315
196,-0.072043,-0.002592,-0.271661,0.223139,-0.065632,0.382078,0.31683,0.05027
197,-0.071713,-0.002879,-0.271283,0.222912,-0.065492,0.381684,0.316276,0.050405
198,-0.07179,-0.002815,-0.271422,0.223016,-0.065675,0.381834,0.316432,0.050303
199,-0.071934,-0.002783,-0.271655,0.223166,-0.065879,0.382253,0.316787,0.050218
200,-0.071648,-0.002885,-0.271239,0.222951,-0.065761,0.38169,0.316211,0.050324
201,-0.07157,-0.00291,-0.271126,0.223023,-0.065777,0.381722,0.316219,0.050254
202,-0.071713,-0.002826,-0.271407,0.223403,-0.065882,0.382334,0.316784,0.050147
203,-0.071473,-0.002875,-0.271167,0.223363,-0.06574,0.382073,0.316459,0.05026
204,-0.071103,-0.003074,-0.270879,0.223128,-0.065543,0.381682,0.315995,0.05037
205,-0.071349,-0.002985,-0.27124,0.2234,-0.065578,0.382072,0.316532,0.050413
206,-0.071264,-0.002933,-0.271189,0.223505,-0.065475,0.381946,0.316721,0.050415
207,-0.070863,-0.002895,-0.270517,0.223247,-0.065232,0.380999,0.316472,0.050244
208,-0.071297,-0.002591,-0.270528,0.223459,-0.065404,0.381059,0.317172,0.050161
209,-0.071527,-0.0025,-0.27084,0.223724,-0.065566,0.381447,0.317591,0.050404
210,-0.071318,-0.00267,-0.270597,0.223859,-0.065393,0.381166,0.317123,0.050358
211,-0.071364,-0.002806,-0.270637,0.224004,-0.065353,0.381346,0.317241,0.050295
212,-0.071507,-0.002808,-0.271015,0.224346,-0.065613,0.381872,0.317682,0.050206
213,-0.071273,-0.003144,-0.270448,0.223944,-0.06548,0.381423,0.316942,0.050197
214,-0.07137,-0.002944,-0.270085,0.22353,-0.06522,0.381078,0.316503,0.049879
215,-0.071793,-0.002621,-0.270531,0.223694,-0.065439,0.381511,0.317009,0.049659
216,-0.071897,-0.002242,-0.270873,0.223608,-0.065451,0.381497,0.317246,0.049421
217,-0.071365,-0.002135,-0.27085,0.223335,-0.065416,0.381015,0.316672,0.04939
218,-0.071431,-0.002275,-0.271434,0.22332,-0.06565,0.381563,0.317058,0.049634
219,-0.071667,-0.00267,-0.271312,0.223171,-0.065598,0.381675,0.316952,0.049766
220,-0.071493,-0.003152,-0.270839,0.223112,-0.065128,0.38128,0.316374,0.050117
221,-0.07155,-0.003252,-0.271129,0.223364,-0.064578,0.381295,0.316487,0.050477
222,-0.071913,-0.003134,-0.271797,0.223855,-0.064357,0.38186,0.316957,0.050607
223,-0.071495,-0.002917,-0.271363,0.223699,-0.064427,0.381359,0.316543,0.050324
224,-0.071323,-0.002724,-0.271027,0.223548,-0.064826,0.381147,0.316356,0.049997
225,-0.071503,-0.002542,-0.271371,0.223863,-0.065165,0.381718,0.316881,0.049932
226,-0.071375,-0.002548,-0.270939,0.223829,-0.065195,0.381588,0.316438,0.050233
227,-0.071038,-0.003069,-0.270132,0.223565,-0.065009,0.380975,0.315318,0.050728
228,-0.071379,-0.003059,-0.270305,0.223858,-0.065528,0.381571,0.315708,0.050705
229,-0.07165,-0.00298,-0.270634,0.224072,-0.065837,0.382094,0.3162,0.050466
230,-0.071635,-0.003096,-0.270634,0.223841,-0.065783,0.381744,0.316136,0.05025
231,-0.07174,-0.003267,-0.270815,0.223907,-0.065806,0.381929,0.316339,0.050288
232,-0.071959,-0.003422,-0.271321,0.224148,-0.06584,0.382547,0.317087,0.050367
233,-0.071682,-0.003398,-0.27079,0.22397,-0.065719,0.381945,0.316773,0.050286
234,-0.07147,-0.003599,-0.27065,0.223928,-0.065655,0.381695,0.316354,0.050509
235,-0.071586,-0.003514,-0.271185,0.22405,-0.065725,0.382103,0.316644,0.050462
236,-0.071318,-0.003434,-0.271094,0.223843,-0.065447,0.381877,0.316436,0.05045
237,-0.070805,-0.003616,-0.270793,0.223597,-0.065212,0.381518,0.315963,0.050679
238,-0.071045,-0.003415,-0.271023,0.2238,-0.065454,0.381821,0.316698,0.050952
239,-0.071166,-0.003078,-0.270934,0.223844,-0.065481,0.381815,0.316987,0.051203
240,-0.071016,-0.002822,-0.27051,0.223726,-0.06537,0.381227,0.316461,0.051206
241,-0.071304,-0.002454,-0.270696,0.223965,-0.06564,0.381339,0.316542,0.050826
242,-0.071726,-0.002141,-0.271176,0.224264,-0.065877,0.381792,0.316998,0.050586
243,-0.071567,-0.002399,-0.2708,0.223825,-0.065655,0.381115,0.316395,0.05035
244,-0.071619,-0.002756,-0.270871,0.223778,-0.065625,0.381275,0.316418,0.050371
245,-0.071643,-0.003108,-0.270916,0.22355,-0.065572,0.381624,0.316531,0.050253
246,-0.071472,-0.003189,-0.270692,0.223593,-0.065683,0.381537,0.316342,0.050314
247,-0.071595,-0.003284,-0.270909,0.223901,-0.065775,0.382029,0.316673,0.050628
248,-0.071615,-0.00327,-0.270952,0.223848,-0.065726,0.382028,0.316832,0.05076
249,-0.071466,-0.003342,-0.270383,0.223219,-0.065446,0.381181,0.316112,0.050565
250,-0.071617,-0.002965,-0.270749,0.223521,-0.065679,0.381497,0.316603,0.05029
