t,s1,s2,s3,s4,s5,s6,s7,s8
27,-0.070897,-0.002945,-0.270507,0.223273,-0.064879,0.381011,0.316042,0.050688
28,-0.071159,-0.002871,-0.271164,0.223504,-0.064874,0.381416,0.316693,0.05086
29,-0.071211,-0.002437,-0.271139,0.223488,-0.065181,0.381549,0.31704,0.050424
30,-0.071167,-0.00222,-0.270604,0.223079,-0.065077,0.380837,0.316459,0.050089
31,-0.071316,-0.002114,-0.270724,0.223263,-0.065186,0.380983,0.316621,0.049936
32,-0.07146,-0.002358,-0.270666,0.22358,-0.065263,0.381485,0.316663,0.050313
33,-0.071283,-0.002803,-0.270149,0.223308,-0.065172,0.380895,0.315752,0.05068
34,-0.071529,-0.002675,-0.270465,0.223442,-0.06543,0.381081,0.315938,0.050669
35,-0.071829,-0.002609,-0.271082,0.223907,-0.065774,0.381794,0.31656,0.050405
36,-0.071874,-0.002744,-0.270961,0.223739,-0.065595,0.381578,0.316664,0.050534
37,-0.07142,-0.002737,-0.270374,0.223424,-0.065649,0.380812,0.316128,0.050588
38,-0.071517,-0.002902,-0.270515,0.223535,-0.065808,0.381126,0.316282,0.050726
39,-0.071269,-0.003336,-0.270581,0.223592,-0.065578,0.381329,0.315951,0.050835
40,-0.070715,-0.003461,-0.27043,0.223464,-0.065336,0.381055,0.315583,0.050762
41,-0.070739,-0.00322,-0.270728,0.223636,-0.065312,0.381334,0.316294,0.050842
42,-0.071083,-0.002865,-0.271045,0.223928,-0.065411,0.381633,0.317029,0.051235
43,-0.071145,-0.002417,-0.270543,0.223662,-0.065434,0.380981,0.316483,0.050964
44,-0.071286,-0.002354,-0.270706,0.223685,-0.065419,0.380948,0.3163,0.050505
45,-0.071567,-0.002895,-0.271269,0.223815,-0.065567,0.381797,0.316697,0.050423
46,-0.071475,-0.003054,-0.270829,0.22353,-0.065372,0.381597,0.316422,0.050329
47,-0.071172,-0.00319,-0.270324,0.223294,-0.06526,0.381203,0.315964,0.050528
48,-0.071625,-0.003106,-0.270911,0.223669,-0.065327,0.381772,0.316418,0.050398
49,-0.071578,-0.003066,-0.270937,0.223869,-0.065356,0.381872,0.316477,0.05042
50,-0.071427,-0.003532,-0.270655,0.223583,-0.065137,0.381522,0.315829,0.050667
51,-0.071453,-0.00371,-0.271105,0.223808,-0.065205,0.381985,0.315823,0.050891
52,-0.071631,-0.003482,-0.271145,0.223712,-0.065326,0.38224,0.316281,0.050783
53,-0.071536,-0.003183,-0.270393,0.223384,-0.06522,0.381204,0.315991,0.050585
54,-0.0719,-0.003066,-0.270485,0.223253,-0.065412,0.381241,0.316148,0.050501
55,-0.072224,-0.002918,-0.271,0.223458,-0.065515,0.381691,0.316374,0.050185
56,-0.072114,-0.003226,-0.270883,0.223186,-0.065508,0.381179,0.315918,0.050037
57,-0.071906,-0.003533,-0.270519,0.222913,-0.065567,0.38085,0.315404,0.050333
58,-0.072014,-0.003598,-0.271008,0.223206,-0.065788,0.381408,0.316124,0.050407
59,-0.071992,-0.003588,-0.270947,0.223296,-0.065755,0.381442,0.316289,0.05024
60,-0.071732,-0.003459,-0.270461,0.222802,-0.065704,0.380735,0.315619,0.050273
61,-0.071951,-0.003355,-0.270766,0.223002,-0.065753,0.38098,0.31599,0.050154
62,-0.072018,-0.003195,-0.270882,0.22313,-0.065875,0.381288,0.316051,0.050212
63,-0.071899,-0.00319,-0.270453,0.222765,-0.065763,0.380576,0.315514,0.050198
64,-0.07196,-0.00311,-0.270574,0.222847,-0.065618,0.380705,0.315633,0.050183
65,-0.072152,-0.003219,-0.270935,0.223217,-0.065728,0.381308,0.316165,0.050313
66,-0.071894,-0.003331,-0.27063,0.223031,-0.06558,0.380902,0.315741,0.050442
67,-0.071892,-0.003093,-0.270486,0.222945,-0.065696,0.380799,0.315493,0.050231
68,-0.071929,-0.003175,-0.270866,0.223109,-0.065848,0.381349,0.315832,0.050115
69,-0.071783,-0.003518,-0.270581,0.222886,-0.065728,0.38104,0.315531,0.050044
70,-0.071779,-0.003772,-0.270254,0.222778,-0.065574,0.380609,0.315098,0.050272
71,-0.071901,-0.003792,-0.270797,0.223415,-0.065673,0.381382,0.3157,0.050467
72,-0.071881,-0.003692,-0.271007,0.223793,-0.065635,0.381858,0.316195,0.050815
73,-0.071648,-0.003445,-0.270575,0.223506,-0.065317,0.381458,0.315943,0.050724
74,-0.071447,-0.003388,-0.270697,0.223689,-0.065331,0.381704,0.316146,0.050583
75,-0.071468,-0.003277,-0.271126,0.223931,-0.065531,0.382015,0.316495,0.050644
76,-0.071179,-0.0033,-0.270699,0.223622,-0.065372,0.381341,0.315932,0.050864
77,-0.071188,-0.003011,-0.270618,0.22377,-0.065379,0.381209,0.315889,0.051111
78,-0.071271,-0.002662,-0.27069,0.223929,-0.065631,0.381629,0.316419,0.050898
79,-0.071171,-0.002759,-0.270549,0.223642,-0.065542,0.381417,0.316293,0.050767
80,-0.070872,-0.003109,-0.270354,0.223316,-0.065217,0.380979,0.315694,0.050733
81,-0.070963,-0.003144,-0.270886,0.223656,-0.065348,0.38158,0.316407,0.050883
82,-0.071051,-0.003059,-0.270767,0.223507,-0.065483,0.381391,0.316345,0.05069
83,-0.071023,-0.003042,-0.270246,0.223081,-0.06547,0.380727,0.315706,0.050579
84,-0.071417,-0.002998,-0.270481,0.223281,-0.065819,0.380999,0.316232,0.05051
85,-0.071837,-0.002556,-0.270909,0.223694,-0.065872,0.381601,0.317127,0.050581
86,-0.071691,-0.002754,-0.270723,0.223423,-0.065502,0.381087,0.316557,0.050508
87,-0.071443,-0.002761,-0.270654,0.223531,-0.065452,0.38107,0.31618,0.050518
88,-0.071925,-0.002617,-0.271045,0.223924,-0.065768,0.381847,0.316653,0.050448
89,-0.071743,-0.002569,-0.270849,0.223716,-0.065672,0.381439,0.316315,0.050391
90,-0.071227,-0.002795,-0.270027,0.223464,-0.065215,0.380681,0.3154,0.050818
91,-0.071296,-0.002689,-0.270125,0.223659,-0.065232,0.380928,0.315677,0.050753
92,-0.071184,-0.002631,-0.270495,0.223662,-0.065017,0.38101,0.315794,0.050632
93,-0.070854,-0.002521,-0.270449,0.223245,-0.064783,0.380565,0.315752,0.050081
94,-0.071276,-0.002338,-0.270953,0.223458,-0.064978,0.381208,0.316671,0.050021
95,-0.071367,-0.002401,-0.271212,0.223542,-0.064959,0.381528,0.31685,0.050352
96,-0.071547,-0.002716,-0.270962,0.223089,-0.06445,0.380884,0.316477,0.050667
97,-0.071613,-0.002819,-0.271013,0.22307,-0.065144,0.381453,0.31676,0.050508
98,-0.071446,-0.002651,-0.270661,0.222708,-0.065438,0.381189,0.316284,0.049962
99,-0.071251,-0.002284,-0.270686,0.222736,-0.065496,0.380987,0.316434,0.049696
100,-0.071458,-0.002123,-0.271288,0.223306,-0.065604,0.381818,0.317184,0.049582
101,-0.071499,-0.00225,-0.270909,0.22345,-0.065504,0.381683,0.317063,0.049787
102,-0.071537,-0.002462,-0.27012,0.223161,-0.065263,0.380776,0.316319,0.04969
103,-0.071602,-0.002463,-0.270156,0.223359,-0.065412,0.3808,0.316728,0.049368
104,-0.071726,-0.002898,-0.270283,0.223619,-0.065411,0.381368,0.316903,0.049901
105,-0.071181,-0.00321,-0.27013,0.22364,-0.065387,0.381075,0.316539,0.050668
106,-0.071265,-0.003073,-0.270514,0.223572,-0.065501,0.381391,0.316761,0.050879
107,-0.071281,-0.002677,-0.270921,0.22387,-0.065977,0.381617,0.317273,0.050861
108,-0.071148,-0.002647,-0.270476,0.223555,-0.065638,0.380778,0.316915,0.050774
109,-0.071242,-0.00271,-0.27035,0.222943,-0.065578,0.380479,0.316598,0.050544
110,-0.071656,-0.002702,-0.271008,0.22298,-0.065812,0.381239,0.317129,0.050691
111,-0.07151,-0.002825,-0.270768,0.222817,-0.065549,0.38112,0.31695,0.05066
112,-0.071175,-0.002895,-0.270353,0.222505,-0.06513,0.380816,0.316251,0.050784
113,-0.071442,-0.002974,-0.270966,0.222927,-0.065272,0.381904,0.316436,0.050822
114,-0.071564,-0.002908,-0.271207,0.222954,-0.065319,0.382374,0.316287,0.05072
115,-0.071398,-0.002884,-0.270738,0.222616,-0.065271,0.381752,0.31565,0.05057
116,-0.071549,-0.002649,-0.270868,0.222785,-0.065401,0.381687,0.315816,0.050414
117,-0.071821,-0.002458,-0.271386,0.223129,-0.065609,0.382213,0.31648,0.050255
118,-0.071678,-0.002317,-0.270926,0.223037,-0.065406,0.381446,0.316101,0.050077
119,-0.071716,-0.002306,-0.270799,0.223026,-0.065497,0.381286,0.315944,0.050062
120,-0.072039,-0.002333,-0.271363,0.223419,-0.065731,0.381871,0.316625,0.050006
121,-0.071848,-0.002221,-0.271325,0.223343,-0.065661,0.381633,0.316586,0.05
122,-0.071719,-0.002108,-0.270671,0.223101,-0.065344,0.381044,0.316096,0.049765
123,-0.07194,-0.002122,-0.271019,0.223553,-0.065382,0.381764,0.316624,0.049824
124,-0.071961,-0.002206,-0.271102,0.223667,-0.065367,0.381983,0.31693,0.049977
125,-0.071853,-0.002361,-0.270666,0.223248,-0.065325,0.381349,0.31647,0.050341
126,-0.072008,-0.00226,-0.270731,0.223064,-0.065529,0.381416,0.316727,0.050357
127,-0.071936,-0.002306,-0.271228,0.223191,-0.065693,0.381806,0.316938,0.050507
128,-0.071722,-0.002464,-0.27099,0.222859,-0.065509,0.381364,0.31633,0.050459
129,-0.071573,-0.002586,-0.271125,0.222794,-0.065426,0.381256,0.316088,0.050303
130,-0.071777,-0.002706,-0.27177,0.223117,-0.065634,0.382049,0.316774,0.050242
131,-0.071608,-0.002915,-0.271464,0.222922,-0.065718,0.381809,0.316238,0.050358
132,-0.071305,-0.002923,-0.27097,0.22289,-0.065562,0.381357,0.315802,0.050177
133,-0.071227,-0.002777,-0.271167,0.223255,-0.065664,0.381872,0.316474,0.050203
134,-0.070922,-0.002945,-0.270565,0.222966,-0.065452,0.381271,0.315908,0.050581
135,-0.071061,-0.003099,-0.270843,0.223196,-0.065519,0.381707,0.316275,0.050689
136,-0.071415,-0.002839,-0.270726,0.223349,-0.065526,0.38163,0.316945,0.050482
137,-0.071397,-0.002727,-0.270107,0.223016,-0.065546,0.380785,0.316735,0.050584
138,-0.071371,-0.002963,-0.27029,0.22326,-0.065694,0.380941,0.31682,0.051006
139,-0.071736,-0.002973,-0.270918,0.223816,-0.065683,0.38163,0.317621,0.050935
140,-0.071451,-0.003136,-0.270473,0.223762,-0.065424,0.381211,0.317168,0.050556
141,-0.071245,-0.003254,-0.270051,0.22352,-0.065312,0.380813,0.316453,0.050195
142,-0.071723,-0.002808,-0.270457,0.223698,-0.065393,0.381283,0.317065,0.049682
143,-0.071757,-0.002472,-0.270482,0.223529,-0.065406,0.381198,0.316829,0.049461
144,-0.071311,-0.00223,-0.270308,0.223207,-0.065451,0.380692,0.316305,0.049544
145,-0.071294,-0.002327,-0.271073,0.223341,-0.065646,0.381474,0.3169,0.049771
146,-0.071539,-0.002585,-0.271263,0.223374,-0.065651,0.381902,0.317238,0.049869
147,-0.071401,-0.002839,-0.270616,0.222944,-0.065262,0.381299,0.316623,0.050082
148,-0.071183,-0.002903,-0.270727,0.223007,-0.06493,0.381185,0.316545,0.050623
149,-0.071458,-0.002943,-0.271283,0.223444,-0.064979,0.381714,0.316952,0.050966
150,-0.07131,-0.002569,-0.270853,0.223249,-0.065045,0.381151,0.316643,0.050664
151,-0.0711,-0.0023,-0.270477,0.223303,-0.065308,0.380972,0.31642,0.050334
152,-0.071481,-0.002314,-0.270792,0.223611,-0.065558,0.381485,0.316864,0.050369
153,-0.071329,-0.002512,-0.270501,0.223609,-0.065435,0.381205,0.316607,0.050427
154,-0.070912,-0.002796,-0.270166,0.223534,-0.065234,0.380874,0.316005,0.050548
155,-0.071118,-0.00293,-0.270347,0.223912,-0.065232,0.381292,0.316043,0.050787
156,-0.071286,-0.002802,-0.270512,0.223953,-0.065515,0.381659,0.316087,0.050736
157,-0.071376,-0.00279,-0.270459,0.223698,-0.065544,0.381338,0.315659,0.050425
158,-0.071708,-0.00278,-0.270894,0.223611,-0.065623,0.381599,0.316117,0.050248
159,-0.071804,-0.002985,-0.271246,0.223719,-0.065609,0.381902,0.316831,0.050528
160,-0.071654,-0.002948,-0.270524,0.223369,-0.065434,0.38127,0.316466,0.050549
161,-0.07152,-0.002773,-0.270318,0.223271,-0.065625,0.381061,0.316313,0.05055
162,-0.071581,-0.002888,-0.270836,0.223439,-0.065738,0.381519,0.316399,0.050519
163,-0.071254,-0.002998,-0.270743,0.223415,-0.065664,0.381246,0.315977,0.050569
164,-0.070809,-0.002775,-0.270317,0.223172,-0.065529,0.380766,0.315561,0.050622
165,-0.071026,-0.002495,-0.270732,0.223607,-0.065656,0.3813,0.316371,0.050827
166,-0.071076,-0.002473,-0.270772,0.223875,-0.065557,0.381419,0.316705,0.051106
167,-0.070982,-0.002572,-0.270293,0.223474,-0.065317,0.380754,0.316355,0.051212
168,-0.071227,-0.002755,-0.27075,0.22372,-0.065532,0.381343,0.316819,0.051426
169,-0.071311,-0.002909,-0.270893,0.223852,-0.065531,0.381684,0.317017,0.051292
170,-0.070972,-0.003074,-0.270451,0.22358,-0.065422,0.38125,0.316338,0.05127
171,-0.071521,-0.003002,-0.270987,0.223879,-0.065332,0.381884,0.316818,0.050896
172,-0.071524,-0.003223,-0.270899,0.223688,-0.065254,0.381645,0.316435,0.050745
173,-0.07158,-0.00327,-0.270669,0.223512,-0.065235,0.381356,0.316121,0.050709
174,-0.071939,-0.003206,-0.271017,0.223704,-0.065458,0.381859,0.316573,0.050689
175,-0.071965,-0.003226,-0.270935,0.223593,-0.065592,0.381751,0.316572,0.05062
176,-0.071722,-0.003295,-0.270538,0.223267,-0.065461,0.381237,0.316042,0.050602
177,-0.071871,-0.003353,-0.270888,0.223432,-0.065573,0.381645,0.316334,0.050587
178,-0.071993,-0.003399,-0.271062,0.223532,-0.065723,0.381827,0.316417,0.050633
179,-0.071676,-0.003523,-0.27058,0.22312,-0.065657,0.381161,0.315852,0.050533
180,-0.0718,-0.003578,-0.270644,0.223191,-0.065565,0.381241,0.316028,0.050442
181,-0.071927,-0.003485,-0.271153,0.223633,-0.065692,0.382043,0.316691,0.05046
182,-0.071666,-0.00362,-0.270824,0.223448,-0.065461,0.38175,0.316213,0.050552
183,-0.071606,-0.003629,-0.270723,0.223473,-0.065317,0.381611,0.31608,0.050513
184,-0.071757,-0.003635,-0.271142,0.223717,-0.06548,0.382095,0.316537,0.050581
185,-0.071662,-0.003615,-0.27113,0.223678,-0.065425,0.382031,0.316421,0.050582
186,-0.071374,-0.003577,-0.270605,0.223326,-0.065242,0.38145,0.31586,0.050551
187,-0.071537,-0.00347,-0.270988,0.223621,-0.065441,0.381881,0.316332,0.0505
188,-0.071606,-0.003327,-0.271053,0.223689,-0.065478,0.381939,0.316487,0.05054
189,-0.071443,-0.003296,-0.270665,0.223285,-0.065313,0.381292,0.316007,0.050497
190,-0.071545,-0.003225,-0.270649,0.223267,-0.065357,0.381236,0.316109,0.050333
191,-0.071867,-0.003003,-0.271079,0.223633,-0.065589,0.381681,0.316748,0.050268
192,-0.071826,-0.002724,-0.270529,0.223326,-0.06529,0.380911,0.316375,0.050185
193,-0.071741,-0.002584,-0.270382,0.223352,-0.06525,0.380699,0.316238,0.050296
194,-0.071707,-0.002505,-0.270706,0.223741,-0.065497,0.381275,0.316713,0.0505
195,-0.071344,-0.002671,-0.270503,0.223674,-0.065452,0.381259,0.316448,0.050607
196,-0.070877,-0.002812,-0.270112,0.223422,-0.065339,0.380981,0.315662,0.05095
197,-0.070949,-0.002972,-0.270592,0.223825,-0.065563,0.381605,0.316067,0.051064
198,-0.070929,-0.002924,-0.270723,0.223729,-0.065642,0.38146,0.316144,0.050798
199,-0.070696,-0.002736,-0.270262,0.223174,-0.065586,0.380698,0.315563,0.050545
200,-0.0709,-0.002907,-0.270442,0.22326,-0.06558,0.380857,0.315723,0.050451
201,-0.071319,-0.003059,-0.270919,0.223593,-0.065629,0.381424,0.316152,0.050483
202,-0.071371,-0.003094,-0.270497,0.223392,-0.065709,0.381045,0.315695,0.05044
203,-0.071585,-0.002944,-0.270456,0.223342,-0.065516,0.380867,0.31621,0.050541
204,-0.071774,-0.003006,-0.270941,0.223569,-0.065329,0.381449,0.317097,0.050766
205,-0.071815,-0.002817,-0.27094,0.223594,-0.065395,0.381426,0.316849,0.050479
206,-0.071623,-0.003053,-0.270628,0.223331,-0.065307,0.381029,0.31609,0.050509
207,-0.072004,-0.002747,-0.271094,0.223467,-0.065513,0.381478,0.316634,0.050221
208,-0.071913,-0.002714,-0.27103,0.22368,-0.065478,0.381582,0.316484,0.050366
209,-0.071418,-0.003002,-0.270427,0.223353,-0.065146,0.380911,0.315523,0.050377
210,-0.071764,-0.002794,-0.27064,0.223601,-0.065182,0.381296,0.3159,0.050663
211,-0.07151,-0.002914,-0.270466,0.223698,-0.065398,0.381686,0.315861,0.050629
212,-0.070916,-0.003174,-0.269715,0.223325,-0.065286,0.380991,0.315241,0.050526
213,-0.070941,-0.002493,-0.270058,0.223449,-0.065314,0.380991,0.316044,0.050344
214,-0.071251,-0.002325,-0.270953,0.223759,-0.065293,0.381548,0.316772,0.05026
215,-0.071133,-0.002378,-0.27099,0.223586,-0.06493,0.381017,0.316448,0.050059
216,-0.071461,-0.002006,-0.270934,0.223274,-0.06508,0.380693,0.316595,0.050194
217,-0.0716,-0.002145,-0.271198,0.223365,-0.06522,0.38117,0.316971,0.05034
218,-0.071452,-0.002935,-0.271327,0.223231,-0.065072,0.381251,0.316994,0.050617
219,-0.071091,-0.003397,-0.271001,0.222795,-0.064816,0.38096,0.316648,0.050855
220,-0.07107,-0.003059,-0.270954,0.22322,-0.065001,0.381673,0.316918,0.050998
221,-0.071026,-0.002775,-0.270743,0.223544,-0.065334,0.381715,0.316635,0.050605
222,-0.070987,-0.002887,-0.270376,0.223172,-0.065605,0.381075,0.315913,0.050153
223,-0.070995,-0.002461,-0.270594,0.223372,-0.065751,0.381129,0.316304,0.049621
224,-0.07114,-0.002,-0.271028,0.223761,-0.065979,0.381921,0.316959,0.0495
225,-0.070996,-0.002133,-0.270438,0.223557,-0.065683,0.381347,0.316441,0.049586
226,-0.071334,-0.002533,-0.269976,0.223318,-0.065382,0.381078,0.316204,0.049612
227,-0.071729,-0.002867,-0.270098,0.223532,-0.065393,0.381441,0.316746,0.049525
228,-0.071647,-0.003302,-0.269889,0.223606,-0.065398,0.381479,0.316628,0.049952
229,-0.071364,-0.003191,-0.269716,0.223416,-0.06532,0.38094,0.316502,0.050182
230,-0.071507,-0.002944,-0.270653,0.2238,-0.06545,0.381384,0.317264,0.050525
231,-0.071605,-0.002821,-0.27106,0.223792,-0.065597,0.381594,0.317577,0.050803
232,-0.071351,-0.002858,-0.270441,0.223043,-0.065536,0.380725,0.316713,0.050631
233,-0.071417,-0.002898,-0.270325,0.222728,-0.065598,0.380621,0.316695,0.050518
234,-0.071747,-0.002793,-0.270542,0.222809,-0.065694,0.381136,0.317164,0.050218
235,-0.071391,-0.002804,-0.270196,0.2225,-0.065376,0.380777,0.316608,0.050136
236,-0.071196,-0.002969,-0.270215,0.222442,-0.065333,0.38097,0.316128,0.050331
237,-0.071365,-0.003002,-0.270875,0.222733,-0.065675,0.381812,0.316427,0.050483
238,-0.071399,-0.002977,-0.270865,0.222746,-0.065719,0.381731,0.316314,0.050414
239,-0.071189,-0.003124,-0.270466,0.222498,-0.065555,0.381185,0.315743,0.05046
240,-0.071618,-0.002917,-0.270946,0.222925,-0.065752,0.381769,0.316516,0.050222
241,-0.071674,-0.002872,-0.271015,0.223135,-0.065783,0.381894,0.316681,0.050205
242,-0.071468,-0.002856,-0.270556,0.22277,-0.065468,0.381284,0.316195,0.050182
243,-0.071712,-0.002724,-0.270826,0.223047,-0.065614,0.381598,0.316585,0.050103
244,-0.071946,-0.002572,-0.271099,0.223261,-0.0658,0.381959,0.316974,0.05002
245,-0.071692,-0.002706,-0.270786,0.22301,-0.065562,0.38148,0.316452,0.050175
246,-0.071669,-0.002709,-0.27077,0.222963,-0.065595,0.381507,0.316421,0.050154
247,-0.071962,-0.002539,-0.271229,0.22332,-0.06582,0.382024,0.316955,0.050123
248,-0.071827,-0.002512,-0.270964,0.223088,-0.065718,0.381671,0.316774,0.050075
249,-0.071623,-0.002674,-0.270565,0.222838,-0.065477,0.381187,0.316196,0.050169
250,-0.071896,-0.002523,-0.271095,0.223173,-0.065725,0.381846,0.316885,0.050088
251,-0.07183,-0.002588,-0.271068,0.223112,-0.065757,0.381816,0.316835,0.050151
252,-0.071551,-0.002717,-0.270598,0.222793,-0.065505,0.381333,0.316281,0.050208
253,-0.071615,-0.002841,-0.270851,0.222961,-0.065632,0.381655,0.316481,0.050255
254,-0.071662,-0.002887,-0.271088,0.222979,-0.065717,0.381883,0.316546,0.050232
255,-0.071361,-0.002894,-0.270621,0.222553,-0.065611,0.381425,0.316052,0.050421
256,-0.07135,-0.003005,-0.270671,0.222489,-0.065531,0.381533,0.316034,0.050522
257,-0.071415,-0.003049,-0.271086,0.2229,-0.06562,0.382106,0.316517,0.050614
258,-0.071321,-0.003081,-0.270733,0.222799,-0.06535,0.381585,0.316542,0.050536
259,-0.071335,-0.002938,-0.27032,0.222481,-0.065228,0.380867,0.316395,0.050363
260,-0.071765,-0.002745,-0.270604,0.222857,-0.065453,0.381126,0.317195,0.050312
261,-0.071676,-0.002627,-0.270572,0.222912,-0.065666,0.381059,0.317237,0.050562
262,-0.07136,-0.002729,-0.270254,0.222932,-0.065513,0.380648,0.316699,0.050667
263,-0.071471,-0.002776,-0.270701,0.22356,-0.065634,0.381322,0.317265,0.050832
264,-0.071672,-0.002913,-0.2708,0.223832,-0.065683,0.381584,0.31757,0.05057
265,-0.071384,-0.003292,-0.270007,0.223453,-0.065568,0.380955,0.316728,0.050389
266,-0.07141,-0.003403,-0.269919,0.223323,-0.065523,0.381294,0.316485,0.050166
267,-0.071597,-0.003027,-0.270231,0.223521,-0.065512,0.381657,0.316798,0.049732
268,-0.071438,-0.002776,-0.269736,0.22325,-0.065372,0.381038,0.316072,0.049639
269,-0.071364,-0.002266,-0.269965,0.223385,-0.065464,0.380923,0.316187,0.049474
270,-0.071333,-0.001963,-0.270775,0.223956,-0.065867,0.381603,0.316998,0.049446
271,-0.07105,-0.002214,-0.270989,0.223858,-0.065925,0.381578,0.316898,0.049651
272,-0.070861,-0.002607,-0.270342,0.223369,-0.065738,0.381038,0.316042,0.049884
273,-0.071205,-0.002803,-0.270565,0.223199,-0.065609,0.381526,0.316449,0.050417
274,-0.071352,-0.003077,-0.27102,0.2232,-0.065263,0.381737,0.317155,0.050722
275,-0.071287,-0.003548,-0.271092,0.222779,-0.064787,0.380846,0.316701,0.050996
276,-0.071383,-0.003159,-0.271202,0.222942,-0.064859,0.380897,0.316541,0.050758
277,-0.071704,-0.002364,-0.271291,0.223406,-0.065212,0.38128,0.31714,0.050582
278,-0.071512,-0.002036,-0.271059,0.223299,-0.065029,0.380819,0.316766,0.050232
279,-0.071265,-0.002307,-0.270715,0.223335,-0.064782,0.380654,0.316367,0.050022
280,-0.071376,-0.002321,-0.271204,0.223706,-0.065163,0.381491,0.31688,0.050123
281,-0.071236,-0.002227,-0.27061,0.223523,-0.065425,0.381236,0.316696,0.050197
282,-0.070917,-0.002582,-0.269673,0.223256,-0.065279,0.380701,0.315691,0.050293
283,-0.07117,-0.00292,-0.269903,0.223443,-0.06523,0.381159,0.315435,0.050325
284,-0.07164,-0.002667,-0.270556,0.223598,-0.065332,0.381447,0.316047,0.050454
285,-0.071608,-0.002784,-0.270454,0.223361,-0.064969,0.380906,0.315614,0.050508
286,-0.071506,-0.003003,-0.270817,0.223618,-0.065228,0.381284,0.315953,0.050338
287,-0.071875,-0.002755,-0.271181,0.223703,-0.065532,0.381695,0.316638,0.050485
288,-0.071725,-0.002727,-0.270871,0.223366,-0.065454,0.381116,0.316447,0.05033
289,-0.071788,-0.003085,-0.270751,0.223405,-0.065389,0.381325,0.316347,0.050627
290,-0.071885,-0.00271,-0.271141,0.2237,-0.065557,0.381777,0.317148,0.050442
291,-0.071689,-0.002695,-0.270624,0.223433,-0.065564,0.381104,0.316851,0.050487
292,-0.071311,-0.003068,-0.270359,0.223212,-0.065332,0.380713,0.316396,0.050721
293,-0.07147,-0.003145,-0.270884,0.223643,-0.065664,0.381485,0.316388,0.0507
294,-0.071474,-0.003224,-0.270985,0.223748,-0.065927,0.381592,0.315939,0.050518
295,-0.070975,-0.003321,-0.270455,0.223245,-0.065429,0.380836,0.315264,0.050449
296,-0.070968,-0.003211,-0.270555,0.223343,-0.065496,0.381068,0.315531,0.050513
297,-0.070918,-0.002706,-0.270704,0.22343,-0.065623,0.381334,0.31614,0.050442
298,-0.070656,-0.002543,-0.270105,0.223068,-0.065494,0.380619,0.315812,0.050444
299,-0.070802,-0.002622,-0.270204,0.22331,-0.065348,0.380638,0.315854,0.050595
300,-0.071212,-0.002734,-0.270818,0.223835,-0.065481,0.381479,0.316491,0.050883
301,-0.071063,-0.002832,-0.270381,0.223654,-0.065459,0.381052,0.315991,0.051056
302,-0.07101,-0.00287,-0.270232,0.223612,-0.065422,0.380993,0.315762,0.051033
