t,s1
13.132,9.5528
13.168,9.1412
13.198,8.4678
13.232,7.5705
13.265,6.2367
13.298,4.6457
13.332,3.1919
13.365,1.416
13.398,-0.1564
13.432,-1.6989
13.465,-3.2309
13.499,-4.6056
13.531,-5.8278
13.565,-7.0069
13.598,-7.7686
13.632,-8.3418
13.665,-8.6446
13.699,-8.6879
13.732,-8.5026
13.765,-8.0374
13.799,-7.3259
13.832,-6.3927
13.865,-5.1928
13.899,-3.7627
13.932,-2.2909
13.965,-0.7646
13.999,0.7749
14.032,2.3158
14.066,3.8238
14.099,5.211
14.166,6.6018
14.199,7.5805
14.231,8.2385
14.265,8.6638
14.298,8.7786
14.335,8.5949
14.365,8.1253
14.399,7.3698
14.432,6.3282
14.465,5.0642
14.498,3.4748
14.532,1.9472
14.565,0.3866
14.598,-1.1688
14.632,-2.6858
14.665,-4.0857
14.698,-5.4923
14.731,-6.7746
14.765,-7.6281
14.798,-8.2617
14.832,-8.651
14.867,-8.7684
14.894,-8.6819
14.932,-8.2906
14.965,-7.6654
14.999,-6.8423
15.032,-5.6348
15.065,-4.205
15.099,-2.8199
15.132,-1.3103
15.164,0.2165
15.199,1.7568
15.232,3.3017
15.268,4.7119
15.298,6.0197
15.332,7.3504
15.365,8.2236
15.399,8.8485
15.432,9.2125
15.465,9.278
15.499,9.1318
15.532,8.6495
15.565,7.8935
15.599,6.918
15.632,5.6051
15.665,4.0338
15.698,2.5431
15.732,0.9945
15.765,-0.574
15.798,-2.1287
15.832,-3.6283
15.866,-4.9486
15.932,-6.0951
15.966,-7.0278
15.998,-7.6068
16.035,-7.9963
16.065,-8.1019
16.099,-7.9169
16.132,-7.4642
16.165,-6.7834
16.199,-5.7896
16.232,-4.544
16.265,-3.2008
16.299,-1.7039
16.332,-0.1814
16.365,1.371
16.398,2.9
16.432,4.3467
16.465,5.6467
16.498,7.297
16.532,8.2161
16.565,8.8651
16.598,9.316
16.632,9.4438
16.665,9.3598
16.699,8.9522
16.732,8.2833
16.765,7.3657
16.798,6.1941
16.832,4.4252
16.865,2.9712
16.899,1.4096
16.932,-0.147
16.965,-1.7019
16.999,-3.2305
17.032,-4.6052
17.065,-5.5334
17.099,-6.5682
17.132,-7.3175
17.165,-7.8757
17.199,-8.1908
17.222,-8.2247
17.265,-8.0552
17.299,-7.5901
17.332,-6.9567
17.365,-6.0236
17.399,-5.0999
17.432,-3.8186
17.464,-2.359
17.499,-0.8493
17.532,0.6902
17.565,2.2484
17.602,3.7718
17.632,5.1277
17.699,6.4064
17.732,7.3991
17.765,8.0267
17.799,8.4642
17.832,8.5666
17.865,8.3829
17.899,7.9133
17.932,7.1404
17.966,6.0651
17.999,4.7727
18.032,3.3854
18.065,1.8344
18.099,0.274
18.131,-1.2689
18.165,-2.7816
18.199,-4.1938
18.232,-5.4472
18.265,-6.9434
18.298,-7.7785
18.332,-8.3647
18.365,-8.7787
18.398,-8.8865
18.432,-8.7753
18.465,-8.3964
18.498,-7.8826
18.532,-7.0659
18.565,-6.0238
18.598,-4.3925
18.632,-3.0197
18.665,-1.5103
18.699,0.0164
18.732,1.5443
18.765,3.0518
18.799,4.4492
18.831,5.9221
18.865,7.453
18.899,8.3259
18.932,8.9506
18.965,9.302
18.999,9.3549
19.032,9.2087
19.065,8.7265
19.098,8.0478
19.132,7.0779
19.165,5.7004
19.198,3.8471
19.232,2.3565
19.265,0.8328
19.298,-0.6983
19.332,-2.228
19.366,-3.7275
19.398,-5.0353
19.466,-6.2219
19.499,-7.1351
19.532,-7.6991
19.565,-8.0004
19.599,-8.0936
19.632,-7.9333
19.665,-7.4929
19.7,-6.8304
19.732,-5.8425
19.766,-4.6723
19.798,-3.3537
19.832,-1.8816
19.865,-0.38
19.899,1.1598
19.932,2.6886
19.966,4.1226
19.999,5.674
20.032,7.1511
20.065,8.0711
20.098,8.7828
20.132,9.2336
20.165,9.3737
20.198,9.3021
20.232,8.9194
20.266,8.2383
20.299,7.3333
20.332,5.9109
20.365,4.3335
20.399,2.8845
20.432,1.3355
20.465,-0.2121
20.499,-1.7545
20.532,-3.2543
20.565,-4.6167
20.599,-5.7965
20.632,-6.8363
20.665,-7.5862
20.699,-8.1567
20.732,-8.4594
20.765,-8.4933
20.799,-8.3204
20.832,-7.8552
20.865,-7.2346
20.899,-6.3137
20.932,-5.1268
20.965,-3.8157
20.998,-2.3562
21.031,-0.8341
21.065,0.6929
21.098,2.2213
21.132,3.7168
21.165,5.0727
21.233,6.5799
21.265,7.5586
21.299,8.1871
21.332,8.5997
21.365,8.7021
21.399,8.5184
21.432,8.0612
21.465,7.3779
21.5,6.3304
21.533,5.0883
21.565,3.4566
21.599,1.9166
21.636,0.3438
21.665,-1.1989
21.699,-2.7282
21.732,-4.1528
21.765,-5.332
21.798,-6.6775
21.835,-7.525
21.865,-8.1737
21.898,-8.5877
21.932,-8.705
21.965,-8.5937
21.999,-8.2148
22.032,-7.7014
22.066,-6.8902
22.099,-5.9347
22.132,-4.526
22.166,-3.1533
22.198,-1.644
22.232,-0.1174
22.265,1.4103
22.299,2.9176
22.332,4.3149
22.366,5.7916
22.398,7.2391
22.431,8.1117
22.465,8.7363
22.499,9.0875
22.531,9.1529
22.569,8.9568
22.598,8.4746
22.632,7.7313
22.665,6.7593
22.699,5.3775
22.732,3.7137
22.765,2.2233
22.798,0.7122
22.832,-0.8064
22.865,-2.3237
22.898,-3.7486
22.932,-5.0365
22.999,-6.1505
23.032,-7.0492
23.065,-7.5958
23.098,-7.9606
23.132,-8.0444
23.166,-7.884
23.199,-7.4437
23.233,-6.7935
23.266,-5.818
23.298,-4.587
23.333,-3.2484
23.354,-1.764
23.398,-0.2499
23.432,1.2652
23.465,2.7848
23.499,4.2188
23.531,5.5236
23.565,7.1477
23.599,8.0309
23.632,8.6233
23.665,9.0241
23.698,9.1218
23.736,9.0126
23.765,8.6124
23.798,7.9339
23.832,7.0265
23.865,5.8571
23.898,4.1564
23.932,2.7871
23.965,1.3384
23.999,-0.1446
24.032,-1.599
24.065,-3.0286
24.099,-4.3223
24.132,-5.3292
24.165,-6.2879
24.198,-6.9941
24.232,-7.5328
24.265,-7.8348
24.298,-7.8821
24.332,-7.6928
24.365,-7.2708
24.398,-6.6847
24.435,-5.7966
24.465,-4.7819
24.499,-3.5632
24.532,-2.1764
24.565,-0.7375
24.599,0.714
24.632,2.1579
24.665,3.5673
24.698,4.8712
24.765,6.0985
24.798,7.0187
24.832,7.6079
24.865,8.0067
24.899,8.1077
24.935,7.922
24.965,7.4854
24.998,6.843
25.032,5.8568
25.065,4.5822
25.099,3.2482
25.132,1.7845
25.165,0.3249
25.198,-1.1333
25.232,-2.578
25.265,-3.9215
25.298,-5.1946
25.332,-6.6905
25.365,-7.508
25.398,-8.0304
25.432,-8.4152
25.465,-8.5277
25.498,-8.4448
25.532,-8.0936
25.566,-7.5963
25.601,-6.8137
25.638,-5.7447
25.655,-4.1756
25.699,-2.8581
25.732,-1.4165
25.765,0.0381
25.798,1.5062
25.832,2.955
25.865,4.2941
25.899,5.6866
25.932,7.0015
25.968,7.8378
25.999,8.4351
26.032,8.7733
26.065,8.8243
26.099,8.6595
26.132,8.1952
26.165,7.5448
26.199,6.6133
26.232,5.3177
26.265,3.7901
26.299,2.3737
26.331,0.9136
26.365,-0.5608
26.399,-2.0179
26.432,-3.41
26.466,-4.7354
26.532,-5.8691
26.566,-6.742
26.599,-7.2889
26.632,-7.6503
26.665,-7.7543
26.699,-7.5889
26.732,-7.1649
26.765,-6.5424
26.799,-5.6195
26.832,-4.4276
26.865,-3.1697
26.899,-1.7563
26.932,-0.314
26.965,1.1416
26.999,2.6019
27.032,3.9642
27.065,5.2112
27.099,6.6873
27.131,7.5733
27.165,8.2432
27.199,8.6733
27.232,8.8048
27.265,8.7211
27.298,8.3507
27.332,7.7177
27.366,6.8506
27.399,5.728
27.432,4.1683
27.465,2.799
27.499,1.3385
27.532,-0.1445
27.566,-1.5989
27.599,-3.0285
27.632,-4.3222
27.666,-5.3117
27.699,-6.4224
27.732,-7.1168
27.766,-7.6516
27.799,-7.9418
27.834,-7.9625
27.869,-7.7732
27.899,-7.3394
27.932,-6.7362
27.964,-5.848
27.999,-4.9306
28.032,-3.5599
28.065,-2.2205
28.099,-0.7855
28.132,0.6542
28.165,2.0953
28.199,3.5047
28.232,4.781
28.299,5.9921
28.332,6.9002
28.365,7.5693
28.398,7.9767
28.432,8.1223
28.465,7.9463
28.499,7.5083
28.533,6.7963
28.569,5.8279
28.599,4.629
28.632,3.306
28.665,1.857
28.699,0.3972
28.732,-1.0577
28.765,-2.5114
28.798,-3.8411
28.832,-5.1993
28.866,-6.5107
28.898,-7.3225
28.931,-7.8888
28.966,-8.2737
28.999,-8.3888
29.032,-8.3178
29.066,-7.9666
29.099,-7.3676
29.132,-6.591
29.166,-5.4236
29.199,-3.9827
29.232,-2.6908
29.265,-1.2679
29.299,0.1595
29.332,1.6236
29.365,3.086
29.399,4.4087
29.432,5.6276
29.465,6.837
29.499,7.6495
29.532,8.248
29.565,8.5846
29.599,8.6353
29.62,8.4833
29.666,8.0094
29.699,7.2793
29.732,6.3559
29.766,5.1147
29.799,3.675
29.831,2.2588
29.865,0.7987
29.899,-0.6686
29.932,-2.1226
29.965,-3.512
29.999,-4.7416
30.066,-5.8048
30.099,-6.6694
30.132,-7.1988
30.165,-7.5602
30.199,-7.6524
30.232,-7.4869
30.265,-7.065
30.299,-6.4426
30.333,-5.5196
30.366,-4.41
30.398,-3.1583
30.432,-1.7475
30.466,-0.3203
30.499,1.1196
30.532,2.5638
30.565,3.9261
30.599,5.3147
30.632,6.8033
30.666,7.6608
30.699,8.3186
30.731,8.7505
30.766,8.8608
30.799,8.7923
30.832,8.4137
30.866,7.7849
30.898,6.9512
30.932,5.6856
30.966,4.0
30.999,2.6593
31.032,1.2227
31.065,-0.2603
31.099,-1.7027
31.132,-3.1164
31.165,-4.3862
31.199,-5.6652
31.232,-6.7529
31.266,-7.4473
31.299,-7.8689
31.332,-8.1709
31.365,-8.2152
31.399,-8.0377
31.432,-7.6156
31.466,-7.0449
31.496,-6.1744
31.532,-4.9794
31.566,-3.6767
31.604,-2.3611
31.631,-0.9499
31.665,0.4897
31.699,1.9306
31.732,3.3398
31.765,4.6271
31.832,5.8252
31.865,6.7389
31.899,7.4197
31.932,7.8269
31.965,7.9843
31.999,7.8083
32.032,7.3703
32.066,6.6958
32.099,5.7215
32.132,4.4597
32.166,3.1544
32.199,1.7174
32.232,0.2459
32.266,-1.2088
32.299,-2.6506
32.332,-3.9564
32.366,-5.1851
32.399,-6.4998
32.432,-7.2937
32.466,-7.7964
32.499,-8.1694
32.532,-8.2845
32.565,-8.1898
32.599,-7.8386
32.632,-7.2396
32.666,-6.4803
32.698,-5.4423
32.732,-4.0235
32.765,-2.7317
32.799,-1.3059
32.832,0.1216
32.866,1.5738
32.899,3.0183
32.932,4.3454
32.965,5.5755
32.999,6.931
33.032,7.7553
33.065,8.3418
33.099,8.6664
33.132,8.7142
33.165,8.5622
33.199,8.1002
33.238,7.4485
33.268,6.53
33.298,5.2943
33.333,3.7258
33.366,2.3214
33.398,0.8733
33.432,-0.5854
33.465,-2.0394
33.499,-3.4289
33.536,-4.6629
33.565,-6.1052
33.598,-6.9871
33.632,-7.5726
33.665,-8.0009
33.698,-8.1689
33.732,-8.1177
33.766,-7.8181
33.799,-7.3584
33.833,-6.6397
33.865,-5.6287
33.898,-4.0997
33.932,-2.8434
33.965,-1.4295
33.999,0.0012
34.032,1.4573
34.065,2.8899
34.099,4.2668
34.132,5.5923
34.165,6.9649
34.198,7.8141
34.233,8.3874
34.265,8.7956
34.298,8.9033
34.332,8.8315
34.365,8.4371
34.399,7.8082
34.432,6.9707
34.466,5.8663
34.499,4.2945
34.532,2.9488
34.565,1.4999
34.599,0.0406
34.632,-1.4141
34.666,-2.8439
34.699,-4.114
34.733,-5.2938
34.765,-6.2754
34.799,-6.9955
34.832,-7.4442
34.865,-7.7464
34.899,-7.779
34.932,-7.6016
34.965,-7.156
34.999,-6.5053
35.037,-5.6211
35.067,-4.5135
35.099,-3.3279
35.132,-2.0002
35.168,-0.57
35.198,0.8735
35.232,2.3148
35.265,3.7244
35.298,4.993
35.366,6.1274
35.399,7.028
35.432,7.6854
35.465,8.0809
35.499,8.2266
35.532,8.0475
35.565,7.5939
35.6,6.87
35.632,5.8914
35.665,4.6671
35.698,3.3496
35.732,1.8977
35.765,0.4379
35.799,-1.0053
35.832,-2.4472
35.865,-3.7652
35.899,-4.8593
35.932,-6.1088
35.966,-6.9107
35.999,-7.4557
36.032,-7.8288
36.066,-7.9296
36.099,-7.835
36.132,-7.4838
36.166,-6.8848
36.199,-6.1178
36.232,-5.2145
36.266,-3.8236
36.298,-2.5435
36.332,-1.1324
36.365,0.3106
36.398,1.7551
36.432,3.1761
36.465,4.4916
36.498,5.7377
36.532,7.1783
36.565,7.9908
36.599,8.5656
36.632,8.9022
36.665,8.953
36.699,8.7379
36.732,8.2719
36.766,7.5715
36.799,6.6609
36.819,5.4193
36.865,3.758
36.899,2.3655
36.931,0.9292
36.966,-0.5179
36.999,-1.9364
37.032,-3.2666
37.065,-4.4772
37.133,-5.5331
37.166,-6.3916
37.199,-6.9359
37.232,-7.2856
37.265,-7.3778
37.299,-7.2006
37.332,-6.7766
37.366,-6.1697
37.399,-5.2509
37.432,-4.0833
37.465,-2.8388
37.499,-1.4516
37.532,-0.0242
37.566,1.4042
37.598,2.8247
37.632,4.1635
37.666,5.5221
37.699,7.123
37.732,7.9731
37.766,8.554
37.799,8.9621
37.835,9.0844
37.865,9.004
37.899,8.6254
37.932,8.0204
37.965,7.1779
37.999,5.9571
38.032,4.2763
38.066,2.9472
38.099,1.5221
38.132,0.0748
38.165,-1.356
38.199,-2.7581
38.232,-4.0046
38.266,-5.062
38.299,-6.1424
38.332,-6.8503
38.367,-7.3891
38.399,-7.6794
38.432,-7.7149
38.466,-7.5257
38.499,-7.0919
38.536,-6.4381
38.565,-5.5834
38.599,-4.542
38.632,-3.201
38.671,-1.897
38.697,-0.4817
38.716,0.9345
38.766,2.3429
38.799,3.7287
38.832,5.1789
38.9,6.6079
38.933,7.5052
38.966,8.0856
38.999,8.447
39.032,8.5957
39.066,8.4317
39.102,7.9969
39.132,7.2882
39.165,6.3021
39.2,4.9013
39.233,3.2734
39.265,1.8599
39.299,0.424
39.332,-0.9834
39.366,-2.4016
39.399,-3.7284
39.432,-4.8712
39.466,-6.3264
39.499,-7.1058
39.532,-7.6409
39.566,-8.014
39.598,-8.1292
39.632,-8.0346
39.666,-7.6952
39.699,-7.126
39.732,-6.3578
39.766,-5.4059
39.799,-3.7856
39.832,-2.4766
39.865,-1.0891
39.899,0.3266
39.932,1.7553
39.966,3.1643
39.999,4.468
40.032,5.8002
40.065,7.457
40.098,8.2575
40.132,8.8204
40.165,9.1162
40.199,9.1789
40.232,8.9791
40.266,8.5319
40.299,7.8501
40.332,6.953
40.366,5.6248
40.399,3.758
40.432,2.3774
40.465,0.9529
40.499,-0.4789
40.532,-1.8975
40.565,-3.2158
40.602,-4.389
40.666,-5.4279
40.699,-6.288
40.732,-6.8139
40.765,-7.1754
40.799,-7.2559
40.832,-7.0905
40.865,-6.6686
40.899,-6.0602
40.936,-5.1436
40.965,-4.0301
40.999,-2.8056
41.033,-1.4302
41.065,-0.0266
41.1,1.3898
41.132,2.7866
41.165,4.1134
41.199,5.4606
41.232,7.0261
41.27,7.8545
41.302,8.4374
41.318,8.8298
41.366,8.9521
41.401,8.8716
41.416,8.5096
41.466,7.9143
41.499,7.0725
41.532,5.8462
41.566,4.1757
41.599,2.8587
41.632,1.4338
41.666,-0.0016
41.699,-1.4205
41.732,-2.787
41.766,-4.0381
41.799,-5.2394
41.832,-6.2679
41.865,-6.9602
41.899,-7.4753
41.932,-7.7656
41.966,-7.7983
41.999,-7.6208
42.032,-7.1989
42.065,-6.5568
42.099,-5.7058
42.132,-4.5914
42.165,-3.3161
42.199,-2.024
42.232,-0.6205
42.266,0.7955
42.299,2.201
42.332,3.5747
42.365,5.0212
42.433,6.3137
42.466,7.1996
42.499,7.8498
42.532,8.2333
42.565,8.3788
42.599,8.2197
42.632,7.7817
42.666,7.1395
42.699,6.1724
42.733,4.7934
42.766,3.2989
42.798,1.8974
42.833,0.4734
42.869,-0.9458
42.884,-2.3402
42.932,-3.6633
42.966,-4.7966
42.999,-6.1795
43.032,-6.9569
43.066,-7.5133
43.099,-7.8864
43.132,-8.0016
43.153,-7.9188
43.199,-7.5676
43.232,-7.0041
43.248,-6.2356
43.299,-5.2812
43.333,-3.8147
43.366,-2.5426
43.399,-1.1434
43.432,0.2723
43.466,1.6891
43.499,3.0861
43.532,4.3658
43.565,5.6743
43.582,6.8848
43.632,7.6853
43.648,8.2599
43.699,8.5807
43.732,8.6314
43.748,8.4554
43.799,8.0053
43.833,7.3051
43.866,6.3974
43.899,5.0871
43.936,3.5418
43.95,2.1612
43.999,0.7369
44.032,-0.6862
44.066,-2.1047
44.099,-3.4584
44.132,-4.6117
44.2,-5.6557
44.232,-6.4812
44.269,-7.0074
44.283,-7.2563
44.332,-7.3485
44.365,-7.1831
44.381,-6.7697
44.433,-6.167
44.466,-5.2524
44.499,-4.1475
44.532,-2.9031
44.565,-1.5396
44.601,-0.1241
44.615,1.3079
44.666,2.7165
44.699,4.0551
44.733,5.3773
44.766,6.8472
44.799,7.6939
44.832,8.2802
44.866,8.6882
44.899,8.8223
44.932,8.718
44.948,8.3357
44.999,7.7307
45.033,6.8756
45.066,5.6861
45.099,4.1286
45.132,2.7953
45.166,1.3586
45.199,-0.0887
45.232,-1.5194
45.266,-2.9133
45.298,-4.1597
45.315,-5.3841
45.366,-6.2824
45.381,-6.9864
45.434,-7.5015
45.466,-7.78
45.485,-7.8008
45.533,-7.6115
45.566,-7.1777
45.599,-6.5201
45.632,-5.652
45.648,-4.5116
45.699,-3.3533
45.732,-2.0494
45.748,-0.6459
45.799,0.782
45.832,2.1875
45.866,3.5612
45.899,4.8297
45.967,5.945
45.999,6.8257
46.032,7.4828
46.066,7.8663
46.082,8.0237
46.133,7.8477
46.165,7.4097
46.199,6.7216
46.232,5.7803
46.248,4.5376
46.299,3.2441
46.333,1.8426
46.366,0.4186
46.381,-0.9889
46.432,-2.3952
46.448,-3.7013
46.499,-4.8273
46.532,-6.0798
46.565,-6.8831
46.599,-7.386
46.615,-7.7355
46.666,-7.839
46.682,-7.7443
46.733,-7.3932
46.766,-6.8179
46.782,-6.0319
46.833,-5.0966
46.865,-3.7027
46.882,-2.3914
46.935,-0.989
46.95,0.4064
46.999,1.8272
47.032,3.2244
47.065,4.5219
47.082,5.7819
47.132,7.0731
47.148,7.889
47.199,8.4638
47.215,8.7452
47.265,8.7931
47.299,8.59
47.315,8.136
47.368,7.4356
47.4,6.5144
47.415,5.2411
47.466,3.7221
47.499,2.3262
47.532,0.9016
47.565,-0.5182
47.582,-1.9368
47.633,-3.2433
47.666,-4.4539
47.733,-5.482
47.766,-6.3235
47.798,-6.8382
47.815,-7.1998
47.866,-7.2802
47.899,-7.1149
47.932,-6.693
47.948,-6.0846
47.999,-5.176
48.015,-4.0855
48.066,-2.857
48.099,-1.4908
48.132,-0.0839
48.148,1.3363
48.199,2.745
48.215,4.0718
48.266,5.2837
48.281,6.7648
48.316,7.5939
48.366,8.2401
48.399,8.6482
48.432,8.7797
48.465,8.684
48.484,8.3137
48.533,7.6967
48.566,6.8535
48.581,5.7621
48.633,4.1877
48.665,2.8663
48.681,1.4414
48.733,-0.0028
48.767,-1.4099
48.799,-2.7764
48.817,-4.0111
48.866,-5.152
48.899,-6.3196
48.915,-7.0115
48.966,-7.5228
48.999,-7.8013
49.015,-7.8222
49.066,-7.648
49.099,-7.226
49.132,-6.584
49.151,-5.7219
49.182,-4.5819
49.233,-3.1662
49.248,-1.874
49.299,-0.4861
49.332,0.9181
49.348,2.3119
49.399,3.6856
49.415,4.9257
49.499,6.0052
49.532,6.8682
49.548,7.4423
49.599,7.8258
49.632,7.9832
49.648,7.8072
49.7,7.3692
49.733,6.6811
49.748,5.7398
49.799,4.5124
49.832,3.2427
49.848,1.8412
49.899,0.429
49.923,-0.9784
49.949,-2.3692
49.999,-3.6517
50.015,-4.7943
50.066,-6.0662
50.099,-6.8459
50.132,-7.3357
50.148,-7.6971
50.199,-7.8005
50.215,-7.7177
50.266,-7.3665
50.299,-6.8069
50.315,-6.0446
50.366,-5.0809
50.382,-3.6676
50.433,-2.4111
