t,s1
4.613,1.397
4.697,2.8465
4.731,4.1948
4.767,5.2133
4.782,5.8251
4.831,6.0624
4.864,5.8044
4.896,5.1903
4.913,4.1725
4.964,2.8411
4.996,1.2557
5.03,-0.3123
5.064,-1.9368
5.096,-3.6056
5.13,-5.1669
5.163,-7.169
5.197,-8.3726
5.213,-9.2414
5.264,-9.7443
5.297,-9.8459
5.313,-9.775
5.364,-9.4702
5.397,-8.7658
5.431,-7.6918
5.464,-6.3832
5.497,-4.2911
5.53,-2.6224
5.567,-0.9586
5.598,0.6705
5.631,2.2656
5.664,3.9023
5.697,5.1247
5.731,5.9975
5.763,6.5412
5.78,6.672
5.831,6.4396
5.863,5.8189
5.879,4.8683
5.93,3.6876
5.946,2.0469
5.986,0.2604
6.031,-1.3439
6.064,-2.9719
6.097,-4.6147
6.13,-5.8657
6.164,-7.188
6.197,-8.1952
6.23,-8.8368
6.264,-9.1976
6.297,-9.0601
6.333,-8.7618
6.346,-8.2211
6.397,-7.3111
6.413,-6.1145
6.464,-4.8441
6.497,-3.203
6.513,-1.5444
6.564,0.095
6.597,1.8127
6.613,3.8186
6.664,5.1644
6.696,6.1771
6.713,6.8543
6.764,7.1378
6.78,7.0067
6.831,6.5224
6.864,5.7021
6.88,4.5505
6.93,3.0778
6.964,0.8917
6.997,-0.6966
7.013,-2.3212
7.065,-3.954
7.097,-5.4342
7.113,-6.8338
7.165,-7.9602
7.197,-8.7373
7.23,-9.1538
7.246,-9.2965
7.297,-9.1964
7.313,-8.7886
7.364,-8.0223
7.397,-6.9115
7.43,-5.6026
7.446,-4.0281
7.501,-2.3798
7.516,-0.7415
7.547,0.8571
7.598,2.1388
7.631,3.7383
7.648,4.8782
7.697,5.6856
7.713,6.1567
7.765,6.2264
7.797,5.9828
7.813,5.2917
7.864,4.2766
7.897,3.0485
7.93,1.6458
7.964,-0.0227
7.997,-1.6371
8.03,-3.272
8.047,-4.8945
8.098,-6.2068
8.131,-7.4453
8.147,-8.3516
8.197,-8.9084
8.231,-9.1911
8.263,-9.125
8.28,-8.7438
8.334,-8.1161
8.348,-7.119
8.398,-5.8715
8.431,-4.5167
8.446,-2.9044
8.498,-1.2662
8.531,0.3645
8.564,1.9556
8.598,3.8076
8.63,4.9662
8.646,5.9123
8.701,6.5126
8.716,6.7247
8.764,6.659
8.797,6.1316
8.813,5.2466
8.864,4.0264
8.88,2.4596
8.931,0.6357
8.964,-0.9755
8.98,-2.6102
9.031,-4.2328
9.064,-5.7014
9.083,-7.0769
9.131,-8.1367
9.164,-8.8439
9.198,-9.1729
9.213,-9.095
9.264,-9.0334
9.298,-8.5585
9.313,-7.7148
9.364,-6.524
9.397,-5.0484
9.413,-3.4776
9.45,-1.819
9.48,-0.1661
9.531,1.4121
9.598,2.827
9.631,4.1808
9.646,5.1825
9.697,5.7733
9.713,5.9001
9.765,5.6406
9.797,5.0199
9.831,3.9996
9.864,2.5991
9.882,0.9923
9.914,-0.5615
9.947,-2.1861
9.998,-3.8056
10.031,-5.3308
10.064,-6.887
10.097,-8.0691
10.113,-8.9128
10.164,-9.3827
10.198,-9.4146
10.231,-9.1553
10.249,-8.8263
10.298,-8.1202
10.331,-7.0718
10.346,-5.7126
10.398,-4.0427
10.43,-2.4249
10.446,-0.7901
10.498,0.8084
10.531,2.3581
10.564,3.7117
10.58,4.9099
10.632,5.7777
10.647,6.301
10.698,6.3553
10.731,6.2099
10.746,5.6056
10.798,4.6454
10.831,3.379
10.846,1.7504
10.897,0.2272
10.913,-1.377
10.965,-3.0017
10.998,-4.614
11.03,-5.7686
11.049,-7.0748
11.097,-8.0475
11.113,-8.6658
11.165,-8.9103
11.18,-8.7497
11.231,-8.572
11.264,-8.0269
11.28,-7.1166
11.331,-5.8733
11.364,-4.7373
11.38,-3.1148
11.431,-1.4766
11.446,0.1425
11.498,1.6798
11.531,3.8216
11.546,5.1162
11.598,6.105
11.631,6.7734
11.663,6.9839
11.682,6.9632
11.715,6.4806
11.764,5.664
11.797,4.5471
11.816,3.2518
11.864,0.9196
11.897,-0.6184
11.913,-2.2102
11.965,-3.8201
11.997,-5.2838
12.013,-6.8802
12.065,-7.9806
12.098,-8.7429
12.113,-9.152
12.164,-9.3028
12.18,-9.1394
12.231,-8.7462
12.264,-7.9761
12.28,-6.8667
12.331,-5.466
12.364,-3.7531
12.38,-2.1379
12.431,-0.5201
12.446,1.042
12.496,2.2977
12.513,3.7086
12.564,4.8172
12.598,5.6089
12.613,6.049
12.664,6.0703
12.698,5.8215
12.713,5.14
12.764,4.1165
12.78,2.9023
12.831,1.5486
12.846,0.0366
12.902,-1.5351
12.915,-3.132
12.964,-4.7016
13.031,-6.1142
13.047,-7.262
13.098,-8.0397
13.131,-8.4266
13.147,-8.6685
13.198,-8.3846
13.213,-7.888
13.264,-7.0151
13.28,-5.7882
13.331,-4.3871
13.365,-2.7622
13.38,-1.1603
13.431,0.43
13.447,2.0584
13.497,3.7234
13.513,4.9525
13.565,5.8716
13.598,6.4635
13.613,6.5857
13.664,6.4974
13.68,5.9472
13.731,5.076
13.746,3.994
13.797,2.3611
13.813,0.5665
13.853,-1.0013
13.898,-2.5932
13.913,-4.1977
13.947,-5.7357
13.982,-7.0585
14.03,-8.1011
14.047,-8.7764
14.098,-9.2043
14.131,-9.1193
14.147,-8.8843
14.198,-8.3988
14.231,-7.5631
14.249,-6.3706
14.298,-4.8188
14.331,-3.2295
14.347,-1.5965
14.398,0.01
14.413,1.536
14.498,2.935
14.531,4.2197
14.547,5.1758
14.598,5.8075
14.631,5.9287
14.647,5.676
14.698,5.0145
14.731,4.0485
14.746,2.798
14.798,1.2702
14.831,-0.2658
14.846,-1.8475
14.898,-3.4585
14.93,-5.0155
14.946,-6.7017
14.998,-7.8824
15.031,-8.7053
15.047,-9.1884
15.098,-9.327
15.131,-9.2054
15.147,-8.857
15.198,-8.1586
15.213,-7.0965
15.265,-5.7529
15.297,-3.9544
15.313,-2.324
15.364,-0.7322
15.38,0.8339
15.435,2.2456
15.448,3.6579
15.497,4.8053
15.513,5.6487
15.564,6.1505
15.58,6.2006
15.632,6.0316
15.664,5.4296
15.68,4.4985
15.731,3.3705
15.746,1.9112
15.797,0.4393
15.813,-1.1225
15.864,-2.7408
15.88,-4.3105
15.932,-5.6587
15.961,-6.921
15.978,-7.9069
16.031,-8.512
16.046,-8.8698
16.098,-8.7417
16.113,-8.5125
16.166,-7.9499
16.18,-6.9944
16.231,-5.8246
16.247,-4.4946
16.297,-2.9048
16.313,-1.2572
16.364,0.3291
16.38,1.831
16.431,3.5977
16.447,4.8242
16.498,5.7733
16.514,6.3892
16.565,6.6385
16.58,6.6204
16.631,6.132
16.646,5.3055
16.698,4.1835
16.713,2.899
16.764,1.0754
16.78,-0.4665
16.831,-2.0382
16.846,-3.6281
16.897,-5.0665
16.913,-6.4945
16.947,-7.5748
16.998,-8.313
17.013,-8.6968
17.064,-8.8375
17.08,-8.8027
17.132,-8.3718
17.147,-7.5957
17.198,-6.4688
17.213,-5.1692
17.264,-3.6325
17.28,-2.0135
17.331,-0.4217
17.365,1.1143
17.38,2.4148
17.431,3.7918
17.447,4.8526
17.498,5.6083
17.513,6.0311
17.565,6.0797
17.58,5.8298
17.631,5.1447
17.649,4.1361
17.698,2.958
17.713,1.7009
17.764,0.199
17.78,-1.3728
17.831,-2.9647
17.846,-4.5444
17.932,-5.9034
17.965,-7.04
17.982,-7.8242
18.019,-8.215
18.065,-8.4601
18.08,-8.3215
18.132,-7.8075
18.147,-6.9069
18.198,-5.6757
18.231,-4.2171
18.246,-2.5973
18.298,-1.0055
18.313,0.5854
18.364,2.057
18.382,3.5575
18.432,4.7798
18.447,5.6715
18.498,6.2356
18.513,6.3586
18.564,6.2001
18.58,5.636
18.632,4.75
18.646,3.6574
18.697,2.3367
18.713,0.8238
18.747,-0.7433
18.798,-2.3351
18.813,-3.9404
18.864,-5.4457
18.88,-6.7458
18.931,-7.7553
18.947,-8.3956
18.998,-8.8135
19.013,-8.8839
19.064,-8.7958
19.08,-8.2967
19.131,-7.4474
19.149,-6.2534
19.198,-4.7477
19.213,-3.1628
19.265,-1.5591
19.28,0.0209
19.331,1.533
19.398,2.9093
19.413,4.1868
19.464,5.1194
19.48,5.6661
19.532,5.7666
19.547,5.5
19.598,4.7946
19.613,3.7938
19.664,2.5819
19.68,1.2001
19.731,-0.3233
19.747,-1.8851
19.798,-3.4619
19.813,-4.9374
19.864,-6.5166
19.88,-7.6348
19.935,-8.4193
19.949,-8.8576
19.997,-9.0285
20.013,-9.0468
20.064,-8.6978
20.08,-8.0095
20.131,-6.9716
20.147,-5.7268
20.198,-3.9504
20.213,-2.3654
20.264,-0.7836
20.28,0.7525
20.315,2.0529
20.347,3.4591
20.398,4.586
20.413,5.4094
20.447,5.9012
20.497,6.0101
20.513,5.7512
20.547,5.1175
20.581,4.1806
20.614,3.0727
20.647,1.7208
20.681,0.2529
20.714,-1.2989
20.747,-2.8707
20.798,-4.4304
20.813,-5.4834
20.865,-6.7207
20.88,-7.6319
20.932,-8.2213
20.947,-8.5628
20.998,-8.4209
21.013,-8.2112
21.065,-7.6416
21.08,-6.7264
21.114,-5.4944
21.164,-4.4397
21.18,-2.8701
21.231,-1.2749
21.247,0.2914
21.298,1.7571
21.313,3.4365
21.365,4.6588
21.38,5.6008
21.432,6.2205
21.447,6.3877
21.501,6.36
21.516,5.8777
21.565,5.0446
21.58,3.9292
21.631,2.6646
21.647,0.7621
21.698,-0.7602
21.713,-2.3319
21.764,-3.9118
21.78,-5.3202
21.831,-6.6533
21.849,-7.719
21.899,-8.4356
21.913,-8.8062
21.966,-8.9267
21.98,-8.7748
22.032,-8.3378
22.047,-7.5644
22.098,-6.4515
22.114,-5.09
22.164,-3.6408
22.18,-2.0426
22.231,-0.4761
22.247,1.0399
22.299,2.6176
22.313,4.0136
22.365,5.0695
22.38,5.828
22.431,6.2016
22.447,6.2162
22.481,5.9648
22.514,5.2795
22.565,4.2883
22.58,2.9475
22.631,1.2653
22.647,-0.2268
22.698,-1.7856
22.713,-3.3675
22.764,-4.8741
22.781,-6.6007
22.816,-7.7445
22.864,-8.5575
22.88,-9.0199
22.932,-9.081
22.947,-8.9896
23.001,-8.647
23.015,-8.0008
23.065,-7.0109
23.08,-5.7989
23.131,-4.0726
23.147,-2.5784
23.199,-1.0647
23.213,0.4116
23.265,1.8567
23.28,3.2939
23.331,4.3896
23.349,5.2305
23.398,5.7534
23.414,5.9063
23.449,5.7985
23.481,5.2816
23.531,4.4249
23.547,3.2891
23.598,1.8441
23.613,0.4103
23.666,-1.066
23.68,-2.5765
23.731,-4.0901
23.747,-5.2163
23.798,-6.4601
23.813,-7.3989
23.865,-8.0026
23.88,-8.2794
23.932,-8.2021
23.947,-8.111
23.998,-7.556
24.014,-6.7409
24.065,-5.6039
24.08,-4.5339
24.114,-3.0517
24.164,-1.5285
24.18,-0.0232
24.231,1.4242
24.298,2.7205
24.313,3.9226
24.364,4.7411
24.38,5.2371
24.432,5.3914
24.447,5.1972
24.482,4.5514
24.514,3.6137
24.566,2.4524
24.588,1.1018
24.613,-0.3551
24.665,-1.856
24.68,-3.3792
24.714,-4.7815
24.764,-6.3474
24.78,-7.4178
24.832,-8.1624
24.847,-8.6175
24.881,-8.772
24.931,-8.7786
24.947,-8.4353
24.998,-7.768
25.014,-6.7697
25.064,-5.5588
25.08,-3.9326
25.132,-2.3997
25.147,-0.8845
25.18,0.5917
25.231,1.859
25.247,3.3451
25.299,4.4107
25.313,5.2058
25.365,5.6825
25.38,5.7776
25.431,5.5875
25.449,4.9651
25.481,4.0476
25.532,2.9505
25.547,1.7702
25.581,0.2361
25.631,-1.2359
25.647,-2.7369
25.699,-4.2261
25.713,-5.499
25.765,-6.6605
25.78,-7.5132
25.814,-8.0335
25.848,-8.3199
25.898,-8.3199
25.914,-8.0878
25.948,-7.5386
25.981,-6.6616
26.032,-5.479
26.047,-4.1406
26.098,-2.6464
26.114,-1.1327
26.165,0.3436
26.18,1.8993
26.214,3.4949
26.247,4.6427
26.299,5.5271
26.314,6.1154
26.365,6.2678
26.38,6.1753
26.432,5.712
26.447,4.9168
26.498,3.9481
26.513,2.4384
26.565,0.7785
26.583,-0.6785
26.614,-2.1601
26.648,-3.6544
26.681,-5.0034
26.715,-6.2632
26.765,-7.2652
26.78,-7.9304
26.831,-8.3744
26.847,-8.3333
26.881,-8.3002
26.914,-7.868
26.947,-7.1345
26.999,-6.0788
27.014,-4.8343
27.05,-3.4394
27.084,-1.9161
27.114,-0.4268
27.165,1.0244
27.18,2.4132
27.214,3.7119
27.265,4.698
27.28,5.4204
27.315,5.8162
27.365,5.8356
27.38,5.57
27.415,4.888
27.448,3.9698
27.481,2.6764
27.514,1.3069
27.565,-0.1114
27.58,-1.5931
27.614,-3.1067
27.648,-4.5917
27.698,-5.9509
27.714,-7.0661
27.748,-7.8638
27.781,-8.377
27.814,-8.4476
27.851,-8.5007
27.881,-8.2225
27.915,-7.6068
27.948,-6.6546
27.98,-5.4822
28.032,-4.0456
28.047,-2.5417
28.081,-1.033
28.115,0.4337
28.148,1.8392
28.181,3.3287
28.214,4.4399
28.248,5.2706
28.283,5.7838
28.314,5.9288
28.348,5.81
28.381,5.2739
28.432,4.4154
28.447,3.302
28.498,2.0221
28.514,0.5215
28.548,-0.9452
28.581,-2.4396
28.614,-3.9193
28.664,-5.0278
28.68,-6.2413
28.714,-7.1705
28.748,-7.753
28.781,-8.0329
28.815,-8.0812
28.848,-7.8358
28.881,-7.3343
28.914,-6.5043
28.948,-5.3909
28.981,-4.3211
29.014,-2.8615
29.048,-1.3575
29.081,0.1222
29.114,1.5539
29.147,2.982
29.181,4.0972
29.214,5.0271
29.248,5.6432
29.282,5.8955
29.314,5.8375
29.354,5.4353
29.381,4.6996
29.415,3.6813
29.448,2.4911
29.481,1.034
29.516,-0.4132
29.547,-1.8982
29.581,-3.4021
29.615,-4.7913
29.651,-5.9865
29.681,-7.015
29.715,-7.7398
29.748,-8.1335
29.781,-8.288
29.815,-8.2816
29.847,-7.8326
29.898,-7.1449
29.914,-6.1295
29.947,-4.9235
29.981,-3.5681
30.014,-2.0641
30.048,-0.5651
30.082,0.8822
30.114,2.1175
30.148,3.4365
30.181,4.3963
30.214,5.1548
30.248,5.6211
30.281,5.6968
30.315,5.4822
30.348,4.8867
30.381,3.9783
30.414,2.8906
30.448,1.723
30.481,0.3334
30.514,-1.129
30.548,-2.6234
30.581,-4.1098
30.648,-5.3679
30.682,-6.443
30.715,-7.2113
30.748,-7.5993
30.781,-7.7501
30.814,-7.5398
30.848,-7.1094
30.882,-6.3091
30.915,-5.2376
30.949,-3.9586
30.982,-2.4693
31.014,-0.9661
31.047,0.5005
31.081,1.8863
31.114,3.4293
31.148,4.4672
31.181,5.3477
31.214,5.9166
31.248,6.1274
31.285,6.0102
31.314,5.5141
31.348,4.7038
31.381,3.7255
31.414,2.5005
31.447,0.8642
31.481,-0.5928
31.514,-2.0922
31.547,-3.6069
31.581,-4.9509
31.614,-6.1415
31.648,-7.1363
31.682,-7.7951
31.714,-8.2255
31.748,-8.3221
31.781,-8.2758
31.814,-7.8328
31.848,-7.0731
31.881,-6.0067
31.914,-4.7769
31.948,-3.3841
31.981,-1.8643
32.014,-0.3787
32.047,1.0554
32.081,2.4888
32.114,3.7802
32.148,4.7461
32.182,5.4326
32.214,5.7459
32.248,5.7445
32.282,5.467
32.315,4.795
32.348,3.8498
32.381,2.7018
32.414,1.143
32.448,-0.2718
32.481,-1.7342
32.515,-3.2285
32.548,-4.6213
32.581,-6.4943
32.615,-7.5858
32.648,-8.3695
32.682,-8.8423
32.715,-9.045
32.748,-8.963
32.781,-8.6604
32.814,-8.044
32.848,-7.088
32.881,-5.8704
32.915,-3.9089
32.948,-2.4243
32.981,-0.9253
33.015,0.522
33.048,1.9414
33.081,3.3691
33.115,4.4463
33.147,5.2635
33.181,5.744
33.214,5.8228
33.248,5.6992
33.281,5.1459
33.314,4.2838
33.348,3.26
33.381,1.8162
33.414,0.3773
33.448,-1.066
33.481,-2.5477
33.514,-4.0081
33.549,-5.0866
33.581,-6.2805
33.615,-7.1733
33.647,-7.7567
33.682,-8.1165
33.714,-8.0244
33.748,-7.8845
33.782,-7.3978
33.815,-6.5754
33.847,-5.489
33.881,-4.3537
33.915,-2.9245
33.948,-1.4302
33.981,0.0426
34.015,1.4514
34.047,3.8318
34.081,5.0332
34.115,5.9513
34.148,6.575
34.181,6.8237
34.215,6.7412
34.248,6.3641
34.281,5.6168
34.315,4.6174
34.347,3.4308
34.381,1.0118
34.414,-0.4162
34.448,-1.8882
34.482,-3.3825
34.514,-4.7413
34.549,-6.0226
34.581,-7.0508
34.614,-7.7639
34.648,-8.1697
34.681,-8.3049
34.715,-8.1819
34.748,-7.7241
34.781,-7.0358
34.815,-6.0166
34.848,-4.8106
34.881,-3.4438
34.914,-1.9496
34.948,-0.4408
34.982,1.0167
35.015,2.1551
35.048,3.3656
35.082,4.3069
35.114,5.0552
35.149,5.4241
35.182,5.4903
35.214,5.2784
35.248,4.6526
35.281,3.7272
35.315,2.518
35.348,1.3209
35.381,-0.0863
35.415,-1.5626
35.447,-3.057
35.482,-4.4786
35.514,-5.4512
35.548,-6.591
35.581,-7.4257
35.617,-7.9317
35.648,-8.1065
35.681,-7.9705
35.715,-7.6902
35.749,-7.1192
35.781,-6.2264
35.815,-5.1023
35.848,-4.1088
35.882,-2.6338
35.915,-1.1251
35.948,0.3223
35.982,1.7698
36.015,3.2257
36.048,4.3157
36.082,5.173
36.115,5.7262
36.149,5.9178
36.182,5.8472
36.215,5.3533
36.248,4.5342
36.281,3.556
36.314,2.2631
36.348,0.7009
36.381,-0.7561
36.415,-2.2378
36.448,-3.7224
36.481,-4.9925
36.515,-6.204
36.548,-7.1658
36.582,-7.8071
36.615,-8.2222
36.647,-8.3091
36.682,-8.1281
36.714,-7.6395
36.748,-6.8824
36.782,-5.8042
36.814,-4.629
36.849,-3.2598
36.881,-1.7559
36.915,-0.2794
36.948,1.2466
37.032,2.6575
37.047,3.7539
37.081,4.6194
37.114,5.1446
37.148,5.2729
37.181,5.1312
37.215,4.581
37.248,3.6513
37.281,2.567
37.315,1.0535
37.348,-0.4697
37.382,-1.9366
37.415,-3.4212
37.448,-4.7851
37.486,-6.4023
37.514,-7.4671
37.548,-8.2155
37.582,-8.6399
37.615,-8.833
37.648,-8.732
37.682,-8.4309
37.715,-7.7973
37.749,-6.8548
37.784,-5.6919
37.815,-3.9877
37.848,-2.5031
37.881,-1.0168
37.915,0.4209
37.948,1.8737
37.981,3.3261
38.015,4.3952
38.047,5.19
38.082,5.6935
38.115,5.8079
38.148,5.6689
38.182,5.1022
38.215,4.2307
38.248,3.2139
38.281,1.8673
38.315,0.3728
38.348,-1.0553
38.382,-2.5178
38.414,-3.9878
38.449,-5.2493
38.481,-6.399
38.514,-7.2592
38.548,-7.7965
38.581,-8.1247
38.615,-8.1536
38.648,-7.8793
38.681,-7.3829
38.715,-6.5744
38.749,-5.4817
38.781,-4.2476
38.815,-2.7759
38.848,-1.3009
38.882,0.137
38.915,1.6596
38.948,3.5556
38.982,4.6226
39.015,5.5255
39.048,6.1535
39.082,6.3921
39.114,6.3233
39.149,5.8584
39.181,5.1006
39.215,4.18
39.248,2.8603
39.282,0.8051
39.315,-0.6037
39.348,-2.0565
39.382,-3.5315
39.415,-4.8674
39.448,-6.1403
39.482,-7.1231
39.514,-7.8063
39.548,-8.2561
39.581,-8.3816
39.615,-8.1355
39.649,-7.7561
39.681,-7.0644
39.718,-6.0544
39.748,-4.8647
39.782,-3.404
39.815,-1.929
39.848,-0.4622
39.881,0.9466
39.915,2.1496
39.948,3.4851
39.982,4.476
40.014,5.2112
40.048,5.6471
40.082,5.7054
40.115,5.4221
40.148,4.7959
40.181,3.8734
40.215,2.7988
40.248,1.6442
40.281,0.1093
40.315,-1.3285
40.348,-2.8036
40.381,-4.2733
40.448,-5.5217
40.482,-6.5302
40.515,-7.258
40.548,-7.613
40.581,-7.7411
40.615,-7.6077
40.648,-7.1472
40.682,-6.3561
40.715,-5.2943
40.748,-4.002
40.782,-2.5271
40.814,-1.0473
40.848,0.4
40.882,1.8965
40.914,3.3528
40.949,4.4387
40.981,5.2746
41.015,5.8279
41.049,6.0244
41.081,5.93
41.114,5.4266
41.148,4.6301
41.182,3.6615
41.215,2.3196
41.249,0.7597
41.281,-0.6587
41.315,-2.1243
41.348,-3.5896
41.382,-4.8144
41.414,-6.0219
41.448,-6.9452
41.482,-7.5705
41.515,-7.9661
41.549,-8.0433
41.585,-7.8526
41.615,-7.3973
41.648,-6.6353
41.682,-5.5629
41.714,-4.4245
41.748,-3.0356
41.781,-1.5606
41.815,-0.1131
41.848,1.2801
41.916,2.5475
41.948,3.6148
41.982,4.5041
42.015,5.0226
42.048,5.141
42.082,4.9766
42.115,4.4168
42.149,3.567
42.182,2.4827
42.215,1.2056
42.248,-0.1935
42.281,-1.6507
42.315,-3.1257
42.348,-4.488
42.382,-5.9862
42.415,-7.0322
42.448,-7.7745
42.482,-8.2595
42.515,-8.4236
42.549,-8.3271
42.582,-7.9942
42.615,-7.3457
42.649,-6.4089
42.682,-5.2556
42.714,-3.6505
42.749,-2.1755
42.781,-0.7086
42.814,0.7002
42.849,2.1435
42.881,3.4866
42.915,4.5143
42.948,5.2875
42.982,5.7816
43.015,5.9018
43.048,5.6852
43.082,5.1221
43.115,4.2629
43.15,3.2558
43.181,1.8994
43.214,0.3859
43.249,-1.0422
43.281,-2.498
43.315,-3.953
43.382,-5.2168
43.415,-6.2497
43.448,-7.0311
43.482,-7.4495
43.515,-7.6519
43.549,-7.49
43.582,-7.0875
43.616,-6.3424
43.648,-5.3318
43.682,-4.0981
43.715,-2.6338
43.748,-1.178
43.781,0.2405
43.815,1.7415
43.848,3.5982
43.881,4.6266
43.915,5.4981
43.948,6.0879
43.982,6.3371
44.015,6.2365
44.048,5.7694
44.082,5.0207
44.115,4.0986
44.148,2.7812
44.181,0.8664
44.214,-0.5231
44.248,-1.9759
44.282,-3.4412
44.315,-4.7778
44.348,-5.9284
44.381,-6.9111
44.415,-7.5842
44.448,-8.0266
44.482,-8.1424
44.515,-8.0098
44.548,-7.5519
44.582,-6.8183
44.615,-5.8087
44.648,-4.6315
44.682,-3.3155
44.715,-1.8405
44.749,-0.3929
44.782,0.9971
44.815,2.1789
44.849,3.4745
44.882,4.3773
44.915,5.061
44.949,5.3973
44.982,5.4346
45.015,5.2046
45.048,4.5519
45.082,3.6268
45.115,2.5652
45.15,1.4124
45.182,-0.0896
45.215,-1.5178
45.248,-2.9736
45.282,-4.3434
45.349,-5.5487
45.382,-6.5643
45.415,-7.2464
45.448,-7.5891
45.482,-7.7048
45.515,-7.4753
45.549,-7.0339
45.582,-6.2294
45.615,-5.1772
45.648,-3.9079
45.682,-2.4426
45.715,-0.9897
45.748,0.4287
45.781,1.884
45.815,3.351
45.848,4.3407
45.882,5.183
45.915,5.7133
45.948,5.8759
45.981,5.7108
46.015,5.1805
46.048,4.3549
46.082,3.3766
46.115,2.0566
46.149,0.4674
46.182,-0.9511
46.215,-2.4135
46.249,-3.8788
46.282,-5.0175
46.315,-6.1119
46.348,-7.0276
46.382,-7.6207
46.415,-8.0068
46.449,-8.0744
46.485,-7.8677
46.515,-7.3325
46.549,-6.5726
46.582,-5.4912
46.616,-4.4089
46.648,-3.0525
46.682,-1.5679
46.715,-0.1107
46.748,1.3634
46.819,2.6213
46.848,3.6886
46.882,4.4882
46.915,4.9912
46.948,5.0959
46.982,4.9311
47.015,4.3717
47.048,3.4749
47.082,2.2906
47.115,0.9326
47.148,-0.4569
47.184,-1.9141
47.215,-3.3795
47.248,-4.7241
47.282,-6.0806
47.315,-7.1032
47.348,-7.823
47.382,-8.2514
47.415,-8.3155
47.448,-8.2093
47.482,-7.7901
47.515,-7.1404
47.548,-6.1806
47.582,-5.0177
47.615,-3.5439
47.649,-2.0882
47.681,-0.6279
47.715,0.8011
47.749,1.9946
47.782,3.243
47.815,4.194
47.848,4.966
47.882,5.4287
47.916,5.5254
47.939,5.3665
47.981,4.7864
48.015,3.9148
48.048,2.7759
48.081,1.5364
48.114,0.1176
48.148,-1.3105
48.182,-2.776
48.215,-4.237
48.248,-5.1383
48.282,-6.2925
48.315,-7.1295
48.349,-7.6604
48.382,-7.8769
48.415,-7.7536
48.448,-7.4598
48.482,-6.8667
48.515,-6.0314
48.548,-4.9012
48.582,-3.9998
48.615,-2.585
48.648,-1.1196
48.681,0.3182
48.715,1.6788
48.748,3.2074
48.783,4.2453
48.815,5.045
48.848,5.6172
48.882,5.8078
48.915,5.7799
48.949,5.3632
48.982,4.6036
49.015,3.5791
49.048,2.3114
49.081,0.7055
49.115,-0.6936
49.148,-2.1399
49.182,-3.5859
49.215,-4.8968
49.249,-6.1285
49.282,-7.088
49.315,-7.7502
49.349,-8.0959
49.382,-8.1114
49.415,-7.957
49.452,-7.5636
49.482,-6.8584
49.515,-5.8358
49.549,-4.6488
49.582,-3.3022
49.615,-1.8464
49.648,-0.3893
49.682,1.0002
49.715,1.9507
49.748,3.1024
