t,s1
15.697,-8.0639
15.713,-8.5266
15.764,-8.879
15.779,-9.1266
15.831,-9.1735
15.849,-9.0202
15.897,-8.6626
15.912,-8.1272
15.964,-7.5264
15.979,-6.5672
16.031,-5.3578
16.064,-4.0963
16.079,-2.6594
16.13,-1.1383
16.146,0.4828
16.201,2.0612
16.214,3.4856
16.264,4.8914
16.279,6.8273
16.331,8.4487
16.346,9.5353
16.397,10.5551
16.413,11.5397
16.464,12.0127
16.479,12.5702
16.53,12.6679
16.549,12.6937
16.597,12.5134
16.613,11.8373
16.664,11.1322
16.679,10.5172
16.73,9.5097
16.746,8.0807
16.797,6.7731
16.813,4.973
16.863,3.4033
16.879,1.8209
16.913,0.3378
16.964,-1.3128
16.979,-2.9535
17.03,-4.4384
17.046,-5.7278
17.098,-6.7293
17.113,-7.8527
17.164,-8.45
17.179,-8.8481
17.23,-9.0584
17.246,-9.1731
17.297,-9.0913
17.316,-8.8051
17.348,-8.3199
17.38,-7.7767
17.43,-7.0858
17.446,-5.8018
17.498,-4.6083
17.531,-3.2149
17.546,-1.6701
17.597,-0.0502
17.613,1.5683
17.664,2.9923
17.68,4.397
17.713,6.292
17.764,7.9685
17.78,9.1192
17.831,10.5861
17.846,11.6384
17.897,12.122
17.913,12.4336
17.964,13.0079
17.98,13.1161
18.031,13.0079
18.046,12.2686
18.08,11.7047
18.113,11.1888
18.164,9.9111
18.18,8.578
18.231,7.3534
18.246,5.9362
18.297,4.0029
18.313,2.4543
18.363,0.916
18.379,-0.5424
18.431,-2.2599
18.446,-3.808
18.497,-5.1757
18.513,-6.3395
18.597,-7.2603
18.613,-7.9378
18.664,-8.3869
18.679,-8.611
18.731,-8.6547
18.746,-8.5424
18.797,-8.2726
18.813,-7.8334
18.864,-7.1502
18.882,-6.2386
18.931,-5.1101
18.946,-3.794
18.997,-2.3157
19.013,-0.7465
19.064,0.8236
19.079,2.2473
19.13,3.7288
19.146,5.2054
19.197,7.0227
19.218,8.2415
19.249,9.4099
19.331,10.3783
19.347,10.9245
19.397,11.7303
19.413,11.8869
19.464,11.974
19.482,11.8245
19.531,11.5176
19.546,10.6414
19.597,9.998
19.613,8.9464
19.664,7.6361
19.679,6.3027
19.715,4.2826
19.764,2.7564
19.779,1.2831
19.834,-0.1793
19.848,-1.6856
19.897,-3.233
19.913,-4.669
19.963,-5.9095
19.979,-7.0724
20.031,-7.9979
20.046,-8.5005
20.097,-8.8905
20.113,-9.1586
20.164,-9.2323
20.182,-9.0892
20.231,-8.7519
20.246,-8.3328
20.298,-7.7703
20.313,-6.7997
20.363,-5.6224
20.38,-4.3657
20.431,-2.9482
20.446,-1.3641
20.496,0.1039
20.513,1.5173
20.563,2.9415
20.579,4.443
20.631,6.353
20.646,8.0436
20.697,9.1496
20.713,10.4577
20.763,11.49
20.779,11.9102
20.83,12.638
20.846,13.2756
20.897,13.3323
20.913,13.1726
20.947,12.5614
20.997,11.8845
21.013,11.3093
21.064,10.0593
21.079,8.6423
21.131,7.3623
21.162,5.6166
21.176,3.7245
21.23,2.2178
21.246,0.745
21.297,-0.896
21.313,-2.584
21.364,-4.0832
21.38,-5.3932
21.413,-6.492
21.464,-8.6048
21.48,-9.2637
21.53,-9.7041
21.549,-10.0005
21.58,-10.1458
21.63,-10.0845
21.646,-9.829
21.697,-9.5076
21.713,-8.9836
21.764,-8.2359
21.78,-6.0343
21.83,-4.8558
21.846,-3.4921
21.899,-1.9795
21.913,-0.4089
21.964,1.0951
21.979,2.5088
22.014,4.0413
22.047,5.5099
22.082,7.2539
22.114,8.4283
22.164,9.7913
22.179,10.945
22.231,11.5285
22.249,11.8746
22.297,12.5891
22.313,12.7329
22.364,12.65
22.38,12.3508
22.431,11.5253
22.446,11.0368
22.497,9.8995
22.513,8.5164
22.564,7.2456
22.58,5.8758
22.63,3.8398
22.646,2.2505
22.697,0.7877
22.713,-0.6503
22.747,-2.1483
22.798,-3.6883
22.813,-5.0626
22.864,-6.2434
22.88,-7.0764
22.914,-7.8071
22.965,-8.2458
22.98,-8.5315
23.014,-8.7586
23.064,-8.7995
23.08,-8.6257
23.114,-8.2477
23.164,-7.8132
23.18,-7.1807
23.214,-6.4219
23.248,-5.3358
23.297,-4.052
23.313,-2.598
23.347,-0.9473
23.381,0.6231
23.413,2.0467
23.464,3.4507
23.489,4.9472
23.513,6.8503
23.547,8.4497
23.581,9.6443
23.664,10.9604
23.68,11.541
23.714,12.2665
23.747,12.4434
23.798,12.5613
23.813,12.4529
23.847,12.251
23.898,11.3892
23.913,10.3879
23.947,9.3704
23.981,7.7721
24.013,6.466
24.064,4.4801
24.08,2.9161
24.113,1.4633
24.147,0.0008
24.198,-1.5591
24.213,-3.1152
24.264,-4.521
24.28,-5.7795
24.33,-6.7312
24.346,-7.8063
24.398,-8.324
24.413,-8.6864
24.447,-8.9852
24.48,-9.0794
24.514,-8.9874
24.547,-8.6706
24.581,-8.1753
24.614,-7.6278
24.647,-6.9129
24.681,-5.6455
24.714,-4.4302
24.747,-3.0449
24.798,-1.5507
24.813,0.057
24.847,1.6586
24.881,3.0622
24.914,4.4465
24.947,6.3029
24.981,8.0908
25.014,9.2084
25.047,10.6053
25.097,11.8054
25.113,12.2986
25.147,12.8399
25.181,13.3207
25.231,13.3979
25.246,13.2691
25.298,12.5435
25.313,11.8066
25.348,11.2108
25.38,9.9156
25.43,8.3908
25.446,7.1544
25.484,5.4863
25.513,3.5908
25.547,2.027
25.581,0.4587
25.614,-0.9892
25.664,-2.687
25.68,-4.1245
25.731,-5.4366
25.746,-6.553
25.83,-7.4312
25.846,-8.0855
25.881,-8.4721
25.914,-8.6502
25.947,-8.633
25.98,-8.5003
26.014,-8.2279
26.047,-7.8125
26.098,-7.1514
26.113,-6.2285
26.147,-5.1028
26.181,-3.7861
26.214,-2.35
26.247,-0.8031
26.28,0.7945
26.314,2.2172
26.347,3.6962
26.38,5.1805
26.414,6.9885
26.447,8.1698
26.48,9.4702
26.547,10.494
26.58,11.2225
26.613,11.9148
26.647,12.0129
26.683,12.0702
26.713,11.9001
26.747,11.5337
26.78,10.6772
26.814,9.9973
26.847,8.7605
26.897,7.3372
26.913,5.8222
26.964,3.95
26.979,2.4217
27.013,0.9589
27.047,-0.4933
27.08,-1.9343
27.114,-3.4802
27.147,-4.8591
27.18,-6.0436
27.214,-7.1746
27.247,-7.9386
27.28,-8.4587
27.314,-8.8156
27.347,-9.0632
27.38,-9.1062
27.414,-8.9427
27.447,-8.585
27.48,-8.1022
27.514,-7.4919
27.547,-6.4608
27.581,-5.387
27.613,-4.1091
27.647,-2.6747
27.681,-1.1062
27.714,0.5089
27.747,1.9295
27.781,3.3333
27.814,4.7609
27.847,6.5922
27.88,8.0771
27.914,9.2447
27.947,10.2036
27.98,11.2814
28.014,11.6798
28.047,12.3242
28.08,12.543
28.114,12.579
28.147,12.3884
28.18,11.5943
28.214,10.8589
28.247,10.1232
28.281,9.1467
28.314,7.6246
28.35,6.347
28.38,4.469
28.414,2.9752
28.447,1.5223
28.48,0.0701
28.514,-1.3675
28.547,-2.8471
28.58,-4.2741
28.614,-5.5346
28.647,-6.5938
28.68,-7.7397
28.713,-8.33
28.747,-8.757
28.78,-9.0762
28.813,-9.1909
28.847,-9.1091
28.881,-8.823
28.914,-8.3531
28.947,-7.8191
28.981,-7.0501
29.014,-5.7489
29.047,-4.5634
29.081,-3.2078
29.114,-1.7393
29.147,-0.2499
29.18,1.1888
29.214,2.5924
29.247,3.9764
29.28,5.8007
29.314,7.5445
29.347,8.677
29.38,10.0409
29.414,11.2202
29.447,11.7754
29.48,12.4456
29.514,13.131
29.547,13.2493
29.58,13.1514
29.614,12.4715
29.647,11.678
29.681,11.1556
29.714,9.9661
29.747,8.5209
29.78,7.2883
29.814,5.6383
29.847,3.6947
29.88,2.1698
29.913,0.7174
29.947,-0.7204
29.98,-2.273
30.014,-3.7838
30.047,-5.1286
30.08,-6.2639
30.164,-7.1619
30.18,-7.8294
30.214,-8.2097
30.247,-8.4371
30.28,-8.542
30.314,-8.4297
30.347,-8.1031
30.381,-7.6878
30.414,-7.0392
30.447,-6.1563
30.481,-5.0506
30.514,-3.754
30.547,-2.3295
30.581,-0.8121
30.614,0.7031
30.647,2.1064
30.68,3.49
30.714,4.9641
30.748,6.6952
30.78,7.8961
30.814,9.0613
30.898,10.114
30.913,10.6829
30.947,11.3758
30.981,11.5626
31.014,11.6497
31.047,11.5207
31.08,11.3642
31.114,10.5762
31.147,9.951
31.181,8.9026
31.214,7.5095
31.246,6.2092
31.28,4.3609
31.314,2.8065
31.347,1.3641
31.381,-0.0843
31.414,-1.7045
31.447,-3.2192
31.48,-4.6322
31.513,-5.8498
31.547,-7.03
31.581,-8.2329
31.614,-8.7425
31.647,-9.0735
31.681,-9.3518
31.714,-9.4192
31.749,-9.2827
31.784,-8.9456
31.813,-8.5157
31.847,-7.9522
31.881,-6.95
31.914,-5.4955
31.947,-4.2616
31.981,-2.8652
32.014,-1.3535
32.047,0.1961
32.08,1.5957
32.113,2.9893
32.147,4.4493
32.181,6.3004
32.214,7.9557
32.248,9.2268
32.28,10.5698
32.314,11.6279
32.347,12.0999
32.38,12.6349
32.414,12.8916
32.447,12.9481
32.481,12.7884
32.513,12.042
32.547,11.3909
32.58,10.6359
32.614,9.3644
32.647,7.9341
32.68,6.6767
32.714,5.0086
32.747,3.5253
32.78,2.025
32.814,0.583
32.847,-0.8548
32.884,-2.5144
32.913,-3.9754
32.947,-5.2657
32.981,-6.5039
33.014,-7.3833
33.047,-7.9984
33.08,-8.4206
33.114,-8.6926
33.147,-8.8279
33.18,-8.773
33.214,-8.5279
33.247,-8.0937
33.28,-7.5858
33.314,-6.7165
33.347,-5.7483
33.381,-4.6028
33.414,-3.3023
33.447,-1.8961
33.481,-0.3806
33.513,1.1558
33.547,2.5388
33.581,3.9023
33.614,5.3357
33.647,6.9984
33.68,8.3321
33.716,9.6603
33.745,10.6286
33.781,11.3801
33.815,11.7357
33.849,12.1031
33.881,12.242
33.915,12.1646
33.947,11.8855
33.981,11.3412
34.014,10.6695
34.047,9.5766
34.081,8.401
34.114,7.0537
34.147,5.6908
34.18,4.0106
34.214,2.529
34.247,1.0868
34.28,-0.3591
34.314,-2.0457
34.347,-3.5581
34.381,-4.9239
34.414,-6.0834
34.48,-7.0008
34.514,-7.672
34.547,-8.0992
34.581,-8.3903
34.614,-8.5157
34.647,-8.4199
34.681,-8.1034
34.714,-7.6787
34.747,-7.0513
34.78,-6.188
34.814,-5.1227
34.847,-3.8606
34.881,-2.4271
34.913,-0.971
34.947,0.5498
34.981,1.9326
35.014,3.3162
35.047,4.7558
35.081,6.4811
35.114,7.9805
35.147,9.0791
35.215,10.3623
35.247,10.9222
35.28,11.7125
35.314,11.9039
35.348,12.0319
35.381,11.9133
35.414,11.5927
35.448,10.8119
35.481,9.894
35.514,8.9718
35.547,7.4075
35.581,6.1106
35.614,4.2445
35.647,2.7659
35.681,1.3337
35.714,-0.098
35.748,-1.5291
35.781,-3.0138
35.814,-4.4075
35.848,-5.6444
35.885,-6.5621
35.914,-7.5823
35.948,-8.0899
35.98,-8.4967
36.014,-8.7955
36.047,-8.8898
36.08,-8.7876
36.114,-8.4811
36.147,-8.095
36.181,-7.5557
36.214,-6.8747
36.247,-5.6507
36.281,-4.4456
36.313,-3.0807
36.347,-1.5728
36.38,-0.1014
36.414,1.3347
36.448,2.718
36.48,4.1909
36.514,5.6281
36.547,7.3225
36.58,8.4401
36.614,9.8975
36.647,10.9381
36.68,11.4036
36.714,12.1423
36.747,12.3761
36.78,12.4635
36.814,12.3347
36.848,12.0059
36.88,11.348
36.914,10.791
36.948,9.4486
36.981,8.0833
37.014,6.8511
37.047,5.0935
37.08,3.6125
37.114,2.1798
37.147,0.748
37.181,-0.6692
37.214,-2.332
37.247,-3.7877
37.281,-5.0927
37.314,-6.1888
37.38,-7.047
37.415,-7.6626
37.447,-8.0515
37.481,-8.3301
37.515,-8.4084
37.547,-8.2655
37.581,-7.9185
37.615,-7.4815
37.648,-6.826
37.685,-5.9236
37.715,-4.7977
37.748,-3.5014
37.797,-2.0437
37.813,-0.497
37.847,0.9882
37.88,2.5795
37.914,3.953
37.948,5.3849
37.981,7.1702
38.014,8.6057
38.047,10.111
38.114,11.1616
38.147,11.6666
38.181,12.2687
38.214,12.4279
38.247,12.2757
38.28,12.1056
38.314,11.9656
38.347,11.0917
38.381,10.1579
38.414,8.7104
38.447,7.2751
38.482,5.9555
38.513,4.1799
38.547,2.7019
38.581,1.2699
38.615,-0.1477
38.647,-1.7741
38.681,-3.264
38.714,-4.6327
38.747,-5.8116
38.78,-6.8407
38.814,-7.7735
38.847,-8.2997
38.881,-8.6658
38.913,-8.9135
38.948,-8.9605
38.981,-8.8175
39.014,-8.4702
39.048,-8.0267
39.08,-7.3977
39.114,-6.5022
39.148,-5.2733
39.181,-4.0545
39.214,-2.6533
39.247,-1.1908
39.28,0.3458
39.314,1.8698
39.348,3.243
39.381,4.6791
39.414,6.4215
39.448,7.9761
39.481,9.3489
39.514,10.6131
39.547,11.6167
39.581,12.0802
39.615,12.6556
39.648,12.7457
39.681,12.7816
39.731,12.6013
39.746,11.9657
39.781,11.2858
39.814,10.3203
39.847,9.0685
39.881,7.6185
39.914,6.3542
39.947,4.5896
39.981,3.101
40.013,1.6687
40.047,0.237
40.08,-1.2887
40.114,-2.8542
40.148,-4.2314
40.181,-5.4729
40.214,-6.4472
40.248,-7.5972
40.285,-8.1635
40.314,-8.5705
40.348,-8.8897
40.381,-9.0045
40.414,-8.933
40.447,-8.6571
40.481,-8.2026
40.515,-7.6838
40.548,-6.9602
40.581,-5.6476
40.618,-4.4723
40.647,-3.1269
40.681,-1.6224
40.714,0.0385
40.747,1.5454
40.781,2.9284
40.814,4.292
40.848,5.7292
40.881,7.2868
40.914,8.4225
40.948,9.8856
40.98,10.936
41.014,11.6068
41.048,11.9787
41.082,12.1624
41.114,12.2703
41.148,12.1724
41.181,11.9696
41.214,11.3537
41.248,10.8231
41.281,9.5196
41.314,8.2033
41.348,6.8092
41.381,5.2809
41.414,3.8181
41.447,2.3156
41.481,0.8837
41.514,-0.6431
41.547,-2.2014
41.581,-3.6867
41.614,-4.9963
41.647,-6.1268
41.731,-7.0149
41.746,-7.6724
41.78,-8.0999
41.814,-8.3291
41.847,-8.4341
41.881,-8.3179
41.914,-7.9812
41.947,-7.5728
41.98,-6.9241
42.014,-6.0308
42.047,-4.9354
42.08,-3.6687
42.114,-2.218
42.148,-0.6547
42.18,0.9265
42.214,2.3094
42.247,3.6727
42.281,5.1231
42.314,6.7415
42.347,8.1019
42.381,9.4148
42.447,10.4498
42.48,10.972
42.514,11.5301
42.548,11.62
42.58,11.7069
42.614,11.5574
42.647,11.2079
42.681,10.5356
42.714,9.7062
42.747,8.5102
42.781,7.1495
42.814,5.8643
42.847,4.1221
42.881,2.61
42.914,1.1881
42.948,-0.2193
42.981,-1.626
43.017,-3.144
43.047,-4.507
43.081,-5.7042
43.114,-6.8489
43.147,-7.892
43.181,-8.3985
43.214,-8.7306
43.247,-8.9988
43.281,-9.0764
43.314,-8.94
43.347,-8.6132
43.384,-8.178
43.414,-7.641
43.448,-6.6731
43.481,-5.3981
43.514,-4.1846
43.547,-2.8105
43.581,-1.3003
43.614,0.2805
43.647,1.6495
43.681,3.0226
43.714,4.4309
43.747,5.8499
43.781,7.5585
43.815,8.8182
43.841,9.9528
43.88,10.9444
43.914,11.3983
43.947,11.9763
43.981,12.2431
44.014,12.2996
44.048,12.1556
44.081,11.9996
44.114,11.268
44.148,10.4687
44.181,9.3909
44.213,8.0146
44.248,6.7565
44.281,5.0078
44.314,3.5575
44.348,2.0553
44.38,0.6373
44.415,-0.9527
44.447,-2.5862
44.481,-3.9765
44.514,-5.252
44.547,-6.3076
44.613,-7.1308
44.647,-7.7039
44.681,-8.1029
44.714,-8.271
44.747,-8.3184
44.78,-8.1449
44.814,-7.8944
44.848,-7.4386
44.881,-6.7535
44.914,-5.8315
44.947,-4.6961
44.981,-3.3906
45.014,-1.9501
45.047,-0.3455
45.08,1.2124
45.114,2.575
45.148,4.0451
45.181,5.4635
45.214,7.1651
45.247,8.3066
45.281,9.7704
45.314,10.8781
45.347,11.533
45.381,12.1291
45.414,12.4862
45.45,12.625
45.48,12.5579
45.507,12.2804
45.548,11.6514
45.581,11.1251
45.614,9.8802
45.647,8.5644
45.681,7.2795
45.714,5.6078
45.747,3.9118
45.784,2.5097
45.814,1.0983
45.848,-0.2987
45.881,-1.9077
45.914,-3.3482
45.948,-4.6771
45.981,-5.8101
46.048,-6.7019
46.081,-7.3786
46.113,-7.8012
46.147,-8.1411
46.18,-8.2769
46.214,-8.192
46.247,-8.0168
46.281,-7.6492
46.314,-7.0484
46.347,-6.2108
46.381,-5.1707
46.414,-3.9194
46.447,-2.5004
46.484,-0.9934
46.514,0.5903
46.547,1.9494
46.581,3.4332
46.614,4.8841
46.648,6.5857
46.681,8.0658
46.714,9.4746
46.747,10.259
46.781,11.2614
46.814,11.6664
46.847,12.0956
46.881,12.3064
46.914,12.3114
46.947,12.1105
46.981,11.3878
47.014,10.724
47.047,9.7127
47.08,8.8679
47.114,7.3803
47.148,6.1102
47.18,4.423
47.213,2.9191
47.248,1.4971
47.28,0.0794
47.314,-1.3415
47.347,-2.8828
47.381,-4.28
47.414,-5.4965
47.448,-6.4938
47.48,-7.5498
47.514,-8.0943
47.548,-8.44
47.584,-8.7185
47.614,-8.7961
47.637,-8.6802
47.681,-8.3841
47.714,-7.9899
47.748,-7.4678
47.781,-6.7065
47.814,-5.4438
47.847,-4.26
47.881,-2.9057
47.914,-1.453
47.947,-0.0555
47.984,1.4429
48.014,2.8159
48.048,4.2501
48.081,5.6899
48.113,7.2738
48.147,8.5355
48.181,9.7738
48.214,10.8081
48.247,11.2981
48.281,11.7
48.314,11.8535
48.347,11.9306
48.381,11.8017
48.414,11.6529
48.447,11.0941
48.48,10.3758
48.514,9.2535
48.547,7.8939
48.581,6.6868
48.614,5.3254
48.647,3.8758
48.684,2.4287
48.713,1.0174
48.747,-0.5653
48.781,-2.211
48.814,-3.6539
48.847,-4.9283
48.881,-6.1916
48.948,-7.0342
48.981,-7.6402
49.014,-8.0357
49.047,-8.2692
49.081,-8.3336
49.115,-8.2009
49.148,-7.8541
49.181,-7.4423
49.214,-6.7697
49.247,-5.6993
49.28,-4.589
49.314,-3.3034
49.347,-1.8913
49.384,-0.5536
49.414,0.9645
49.447,2.4357
49.48,3.7786
49.514,5.2059
49.547,6.6994
49.581,7.8351
49.615,9.2054
49.68,10.2411
49.717,10.9134
49.747,11.3643
49.78,11.4663
49.814,11.4034
49.847,11.2333
49.88,11.0077
49.914,10.3279
49.948,9.6719
49.98,8.3445
50.014,6.924
50.047,5.453
50.08,4.0244
50.115,2.549
50.146,1.1478
50.18,-0.2492
50.215,-1.765
50.248,-3.1845
50.281,-4.5052
50.314,-5.6381
50.347,-6.6668
50.381,-7.3626
50.415,-7.8703
50.451,-8.1982
50.48,-8.4358
50.514,-8.4727
50.548,-8.3162
50.58,-7.9691
50.614,-7.5411
50.648,-6.9852
