t,s1
14.364,1.5363
14.397,-0.6744
14.431,-2.5578
14.464,-4.3833
14.497,-6.1554
14.531,-7.5509
14.564,-8.8193
14.598,-9.7604
14.63,-10.3033
14.664,-10.4502
14.697,-10.4099
14.73,-10.0714
14.764,-9.708
14.797,-8.9011
14.83,-7.7425
14.864,-6.415
14.897,-4.6729
14.93,-2.7717
14.964,-0.8704
14.997,1.0461
15.031,2.8464
15.064,4.5906
15.097,6.0666
15.131,7.1458
15.164,8.0927
15.197,8.6104
15.23,8.7296
15.264,8.4263
15.297,7.7626
15.33,6.7173
15.364,5.5286
15.397,3.9732
15.43,2.2284
15.464,0.4213
15.497,-1.4652
15.53,-3.3062
15.564,-5.1114
15.597,-6.7444
15.63,-8.5089
15.664,-9.6052
15.697,-10.3263
15.73,-10.637
15.764,-10.5907
15.798,-10.5411
15.83,-10.3368
15.864,-9.7077
15.897,-8.7135
15.93,-7.37
15.965,-5.3742
15.997,-3.5185
16.03,-1.6158
16.063,0.3077
16.098,1.9689
16.13,3.7726
16.164,6.496
16.197,7.7394
16.231,8.8823
16.264,9.5951
16.297,9.938
16.331,9.8295
16.364,9.3284
16.397,8.4505
16.431,7.4208
16.464,6.0359
16.497,3.2467
16.531,1.3787
16.557,-0.8221
16.58,-2.7027
16.63,-4.5693
16.664,-6.3293
16.697,-7.6049
16.731,-8.852
16.764,-9.7558
16.797,-10.2576
16.831,-10.3867
16.864,-10.1352
16.897,-9.7965
16.93,-9.392
16.964,-8.5622
16.997,-7.3577
17.031,-6.0957
17.064,-4.3475
17.097,-2.4265
17.131,-0.523
17.164,1.3917
17.197,3.0128
17.231,4.7528
17.264,6.1924
17.297,7.258
17.331,8.1571
17.364,8.4646
17.397,8.6484
17.431,8.2967
17.464,7.6172
17.497,6.5231
17.53,5.2889
17.564,3.6943
17.597,1.9176
17.63,-0.0451
17.664,-1.9389
17.698,-3.6157
17.73,-5.5042
17.764,-7.1181
17.798,-8.7898
17.831,-9.845
17.864,-10.5306
17.898,-10.8022
17.931,-10.7191
17.965,-10.5022
17.998,-10.2698
18.031,-9.6084
18.064,-8.5818
18.098,-7.2384
18.131,-5.3081
18.147,-3.3991
18.198,-1.5857
18.231,0.3026
18.264,1.9452
18.298,3.8477
18.331,5.9144
18.364,7.1257
18.398,8.2085
18.43,8.8757
18.464,9.1987
18.498,9.0095
18.531,8.5884
18.564,7.6956
18.598,6.6478
18.631,5.1094
18.664,2.9605
18.699,1.1602
18.734,-0.6928
18.749,-2.5465
18.798,-4.4068
18.831,-6.1303
18.864,-7.7294
18.88,-8.917
18.931,-9.7841
18.964,-10.2336
18.997,-10.3274
19.031,-10.0802
19.064,-10.0184
19.097,-9.5541
19.131,-8.7106
19.164,-7.5015
19.181,-5.8876
19.231,-4.1289
19.264,-2.2288
19.298,-0.353
19.331,1.5149
19.364,3.0774
19.398,4.6588
19.431,6.1894
19.464,7.449
19.497,8.2948
19.531,8.734
19.564,8.8416
19.58,8.4744
19.631,7.7995
19.664,6.7197
19.68,5.5117
19.73,4.0511
19.747,2.1391
19.798,0.1469
19.832,-1.6888
19.864,-3.5014
19.883,-5.3246
19.931,-6.902
19.964,-8.4037
19.98,-9.417
20.031,-10.0962
20.064,-10.349
20.08,-10.2345
20.131,-10.1837
20.147,-9.9426
20.198,-9.2632
20.235,-8.2146
20.251,-6.8389
20.298,-5.0378
20.331,-3.1142
20.364,-1.4288
20.38,0.441
20.432,2.0553
20.465,3.9445
20.498,5.99
20.531,7.1739
20.564,8.196
20.601,8.8045
20.618,9.058
20.647,8.8003
20.697,8.4758
20.731,7.5691
20.749,6.5069
20.799,4.9423
20.831,2.7736
20.864,0.9218
20.897,-1.0426
20.931,-2.8698
20.964,-4.688
20.98,-6.3762
21.064,-7.8257
21.098,-8.9339
21.131,-9.6695
21.147,-9.9456
21.198,-9.8505
21.231,-9.6181
21.264,-9.1122
21.297,-8.3166
21.314,-7.1456
21.365,-5.6475
21.398,-3.8845
21.431,-2.0289
21.449,-0.1675
21.498,1.6957
21.531,3.2429
21.565,4.9344
21.599,6.2734
21.631,7.5028
21.664,8.3175
21.698,8.7147
21.731,8.7932
21.764,8.4397
21.797,7.7245
21.814,6.6027
21.865,5.3673
21.898,3.7693
21.931,1.9836
21.964,-0.1564
21.98,-1.9979
22.031,-3.7957
22.064,-5.6127
22.098,-7.1781
22.131,-8.6165
22.147,-9.6021
22.198,-10.235
22.231,-10.4694
22.247,-10.3118
22.298,-10.0742
22.331,-9.7987
22.347,-9.0931
22.398,-8.0078
22.431,-6.6048
22.447,-4.8268
22.497,-2.9286
22.514,-1.0876
22.565,0.8009
22.601,2.6422
22.617,4.4587
22.652,6.2633
22.698,7.421
22.731,8.4301
22.765,9.0187
22.798,9.2813
22.831,9.0221
22.865,8.496
22.898,7.566
22.931,6.2451
22.964,4.6904
22.997,2.7238
23.031,0.8471
23.047,-1.0026
23.098,-2.8372
23.131,-4.6781
23.147,-6.3487
23.232,-7.7711
23.264,-8.8754
23.298,-9.5889
23.331,-9.8323
23.347,-9.714
23.397,-9.4293
23.416,-9.0252
23.465,-8.2023
23.498,-7.0039
23.531,-5.4678
23.565,-3.6638
23.598,-1.7727
23.631,0.1043
23.665,1.9767
23.698,3.5238
23.767,5.1343
23.782,6.6319
23.831,7.7062
23.864,8.3942
23.88,8.7304
23.931,8.4712
23.964,7.7927
23.98,6.7518
24.031,5.3013
24.065,3.7319
24.098,1.9154
24.134,-0.2449
24.149,-2.1047
24.198,-3.9684
24.231,-5.8128
24.264,-7.3645
24.28,-8.6562
24.331,-9.628
24.365,-10.2336
24.398,-10.4241
24.431,-10.2264
24.464,-9.9202
24.483,-9.6101
24.532,-8.8574
24.569,-7.7584
24.602,-6.3417
24.617,-4.6555
24.665,-2.7909
24.698,-0.9323
24.717,0.9407
24.765,2.536
24.798,4.2816
24.832,5.939
24.865,7.0499
24.898,8.0309
24.931,8.586
24.947,8.7885
24.998,8.5477
25.031,7.9768
25.047,7.0022
25.098,5.8904
25.131,4.3488
25.164,2.5081
25.198,0.7336
25.231,-1.118
25.247,-2.9514
25.301,-4.7744
25.315,-6.4298
25.365,-8.4352
25.398,-9.5522
25.414,-10.3357
25.465,-10.6919
25.498,-10.7011
25.514,-10.6599
25.565,-10.5031
25.598,-9.9314
25.632,-8.9773
25.65,-7.6865
25.698,-5.5339
25.731,-3.6782
25.765,-1.8107
25.797,0.0584
25.814,1.9095
25.865,3.6748
25.931,5.2361
25.965,6.6865
25.981,7.7064
26.035,8.1492
26.049,8.3573
26.098,8.0104
26.131,7.3219
26.165,6.2617
26.197,4.7934
26.213,3.2169
26.265,1.4402
26.297,-0.5375
26.313,-2.3563
26.364,-3.9957
26.38,-5.7153
26.432,-7.2871
26.464,-8.526
26.48,-9.4462
26.531,-10.0022
26.548,-10.1568
26.585,-9.9616
26.614,-9.8037
26.665,-9.4911
26.698,-8.7157
26.731,-7.5959
26.765,-6.1188
26.798,-4.4474
26.814,-2.5782
26.865,-0.7437
26.898,1.1116
26.913,2.9322
26.965,4.491
26.998,5.9609
27.013,7.2878
27.065,8.215
27.098,8.7387
27.113,8.9107
27.164,8.6119
27.198,8.0254
27.214,7.031
27.265,5.6453
27.297,4.2495
27.314,2.583
27.364,0.7721
27.38,-1.0572
27.431,-2.8643
27.447,-4.6554
27.499,-6.2668
27.513,-8.3349
27.564,-9.4196
27.598,-10.1587
27.613,-10.4674
27.664,-10.4711
27.681,-10.6018
27.731,-10.4165
27.749,-9.8233
27.798,-8.8537
27.831,-7.5664
27.847,-5.3224
27.898,-3.4644
27.931,-1.6389
27.965,0.2155
27.98,2.0581
28.031,3.7869
28.098,5.3239
28.113,6.7329
28.165,7.7186
28.18,8.2741
28.231,8.4389
28.247,8.0439
28.297,7.3791
28.313,6.2826
28.365,4.7999
28.397,3.1961
28.414,1.5204
28.464,-0.3095
28.483,-2.1398
28.523,-3.9045
28.547,-5.5943
28.599,-6.9801
28.637,-8.2194
28.652,-9.103
28.699,-9.636
28.732,-9.7539
28.765,-9.6411
28.798,-9.6051
28.835,-9.2369
28.851,-8.4479
28.898,-7.3145
28.931,-5.9817
28.947,-4.2832
28.998,-2.4539
29.013,-0.6329
29.065,1.2071
29.098,2.7516
29.114,4.4376
29.165,5.8614
29.198,6.916
29.213,7.8174
29.264,8.1399
29.28,8.2741
29.332,7.9821
29.365,7.3863
29.38,6.3705
29.431,5.2286
29.447,3.694
29.497,2.0029
29.513,0.4525
29.565,-1.3644
29.598,-2.985
29.614,-4.7655
29.664,-6.353
29.68,-8.0106
29.731,-9.0586
29.747,-9.7653
29.798,-10.0554
29.813,-10.0066
29.865,-10.1389
29.88,-9.9407
29.931,-9.334
29.947,-8.3644
29.998,-7.0635
30.014,-5.1896
30.065,-3.3543
30.098,-1.5564
30.114,0.2718
30.148,2.0928
30.198,3.8214
30.231,6.1449
30.247,7.3536
30.298,8.4402
30.331,9.1096
30.347,9.3864
30.397,9.2159
30.413,8.7888
30.465,7.9722
30.48,6.7504
30.531,5.4038
30.548,2.9986
30.581,1.3634
30.615,-0.4514
30.665,-2.2505
30.698,-4.0291
30.732,-5.6975
30.765,-6.9583
30.798,-8.1608
30.814,-9.0307
30.865,-9.5041
30.898,-9.6016
30.931,-9.4921
30.947,-9.4354
30.998,-9.0364
31.013,-8.2117
31.065,-7.0511
31.098,-5.8103
31.113,-4.1498
31.165,-2.4978
31.18,-0.6903
31.231,1.129
31.247,2.6548
31.301,4.3071
31.316,5.829
31.365,7.0678
31.38,7.9105
31.431,8.3541
31.447,8.4809
31.497,8.3342
31.513,7.6934
31.564,6.6619
31.58,5.4928
31.631,3.969
31.647,2.1207
31.698,0.3389
31.714,-1.4652
31.765,-3.2356
31.78,-4.9949
31.832,-6.5598
31.865,-8.1238
31.88,-9.1448
31.932,-9.8243
31.947,-10.0983
31.998,-10.0118
32.016,-9.965
32.065,-9.664
32.098,-9.0208
32.113,-8.0091
32.165,-6.6892
32.198,-4.8689
32.213,-3.2444
32.264,-1.5998
32.28,0.2334
32.331,1.8199
32.349,3.5013
32.381,5.2711
32.414,6.4435
32.465,7.4798
32.5,8.1276
32.516,8.2378
32.565,8.216
32.581,7.9017
32.632,7.0347
32.664,5.9978
32.68,4.4738
32.732,2.5245
32.765,1.0114
32.782,-0.7989
32.83,-2.6047
32.847,-4.226
32.899,-5.851
32.932,-7.3766
32.947,-8.5478
32.998,-9.3683
33.013,-9.7847
33.064,-9.8686
33.08,-9.8814
33.135,-9.7972
33.15,-9.3389
33.181,-8.5041
33.231,-7.3117
33.247,-5.7589
33.298,-4.0489
33.314,-2.4062
33.365,-0.5637
33.38,1.2717
33.431,2.8068
33.45,4.3007
33.481,5.6483
33.532,6.891
33.547,7.7294
33.598,8.0075
33.613,8.0889
33.664,7.9152
33.68,7.221
33.731,6.1326
33.747,4.9375
33.781,3.5225
33.831,1.8096
33.865,0.0068
33.88,-1.8155
33.931,-3.4363
33.947,-5.1941
33.998,-6.7358
34.014,-8.0493
34.065,-9.0201
34.08,-9.6643
34.132,-9.8927
34.15,-9.7987
34.181,-9.8429
34.232,-9.5674
34.247,-8.9013
34.281,-7.8586
34.332,-6.4912
34.365,-4.8531
34.38,-3.0348
34.432,-1.202
34.465,0.6515
34.483,2.4068
34.531,4.0709
34.547,5.7923
34.598,6.9511
34.614,7.9587
34.665,8.5522
34.68,8.7757
34.731,8.5563
34.747,8.0273
34.798,7.1219
34.814,5.8942
34.848,4.4812
34.881,2.6014
34.932,0.803
34.965,-1.0152
34.983,-2.8196
35.032,-4.6042
35.065,-6.2255
35.08,-7.7816
35.132,-8.9301
35.165,-9.7377
35.198,-10.1218
35.214,-10.164
35.269,-9.8636
35.284,-9.7202
35.315,-9.1999
35.365,-8.3152
35.398,-7.1049
35.414,-5.464
35.464,-3.7227
35.48,-1.9364
35.532,-0.0951
35.547,1.7347
35.597,3.2419
35.665,4.7881
35.68,6.0188
35.732,7.1035
35.747,7.6016
35.798,7.7816
35.814,7.5577
35.864,6.9715
35.88,5.9619
35.932,4.5665
35.947,3.0448
35.981,1.3093
36.031,-0.2601
36.047,-2.0713
36.098,-3.6921
36.114,-5.3243
36.164,-6.8394
36.18,-8.0991
36.216,-9.047
36.264,-9.6547
36.28,-9.8553
36.331,-9.7108
36.347,-9.5325
36.381,-9.252
36.431,-8.5495
36.447,-7.489
36.482,-6.1261
36.532,-4.5148
36.547,-2.7694
36.598,-1.1343
36.614,0.7041
36.665,2.4532
36.68,3.9039
36.732,5.7742
36.747,6.8967
36.781,7.8788
36.832,8.4527
36.847,8.63
36.881,8.4619
36.932,8.0977
36.947,7.1661
36.998,5.9285
37.014,4.4999
37.071,2.4528
37.101,0.9267
37.117,-0.8889
37.148,-2.688
37.199,-4.4264
37.218,-6.0353
37.248,-7.9728
37.282,-9.0658
37.315,-9.8398
37.366,-10.1735
37.398,-10.1787
37.417,-10.1115
37.448,-9.9473
37.499,-9.3857
37.533,-8.4713
37.547,-7.2362
37.598,-5.1703
37.614,-3.4582
37.665,-1.7143
37.68,0.073
37.715,1.8567
37.748,3.3288
37.832,4.8355
37.847,6.2269
37.882,7.2406
37.915,7.6855
37.948,7.8715
37.981,7.6239
38.032,7.0285
38.047,6.0273
38.081,4.6481
38.135,3.1324
38.15,1.4558
38.198,-0.3022
38.214,-2.0657
38.248,-3.6407
38.282,-5.2808
38.315,-6.7523
38.348,-7.9685
38.399,-8.878
38.414,-9.4526
38.448,-9.6204
38.481,-9.4892
38.532,-9.4848
38.547,-9.1713
38.598,-8.4551
38.614,-7.3995
38.665,-6.0334
38.68,-4.4321
38.732,-2.6783
38.747,-1.0623
38.798,0.7167
38.814,2.3758
38.868,4.0659
38.883,5.6953
38.932,6.9073
38.947,7.8238
38.998,8.1674
39.014,8.1909
39.048,7.9455
39.098,7.5562
39.114,6.6234
39.148,5.4185
39.182,3.9097
39.232,2.084
39.267,0.4532
39.291,-1.3049
39.314,-2.8795
39.349,-4.4496
39.381,-5.9925
39.415,-7.7512
39.465,-8.799
39.481,-9.5285
39.515,-9.8425
39.565,-9.8493
39.598,-9.7703
39.632,-9.5827
39.665,-9.018
39.681,-8.0964
39.732,-6.8459
39.747,-4.9144
39.799,-3.1667
39.814,-1.4312
39.848,0.3492
39.899,2.0587
39.914,3.5124
39.998,4.9812
40.014,6.3548
40.047,7.31
40.081,7.8598
40.114,8.0109
40.148,7.693
40.181,7.0744
40.215,6.0479
40.265,4.6977
40.28,3.1861
40.315,1.7445
40.348,-0.0153
40.398,-1.7602
40.416,-3.4801
40.448,-5.1118
40.481,-6.4721
40.532,-7.6658
40.547,-8.5523
40.581,-9.0818
40.615,-9.2442
40.665,-9.3116
40.68,-9.2792
40.731,-8.9411
40.75,-8.184
40.781,-7.1018
40.815,-5.8183
40.848,-4.212
40.882,-2.6247
40.914,-0.8548
40.948,0.9268
40.982,2.5946
41.032,4.2372
41.047,5.822
41.081,6.8497
41.114,7.7351
41.148,8.0573
41.181,8.0513
41.215,7.9612
41.248,7.3863
41.281,6.4059
41.315,5.1257
41.348,3.623
41.381,1.7995
41.415,0.2937
41.448,-1.4826
41.481,-3.0664
41.515,-4.6356
41.548,-6.1822
41.581,-7.8576
41.615,-8.8787
41.648,-9.5744
41.681,-9.8796
41.714,-9.8501
41.748,-9.9425
41.781,-9.7299
41.815,-9.1203
41.848,-8.1708
41.881,-6.9014
41.914,-5.0398
41.948,-3.3092
41.981,-1.5545
42.015,0.2495
42.048,2.0232
42.081,3.6574
42.115,5.8458
42.148,7.0205
42.181,8.0943
42.222,8.7678
42.247,9.0564
42.281,8.9354
42.315,8.5135
42.348,7.7087
42.381,6.5288
42.415,5.2383
42.447,2.9831
42.481,1.344
42.516,-0.4369
42.548,-2.2022
42.581,-3.922
42.615,-5.5261
42.648,-6.7577
42.681,-7.9214
42.714,-8.7721
42.748,-9.2523
42.781,-9.3657
42.815,-9.2264
42.848,-9.1586
42.881,-8.7866
42.919,-8.0069
42.948,-6.8981
42.981,-5.6787
43.015,-4.0592
43.048,-2.3431
43.081,-0.7456
43.115,1.0368
43.148,2.5226
43.181,4.1226
43.215,5.48
43.248,6.4803
43.281,7.3331
43.315,7.7957
43.348,7.9204
43.381,7.6717
43.415,7.2334
43.465,6.2162
43.48,5.0808
43.515,3.5861
43.548,1.9559
43.581,0.4459
43.615,-1.3245
43.661,-3.066
43.69,-4.7827
43.714,-6.2995
43.748,-7.9659
43.782,-8.951
43.815,-9.6096
43.848,-9.8695
43.881,-9.8216
43.915,-9.6908
43.949,-9.454
43.981,-8.8535
44.015,-7.8776
44.048,-6.6039
44.082,-4.7116
44.115,-2.9347
44.148,-1.1606
44.182,0.616
44.215,2.376
44.248,3.8054
44.281,5.8498
44.314,7.0065
44.348,8.0279
44.382,8.6614
44.414,8.9254
44.448,8.7221
44.482,8.2596
44.515,7.4372
44.548,6.235
44.582,4.9163
44.615,2.754
44.648,1.1749
44.682,-0.5799
44.715,-2.3278
44.748,-4.0362
44.784,-5.6227
44.815,-6.8125
44.849,-7.9498
44.881,-8.779
44.915,-9.2127
44.948,-9.2901
44.981,-9.187
45.015,-9.0039
45.048,-8.5827
45.081,-7.7764
45.115,-6.6315
45.148,-5.4208
45.181,-3.7911
45.215,-2.021
45.249,-0.4419
45.281,1.3341
45.315,2.81
45.348,4.2026
45.381,5.5067
45.415,6.7019
45.448,7.5043
45.485,7.7609
45.514,7.8636
45.548,7.5397
45.581,7.0756
45.615,6.0419
45.648,4.9107
45.681,3.508
45.715,1.9807
45.748,0.1223
45.783,-1.6245
45.819,-3.1994
45.848,-4.9042
45.881,-6.3945
45.915,-7.8628
45.948,-8.8342
45.982,-9.4744
46.015,-9.7252
46.048,-9.7577
46.082,-9.6865
46.115,-9.4472
46.152,-8.8017
46.181,-7.8124
46.215,-6.5122
46.248,-4.7769
46.281,-3.034
46.315,-1.4542
46.349,0.298
46.381,2.0283
46.415,3.7555
46.448,5.6572
46.481,6.7782
46.515,7.7527
46.549,8.1587
46.581,8.3758
46.615,8.1786
46.648,7.8719
46.681,7.0378
46.715,5.8294
46.748,4.3452
46.781,2.3323
46.814,0.7193
46.851,-1.0111
46.881,-2.5673
46.915,-4.2439
46.948,-5.8025
47.032,-7.1713
47.047,-8.2226
47.082,-8.9239
47.115,-9.1795
47.149,-9.1007
47.184,-8.9797
47.214,-8.6175
47.248,-7.8669
47.281,-6.7539
47.315,-5.3439
47.349,-3.719
47.381,-2.1358
47.415,-0.5475
47.448,1.1909
47.482,2.6451
47.514,4.284
47.548,5.5238
47.581,6.4398
47.615,7.1847
47.648,7.5594
47.682,7.447
47.715,7.2526
47.748,6.7394
47.782,5.6854
47.814,4.5154
47.848,2.9156
47.884,1.333
47.915,-0.1451
47.948,-1.875
47.981,-3.5737
48.015,-5.0678
48.049,-6.5505
48.082,-7.7948
48.115,-8.7176
48.148,-9.3189
48.182,-9.5226
48.208,-9.4727
48.248,-9.3152
48.282,-9.0487
48.315,-8.3766
48.349,-7.3648
48.382,-6.0199
48.415,-4.4659
48.449,-2.6918
48.482,-1.112
48.515,0.6511
48.553,2.3811
48.581,3.8742
48.616,5.5832
48.648,6.6595
48.682,7.6116
48.715,8.1628
48.748,8.2485
48.782,7.9846
48.815,7.6315
48.849,6.7372
48.881,5.4807
48.915,3.9783
48.948,2.1084
48.981,0.4053
49.015,-1.3434
49.049,-3.0765
49.081,-4.6519
49.115,-6.1932
49.148,-8.0433
49.181,-9.0893
49.215,-9.8114
49.251,-10.132
49.281,-10.1456
49.315,-9.855
49.348,-9.6118
49.382,-9.0998
49.416,-8.2356
49.448,-7.0576
49.482,-5.0961
49.515,-3.4781
49.548,-1.9305
49.581,-0.1995
49.615,1.5209
49.649,2.9424
49.682,4.4706
49.715,5.6884
49.749,6.8054
49.782,7.5317
