t,s1
6.464,9.4601
6.497,7.8287
6.53,5.5605
6.564,3.5248
6.598,1.449
6.631,-0.8121
6.664,-2.7438
6.697,-4.5303
6.731,-6.1606
6.764,-7.6005
6.797,-8.8139
6.831,-9.635
6.864,-10.4478
6.897,-10.9217
6.932,-11.2286
6.964,-11.3594
6.997,-11.4601
7.031,-11.3736
7.064,-11.0708
7.097,-10.7639
7.131,-10.3056
7.164,-9.7314
7.197,-8.7105
7.233,-7.5453
7.263,-6.1481
7.298,-4.5658
7.331,-2.8118
7.364,-0.9213
7.397,0.9779
7.43,3.1662
7.465,5.0205
7.497,6.7628
7.53,8.9352
7.565,10.444
7.597,11.6576
7.63,12.5309
7.664,13.6979
7.698,14.1855
7.73,14.4707
7.764,15.0174
7.797,15.4082
7.831,15.5262
7.864,14.9855
7.897,14.6793
7.931,14.1219
7.964,13.4028
7.998,11.8869
8.03,10.5653
8.064,8.9973
8.097,6.741
8.131,4.6292
8.164,2.4525
8.197,0.1625
8.231,-2.0159
8.264,-3.8639
8.297,-5.5581
8.331,-7.0727
8.364,-8.3827
8.397,-9.4046
8.465,-10.225
8.497,-10.7813
8.531,-11.0766
8.564,-11.1874
8.597,-11.1392
8.63,-11.0338
8.664,-10.8397
8.697,-10.4792
8.731,-9.9257
8.765,-9.0972
8.8,-8.0674
8.831,-6.7785
8.864,-5.2806
8.897,-3.6062
8.931,-1.7691
8.965,0.2092
8.997,2.2704
9.031,4.2896
9.063,6.3488
9.098,8.216
9.131,9.9917
9.168,11.287
9.203,12.3638
9.265,13.1852
9.297,13.7109
9.334,14.1485
9.364,14.5917
9.397,14.4732
9.431,14.242
9.464,13.8981
9.497,13.2794
9.531,12.6144
9.565,11.6665
9.597,10.4537
9.631,9.0324
9.664,7.1887
9.697,5.0598
9.735,3.1883
9.764,1.0249
9.797,-0.9119
9.831,-2.8154
9.864,-4.5738
9.897,-6.1779
9.931,-7.5895
9.964,-8.7685
9.997,-9.7471
10.031,-10.924
10.064,-11.3744
10.097,-11.5574
10.131,-11.8447
10.164,-11.9261
10.197,-11.8013
10.231,-11.4697
10.264,-11.1226
10.297,-10.6348
10.331,-9.8615
10.364,-8.4517
10.397,-7.2545
10.431,-5.8549
10.464,-4.2638
10.497,-2.501
10.53,-0.6312
10.564,1.3971
10.598,3.5097
10.631,5.3377
10.664,7.2849
10.698,9.2585
10.731,10.6446
10.764,11.8305
10.798,13.9134
10.831,14.8283
10.864,15.2074
10.897,15.2748
10.931,15.5962
10.964,15.7707
10.998,15.4927
11.031,14.9407
11.064,14.6124
11.098,13.9596
11.131,11.9045
11.164,10.5144
11.198,9.172
11.231,7.5666
11.264,5.4888
11.297,3.4976
11.331,1.3868
11.364,-0.8645
11.397,-2.8392
11.431,-4.6397
11.451,-6.284
11.498,-7.7485
11.531,-8.9951
11.565,-9.9675
11.631,-10.7372
11.665,-11.2554
11.697,-11.4821
11.731,-11.4779
11.764,-11.5594
11.797,-11.4155
11.83,-11.2806
11.865,-10.9757
11.897,-10.3926
11.93,-9.5439
11.964,-8.5254
11.998,-7.23
12.03,-5.7439
12.065,-4.0849
12.098,-2.2783
12.131,-0.3046
12.168,1.916
12.197,3.9288
12.23,5.707
12.265,7.8431
12.298,9.5456
12.331,10.8424
12.365,12.0374
12.398,13.0151
12.43,13.5829
12.465,13.8162
12.498,14.1864
12.53,14.2177
12.564,14.1445
12.597,13.6138
12.63,13.3041
12.664,12.8165
12.697,11.9433
12.731,10.7872
12.764,9.551
12.798,8.092
12.83,6.0906
12.864,4.3161
12.897,2.4271
12.93,0.1872
12.964,-1.8284
12.997,-3.6912
13.031,-5.409
13.064,-6.9568
13.097,-8.3101
13.131,-9.4393
13.164,-10.355
13.198,-11.0022
13.219,-11.4043
13.264,-11.5386
13.297,-11.7969
13.331,-11.8493
13.364,-11.7052
13.397,-11.4493
13.431,-11.1237
13.465,-10.6269
13.498,-9.8468
13.531,-8.9091
13.564,-7.7152
13.598,-6.3223
13.631,-4.7428
13.664,-2.9792
13.698,-1.0445
13.731,1.0588
13.765,3.2148
13.798,5.0522
13.831,6.755
13.864,8.7556
13.897,10.1337
13.931,11.2942
13.965,12.2862
13.998,13.1163
14.031,13.4589
14.063,13.5666
14.097,13.8639
14.131,13.8894
14.164,13.6978
14.198,13.2081
14.231,12.9366
14.266,12.3087
14.298,11.357
14.331,10.037
14.364,8.6767
14.398,7.0458
14.43,4.9814
14.464,3.1408
14.498,1.1879
14.53,-1.0249
14.564,-3.0212
14.597,-4.7892
14.631,-6.3994
14.664,-7.821
14.697,-9.033
14.73,-9.9516
14.798,-10.6978
14.831,-11.169
14.864,-11.3486
14.897,-11.3963
14.931,-11.4343
14.964,-11.2617
14.998,-11.1866
15.034,-10.8445
15.064,-10.2404
15.083,-9.4177
15.131,-8.3387
15.165,-7.0346
15.198,-5.5411
15.23,-3.8689
15.264,-2.0601
15.297,-0.0731
15.331,2.2436
15.364,4.4085
15.398,6.159
15.43,8.3128
15.464,9.8355
15.497,11.1045
15.531,12.3002
15.564,13.6019
15.597,14.1286
15.631,14.3027
15.664,14.6449
15.697,14.4669
15.731,14.374
15.764,13.6715
15.798,13.4574
15.831,12.9448
15.865,12.0162
15.898,10.4758
15.93,9.2075
15.965,7.7196
15.997,5.6762
16.031,3.8959
16.064,1.9988
16.097,-0.0222
16.131,-2.0604
16.164,-3.893
16.197,-5.5828
16.231,-7.1025
16.264,-8.4138
16.297,-9.4681
16.331,-9.9503
16.364,-10.5625
16.398,-10.927
16.431,-11.1263
16.464,-11.3383
16.497,-11.3863
16.531,-11.223
16.564,-10.859
16.597,-10.5807
16.631,-10.0754
16.664,-9.6592
16.698,-8.7172
16.731,-7.4912
16.764,-6.0705
16.797,-4.4602
16.831,-2.7063
16.864,-0.8138
16.898,1.1726
16.926,3.4619
16.964,5.2716
16.998,6.9427
17.031,8.9432
17.064,10.2796
17.097,11.4123
17.131,12.299
17.165,13.195
17.197,13.5507
17.231,13.81
17.264,14.1634
17.298,14.1691
17.331,14.1841
17.364,13.5865
17.398,13.185
17.431,12.5264
17.464,11.5837
17.498,10.1707
17.531,8.7787
17.564,6.9912
17.597,4.7569
17.631,2.9082
17.664,0.7249
17.697,-1.4219
17.731,-3.2831
17.765,-5.0204
17.798,-6.5747
17.83,-7.9692
17.864,-9.13
17.897,-10.0347
17.93,-11.2472
17.965,-11.7192
17.997,-11.9329
18.031,-12.0198
18.064,-12.1436
18.097,-12.0764
18.131,-11.8084
18.165,-11.5795
18.198,-11.1935
18.23,-10.5493
18.264,-9.1854
18.297,-8.0749
18.331,-6.7279
18.365,-5.2008
18.397,-3.5079
18.431,-1.6836
18.465,0.3071
18.498,2.5466
18.53,4.4344
18.564,6.189
18.597,8.3581
18.631,9.9633
18.665,11.1768
18.698,12.5536
18.73,14.0261
18.764,14.5179
18.797,14.6736
18.82,14.983
18.864,15.3323
18.898,15.1779
18.931,14.5605
18.964,14.1945
18.998,13.6396
19.033,12.4306
19.064,10.6234
19.098,9.3229
19.131,7.7661
19.164,5.7277
19.197,3.6437
19.231,1.7612
19.264,-0.5072
19.297,-2.5325
19.33,-4.3324
19.364,-5.9661
19.397,-7.4202
19.43,-8.6636
19.464,-9.6394
19.531,-10.7003
19.565,-11.2298
19.598,-11.5187
19.63,-11.5151
19.664,-11.5926
19.697,-11.4871
19.731,-11.1748
19.764,-10.9395
19.797,-10.443
19.831,-9.6727
19.864,-8.4308
19.898,-7.1824
19.931,-5.7252
19.965,-4.1042
19.997,-2.3466
20.031,-0.4581
20.064,1.5417
20.098,3.747
20.131,5.7174
20.165,7.3707
20.197,9.2862
20.231,10.581
20.265,11.9008
20.331,12.8072
20.365,13.3646
20.398,14.1794
20.431,14.1267
20.465,13.8975
20.497,13.8158
20.531,13.7071
20.563,12.9624
20.597,12.2967
20.633,11.1036
20.666,9.8327
20.698,8.4225
20.731,6.2548
20.768,4.5022
20.783,2.6593
20.831,0.4778
20.864,-1.7396
20.898,-3.592
20.931,-5.2993
20.963,-6.8352
20.998,-8.2078
21.031,-9.3405
21.064,-10.2245
21.098,-11.3647
21.131,-11.8035
21.164,-12.004
21.199,-11.993
21.231,-12.088
21.264,-11.9919
21.298,-11.7039
21.33,-11.4567
21.365,-11.029
21.4,-10.3638
21.431,-9.0015
21.464,-7.8545
21.498,-6.4894
21.531,-4.9411
21.565,-3.2297
21.597,-1.3932
21.631,0.597
21.664,2.7604
21.697,4.599
21.731,6.5266
21.765,8.6335
21.797,10.1945
21.831,11.3801
21.864,12.9641
21.898,14.1018
21.931,14.5522
21.964,14.7086
21.997,15.1304
22.031,15.1953
22.064,15.1392
22.098,14.5371
22.131,14.1457
22.165,13.5627
22.198,12.0781
22.231,10.5487
22.264,9.2301
22.297,7.6349
22.331,5.5498
22.365,3.7551
22.398,1.5427
22.431,-0.623
22.464,-2.611
22.498,-4.3828
22.531,-5.9826
22.554,-7.4077
22.598,-8.6327
22.631,-9.5807
22.697,-10.3427
22.731,-10.8601
22.765,-11.0988
22.797,-11.161
22.831,-11.2618
22.864,-11.1467
22.897,-11.1232
22.931,-10.8567
22.964,-10.323
22.997,-9.5388
23.031,-8.5557
23.064,-7.2891
23.098,-5.8233
23.131,-4.1954
23.164,-2.4096
23.197,-0.4278
23.231,1.8642
23.264,3.7609
23.298,5.5235
23.334,7.1729
23.364,8.9011
23.398,10.1681
23.431,11.445
23.464,12.5031
23.497,13.0622
23.531,13.2605
23.564,13.7021
23.597,13.8494
23.631,13.7958
23.664,13.799
23.697,13.3999
23.731,12.9453
23.764,11.9914
23.798,10.7654
23.831,9.5485
23.864,8.1307
23.897,6.0676
23.931,4.3179
23.964,2.4668
23.998,0.2477
24.034,-1.9466
24.064,-3.769
24.098,-5.4483
24.131,-6.9562
24.164,-8.2706
24.198,-9.3758
24.231,-10.3414
24.264,-10.9686
24.298,-11.3699
24.331,-11.5206
24.366,-11.5173
24.398,-11.5791
24.43,-11.4447
24.464,-11.3776
24.498,-11.0847
24.531,-10.6152
24.565,-9.7851
24.597,-8.8923
24.631,-7.7272
24.664,-6.3598
24.697,-4.8151
24.731,-3.1139
24.764,-1.3049
24.798,0.9345
24.831,3.1427
24.864,4.9395
24.898,6.6087
24.92,8.7285
24.964,10.0867
24.998,11.2175
25.031,12.1286
25.064,13.0392
25.098,13.4689
25.131,13.5845
25.164,13.4526
25.198,13.4977
25.231,13.3061
25.264,12.7334
25.301,12.4081
25.331,11.8098
25.364,10.9547
25.398,9.5963
25.431,8.2599
25.464,6.6492
25.497,4.97
25.531,3.1698
25.565,1.2924
25.598,-1.0468
25.631,-2.9355
25.664,-4.6843
25.698,-6.2753
25.731,-7.6917
25.765,-8.8889
25.798,-9.8091
25.864,-10.55
25.898,-11.0325
25.932,-11.2583
25.964,-11.1966
25.998,-11.2686
26.034,-11.1151
26.064,-11.0395
26.098,-10.7293
26.131,-10.1539
26.164,-9.3451
26.197,-8.2997
26.231,-7.0148
26.264,-5.5448
26.297,-3.908
26.331,-2.1302
26.364,-0.1716
26.397,2.0462
26.431,4.1981
26.464,5.9289
26.498,7.5678
26.531,9.4542
26.564,10.6834
26.598,11.8891
26.63,13.3118
26.664,13.8498
26.698,14.0574
26.731,14.3129
26.764,14.1507
26.797,14.0577
26.83,13.8745
26.865,13.3013
26.898,12.8113
26.932,11.8726
26.967,10.2261
26.996,8.9912
27.014,7.5259
27.065,5.6763
27.097,3.9315
27.132,2.1004
27.164,0.1292
27.198,-1.861
27.231,-3.6572
27.264,-5.3137
27.28,-6.8033
27.332,-8.109
27.364,-9.172
27.398,-9.9147
27.431,-10.5439
27.464,-10.926
27.498,-11.1587
27.531,-11.38
27.564,-11.428
27.598,-11.2743
27.63,-10.9295
27.665,-10.667
27.698,-10.167
27.731,-9.5321
27.764,-8.5974
27.798,-7.4141
27.831,-6.0126
27.864,-4.4591
27.898,-2.7244
27.931,-0.8697
27.964,1.0973
27.98,3.2412
28.032,5.0174
28.064,6.6727
28.102,8.5737
28.131,9.8943
28.164,11.0044
28.198,12.0044
28.231,12.956
28.264,13.3202
28.298,13.4193
28.331,13.3813
28.365,13.3968
28.398,13.1855
28.43,12.775
28.447,12.3891
28.498,11.7557
28.53,10.7556
28.547,9.3002
28.598,7.9559
28.631,6.3521
28.664,4.665
28.697,2.8568
28.713,1.0199
28.764,-1.1404
28.797,-2.9683
28.813,-4.6889
28.865,-6.252
28.898,-7.6308
28.921,-8.8002
28.964,-9.6998
28.98,-11.3655
29.031,-11.849
29.065,-12.1339
29.097,-12.2768
29.113,-12.4007
29.165,-12.3335
29.198,-12.0847
29.231,-11.8108
29.264,-11.4271
29.3,-10.8019
29.313,-8.9987
29.365,-7.9074
29.398,-6.6074
29.431,-5.1134
29.464,-3.4678
29.498,-1.6877
29.531,0.2846
29.564,2.4363
29.597,4.4035
29.616,6.1066
29.665,7.6896
29.698,9.3472
29.731,10.5487
29.764,11.953
29.798,13.2946
29.831,13.7816
29.847,13.926
29.899,14.2628
29.931,14.2239
29.964,14.1112
29.998,13.9377
30.031,13.5052
30.064,12.976
30.08,11.7676
30.132,10.1321
30.164,8.8893
30.198,7.39
30.231,5.3661
30.264,3.6133
30.298,1.7619
30.313,-0.2407
30.365,-2.1998
30.398,-3.9569
30.431,-5.5853
30.447,-7.033
30.498,-8.3012
30.514,-9.2952
30.565,-10.3839
30.598,-10.9651
30.631,-11.2977
30.664,-11.4753
30.697,-11.6857
30.716,-11.7145
30.764,-11.5417
30.78,-11.1681
30.831,-10.8373
30.864,-10.3121
30.898,-9.2619
30.931,-8.3067
30.964,-7.1052
30.98,-5.695
31.032,-4.1231
31.065,-2.3795
31.087,-0.5193
31.131,1.4374
31.147,3.4968
31.185,5.2576
31.231,6.8814
31.247,8.6722
31.299,9.965
31.331,11.0473
31.398,11.8911
31.413,12.4328
31.467,13.0374
31.482,12.9884
31.532,12.8383
31.565,12.8259
31.58,12.708
31.632,12.0739
31.664,11.4379
31.68,10.5257
31.732,9.3613
31.765,8.009
31.797,6.0937
31.813,4.4005
31.864,2.5843
31.88,0.6572
31.932,-1.3787
31.965,-3.1977
31.997,-4.8858
32.014,-6.4181
32.065,-7.7653
32.098,-8.907
32.114,-9.8702
32.164,-10.9144
32.18,-11.3604
32.231,-11.6558
32.265,-11.7684
32.28,-11.869
32.332,-11.773
32.364,-11.4954
32.38,-11.2343
32.431,-10.8089
32.465,-10.0626
32.48,-8.826
32.53,-7.7164
32.547,-6.3983
32.598,-4.897
32.631,-3.2273
32.647,-1.4273
32.698,0.5116
32.731,2.5582
32.747,4.3505
32.798,6.0297
32.831,7.5935
32.847,9.0956
32.897,10.2693
32.913,11.3443
32.965,12.4421
32.998,12.88
33.014,13.0353
33.065,13.0871
33.098,13.1715
33.113,13.0193
33.165,12.9027
33.198,12.4384
33.213,11.8782
33.264,10.9305
33.29,9.468
33.313,8.1892
33.365,6.6663
33.382,5.0149
33.431,3.2326
33.465,1.3699
33.497,-0.8191
33.514,-2.7672
33.565,-4.5029
33.598,-6.0989
33.631,-7.5037
33.65,-8.7496
33.698,-9.7071
33.765,-10.4567
33.798,-10.9574
33.813,-11.1981
33.865,-11.1602
33.898,-11.1221
33.913,-11.0167
33.965,-10.8335
33.998,-10.4858
34.013,-9.9387
34.065,-9.1737
34.098,-8.2022
34.113,-6.9825
34.165,-5.5637
34.198,-3.983
34.213,-2.2473
34.265,-0.378
34.298,1.7175
34.313,3.6558
34.364,5.3963
34.38,7.1853
34.432,8.8551
34.465,10.1201
34.48,11.1576
34.565,11.9535
34.598,12.474
34.631,13.0088
34.647,12.9302
34.698,12.8068
34.734,12.8058
34.748,12.471
34.798,11.9011
34.831,11.2208
34.847,10.2836
34.899,9.096
34.931,7.7119
34.947,5.8104
34.998,4.1385
35.014,2.3142
35.064,0.3333
35.08,-1.4996
35.132,-3.3097
35.165,-4.9727
35.198,-6.4629
35.231,-7.7575
35.247,-8.8575
35.299,-9.5528
35.334,-10.5284
35.363,-10.9371
35.383,-11.1904
35.431,-11.4489
35.447,-11.511
35.498,-11.3766
35.514,-11.0702
35.565,-10.7719
35.598,-10.3188
35.614,-9.785
35.664,-8.5905
35.68,-7.4628
35.731,-6.1265
35.765,-4.6165
35.78,-2.938
35.832,-1.1571
35.864,0.7629
35.881,2.9139
35.931,4.6785
35.947,6.33
35.998,7.8661
36.013,9.2124
36.066,10.3583
36.081,11.4151
36.131,12.5565
36.147,12.9845
36.198,13.3597
36.213,13.2405
36.265,13.2952
36.297,13.2815
36.314,13.1211
36.365,12.8072
36.401,12.219
36.416,11.2338
36.465,9.6727
36.498,8.366
36.514,6.5845
36.565,4.9373
36.598,3.1569
36.631,1.1346
36.664,-0.8435
36.681,-2.6944
36.735,-4.4266
36.75,-6.0043
36.798,-7.4014
36.831,-8.5955
36.847,-9.5244
36.898,-10.6064
36.914,-11.1081
36.964,-11.3756
36.98,-11.5719
37.031,-11.74
37.047,-11.6963
37.102,-11.4608
37.117,-11.2474
37.165,-10.8944
37.198,-10.3072
37.231,-9.1679
37.247,-8.141
37.298,-6.8831
37.314,-5.4473
37.365,-3.8348
37.398,-2.1204
37.413,-0.2228
37.465,1.9468
37.498,3.9502
37.521,5.659
37.547,7.2527
37.598,8.6897
37.616,9.9133
37.665,11.0269
37.68,12.0643
37.731,12.6265
37.747,12.8455
37.798,12.8126
37.813,12.7653
37.865,12.692
37.883,12.6576
37.931,12.5148
37.947,12.0416
37.998,11.2078
38.014,9.9767
38.065,8.7617
38.097,7.3459
38.113,5.7401
38.164,4.0173
38.18,2.2329
38.231,0.0708
38.247,-2.0237
38.299,-3.8028
38.331,-5.4475
38.347,-6.9179
38.398,-8.1947
38.414,-9.2626
38.465,-10.2361
38.48,-10.8597
38.532,-11.279
38.547,-11.4066
38.602,-11.5053
38.616,-11.5579
38.665,-11.4042
38.68,-11.0937
38.731,-10.7865
38.747,-10.3099
38.798,-9.4456
38.814,-8.5325
38.865,-7.3727
38.88,-6.0182
38.93,-4.4787
38.947,-2.7982
38.997,-0.9988
39.013,0.955
39.064,2.9997
39.08,4.7603
39.132,6.3999
39.165,7.936
39.181,9.2407
39.231,10.5087
39.302,11.7019
39.316,12.3064
39.365,12.6435
39.38,12.6413
39.431,12.5102
39.447,12.4653
39.498,12.4212
39.514,12.1071
39.565,11.529
39.58,10.4992
39.632,9.0546
39.647,7.7261
39.681,6.1626
39.714,4.5329
39.765,2.7445
39.78,0.8239
39.831,-1.1157
39.847,-2.9309
39.897,-4.6183
39.913,-6.1401
39.965,-7.4953
39.98,-8.6478
40.031,-9.7416
40.047,-10.6036
40.098,-11.0679
40.114,-11.2981
40.165,-11.5413
40.198,-11.6661
40.213,-11.6181
40.264,-11.3722
40.28,-11.119
40.331,-10.7244
40.347,-9.905
40.397,-8.9556
40.413,-7.8973
40.465,-6.6209
40.48,-5.1753
40.532,-3.552
40.547,-1.8001
40.598,0.1334
40.614,2.2083
40.665,3.9793
40.68,5.6529
40.732,7.2187
40.749,8.7866
40.798,9.9722
40.814,11.104
40.865,12.2935
40.88,13.025
40.931,13.1679
40.947,13.1701
40.999,13.2937
41.031,13.2006
41.047,13.027
41.099,12.7023
41.114,12.2028
41.166,11.2961
41.181,9.8408
41.231,8.3928
41.247,6.9643
41.298,5.3783
41.331,3.6731
41.347,1.8594
41.398,0.1234
41.414,-1.8109
41.465,-3.5538
41.483,-5.163
41.521,-6.5915
41.547,-7.842
41.598,-8.8484
41.614,-9.3647
41.664,-9.9933
41.68,-10.3409
41.732,-10.7361
41.747,-10.9562
41.798,-10.98
41.814,-10.8073
41.864,-10.4789
41.883,-10.1833
41.914,-9.6705
41.965,-9.208
41.98,-8.2333
42.031,-7.0445
42.047,-5.6675
42.098,-4.1111
42.114,-2.4148
42.165,-0.5259
42.18,1.4384
42.214,3.6252
42.265,5.35
42.28,6.9442
42.332,8.7675
42.347,10.0305
42.399,11.3181
42.465,12.3736
42.48,12.9236
42.531,13.4271
42.547,13.3768
42.598,13.0858
42.614,12.9482
42.665,12.9535
42.68,12.2837
42.731,11.6635
42.747,10.5599
42.798,9.1941
42.813,7.8616
42.865,6.0134
42.88,4.3678
42.931,2.5825
42.949,0.7629
42.982,-1.2341
43.031,-3.0209
43.047,-4.6662
43.098,-6.1659
43.114,-7.4983
43.165,-8.6272
43.181,-9.4024
43.232,-10.5583
43.247,-10.9868
43.281,-11.2159
43.331,-11.4418
43.347,-11.5426
43.398,-11.4658
43.414,-11.1919
43.465,-11.0183
43.48,-10.5946
43.531,-10.0522
43.547,-8.7316
43.599,-7.6508
43.614,-6.3615
43.664,-4.8933
43.68,-3.2805
43.731,-1.5151
43.747,0.395
43.798,2.595
43.82,4.3468
43.847,5.9985
43.898,7.5326
43.914,9.0745
43.965,10.2283
43.98,11.3982
44.032,12.4276
44.047,12.8608
44.098,12.9962
44.114,12.9333
44.164,13.0274
44.183,12.8851
44.214,12.7855
44.264,12.3462
44.28,11.8059
44.332,10.7913
44.347,9.4401
44.399,8.2091
44.413,6.7191
44.465,5.1276
44.48,3.4301
44.514,1.6321
44.565,-0.3975
44.58,-2.2521
44.631,-3.9737
44.647,-5.5549
44.698,-6.9555
44.714,-8.167
44.765,-9.1184
44.831,-9.8889
44.847,-10.4419
44.901,-10.7083
44.916,-10.8133
44.965,-10.9142
44.98,-10.8037
45.031,-10.4915
45.047,-10.1443
45.098,-9.6382
45.113,-8.8816
45.148,-7.9293
45.181,-6.7223
45.231,-5.3367
45.247,-3.758
45.298,-2.0527
45.313,-0.2449
45.348,1.6558
45.398,3.6363
45.414,5.3359
45.465,6.9252
45.48,8.388
45.532,9.6331
45.547,10.7847
45.632,11.7057
45.647,12.2144
45.699,12.4554
45.714,12.3941
45.765,12.19
45.78,12.1644
45.832,12.1487
45.847,11.7858
45.898,11.1277
45.914,10.1057
45.965,8.8062
45.983,7.4452
46.032,5.8936
46.047,4.2381
46.098,2.5313
46.119,0.5966
46.147,-1.3376
46.198,-3.1092
46.214,-4.736
46.265,-6.2284
46.28,-7.5188
46.331,-8.606
46.347,-9.369
46.399,-10.2827
46.413,-10.7699
46.447,-10.9962
46.499,-11.2739
46.514,-11.365
46.565,-11.2595
46.58,-11.0746
46.631,-10.7674
46.647,-10.327
46.699,-9.7394
46.713,-8.6036
46.765,-7.495
46.78,-6.1779
46.814,-4.6899
46.865,-3.049
46.88,-1.3034
46.914,0.725
46.965,2.6932
46.981,4.4381
47.032,6.07
47.047,7.5764
47.099,8.903
47.114,10.0191
47.168,11.4152
47.183,12.6411
47.214,13.0817
47.265,13.1872
47.28,13.2027
47.332,13.2672
47.347,13.0954
47.381,12.9831
47.414,12.6328
47.447,12.0744
47.481,10.7464
47.514,9.1429
47.548,7.8632
47.581,6.3523
47.614,4.7406
47.648,2.9979
47.681,1.2335
47.714,-0.7317
47.748,-2.4878
47.782,-4.1763
47.817,-5.7093
47.847,-7.082
47.881,-8.2516
47.915,-9.247
47.981,-9.9678
48.014,-10.4462
48.05,-10.717
48.081,-10.8544
48.114,-10.9361
48.147,-10.816
48.181,-10.6498
48.214,-10.3266
48.248,-9.7767
48.281,-8.9061
48.315,-7.9218
48.348,-6.6828
48.384,-5.2789
48.414,-3.7074
48.448,-2.0073
48.481,-0.1755
48.514,1.9088
48.547,3.7982
48.581,5.4736
48.614,7.0336
48.648,8.4548
48.681,9.6583
48.714,10.7585
48.748,12.1272
48.781,12.6548
48.815,12.9169
48.848,12.8968
48.882,12.887
48.914,12.8136
48.948,12.5335
48.981,12.3017
49.015,11.8514
49.048,11.0459
49.081,9.4955
49.114,8.3242
49.148,6.9354
49.181,5.3898
49.214,3.7007
49.248,1.9019
49.282,0.1237
49.315,-1.6969
49.348,-3.4597
49.382,-5.0777
49.415,-6.5348
49.448,-7.8064
49.481,-8.8594
49.515,-9.5811
49.548,-10.4517
49.581,-10.8081
49.614,-11.0349
49.648,-11.2698
49.681,-11.3224
49.715,-11.1881
49.748,-10.8565
49.781,-10.536
49.814,-10.0743
49.848,-9.4901
49.881,-8.3302
49.914,-7.1989
49.948,-5.8636
49.998,-4.3572
50.014,-2.7099
50.065,-0.9234
50.08,0.9693
50.138,2.9496
50.156,4.6767
50.181,6.2945
50.215,7.8068
