t,s1
174.764,1.8437
174.833,2.2793
174.872,2.5648
174.889,2.7183
174.915,2.7972
174.966,2.8064
174.999,2.7804
175.032,2.6446
175.066,2.4257
175.099,2.0494
175.132,1.6658
175.165,1.121
175.183,0.6583
175.232,0.1861
175.266,-0.2885
175.282,-0.8014
175.332,-1.5051
175.365,-2.1542
175.399,-2.506
175.432,-2.6472
175.465,-2.6615
175.499,-2.6104
175.532,-2.6363
175.55,-2.6338
175.599,-2.4363
175.632,-2.091
175.666,-1.4422
175.7,-0.7344
175.732,-0.2068
175.765,0.2767
175.799,0.7713
175.832,1.2264
175.865,1.7103
175.932,2.0767
175.965,2.3749
175.999,2.569
176.014,2.6774
176.065,2.745
176.099,2.7274
176.132,2.6451
176.165,2.4805
176.199,2.2518
176.235,1.8485
176.252,1.4821
176.299,1.0044
176.332,0.5488
176.365,0.0939
176.399,-0.4096
176.432,-0.9399
176.499,-1.6739
176.532,-2.0664
176.565,-2.3223
176.599,-2.3913
176.632,-2.364
176.665,-2.3697
176.699,-2.3734
176.736,-2.1929
176.754,-1.8702
176.799,-1.4328
176.832,-0.6748
176.85,-0.1457
176.899,0.3718
176.932,0.8428
176.965,1.3091
176.999,1.6702
177.065,2.0981
177.081,2.4001
177.133,2.5871
177.17,2.7682
177.186,2.8108
177.232,2.7537
177.265,2.5823
177.281,2.3841
177.338,2.0738
177.367,1.7327
177.399,1.2822
177.419,0.804
177.448,0.3249
177.5,-0.224
177.517,-0.7545
177.566,-1.3549
177.632,-1.8469
177.665,-2.2052
177.699,-2.4086
177.733,-2.4041
177.754,-2.4049
177.782,-2.4235
177.833,-2.3026
177.866,-2.0605
177.899,-1.7075
177.915,-1.163
177.966,-0.6135
177.999,-0.085
178.032,0.4367
178.065,0.9064
178.099,1.4181
178.132,1.7751
178.204,2.1638
178.223,2.4647
178.248,2.7092
178.299,2.8252
178.332,2.8484
178.365,2.7616
178.399,2.5425
178.432,2.2758
178.448,1.931
178.499,1.5871
178.531,1.0682
178.548,0.5422
178.599,-0.0007
178.632,-0.5188
178.648,-1.0296
178.699,-1.5326
178.766,-1.9386
178.799,-2.2274
178.818,-2.4429
178.866,-2.4732
178.898,-2.4992
178.914,-2.5184
178.966,-2.3574
178.998,-2.092
179.015,-1.7476
179.066,-1.2823
179.099,-0.793
179.132,-0.2963
179.165,0.2594
179.199,0.7641
179.232,1.2738
179.332,1.7859
179.348,2.1184
179.399,2.3849
179.432,2.5341
179.448,2.5596
179.499,2.4966
179.515,2.3086
179.57,1.9819
179.587,1.5926
179.615,1.0786
179.666,0.5303
179.685,0.0291
179.732,-0.4886
179.765,-0.9744
179.799,-1.4972
179.865,-2.0449
179.881,-2.4308
179.937,-2.6765
179.954,-2.792
179.982,-2.7889
180.032,-2.8149
180.05,-2.8004
180.099,-2.6033
180.137,-2.3045
180.191,-1.7923
180.215,-1.1671
180.266,-0.5858
180.299,-0.0237
180.315,0.5069
180.366,0.9482
180.433,1.5011
180.465,2.0295
180.482,2.3475
180.533,2.5701
180.565,2.6227
180.581,2.5656
180.615,2.4092
180.666,2.1414
180.699,1.7913
180.717,1.3904
180.766,0.8709
180.783,0.3213
180.832,-0.188
180.848,-0.6951
180.899,-1.1803
180.936,-1.6821
180.999,-2.1362
181.032,-2.437
181.049,-2.64
181.099,-2.6756
181.132,-2.6702
181.166,-2.663
181.199,-2.538
181.232,-2.2807
181.249,-1.9405
181.3,-1.4755
181.317,-0.9445
181.365,-0.4509
181.382,0.0875
181.433,0.6217
181.465,1.1974
181.483,1.7165
181.566,2.17
181.584,2.4713
181.633,2.726
181.665,2.8805
181.682,2.9139
181.732,2.8353
181.765,2.626
181.786,2.3601
181.815,1.9984
181.866,1.5227
181.898,0.9507
181.915,0.4479
181.966,-0.1019
181.998,-0.6153
182.014,-1.0917
182.133,-1.5885
182.149,-1.9304
182.199,-2.1928
182.232,-2.3653
182.248,-2.3892
182.298,-2.3535
182.315,-2.1995
182.366,-1.9322
182.403,-1.5959
182.42,-1.173
182.449,-0.6242
182.499,-0.1155
182.533,0.4129
182.548,0.9405
182.599,1.4957
182.699,2.0487
182.715,2.4035
182.765,2.678
182.781,2.8528
182.832,2.9035
182.848,2.8522
182.899,2.675
182.914,2.3982
182.949,2.0096
182.982,1.4782
183.015,0.9062
183.049,0.4132
183.099,-0.0977
183.132,-0.6043
183.15,-1.1054
183.233,-1.404
183.265,-1.7519
183.282,-2.017
183.333,-2.1605
183.365,-2.1485
183.382,-2.1509
183.416,-2.1255
183.467,-1.933
183.511,-1.6275
183.542,-1.2073
183.559,-0.8865
183.582,-0.3911
183.641,0.1363
183.659,0.668
183.681,1.1651
183.733,1.5519
183.799,1.7129
183.821,2.0367
183.849,2.3003
183.882,2.4787
183.915,2.5568
183.967,2.5202
183.991,2.3524
184.033,2.062
184.055,1.7154
184.1,1.4147
184.122,1.1951
184.167,0.6936
184.189,0.1821
184.233,-0.3526
184.256,-0.8562
184.305,-1.5098
184.366,-2.019
184.388,-2.3169
184.426,-2.5161
184.458,-2.5877
184.491,-2.5886
184.524,-2.6134
184.57,-2.5243
184.601,-2.3002
184.635,-1.9759
184.674,-1.3637
184.716,-0.7811
184.753,-0.2828
184.784,0.2664
184.815,0.7908
184.847,1.3285
184.88,1.7336
184.935,2.1288
184.972,2.4706
185.01,2.7265
185.04,2.8643
185.069,2.8782
185.098,2.8129
185.128,2.6167
185.157,2.3147
185.202,1.9586
185.23,1.5969
185.258,1.098
185.302,0.5717
185.331,0.0541
185.359,-0.4594
185.401,-0.9458
185.429,-1.5389
185.502,-2.0411
185.53,-2.3091
185.558,-2.4733
185.602,-2.4779
185.636,-2.4768
185.666,-2.4677
185.693,-2.3264
185.735,-2.0747
185.77,-1.7113
185.797,-1.138
185.825,-0.5672
185.868,-0.0708
185.898,0.4463
185.925,0.9323
185.968,1.468
186.075,1.9865
186.105,2.3343
186.133,2.6097
186.161,2.754
186.202,2.7978
186.229,2.7391
186.26,2.5632
186.302,2.2715
186.33,1.889
186.357,1.3618
186.393,0.8088
186.435,0.326
186.464,-0.1812
186.493,-0.6791
186.535,-1.1689
186.602,-1.7369
186.632,-2.1119
186.66,-2.3824
186.702,-2.5127
186.735,-2.5016
186.763,-2.5034
186.802,-2.4697
186.829,-2.2845
186.863,-1.9869
186.896,-1.601
186.925,-1.0109
186.968,-0.5185
186.996,-0.0227
187.046,0.4968
187.099,0.9721
187.171,1.3518
187.238,1.7706
187.297,2.0323
187.327,2.1689
187.368,2.1958
187.403,2.0832
187.431,1.8769
187.458,1.5053
187.501,0.9739
187.531,0.4733
187.559,0.1064
187.601,-0.3966
187.629,-0.9347
187.656,-1.4547
187.735,-2.0909
187.763,-2.4365
187.79,-2.6771
187.826,-2.7645
187.868,-2.7666
187.896,-2.767
187.923,-2.6724
187.957,-2.4396
187.992,-2.0905
188.035,-1.6469
188.063,-0.9657
188.09,-0.4593
188.134,0.0593
188.163,0.5669
188.189,1.0636
188.224,1.3667
188.301,1.7652
188.328,2.0604
188.368,2.3032
188.396,2.4414
188.422,2.4676
188.457,2.3936
188.499,2.2074
188.528,1.9289
188.568,1.6027
188.595,1.3461
188.635,0.8184
188.662,0.3077
188.689,-0.2099
188.724,-0.7177
188.758,-1.2098
188.801,-1.6891
188.867,-2.1229
188.889,-2.4284
188.933,-2.6234
188.955,-2.6692
189.0,-2.6578
189.021,-2.6696
189.067,-2.5371
189.093,-2.2701
189.122,-1.923
189.167,-1.4777
189.188,-0.9731
189.233,-0.4729
189.254,0.0474
189.3,0.5557
189.321,1.0549
189.433,1.5526
189.454,1.9392
189.488,2.2121
189.522,2.376
189.55,2.4312
189.586,2.3704
189.624,2.2001
189.659,1.9119
189.7,1.5078
189.721,1.0259
189.767,0.5089
189.789,-0.0272
189.833,-0.5627
189.855,-1.0494
189.9,-1.5082
189.966,-2.0395
189.987,-2.3889
190.021,-2.6541
190.067,-2.7777
190.088,-2.7984
190.133,-2.8045
190.156,-2.7398
190.2,-2.5378
190.221,-2.2554
190.267,-1.8857
190.289,-1.329
190.333,-0.8532
190.353,-0.36
190.383,0.1474
190.433,0.6669
190.457,1.0947
190.533,1.4519
190.556,1.7842
190.6,2.0466
190.621,2.2093
190.667,2.2707
190.689,2.2422
190.734,2.1146
190.755,1.8656
190.8,1.5463
190.821,1.2361
190.867,0.8249
190.894,0.2837
190.923,-0.2418
190.967,-0.7745
190.988,-1.2515
191.033,-1.7601
191.1,-2.2375
191.122,-2.5792
191.166,-2.8342
191.188,-2.937
191.234,-2.979
191.256,-2.9507
191.299,-2.8317
191.321,-2.565
191.367,-2.2534
191.389,-1.7984
191.433,-1.2768
191.46,-0.7764
191.489,-0.2598
191.533,0.2576
191.554,0.8053
191.6,1.2142
191.666,1.5707
191.688,1.8774
191.733,2.1336
191.755,2.2549
191.8,2.2857
191.821,2.2183
191.867,2.0527
191.888,1.7785
191.933,1.4349
191.954,1.0994
191.987,0.6066
192.017,0.0754
192.066,-0.4568
192.089,-0.9647
192.133,-1.4358
192.155,-1.9081
192.233,-2.349
192.255,-2.6583
192.3,-2.8489
192.321,-2.9329
192.366,-2.9356
192.388,-2.892
192.433,-2.7446
192.46,-2.474
192.489,-2.1296
192.533,-1.6811
192.556,-1.153
192.6,-0.6549
192.618,-0.1499
192.666,0.3865
192.683,0.927
192.799,1.4238
192.817,1.8122
192.849,2.0718
192.882,2.2254
192.915,2.2781
192.949,2.2358
192.982,2.0786
193.02,1.8171
193.048,1.4456
193.082,0.9658
193.116,0.4153
193.148,-0.1109
193.182,-0.613
193.215,-1.1153
193.249,-1.5785
193.332,-2.1291
193.349,-2.4823
193.382,-2.7729
193.415,-2.9413
193.449,-2.9831
193.482,-2.9845
193.515,-2.9104
193.549,-2.7068
193.581,-2.3972
193.615,-2.0303
193.649,-1.4682
193.682,-0.9867
193.715,-0.4711
193.749,0.0582
193.782,0.5773
193.815,1.0104
193.883,1.2629
193.915,1.6017
193.948,1.8621
193.982,2.027
194.015,2.0816
194.049,2.063
194.082,1.9404
194.115,1.6845
194.149,1.3979
194.182,1.1012
194.233,0.7804
194.25,0.2302
194.283,-0.2898
194.333,-0.7857
194.35,-1.2647
194.383,-1.7828
194.466,-2.2422
194.483,-2.5689
194.515,-2.8269
194.548,-2.9378
194.581,-2.9691
194.616,-2.9532
194.666,-2.8186
194.685,-2.5719
194.716,-2.2484
194.749,-1.7839
194.782,-1.2796
194.816,-0.7899
194.849,-0.2986
194.882,0.2099
194.915,0.7564
194.949,1.1059
195.032,1.4552
195.051,1.7529
195.082,1.9999
195.115,2.1082
195.149,2.1436
195.182,2.0852
195.215,1.9444
195.249,1.6834
195.284,1.35
195.316,1.0885
195.359,0.6046
195.4,0.0696
195.422,-0.4514
195.457,-0.953
195.485,-1.4337
195.533,-1.8909
195.6,-2.3362
195.621,-2.6326
195.666,-2.8468
195.688,-2.9279
195.733,-2.946
195.755,-2.8879
195.8,-2.7427
195.822,-2.4559
195.867,-2.1058
195.888,-1.6757
195.918,-1.1522
195.966,-0.668
195.988,-0.1462
196.034,0.3715
196.055,0.8939
196.1,1.2567
196.167,1.6237
196.188,1.8982
196.232,2.1016
196.255,2.1995
196.282,2.1993
196.332,2.0978
196.35,1.8972
196.383,1.6275
196.433,1.2874
196.455,0.9517
196.499,0.4267
196.518,-0.0995
196.549,-0.6093
196.582,-1.1038
196.615,-1.5637
196.699,-2.068
196.717,-2.4569
196.748,-2.7539
196.782,-2.9026
196.815,-2.9776
196.849,-2.9504
196.882,-2.8572
196.915,-2.6522
196.948,-2.3569
196.982,-1.9811
197.015,-1.4558
197.05,-0.9519
197.083,-0.4564
197.133,0.047
197.15,0.5825
197.183,0.9989
197.266,1.3332
197.283,1.6763
197.315,1.9553
197.349,2.1135
197.382,2.1748
197.416,2.1437
197.454,2.0399
197.499,1.8034
197.516,1.4949
197.549,1.1911
197.582,0.8015
197.616,0.2601
197.649,-0.2567
197.682,-0.759
197.715,-1.2314
197.748,-1.7152
197.833,-2.1315
197.85,-2.4549
197.882,-2.7103
197.915,-2.8216
197.949,-2.843
197.982,-2.8109
198.015,-2.6799
198.049,-2.441
198.082,-2.1193
198.116,-1.6731
198.148,-1.2272
198.182,-0.7635
198.216,-0.2511
198.252,0.2687
198.29,0.7966
198.325,1.2012
198.4,1.5264
198.427,1.8374
198.454,2.0809
198.5,2.1932
198.522,2.2286
198.566,2.1851
198.594,2.0303
198.623,1.7613
198.652,1.4317
198.7,1.1169
198.721,0.6772
198.767,0.1481
198.788,-0.3725
198.833,-0.8861
198.853,-1.3543
198.882,-1.7612
198.966,-2.1989
198.983,-2.5075
199.015,-2.7044
199.048,-2.7865
199.082,-2.793
199.115,-2.7471
199.148,-2.5961
199.182,-2.3028
199.216,-1.9483
199.266,-1.574
199.286,-1.0574
199.316,-0.5616
199.366,-0.0814
199.383,0.4277
199.416,0.9388
199.532,1.4352
199.551,1.8246
199.582,2.0795
199.615,2.2413
199.653,2.3076
199.682,2.2578
199.715,2.1182
199.75,1.8942
199.8,1.5471
199.822,1.1112
199.866,0.5861
199.885,0.088
199.916,-0.3706
199.966,-0.8757
199.983,-1.3357
200.066,-1.8603
200.084,-2.2228
200.115,-2.515
200.148,-2.6684
200.182,-2.7404
200.215,-2.7264
200.248,-2.6617
200.282,-2.4836
200.316,-2.1584
200.35,-1.7841
200.382,-1.2303
200.416,-0.7457
200.449,-0.2472
200.499,0.2288
200.517,0.7605
200.549,1.1848
200.666,1.6327
200.687,1.9787
200.715,2.1932
200.749,2.3149
200.782,2.3473
200.815,2.2743
200.848,2.1105
200.882,1.8474
200.916,1.4564
200.949,1.0614
200.999,0.5261
201.017,0.0192
201.05,-0.4563
201.082,-0.9183
201.115,-1.5126
201.199,-2.0055
201.219,-2.3336
201.257,-2.5641
201.296,-2.6597
201.32,-2.6929
201.366,-2.657
201.394,-2.5569
201.423,-2.3199
201.453,-1.9882
201.5,-1.449
201.522,-0.904
201.566,-0.4367
201.589,0.0469
201.617,0.5475
201.666,1.0985
201.766,1.4292
201.79,1.8484
201.819,2.13
201.848,2.2995
201.9,2.3969
201.922,2.3841
201.952,2.2828
201.999,2.0831
202.017,1.7577
202.049,1.3121
202.087,0.9666
202.115,0.4165
202.149,-0.0593
202.182,-0.5298
202.215,-0.9858
202.248,-1.5059
202.333,-2.0816
202.351,-2.3826
202.382,-2.5633
202.415,-2.6424
202.448,-2.6363
202.482,-2.5878
202.515,-2.4485
202.548,-2.1827
202.587,-1.8443
202.615,-1.3256
202.666,-0.6592
202.683,-0.1911
202.716,0.2647
202.75,0.7912
202.783,1.3344
202.9,1.8693
202.918,2.2408
202.948,2.497
202.982,2.6429
203.015,2.6867
203.066,2.6517
203.085,2.525
203.116,2.2999
203.149,1.942
203.183,1.4373
203.216,0.8731
203.248,0.3461
203.282,-0.123
203.316,-0.5936
203.349,-1.0505
203.466,-1.4478
203.484,-1.7812
203.515,-2.0117
203.549,-2.1831
203.582,-2.2125
203.615,-2.1282
203.648,-1.9507
203.682,-1.7318
203.715,-1.3914
203.748,-0.9617
203.783,-0.5132
203.833,-0.0343
203.852,0.4658
203.883,0.9925
203.933,1.5022
204.032,1.9495
204.052,2.2986
204.081,2.5217
204.116,2.6316
204.174,2.6324
204.198,2.5656
204.221,2.3716
204.251,2.0594
204.285,1.677
204.333,1.182
204.355,0.6558
204.384,0.148
204.433,-0.3274
204.455,-0.787
204.484,-1.2822
204.572,-1.7823
204.596,-2.0751
204.619,-2.2741
204.667,-2.3899
204.69,-2.4109
204.719,-2.3871
204.75,-2.2666
204.8,-2.0312
204.822,-1.7091
204.851,-1.2494
204.9,-0.7093
204.922,-0.2605
204.951,0.1853
205.004,0.6975
205.022,1.2304
205.132,1.7132
205.151,2.1011
205.182,2.3844
205.215,2.548
205.248,2.6105
205.282,2.6018
205.315,2.4987
205.349,2.3149
205.386,1.9814
205.415,1.5361
205.45,1.0876
205.483,0.5498
205.532,0.0583
205.55,-0.4043
205.583,-0.8525
205.682,-1.3847
205.715,-1.7322
205.749,-1.9755
205.782,-2.1539
205.815,-2.2481
205.848,-2.2824
205.881,-2.1001
205.915,-1.8867
205.949,-1.5894
205.982,-1.2062
206.015,-0.6731
206.048,-0.2186
206.082,0.2179
206.115,0.7239
206.149,1.2378
206.249,1.8369
206.282,2.2024
206.315,2.4402
206.348,2.5893
206.382,2.6325
206.415,2.5873
206.449,2.4548
206.482,2.2258
206.515,1.872
206.549,1.4156
206.582,0.7872
206.616,0.2706
206.649,-0.1931
206.683,-0.6928
206.72,-1.1378
206.833,-1.5386
206.85,-1.8898
206.882,-2.1423
206.915,-2.3463
206.949,-2.4055
206.983,-2.3615
207.016,-2.2068
207.048,-1.9696
207.082,-1.6214
207.116,-1.2277
207.149,-0.7897
207.183,-0.3115
207.216,0.1776
207.249,0.7232
207.4,1.2155
207.418,1.6652
207.448,1.9246
207.482,2.0572
207.515,2.115
207.548,2.0731
207.583,1.9726
207.615,1.7625
207.648,1.4216
207.682,0.9086
207.715,0.3895
207.749,-0.1169
207.782,-0.5985
207.815,-1.0412
207.848,-1.3876
207.923,-1.7073
207.946,-2.0346
208.0,-2.3133
208.022,-2.4881
208.049,-2.5239
208.083,-2.4976
208.116,-2.3707
208.149,-2.1269
208.183,-1.825
208.216,-1.5242
208.25,-1.1722
208.283,-0.7385
208.317,-0.2572
208.35,0.2323
208.383,0.7332
208.516,1.2184
208.548,1.5524
208.582,1.7477
208.615,1.8723
208.653,1.9009
208.681,1.8542
208.715,1.6995
208.748,1.4689
208.782,1.0515
208.815,0.5564
208.848,0.0096
208.881,-0.5099
208.915,-0.9842
208.948,-1.4203
208.982,-1.9134
209.049,-2.3429
209.082,-2.6289
209.115,-2.8711
209.148,-2.9391
209.181,-2.9525
209.215,-2.8757
209.249,-2.6353
209.282,-2.3578
209.316,-2.0292
209.349,-1.5737
209.382,-1.0756
209.416,-0.6197
209.449,-0.1317
209.483,0.3467
209.516,0.8898
209.633,1.3378
209.651,1.626
209.682,1.8381
209.715,1.9689
209.748,2.0386
209.782,1.9928
209.815,1.8646
209.853,1.6598
209.881,1.3865
209.915,0.9044
209.949,0.4412
209.982,-0.0352
210.016,-0.4722
210.049,-0.9311
210.082,-1.3585
210.166,-1.8324
210.183,-2.1473
210.215,-2.4249
210.248,-2.6038
210.282,-2.6426
210.315,-2.6426
210.349,-2.5642
210.382,-2.3506
210.416,-2.0373
210.449,-1.6826
210.482,-1.1618
210.516,-0.718
210.549,-0.2428
210.582,0.1991
210.616,0.6569
210.649,0.9329
210.749,1.3404
210.781,1.6193
210.815,1.8239
210.849,1.9576
210.882,1.9854
210.916,1.9156
210.95,1.7817
210.983,1.5763
211.016,1.2889
211.049,1.0575
211.088,0.606
211.12,0.1606
211.156,-0.2805
211.191,-0.7905
211.214,-1.2906
211.284,-1.7924
211.316,-2.1699
211.349,-2.3879
211.383,-2.5242
211.416,-2.5504
211.45,-2.5083
211.483,-2.3737
211.516,-2.1512
211.55,-1.8322
211.584,-1.4245
211.616,-0.8632
211.649,-0.3449
211.685,0.0482
211.716,0.4655
211.749,0.9171
211.783,1.1486
211.85,1.2969
211.883,1.5398
211.916,1.7351
211.949,1.9066
211.982,1.9479
212.015,1.8362
212.049,1.7048
212.082,1.4631
212.115,1.2266
212.15,0.9965
212.182,0.7495
212.215,0.302
212.249,-0.0938
212.282,-0.5396
212.315,-1.0567
212.348,-1.486
212.416,-1.8795
212.448,-2.1683
212.482,-2.3845
212.515,-2.4342
212.548,-2.4629
212.582,-2.4105
212.616,-2.2275
212.648,-1.9545
212.683,-1.6082
212.716,-1.1761
212.748,-0.7074
212.783,-0.1792
212.817,0.2803
212.849,0.7091
212.882,1.1359
212.999,1.427
213.017,1.6561
213.048,1.8603
213.082,2.0683
213.115,2.1001
213.148,2.0684
213.182,1.8671
213.216,1.5873
213.255,1.3116
213.286,0.9311
213.316,0.6215
213.35,0.2088
213.383,-0.2631
213.415,-0.8119
213.448,-1.251
213.516,-1.7445
213.548,-2.0998
213.582,-2.3929
213.615,-2.521
213.649,-2.5742
213.682,-2.5702
213.715,-2.5192
213.748,-2.3672
213.782,-2.0755
213.816,-1.7228
213.849,-1.2403
213.882,-0.781
213.916,-0.2903
213.949,0.0906
213.982,0.5465
214.015,0.7965
214.082,1.0319
214.115,1.3058
214.149,1.5466
214.182,1.6951
214.216,1.7638
214.249,1.8248
214.306,1.7998
214.331,1.613
214.353,1.3581
214.383,1.1764
214.416,0.8829
214.45,0.463
214.483,0.0177
214.516,-0.3869
214.549,-0.7657
214.583,-1.3675
214.65,-1.9327
214.683,-2.1807
214.716,-2.4003
214.75,-2.5151
214.783,-2.5005
214.816,-2.4684
214.849,-2.3216
214.883,-2.0992
214.916,-1.8405
214.949,-1.2995
214.983,-0.7079
215.016,-0.2658
215.049,0.1272
215.083,0.54
215.116,0.992
215.15,1.2522
215.216,1.4056
215.249,1.6652
215.282,1.8448
215.316,1.9581
215.349,1.9735
215.381,1.9034
215.415,1.8241
215.449,1.6718
215.482,1.4129
215.515,1.226
215.548,0.9746
215.582,0.5088
215.615,0.0786
215.649,-0.4142
215.682,-0.8609
215.715,-1.3861
215.783,-1.8645
215.815,-2.1775
215.848,-2.4033
215.882,-2.5155
215.915,-2.5298
215.949,-2.5021
215.982,-2.323
216.016,-2.0463
216.049,-1.7188
216.082,-1.2041
216.115,-0.6605
216.148,-0.2094
216.182,0.2378
216.216,0.6459
216.249,1.0545
216.349,1.3515
216.381,1.5901
216.415,1.7304
216.448,1.8396
216.481,1.8719
216.52,1.819
216.548,1.6765
216.582,1.4666
216.615,1.2109
216.649,0.8536
216.683,0.5314
216.715,0.0918
216.748,-0.3024
216.783,-0.7637
216.815,-1.1861
216.882,-1.6884
216.915,-2.0197
216.948,-2.317
216.982,-2.503
217.015,-2.5942
217.049,-2.5943
217.111,-2.4105
217.15,-2.1624
217.183,-1.8361
217.218,-1.4629
217.249,-0.9387
217.283,-0.4834
217.316,0.0154
217.348,0.4763
217.388,0.7941
217.45,1.0671
217.483,1.3163
217.516,1.5108
217.55,1.6552
217.583,1.6852
217.616,1.6455
217.65,1.5257
217.683,1.3215
217.716,1.0721
217.749,0.8796
217.783,0.5875
217.816,0.1489
217.85,-0.345
217.882,-0.8248
217.917,-1.277
217.95,-1.7436
218.016,-2.2174
218.048,-2.5458
218.081,-2.824
218.115,-3.015
218.149,-3.0589
218.182,-3.0284
218.215,-2.864
218.248,-2.6216
218.283,-2.2926
218.316,-1.8636
218.35,-1.3529
218.382,-0.9117
218.415,-0.4321
218.449,0.0556
218.483,0.5347
218.515,0.8392
218.583,1.0298
218.615,1.2756
218.648,1.4476
218.682,1.5496
218.715,1.5842
218.749,1.5432
218.783,1.4233
218.816,1.2153
218.849,0.9353
218.882,0.7082
218.916,0.4153
218.949,-0.0465
218.987,-0.5386
219.015,-1.0275
219.049,-1.4811
219.149,-1.8919
219.181,-2.2659
219.215,-2.5347
219.248,-2.742
219.282,-2.821
219.315,-2.7673
219.35,-2.5907
219.382,-2.2972
219.415,-1.9482
219.448,-1.552
219.482,-1.1206
219.516,-0.652
219.549,-0.1973
219.582,0.2749
219.616,0.7492
219.716,1.0717
219.748,1.3659
219.781,1.5525
219.815,1.6804
219.848,1.7189
219.882,1.6851
219.915,1.5687
219.948,1.3801
219.982,1.0961
220.016,0.7082
220.049,0.3395
220.082,-0.1135
220.136,-0.548
220.16,-1.0072
220.182,-1.4111
220.249,-1.8462
220.283,-2.1784
220.316,-2.4478
220.349,-2.617
220.383,-2.7173
220.416,-2.7043
220.45,-2.5835
220.483,-2.3687
220.517,-2.0501
220.55,-1.7049
220.583,-1.2618
220.616,-0.8226
220.649,-0.3593
220.683,0.0847
220.716,0.5519
220.749,0.8208
220.816,1.0146
220.849,1.2787
220.883,1.4711
220.915,1.6018
220.95,1.668
220.983,1.6507
221.016,1.5382
221.049,1.3807
221.082,1.1391
221.116,0.9761
221.149,0.7435
221.187,0.2924
221.215,-0.1451
221.249,-0.5507
221.282,-0.9788
221.315,-1.4437
221.382,-1.8692
221.415,-2.1874
221.448,-2.4062
221.481,-2.5545
221.515,-2.6262
221.549,-2.5816
221.582,-2.4328
221.615,-2.2037
221.649,-1.888
221.682,-1.463
221.715,-0.9866
221.749,-0.5473
221.782,-0.1257
221.815,0.3321
221.849,0.8101
221.949,1.07
221.982,1.3817
222.015,1.5897
222.048,1.7402
222.082,1.82
222.115,1.8098
222.149,1.7178
222.182,1.5427
222.215,1.3051
222.248,0.9447
222.281,0.6701
222.315,0.2314
222.349,-0.2203
222.381,-0.6474
222.415,-1.0554
222.516,-1.5399
222.548,-1.8623
222.582,-2.1189
222.615,-2.3296
222.649,-2.4002
222.681,-2.321
222.715,-2.1349
222.749,-1.8681
222.782,-1.5544
222.815,-1.2161
222.848,-0.6832
222.882,-0.249
222.915,0.2004
222.949,0.6608
222.983,1.0062
223.082,1.2657
223.115,1.5247
223.148,1.7171
223.182,1.8258
223.215,1.8814
223.248,1.8312
223.282,1.7052
223.315,1.512
223.349,1.2384
223.382,0.9584
223.415,0.6365
223.449,0.1925
223.482,-0.2648
223.515,-0.7003
223.549,-1.2237
223.656,-1.6832
223.68,-1.9671
223.716,-2.2134
223.749,-2.3874
223.784,-2.4383
223.816,-2.3361
223.849,-2.1331
223.883,-1.8617
223.916,-1.5392
223.95,-1.0358
223.983,-0.5207
224.016,-0.1124
224.054,0.3331
224.084,0.8024
224.217,1.1925
224.249,1.5114
224.283,1.7169
224.315,1.8535
224.349,1.9286
224.383,1.8973
224.415,1.7862
224.453,1.6132
224.471,1.3232
224.516,0.9145
224.549,0.511
224.582,0.0609
224.617,-0.3653
224.649,-0.7904
224.682,-1.2547
224.749,-1.6843
224.782,-1.9889
224.815,-2.2264
224.848,-2.3726
224.883,-2.4196
224.916,-2.4084
224.948,-2.2483
224.983,-1.9974
225.016,-1.6928
225.049,-1.2701
225.083,-0.7943
225.115,-0.3601
225.149,0.0755
225.182,0.5256
225.215,0.9613
225.349,1.357
225.382,1.6339
225.415,1.8139
225.448,1.9337
225.482,1.9594
225.516,1.8964
225.549,1.7555
225.582,1.5536
225.616,1.2317
225.65,0.8111
225.683,0.372
225.716,-0.065
225.749,-0.4921
225.782,-0.9203
225.882,-1.4337
225.915,-1.7348
225.948,-1.9856
225.982,-2.1867
226.019,-2.2526
226.048,-2.1576
226.082,-1.9633
226.115,-1.7136
226.149,-1.4069
226.182,-1.0292
226.215,-0.4855
226.248,-0.0675
226.282,0.3455
226.316,0.7905
226.348,1.128
226.449,1.2717
226.482,1.5358
226.515,1.7056
226.553,1.8211
226.572,1.8609
226.616,1.8196
226.648,1.7018
226.683,1.525
226.715,1.2543
226.75,0.9616
226.785,0.7396
226.821,0.2811
226.846,-0.1372
226.883,-0.5544
226.921,-1.0775
227.016,-1.4508
227.05,-1.7465
227.083,-1.9816
227.116,-2.1417
227.15,-2.206
227.183,-2.122
227.216,-1.9025
227.251,-1.6472
227.283,-1.3177
227.316,-0.8108
227.35,-0.3842
227.383,0.0361
227.416,0.4806
227.449,0.9191
227.582,1.3073
227.615,1.6183
227.649,1.8036
227.682,1.9311
227.715,1.9657
227.749,1.9182
227.782,1.7954
227.816,1.596
227.848,1.2995
227.883,0.876
227.915,0.481
227.949,0.0265
227.983,-0.3858
228.015,-0.7999
228.116,-1.2747
228.148,-1.5821
228.181,-1.8405
228.215,-2.057
228.249,-2.1746
228.281,-2.1596
228.315,-2.0283
228.349,-1.7961
228.383,-1.508
228.416,-1.1634
228.45,-0.6907
228.483,-0.3041
228.516,0.1098
228.55,0.5468
228.582,0.9548
228.716,1.3454
228.748,1.5982
228.781,1.8033
228.815,1.9102
228.848,1.9394
228.881,1.8889
228.915,1.7613
228.948,1.5578
228.982,1.2471
