t,s1
6.031,-0.839
6.064,1.7513
6.098,4.272
6.131,6.6782
6.164,8.98
6.198,10.5398
6.231,12.0159
6.265,13.1804
6.297,13.9442
6.331,14.1922
6.364,14.1073
6.398,13.5816
6.429,12.5661
6.459,11.1603
6.498,9.2986
6.531,7.544
6.565,5.259
6.598,2.7777
6.632,0.1904
6.664,-2.3817
6.698,-4.7422
6.731,-6.641
6.765,-8.246
6.798,-9.9684
6.831,-10.9881
6.87,-11.6765
6.898,-11.968
6.931,-12.3425
6.964,-12.305
6.998,-11.8856
7.031,-11.2779
7.065,-10.6585
7.098,-9.6469
7.131,-7.9579
7.165,-6.4119
7.198,-4.6299
7.231,-2.5957
7.265,-0.0914
7.298,2.438
7.331,4.9516
7.365,7.3058
7.398,9.3079
7.431,10.8566
7.465,12.3463
7.498,13.5124
7.536,14.257
7.565,14.4887
7.598,14.364
7.632,13.8023
7.664,12.7268
7.698,11.2848
7.731,9.6847
7.765,7.9038
7.797,5.5527
7.831,3.0382
7.864,0.4504
7.897,-2.1618
7.931,-4.4877
7.964,-6.3818
7.998,-7.9823
8.065,-9.3006
8.098,-10.2972
8.131,-11.1757
8.164,-11.7575
8.198,-12.0145
8.231,-11.8196
8.264,-11.1766
8.298,-10.3602
8.331,-9.3983
8.364,-8.1158
8.398,-6.5522
8.431,-4.7642
8.464,-2.4967
8.498,-0.0322
8.536,2.5233
8.564,5.0313
8.598,7.4036
8.631,9.3265
8.664,11.0343
8.698,12.524
8.731,13.6363
8.765,14.3452
8.797,14.559
8.831,14.4166
8.864,13.8194
8.897,12.7304
8.931,11.2703
8.964,9.6966
8.997,7.7064
9.031,5.3552
9.064,2.8769
9.097,0.3072
9.131,-2.2872
9.165,-4.6166
9.198,-6.4753
9.231,-8.0565
9.284,-9.7366
9.304,-10.7556
9.331,-11.4288
9.365,-11.981
9.398,-12.375
9.431,-12.3666
9.465,-11.9464
9.498,-11.3723
9.531,-10.7266
9.565,-9.7248
9.598,-8.0623
9.631,-6.4987
9.665,-4.7017
9.698,-2.427
9.731,0.0912
9.765,2.6294
9.798,5.1162
9.831,7.4885
9.865,9.4947
9.898,11.2729
9.931,12.8118
9.965,13.9241
9.998,14.6179
10.031,14.8138
10.065,14.6535
10.098,14.0207
10.131,12.9317
10.165,11.454
10.198,9.784
10.231,7.7409
10.264,5.3049
10.298,2.8054
10.331,0.2222
10.364,-2.372
10.397,-4.6731
10.431,-6.5141
10.464,-8.0953
10.531,-9.6953
10.564,-10.671
10.597,-11.5235
10.631,-12.0343
10.665,-12.2349
10.697,-11.9912
10.731,-11.3128
10.765,-10.4523
10.798,-9.4729
10.831,-8.1546
10.865,-6.2742
10.898,-4.4392
10.931,-2.1624
10.965,0.2846
10.998,2.8406
11.031,5.319
11.065,7.6737
11.097,9.7792
11.131,11.6239
11.165,13.0779
11.198,14.1726
11.231,14.8285
11.264,15.0066
11.298,14.8285
11.336,14.16
11.365,13.0477
11.398,11.5524
11.431,9.7274
11.465,7.512
11.498,5.1459
11.531,2.6287
11.565,0.0278
11.597,-2.4855
11.631,-4.8307
11.664,-6.6479
11.698,-8.2115
11.764,-9.4946
11.798,-10.4383
11.831,-10.9545
11.864,-11.4943
11.898,-11.6814
11.931,-11.4165
11.964,-10.8191
11.998,-9.9145
12.032,-8.9413
12.064,-7.6229
12.098,-6.0418
12.131,-4.2184
12.164,-2.2073
12.198,0.266
12.231,2.8083
12.265,5.2833
12.298,7.6199
12.331,9.6353
12.365,11.3893
12.397,12.8073
12.431,13.8839
12.465,14.5038
12.498,14.6819
12.532,14.486
12.564,13.8001
12.598,12.6702
12.631,11.193
12.665,9.4229
12.699,7.2982
12.741,4.968
12.775,2.4689
12.794,-0.096
12.832,-2.6902
12.865,-5.051
12.898,-6.839
12.932,-8.385
12.999,-9.6681
13.031,-10.5766
13.065,-11.331
13.098,-11.8547
13.132,-12.0376
13.165,-11.7727
13.198,-11.0765
13.231,-10.121
13.265,-9.1213
13.298,-7.7854
13.332,-6.1866
13.365,-4.3306
13.398,-2.0813
13.432,0.3715
13.465,2.9096
13.498,5.3845
13.532,7.7211
13.565,9.6689
13.597,11.5378
13.631,12.9441
13.664,13.9851
13.698,14.5725
13.731,14.6615
13.769,14.4522
13.797,13.7487
13.831,12.6188
13.865,11.1064
13.898,9.3863
13.932,7.1088
13.964,4.7374
13.998,2.2599
14.031,-0.305
14.064,-2.805
14.098,-5.1019
14.131,-6.8722
14.165,-8.4182
14.231,-9.6546
14.265,-10.5515
14.298,-11.2974
14.33,-11.8417
14.364,-12.0324
14.398,-11.7357
14.431,-11.0095
14.465,-10.0825
14.502,-9.0856
14.531,-7.7504
14.564,-6.1632
14.598,-4.3187
14.631,-2.0424
14.665,0.4374
14.697,2.9797
14.731,5.4171
14.765,7.7185
14.798,9.8214
14.831,11.5193
14.865,12.9264
14.898,13.9673
14.931,14.5547
14.964,14.6547
14.998,14.4706
15.031,13.7494
15.065,12.5915
15.098,11.0794
15.131,9.1866
15.165,7.0652
15.197,4.6938
15.231,2.1985
15.264,-0.3841
15.298,-2.9128
15.331,-5.1943
15.364,-6.9409
15.398,-8.4531
15.465,-9.6783
15.498,-10.5753
15.53,-11.2885
15.565,-11.6739
15.598,-11.8116
15.631,-11.4938
15.664,-10.7676
15.698,-9.8348
15.731,-8.8089
15.765,-7.4553
15.798,-5.8796
15.836,-4.0352
15.865,-1.7738
15.898,0.5462
15.931,3.0532
15.965,5.493
15.998,7.7943
16.031,9.9716
16.066,11.7453
16.098,13.1341
16.131,14.175
16.164,14.7264
16.199,14.851
16.246,14.6537
16.269,13.9325
16.299,12.7675
16.332,11.2554
16.365,9.2354
16.398,6.9854
16.431,4.614
16.465,2.1011
16.498,-0.4588
16.531,-2.9664
16.565,-5.2168
16.598,-6.9633
16.631,-8.4742
16.665,-10.0516
16.698,-10.9595
16.732,-11.486
16.765,-11.9471
16.798,-12.171
16.832,-12.0651
16.865,-11.5931
16.898,-10.9743
16.932,-10.2281
16.965,-9.1561
16.998,-7.4733
17.032,-5.8624
17.065,-4.0003
17.098,-1.7347
17.131,0.7154
17.165,3.2541
17.198,5.6738
17.232,7.9757
17.265,10.0614
17.298,11.8356
17.332,13.2183
17.365,14.2061
17.398,14.7349
17.431,14.8456
17.464,14.6008
17.498,13.826
17.532,12.6667
17.565,11.1012
17.598,9.1541
17.631,6.9035
17.664,4.5381
17.698,2.0432
17.731,-0.5163
17.765,-3.0175
17.798,-5.0278
17.831,-6.7744
17.864,-8.2852
17.902,-9.9349
17.931,-10.8428
17.964,-11.3753
17.998,-11.827
18.032,-12.0838
18.064,-11.9557
18.098,-11.4724
18.131,-11.0762
18.164,-10.3122
18.198,-9.2227
18.231,-7.4156
18.264,-5.8047
18.298,-3.919
18.331,-1.6628
18.364,0.8085
18.398,3.3296
18.431,5.7317
18.464,7.9979
18.498,9.9624
18.531,11.718
18.565,13.066
18.598,14.0537
18.632,14.5698
18.664,14.6226
18.698,14.3718
18.731,13.5794
18.765,12.4025
18.798,10.8548
18.831,9.0289
18.865,6.7637
18.898,4.3986
18.931,1.9037
18.964,-0.6562
18.998,-3.132
19.031,-5.3806
19.064,-7.0919
19.098,-8.5673
19.131,-10.2582
19.165,-11.1661
19.198,-11.6598
19.231,-12.1022
19.265,-12.3785
19.298,-12.2373
19.331,-11.7216
19.365,-11.0693
19.398,-10.3067
19.432,-9.2175
19.465,-7.3513
19.498,-5.7404
19.532,-3.8778
19.565,-1.5916
19.598,0.8974
19.633,3.4009
19.676,5.821
19.701,8.0872
19.732,10.1989
19.765,11.9344
19.802,13.2648
19.832,14.2525
19.864,14.7507
19.898,14.7805
19.931,14.5136
19.965,13.7036
19.997,12.4923
20.031,10.9271
20.065,8.9023
20.103,6.6201
20.131,4.255
20.165,1.7424
20.198,-0.8218
20.234,-3.2977
20.267,-5.5151
20.3,-7.2088
20.333,-8.6678
20.368,-10.2607
20.401,-11.1218
20.435,-11.5958
20.469,-12.031
20.502,-12.2375
20.537,-12.078
20.561,-11.5463
20.6,-10.9075
20.633,-10.1273
20.667,-9.0381
20.706,-7.2348
20.732,-5.6178
20.767,-3.7376
20.8,-1.4586
20.835,0.9832
20.867,3.4907
20.9,5.8963
20.933,8.1564
21.0,10.2131
21.033,11.8302
21.067,13.0285
21.1,13.8013
21.133,14.0891
21.167,13.9649
21.2,13.3602
21.239,12.2697
21.265,10.759
21.3,8.9004
21.333,6.56
21.367,4.189
21.4,1.6768
21.433,-0.8648
21.467,-3.3821
21.5,-5.3569
21.533,-7.0621
21.567,-8.5035
21.6,-10.2638
21.633,-11.1248
21.667,-11.5811
21.7,-12.006
21.733,-12.2455
21.767,-12.0683
21.8,-11.5052
21.833,-11.0738
21.867,-10.2645
21.903,-9.1577
21.932,-7.1695
21.965,-5.5349
22.002,-3.6193
22.031,-1.3507
22.065,1.1906
22.098,3.6804
22.132,6.0683
22.165,8.2994
22.232,10.3718
22.265,11.9533
22.298,13.139
22.332,13.8989
22.365,14.1335
22.403,13.9949
22.431,13.3061
22.465,12.2156
22.498,10.7049
22.53,8.8403
22.565,6.4666
22.598,4.0783
22.632,1.5787
22.677,-0.9676
22.707,-3.4599
22.738,-5.6828
22.758,-7.3527
22.798,-8.7941
22.832,-10.4171
22.865,-11.2782
22.898,-11.7229
22.931,-12.0995
22.965,-12.339
22.998,-12.1442
23.032,-11.5882
23.065,-10.9142
23.099,-10.1049
23.132,-8.9806
23.165,-7.1121
23.198,-5.4775
23.231,-3.5525
23.265,-1.2969
23.298,1.2444
23.332,3.7166
23.365,6.1103
23.398,8.5339
23.431,10.1321
23.465,11.9383
23.498,13.2273
23.532,14.1492
23.565,14.5375
23.598,14.5731
23.631,14.2349
23.665,13.3896
23.698,12.1549
23.732,10.3816
23.765,8.8176
23.798,6.3942
23.831,4.0001
23.865,1.5005
23.898,-1.0457
23.932,-3.5329
23.965,-5.7357
24.004,-7.4056
24.031,-8.847
24.065,-10.379
24.1,-11.2224
