t,s1
8.151,-4.592
8.197,-6.0138
8.229,-7.2412
8.263,-8.3465
8.296,-9.4029
8.33,-9.9103
8.363,-10.1824
8.396,-10.3045
8.43,-10.4023
8.463,-10.3001
8.496,-9.9982
8.53,-9.6774
8.563,-9.1552
8.596,-8.3314
8.634,-6.987
8.662,-5.7694
8.696,-4.3501
8.73,-2.776
8.763,-0.9939
8.796,0.8529
8.83,2.6596
8.863,4.5769
8.896,6.6904
8.93,8.5404
8.962,9.8241
8.981,10.9088
9.03,12.2872
9.062,13.5858
9.097,13.9228
9.13,14.0505
9.163,14.2084
9.197,14.5703
9.23,13.9497
9.263,13.294
9.296,13.0927
9.333,12.6518
9.363,11.45
9.396,9.8755
9.43,8.7164
9.463,7.3719
9.497,5.6436
9.53,3.4683
9.563,1.7639
9.597,-0.0122
9.63,-1.7977
9.663,-3.488
9.696,-5.0375
9.73,-6.41
9.766,-7.5782
9.796,-8.2111
9.83,-8.8776
9.863,-9.3343
9.897,-9.5852
9.93,-9.569
9.963,-9.634
9.996,-9.4898
10.03,-9.3102
10.063,-8.9131
10.096,-8.3443
10.129,-7.8616
10.162,-6.8128
10.197,-5.5406
10.23,-4.085
10.263,-2.4722
10.297,-0.6489
10.33,1.142
10.363,2.8509
10.397,4.5243
10.43,6.6483
10.462,8.4463
10.496,9.6941
10.529,10.7336
10.563,11.1943
10.583,12.2213
10.63,12.4937
10.664,12.656
10.696,13.2965
10.73,13.2933
10.762,12.5969
10.797,12.1045
10.83,11.8492
10.864,11.3301
10.897,10.9363
10.93,9.5131
10.963,8.3086
10.996,6.8891
11.029,4.8851
11.062,3.2709
11.079,1.5461
11.13,-0.1744
11.163,-1.9524
11.197,-3.6016
11.23,-5.1056
11.263,-6.4245
11.296,-7.5287
11.363,-8.3871
11.4,-8.9771
11.429,-9.3838
11.463,-9.4934
11.497,-9.6141
11.53,-9.5027
11.563,-9.1732
11.596,-8.7501
11.63,-8.1483
11.663,-7.2762
11.697,-6.1583
11.729,-4.8301
11.745,-3.3244
11.783,-1.6727
11.829,0.1182
11.864,1.911
11.897,3.3927
11.929,4.9666
11.963,7.0331
11.996,8.4465
12.03,9.6215
12.063,10.786
12.13,11.5323
12.163,12.0178
12.196,12.2197
12.229,12.7628
12.263,12.87
12.296,12.7446
12.329,12.0404
12.345,11.7187
12.397,11.1679
12.43,10.1802
12.462,9.1184
12.479,7.878
12.53,6.4071
12.566,4.3067
12.596,2.59
12.629,0.8826
12.663,-0.8708
12.697,-2.6215
12.725,-4.2297
12.746,-5.7116
12.797,-6.9669
12.83,-8.0349
12.863,-9.7109
12.896,-10.308
12.931,-10.6306
12.963,-10.7668
12.996,-10.8289
13.03,-10.7638
13.063,-10.4991
13.096,-10.0886
13.129,-9.5852
13.163,-8.8981
13.2,-7.0583
13.23,-5.8857
13.264,-4.497
13.296,-2.9504
13.329,-1.2601
13.364,0.5776
13.396,2.3769
13.43,3.9218
13.463,5.5084
13.495,7.4622
13.512,8.7912
13.563,9.9208
13.596,10.9933
13.612,11.9722
13.663,12.4196
13.696,12.5843
13.73,12.7239
13.763,13.3782
13.779,13.3088
13.83,12.6125
13.845,12.407
13.896,12.0413
13.912,11.2403
13.962,10.0677
13.979,8.9628
14.03,7.6635
14.063,6.0204
14.097,3.8818
14.13,2.1998
14.145,0.4723
14.197,-1.281
14.23,-3.0231
14.245,-4.5903
14.297,-5.9896
14.33,-7.1936
14.348,-8.1173
14.396,-9.0886
14.412,-9.5867
14.463,-9.8787
14.497,-9.9527
14.53,-10.032
14.545,-9.9112
14.597,-9.6001
14.63,-9.27
14.645,-8.7002
14.696,-8.0358
14.715,-6.7505
14.765,-5.528
14.792,-4.1136
14.812,-2.5327
14.864,-0.7414
14.9,1.1045
14.93,2.8188
14.945,4.792
14.997,6.8375
15.03,8.6334
15.063,9.8805
15.079,10.9417
15.13,11.8907
15.163,13.2834
15.179,13.5834
15.23,13.6934
15.246,14.1375
15.296,14.4015
15.329,13.7826
15.345,13.1744
15.397,13.0484
15.43,12.603
15.445,11.817
15.497,10.1241
15.53,8.9744
15.545,7.6163
15.597,5.6756
15.63,3.5961
15.663,1.901
15.679,0.3232
15.73,-1.5284
15.764,-3.1956
15.797,-4.7265
15.812,-6.0816
15.864,-7.222
15.897,-8.3492
15.915,-8.9973
15.963,-9.5078
15.996,-9.7401
16.012,-9.9193
16.063,-9.9523
16.096,-9.7988
16.112,-9.5979
16.164,-9.2
16.197,-8.6318
16.229,-7.6002
16.246,-6.5425
16.296,-5.27
16.312,-3.8192
16.364,-2.2112
16.396,-0.42
16.412,1.4219
16.463,3.0999
16.479,5.0076
16.531,7.0528
16.563,8.6994
16.579,9.9106
16.637,10.9126
16.651,11.8421
16.697,12.4233
16.73,12.6863
16.746,12.7443
16.797,13.4793
16.83,13.213
16.845,12.5588
16.897,12.2211
16.933,11.9751
16.946,11.4653
16.997,10.5754
17.03,9.5852
17.045,8.3901
17.097,7.0055
17.13,4.898
17.162,3.2289
17.179,1.5435
17.23,-0.2212
17.246,-1.99
17.297,-3.6207
17.33,-5.1016
17.345,-6.4215
17.397,-7.5164
17.463,-8.3656
17.497,-8.937
17.53,-9.2608
17.545,-9.3821
17.597,-9.4842
17.63,-9.3635
17.648,-9.0878
17.697,-8.6835
17.713,-8.0553
17.764,-7.1652
17.779,-6.0431
17.83,-4.7198
17.863,-3.219
17.896,-1.5745
17.912,0.2438
17.963,2.0863
17.999,3.6539
18.012,5.2993
18.064,7.3394
18.096,8.8122
18.112,9.9644
18.163,11.0712
18.23,11.9667
18.263,12.4316
18.279,12.6198
18.33,13.0806
18.348,13.1186
18.397,12.9355
18.43,12.1355
18.463,11.8101
18.479,11.2733
18.513,10.3159
18.564,9.105
18.596,7.8738
18.612,6.3979
18.663,4.2859
18.696,2.6711
18.73,1.0534
18.746,-0.5289
18.797,-2.344
18.83,-3.9383
18.848,-5.3738
18.897,-6.6189
18.912,-7.833
18.997,-8.5954
19.03,-9.1071
19.045,-9.4199
19.097,-9.5577
19.13,-9.5786
19.163,-9.3931
19.179,-9.1236
19.23,-8.6647
19.263,-8.0196
19.279,-6.9009
19.33,-5.7292
19.363,-4.3696
19.396,-2.8436
19.412,-1.1718
19.463,0.6509
19.479,2.2183
19.53,3.7879
19.545,5.3539
19.6,7.2752
19.613,8.6067
19.663,9.6907
19.679,10.5735
19.73,12.5698
19.746,13.0894
19.797,13.1422
19.83,13.4469
19.845,13.9621
19.896,13.8034
19.912,13.0273
19.963,12.516
19.979,12.0952
20.031,11.3402
20.064,9.0214
20.079,7.7138
20.129,6.3921
20.146,4.6664
20.196,2.5449
20.212,0.9295
20.263,-0.8097
20.279,-2.3576
20.33,-4.0964
20.346,-5.5983
20.397,-6.9373
20.419,-8.0717
20.463,-8.9702
20.479,-9.7184
20.53,-10.1554
20.563,-10.4952
20.579,-10.5198
20.63,-10.5989
20.663,-10.4872
20.679,-10.1759
20.73,-9.8846
20.746,-9.3113
20.797,-8.6435
20.829,-7.5673
20.846,-6.3919
20.897,-5.0392
20.912,-3.5285
20.963,-1.813
20.979,-0.0797
21.03,1.5802
21.046,3.4472
21.097,5.4134
21.13,7.3093
21.145,8.6145
21.197,9.8596
21.212,10.8745
21.264,12.0006
21.279,12.3382
21.331,12.523
21.363,12.9611
21.379,13.2518
21.431,12.6711
21.463,11.9747
21.479,11.7368
21.53,11.0795
21.545,10.2149
21.597,8.7888
21.612,7.6163
21.663,6.245
21.679,4.3131
21.73,2.2777
21.746,0.5805
21.797,-0.9196
21.812,-2.6707
21.863,-4.272
21.879,-5.7378
21.931,-7.0416
21.946,-8.1305
22.031,-8.9773
22.063,-9.5422
22.079,-9.9372
22.13,-10.0649
22.146,-10.2136
22.197,-10.1486
22.212,-9.8888
22.264,-9.5194
22.279,-9.0066
22.33,-8.2316
22.346,-7.2073
22.396,-5.9864
22.412,-4.5829
22.464,-3.034
22.479,-1.3004
22.53,0.4794
22.546,2.0009
22.597,3.5635
22.612,5.5575
22.663,7.2532
22.679,8.4751
22.73,9.6694
22.763,10.7079
22.78,11.3083
22.813,11.6046
22.863,11.6962
22.879,12.3677
22.918,12.3909
22.946,11.7877
22.997,11.3708
23.012,11.1316
23.063,10.4018
23.079,9.3894
23.113,8.35
23.163,7.1092
23.179,5.6925
23.229,3.613
23.245,1.9836
23.297,0.3539
23.312,-1.4295
23.363,-3.2015
23.379,-4.7528
23.43,-6.1732
23.446,-7.4042
23.496,-8.4246
23.563,-9.2133
23.579,-9.7261
23.63,-10.0519
23.645,-10.1954
23.697,-10.2158
23.712,-10.0763
23.764,-9.7374
23.779,-9.3719
23.831,-8.7758
23.863,-7.9461
23.879,-6.8707
23.931,-5.608
23.946,-4.1682
23.997,-2.585
24.012,-0.8287
24.063,0.8634
24.079,2.308
24.131,3.9024
24.146,5.8886
24.197,7.442
24.212,8.6036
24.246,9.7229
24.313,10.6238
24.346,11.1121
24.38,11.3305
24.43,11.8493
24.446,11.9278
24.497,11.7969
24.512,11.2152
24.564,10.7944
24.579,10.2202
24.631,9.2369
24.648,8.007
24.685,6.7394
24.712,5.2213
24.763,3.1407
24.779,1.4237
24.831,-0.1273
24.863,-1.835
24.879,-3.5843
24.93,-5.1275
24.946,-6.4982
24.997,-7.693
25.012,-8.8519
25.046,-10.0135
25.097,-10.5055
25.112,-10.753
25.164,-11.003
25.179,-11.1286
25.231,-11.0541
25.246,-10.7749
25.297,-10.456
25.312,-9.9495
25.362,-9.1301
25.379,-7.7771
25.434,-6.6565
25.447,-5.3439
25.497,-3.8694
25.512,-2.2591
25.563,-0.5155
25.579,1.1193
25.63,2.6956
25.646,4.2421
25.697,6.2431
25.712,7.5892
25.763,8.7055
25.781,9.5897
25.83,11.0415
25.845,11.6718
25.897,11.8555
25.913,12.2676
25.964,12.8528
25.979,12.7737
26.03,12.0162
26.045,11.7665
26.097,11.3149
26.112,10.6624
26.164,8.9919
26.179,7.7053
26.231,6.3878
26.246,4.5666
26.297,2.4753
26.312,0.944
26.364,-0.5964
26.397,-2.3035
26.412,-3.9133
26.464,-5.3922
26.479,-6.7039
26.53,-7.829
26.546,-8.6758
26.58,-9.3554
26.612,-9.7762
26.664,-10.1535
26.679,-10.3581
26.713,-10.428
26.764,-10.2976
26.797,-10.15
26.812,-9.689
26.864,-9.1768
26.879,-8.5327
26.93,-7.5115
26.946,-6.3547
26.997,-5.0059
27.015,-3.4935
27.063,-1.7735
27.079,-0.0164
27.131,1.8093
27.145,3.4766
27.197,5.0302
27.212,6.8941
27.263,8.1462
27.279,9.3732
27.33,10.148
27.346,11.148
27.38,11.4625
27.431,11.5863
27.445,12.0298
27.496,11.9034
27.512,11.7685
27.563,11.1427
27.579,10.9176
27.631,10.2647
27.646,9.6119
27.697,8.2827
27.712,7.1058
27.764,5.7521
27.782,3.8401
27.831,2.204
27.845,0.6546
27.896,-0.9069
27.912,-2.6314
27.963,-4.2239
27.979,-5.6667
28.03,-6.9338
28.046,-7.9996
28.113,-8.8824
28.146,-9.4804
28.197,-9.8182
28.212,-10.0658
28.263,-10.2053
28.279,-10.1216
28.33,-9.8149
28.345,-9.4712
28.398,-8.9677
28.412,-8.1872
28.464,-7.1259
28.479,-5.9091
28.53,-4.5011
28.548,-2.9635
28.597,-1.2299
28.612,0.5176
28.664,1.9832
28.679,3.5529
28.713,5.5511
28.764,7.231
28.779,8.4286
28.83,9.6095
28.897,10.3952
28.913,10.9477
28.963,11.1694
28.979,11.6652
29.031,11.76
29.046,11.6755
29.097,11.0026
29.112,10.5088
29.163,9.9898
29.179,9.0409
29.229,8.0223
29.246,6.8001
29.279,5.4021
29.33,3.3487
29.345,1.7412
29.396,0.0582
29.412,-1.459
29.463,-3.2034
29.479,-4.7552
29.531,-6.1482
29.548,-7.3792
29.596,-8.3996
29.664,-9.1883
29.679,-9.6898
29.73,-10.019
29.746,-10.0906
29.797,-10.1742
29.812,-10.0255
29.847,-9.6631
29.88,-9.272
29.913,-8.7089
29.964,-7.8528
29.979,-6.7774
30.03,-5.4967
30.046,-4.0539
30.097,-2.48
30.112,-0.7996
30.164,0.8443
30.179,2.2704
30.214,3.8392
30.264,5.8585
30.279,7.4352
30.313,8.5968
30.364,9.6877
30.43,10.577
30.446,11.056
30.48,11.4892
30.513,12.0329
30.564,12.0928
30.579,11.9393
30.63,11.294
30.646,10.7588
30.697,10.1709
30.712,9.1759
30.764,7.9455
30.779,6.6735
30.812,4.9827
30.864,2.9045
30.879,1.2838
30.93,-0.4014
30.946,-2.0362
30.997,-3.7116
31.012,-5.2174
31.048,-6.5661
31.097,-7.7367
31.112,-8.8601
31.164,-9.9565
31.179,-10.4276
31.213,-10.7434
31.264,-10.8181
31.279,-10.9344
31.33,-10.8599
31.346,-10.5858
31.397,-10.1628
31.412,-9.6337
31.464,-8.8223
31.479,-7.5058
31.53,-6.3944
31.546,-5.0775
31.596,-3.6063
31.612,-2.0008
31.664,-0.2591
31.679,1.3617
31.714,2.8246
31.763,4.3241
31.779,6.3167
31.83,7.6451
31.846,8.752
31.88,9.5921
31.913,10.8989
31.947,11.5152
31.98,11.6915
32.031,12.172
32.046,12.288
32.08,12.1996
32.13,11.4182
32.145,11.2368
32.197,10.8135
32.212,10.1609
32.263,8.6209
32.279,7.3346
32.33,6.0178
32.348,4.1237
32.379,2.4994
32.414,0.8412
32.447,-0.6777
32.479,-2.4396
32.531,-4.0497
32.546,-5.4983
32.58,-6.8015
32.631,-7.9265
32.646,-8.8963
32.697,-9.7438
32.712,-10.1623
32.763,-10.4034
32.779,-10.5923
32.83,-10.6668
32.846,-10.5365
32.88,-10.2067
32.93,-9.7366
32.946,-9.2381
32.997,-8.4446
33.012,-7.2555
33.046,-6.0712
33.097,-4.7099
33.112,-3.2177
33.163,-1.5024
33.179,0.2135
33.213,1.8761
33.246,3.3289
33.297,4.8871
33.312,6.8065
33.346,8.0494
33.38,9.2577
33.43,10.198
33.446,11.1468
33.497,11.452
33.512,11.5983
33.547,12.0951
33.596,12.1647
33.612,12.0298
33.647,11.2117
33.697,10.8913
33.712,10.2159
33.747,9.3849
33.78,8.1087
33.813,6.9276
33.847,5.5749
33.88,3.5537
33.912,1.9404
33.964,0.2247
33.982,-1.2274
34.013,-2.8473
34.047,-4.4167
34.08,-5.8595
34.113,-7.1266
34.147,-8.1696
34.18,-9.0932
34.213,-9.6674
34.246,-10.0652
34.28,-10.193
34.313,-10.4022
34.347,-10.4208
34.38,-10.2347
34.413,-9.8492
34.447,-9.4592
34.48,-8.8696
34.513,-7.987
34.55,-6.9755
34.579,-5.75
34.613,-4.3606
34.664,-2.8186
34.679,-1.1036
34.73,0.6346
34.746,2.087
34.78,3.657
34.813,5.4511
34.846,7.1876
34.88,8.3852
34.913,9.5347
34.98,10.4558
35.013,10.9853
35.047,11.3651
35.079,11.8181
35.113,11.8982
35.147,11.8096
35.18,11.2735
35.213,10.6452
35.247,10.117
35.28,9.1723
35.313,8.0049
35.347,6.7783
35.38,5.2222
35.413,3.2116
35.463,1.6102
35.479,-0.076
35.513,-1.5897
35.546,-3.2594
35.58,-4.7878
35.613,-6.1715
35.647,-7.3705
35.68,-8.3622
35.746,-9.1324
35.78,-9.6152
35.813,-9.9131
35.847,-9.9497
35.881,-10.024
35.913,-9.8753
35.947,-9.7095
35.98,-9.3203
36.013,-8.7622
36.046,-7.9202
36.081,-6.8361
36.113,-5.574
36.146,-4.1347
36.18,-2.5656
36.213,-0.8402
36.247,0.8333
36.28,2.4418
36.313,4.0031
36.346,5.9641
36.38,7.5889
36.413,8.7139
36.446,9.718
36.514,10.6459
36.547,11.1018
36.58,11.4269
36.613,11.856
36.647,11.9067
36.68,11.7477
36.713,10.9809
36.747,10.4202
36.78,9.8141
36.813,8.8913
36.847,7.5934
36.88,6.3313
36.913,4.6821
36.946,2.6774
36.98,1.0562
37.013,-0.4529
37.046,-1.9215
37.083,-3.6203
37.113,-5.108
37.146,-6.4421
37.197,-7.5952
37.212,-8.7052
37.247,-9.6439
37.28,-10.0942
37.313,-10.3909
37.348,-10.6269
37.38,-10.7432
37.416,-10.6595
37.447,-10.3668
37.48,-10.0652
37.513,-9.578
37.547,-8.7687
37.58,-7.5977
37.614,-6.4776
37.647,-5.17
37.679,-3.6944
37.714,-2.0889
37.748,-0.4038
37.781,1.2835
37.813,2.8678
37.846,4.4056
37.88,6.3722
37.913,7.717
37.946,8.7968
37.98,9.7025
38.013,10.9358
38.05,11.3648
38.079,11.5698
38.112,12.0936
38.147,12.2003
38.18,12.1026
38.213,11.3388
38.246,11.0482
38.279,10.5815
38.313,9.8663
38.347,8.3723
38.38,7.2459
38.416,5.9342
38.446,3.9209
38.48,2.4739
38.513,0.8332
38.547,-0.6821
38.579,-2.3513
38.613,-3.9273
38.647,-5.3844
38.68,-6.6739
38.713,-7.7531
38.746,-8.9093
38.779,-9.8962
38.813,-10.4733
38.846,-10.7041
38.88,-10.8909
38.913,-10.9468
38.946,-10.7979
38.98,-10.444
39.013,-9.9847
39.046,-9.4912
39.08,-8.4989
39.113,-7.1568
39.146,-5.9818
39.18,-4.638
39.213,-3.1415
39.246,-1.4476
39.28,0.2393
39.313,1.6889
39.346,3.1525
39.38,4.697
39.413,6.6178
39.446,7.8471
39.48,8.8812
39.513,10.0931
39.546,10.9813
39.58,11.2706
39.613,11.4274
39.647,12.0657
39.68,12.1166
39.713,11.9725
39.747,11.218
39.78,10.955
39.813,10.4244
39.846,9.2684
39.88,8.0253
39.912,6.8491
39.946,5.4921
39.98,3.524
40.013,1.8957
40.047,0.2294
40.08,-1.2771
40.113,-2.9452
40.146,-4.4711
40.18,-5.8428
40.212,-7.0776
40.247,-8.0976
40.279,-9.0282
40.312,-9.5838
40.346,-9.9387
40.379,-10.0973
40.413,-10.2972
40.446,-10.3158
40.48,-10.1437
40.516,-9.7769
40.546,-9.2762
40.58,-8.6966
40.613,-7.7797
40.646,-6.7731
40.68,-5.5701
40.713,-4.1776
40.747,-2.6561
40.779,-0.9505
40.813,0.724
40.846,2.1765
40.879,3.6172
40.913,5.3776
40.946,7.0769
40.98,8.2423
41.013,9.4237
41.08,10.5965
41.113,11.1093
41.147,11.5965
41.18,11.996
41.212,12.0574
41.246,11.9503
41.279,11.3917
41.313,10.6893
41.346,10.1174
41.379,9.1267
41.413,7.6815
41.446,6.4599
41.48,4.7553
41.513,2.8482
41.546,1.2496
41.579,-0.4309
41.613,-1.8969
41.646,-3.4598
41.68,-4.9165
41.713,-6.2637
41.747,-7.4341
41.78,-8.3937
41.846,-9.1043
41.88,-9.5734
41.913,-9.8462
41.947,-9.8607
41.98,-9.9071
42.013,-9.7585
42.046,-9.4682
42.079,-9.0032
42.113,-8.4236
42.147,-7.5864
42.18,-6.5345
42.213,-5.2717
42.246,-3.8568
42.28,-2.3108
42.312,-0.6533
42.346,0.9425
42.38,2.3988
42.413,3.8565
42.447,5.7296
42.48,7.2472
42.512,8.3766
42.547,9.5762
42.614,10.27
42.65,10.721
42.68,11.3117
42.714,11.3784
42.746,11.4382
42.78,11.2754
42.813,10.5887
42.846,9.9847
42.88,9.3513
42.913,8.2186
42.947,7.1426
42.983,5.8855
43.013,3.9926
43.046,2.4051
43.08,0.779
43.113,-0.8819
43.146,-2.379
43.18,-3.9318
43.213,-5.3641
43.247,-6.6659
43.28,-7.7676
43.313,-8.6674
43.349,-9.6066
43.379,-10.034
43.413,-10.3073
43.447,-10.3598
43.48,-10.4715
43.513,-10.3878
43.546,-10.1044
43.579,-9.6527
43.614,-9.0735
43.646,-8.459
43.679,-7.2465
43.713,-6.1493
43.749,-4.851
43.78,-3.4
43.813,-1.8016
43.846,-0.1418
43.88,1.4347
43.913,2.8409
43.946,4.2533
43.98,6.1979
44.013,7.5846
44.047,8.6687
44.079,9.5985
44.112,10.6785
44.147,11.0912
44.18,11.2936
44.213,11.8502
44.246,11.9475
44.279,11.8405
44.313,11.0655
44.346,10.5973
44.38,10.0743
44.413,9.3023
44.446,7.9497
44.479,6.8282
44.513,5.5215
44.546,3.5651
44.58,1.9688
44.612,0.3325
44.647,-1.116
44.68,-2.6632
44.713,-4.1504
44.747,-5.5507
44.78,-6.7942
44.812,-7.8596
44.847,-8.7397
44.879,-9.4373
44.913,-9.8334
44.946,-10.0407
44.98,-10.2441
45.013,-10.2907
45.046,-10.1557
45.08,-9.826
45.113,-9.4864
45.147,-8.9808
45.18,-8.2359
45.213,-7.1711
45.247,-6.0232
45.279,-4.6897
45.313,-3.2118
45.346,-1.58
45.379,-0.0583
45.413,1.4304
45.447,2.9859
45.48,4.519
45.513,6.3555
45.546,7.5949
45.58,8.6152
45.613,9.704
45.646,10.6883
45.68,11.0211
45.713,11.3058
45.746,11.8862
45.78,11.9184
45.813,11.7456
45.847,11.0296
45.882,10.5603
45.913,10.0458
45.947,9.0115
45.98,7.6455
46.013,6.4789
46.046,5.1498
46.08,3.1943
46.112,1.6413
46.147,0.0786
46.179,-1.397
46.213,-2.869
46.246,-4.3832
46.279,-5.7434
46.313,-6.9365
46.346,-7.9382
46.414,-8.7215
46.447,-9.23
46.48,-9.5577
46.513,-9.7084
46.546,-9.8106
46.58,-9.7084
46.612,-9.4696
46.646,-9.0261
46.68,-8.4673
46.713,-7.6967
46.747,-6.7086
46.78,-5.5106
46.813,-4.1504
46.847,-2.6382
46.879,-1.0086
46.913,0.6378
46.946,2.1928
46.983,3.6164
47.013,5.0679
47.047,6.734
47.08,7.8994
47.113,8.8695
47.181,9.8973
47.213,10.4008
47.247,11.0149
47.28,11.4366
47.313,11.4399
47.346,11.3273
47.379,11.0101
47.413,10.3533
47.446,9.8163
47.479,9.0095
47.513,7.7089
47.546,6.4834
47.58,4.6834
47.613,2.7637
47.647,1.1856
47.68,-0.3664
47.712,-1.7813
47.747,-3.3576
47.779,-4.8493
47.813,-6.1734
47.847,-7.3353
47.88,-8.2873
47.947,-8.9626
47.98,-9.4132
48.013,-9.6879
48.047,-9.8021
48.08,-9.8578
48.113,-9.6906
48.146,-9.3446
48.18,-8.8386
48.213,-8.2571
48.246,-7.4142
48.28,-6.358
48.313,-5.1138
48.347,-3.7082
48.38,-2.1782
48.413,-0.4805
48.446,1.1771
48.48,2.5897
48.512,3.9924
48.547,5.8666
48.58,7.3998
48.613,8.5063
48.646,9.5347
48.713,10.2098
48.747,10.6536
48.78,11.1603
48.813,11.1374
48.846,11.1665
48.88,10.9936
48.913,10.4285
48.946,9.7785
48.98,9.1332
49.013,8.1581
49.047,7.087
49.08,5.8256
49.113,3.9813
49.146,2.4605
49.179,0.9405
49.213,-0.6323
49.246,-2.2648
49.28,-3.7871
49.313,-5.1985
49.346,-6.4866
49.383,-7.58
49.413,-8.551
49.447,-9.5574
49.48,-10.0384
49.512,-10.3806
49.546,-10.4971
49.579,-10.5739
49.613,-10.4716
49.647,-10.179
49.68,-9.758
49.713,-9.2626
49.746,-8.5418
49.78,-7.2396
49.813,-6.1188
49.847,-4.8391
49.881,-3.3974
49.912,-1.8317
49.946,-0.2527
49.98,1.2271
50.013,2.6641
50.047,4.1565
50.079,6.0435
50.113,7.5271
50.147,8.5652
50.179,9.6539
50.213,10.5805
50.246,10.998
50.28,11.2532
50.313,11.8222
50.347,11.9008
50.38,11.7845
50.412,11.0363
50.448,10.4445
50.479,9.9677
50.513,9.0285
