t,s1
6.647,-3.4139
6.679,-4.4564
6.714,-5.6745
6.747,-6.7758
6.782,-7.3336
6.813,-7.806
6.846,-8.0683
6.88,-8.164
6.913,-8.0992
6.947,-7.853
6.98,-7.3996
7.012,-6.7778
7.047,-5.7721
7.079,-4.5196
7.117,-3.5206
7.146,-2.4295
7.179,-1.2262
7.213,-0.0309
7.246,1.1527
7.279,2.3127
7.314,3.3894
7.346,4.3679
7.414,5.3255
7.448,5.9665
7.48,6.4673
7.514,6.7682
7.546,6.8331
7.583,6.6863
7.613,6.3402
7.647,5.7827
7.679,5.0261
7.713,4.0435
7.746,2.9267
7.78,1.7827
7.813,0.5772
7.846,-0.6371
7.879,-1.8721
7.913,-3.0315
7.947,-4.1115
7.981,-5.0749
8.047,-5.9064
8.08,-6.4873
8.114,-6.9477
8.146,-7.2017
8.18,-7.2702
8.213,-7.1564
8.246,-6.849
8.28,-6.3463
8.313,-5.708
8.347,-4.8624
8.38,-3.8831
8.413,-2.8291
8.447,-1.7004
8.48,-0.4929
8.513,0.6904
8.546,1.8501
8.579,2.9615
8.613,3.9768
8.647,5.1055
8.68,6.1297
8.714,6.7426
8.746,7.1683
8.784,7.395
8.813,7.4227
8.847,7.3009
8.88,6.93
8.913,6.3724
8.947,5.6598
8.98,4.549
9.012,3.2831
9.047,2.1637
9.08,0.958
9.113,-0.2564
9.146,-1.4952
9.18,-2.7046
9.213,-3.789
9.247,-4.7817
9.28,-5.6443
9.313,-6.7213
9.346,-7.3051
9.38,-7.6911
9.413,-7.8669
9.446,-7.8885
9.48,-7.7373
9.513,-7.4174
9.546,-6.9023
9.58,-6.2313
9.613,-5.4442
9.647,-4.0479
9.68,-3.0065
9.713,-1.8804
9.747,-0.6767
9.78,0.5189
9.813,1.6782
9.846,2.814
9.879,3.8539
9.913,4.918
9.946,6.0573
9.98,6.6489
10.013,7.1367
10.046,7.4034
10.079,7.4685
10.113,7.4064
10.146,7.1212
10.18,6.6133
10.213,5.9792
10.246,4.9872
10.28,3.6765
10.313,2.6066
10.347,1.4256
10.38,0.2356
10.414,-0.9909
10.447,-2.2229
10.479,-3.3557
10.513,-4.3735
10.546,-5.5367
10.58,-6.6988
10.614,-7.3107
10.647,-7.7585
10.68,-7.9963
10.713,-8.0763
10.746,-7.9623
10.78,-7.7039
10.813,-7.2365
10.846,-6.6138
10.88,-5.6797
10.913,-4.3101
10.946,-3.2988
10.98,-2.2091
11.013,-1.0132
11.047,0.1636
11.083,1.3103
11.113,2.458
11.146,3.5208
11.179,4.4932
11.213,5.424
11.246,6.0613
11.279,6.5838
11.313,6.9117
11.346,7.0094
11.38,6.9902
11.413,6.7562
11.446,6.3106
11.48,5.6659
11.513,4.8394
11.546,3.8292
11.584,2.7631
11.613,1.5857
11.646,0.3955
11.68,-0.8311
11.713,-2.0535
11.748,-3.2004
11.78,-4.2432
11.813,-5.1525
11.881,-5.9291
11.914,-6.5374
11.946,-6.9608
11.98,-7.1619
12.013,-7.2083
12.046,-7.0575
12.08,-6.7133
12.113,-6.1725
12.148,-5.5281
12.176,-4.6738
12.213,-3.6994
12.247,-2.6222
12.28,-1.4584
12.312,-0.2666
12.35,0.9045
12.38,2.0643
12.414,3.1389
12.446,4.1245
12.514,5.2301
12.547,5.9049
12.58,6.4303
12.613,6.7451
12.647,6.8495
12.68,6.7264
12.713,6.4177
12.747,5.885
12.78,5.1722
12.813,4.2387
12.846,3.0353
12.88,1.9199
12.913,0.7268
12.947,-0.4875
12.98,-1.7137
13.013,-2.8844
13.047,-3.981
13.08,-4.9489
13.117,-5.7172
13.146,-6.4663
13.18,-7.0129
13.214,-7.3742
13.247,-7.5377
13.28,-7.5223
13.314,-7.3465
13.347,-6.9897
13.38,-6.4376
13.414,-5.7549
13.446,-5.0056
13.48,-3.965
13.513,-2.9235
13.547,-1.7948
13.582,-0.6033
13.613,0.5676
13.647,1.727
13.68,2.8507
13.712,3.8783
13.747,4.7734
13.78,5.8066
13.813,6.4402
13.847,6.8906
13.88,7.1297
13.913,7.1699
13.947,7.0231
13.98,6.6771
14.013,6.1319
14.047,5.4417
14.08,4.5513
14.114,3.3077
14.147,2.2046
14.179,1.0114
14.214,-0.1907
14.246,-1.4046
14.28,-2.5766
14.313,-3.6734
14.346,-4.6786
14.379,-5.7019
14.413,-6.7298
14.446,-7.3136
14.48,-7.7243
14.513,-7.9248
14.547,-7.9587
14.58,-7.8323
14.612,-7.5246
14.647,-7.0342
14.68,-6.4004
14.713,-5.5192
14.747,-4.228
14.783,-3.2067
14.813,-2.0834
14.847,-0.8922
14.88,0.2784
14.913,1.4376
14.947,2.5732
14.98,3.6253
15.013,4.7293
15.047,5.6189
15.08,6.2437
15.113,6.7394
15.146,7.0336
15.18,7.1236
15.213,7.0765
15.247,6.8052
15.28,6.3223
15.313,5.6651
15.347,4.6893
15.38,3.6604
15.413,2.6068
15.447,1.4381
15.48,0.248
15.513,-0.9661
15.546,-2.176
15.58,-3.2979
15.613,-4.3158
15.646,-5.3681
15.68,-6.1457
15.714,-6.7453
15.746,-7.2056
15.78,-7.468
15.813,-7.576
15.846,-7.4989
15.879,-7.2651
15.913,-6.8224
15.946,-6.2242
15.98,-5.3843
16.013,-4.4745
16.046,-3.4877
16.08,-2.4335
16.113,-1.2425
16.147,-0.0596
16.18,1.1117
16.213,2.2592
16.246,3.3093
16.28,4.2743
16.347,5.2357
16.38,5.8955
16.413,6.3838
16.446,6.6971
16.48,6.7495
16.513,6.6151
16.546,6.2691
16.58,5.724
16.613,5.0112
16.646,4.0537
16.68,2.9332
16.713,1.8016
16.746,0.6086
16.78,-0.6057
16.814,-1.8318
16.847,-2.9912
16.88,-4.0631
16.914,-5.0991
16.946,-6.2239
16.98,-6.9608
17.013,-7.4519
17.047,-7.7578
17.08,-7.8783
17.113,-7.8444
17.147,-7.6255
17.18,-7.238
17.213,-6.6552
17.247,-5.8967
17.279,-4.7434
17.313,-3.652
17.346,-2.5902
17.381,-1.4624
17.413,-0.2705
17.446,0.913
17.48,2.0729
17.513,3.1846
17.546,4.2004
17.58,5.2353
17.613,6.1288
17.646,6.7295
17.68,7.1603
17.713,7.3761
17.747,7.4164
17.78,7.3299
17.813,6.9806
17.846,6.4353
17.881,5.7386
17.915,4.7412
17.946,3.5962
17.98,2.5014
18.012,1.2955
18.047,0.0932
18.079,-1.13
18.113,-2.3626
18.146,-3.4647
18.18,-4.4701
18.213,-5.6085
18.248,-6.5792
18.28,-7.1467
18.313,-7.5453
18.347,-7.7215
18.38,-7.7432
18.413,-7.6079
18.446,-7.3127
18.48,-6.8003
18.513,-6.191
18.547,-5.1657
18.58,-3.8938
18.613,-2.8822
18.647,-1.7802
18.68,-0.6036
18.713,0.5674
18.747,1.7269
18.78,2.8628
18.813,3.8767
18.847,4.9361
18.88,5.8824
18.913,6.4599
18.947,6.9491
18.98,7.2276
19.013,7.2955
19.047,7.236
19.08,6.9398
19.113,6.4444
19.146,5.7872
19.179,4.8526
19.213,3.7428
19.247,2.6643
19.28,1.4832
19.313,0.2931
19.347,-0.9087
19.38,-2.1311
19.413,-3.2407
19.446,-4.2464
19.48,-5.2973
19.513,-6.2925
19.547,-6.8911
19.58,-7.3267
19.613,-7.5522
19.646,-7.6233
19.68,-7.534
19.714,-7.2757
19.746,-6.8331
19.78,-6.2227
19.813,-5.3432
19.846,-4.1594
19.88,-3.1724
19.914,-2.0933
19.946,-0.9165
19.98,0.2666
20.014,1.4258
20.046,2.5613
20.08,3.6243
20.113,4.6438
20.147,5.7056
20.179,6.3585
20.214,6.8848
20.238,7.2236
20.28,7.3408
20.313,7.3188
20.346,7.0959
20.38,6.6628
20.414,6.0304
20.446,5.1857
20.48,3.9744
20.514,2.9206
20.546,1.7518
20.58,0.5463
20.613,-0.6805
20.649,-1.919
20.68,-3.0771
20.714,-4.1366
20.746,-4.9844
20.78,-6.0101
20.813,-6.5661
20.847,-7.0511
20.88,-7.3382
20.913,-7.4435
20.947,-7.3912
20.98,-7.1785
21.013,-6.7849
21.047,-6.2082
21.08,-5.6317
21.113,-4.5491
21.147,-3.5994
21.18,-2.5453
21.213,-1.4041
21.246,-0.2212
21.28,0.95
21.313,2.1099
21.346,3.1969
21.38,4.3801
21.446,5.599
21.48,6.2869
21.513,6.8
21.546,7.1383
21.58,7.2779
21.613,7.1616
21.647,6.8653
21.68,6.3576
21.713,5.6858
21.746,4.5767
21.782,3.2811
21.813,2.1741
21.846,1.0057
21.88,-0.1964
21.913,-1.398
21.947,-2.5385
21.98,-3.623
22.013,-4.5912
22.08,-5.6482
22.114,-6.258
22.146,-6.7547
22.181,-7.046
22.211,-7.1394
22.246,-7.0381
22.28,-6.7767
22.313,-6.2988
22.346,-5.6483
22.38,-4.8319
22.413,-3.6251
22.447,-2.6094
22.479,-1.4929
22.514,-0.3101
22.546,0.861
22.579,1.996
22.614,3.0951
22.646,4.0982
22.679,5.0832
22.713,6.0093
22.747,6.5601
22.779,7.0122
22.813,7.2639
22.846,7.3167
22.879,7.2323
22.914,6.9112
22.949,6.4034
22.98,5.7522
23.014,4.7993
23.046,3.6654
23.079,2.5831
23.114,1.4145
23.146,0.2244
23.18,-0.9897
23.214,-2.1996
23.246,-3.2844
23.28,-4.2776
23.313,-5.1918
23.346,-6.1964
23.38,-6.7927
23.413,-7.2036
23.446,-7.4047
23.48,-7.4634
23.513,-7.3372
23.547,-7.0543
23.58,-6.5886
23.613,-5.9668
23.647,-5.2052
23.68,-3.9563
23.713,-2.9518
23.747,-1.8455
23.78,-0.6633
23.813,0.5076
23.846,1.6422
23.88,2.7657
23.913,3.8055
23.946,4.8113
23.98,6.0207
24.013,6.6404
24.047,7.1533
24.08,7.4526
24.113,7.5274
24.147,7.4804
24.181,7.2435
24.218,6.7854
24.246,6.1406
24.28,5.2603
24.313,3.9211
24.347,2.8633
24.38,1.7069
24.413,0.5165
24.447,-0.6978
24.48,-1.8955
24.513,-3.0272
24.546,-4.0455
24.58,-5.0685
24.613,-6.3147
24.646,-6.928
24.68,-7.3884
24.713,-7.6511
24.747,-7.7437
24.78,-7.6422
24.813,-7.4085
24.846,-6.9782
24.88,-6.3924
24.913,-5.5535
24.946,-4.156
24.979,-3.1758
25.013,-2.1028
25.046,-0.9285
25.08,0.2515
25.113,1.386
25.146,2.5215
25.18,3.572
25.213,4.5069
25.28,5.3819
25.314,6.0133
25.346,6.5088
25.379,6.8036
25.413,6.8733
25.447,6.7265
25.479,6.3929
25.514,5.8478
25.546,5.1257
25.58,4.2087
25.613,3.1708
25.646,2.039
25.68,0.8482
25.713,-0.3539
25.746,-1.5645
25.78,-2.6994
25.813,-3.755
25.846,-4.6943
25.914,-5.594
25.947,-6.1854
25.98,-6.6585
26.014,-6.9095
26.047,-6.9807
26.08,-6.8794
26.114,-6.5845
26.153,-6.1053
26.174,-5.4611
26.213,-4.6299
26.246,-3.6046
26.28,-2.5766
26.313,-1.4724
26.347,-0.3051
26.38,0.8537
26.412,1.9886
26.446,3.0632
26.48,4.0526
26.513,5.1785
26.547,6.1718
26.58,6.7683
26.613,7.1955
26.646,7.4223
26.679,7.4625
26.713,7.3785
26.746,7.0325
26.78,6.4997
26.813,5.8404
26.846,4.73
26.883,3.4853
26.912,2.4069
26.946,1.2261
26.98,0.0487
27.014,-1.153
27.046,-2.3755
27.08,-3.4353
27.113,-4.4037
27.181,-5.5923
27.214,-6.252
27.246,-6.7622
27.279,-7.0872
27.313,-7.1929
27.347,-7.1409
27.38,-6.9165
27.413,-6.4618
27.448,-5.9114
27.48,-5.1452
27.513,-3.8818
27.547,-2.8772
27.58,-1.7855
27.613,-0.6186
27.646,0.54
27.679,1.6746
27.713,2.7858
27.746,3.7997
27.78,4.8731
27.815,5.8554
27.844,6.4399
27.879,6.9154
27.913,7.1919
27.947,7.2695
27.979,7.2363
28.013,6.965
28.047,6.482
28.08,5.8248
28.113,4.8965
28.147,3.7444
28.183,2.6907
28.213,1.5346
28.246,0.3568
28.28,-0.8449
28.313,-2.0688
28.347,-3.1784
28.38,-4.1841
28.413,-5.2301
28.447,-6.2466
28.48,-6.843
28.513,-7.291
28.546,-7.529
28.58,-7.6001
28.613,-7.4985
28.647,-7.2525
28.68,-6.8099
28.713,-6.2127
28.746,-5.3383
28.78,-4.1523
28.813,-3.1725
28.847,-2.1058
28.88,-0.964
28.913,0.1944
28.946,1.3164
28.98,2.4395
29.013,3.4899
29.047,4.5526
29.114,5.5225
29.147,6.1293
29.18,6.5918
29.213,6.8679
29.246,6.9451
29.28,6.7734
29.313,6.4149
29.35,5.8574
29.38,5.0975
29.414,3.9981
29.446,2.8281
29.48,1.6966
29.513,0.5285
29.547,-0.6734
29.58,-1.8871
29.613,-3.0094
29.647,-4.0316
29.68,-4.9443
29.747,-5.6786
29.78,-6.2022
29.813,-6.6382
29.847,-6.8552
29.88,-6.8993
29.913,-6.7732
29.947,-6.4379
29.98,-5.923
30.012,-5.2969
30.047,-4.4674
30.08,-3.5698
30.113,-2.5402
30.15,-1.4233
30.179,-0.2651
30.212,0.8814
30.247,2.0163
30.28,3.0786
30.313,4.2351
30.38,5.4467
30.413,6.141
30.446,6.6788
30.48,7.0171
30.512,7.1687
30.55,7.0706
30.58,6.7816
30.613,6.3025
30.647,5.6432
30.68,4.58
30.713,3.2799
30.747,2.1979
30.78,1.0295
30.813,-0.1603
30.847,-1.3494
30.88,-2.4957
30.913,-3.5504
30.947,-4.51
31.013,-5.5446
31.047,-6.1736
31.08,-6.6335
31.113,-6.9216
31.147,-7.0027
31.18,-6.9138
31.213,-6.6648
31.246,-6.1992
31.283,-5.5776
31.313,-4.7925
31.346,-3.6074
31.38,-2.5917
31.413,-1.5245
31.446,-0.3697
31.48,0.7767
31.513,1.8992
31.547,2.9983
31.58,4.0012
31.613,5.0239
31.646,6.0244
31.679,6.562
31.713,7.014
31.746,7.2655
31.779,7.3307
31.813,7.2588
31.846,6.9501
31.88,6.4423
31.913,5.8057
31.946,4.8193
31.98,3.5748
32.013,2.5297
32.046,1.3611
32.08,0.2084
32.113,-0.9933
32.146,-2.1909
32.18,-3.2757
32.213,-4.2689
32.246,-5.3791
32.279,-6.3852
32.313,-6.9017
32.347,-7.3252
32.381,-7.5262
32.41,-7.585
32.446,-7.4712
32.48,-7.2006
32.513,-6.7349
32.547,-6.1131
32.58,-5.1764
32.613,-3.9438
32.65,-2.9773
32.68,-1.9228
32.713,-0.7683
32.747,0.3902
32.78,1.5249
32.812,2.6359
32.847,3.6632
32.88,4.6719
32.947,5.4859
32.98,6.0734
33.015,6.5121
33.047,6.7633
33.08,6.7908
33.113,6.5942
33.146,6.1984
33.18,5.616
33.213,4.8561
33.247,3.8048
33.28,2.772
33.312,1.6281
33.347,0.4725
33.38,-0.7046
33.413,-1.89
33.447,-2.9874
33.48,-3.981
33.513,-5.0109
33.58,-5.773
33.613,-6.3153
33.647,-6.7268
33.68,-6.9191
33.713,-6.9386
33.747,-6.7881
33.78,-6.4456
33.813,-5.9061
33.847,-5.2586
33.88,-4.2425
33.913,-3.1907
33.947,-2.1363
33.98,-0.9822
34.013,0.1886
34.047,1.3229
34.08,2.4335
34.112,3.4854
34.147,4.4267
34.214,5.4236
34.246,6.061
34.283,6.4598
34.31,6.7608
34.346,6.8382
34.379,6.6913
34.413,6.3702
34.446,5.8624
34.479,5.1718
34.514,4.2487
34.546,3.1266
34.579,2.0322
34.614,0.8764
34.646,-0.3133
34.68,-1.5147
34.716,-2.6372
34.746,-3.6721
34.78,-4.6156
34.847,-5.6178
34.88,-6.2087
34.914,-6.6695
34.947,-6.9485
34.98,-7.0297
35.014,-6.9161
35.047,-6.6178
35.08,-6.1399
35.113,-5.5169
35.147,-4.7128
35.18,-3.5726
35.213,-2.5556
35.247,-1.4636
35.28,-0.2931
35.313,0.8657
35.347,1.9884
35.38,3.063
35.413,4.0535
35.447,5.1969
35.48,6.1599
35.513,6.7289
35.547,7.1545
35.58,7.3813
35.613,7.4216
35.647,7.3122
35.679,6.9662
35.714,6.4335
35.746,5.7742
35.78,4.6655
35.813,3.4823
35.846,2.4125
35.88,1.269
35.913,0.1039
35.946,-1.0977
35.98,-2.2704
36.013,-3.3302
36.047,-4.2986
36.113,-5.5387
36.147,-6.2047
36.18,-6.7272
36.213,-7.0646
36.246,-7.1952
36.279,-7.1432
36.314,-6.9065
36.346,-6.4778
36.38,-5.8644
36.412,-5.0982
36.447,-3.7827
36.48,-2.7904
36.513,-1.6986
36.547,-0.5318
36.58,0.6268
36.613,1.7491
36.647,2.8356
36.68,3.8383
36.703,4.8832
36.747,5.9993
36.78,6.566
36.813,7.0332
36.846,7.3023
36.88,7.3732
36.913,7.3201
36.946,7.0447
36.98,6.5839
37.013,5.9379
37.047,4.9755
37.083,3.6972
37.113,2.6763
37.147,1.5456
37.18,0.3935
37.213,-0.7823
37.247,-1.9664
37.28,-3.039
37.312,-4.0212
37.347,-5.0453
37.38,-6.2187
37.413,-6.7977
37.446,-7.2286
37.48,-7.4639
37.514,-7.5464
37.547,-7.4583
37.58,-7.2273
37.613,-6.8035
37.647,-6.2374
37.68,-5.4019
37.713,-4.0602
37.747,-3.1078
37.78,-2.0897
37.813,-0.9486
37.846,0.1966
37.88,1.3059
37.913,2.4161
37.946,3.4316
37.98,4.4319
38.046,5.2702
38.08,5.8696
38.113,6.3268
38.146,6.612
38.18,6.6761
38.213,6.5187
38.247,6.1766
38.28,5.6378
38.313,4.9364
38.346,3.9361
38.38,2.9434
38.413,1.8371
38.446,0.6946
38.48,-0.4691
38.513,-1.6569
38.546,-2.7542
38.579,-3.761
38.613,-4.7321
38.68,-5.5505
38.714,-6.0923
38.747,-6.5235
38.78,-6.7382
38.814,-6.7818
38.847,-6.6696
38.88,-6.3626
38.913,-5.8658
38.947,-5.2439
38.983,-4.3485
39.013,-3.3932
39.046,-2.3875
39.08,-1.3201
39.113,-0.1873
39.146,0.9339
39.18,2.0438
39.214,3.094
39.246,4.0489
39.313,5.0354
39.347,5.6907
39.38,6.2093
39.414,6.5437
39.447,6.7061
39.479,6.5978
39.513,6.3173
39.547,5.8399
39.579,5.1881
39.613,4.3133
39.646,3.2446
39.679,2.1873
39.713,1.0323
39.746,-0.1317
39.779,-1.3073
39.813,-2.4049
39.846,-3.4526
39.88,-4.3855
39.947,-5.4291
39.98,-6.0509
40.013,-6.5299
40.046,-6.8179
40.08,-6.8982
40.112,-6.8225
40.147,-6.5763
40.18,-6.1404
40.213,-5.534
40.247,-4.77
40.28,-3.5962
40.313,-2.6164
40.347,-1.5614
40.38,-0.4165
40.412,0.7045
40.447,1.8019
40.48,2.8638
40.513,3.8429
40.547,4.8349
40.58,5.7883
40.613,6.3384
40.647,6.7972
40.68,7.0459
40.713,7.0979
40.747,7.0391
40.78,6.7463
40.814,6.2689
40.848,5.6695
40.88,4.7587
40.913,3.6258
40.937,2.5927
40.98,1.4744
41.013,0.347
41.047,-0.8165
41.08,-1.976
41.113,-3.024
41.147,-3.9816
41.18,-4.9643
41.213,-5.977
41.247,-6.5493
41.28,-6.9679
41.317,-7.1911
41.347,-7.2614
41.38,-7.1611
41.414,-6.9181
41.447,-6.4807
41.48,-5.9017
41.514,-5.108
41.547,-3.9087
41.58,-2.8664
41.614,-1.8259
41.647,-0.6751
41.68,0.4579
41.713,1.555
41.747,2.6287
41.78,3.6182
41.813,4.7002
41.88,5.4885
41.913,6.0569
41.947,6.3913
41.98,6.6417
42.013,6.6594
42.046,6.465
42.08,6.0984
42.113,5.5349
42.147,4.7898
42.18,3.676
42.213,2.6589
42.247,1.5528
42.28,0.4252
42.313,-0.7384
42.346,-1.9102
42.38,-2.9706
42.414,-3.965
42.447,-4.7811
42.48,-5.5501
42.514,-6.0729
42.547,-6.528
42.58,-6.8
42.614,-6.919
42.647,-6.8674
42.68,-6.6607
42.713,-6.284
42.747,-5.7301
42.78,-5.1206
42.813,-4.2393
42.846,-3.3446
42.88,-2.3268
42.913,-1.2471
42.947,-0.1022
42.981,1.0191
43.013,2.1168
43.047,3.1549
43.081,4.2204
43.116,5.3456
43.134,6.2561
43.18,6.8005
43.213,7.172
43.247,7.3716
43.28,7.3867
43.313,7.2046
43.347,6.838
43.381,6.2868
43.413,5.4687
43.447,4.2883
43.48,3.0672
43.513,1.9977
43.547,0.8674
43.58,-0.2964
43.613,-1.4597
43.647,-2.5693
43.68,-3.5924
43.713,-4.4874
43.78,-5.4736
43.813,-6.0467
43.847,-6.5023
43.88,-6.7748
43.913,-6.855
43.947,-6.755
43.98,-6.4846
44.013,-6.0109
44.047,-5.4175
44.08,-4.6604
44.113,-3.5809
44.147,-2.5876
44.18,-1.5239
44.213,-0.3823
44.25,0.751
44.266,1.8486
44.313,2.8862
44.347,3.852
44.38,4.7934
44.413,5.6758
44.447,6.2567
44.481,6.6775
44.513,6.9174
44.547,6.9571
44.58,6.8123
44.613,6.4825
44.647,5.9805
44.68,5.3408
44.714,4.4567
44.747,3.3688
44.78,2.336
44.814,1.2055
44.847,0.0537
44.88,-1.1096
44.913,-2.2198
44.946,-3.2675
44.98,-4.2127
45.047,-5.4195
45.08,-6.0745
45.113,-6.6033
45.132,-6.9247
45.18,-7.0416
45.214,-6.9903
45.247,-6.7806
45.28,-6.3556
45.313,-5.7485
45.347,-5.0219
45.38,-3.7588
45.413,-2.7951
45.446,-1.7404
45.48,-0.6018
45.513,0.5314
45.547,1.6286
45.58,2.7148
45.613,3.6924
45.647,4.648
45.68,5.8636
45.714,6.4471
45.747,6.9305
45.78,7.216
45.813,7.2956
45.847,7.2491
45.88,6.9809
45.913,6.5281
45.946,5.9031
45.98,5.028
46.013,3.664
46.046,2.6592
46.08,1.5285
46.114,0.3887
46.147,-0.7749
46.18,-1.9468
46.213,-3.007
46.247,-3.9892
46.28,-4.9872
46.313,-6.1098
46.346,-6.672
46.38,-7.1151
46.414,-7.3383
46.447,-7.4057
46.48,-7.3176
46.513,-7.0988
46.547,-6.6735
46.583,-6.1065
46.613,-5.2969
46.647,-4.0248
46.68,-3.0976
46.713,-2.0811
46.746,-0.9578
46.78,0.1722
46.813,1.2693
46.847,2.3796
46.88,3.3813
46.913,4.2727
46.98,5.057
47.014,5.6627
47.047,6.1454
47.08,6.4322
47.113,6.5021
47.147,6.3515
47.18,6.0282
47.214,5.5016
47.246,4.8311
47.28,3.9579
47.301,3.0312
47.347,1.9618
47.38,0.8216
47.413,-0.3299
47.447,-1.5021
47.481,-2.582
47.513,-3.5954
47.547,-4.6297
47.584,-5.5334
47.599,-6.2624
47.647,-6.7385
47.68,-7.023
47.713,-7.139
47.747,-7.0997
47.78,-6.9174
47.813,-6.5651
47.847,-6.0355
47.88,-5.2603
47.916,-4.3415
47.932,-3.2911
47.98,-2.3068
48.013,-1.1984
48.047,-0.0808
48.08,1.016
48.113,2.1014
48.147,3.1271
48.18,4.0821
48.213,5.1108
48.247,5.9895
48.28,6.5462
48.313,6.9357
48.348,7.0822
48.38,7.0973
48.413,6.9538
48.447,6.6351
48.48,6.1085
48.513,5.4382
48.547,4.3944
48.58,3.252
48.613,2.2192
48.646,1.1011
48.68,-0.0384
48.713,-1.2016
48.747,-2.3131
48.78,-3.3597
48.814,-4.2804
48.881,-5.4475
48.914,-6.045
48.947,-6.5251
48.98,-6.8344
49.014,-6.9391
49.046,-6.8756
49.068,-6.6295
49.113,-6.1936
49.147,-5.6033
49.18,-4.8702
49.213,-3.6106
49.247,-2.6538
49.28,-1.5988
49.313,-0.4695
49.347,0.6515
49.38,1.7489
49.413,2.8108
49.447,3.7776
49.48,4.7111
49.513,5.7006
49.547,6.2575
49.58,6.7027
49.613,6.9514
49.647,7.0157
49.68,6.9569
49.714,6.6641
49.746,6.1867
49.78,5.5991
49.814,4.7506
49.847,3.6003
49.88,2.5796
49.913,1.4737
49.947,0.3463
49.98,-0.8172
50.014,-1.9767
50.047,-3.0247
50.08,-3.9823
50.113,-4.9222
50.147,-5.9587
50.18,-6.531
50.214,-6.9375
50.247,-7.1607
50.28,-7.2311
50.313,-7.1308
50.346,-6.8877
50.38,-6.4517
50.414,-5.8613
50.446,-5.1098
50.48,-3.8865
50.514,-2.9311
