t,s1
13.883,14.0953
13.916,14.5436
13.95,14.7218
13.983,14.6972
14.019,14.6671
14.05,14.5167
14.083,14.1144
14.116,13.8576
14.15,13.2791
14.183,12.2148
14.216,10.5117
14.25,9.0658
14.283,7.3799
14.316,5.4349
14.349,3.3115
14.382,1.0708
14.416,-1.0923
14.449,-3.6301
14.483,-5.798
14.516,-7.7972
14.55,-9.614
14.583,-11.2082
14.616,-12.5558
14.649,-13.868
14.683,-15.3615
14.716,-15.8299
14.749,-16.1706
14.786,-16.2818
14.819,-16.3771
14.848,-16.2025
14.883,-15.803
14.917,-15.3024
14.95,-14.7219
14.983,-13.5687
15.016,-11.6455
15.05,-10.2006
15.083,-8.5246
15.117,-6.6267
15.15,-4.5686
15.183,-2.3338
15.216,0.0357
15.249,2.2754
15.283,4.4673
15.316,6.4925
15.349,8.3124
15.383,9.9079
15.416,11.2558
15.45,12.9048
15.483,14.4558
15.516,14.9041
15.55,15.0659
15.583,15.2478
15.617,15.3427
15.653,15.1923
15.683,14.79
15.717,14.5524
15.75,13.9702
15.783,12.525
15.817,10.589
15.85,9.1658
15.883,7.4641
15.916,5.5259
15.949,3.3987
15.983,1.1626
16.016,-1.1794
16.05,-3.7433
16.083,-6.0993
16.116,-8.1212
16.15,-9.9221
16.183,-11.5229
16.217,-12.8545
16.25,-13.9798
16.282,-15.2928
16.316,-15.7498
16.349,-15.9116
16.383,-16.0
16.416,-15.8875
16.45,-15.7129
16.483,-15.2847
16.516,-14.7199
16.549,-14.1554
16.583,-13.2345
16.616,-11.5182
16.65,-10.112
16.683,-8.4365
16.716,-6.5773
16.75,-4.535
16.783,-2.3728
16.816,-0.071
16.85,2.152
16.884,4.3213
16.916,6.3535
16.95,8.1803
16.983,9.7827
17.017,11.5904
17.05,13.1674
17.083,14.5083
17.117,15.0133
17.15,15.1665
17.183,15.2533
17.216,15.3318
17.249,15.1814
17.282,14.7792
17.316,14.5288
17.35,13.461
17.383,12.0651
17.416,10.3167
17.45,8.8865
17.483,7.195
17.516,5.2658
17.55,3.1548
17.583,0.9115
17.617,-1.4319
17.649,-3.9313
17.683,-6.0849
17.717,-8.0774
17.749,-9.8877
17.783,-11.4977
17.816,-12.8399
17.85,-14.132
17.883,-15.3044
17.916,-15.7706
17.95,-15.9408
17.983,-16.0971
18.016,-16.1765
18.05,-16.0018
18.083,-15.5962
18.116,-15.3175
18.15,-14.721
18.183,-13.6107
18.217,-12.0102
18.25,-10.5719
18.283,-8.8704
18.317,-6.9792
18.35,-4.9239
18.385,-2.7231
18.417,-0.3436
18.449,2.3548
18.483,4.5398
18.516,6.5877
18.55,8.4284
18.583,10.0554
18.616,11.4033
18.65,12.9678
18.683,14.1057
18.716,14.6038
18.75,14.7656
18.783,14.7108
18.817,14.8126
18.85,14.6623
18.883,14.6301
18.916,14.4014
18.949,13.8155
18.983,12.4547
19.017,10.9348
19.05,9.4888
19.083,7.7882
19.117,5.8683
19.151,3.741
19.183,1.5096
19.216,-1.1968
19.25,-3.5336
19.283,-5.694
19.316,-7.6932
19.35,-9.5101
19.383,-11.1041
19.417,-12.4528
19.45,-13.7029
19.483,-14.7676
19.516,-15.2294
19.554,-15.397
19.583,-15.7302
19.617,-15.8254
19.65,-15.6508
19.684,-15.5703
19.717,-15.2449
19.75,-14.6643
19.783,-13.5984
19.816,-12.1058
19.85,-10.6995
19.884,-9.0241
19.916,-7.1422
19.95,-5.084
19.983,-2.8991
20.017,-0.2445
20.05,2.3383
20.083,4.5076
20.117,6.5328
20.15,8.335
20.183,9.9461
20.217,11.2788
20.249,12.8022
20.284,14.0043
20.316,14.5024
20.35,14.6823
20.383,14.6647
20.417,14.7746
20.45,14.6242
20.483,14.4586
20.517,14.1801
20.55,13.61
20.583,12.2652
20.617,10.6782
20.649,9.2323
20.684,7.5475
20.716,5.641
20.75,3.5212
20.784,1.2851
20.816,-1.2778
20.85,-3.8416
20.883,-6.071
20.918,-8.0677
20.95,-9.8685
20.984,-11.4467
21.016,-12.7794
21.049,-13.8916
21.083,-15.2741
21.116,-15.7312
21.15,-15.893
21.183,-15.9335
21.217,-15.9439
21.249,-15.7693
21.283,-15.405
21.316,-15.1197
21.35,-14.5281
21.383,-13.5977
21.417,-11.7872
21.451,-10.3583
21.489,-8.6828
21.517,-6.801
21.55,-4.7587
21.583,-2.5698
21.617,-0.2348
21.65,2.2211
21.683,4.3633
21.717,6.3885
21.75,8.1908
21.787,9.7705
21.816,11.1031
21.85,12.5053
21.883,14.0713
21.916,14.5654
21.95,14.7651
21.984,14.8986
22.016,14.9928
22.05,14.8424
22.083,14.6048
22.117,14.381
22.15,13.8109
22.183,12.5899
22.217,10.6389
22.25,9.2157
22.283,7.5298
22.317,5.6459
22.35,3.5383
22.383,1.3251
22.417,-1.1659
22.45,-3.658
22.484,-5.8184
22.517,-7.8176
22.55,-9.6094
22.583,-11.2102
22.617,-12.5418
22.65,-13.6521
22.683,-15.1516
22.717,-15.6316
22.75,-15.7933
22.784,-15.9356
22.817,-15.999
22.85,-15.8086
22.883,-15.3895
22.917,-15.0817
22.95,-14.4943
22.973,-13.5884
23.017,-11.6592
23.05,-10.253
23.084,-8.5775
23.117,-6.7116
23.15,-4.6853
23.183,-2.5161
23.217,-0.2519
23.25,1.9914
23.283,4.1379
23.317,6.1631
23.353,7.9672
23.384,9.5783
23.417,10.9109
23.45,12.5717
23.484,14.093
23.516,14.5911
23.55,14.7976
23.583,15.1369
23.616,15.2312
23.65,15.0808
23.683,14.6943
23.716,14.4483
23.751,13.9009
23.783,12.4439
23.817,10.5603
23.85,9.1371
23.883,7.4749
23.917,5.5979
23.95,3.5358
23.983,1.35
24.017,-0.9862
24.05,-3.4548
24.084,-5.6221
24.116,-7.6121
24.15,-9.4106
24.183,-10.9954
24.216,-12.325
24.284,-14.0398
24.317,-14.7579
24.35,-15.1855
24.384,-15.2417
24.417,-15.2825
24.45,-15.2192
24.483,-14.9029
24.517,-14.6611
24.55,-14.1334
24.583,-13.3248
24.617,-11.4969
24.651,-10.0772
24.683,-8.4337
24.717,-6.5765
24.75,-4.5501
24.783,-2.3968
24.817,-0.1282
24.85,2.0699
24.883,4.2032
24.916,6.2284
24.95,8.008
24.983,9.5738
25.017,10.9064
25.051,12.6526
25.084,13.9064
25.117,14.4135
25.15,14.5999
25.183,14.9391
25.217,15.0339
25.25,14.8835
25.283,14.744
25.318,14.5122
25.339,13.9421
25.384,12.3972
25.417,10.7585
25.45,9.3262
25.484,7.6414
25.517,5.7576
25.55,3.7074
25.584,1.4942
25.617,-1.0948
25.65,-3.3811
25.684,-5.5257
25.72,-7.5291
25.75,-9.314
25.784,-10.8988
25.817,-12.2316
25.85,-13.4988
25.883,-14.9807
25.916,-15.4607
25.95,-15.5906
25.983,-15.9394
26.017,-16.0187
26.05,-15.8442
26.083,-15.4163
26.117,-14.8194
26.15,-14.2321
26.183,-13.1691
26.216,-11.3048
26.251,-9.8758
26.284,-8.2323
26.317,-6.3664
26.35,-4.3429
26.384,-2.1738
26.417,0.0622
26.45,1.9907
26.483,4.1282
26.517,6.1534
26.55,7.9398
26.583,9.5124
26.617,10.8451
26.65,12.4174
26.684,13.6281
26.717,14.1262
26.75,14.3295
26.784,14.6628
26.816,14.7576
26.85,14.6072
26.884,14.3953
26.917,14.0278
26.95,13.4578
26.984,12.0666
27.017,10.4738
27.051,9.0506
27.083,7.3816
27.117,5.4978
27.15,3.4476
27.183,1.2344
27.217,-1.2407
27.251,-3.5361
27.283,-5.6807
27.318,-7.664
27.347,-9.4489
27.383,-11.0337
27.417,-12.3664
27.45,-13.645
27.484,-15.1077
27.517,-15.5877
27.55,-15.7434
27.584,-15.9315
27.617,-16.0108
27.65,-15.8363
27.684,-15.4524
27.718,-15.1566
27.75,-14.5692
27.784,-13.495
27.817,-11.6517
27.85,-10.2454
27.884,-8.6018
27.917,-6.7359
27.95,-4.7096
27.984,-2.5365
28.017,-0.2466
28.05,1.977
28.083,4.1078
28.116,6.1173
28.15,7.9056
28.184,9.5008
28.217,10.8334
28.25,12.3234
28.283,13.682
28.317,14.1603
28.351,14.3537
28.383,14.6929
28.417,14.7944
28.451,14.6598
28.483,14.4138
28.517,14.1939
28.55,13.6238
28.583,12.315
28.617,10.5714
28.65,9.164
28.684,7.4939
28.717,5.6101
28.75,3.5564
28.784,1.3386
28.817,-1.105
28.85,-3.6317
28.883,-5.9512
28.917,-7.9185
28.95,-9.7034
28.983,-11.2723
29.017,-12.5719
29.051,-14.0332
29.084,-15.4831
29.117,-15.9416
29.15,-16.0936
29.184,-16.1973
29.217,-16.101
29.256,-15.9417
29.284,-15.6925
29.317,-15.2499
29.351,-14.6939
29.384,-13.4366
29.417,-11.6024
29.451,-10.1903
29.484,-8.5703
29.517,-6.728
29.551,-4.7028
29.584,-2.5537
29.617,-0.4454
29.65,1.7809
29.683,3.8948
29.717,5.8874
29.75,7.6589
29.784,9.2063
29.817,10.5292
29.85,12.1519
29.884,13.5098
29.916,13.9949
29.951,14.4878
29.985,14.6452
30.017,14.7393
30.05,14.589
30.084,14.2029
30.117,13.6213
30.15,13.0605
30.184,11.6164
30.217,9.8512
30.253,8.4376
30.284,6.7629
30.317,4.8732
30.351,2.8209
30.383,0.6176
30.417,-1.686
30.45,-3.8377
30.484,-5.9585
30.517,-7.9156
30.55,-9.6769
30.584,-11.2381
30.617,-12.5315
30.65,-13.7978
30.684,-15.1102
30.717,-15.567
30.75,-15.7185
30.784,-15.8262
30.817,-15.9214
30.851,-15.7628
30.884,-15.3351
30.925,-15.0622
30.952,-14.5096
30.983,-13.4477
31.017,-11.7268
31.053,-10.3213
31.084,-8.6858
31.117,-6.8276
31.151,-4.812
31.183,-2.6283
31.217,-0.3664
31.25,1.8787
31.284,4.0268
31.317,6.0421
31.351,7.8276
31.383,9.4133
31.417,10.7876
31.45,12.2781
31.484,13.5346
31.517,14.3029
31.55,14.4789
31.584,14.8179
31.617,14.912
31.65,14.7932
31.684,14.407
31.718,14.159
31.75,13.5699
31.784,12.2806
31.817,10.6648
31.85,8.9717
31.884,7.3038
31.917,5.4233
31.95,3.3815
31.984,1.1696
32.017,-1.1496
32.051,-3.5669
32.084,-5.7103
32.117,-7.674
32.15,-9.4579
32.184,-11.0417
32.217,-12.3577
32.251,-13.6722
32.284,-14.7215
32.317,-15.1852
32.35,-15.3209
32.384,-15.4965
32.417,-15.5757
32.45,-15.4014
32.484,-15.0303
32.517,-14.7608
32.551,-14.1898
32.584,-13.0818
32.617,-11.6502
32.651,-10.2607
32.684,-8.6407
32.717,-6.8001
32.751,-4.8004
32.784,-2.671
32.817,-0.3723
32.85,1.8763
32.884,4.0059
32.918,5.9985
32.95,7.7839
32.984,9.3783
33.017,10.717
33.051,12.2502
33.084,13.5653
33.117,14.0543
33.15,14.2499
33.184,14.589
33.217,14.6831
33.25,14.5485
33.284,14.1623
33.317,13.8768
33.35,13.3229
33.384,11.995
33.417,10.3207
33.451,8.9298
33.484,7.2618
33.517,5.379
33.55,3.3338
33.583,1.1422
33.617,-1.1598
33.651,-3.5767
33.684,-5.7042
33.719,-7.6705
33.751,-9.4384
33.784,-11.0064
33.817,-12.3064
33.851,-13.368
33.884,-14.4813
33.917,-14.9496
33.951,-15.1025
33.984,-15.2495
34.017,-15.3446
34.05,-15.1703
34.084,-14.7429
34.117,-14.344
34.151,-13.7847
34.184,-12.9243
34.217,-11.4252
34.251,-10.0124
34.284,-8.3924
34.317,-6.5502
34.351,-4.5476
34.384,-2.4183
34.418,-0.3931
34.45,1.8641
34.484,3.9895
34.518,5.9789
34.55,7.8034
34.584,9.3586
34.617,10.6974
34.651,12.204
34.683,13.6099
34.717,14.0989
34.751,14.4959
34.784,14.7282
34.817,14.8223
34.851,14.6877
34.876,14.2625
34.917,13.8591
34.951,13.3051
34.984,11.9996
35.017,10.2317
35.051,8.8409
35.084,7.1729
35.117,5.2428
35.15,3.1976
35.184,1.0288
35.217,-1.2503
35.251,-3.6225
35.283,-5.9428
35.317,-7.8907
35.351,-9.6497
35.384,-11.2178
35.417,-12.5081
35.451,-13.6647
35.484,-14.9284
35.517,-15.4035
35.551,-15.5968
35.584,-15.6301
35.617,-15.5166
35.651,-15.3582
35.684,-14.9397
35.717,-14.2693
35.751,-13.7196
35.784,-12.7641
35.817,-11.1148
35.851,-9.6954
35.884,-8.0353
35.917,-6.2176
35.951,-4.2083
35.984,-2.0334
36.017,0.1916
36.054,2.039
36.084,4.1801
36.117,6.1852
36.151,7.9865
36.184,9.535
36.217,10.8511
36.251,12.3198
36.283,13.5918
36.317,14.051
36.351,14.2482
36.384,14.5715
36.417,14.6731
36.45,14.5386
36.483,14.1523
36.517,13.8941
36.551,13.3628
36.584,12.1178
36.618,10.4823
36.651,9.0983
36.684,7.4754
36.717,5.6379
36.751,3.573
36.784,1.3884
36.817,-0.9063
36.851,-3.4588
36.884,-5.5932
36.917,-7.5478
36.951,-9.3122
36.983,-10.8869
37.017,-12.2065
37.051,-13.4246
37.071,-14.6079
37.117,-15.0831
37.151,-15.2271
37.184,-15.2339
37.217,-15.3131
37.251,-15.1706
37.284,-14.7679
37.317,-14.3708
37.351,-13.837
37.384,-12.8653
37.417,-11.2997
37.45,-9.9035
37.484,-8.3153
37.517,-6.5276
37.55,-4.5595
37.584,-2.4302
37.617,-0.1841
37.651,2.2354
37.684,4.3607
37.717,6.3502
37.751,8.1198
37.784,9.6757
37.817,10.9987
37.851,12.4475
37.887,13.6477
37.917,14.1367
37.951,14.3127
37.984,14.3214
38.017,14.4228
38.051,14.2883
38.084,13.9179
38.117,13.6558
38.15,13.1176
38.184,11.8926
38.217,10.3331
38.251,8.9421
38.284,7.2967
38.317,5.4387
38.351,3.3897
38.384,1.2163
38.417,-1.0396
38.451,-3.3152
38.484,-5.4427
38.517,-7.4065
38.551,-9.1744
38.584,-10.7423
38.617,-12.0648
38.651,-13.3284
38.684,-14.781
38.717,-15.2517
38.751,-15.4347
38.784,-15.7147
38.817,-15.7939
38.851,-15.6196
38.884,-15.2541
38.918,-14.635
38.95,-14.0757
38.983,-13.0381
39.018,-11.2033
39.04,-9.8071
39.084,-8.203
39.118,-6.3993
39.151,-4.4126
39.184,-2.2833
39.217,0.0014
39.25,1.9381
39.284,4.0635
39.317,6.0529
39.351,7.8226
39.384,9.3784
39.417,10.7014
39.451,12.1832
39.484,13.3823
39.517,14.1763
39.55,14.3599
39.584,14.6295
39.617,14.7309
39.651,14.5963
39.684,14.2103
39.717,13.826
39.75,13.2878
39.784,12.0298
39.817,10.4686
39.85,8.7728
39.884,7.1657
39.917,5.3213
39.951,3.2723
39.984,1.0989
40.017,-1.1644
40.051,-3.331
40.084,-5.4585
40.117,-7.4064
40.151,-9.1743
40.184,-10.7423
40.218,-12.0875
40.251,-13.3022
40.284,-14.6596
40.318,-15.1302
40.351,-15.2901
40.384,-15.5569
40.418,-15.6362
40.451,-15.462
40.484,-15.0965
40.518,-14.6527
40.554,-13.9629
40.584,-12.972
40.618,-11.2342
40.651,-9.838
40.684,-8.2339
40.718,-6.4302
40.751,-4.4435
40.784,-2.3261
40.817,-0.0841
40.851,2.1536
40.884,4.1172
40.918,6.1066
40.952,7.8624
40.984,9.4024
41.018,10.7254
41.051,12.1482
41.084,13.4229
41.118,13.908
41.151,14.1342
41.184,14.2782
41.206,14.4109
41.251,14.2606
41.284,13.8903
41.318,13.6489
41.351,13.1107
41.384,11.9116
41.418,10.2749
41.451,8.884
41.484,7.277
41.52,5.4326
41.55,3.3801
41.585,1.2453
41.617,-0.8453
41.65,-3.2592
41.684,-5.371
41.717,-7.3189
41.751,-9.0708
41.785,-10.6229
41.818,-11.9521
41.85,-13.2346
41.884,-14.5377
41.918,-15.0312
41.951,-15.4303
41.984,-15.5608
42.018,-15.6558
42.051,-15.4816
42.084,-15.0702
42.118,-14.6778
42.151,-14.1344
42.184,-13.0788
42.221,-11.3918
42.251,-9.9956
42.284,-8.3251
42.318,-6.5373
42.351,-4.5507
42.384,-2.574
42.418,-0.3752
42.451,1.7029
42.484,3.7969
42.517,5.7738
42.55,7.5296
42.584,9.0696
42.618,10.3768
42.651,12.2773
42.684,13.6762
42.717,14.2863
42.751,14.4939
42.784,14.8328
42.818,14.9582
42.851,14.8236
42.884,14.4534
42.921,14.0305
42.951,13.508
42.984,11.8338
43.018,10.0729
43.051,8.6978
43.084,7.0898
43.117,5.2454
43.151,3.2002
43.184,1.0699
43.217,-1.0931
43.251,-3.3384
43.287,-5.4502
43.323,-7.4005
43.338,-9.1524
43.384,-10.7046
43.417,-12.0328
43.451,-13.306
43.484,-14.5088
43.517,-15.0067
43.55,-15.2511
43.585,-15.3688
43.617,-15.4638
43.651,-15.2896
43.688,-14.8782
43.717,-14.3706
43.751,-13.8273
43.785,-12.7778
43.818,-11.1912
43.852,-9.795
43.885,-8.2068
43.917,-6.419
43.951,-4.455
43.984,-2.3604
44.017,-0.291
44.051,1.6563
44.084,3.7504
44.118,5.7084
44.151,7.4641
44.185,8.9883
44.218,10.2798
44.251,11.5872
44.284,13.0071
44.317,13.6895
44.351,14.0105
44.388,14.3494
44.417,14.4434
44.451,14.3245
44.485,13.9542
44.517,13.7076
44.551,13.1783
44.584,12.072
44.618,10.3129
44.651,8.7475
44.684,7.1338
44.717,5.3051
44.751,3.2948
44.784,1.1372
44.818,-1.1262
44.851,-3.4925
44.884,-5.5817
44.918,-7.4911
44.951,-9.243
44.984,-10.7951
45.018,-12.1017
45.051,-13.3749
45.087,-14.7509
45.118,-15.2215
45.151,-15.3655
45.184,-15.5226
45.218,-15.6018
45.251,-15.4593
45.284,-15.0478
45.318,-14.7433
45.351,-14.1999
45.384,-13.1504
45.417,-11.3941
45.451,-10.0206
45.485,-8.4553
45.518,-6.6676
45.551,-4.7195
45.584,-2.6356
45.618,-0.6106
45.65,1.6641
45.684,3.7426
45.706,5.7006
45.751,7.4406
45.785,8.9874
45.818,10.3019
45.851,11.8886
45.884,13.1696
45.918,13.6726
45.951,14.0381
45.984,14.2525
46.018,14.3692
46.051,14.2346
46.084,13.8801
46.118,13.6014
46.151,13.072
46.184,11.6865
46.218,10.0649
46.251,8.6828
46.284,7.069
46.317,5.2404
46.351,3.2229
46.384,1.0811
46.421,-1.0763
46.451,-3.4692
46.485,-5.5583
46.518,-7.4678
46.552,-9.2184
46.584,-10.7478
46.617,-12.0544
46.651,-13.1495
46.684,-14.2969
46.717,-14.7675
46.751,-15.0176
46.784,-15.116
46.818,-15.211
46.851,-15.0685
46.884,-14.6727
46.918,-14.1385
46.951,-13.5952
46.984,-12.7465
47.018,-11.2395
47.051,-9.8659
47.084,-8.3007
47.121,-6.5355
47.151,-4.5716
47.184,-2.4877
47.217,-0.2798
47.251,1.6408
47.285,3.7193
47.318,5.6999
47.351,7.4607
47.384,9.0076
47.418,10.322
47.455,11.8245
47.484,13.055
47.518,13.7882
47.551,13.9865
47.584,14.3254
47.618,14.4422
47.651,14.3233
47.685,13.9687
47.718,13.4102
47.751,12.8809
47.784,11.6022
47.818,10.0311
47.851,8.4188
47.875,6.805
47.918,4.9786
47.951,2.9611
47.984,0.8035
48.018,-1.4542
48.051,-3.5609
48.084,-5.65
48.118,-7.5753
48.151,-9.3259
48.184,-10.8553
48.217,-12.162
48.251,-13.2327
48.284,-14.3539
48.318,-14.8245
48.351,-14.99
48.384,-15.1109
48.418,-15.2059
48.451,-15.0475
48.484,-14.6518
48.518,-14.3797
48.551,-13.8363
48.586,-13.0142
48.618,-11.5334
48.652,-10.1598
48.685,-8.5787
48.718,-6.775
48.751,-4.8137
48.784,-2.7299
48.817,-0.6002
48.851,1.5882
48.885,3.6823
48.918,5.663
48.951,7.4395
48.984,8.9864
49.018,10.3166
49.051,11.8786
49.084,13.181
49.117,13.684
49.151,13.9605
49.184,14.2937
49.218,14.3948
49.251,14.2759
49.287,13.9057
49.318,13.6324
49.351,13.0873
49.384,11.7265
49.418,10.0874
49.452,8.7053
49.484,7.0915
49.518,5.2651
49.551,3.2477
49.584,1.0901
