t,s1,s2
13.16,-428.3963904474506,-1746.7300822340799
13.18,-421.30703630446686,-1710.7573837783389
13.2,-409.67761059857094,-1671.5329388992127
13.22,-396.8103304370096,-1632.7327779142936
13.24,-385.48554473799544,-1594.1386899944607
13.26,-377.95529750739325,-1556.06868609946
13.28,-374.8839350777292,-1516.420465760976
13.3,-377.95529750739325,-1470.2942807445183
13.32,-382.5991684326711,-1421.1299254470443
13.34,-381.0179745823121,-1379.8900662378671
13.36,-373.3864569705677,-1342.5883622174647
13.38,-360.8823363410392,-1307.541922299648
13.4,-345.74140143987694,-1275.3845341684555
13.42,-329.45074535135205,-1245.3671914263186
13.44,-313.8707774907411,-1217.400846192663
13.46,-299.4503059827536,-1190.36645790269
13.48,-286.46404936497254,-1163.382570705722
13.5,-276.2438161636784,-1137.0387357215775
13.52,-269.11954379768406,-1110.9992181850375
13.54,-265.87357337883145,-1086.3351352685247
13.56,-265.87357337883145,-1062.7749791746592
13.58,-270.0005048397654,-1038.1236445937054
13.6,-277.7117712614776,-1010.1741288062811
13.62,-287.4854461462086,-980.2086575574463
13.64,-297.3299231129124,-953.9198679072211
13.66,-306.1035750272405,-932.4198958260544
13.68,-314.70718251488137,-913.8643935875853
13.7,-323.31079000252214,-897.6866066488247
13.72,-332.87768995449994,-883.9960433766825
13.74,-343.3167969443202,-870.5048596044492
13.76,-354.1113140466473,-857.0382477336758
13.78,-365.00847933521374,-839.9862676121328
13.8,-376.7446675669945,-818.4957055513848
13.82,-390.47165896128047,-789.9542009798141
13.84,-406.782281361165,-753.4467016660003
13.86,-420.65310579104994,-720.0
13.88,-429.6996429398697,-693.6683511502987
13.9,-434.88878816615033,-668.9915541596214
13.92,-436.38287593463934,-642.9211136085379
13.94,-435.1736032164766,-614.6866828308836
13.96,-432.4750788122902,-586.2234039898984
13.98,-429.5992506728846,-559.2438831847818
14.0,-427.4701359016324,-533.243955498157
14.02,-426.54731520067344,-507.5560890269364
14.04,-426.54731520067344,-480.2250727988048
14.06,-428.1261226558531,-449.98058836570146
14.08,-429.97449301522033,-417.49592204257806
14.1,-429.32255948899274,-386.8985967570103
14.12,-424.58469387617737,-360.2596918886901
14.14,-416.181814901777,-337.545488214335
14.16,-404.70918824824633,-319.31228005235124
14.18,-391.27615364419967,-306.9624051948412
14.2,-376.7446675669945,-301.7149586943612
14.22,-360.8823363410392,-305.2068947652581
14.24,-343.88412234182067,-316.99099115292614
14.26,-326.26313284595574,-335.19214975827214
14.28,-309.8909362508242,-351.63410615783545
14.3,-296.00981083747826,-360.515901998783
14.32,-283.9574548784527,-364.187495261448
14.34,-273.85615982324407,-364.2356238231148
14.36,-265.28597063399894,-361.301213358482
14.38,-258.1657601107023,-357.09461665846106
14.4,-252.29997940094827,-352.3868786355312
14.42,-248.18105090606983,-347.65242384835096
14.44,-245.65533204314195,-343.18906047018595
14.46,-244.8496028808062,-339.9108607484675
14.48,-244.9941699905492,-337.04921317183926
14.5,-246.584860788895,-335.46048273316734
14.52,-249.77333935159848,-334.15603039536035
14.54,-254.5297099877018,-333.8488970689671
14.56,-260.24486030685574,-332.41321025362225
14.58,-267.92650825012174,-330.5587711602032
14.6,-277.125702122106,-326.55911751637774
14.62,-288.32998834552427,-319.618096143427
14.64,-301.58677936190406,-308.9514681604203
14.66,-316.79531464608334,-296.4303896486726
14.68,-331.82283298572537,-288.23198441313895
14.7,-346.66764295567606,-286.4145340885541
14.72,-360.8823363410392,-291.9105519431524
14.74,-374.24076181328616,-305.2642023019446
14.76,-385.8784005729704,-325.076245902009
14.78,-394.29079897675433,-351.14781316785405
14.8,-399.0978890729113,-382.4810732768872
14.82,-400.97565580597814,-417.114633403798
14.84,-403.87486256476734,-449.3538625857888
14.86,-408.24510127614616,-476.94149618533146
14.88,-414.3064157022898,-501.243728344368
14.9,-420.9088291816926,-523.269429980348
14.92,-427.85192213100464,-543.3659399893613
14.94,-434.6069458167757,-561.9238994903201
14.96,-440.58312326305855,-579.51007461158
14.98,-445.8940989206096,-597.3983511445438
15.0,-449.99753199316007,-614.8982706188267
15.02,-453.2286972449669,-633.4444607752127
15.04,-454.981169640046,-650.3406516811876
15.06,-454.39794829684087,-667.1058876981523
15.08,-451.76207064293544,-681.8925759329392
15.1,-447.36971484317354,-696.4975232528822
15.12,-440.29284695804125,-711.14810950667
15.14,-430.90218465884544,-728.744017716392
15.16,-418.2910529657957,-750.7323527519006
15.18,-402.2196240054649,-778.3011435384199
15.2,-386.7967113094568,-801.9727180752453
15.22,-372.74672207408656,-817.399997635582
15.24,-359.11954379768406,-826.0577373755286
15.26,-345.09896255789005,-827.3568014510146
15.28,-330.767169822042,-821.8402093182934
15.3,-317.0150655356455,-809.7957882778848
15.32,-303.56165618704614,-793.0614010626606
15.34,-292.44130542722195,-772.8736623178944
15.36,-283.6711840979225,-750.7148768453367
15.38,-278.33962500115246,-727.2159798879968
15.4,-276.53806783056484,-703.225969592874
15.42,-278.2948218878189,-677.5805964167948
15.44,-284.02990249308493,-648.2392823810744
15.46,-291.5085920012331,-618.4705905941219
15.48,-297.9883763974024,-591.9733690152432
15.5,-303.5590043559007,-569.1748374438084
15.52,-308.64164464506337,-547.5699284107744
15.54,-313.8707774907411,-527.1623276355716
15.56,-318.88180543587816,-506.31130104604154
15.58,-325.2001110654716,-486.20278587608686
15.6,-332.48300139887084,-466.05773737552863
15.62,-341.73774642414884,-443.8714767257534
15.64,-353.204012655264,-418.125805932691
15.66,-368.54270769714253,-383.28392752105447
15.68,-385.22261470033874,-344.44295851412886
15.7,-397.6355883635844,-314.5322939413269
15.72,-406.3654641866772,-289.4315099982612
15.74,-412.1924798685664,-266.00314530686484
15.76,-415.1235660530084,-241.8018321521826
15.78,-416.82909400635447,-216.95634872557113
15.8,-417.88877696124166,-192.57993110155732
15.82,-419.59808904963006,-168.98171519167417
15.84,-421.5655812826196,-144.82751119617228
15.86,-424.58469387617737,-119.83693794417827
15.88,-428.7743151213041,-91.51279144184959
15.9,-433.12316775425336,-60.33595958929609
15.92,-435.1736032164766,-31.635630997143643
15.94,-433.0385532871376,-6.19756463931801
15.96,-427.4729613137106,16.632135320949068
15.98,-418.94270606848227,37.39679249155597
16.0,-407.61110260381207,54.01170504488186
16.02,-394.70108459588,65.51942075899935
16.04,-381.0179745823121,70.57059727569495
16.06,-366.5021437391004,68.13900516326206
16.08,-351.45229128737725,57.9433357397636
16.1,-334.84960288080623,39.41384702264449
16.12,-318.269943985484,17.501573046025566
16.14,-303.56165618704614,0.5305617720446785
16.16,-292.16812599089945,-10.274794793538732
16.18,-282.17211535694634,-16.416610037927114
16.2,-273.85615982324407,-20.557815509679298
16.22,-266.756403405875,-22.878154909832844
16.24,-261.4100375450445,-24.42334918049892
16.26,-257.24224967281634,-25.854904424084626
16.28,-254.81370955603973,-27.643931614555544
16.3,-253.8824008717179,-29.832864253785953
16.32,-254.81370955603973,-33.42642579870054
16.34,-257.24224967281634,-36.97698747303449
16.36,-261.11820565640573,-41.364060487877
16.38,-266.46198478773255,-45.867352162472606
16.4,-273.26509765143646,-50.19468966323877
16.42,-281.53555537973693,-52.789309756723895
16.44,-290.9576880220146,-53.85276257261664
16.46,-301.4312394928897,-51.52925167774313
16.48,-313.03472883222526,-45.285519543781376
16.5,-326.2620642021423,-33.17022666006867
16.52,-341.0856031483938,-13.806894207656663
16.54,-359.11954379768406,13.061700182068673
16.56,-376.0958775642111,36.6493794352853
16.58,-390.2169805495093,50.832328012293935
16.6,-403.0489008430856,58.84603821958783
16.62,-415.1235660530084,60.77653148203464
16.64,-426.1614492145837,58.74323601906807
16.66,-436.0974506190692,52.6421339113969
16.68,-444.72574484464894,44.63430396404387
16.7,-451.4607089112261,35.43105706746054
16.72,-457.0500640855744,25.999799724628154
16.74,-460.61465868086566,16.61341272067945
16.76,-462.39380347728166,7.539451119387664
16.78,-462.39380347728166,-1.0259985122265218
16.8,-460.61465868086566,-8.610882796219542
16.82,-457.04863868899736,-16.106503102573594
16.84,-451.76207064293544,-23.69933743714938
16.86,-445.01641673292175,-33.044542294626346
16.88,-435.81400276996834,-44.41831996758282
16.9,-424.3216911548392,-59.083805463444406
16.92,-411.36871549149527,-74.40308352157761
16.94,-398.0456495382674,-86.53719331674456
16.96,-384.9549321165597,-92.93646383190979
16.98,-371.53555537973693,-92.49219888281804
17.0,-358.2393843522867,-85.61508167031516
17.02,-345.74140143987694,-71.85794938742833
17.04,-334.72439136205566,-52.16009615069184
17.06,-326.5096167226649,-27.04190475796497
17.08,-321.5991150499492,2.9924904891205086
17.1,-321.4170193226383,38.14064404460425
17.12,-321.83244913978746,73.33441368605696
17.14,-319.9389555919031,104.27384150994222
17.16,-316.16480156406845,131.29839167166955
17.18,-311.1444210442787,156.2527874719945
17.2,-305.03851385379767,180.387140395473
17.22,-299.0483089718968,202.81152112574887
17.24,-292.44130542722195,226.31370499458143
17.26,-286.74466756699445,249.36859452272864
17.28,-282.7458390979043,272.56853183029455
17.3,-280.6715083137164,294.0274647593663
17.32,-281.2467555657647,313.67408215780887
17.34,-284.600655473723,332.8044890643485
17.36,-290.85102017180884,352.68991173959614
17.38,-300.3667676176828,375.5549114762604
17.400000000000002,-313.03472883222526,404.19744576787696
17.42,-327.57681588790706,433.7249778020002
17.44,-340.1518031511476,456.0514118179883
17.46,-351.45229128737725,471.6453190743191
17.48,-362.9523802420302,482.46549133474304
17.5,-374.60065547372295,487.7982851130351
17.52,-386.5334381769491,489.1769899394696
17.54,-398.2736340937667,487.3158805455108
17.56,-409.4875717777308,484.0641599280398
17.58,-419.59808904963006,480.1345538549233
17.6,-428.3963904474506,476.88886765951287
17.62,-435.5326195403413,473.88847415364125
17.64,-441.1628591655641,472.1858618139527
17.66,-445.01641673292175,471.2549358373652
17.68,-447.06563535713445,470.7103936390393
17.7,-447.6522943868272,470.7103936390393
17.72,-446.77145782273874,471.249541538589
17.74,-444.1430600545504,472.5821877896085
17.76,-439.7185182488427,474.3770753302044
17.78,-433.9635091926198,476.89524342374307
17.8,-426.54731520067344,480.1398683406807
17.82,-417.4833743346888,484.18277518983626
17.84,-407.19474102429774,489.3353341035186
17.86,-395.51834643752255,493.61713299307894
17.88,-383.6394253840295,496.51549493485726
17.900000000000002,-371.2467555657648,497.2866285039143
17.92,-359.70718251488137,494.21422754092856
17.94,-348.45475694268407,486.45113567773615
17.96,-337.6322473036034,473.6561553551954
17.98,-326.67049963048703,455.8873883745063
18.0,-314.70718251488137,431.6430022139705
18.02,-301.83849946998293,402.8208571060832
18.04,-291.5085920012331,376.65549324521766
18.06,-284.600655473723,355.4090547926341
18.08,-280.66963597176124,336.24658958736984
18.1,-279.7492061504108,316.5328058083079
18.12,-281.53555537973693,296.26567408565086
18.14,-286.0958775642111,274.3832341700673
18.16,-293.09936222426984,251.53636133065072
18.18,-301.178402782566,228.00680628309567
18.2,-310.72721677094256,204.16021269979967
18.22,-320.5417678300953,179.28503268600264
18.24,-329.8533960985714,154.03330223157735
18.26,-338.2880927259068,126.395163391152
18.28,-344.1670084319526,96.98295148636669
18.3,-346.95259569759446,63.7792772866726
18.32,-345.45691015131,24.840162454642275
18.34,-343.3167969443202,-16.17145014470366
18.36,-345.09896255789005,-51.69522594785113
18.38,-351.4100375450445,-82.2043942519561
18.4,-360.58758269459344,-108.61772207150082
18.42,-371.88408218302266,-130.76188523104037
18.44,-383.90665412434976,-148.74580408670306
18.46,-395.34493331767646,-162.0913272900255
18.48,-405.5395024649953,-171.53632715165455
18.5,-414.71328043388263,-176.93307292208587
18.52,-421.96285990466794,-179.0087231058588
18.54,-428.12184884905986,-179.35523638484955
18.56,-432.4750788122902,-178.04075399472603
18.58,-435.1736032164766,-175.4846368561575
18.6,-436.7342586431023,-171.98304454294527
18.62,-436.7342586431023,-168.6516387885443
18.64,-435.1736032164766,-164.01096542508023
18.66,-432.4778496897936,-159.02693100378332
18.68,-428.39627295054567,-152.9107979419826
18.7,-423.2738464631388,-145.74310241977165
18.72,-416.8309207626708,-136.5427306659608
18.74,-409.67761059857094,-125.10061441237922
18.76,-402.2196240054649,-110.39267248241777
18.78,-395.10794932747285,-92.03939088252899
18.8,-388.7612592387128,-70.26020749997343
18.82,-383.6394253840295,-44.23691474225828
18.84,-379.5396344854877,-15.200480457775528
18.86,-374.5228512492728,12.739084817317867
18.88,-367.0868436132061,36.92496135787773
18.9,-357.6522943868272,55.58302814628212
18.92,-346.95259569759446,69.15153536112167
18.94,-335.3849093151152,77.51224716876973
18.96,-324.13443368314,80.74980878268934
18.98,-312.61905038367934,79.42362990190841
19.0,-301.83849946998293,74.79469879002868
19.02,-292.16812599089945,69.2456768772879
19.04,-283.7431866580645,63.869199703035754
19.06,-277.125702122106,59.33999193562535
19.08,-272.3614534333301,56.23964913857271
19.1,-269.1164834526877,53.72976336350895
19.12,-267.34580785670573,51.531233731244974
19.14,-267.34580785670573,49.81947712884509
19.16,-268.82321739055106,48.150666476290326
19.18,-271.7757911402496,47.028603019621904
19.2,-276.53806783056484,46.5044812633632
19.22,-282.7458390979043,47.307638096091885
19.24,-291.2333141236929,49.63336260350777
19.26,-300.77054927832296,53.655360571881246
19.28,-312.199391994653,58.39205944404809
19.3,-324.3758511759649,62.00996843112696
19.32,-336.70166403333127,62.532565433336046
19.34,-348.74285671604633,58.05436769092868
19.36,-360.2948212320786,48.1657205806307
19.38,-370.6696359717612,33.167058891246626
19.4,-379.16288784764305,13.367247131120743
19.42,-385.48554473799544,-10.842917372680745
19.44,-389.8162759801326,-37.5204073681968
19.46,-394.29079897675433,-62.9370392136664
19.48,-399.28658723111903,-85.83507128412765
19.5,-405.1223765895628,-105.0038021141036
19.52,-410.95555417991955,-121.3076629848113
19.54,-416.82909400635447,-134.52449595151285
19.56,-421.96285990466794,-146.21622498011683
19.58,-426.1614492145837,-156.00997883736335
19.6,-429.32255948899274,-164.94318072960957
19.62,-431.27541387562337,-172.3912854839544
19.64,-432.10822044672005,-179.2159275573565
19.66,-431.5506380989957,-185.50515573363657
19.68,-429.6996429398697,-190.97303118159567
19.7,-426.1614492145837,-195.3892599579457
19.72,-421.30703630446686,-198.51352379110287
19.74,-414.71704406367223,-200.21647875173025
19.76,-406.782281361165,-199.2952918875693
19.78,-396.9893348389445,-196.1893347782416
19.8,-386.14051856662394,-189.73658265165471
19.82,-373.9574548784527,-181.43649678433567
19.84,-361.174980677476,-171.63231577883317
19.86,-348.1657601107023,-160.0873820795426
19.88,-335.3849093151152,-147.32116513815635
19.9,-323.31079000252214,-134.1875007221173
19.92,-311.7817907043588,-119.83771773676584
19.94,-301.4312394928897,-104.66504324763562
19.96,-293.09936222426984,-89.67920515550276
19.98,-285.8145849946672,-73.88582774710872
20.0,-280.6715083137164,-58.579942233103694
20.02,-277.7103782231471,-43.17837828251068
20.04,-276.8327011799182,-28.775058391784317
20.06,-278.34157965224705,-14.520295036341548
20.08,-282.17211535694634,0.418341042562472
20.1,-288.32998834552427,16.216335049559287
20.12,-297.3282574979569,35.602260399939006
20.14,-308.64164464506337,58.48102062180058
20.16,-321.0013530481811,80.08191474019142
20.18,-332.2219127539619,96.72953614842771
20.2,-343.31848746555164,107.12512857234309
20.22,-354.699298205791,112.52679818738783
20.24,-366.79332915293946,112.38920193551816
20.26,-378.88494147886786,106.55882685516464
20.28,-390.87186365595375,95.23228027896525
20.3,-402.21563521658845,79.75646664793987
20.32,-411.7787766661783,60.891853628677474
20.34,-418.946369067608,39.88220161132437
20.36,-423.2738464631388,17.148807459192692
20.38,-423.9291432200089,-7.422357808310547
20.4,-420.9088291816926,-34.68496238261617
20.42,-414.71704406367223,-65.8451742778068
20.44,-408.24510127614616,-95.36337799962809
20.46,-403.0489008430856,-120.55608220956687
20.48,-399.100241268386,-143.41824135408007
20.5,-395.9290609078181,-164.43001214500939
20.52,-392.9893482115722,-185.2443913686748
20.54,-389.8162759801326,-205.41411292265127
20.56,-386.27182997595173,-226.70987528292883
20.58,-381.39969901211816,-246.49752325288213
20.6,-375.16495497335274,-267.4568562509532
20.62,-366.504109298246,-291.0720748947805
20.64,-355.28597063399894,-320.3958511157819
20.66,-340.80673408221963,-357.27112092508014
20.68,-329.0475974120799,-389.97765405063245
20.7,-320.77031239494573,-415.6137952509776
20.72,-315.74931377653115,-439.42130036638815
20.74,-313.87083688501434,-462.92580716484025
20.76,-314.08266734762384,-487.16313477030866
20.78,-315.9616341375629,-512.9193822413033
20.8,-318.0490083455112,-537.6866066488249
20.82,-319.7131906316254,-562.1605036278523
20.84,-320.35592760292826,-586.1575129729403
20.86,-319.7131906316254,-611.5729145589086
20.88,-317.6301411912516,-640.347886572963
20.9,-313.45273089219984,-673.3007743835493
20.92,-310.72547873368063,-705.9387209600488
20.94,-311.36512061853944,-734.4224019512999
20.96,-315.74722217704465,-759.1254285967245
20.98,-323.7227490434016,-780.9859678527528
21.0,-333.40616531906244,-798.838071694657
21.02,-344.8127066390444,-812.5986264164117
21.04,-356.756403405875,-820.7132258858621
21.06,-368.2515058641986,-823.2430152865194
21.08,-379.81511435687815,-819.9399020231824
21.1,-390.87186365595375,-811.0051395828035
21.12,-402.6320836685976,-797.1366387001707
21.14,-414.0694317120863,-778.7997410023141
21.16,-424.58469387617737,-760.2490869056973
21.18,-433.0357765170584,-744.3113762727095
21.2,-438.80081899603533,-731.233379191732
21.22,-442.3657263407654,-719.5465906740856
21.24,-444.1430600545504,-708.5719851520931
21.26,-443.8534182387684,-697.5252833810172
21.28,-441.7854311648168,-686.6732039519117
21.3,-437.87880965002574,-675.9782456030101
21.32,-432.10822044672005,-665.607481087729
21.34,-424.58469387617737,-656.7844442718545
21.36,-416.1791957580221,-649.7413374384123
21.38,-406.3694655567312,-646.1537835603536
21.4,-396.1666334641879,-645.5485214476787
21.42,-385.2210529424156,-649.429402724305
21.44,-373.67118409792255,-659.3213131984521
21.46,-360.8823363410392,-675.0463908023893
21.48,-346.02790805919494,-698.1601593754579
21.5,-330.767169822042,-722.9943238867489
21.52,-318.46573820035337,-742.1752917711043
21.54,-308.64164464506337,-755.1344118081633
21.56,-300.1131608782273,-765.0568204781828
21.58,-293.75903298662075,-772.1388723903411
21.6,-288.048359974539,-778.0365491622168
21.62,-283.95745487845267,-782.9958476232947
21.64,-281.2486049190604,-787.4731422533971
21.66,-280.3813477796773,-792.4710394339457
21.68,-280.95960808707866,-796.9685493554974
21.7,-282.7458390979043,-802.3177068657045
21.72,-286.3785885127044,-807.2034106303905
21.74,-291.7820752168005,-811.8948691365916
21.76,-297.9883763974024,-817.258333532107
21.78,-305.45113064819833,-821.3573137435894
21.8,-314.28693778080213,-823.8506784130867
21.82,-323.31079000252214,-824.612441590443
21.84,-332.7456741319816,-821.7752063445174
21.86,-342.6696974627683,-815.045271040948
21.88,-352.9102557315167,-804.2593617236724
21.9,-364.12839439576373,-788.0628829768639
21.92,-377.0249771670664,-765.3379780410529
21.94,-391.27615364419967,-737.0780954309527
21.96,-403.67151097179686,-711.9157388266348
21.98,-412.8377670390421,-692.8201027890428
22.0,-419.59808904963006,-676.93892061137
22.02,-424.31889077383835,-662.3242762462523
22.04,-427.2004978870325,-648.6851542098283
22.06,-427.85192213100464,-634.8205009081175
22.08,-426.81806491058035,-620.3330859265633
22.1,-424.31889077383835,-604.9919116947088
22.12,-420.25179338040107,-589.3722490694513
22.14,-414.71704406367223,-574.0659145689983
22.16,-408.4387092237845,-557.5509127753942
22.18,-401.388939263232,-539.4859483756344
22.2,-394.0471020611652,-520.2459417718957
22.22,-386.7967113094568,-499.5703152117314
22.24,-380.09180554077005,-476.6593971972493
22.26,-375.4501940880072,-451.0051395828036
22.28,-373.0305967808643,-421.94466785322857
22.3,-373.67118409792255,-388.2383274313099
22.32,-375.16943213262886,-351.7175503537408
22.34,-374.24076181328616,-319.3608474057602
22.36,-369.45821400009913,-291.6912988759067
22.38,-362.3487296726282,-268.16945343452426
22.4,-353.204012655264,-248.66290258625395
22.42,-343.3167969443202,-233.05756941164603
22.44,-333.5359644567923,-221.98588551317025
22.46,-324.7881306379427,-214.76427339880593
22.48,-316.5800058839764,-210.97885726431852
22.5,-309.8909362508242,-210.24946048023256
22.52,-304.38143848140214,-212.41989582605453
22.54,-300.110388218721,-215.67660062622411
22.56,-297.3282574979569,-220.9479419829984
22.58,-295.3485838069408,-226.77012006415052
22.6,-294.6884221210974,-233.91986790722103
22.62,-295.08085552686913,-241.70746985438356
22.64,-296.4051636641556,-250.3286202193032
22.66,-299.0483089718968,-260.01075383122884
22.68,-301.83849946998293,-270.8689990197108
22.7,-306.1035750272405,-282.4764234401821
22.72,-310.9480965276015,-295.71529200752525
22.74,-316.5800058839764,-309.55802996034805
22.76,-323.3094486929028,-323.9198679072211
22.78,-330.5073542483598,-337.58632279371915
22.8,-338.9447528046428,-350.74265653045086
22.82,-348.45475694268407,-361.9512383315801
22.84,-358.8247747046767,-371.39559434373786
22.86,-369.45943944328434,-378.8744972787102
22.88,-380.09180554077005,-385.5536775070667
22.9,-390.47165896128047,-391.3785907199334
22.92,-399.9267932520319,-397.49702084910297
22.94,-408.4387092237845,-404.27080866584777
22.96,-415.36466061322625,-411.54616546220274
22.98,-421.30703630446686,-419.53320451610256
23.0,-425.2393571984368,-428.0628829768638
23.02,-428.1261226558531,-437.25419086568417
23.04,-429.6996429398697,-446.1094584850056
23.06,-429.6996429398697,-455.12811041941626
23.08,-428.39627295054567,-463.8889555816697
23.1,-426.1614492145837,-471.6485200784617
23.12,-423.0109197084896,-478.91847841689696
23.14,-418.5425013738089,-484.9579851983452
23.16,-413.0131435629004,-489.2929957498499
23.18,-406.5697416019949,-490.984279715445
23.2,-399.0978890729113,-490.4534433161746
23.22,-390.47165896128047,-486.2135886695695
23.24,-381.39969901211816,-478.2093619432033
23.26,-372.17211535694634,-465.9875207889164
23.28,-363.2464925082373,-449.26028806841737
23.3,-355.28597063399894,-428.6812876181593
23.32,-349.9549255864784,-403.97878153999113
23.34,-347.5302828467401,-374.37642031770946
23.36,-347.8185244752533,-340.7481195893749
23.38,-347.5302828467401,-308.60552830798525
23.4,-345.09896255789005,-280.5845906171296
23.42,-340.1518031511476,-256.9046796149005
23.44,-334.06578122282195,-236.4011649654708
23.46,-327.3246723712708,-218.5369018486394
23.48,-320.35592760292826,-202.89296364335803
23.5,-314.08266734762384,-189.9488686979316
23.52,-308.8297899082382,-178.74481771792347
23.54,-304.62623439182005,-168.95543188020412
23.56,-301.58677936190406,-160.4918926922723
23.58,-299.9653776933663,-153.18530232270592
23.6,-299.70806150020707,-146.72889200918675
23.62,-300.77234740038,-141.12868726430955
23.64,-302.9047483070978,-136.21463440985215
23.66,-306.932090087964,-132.33134002878015
23.68,-311.9813805633206,-128.95292373655255
23.7,-318.0490083455112,-125.18635705311311
23.72,-325.6088254780183,-121.31570561107829
23.74,-333.1397090929735,-116.00153313838744
23.76,-341.1790695781157,-107.9492560546642
23.78,-349.66446881403505,-96.59030419620807
23.8,-358.8247747046767,-81.42330389652611
23.82,-369.45943944328434,-61.58605588952141
23.84,-381.9414037160521,-35.19696722683135
23.86,-394.9395739242802,-6.034412790366636
23.88,-405.1223765895628,18.0476130719198
23.9,-412.1924798685664,37.1595342619219
23.92,-416.58461973573696,54.5220740058363
23.94,-419.19738448025345,70.77743424267487
23.96,-419.59808904963006,87.35073535388706
23.98,-417.88877696124166,104.22871774649715
24.0,-414.47479110548255,121.62936437399873
24.02,-409.9004944267083,139.4472003551653
24.04,-404.29198844019993,157.33429397548937
24.06,-397.86538934607654,175.98871662351598
24.08,-391.12062611283886,195.90149640781183
24.1,-384.5647621489565,216.7251418952087
24.12,-378.886190540692,239.38440099624327
24.14,-374.60065547372295,264.0103590641527
24.16,-372.4590855733132,291.67224526164205
24.18,-373.3864569705677,323.59602183955246
24.2,-376.0958775642111,359.5060630603428
24.22,-376.6582472127173,392.49781181279343
24.24,-373.67118409792255,420.2670014534502
24.26,-367.6700024024359,444.58929420757966
24.28,-359.70718251488137,465.2430080417567
24.3,-350.53561238531074,482.48401149172633
24.32,-341.0856031483938,495.9012782944301
24.34,-332.08610753180574,505.3009591087082
24.36,-324.1356953923748,511.5577597245113
24.38,-317.21479545819244,514.3212775368154
24.4,-311.56171715578665,514.3212775368154
24.42,-307.1666811595343,512.3479461692649
24.44,-303.9725069151314,508.76160521923606
24.46,-301.83849946998293,503.58576346848
24.48,-301.178402782566,497.85501221496565
24.5,-301.68089844935207,490.83502687511856
24.52,-302.49525401379356,482.486574932651
24.54,-304.62623439182005,472.91785319823106
24.56,-307.5819158899753,461.8451618762484
24.58,-311.14214115970424,449.271750721033
24.6,-314.9140292189508,434.6199418465574
24.62,-318.88180543587816,418.48102062180055
24.64,-323.7227490434016,400.8283642880184
24.66,-328.3898898966947,382.93814783284176
24.68,-335.11640639369114,366.41477879381415
24.7,-342.6696974627683,352.31171204156516
24.72,-351.74242830895236,340.7604742497457
24.74,-361.76207064293544,332.335896558664
24.76,-372.4590855733132,326.96199175621626
24.78,-383.2529158151791,324.34963871769594
24.8,-393.64204401248384,322.9227341378236
24.82,-403.4617746841127,321.79215648298396
24.84,-411.7807201898427,319.52853363319844
24.86,-418.94270606848227,316.0701050766843
24.88,-424.1933120873471,311.75866440707154
24.9,-428.12184884905986,306.06212204717866
24.92,-430.2511762425577,299.4188461034404
24.94,-430.6240204465532,292.3052550838818
24.96,-429.6996429398697,284.6513149462959
24.98,-427.2004978870325,276.39009196152745
25.0,-423.5359644567923,268.73379542855935
25.02,-418.94270606848227,261.61306300518834
25.04,-413.0131435629004,256.1294617215351
25.06,-406.3694655567312,252.3686485955297
25.08,-399.0978890729113,251.16147417004336
25.1,-390.87186365595375,253.4231275368357
25.12,-382.3266908322808,259.3469944304319
25.14,-373.67118409792255,268.9995519088496
25.16,-365.00847933521374,282.7458091343158
25.18,-357.9357127748473,301.1958100435924
25.2,-352.3255709217677,323.3402849103532
25.22,-349.32221464116145,350.1224196762708
25.24,-348.1657601107023,379.7287583421541
25.26,-346.3155881572513,408.4213286766585
25.28,-342.9514335856824,432.7800243951651
25.3,-338.2880927259068,454.0804305779631
25.32,-332.48300139887084,470.89589157743507
25.34,-326.5096167226649,485.7729189261213
25.36,-320.35592760292826,497.3071749784661
25.38,-314.9160349523158,506.76214346011193
25.4,-310.72721677094256,513.7791179453081
25.42,-307.3485896240882,519.3008507896045
25.44,-305.45113064819833,523.5381769190572
25.46,-304.62623439182005,526.0752430406067
25.48,-305.0404357679937,527.6986099667089
25.5,-306.9335103222014,527.6986099667089
25.52,-310.3066547796229,526.0680840828882
25.54,-314.70718251488137,523.2318478770575
25.56,-320.35592760292826,517.7459117658326
25.58,-327.0758114378172,510.0463920510923
25.6,-334.7259429086653,499.6214322588205
25.62,-342.6696974627683,485.51143215993613
25.64,-350.53561238531074,468.6320443194156
25.66,-357.34580785670573,448.1266083674313
25.68,-362.3632828385944,424.8776470848844
25.7,-364.71506682397165,397.4926354104353
25.72,-364.12839439576373,364.92181368720384
25.74,-362.6579616238877,331.201455249648
25.76,-363.24674168343125,300.9161945365556
25.78,-366.79578185984434,275.577760405678
25.8,-372.17211535694634,253.02205631149525
25.82,-378.6076309475431,233.9597149014032
25.84,-385.87558224320503,217.5482618206929
25.86,-392.9893482115722,203.34417208789313
25.88,-399.100241268386,192.0879981538136
25.9,-404.70718251488137,182.51716333479553
25.92,-409.07283732724784,174.8228012396338
25.94,-412.1924798685664,168.52344067593384
25.96,-413.6587290461812,163.89434647974346
25.98,-414.0694317120863,160.2393354667127
26.0,-413.0131435629004,158.0805730516821
26.02,-410.72598481635976,156.4823324397322
26.04,-406.782281361165,156.45505810066493
26.06,-401.5855526550124,158.2065961127
26.08,-395.10794932747285,161.17287548241117
26.1,-387.4515051250948,165.54944237893952
26.12,-378.886190540692,170.93883411226471
