Tempo Angle omega x y
s degrees degrees/s  
27.5790 10.9176 37.9947  
27.6310 10.2647 -45.1058  
27.6460 9.6119 -146.1327  
27.6970 8.2827 -45.4146  
27.7120 7.1058 -155.2564  
27.7640 5.7521 -44.7385  
27.7820 3.8401 -123.4672  
27.8310 2.2040 -41.6727  
27.8450 0.6546 -11.2857  
27.8960 -0.9069 -5.7233  
27.9120 -2.6314 -63.8926  
27.9630 -4.2239 -20.0986  
27.9790 -5.6667 -43.4376  
28.0300 -6.9338 -10.9567  
28.0460 -7.9996 -19.7397  
28.1130 -8.8824 -7.4241  
28.1460 -9.4804 18.9927  
28.1970 -9.8182 10.9634  
28.2120 -10.0658 49.5972  
28.2630 -10.2053 15.4867  
28.2790 -10.1216 75.5627  
28.3300 -9.8149 23.6384  
28.3450 -9.4712 -21.6512  
28.3980 -8.9677 19.5935  
28.4120 -8.1872 175.3636  
28.4640 -7.1259 44.4141  
28.4790 -5.9091 145.5173  
28.5300 -4.5011 48.4325  
28.5480 -2.9635 113.3768  
28.5970 -1.2299 56.1082  
28.6120 0.5176 89.8702  
28.6640 1.9832 -31.0150  
28.6790 3.5529 47.7239  
28.7130 5.5511 156.5567  
28.7640 7.2310 -14.2642  
28.7790 8.4286 -167.5776  
28.8300 9.6095 39.5384  
28.8970 10.3952 -22.1316  
28.9130 10.9477 -18.1714  
28.9630 11.1694 -11.1896  
28.9790 11.6652 255.6645  
29.0310 11.7600 -108.1603  
29.0460 11.6755 -71.7519  
29.0970 11.0026 -11.0127  
29.1120 10.5088 70.9324  
29.1630 9.9898 -54.2354  
29.1790 9.0409 -142.6084  
29.2290 8.0223 -43.6052  
29.2460 6.8001 -136.8863  
29.2790 5.4021 -70.2247  
29.3300 3.3487 -48.3038  
29.3450 1.7412 -77.6463  
29.3960 0.0582 -35.9206  
29.4120 -1.4590 68.5719  
29.4630 -3.2034 -23.7059  
29.4790 -4.7552 -52.4575  
29.5310 -6.1482 -13.3550  
29.5480 -7.3792 -32.8902  
29.5960 -8.3996 -4.6292  
29.6640 -9.1883 0.0000  
29.6790 -9.6898 27.2464  
29.7300 -10.0190 10.9567  
29.7460 -10.0906 46.4708  
29.7970 -10.1742 19.1470  
29.8120 -10.0255 74.3395  
29.8470 -9.6631 37.0687  
29.8800 -9.2720 -12.3718  
29.9130 -8.7089 35.1946  
29.9640 -7.8528 53.0966  
29.9790 -6.7774 146.1736  
30.0300 -5.4967 48.2855  
30.0460 -4.0539 136.1993  
30.0970 -2.4800 40.2892  
30.1120 -0.7996 136.1037  
30.1640 0.8443 14.4051  
30.1790 2.2704 -58.6273  
30.2140 3.8392 29.1064  
30.2640 5.8585 113.3193  
30.2790 7.4352 -114.5356  
30.3130 8.5968 -57.6064  
30.3640 9.6877 34.4343  
30.4300 10.5770 2.4589  
30.4460 11.0560 -127.9863  
30.4800 11.4892 46.5751  
30.5130 12.0329 56.1881  
30.5640 12.0928 -112.0965  
30.5790 11.9393 -74.3737  
30.6300 11.2940 14.6541  
30.6460 10.7588 -38.5299  
30.6970 10.1709 -48.7400  
30.7120 9.1759 -154.3457  
30.7640 7.9455 -42.1404  
30.7790 6.6735 -164.2703  
30.8120 4.9827 -78.9236  
30.8640 2.9045 -38.8262  
30.8790 1.2838 -76.1907  
30.9300 -0.4014 -34.5237  
30.9460 -2.0362 78.2818  
30.9970 -3.7116 -20.0684  
31.0120 -5.2174 -52.6377  
31.0480 -6.5661 -20.6715  
31.0970 -7.7367 -8.3617  
31.1120 -8.8601 -132.8721  
31.1640 -9.9565 -44.8797  
31.1790 -10.4276 282.2682  
31.2130 -10.7434 12.0406  
31.2640 -10.8181 12.7733  
31.2790 -10.9344 55.7109  
31.3300 -10.8599 17.3413  
31.3460 -10.5858 75.4424  
31.3970 -10.1628 14.5930  
31.4120 -9.6337 43.4892  
31.4640 -8.8223 15.9404  
31.4790 -7.5058 181.1408  
31.5300 -6.3944 42.8105  
31.5460 -5.0775 154.0377  
31.5960 -3.6063 43.8912  
31.6120 -2.0008 136.1260  
31.6640 -0.2591 43.2226  
31.6790 1.3617 -0.2030  
31.7140 2.8246 -23.8536  
31.7630 4.3241 20.8006  
31.7790 6.3167 359.9975  
31.8300 7.6451 -76.9852  
31.8460 8.7520 -1.8706  
31.8800 9.5921 -6.0282  
31.9130 10.8989 207.9576  
31.9470 11.5152 -139.0290  
31.9800 11.6915 -65.2503  
32.0310 12.1720 59.6068  
32.0460 12.2880 -298.6854  
32.0800 12.1996 -30.1402  
32.1300 11.4182 -23.4204  
32.1450 11.2368 138.3077  
32.1970 10.8135 -47.0879  
32.2120 10.1609 -166.5403  
32.2630 8.6209 -39.4407  
32.2790 7.3346 -136.9202  
32.3300 6.0178 -48.1711  
32.3480 4.1237 -151.8884  
32.3790 2.4994 -57.5105  
32.4140 0.8412 -38.9551  
32.4470 -0.6777 6.7360  
32.4790 -2.4396 -11.1001  
32.5310 -4.0497 -17.9041  
32.5460 -5.4983 -58.8025  
32.5800 -6.8015 -16.4252  
32.6310 -7.9265 -8.0271  
32.6460 -8.8963 -60.2682  
32.6970 -9.7438 -29.6184  
32.7120 -10.1623 167.1577  
32.7630 -10.4034 8.0338  
32.7790 -10.5923 46.5109  
32.8300 -10.6668 15.4817  
32.8460 -10.5365 69.7750  
32.8800 -10.2067 32.7468  
32.9300 -9.7366 16.8899  
32.9460 -9.2381 -7.8899  
32.9970 -8.4446 40.1430  
33.0120 -7.2555 162.9933  
33.0460 -6.0712 72.3145  
33.0970 -4.7099 42.7658  
33.1120 -3.2177 136.7708  
33.1630 -1.5024 59.2487  
33.1790 0.2135 70.1434  
33.2130 1.8761 17.0815  
33.2460 3.3289 -38.0039  
33.2970 4.8871 18.1796  
33.3120 6.8065 377.3868  
33.3460 8.0494 -127.0896  
33.3800 9.2577 62.1327  
33.4300 10.1980 -9.9639  
33.4460 11.1468 133.5103  
33.4970 11.4520 -66.9571  
33.5120 11.5983 -31.0871  
33.5470 12.0951 116.7340  
33.5960 12.1647 -112.7781  
33.6120 12.0298 -69.8264  
33.6470 11.2117 -33.4755  
33.6970 10.8913 13.1104  
33.7120 10.2159 -95.7619  
33.7470 9.3849 -58.7072  
33.7800 8.1087 -70.1861  
33.8130 6.9276 -74.6700  
33.8470 5.5749 -64.1660  
33.8800 3.5537 -78.7494  
33.9120 1.9404 -45.2512  
33.9640 0.2247 -41.1721  
33.9820 -1.2274 81.3314  
34.0130 -2.8473 -32.9768  
34.0470 -4.4167 -27.4036  
34.0800 -5.8595 -23.8881  
34.1130 -7.1266 -16.9331  
34.1470 -8.1696 -6.5590  
34.1800 -9.0932 -29.9556  
34.2130 -9.6674 27.1425  
34.2460 -10.0652 9.5708  
34.2800 -10.1930 16.4351  
34.3130 -10.4022 19.7177  
34.3470 -10.4208 25.9763  
34.3800 -10.2347 33.8062  
34.4130 -9.8492 36.5248  
34.4470 -9.4592 -15.0968  
34.4800 -8.8696 53.7024  
34.5130 -7.9870 58.8657  
34.5500 -6.9755 59.0337  
34.5790 -5.7500 84.6779  
34.6130 -4.3606 64.6223  
34.6640 -2.8186 42.7036  
34.6790 -1.1036 174.1467  
34.7300 0.6346 26.4324  
34.7460 2.0870 -103.2656  
34.7800 3.6570 19.4904  
34.8130 5.4511 121.5952  
34.8460 7.1876 41.3996  
34.8800 8.3852 -94.2465  
34.9130 9.5347 59.8571  
34.9800 10.4558 -1.2985  
35.0130 10.9853 -52.6880  
35.0470 11.3651 32.7951  
35.0790 11.8181 65.0327  
35.1130 11.8982 -158.3025  
35.1470 11.8096 -30.0953  
35.1800 11.2735 -14.0259  
35.2130 10.6452 13.4530  
35.2470 10.1170 -64.8074  
35.2800 9.1723 -66.3557  
35.3130 8.0049 -70.0981  
35.3470 6.7783 -68.5586  
35.3800 5.2222 -66.0762  
35.4130 3.2116 -74.6514  
35.4630 1.6102 -25.8192  
35.4790 -0.0760 -116.9167  
35.5130 -1.5897 37.1216  
35.5460 -3.2594 -33.8142  
35.5800 -4.7878 -23.2377  
35.6130 -6.1715 -22.5377  
35.6470 -7.3705 -13.6979  
35.6800 -8.3622 -7.8357  
35.7460 -9.1324 0.5390  
35.7800 -9.6152 12.0406  
35.8130 -9.9131 16.9229  
35.8470 -9.9497 21.8564  
35.8810 -10.0240 25.9975  
35.9130 -9.8753 34.8388  
35.9470 -9.7095 -18.2186  
35.9800 -9.3203 45.1799  
36.0130 -8.7622 37.0545  
36.0460 -7.9202 78.1944  
36.0810 -6.8361 70.1831  
36.1130 -5.5740 68.4290  
36.1460 -4.1347 70.6238  
36.1800 -2.5656 60.0175  
36.2130 -0.8402 74.1575  
36.2470 0.8333 17.5069  
36.2800 2.4418 -38.4382  
36.3130 4.0031 30.8705  
36.3460 5.9641 158.1663  
36.3800 7.5889 -23.0085  
36.4130 8.7139 -76.9914  
36.4460 9.7180 29.7250  
36.5140 10.6459 23.0625  
36.5470 11.1018 -81.1802  
36.5800 11.4269 34.4899  
36.6130 11.8560 49.5946  
36.6470 11.9067 -148.6405  
36.6800 11.7477 -32.6464  
36.7130 10.9809 -26.0411  
36.7470 10.4202 37.6154  
36.7800 9.8141 -90.7132  
36.8130 8.8913 -66.2971  
36.8470 7.5934 -64.1660  
36.8800 6.3313 -70.3450  
36.9130 4.6821 -82.8020  
36.9460 2.6774 -58.1331  
36.9800 1.0562 -35.8650  
37.0130 -0.4529 1.3287  
37.0460 -1.9215 -13.7533  
37.0830 -3.6203 -27.6618  
37.1130 -5.1080 -29.4164  
37.1460 -6.4421 -19.7347  
37.1970 -7.5952 -7.3089  
37.2120 -8.7052 -125.9479  
37.2470 -9.6439 -29.1330  
37.2800 -10.0942 89.8387  
37.3130 -10.3909 9.6046  
37.3480 -10.6269 18.6070  
37.3800 -10.7432 23.2097  
37.4160 -10.6595 27.1495  
37.4470 -10.3668 38.9296  
37.4800 -10.0652 -17.0295  
37.5130 -9.5780 44.9266  
37.5470 -8.7687 39.1936  
37.5800 -7.5977 78.6878  
37.6140 -6.4776 72.2334  
37.6470 -5.1700 66.4244  
37.6790 -3.6944 72.8725  
37.7140 -2.0889 58.3045  
37.7480 -0.4038 52.1661  
37.7810 1.2835 37.2637  
37.8130 2.8678 -49.8029  
37.8460 4.4056 30.8858  
37.8800 6.3722 165.2986  
37.9130 7.7170 -109.7471  
37.9460 8.7968 -5.9004  
37.9800 9.7025 13.2859  
38.0130 10.9358 169.9531  
38.0500 11.3648 -162.2407  
38.0790 11.5698 -16.0795  
38.1120 12.0936 133.8831  
38.1470 12.2003 -164.7235  
38.1800 12.1026 -31.0456  
38.2130 11.3388 -31.5576  
38.2460 11.0482 33.6539  
38.2790 10.5815 -59.2514  
38.3130 9.8663 -59.8106  
38.3470 8.3723 -64.0837  
38.3800 7.2459 -70.5229  
38.4160 5.9342 -64.4370  
38.4460 3.9209 -86.5822  
38.4800 2.4739 -3.0242  
38.5130 0.8332 -89.7412  
38.5470 -0.6821 6.2551  
38.5790 -2.3513 -13.3613  
38.6130 -3.9273 -30.1249  
38.6470 -5.3844 -24.8381  
38.6800 -6.6739 -15.2354  
38.7130 -7.7531 -6.7820  
38.7460 -8.9093 -93.6490  
38.7790 -9.8962 -27.3812  
38.8130 -10.4733 117.4705  
38.8460 -10.7041 15.2473  
38.8800 -10.8909 19.1432  
38.9130 -10.9468 26.7563  
38.9460 -10.7979 30.9999  
38.9800 -10.4440 35.4648  
39.0130 -9.9847 16.6785  
39.0460 -9.4912 3.6140  
39.0800 -8.4989 55.7917  
39.1130 -7.1568 78.6374  
39.1460 -5.9818 70.3706  
39.1800 -4.6380 64.4551  
39.2130 -3.1415 66.0036  
39.2460 -1.4476 86.5732  
39.2800 0.2393 28.0124  
39.3130 1.6889 -35.3635  
39.3460 3.1525 20.9486  
39.3800 4.6970 27.2695  
39.4130 6.6178 171.5394  
39.4460 7.8471 -130.9408  
39.4800 8.8812 10.9196  
39.5130 10.0931 120.2637  
39.5460 10.9813 -32.0589  
39.5800 11.2706 -92.1459  
39.6130 11.4274 -11.2991  
39.6470 12.0657 107.3136  
39.6800 12.1166 -157.0413  
39.7130 11.9725 -31.0224  
39.7470 11.2180 -13.0156  
39.7800 10.9550 18.0107  
39.8130 10.4244 -69.8792  
39.8460 9.2684 -69.2303  
39.8800 8.0253 -56.7247  
39.9120 6.8491 -77.0017  
39.9460 5.4921 -64.1572  
39.9800 3.5240 -72.4161  
40.0130 1.8957 -54.0664  
40.0470 0.2294 -41.2950  
40.0800 -1.2771 35.0306  
40.1130 -2.9452 -30.9712  
40.1460 -4.4711 -26.7853  
40.1800 -5.8428 -21.8564  
40.2120 -7.0776 -17.4518  
40.2470 -8.0976 -9.0451  
40.2790 -9.0282 -40.2363  
40.3120 -9.5838 39.0170  
40.3460 -9.9387 6.5708  
40.3790 -10.0973 16.9280  
40.4130 -10.2972 21.8625  
40.4460 -10.3158 23.9578  
40.4800 -10.1437 30.0740  
40.5160 -9.7769 33.4811  
40.5460 -9.2762 25.9928  
40.5800 -8.6966 13.8797  
40.6130 -7.7797 63.2238  
40.6460 -6.7731 66.1836  
40.6800 -5.5701 64.3284  
40.7130 -4.1776 74.3526  
40.7470 -2.6561 59.8151  
40.7790 -0.9505 82.2486  
40.8130 0.7240 20.9179  
40.8460 2.1765 -30.7699  
40.8790 3.6172 20.0810  
40.9130 5.3776 107.9030  
40.9460 7.0769 44.7154  
40.9800 8.2423 -92.8053  
41.0130 9.4237 71.1200  
41.0800 10.5965 35.3380  
41.1130 11.1093 -138.3654  
41.1470 11.5965 69.9090  
41.1800 11.9960 -5.0614  
41.2120 12.0574 -137.3681  
41.2460 11.9503 -30.0811  
41.2790 11.3917 -25.6544  
41.3130 10.6893 1.1302  
41.3460 10.1174 -56.0917  
41.3790 9.1267 -55.7707  
41.4130 7.6815 -64.0385  
41.4460 6.4599 -70.6223  
41.4800 4.7553 -72.1657  
41.5130 2.8482 -66.3818  
41.5460 1.2496 -39.7523  
41.5790 -0.4309 -55.7868  
41.6130 -1.8969 38.1635  
41.6460 -3.4598 -28.1783  
41.6800 -4.9165 -23.2454  
41.7130 -6.2637 -22.5313  
41.7470 -7.4341 -12.0813  
41.7800 -8.3937 -6.7258  
41.8460 -9.1043 0.5529  
41.8800 -9.5734 6.5826  
41.9130 -9.8462 19.7405  
41.9470 -9.8607 21.8503  
41.9800 -9.9071 29.6109  
42.0130 -9.7585 30.9574  
42.0460 -9.4682 18.9507  
42.0790 -9.0032 30.4271  
42.1130 -8.4236 21.6136  
42.1470 -7.5864 69.2404  
42.1800 -6.5345 66.1649  
42.2130 -5.2717 70.6925  
42.2460 -3.8568 65.8327  
42.2800 -2.3108 60.4339  
42.3120 -0.6533 65.3319  
42.3460 0.9425 11.9231  
42.3800 2.3988 -22.6392  
42.4130 3.8565 30.8555  
42.4470 5.7296 143.8127  
42.4800 7.2472 -36.4290  
42.5120 8.3766 -53.0739  
42.5470 9.5762 86.7197  
42.6140 10.2700 -43.0688  
42.6500 10.7210 -10.3607  
42.6800 11.3117 116.2449  
42.7140 11.3784 -142.1920  
42.7460 11.4382 -26.2013  
42.7800 11.2754 -35.5260  
42.8130 10.5887 -10.5993  
42.8460 9.9847 -11.3531  
42.8800 9.3513 -58.6308  
42.9130 8.2186 -59.2983  
42.9470 7.1426 -68.2011  
42.9830 5.8855 -60.6695  
43.0130 3.9926 -95.6563  
43.0460 2.4051 -53.9990  
43.0800 0.7790 -35.9786  
43.1130 -0.8819 -47.1603  
43.1460 -2.3790 39.0125  
43.1800 -3.9318 -27.3626  
43.2130 -5.3641 -23.9340  
43.2470 -6.6659 -19.1432  
43.2800 -7.7676 -9.6273  
43.3130 -8.6674 -5.0207  
43.3490 -9.6066 -90.6535  
43.3790 -10.0340 111.2165  
43.4130 -10.3073 9.3331  
43.4470 -10.3598 19.1487  
43.4800 -10.4715 21.1025  
43.5130 -10.3878 31.0224  
43.5460 -10.1044 36.5624  
43.5790 -9.6527 31.2729  
43.6140 -9.0735 27.3698  
43.6460 -8.4590 5.8295  
43.6790 -7.2465 82.3391  
43.7130 -6.1493 64.2065  
43.7490 -4.8510 64.6783  
43.7800 -3.4000 70.2759  
43.8130 -1.8016 65.7728  
43.8460 -0.1418 49.5916  
43.8800 1.4347 11.0073  
43.9130 2.8409 -20.3065  
43.9460 4.2533 30.8781  
43.9800 6.1979 162.0066  
44.0130 7.5846 -86.7064  
44.0470 8.6687 -24.7995  
44.0790 9.5985 24.5546  
44.1120 10.6785 111.5341  
44.1470 11.0912 -128.6538  
44.1800 11.2936 -14.1217  
44.2130 11.8502 118.6558  
44.2460 11.9475 -159.4846  
44.2790 11.8405 -31.0300  
44.3130 11.0655 -34.4601  
44.3460 10.5973 6.2768  
44.3800 10.0743 -40.9240  
44.4130 9.3023 -51.6504  
44.4460 7.9497 -64.4274  
44.4790 6.8282 -66.3764  
44.5130 5.5215 -68.2107  
44.5460 3.5651 -78.1958  
44.5800 1.9688 -48.9203  
44.6120 0.3325 -44.4611  
44.6470 -1.1160 20.1584  
44.6800 -2.6632 -23.6101  
44.7130 -4.1504 -23.9903  
44.7470 -5.5507 -24.5716  
44.7800 -6.7942 -16.9130  
44.8120 -7.8596 -12.8147  
44.8470 -8.7397 -13.3066  
44.8790 -9.4373 -23.5923  
44.9130 -9.8334 39.7446  
44.9460 -10.0407 14.1088  
44.9800 -10.2441 21.8686  
45.0130 -10.2907 23.9498  
45.0460 -10.1557 30.9926  
45.0800 -9.8260 32.7334  
45.1130 -9.4864 -13.9435  
45.1470 -8.9808 36.7975  
45.1800 -8.2359 58.3497  
45.2130 -7.1711 74.0935  
45.2470 -6.0232 64.1999  
45.2790 -4.6897 72.5153  
45.3130 -3.2118 64.3688  
45.3460 -1.5800 70.5818  
45.3790 -0.0583 -2.3889  
45.4130 1.4304 23.0339  
45.4470 2.9859 6.1041  
45.4800 4.5190 31.1515  
45.5130 6.3555 150.2543  
45.5460 7.5949 -106.8018  
45.5800 8.6152 -0.2840  
45.6130 9.7040 91.1148  
45.6460 10.6883 34.6348  
45.6800 11.0211 -123.1385  
45.7130 11.3058 -16.9382  
45.7460 11.8862 113.3415  
45.7800 11.9184 -155.1205  
45.8130 11.7456 -30.9999  
45.8470 11.0296 -13.9121  
45.8820 10.5603 -30.2240  
45.9130 10.0458 -14.8876  
45.9470 9.0115 -64.4165  
45.9800 7.6455 -65.9141  
46.0130 6.4789 -66.4397  
46.0460 5.1498 -66.1784  
46.0800 3.1943 -74.2331  
46.1120 1.6413 -39.0348  
46.1470 0.0786 -32.0129  
46.1790 -1.3970 12.4729  
46.2130 -2.8690 -30.0603  
46.2460 -4.3832 -26.7853  
46.2790 -5.7434 -19.7011  
46.3130 -6.9365 -14.8365  
46.3460 -7.9382 -8.4261  
46.4140 -8.7215 0.0000  
46.4470 -9.2300 6.7942  
46.4800 -9.5577 16.9179  
46.5130 -9.7084 19.7011  
46.5460 -9.8106 26.7853  
46.5800 -9.7084 30.0603  
46.6120 -9.4696 15.0676  
46.6460 -9.0261 41.0604  
46.6800 -8.4673 19.0931  
46.7130 -7.6967 55.7816  
46.7470 -6.7086 63.9306  
46.7800 -5.5106 70.4267  
46.8130 -4.1504 66.0613  
46.8470 -2.6382 63.8355  
46.8790 -1.0086 64.2936  
46.9130 0.6378 35.0000  
46.9460 2.1928 -13.0602  
46.9830 3.6164 2.1996  
47.0130 5.0679 30.9134  
47.0470 6.7340 117.2995  
47.0800 7.8994 -85.8794  
47.1130 8.8695 11.2469  
47.1810 9.8973 40.5532  
47.2130 10.4008 -96.0455  
47.2470 11.0149 93.0423  
47.2800 11.4366 -22.2162  
47.3130 11.4399 -139.8806  
47.3460 11.3273 -32.6464  
47.3790 11.0101 -33.8837  
47.4130 10.3533 17.4272  
47.4460 9.8163 -49.6182  
47.4790 9.0095 -70.4711  
47.5130 7.7089 -64.1487  
47.5460 6.4834 -70.3706  
47.5800 4.6834 -75.9224  
47.6130 2.7637 -58.5096  
47.6470 1.1856 -35.2862  
47.6800 -0.3664 -24.7371  
47.7120 -1.7813 7.9279  
47.7470 -3.3576 -29.2216  
47.7790 -4.8493 -24.6982  
47.8130 -6.1734 -19.1323  
47.8470 -7.3353 -16.4301  
47.8800 -8.2873 -6.7699  
47.9470 -8.9626 2.7689  
47.9800 -9.4132 9.6160  
48.0130 -9.6879 16.9130  
48.0470 -9.8021 23.2150  
48.0800 -9.8578 25.3881  
48.1130 -9.6906 36.5781  
48.1460 -9.3446 30.2205  
48.1800 -8.8386 27.9121  
48.2130 -8.2571 5.9923  
48.2460 -7.4142 72.3934  
48.2800 -6.3580 68.2311  
48.3130 -5.1138 66.5587  
48.3470 -3.7082 63.8965  
48.3800 -2.1782 61.6238  
48.4130 -0.4805 76.2141  
48.4460 1.1771 24.3820  
48.4800 2.5897 -42.6781  
48.5120 3.9924 26.5481  
48.5470 5.8666 140.3486  
48.5800 7.3998 -30.9252  
48.6130 8.5063 -59.0248  
48.6460 9.5347 42.9055  
48.7130 10.2098 -20.2997  
48.7470 10.6536 -8.2238  
48.7800 11.1603 95.2523  
48.8130 11.1374 -136.0784  
48.8460 11.1665 -28.2196  
48.8800 10.9936 -34.4478  
48.9130 10.4285 30.0427  
48.9460 9.7785 -56.6765  
48.9800 9.1332 -55.8800  
49.0130 8.1581 -57.0618  
49.0470 7.0870 -68.2311  
49.0800 5.8256 -66.1521  
49.1130 3.9813 -81.3690  
49.1460 2.4605 -38.0464  
49.1790 0.9405 -27.9819  
49.2130 -0.6323 -49.9507  
49.2460 -2.2648 11.9250  
49.2800 -3.7871 -22.6098  
49.3130 -5.1985 -23.9340  
49.3460 -6.4866 -19.7233  
49.3830 -7.5800 -10.0683  
49.4130 -8.5510 -31.9944  
49.4470 -9.5574 -89.3666  
49.4800 -10.0384 121.1605  
49.5120 -10.3806 14.5497  
49.5460 -10.4971 16.4061  
49.5790 -10.5739 23.9340  
49.6130 -10.4716 30.0953  
49.6470 -10.1790 32.7468  
49.6800 -9.7580 19.1511  
49.7130 -9.2626 11.2923  
49.7460 -8.5418 39.1902  
49.7800 -7.2396 81.6490  
49.8130 -6.1188 66.1970  
49.8470 -4.8391 60.4108  
49.8810 -3.3974 64.0751  
49.9120 -1.8317 65.4643  
49.9460 -0.2527 34.0072  
49.9800 1.2271 3.5499  
50.0130 2.6641 6.2068  
50.0470 4.1565 27.2419  
50.0790 6.0435 163.7372  
50.1130 7.5271 -36.9915  
50.1470 8.5652 -66.7933  
50.1790 9.6539 80.0035  
50.2130 10.5805 16.4049  
50.2460 10.9980 -92.7902  
50.2800 11.2532 -13.7021  
50.3130 11.8222 98.7113  
50.3470 11.9008 -138.1793  
50.3800 11.7845 -31.0148  
50.4120 11.0363 -33.7164  
50.4480 10.4445 8.5101  
50.4790 9.9677 -36.1637  
50.5130 9.0285 -60.7218  
50.5470 7.8155 -64.0994  
50.5800 6.6762 -70.4730  
50.6120 5.3651 -68.2368  
50.6460 3.5167 -62.2281  
50.6800 2.0310 -31.5124  
50.7130 0.4275 -66.7114  
50.7460 -0.9999 20.6877  
50.7790 -2.5477 -27.1995  
50.8130 -4.0671 -24.6414  
50.8460 -5.4591 -23.9185  
50.8800 -6.6889 -16.4155  
50.9130 -7.7178 -9.6160  
50.9460 -8.9059 -114.3749  
50.9800 -9.5049 111.0110  
51.0130 -9.9744 6.7942  
51.0460 -10.1865 11.2819  
51.0800 -10.4018 19.1323  
51.1130 -10.4390 26.7707  
51.1460 -10.2902 30.9854  
51.1800 -9.9419 35.4505  
51.2130 -9.4676 21.2712  
51.2460 -8.9519 2.9360  
51.2800 -7.8595 58.6075  
51.3130 -6.8991 74.3590  
51.3470 -5.7425 64.3144  
51.3800 -4.4047 66.1893  
51.4140 -2.9268 60.3506  
51.4460 -1.2734 82.4273  
51.4790 0.3625 25.6898  
51.5130 1.7462 -38.7123  
51.5460 3.1577 29.6750  
51.5790 4.6522 28.0815  
51.6130 6.4798 156.6118  
51.6460 7.6451 -126.3704  
51.6800 8.6288 10.9060  
51.7470 9.8256 64.4115  
51.7800 10.3726 -134.7335  
51.8160 10.7717 32.2053  
51.8470 11.2290 46.0826  
51.8800 11.3591 -139.0126  
51.9130 11.2890 -30.9926  
51.9460 11.0416 -25.6544  
51.9800 10.2713 2.8154  
52.0130 9.7509 -50.6453  
52.0460 9.0130 -54.6717  
52.0800 7.6259 -63.9961  
52.1130 6.4640 -66.5020  
52.1460 4.9681 -66.0926  
52.1800 3.1206 -61.3642  
52.2120 1.5806 -47.2754  
52.2470 -0.0454 -53.8002  
52.2800 -1.4743 34.0741  
52.3120 -3.0149 -31.9390  
52.3470 -4.4769 -25.2547  
52.3800 -5.8234 -19.7011  
52.4130 -7.0082 -16.9179  
52.4470 -7.9959 -6.5944  
52.5140 -8.7656 0.0000  
52.5460 -9.2948 9.9165  
52.5800 -9.6263 13.6816  
52.6140 -9.6999 20.4654  
52.6460 -9.7928 29.1015  
52.6790 -9.6720 33.7755  
52.7130 -9.3607 30.0473  
52.7460 -8.8941 27.3657  
52.7800 -8.3478 6.9923  
52.8130 -7.5499 69.4684  
52.8470 -6.5346 63.9481  
52.8800 -5.3327 66.1465  
52.9150 -3.9725 58.5262  
52.9470 -2.4629 68.4426  
52.9800 -0.8018 74.1228  
53.0130 0.7766 8.6900  
53.0470 2.2084 -13.0443  
53.0800 3.6088 17.8401  
53.1130 5.0688 25.2894  
53.1470 6.7462 131.3460  
53.1800 7.8751 -100.3475  
53.2130 8.9158 39.4478  
53.2800 9.6493 -15.2768  
53.3140 10.1322 -9.3112  
53.3470 10.5826 64.2835  
53.3800 10.6667 -102.2837  
53.4140 10.7021 -27.3966  
53.4460 10.5802 -30.7659  
53.4800 10.2630 -32.8806  
53.5130 9.5815 24.9411  
53.5460 8.9793 -76.3261  
53.5800 8.0751 -50.5369  
53.6130 7.0551 -66.1013  
53.6470 5.8346 -68.2883  
53.6800 4.1438 -78.2181  
53.7130 2.5975 -58.5360  
53.7470 1.0326 -32.8282  
53.7800 -0.5201 -26.1483  
53.8150 -1.9256 10.1103  
53.8440 -3.5157 -35.2674  
53.8800 -4.9378 -23.3021  
53.9130 -6.2483 -18.2414  
53.9460 -7.3872 -14.1045  
53.9800 -8.3070 -3.8548  
54.0130 -9.4748 -153.3643  
54.0460 -9.9341 156.1739  
54.0800 -10.2407 12.0813  
54.1130 -10.4051 16.9032  
54.1500 -10.5354 18.8287  
54.1800 -10.4702 31.0185  
54.2130 -10.2191 30.9439  
54.2470 -9.7861 35.8064  
54.2800 -9.2863 6.1122  
54.3130 -8.6895 25.4337  
54.3470 -7.3326 74.7063  
54.3800 -6.2720 66.3821  
54.4140 -5.0327 64.6377  
54.4470 -3.6457 61.6682  
54.4790 -2.1313 61.5656  
54.5130 -0.4895 64.8515  
54.5470 1.0789 8.4453  
54.5800 2.4801 -13.7632  
54.6130 3.9310 21.1689  
54.6460 5.3815 25.3027  
54.6800 6.9129 98.4802  
54.7130 7.9871 -72.1138  
54.7460 9.0299 57.0559  
54.7800 9.6104 -76.1213  
54.8130 10.0886 28.6830  
54.8500 10.2996 -12.5911  
54.8800 10.8504 122.8272  
54.9130 10.9434 -152.4925  
54.9470 10.8735 -27.3760  
54.9800 10.6122 -32.6805  
55.0130 9.9385 -23.5274  
55.0470 9.5319 8.5753  
55.0800 8.7336 -61.6232  
55.1130 7.9755 -66.2665  
55.1470 6.8908 -68.2206  
55.1800 5.6343 -66.1617  
55.2130 3.7561 -76.7475  
55.2470 2.2539 -37.3981  
55.2800 0.7154 -39.2417  
55.3130 -0.9078 -58.3096  
55.3470 -2.3380 33.8997  
55.3790 -3.8905 -29.0728  
55.4120 -5.3235 -25.4339  
55.4460 -6.5886 -14.9503  
55.4790 -7.6684 -14.1088  
55.5140 -8.4240 30.2395  
