Tempo Angle omega x y
s degrees degrees/s  
5.9310 8.3954 62.0942  
5.9640 10.0634 -71.5130  
5.9970 11.4000 -12.2534  
6.0300 12.5123 12.0855  
6.0640 13.3099 -17.5285  
6.0970 13.9304 18.0596  
6.1310 14.2113 -9.5337  
6.1640 14.3443 -18.1890  
6.1970 14.8074 125.9986  
6.2310 14.6388 -137.2089  
6.2640 14.1642 -28.7623  
6.2990 14.0018 21.7899  
6.3310 13.6012 -87.1157  
6.3640 12.9244 -71.5856  
6.3970 12.0546 -76.5335  
6.4310 10.8737 -73.9882  
6.4640 9.4601 -80.3013  
6.4970 7.8287 -84.2250  
6.5300 5.5605 -66.9628  
6.5640 3.5248 -68.8253  
6.5980 1.4490 -39.7168  
6.6310 -0.8121 -33.0258  
6.6640 -2.7438 15.3256  
6.6970 -4.5303 -27.5908  
6.7310 -6.1606 -28.3210  
6.7640 -7.6005 -18.5490  
6.7970 -8.8139 -11.6617  
6.8310 -9.6350 33.6443  
6.8640 -10.4478 -64.4533  
6.8970 -10.9217 31.7878  
6.9320 -11.2286 9.1113  
6.9640 -11.3594 21.0057  
6.9970 -11.4601 24.4452  
7.0310 -11.3736 28.2438  
7.0640 -11.0708 36.4005  
7.0970 -10.7639 -17.3004  
7.1310 -10.3056 33.1853  
7.1640 -9.7314 69.8062  
7.1970 -8.7105 70.9093  
7.2330 -7.5453 69.1993  
7.2630 -6.1481 88.0000  
7.2980 -4.5658 72.0693  
7.3310 -2.8118 76.4724  
7.3640 -0.9213 70.4857  
7.3970 0.9779 39.0057  
7.4300 3.1662 70.3335  
7.4650 5.0205 -63.2055  
7.4970 6.7628 36.9918  
7.5300 8.9352 201.2397  
7.5650 10.4440 -118.4033  
7.5970 11.6576 -9.7634  
7.6300 12.5309 -26.7092  
7.6640 13.6979 160.6184  
7.6980 14.1855 -131.3956  
7.7300 14.4707 -23.0272  
7.7640 15.0174 145.1654  
7.7970 15.4082 -114.2673  
7.8310 15.5262 -45.4413  
7.8640 14.9855 1.6704  
7.8970 14.6793 -54.5573  
7.9310 14.1219 -83.0332  
7.9640 13.4028 -75.7467  
7.9980 11.8869 -73.7018  
8.0300 10.5653 -78.9296  
8.0640 8.9973 -94.1201  
8.0970 6.7410 -59.0152  
8.1310 4.6292 -68.3961  
8.1640 2.4525 -66.4815  
8.1970 0.1625 -32.6814  
8.2310 -2.0159 -20.1335  
8.2640 -3.8639 14.5815  
8.2970 -5.5581 -29.1341  
8.3310 -7.0727 -20.8722  
8.3640 -8.3827 -14.5593  
8.3970 -9.4046 -9.6513  
8.4650 -10.2250 0.9774  
8.4970 -10.7813 9.8862  
8.5310 -11.0766 12.2390  
8.5640 -11.1874 23.2443  
8.5970 -11.1392 27.3945  
8.6300 -11.0338 31.9515  
8.6640 -10.8397 -2.2125  
8.6970 -10.4792 28.9377  
8.7310 -9.9257 42.6336  
8.7650 -9.0972 71.5207  
8.8000 -8.0674 59.3976  
8.8310 -6.7785 93.7769  
8.8640 -5.2806 75.9640  
8.8970 -3.6062 76.7261  
8.9310 -1.7691 74.4372  
8.9650 0.2092 72.5305  
8.9970 2.2704 23.5588  
9.0310 4.2896 15.7446  
9.0630 6.3488 57.7882  
9.0980 8.2160 14.6310  
9.1310 9.9917 35.2841  
9.1680 11.2870 -51.2879  
9.2030 12.3638 9.1989  
9.2650 13.1852 -0.3695  
9.2970 13.7109 -13.2695  
9.3340 14.1485 42.8052  
9.3640 14.5917 27.0202  
9.3970 14.4732 -153.9993  
9.4310 14.2420 21.2473  
9.4640 13.8981 -18.6307  
9.4970 13.2794 -47.9818  
9.5310 12.6144 -69.4577  
9.5650 11.6665 -73.7240  
9.5970 10.4537 -83.4987  
9.6310 9.0324 -73.7968  
9.6640 7.1887 -80.0220  
9.6970 5.0598 -61.8467  
9.7350 3.1883 -66.0230  
9.7640 1.0249 -75.7246  
9.7970 -0.9119 50.0467  
9.8310 -2.8154 -36.7922  
9.8640 -4.5738 -27.5908  
9.8970 -6.1779 -29.1792  
9.9310 -7.5895 -21.9955  
9.9640 -8.7685 -5.5504  
9.9970 -9.7471 -19.2817  
10.0310 -10.9240 -118.3432  
10.0640 -11.3744 144.1117  
10.0970 -11.5574 14.4881  
10.1310 -11.8447 17.9120  
10.1640 -11.9261 24.4609  
10.1970 -11.8013 34.8899  
10.2310 -11.4697 32.5303  
10.2640 -11.1226 -17.9860  
10.2970 -10.6348 37.0915  
10.3310 -9.8615 65.2725  
10.3640 -8.4517 70.9161  
10.3970 -7.2545 79.7205  
10.4310 -5.8549 73.5680  
10.4640 -4.2638 76.4912  
10.4970 -2.5010 76.5127  
10.5300 -0.6312 67.3014  
10.5640 1.3971 79.1189  
10.5980 3.5097 7.3818  
10.6310 5.3377 -49.1717  
10.6640 7.2849 103.3725  
10.6980 9.2585 76.5906  
10.7310 10.6446 -98.3007  
10.7640 11.8305 15.0969  
10.7980 13.9134 338.1150  
10.8310 14.8283 -277.4447  
10.8640 15.2074 -95.0738  
10.8970 15.2748 -12.9492  
10.9310 15.5962 82.1079  
10.9640 15.7707 -93.6909  
10.9980 15.4927 -32.7512  
11.0310 14.9407 -4.1314  
11.0640 14.6124 -30.4948  
11.0980 13.9596 -80.8108  
11.1310 11.9045 -76.5547  
11.1640 10.5144 -75.9393  
11.1980 9.1720 -78.2389  
11.2310 7.5666 -92.6647  
11.2640 5.4888 -58.5379  
11.2970 3.4976 -67.4815  
11.3310 1.3868 -67.8976  
11.3640 -0.8645 -46.7164  
11.3970 -2.8392 53.3397  
11.4310 -4.6397 -29.6139  
11.4510 -6.2840 -48.1457  
11.4980 -7.7485 -15.0696  
11.5310 -8.9951 -14.5850  
11.5650 -9.9675 -9.3086  
11.6310 -10.7372 1.4535  
11.6650 -11.2554 8.4584  
11.6970 -11.4821 18.9551  
11.7310 -11.4779 22.5830  
11.7640 -11.5594 27.3729  
11.7970 -11.4155 37.7818  
11.8300 -11.2806 -31.9108  
11.8650 -10.9757 28.3331  
11.8970 -10.3926 71.8954  
11.9300 -9.5439 70.8989  
11.9640 -8.5254 52.7584  
11.9980 -7.2300 89.9088  
12.0300 -5.7439 78.5529  
12.0650 -4.0849 71.3344  
12.0980 -2.2783 72.0883  
12.1310 -0.3046 88.4287  
12.1680 1.9160 38.2773  
12.1970 3.9288 -37.4952  
12.2300 5.7070 -1.3323  
12.2650 7.8431 169.0684  
12.2980 9.5456 -77.0100  
12.3310 10.8424 -30.3215  
12.3650 12.0374 44.0056  
12.3980 13.0151 9.7771  
12.4300 13.5829 -53.7301  
12.4650 13.8162 -12.1898  
12.4980 14.1864 84.4019  
12.5300 14.2177 -139.8961  
12.5640 14.1445 -32.0264  
12.5970 13.6138 40.6696  
12.6300 13.3041 -10.0137  
12.6640 12.8165 -81.7803  
12.6970 11.9433 -71.4957  
12.7310 10.7872 -73.7030  
12.7640 9.5510 -76.4103  
12.7980 8.0920 -78.0657  
12.8300 6.0906 -82.4309  
12.8640 4.3161 -64.9728  
12.8970 2.4271 -67.6528  
12.9300 0.1872 -65.6807  
12.9640 -1.8284 56.2467  
12.9970 -3.6912 -37.9673  
13.0310 -5.4090 -26.7368  
13.0640 -6.9568 -24.4070  
13.0970 -8.3101 -17.4865  
13.1310 -9.4393 -12.1525  
13.1640 -10.3550 -15.2150  
13.1980 -11.0022 13.9804  
13.2190 -11.4043 10.4058  
13.2640 -11.5386 11.3357  
13.2970 -11.7969 20.3761  
13.3310 -11.8493 23.7186  
13.3640 -11.7052 32.0144  
13.3970 -11.4493 9.4558  
13.4310 -11.1237 3.5299  
13.4650 -10.6269 38.1857  
13.4980 -9.8468 70.6540  
13.5310 -8.9091 62.1556  
13.5640 -7.7152 84.2437  
13.5980 -6.3223 73.5584  
13.6310 -4.7428 76.9140  
13.6640 -2.9792 80.2078  
13.6980 -1.0445 81.4150  
13.7310 1.0588 60.5337  
13.7650 3.2148 19.0358  
13.7980 5.0522 -57.1961  
13.8310 6.7550 29.8610  
13.8640 8.7556 152.3921  
13.8970 10.1337 -104.3869  
13.9310 11.2942 9.5478  
13.9650 12.2862 25.0993  
13.9980 13.1163 31.1568  
14.0310 13.4589 -63.8434  
14.0630 13.5666 -11.0053  
14.0970 13.8639 74.8271  
14.1310 13.8894 -135.4757  
14.1640 13.6978 -35.9200  
14.1980 13.2081 60.2324  
14.2310 12.9366 -38.2527  
14.2660 12.3087 -92.5659  
14.2980 11.3570 -74.5094  
14.3310 10.0370 -80.4465  
14.3640 8.6767 -76.0851  
14.3980 7.0458 -89.9051  
14.4300 4.9814 -56.0139  
14.4640 3.1408 -69.6179  
14.4980 1.1879 -67.8865  
14.5300 -1.0249 -17.2596  
14.5640 -3.0212 26.5779  
14.5970 -4.7892 -29.0038  
14.6310 -6.3994 -23.7262  
14.6640 -7.8210 -23.2831  
14.6970 -9.0330 -12.5540  
14.7300 -9.9516 -3.7455  
14.7980 -10.6978 -1.0013  
14.8310 -11.1690 11.6132  
14.8640 -11.3486 18.3990  
14.8970 -11.3963 23.2520  
14.9310 -11.4343 29.4056  
14.9640 -11.2617 34.8517  
14.9980 -11.1866 -52.4204  
15.0340 -10.8445 52.8126  
15.0640 -10.2404 73.5468  
15.0830 -9.4177 108.5329  
15.1310 -8.3387 51.9773  
15.1650 -7.0346 77.4600  
15.1980 -5.5411 75.8360  
15.2300 -3.8689 79.7701  
15.2640 -2.0601 69.6293  
15.2970 -0.0731 88.8066  
15.3310 2.2436 44.5702  
15.3640 4.4085 11.6276  
15.3980 6.1590 -56.9947  
15.4300 8.3128 190.4692  
15.4640 9.8355 -112.2372  
15.4970 11.1045 2.9243  
15.5310 12.3002 52.0374  
15.5640 13.6019 109.4755  
15.5970 14.1286 -163.0898  
15.6310 14.3027 -17.5276  
15.6640 14.6449 96.8563  
15.6970 14.4669 -145.9755  
15.7310 14.3740 -32.0049  
15.7640 13.6715 -0.0116  
15.7980 13.4574 31.4219  
15.8310 12.9448 -87.5550  
15.8650 12.0162 -70.2898  
15.8980 10.4758 -75.9344  
15.9300 9.2075 -83.1547  
15.9650 7.7196 -79.7789  
15.9970 5.6762 -73.7009  
16.0310 3.8959 -64.2848  
16.0640 1.9988 -68.4030  
16.0970 -0.0222 -37.5328  
16.1310 -2.0604 26.3615  
16.1640 -3.8930 -25.2467  
16.1970 -5.5828 -29.1430  
16.2310 -7.1025 -23.6892  
16.2640 -8.4138 -17.4865  
16.2970 -9.4681 -6.7100  
16.3310 -9.9503 98.8564  
16.3640 -10.5625 -105.5833  
16.3980 -10.9270 6.4399  
16.4310 -11.1263 12.5540  
16.4640 -11.3383 23.2831  
16.4970 -11.3863 24.4451  
16.5310 -11.2230 33.8830  
16.5640 -10.8590 36.4128  
16.5970 -10.5807 -43.4681  
16.6310 -10.0754 60.2537  
16.6640 -9.6592 74.8416  
16.6980 -8.7172 52.2032  
16.7310 -7.4912 92.6568  
16.7640 -6.0705 71.5839  
16.7970 -4.4602 80.7044  
16.8310 -2.7063 65.9921  
16.8640 -0.8138 76.9039  
16.8980 1.1726 62.9265  
16.9260 3.4619 56.9880  
16.9640 5.2716 -72.3033  
16.9980 6.9427 31.8866  
17.0310 8.9432 153.5850  
17.0640 10.2796 -108.5717  
17.0970 11.4123 9.8371  
17.1310 12.2990 5.9793  
17.1650 13.1950 68.7467  
17.1970 13.5507 -89.5409  
17.2310 13.8100 34.5432  
17.2640 14.1634 76.8977  
17.2980 14.1691 -183.0838  
17.3310 14.1841 35.6822  
17.3640 13.5865 -32.0430  
17.3980 13.1850 -47.7314  
17.4310 12.5264 -68.0564  
17.4640 11.5837 -79.9087  
17.4980 10.1707 -69.6084  
17.5310 8.7787 -80.4520  
17.5640 6.9912 -84.2505  
17.5970 4.7569 -58.5226  
17.6310 2.9082 -69.6554  
17.6640 0.7249 -65.7071  
17.6970 -1.4219 -20.9818  
17.7310 -3.2831 36.2554  
17.7650 -5.0204 -29.6074  
17.7980 -6.5747 -24.4451  
17.8300 -7.9692 -24.0107  
17.8640 -9.1300 -9.3674  
17.8970 -10.0347 -6.6482  
17.9300 -11.2472 -151.7901  
17.9650 -11.7192 143.9100  
17.9970 -11.9329 12.9349  
18.0310 -12.0198 16.9603  
18.0640 -12.1436 26.1457  
18.0970 -12.0764 27.4017  
18.1310 -11.8084 35.3126  
18.1650 -11.5795 -34.0893  
18.1980 -11.1935 37.9488  
18.2300 -10.5493 73.8428  
18.2640 -9.1854 64.3325  
18.2970 -8.0749 75.8528  
18.3310 -6.7279 81.7249  
18.3650 -5.2008 69.9550  
18.3970 -3.5079 78.7492  
18.4310 -1.6836 65.2595  
18.4650 0.3071 84.2336  
18.4980 2.5466 40.2943  
18.5300 4.4344 -70.7808  
18.5640 6.1890 30.3253  
18.5970 8.3581 191.8719  
18.6310 9.9633 -92.1948  
18.6650 11.1768 -33.5285  
18.6980 12.5536 121.6000  
18.7300 14.0261 108.6419  
18.7640 14.5179 -223.1989  
18.7970 14.6736 -15.0459  
18.8200 14.9830 124.6651  
18.8640 15.3323 -42.4386  
18.8980 15.1779 -117.8000  
18.9310 14.5605 51.5648  
18.9640 14.1945 -18.7833  
18.9980 13.6396 -89.1102  
19.0330 12.4306 -72.2217  
19.0640 10.6234 -80.8349  
19.0980 9.3229 -74.1784  
19.1310 7.7661 -92.6964  
19.1640 5.7277 -59.0474  
19.1970 3.6437 -70.4101  
19.2310 1.7612 -58.5387  
19.2640 -0.5072 -65.3827  
19.2970 -2.5325 54.8776  
19.3300 -4.3324 -23.4943  
19.3640 -5.9661 -25.4611  
19.3970 -7.4202 -21.4962  
19.4300 -8.6636 -12.5986  
19.4640 -9.6394 -11.2635  
19.5310 -10.7003 -41.7826  
19.5650 -11.2298 87.9702  
19.5980 -11.5187 12.5762  
19.6300 -11.5151 23.9945  
19.6640 -11.5926 29.3934  
19.6970 -11.4871 31.9691  
19.7310 -11.1748 35.3606  
19.7640 -10.9395 -44.8117  
19.7970 -10.4430 66.5133  
19.8310 -9.6727 69.3092  
19.8640 -8.4308 58.0433  
19.8980 -7.1824 89.9164  
19.9310 -5.7252 75.8112  
19.9650 -4.1042 70.7682  
19.9970 -2.3466 73.9513  
20.0310 -0.4581 69.4800  
20.0640 1.5417 70.1931  
20.0980 3.7470 16.9306  
20.1310 5.7174 -4.6580  
20.1650 7.3707 -23.9437  
20.1970 9.2862 141.7865  
20.2310 10.5810 -92.6616  
20.2650 11.9008 80.9648  
20.3310 12.8072 -26.1955  
20.3650 13.3646 -33.0352  
20.3980 14.1794 149.6019  
20.4310 14.1267 -192.7141  
20.4650 13.8975 -34.9558  
20.4970 13.8158 41.2813  
20.5310 13.7071 -31.8930  
20.5630 12.9624 -56.9725  
20.5970 12.2967 -69.4092  
20.6330 11.1036 -70.0310  
20.6660 9.8327 -75.9713  
20.6980 8.4225 -78.6201  
20.7310 6.2548 -79.9546  
20.7680 4.5022 -59.7092  
20.7830 2.6593 -139.3871  
20.8310 0.4778 -43.0203  
20.8640 -1.7396 -43.7323  
20.8980 -3.5920 53.7336  
20.9310 -5.2993 -27.5759  
20.9630 -6.8352 -25.2011  
20.9980 -8.2078 -24.9565  
21.0310 -9.3405 -3.5583  
21.0640 -10.2245 -4.5856  
21.0980 -11.3647 -140.3233  
21.1310 -11.8035 149.1611  
21.1640 -12.0040 9.6512  
21.1990 -11.9930 19.2118  
21.2310 -12.0880 23.9553  
21.2640 -11.9919 30.3162  
21.2980 -11.7039 32.7480  
21.3300 -11.4567 -40.0837  
21.3650 -11.0290 48.2620  
21.4000 -10.3638 63.4945  
21.4310 -9.0015 71.0035  
21.4640 -7.8545 83.8742  
21.4980 -6.4894 73.5541  
21.5310 -4.9411 75.8868  
21.5650 -3.2297 70.4973  
21.5970 -1.3932 70.3696  
21.6310 0.5970 77.9405  
21.6640 2.7604 13.6559  
21.6970 4.5990 -47.2762  
21.7310 6.5266 91.5350  
21.7650 8.6335 117.5013  
21.7970 10.1945 -84.1110  
21.8310 11.3801 -36.8519  
21.8640 12.9641 196.6148  
21.8980 14.1018 -60.7955  
21.9310 14.5522 -140.0016  
21.9640 14.7086 -8.7973  
21.9970 15.1304 94.0780  
22.0310 15.1953 -150.8675  
22.0640 15.1392 57.6529  
22.0980 14.5371 -43.0959  
22.1310 14.1457 -17.6857  
22.1650 13.5627 -93.2432  
22.1980 12.0781 -76.5547  
22.2310 10.5487 -76.2431  
22.2640 9.2301 -76.1100  
22.2970 7.6349 -92.6458  
22.3310 5.5498 -52.7373  
22.3650 3.7551 -65.4642  
22.3980 1.5427 -68.9472  
22.4310 -0.6230 -30.2250  
22.4640 -2.6110 36.1463  
22.4980 -4.3828 -29.6339  
22.5310 -5.9826 -24.4768  
22.5540 -7.4077 -33.3615  
22.5980 -8.6327 -11.6237  
22.6310 -9.5807 -8.7052  
22.6970 -10.3427 1.0153  
22.7310 -10.8601 6.4783  
22.7650 -11.0988 15.0424  
22.7970 -11.1610 23.9786  
22.8310 -11.2618 23.7569  
22.8640 -11.1467 34.8706  
22.8970 -11.1232 -52.2134  
22.9310 -10.8567 48.8719  
22.9640 -10.3230 65.5099  
22.9970 -9.5388 67.1843  
23.0310 -8.5557 60.4469  
23.0640 -7.2891 92.6333  
23.0980 -5.8233 73.5927  
23.1310 -4.1954 72.3889  
23.1640 -2.4096 72.3321  
23.1970 -0.4278 94.2555  
23.2310 1.8642 40.5420  
23.2640 3.7609 -69.4057  
23.2980 5.5235 24.1326  
23.3340 7.1729 30.1360  
23.3640 8.9011 94.7804  
23.3980 10.1681 -45.7512  
23.4310 11.4450 78.8236  
23.4640 12.5031 6.1076  
23.4970 13.0622 -78.9092  
23.5310 13.2605 -14.6034  
23.5640 13.7021 115.4769  
23.5970 13.8494 -158.5874  
23.6310 13.7958 -34.9321  
23.6640 13.7990 50.0607  
23.6970 13.3999 -35.7475  
23.7310 12.9453 -62.0704  
23.7640 11.9914 -72.4665  
23.7980 10.7654 -74.1169  
23.8310 9.5485 -76.1349  
23.8640 8.1307 -75.9308  
23.8970 6.0676 -80.0633  
23.9310 4.3179 -61.7666  
23.9640 2.4668 -66.6997  
23.9980 0.2477 -59.6521  
24.0340 -1.9466 -25.8658  
24.0640 -3.7690 53.6069  
24.0980 -5.4483 -28.2521  
24.1310 -6.9562 -24.4374  
24.1640 -8.2706 -17.4622  
24.1980 -9.3758 -12.1955  
24.2310 -10.3414 -37.7629  
24.2640 -10.9686 38.9206  
24.2980 -11.3699 1.6927  
24.3310 -11.5206 14.4932  
24.3660 -11.5173 17.3913  
24.3980 -11.5791 29.9160  
24.4300 -11.4447 31.2915  
24.4640 -11.3776 -43.5093  
24.4980 -11.0847 49.4493  
24.5310 -10.6152 40.9694  
24.5650 -9.7851 69.3801  
24.5970 -8.8923 59.7704  
24.6310 -7.7272 81.7660  
24.6640 -6.3598 75.7874  
24.6970 -4.8151 72.1726  
24.7310 -3.1139 74.1859  
24.7640 -1.3049 63.0023  
24.7980 0.9345 83.1076  
24.8310 3.1427 41.4487  
24.8640 4.9395 -83.6682  
24.8980 6.6087 31.8541  
24.9200 8.7285 291.7283  
24.9640 10.0867 -109.8878  
24.9980 11.2175 6.6633  
25.0310 12.1286 5.5927  
25.0640 13.0392 76.2750  
25.0980 13.4689 -80.2830  
25.1310 13.5845 -9.5344  
25.1640 13.4526 -33.5788  
25.1980 13.4977 -29.1499  
25.2310 13.3061 -38.8951  
25.2640 12.7334 78.9994  
25.3010 12.4081 -63.8256  
25.3310 11.8098 -83.4182  
25.3640 10.9547 -72.2515  
25.3980 9.5963 -73.9761  
25.4310 8.2599 -76.0705  
25.4640 6.6492 -92.6568  
25.4970 4.9700 -54.3225  
25.5310 3.1698 -64.7344  
25.5650 1.2924 -60.4703  
25.5980 -1.0468 -60.9368  
25.6310 -2.9355 64.9610  
25.6640 -4.6843 -33.4370  
25.6980 -6.2753 -23.7414  
25.7310 -7.6917 -23.2674  
25.7650 -8.8889 -9.3910  
25.7980 -9.8091 -8.7052  
25.8640 -10.5500 0.0000  
25.8980 -11.0325 11.2635  
25.9320 -11.2583 15.0524  
25.9640 -11.1966 26.9628  
25.9980 -11.2686 23.7727  
26.0340 -11.1151 31.9474  
26.0640 -11.0395 -52.8372  
26.0980 -10.7293 46.4016  
26.1310 -10.1539 70.6916  
26.1640 -9.3451 62.0283  
26.1970 -8.2997 71.6675  
26.2310 -7.0148 81.7270  
26.2640 -5.5448 71.6190  
26.2970 -3.9080 76.6644  
26.3310 -2.1302 65.2380  
26.3640 -0.1716 89.6547  
26.3970 2.0462 30.5096  
26.4310 4.1981 27.0347  
26.4640 5.9289 -56.9251  
26.4980 7.5678 33.1613  
26.5310 9.4542 146.6627  
26.5640 10.6834 -114.9195  
26.5980 11.8891 62.5732  
26.6300 13.3118 146.8935  
26.6640 13.8498 -194.9834  
26.6980 14.0574 -10.1386  
26.7310 14.3129 44.9966  
26.7640 14.1507 -98.7069  
26.7970 14.0577 -35.9548  
26.8300 13.8745 6.8347  
26.8650 13.3013 26.8628  
26.8980 12.8113 -89.7300  
26.9320 11.8726 -69.3716  
26.9670 10.2261 -67.9626  
26.9960 8.9912 -86.6178  
27.0140 7.5259 -147.1815  
27.0650 5.6763 -46.2522  
27.0970 3.9315 -69.0336  
27.1320 2.1004 -58.5467  
27.1640 0.1292 -36.7254  
27.1980 -1.8610 22.0518  
27.2310 -3.6572 -30.9479  
27.2640 -5.3137 -29.1254  
27.2800 -6.8033 -44.3709  
27.3320 -8.1090 -12.9354  
27.3640 -9.1720 -6.9468  
27.3980 -9.9147 24.8237  
27.4310 -10.5439 -32.5413  
27.4640 -10.9260 12.7678  
27.4980 -11.1587 9.3910  
27.5310 -11.3800 26.1715  
27.5640 -11.4280 21.5567  
27.5980 -11.2743 31.0461  
27.6300 -10.9295 37.5572  
