Tempo Angle omega x y
s degrees degrees/s  
3.3640 10.4481 80.4822  
3.4310 11.2795 -28.6114  
3.4640 11.8376 -29.0819  
3.4970 12.4908 123.5477  
3.5300 12.5301 -170.4833  
3.5630 12.5968 -29.6245  
3.5790 12.5500 6.4043  
3.6300 11.9791 0.8183  
3.6460 11.0515 -138.6313  
3.6980 10.3579 -42.2021  
3.7310 9.1555 -71.2881  
3.7640 7.9082 -71.7125  
3.7970 6.5201 -71.7270  
3.8310 4.5074 -63.7769  
3.8630 2.9073 -46.8896  
3.8960 1.3743 -9.3214  
3.9130 -0.2490 -47.0128  
3.9630 -1.9787 -20.4627  
3.9820 -3.5687 -43.1771  
4.0310 -4.9955 -11.4854  
4.0630 -6.2382 -15.9880  
4.0970 -7.2164 8.2024  
4.1310 -8.0763 -34.8227  
4.1630 -8.6083 34.6822  
4.1790 -8.9392 31.9567  
4.2310 -9.1576 15.7032  
4.2640 -9.2088 26.4856  
4.2970 -9.0554 30.9686  
4.3320 -8.6976 34.9608  
4.3460 -8.2678 11.2286  
4.3970 -7.6451 27.7986  
4.4300 -6.8005 75.6764  
4.4460 -5.6145 139.4094  
4.4860 -4.3170 55.6151  
4.5310 -2.8324 52.9401  
4.5640 -1.1486 85.1390  
4.5970 0.6088 48.7619  
4.6300 2.0632 -60.8766  
4.6640 3.5182 36.2035  
4.6960 5.0604 32.1573  
4.7130 7.0370 338.8976  
4.7640 8.5186 -48.0906  
4.7970 9.7580 -5.7887  
4.8300 10.7478 -8.2358  
4.8460 11.8278 205.2632  
4.8970 12.1688 -89.8057  
4.9150 12.6832 185.7371  
4.9640 13.3492 -10.0752  
4.9970 13.3750 -156.6623  
5.0300 13.1742 -37.5346  
5.0630 12.5016 31.6467  
5.0790 11.9509 -77.0917  
5.1300 11.1673 -49.4113  
5.1640 10.1911 -64.6498  
5.1970 8.6501 -71.6427  
5.2300 7.3295 -71.9797  
5.2460 5.4086 -166.2340  
5.2970 3.4399 -19.0743  
5.3130 1.9457 -26.4704  
5.3640 0.3694 -40.4000  
5.3970 -1.3269 -4.7036  
5.4130 -2.9920 -57.6293  
5.4640 -4.4873 -16.1078  
5.4970 -5.7984 -10.7882  
5.5130 -6.8980 -15.6205  
5.5640 -8.1155 -69.6872  
5.5970 -8.6913 113.8687  
5.6130 -9.1345 22.0741  
5.6640 -9.4638 14.0195  
5.6970 -9.5056 24.7111  
5.7150 -9.4238 60.0094  
5.7640 -9.1376 22.9062  
5.7970 -8.7149 16.4554  
5.8300 -8.1959 18.3898  
5.8460 -7.4080 152.4288  
5.8970 -6.0271 46.5984  
5.9130 -4.8133 130.4258  
5.9640 -3.3995 46.1373  
5.9970 -1.8315 68.3713  
6.0130 -0.1886 97.8585  
6.0670 1.2873 -10.9495  
6.0970 2.7420 30.3820  
6.1130 4.2452 64.2370  
6.1640 6.2279 105.9157  
6.1970 7.9785 3.5800  
6.2130 9.2177 -171.0684  
6.2640 10.5868 66.3680  
6.2790 11.8307 73.4395  
6.3310 12.3322 -99.3835  
6.3640 12.6928 4.7484  
6.3970 13.4586 104.8918  
6.4300 13.5670 -171.6294  
6.4520 13.4588 -51.6770  
6.4970 12.7412 -15.4067  
6.5300 11.8480 -49.6224  
6.5460 11.2433 9.2943  
6.5970 10.0635 -46.4246  
6.6130 8.5395 -146.1966  
6.6640 7.2943 -46.6790  
6.6960 5.8166 -67.7687  
6.7130 3.7598 -136.9907  
6.7640 2.1458 -24.2352  
6.7790 0.6420 -2.3730  
6.8310 -0.9014 -20.9331  
6.8630 -2.3834 -31.9962  
6.8790 -3.9521 -44.8941  
6.9310 -5.3403 -10.8071  
6.9640 -6.5252 -9.3050  
7.0300 -7.4664 0.8581  
7.0460 -8.1555 22.0449  
7.0970 -8.5504 12.0219  
7.1130 -8.7503 44.6253  
7.1640 -8.8489 19.1566  
7.1970 -8.7264 34.0399  
7.2130 -8.3791 76.4220  
7.2630 -7.9427 3.4783  
7.2790 -7.2769 108.2228  
7.3300 -6.3448 46.1934  
7.3460 -5.1960 139.0237  
7.3970 -3.8594 43.7113  
7.4130 -2.3630 138.2467  
7.4640 -0.7365 39.5147  
7.4970 0.8163 7.2753  
7.5130 2.2699 8.1676  
7.5630 3.7048 20.7145  
7.5800 5.2193 57.0941  
7.6310 7.0599 97.8773  
7.6630 8.3461 -99.6046  
7.6790 9.4777 42.4032  
7.7640 10.3673 -2.2466  
7.7790 10.9365 -66.1763  
7.8310 11.6526 67.0162  
7.8630 11.8470 -155.5298  
7.8790 11.9249 -64.6644  
7.9300 11.7755 -24.2670  
7.9460 11.6090 50.0211  
7.9980 10.8166 -24.3706  
8.0310 10.1058 -71.8610  
8.0660 9.0909 -67.5054  
8.0800 7.8595 -168.3289  
8.1310 6.4906 -46.4016  
8.1630 4.5388 -73.2731  
8.1790 2.9757 -68.1131  
8.2310 1.4921 -4.6160  
8.2640 -0.0012 -40.4239  
8.2800 -1.6729 -61.4885  
8.3310 -3.3101 -18.0939  
8.3630 -4.7563 -14.3924  
8.3800 -6.0071 -24.0651  
8.4300 -7.0028 3.8717  
8.4460 -8.1959 -271.2036  
8.4970 -8.7343 82.3751  
8.5350 -9.1182 11.9962  
8.5500 -9.3965 54.4376  
8.5970 -9.4598 17.3370  
8.6300 -9.3269 29.6682  
8.6460 -8.9691 82.8577  
8.6970 -8.5458 3.8298  
8.7130 -7.9294 95.0559  
8.7640 -7.1265 40.3737  
8.7970 -5.6521 71.9806  
8.8130 -4.3738 139.9853  
8.8640 -2.9211 43.1541  
8.8960 -1.3297 68.8524  
8.9130 0.3098 76.2015  
8.9640 1.7641 -17.1146  
8.9820 3.1986 62.6603  
9.0310 4.7267 23.0902  
9.0460 6.6442 361.0247  
9.0970 7.9524 -79.1211  
9.1130 9.0642 25.7515  
9.1640 10.2965 67.5483  
9.1970 11.2028 -32.1053  
9.2300 11.6466 -73.3660  
9.2460 12.2460 178.1677  
9.2970 12.9455 2.5211  
9.3130 13.0023 -331.2341  
9.3640 12.8323 -22.2726  
9.3970 12.1587 11.4906  
9.4130 11.7944 -58.9126  
9.4640 11.1986 -37.2959  
9.4800 10.0232 -146.9715  
9.5310 8.7026 -49.2558  
9.5640 7.4018 -67.3518  
9.5970 5.5656 -75.8306  
9.6130 3.5872 -80.9274  
9.6640 1.9785 -31.4170  
9.6790 0.4850 1.1215  
9.7310 -1.1551 -20.9203  
9.7630 -2.7932 -28.8073  
9.7790 -4.3077 -41.6616  
9.8310 -5.6382 -9.8299  
9.8640 -6.8384 -36.6460  
9.8790 -8.1116 -196.8852  
9.9310 -8.7333 77.1916  
9.9630 -9.1901 11.0371  
9.9790 -9.4152 44.6872  
10.0300 -9.5605 15.9895  
10.0460 -9.5093 54.7390  
10.0980 -9.2537 21.5933  
10.1310 -8.8902 12.5104  
10.1660 -8.3518 35.3598  
10.1800 -7.5070 132.4579  
10.2300 -6.1302 47.3310  
10.2460 -4.9313 139.7157  
10.2970 -3.5472 43.2440  
10.3310 -2.0117 65.5456  
10.3640 -0.3991 48.0527  
10.3800 1.1000 -16.0984  
10.4310 2.5546 13.2733  
10.4460 4.0810 75.3387  
10.4970 5.7700 56.1769  
10.5150 7.5734 166.5443  
10.5640 8.7537 -78.8740  
10.5800 10.0530 214.1407  
10.6310 11.1225 -1.8354  
10.6640 11.6564 -94.7441  
10.6790 11.9868 -29.9915  
10.7310 12.7648 81.1386  
10.7640 12.8936 -176.2115  
10.7840 12.8061 -51.6845  
10.8300 12.4387 1.4348  
10.8460 11.6901 -50.8621  
10.8970 11.1086 -43.0203  
10.9310 10.0429 -41.6378  
10.9640 8.7513 -71.3001  
10.9790 7.5357 -157.7171  
11.0300 6.1294 -46.2329  
11.0460 4.1238 -110.7898  
11.0970 2.5543 -28.5284  
11.1300 1.0606 -8.3333  
11.1630 -0.5485 -33.0062  
11.1790 -2.1684 -57.5580  
11.2340 -3.6510 -14.9157  
11.2470 -5.0482 -43.2912  
11.2980 -6.2353 -4.9299  
11.3300 -7.1543 9.8462  
11.3460 -8.0130 -109.6521  
11.3970 -8.5199 34.2051  
11.4130 -8.8357 28.5735  
11.4640 -9.0525 14.0001  
11.4790 -9.0688 61.0754  
11.5310 -8.8950 18.8485  
11.5640 -8.6262 3.9363  
11.5820 -8.1550 81.1968  
11.6310 -7.5153 29.2454  
11.6460 -6.6703 157.8597  
11.6980 -5.4275 42.7535  
11.7300 -4.1364 69.6488  
11.7460 -2.6675 139.6298  
11.7980 -1.0545 41.4428  
11.8300 0.5195 16.4527  
11.8460 1.9636 -19.9036  
11.8970 3.5076 22.1273  
11.9130 5.0084 64.3145  
11.9640 6.9268 109.9966  
11.9790 8.4391 -112.8737  
12.0300 9.6513 -15.2667  
12.0970 10.8002 23.8250  
12.1130 11.3969 -205.5017  
12.1640 12.2096 84.6058  
12.1790 12.3993 -380.2243  
12.2310 12.5173 -19.9029  
12.2460 12.3987 -82.5304  
12.2970 12.2249 9.3451  
12.3130 11.4151 -46.8297  
12.3470 10.5353 -70.3998  
12.3830 9.5003 -64.7529  
12.4300 8.0593 -52.3978  
12.4460 6.7201 -141.9455  
12.4980 4.6992 -48.1026  
12.5130 3.1177 -87.2699  
12.5640 1.6443 0.8790  
12.5800 0.1715 -76.9231  
12.6310 -1.4474 -19.3108  
12.6460 -3.0733 -54.6340  
12.6970 -4.5265 -13.0703  
12.7130 -5.7821 -22.1621  
12.7640 -6.7400 10.0749  
12.7790 -7.8635 -261.7670  
12.8300 -8.3955 66.9154  
12.8460 -8.7612 22.1621  
12.8970 -9.0599 14.0077  
12.9130 -9.1541 50.9275  
12.9640 -9.0519 19.1971  
12.9860 -8.7453 55.6298  
13.0300 -8.2594 25.6172  
13.0460 -7.7237 8.9388  
13.0970 -7.0077 45.4314  
13.1130 -5.6624 147.9001  
13.1640 -4.4354 43.7207  
13.1800 -3.0226 138.3030  
13.2300 -1.5329 29.6602  
13.2460 0.0745 124.4956  
13.2970 1.6689 16.6484  
13.3130 3.0931 -29.9152  
13.3650 4.5073 19.7652  
13.3970 6.4434 167.5360  
13.4130 8.0514 -60.1577  
13.4640 9.1725 -49.0893  
13.4790 10.3915 213.9018  
13.5310 11.3954 1.1951  
13.5640 11.9306 -97.0849  
13.5800 12.5626 185.0076  
13.6310 13.1180 1.6310  
13.6460 13.2057 -343.7813  
13.6970 13.0769 -22.2790  
13.7130 12.4113 -0.4814  
13.7630 11.7505 -18.2712  
13.7790 11.2026 -85.9554  
13.8310 10.0995 -45.0440  
13.8640 8.7704 -66.6486  
13.8790 7.5243 -158.1924  
13.9310 5.7745 -39.9483  
13.9640 3.8330 -55.5573  
13.9790 2.2722 -90.0232  
14.0300 0.7889 -7.0606  
14.0460 -0.8024 -68.0326  
14.0970 -2.3842 -16.0568  
14.1130 -3.9055 -48.1152  
14.1670 -5.2437 -9.4603  
14.1800 -6.5485 -143.5713  
14.2650 -7.4546 19.0000  
14.2970 -8.1123 12.7107  
14.3130 -8.5306 34.9797  
14.3640 -8.7324 15.9895  
14.3790 -8.8106 58.3882  
14.4300 -8.6676 22.0167  
14.4460 -8.3104 82.7560  
14.4970 -7.8778 -0.3299  
14.5150 -7.2040 105.6398  
14.5640 -6.1069 48.3083  
14.5800 -4.9487 139.1021  
14.6310 -3.6097 43.4157  
14.6460 -2.1112 143.6482  
14.6980 -0.5329 31.0461  
14.7310 1.1047 44.4898  
14.7460 2.5388 -60.8106  
14.7970 3.9534 22.1458  
14.8130 5.4624 57.9281  
14.8680 7.2745 89.6849  
14.8810 8.5337 -243.2147  
14.9300 9.6861 23.6247  
14.9970 10.4862 -19.5424  
15.0130 11.0121 -36.6280  
15.0640 11.7986 82.7296  
15.0970 11.8671 -173.0739  
15.1170 11.9234 -51.7000  
15.1640 11.7431 -26.3182  
15.1790 11.5113 27.4760  
15.2300 10.5972 -37.0722  
15.2460 9.8543 -90.6028  
15.2970 8.7603 -46.1276  
15.3130 7.5607 -147.9263  
15.3630 6.2182 -40.2753  
15.3790 4.1685 -178.3405  
15.4300 2.6252 -12.6859  
15.4460 1.1520 -20.8501  
15.4970 -0.3168 -23.3807  
15.5130 -1.9188 -57.5309  
15.5640 -3.4138 -16.0771  
15.5800 -4.8303 -41.6133  
15.6300 -6.0526 -8.1821  
15.6460 -7.1449 -66.7230  
15.6970 -8.0639 -5.4948  
15.7130 -8.5266 106.7725  
15.7640 -8.8790 8.9642  
15.7790 -9.1266 47.6003  
15.8310 -9.1735 15.6622  
15.8490 -9.0202 60.1010  
15.8970 -8.6626 25.4829  
15.9120 -8.1272 74.1088  
15.9640 -7.5264 4.7145  
15.9790 -6.5672 167.7715  
16.0310 -5.3578 42.7317  
16.0640 -4.0963 67.5246  
16.0790 -2.6594 147.4915  
16.1300 -1.1383 30.5029  
16.1460 0.4828 113.3556  
16.2010 2.0612 11.9103  
16.2140 3.4856 -24.3450  
16.2640 4.8914 18.5140  
16.2790 6.8273 369.7523  
16.3310 8.4487 -12.0916  
16.3460 9.5353 -208.3568  
16.3970 10.5551 30.5844  
16.4130 11.5397 116.2661  
16.4640 12.0127 -69.8002  
16.4790 12.5702 177.2026  
16.5300 12.6679 -77.3104  
16.5490 12.6937 -54.4882  
16.5970 12.5134 -23.6512  
16.6130 11.8373 36.7244  
16.6640 11.1322 -17.9923  
16.6790 10.5172 -148.3661  
16.7300 9.5097 -46.3624  
16.7460 8.0807 -147.1951  
16.7970 6.7731 -45.9768  
16.8130 4.9730 -141.7424  
16.8630 3.4033 -32.7677  
16.8790 1.8209 -72.6563  
16.9130 0.3378 -4.1822  
16.9640 -1.3128 -21.3240  
16.9790 -2.9535 -54.6340  
17.0300 -4.4384 -13.0703  
17.0460 -5.7278 -25.5540  
17.0980 -6.7293 10.0627  
17.1130 -7.8527 -237.6334  
17.1640 -8.4500 58.7022  
17.1790 -8.8481 23.6082  
17.2300 -9.0584 14.0116  
17.2460 -9.1731 50.9404  
17.2970 -9.0913 17.1875  
17.3160 -8.8051 64.4381  
17.3480 -8.3199 41.3582  
17.3800 -7.7767 5.3564  
17.4300 -7.0858 40.0032  
17.4460 -5.8018 147.9109  
17.4980 -4.6083 40.1646  
17.5310 -3.2149 71.3031  
17.5460 -1.6701 148.6460  
17.5970 -0.0502 30.6894  
17.6130 1.5683 53.8799  
17.6640 2.9923 -14.1168  
17.6800 4.3970 70.6300  
17.7130 6.2920 153.8040  
17.7640 7.9685 -3.6442  
17.7800 9.1192 -180.7303  
17.8310 10.5861 102.9570  
17.8460 11.6384 -119.4987  
17.8970 12.1220 -67.8103  
17.9130 12.4336 -9.6120  
17.9640 13.0079 68.4113  
17.9800 13.1161 -336.3582  
18.0310 13.0079 -20.2565  
18.0460 12.2686 -82.3998  
18.0800 11.7047 46.1189  
18.1130 11.1888 -73.0607  
18.1640 9.9111 -46.4246  
18.1800 8.5780 -146.6409  
18.2310 7.3534 -46.5396  
18.2460 5.9362 -138.6869  
18.2970 4.0029 -32.7715  
18.3130 2.4543 -95.9529  
18.3630 0.9160 -18.5900  
18.3790 -0.5424 -27.2921  
18.4310 -2.2599 -19.6804  
18.4460 -3.8080 -47.8609  
18.4970 -5.1757 -11.0350  
18.5130 -6.3395 -19.1798  
18.5970 -7.2603 0.6602  
18.6130 -7.9378 22.1034  
18.6640 -8.3869 12.0150  
18.6790 -8.6110 47.5750  
18.7310 -8.6547 16.8357  
18.7460 -8.5424 74.8721  
18.7970 -8.2726 10.8186  
18.8130 -7.8334 60.9385  
18.8640 -7.1502 36.8387  
18.8820 -6.2386 109.8090  
18.9310 -5.1101 45.3955  
18.9460 -3.7940 148.6183  
18.9970 -2.3157 43.8244  
19.0130 -0.7465 101.3894  
19.0640 0.8236 17.3489  
19.0790 2.2473 -22.6652  
19.1300 3.7288 22.1334  
19.1460 5.2054 57.8918  
19.1970 7.0227 103.6216  
19.2180 8.2415 -190.8360  
19.2490 9.4099 55.5013  
19.3310 10.3783 2.7998  
19.3470 10.9245 -124.2486  
19.3970 11.7303 84.3841  
19.4130 11.8869 -350.4914  
19.4640 11.9740 -20.2807  
19.4820 11.8245 -68.7381  
19.5310 11.5176 -13.2327  
19.5460 10.6414 -27.2126  
19.5970 9.9980 -32.9176  
19.6130 8.9464 -147.6680  
19.6640 7.6361 -46.2079  
19.6790 6.3027 -147.9012  
19.7150 4.2826 -73.5795  
19.7640 2.7564 -13.6257  
19.7790 1.2831 -33.7348  
19.8340 -0.1793 -20.5187  
19.8480 -1.6856 -77.6340  
19.8970 -3.2330 -16.7333  
19.9130 -4.6690 -35.2257  
19.9630 -5.9095 -8.1797  
19.9790 -7.0724 -98.7361  
20.0310 -7.9979 2.9744  
20.0460 -8.5005 105.4448  
20.0970 -8.8905 8.9556  
20.1130 -9.1586 44.6374  
20.1640 -9.2323 15.9733  
20.1820 -9.0892 60.0823  
20.2310 -8.7519 22.8888  
20.2460 -8.3328 17.0202  
20.2980 -7.7703 19.6984  
20.3130 -6.7997 166.7719  
20.3630 -5.6224 44.4195  
20.3800 -4.3657 139.7981  
20.4310 -2.9482 40.4711  
20.4460 -1.3641 158.7098  
20.4960 0.1039 -6.9205  
20.5130 1.5173 31.4704  
20.5630 2.9415 24.5988  
20.5790 4.4430 64.2561  
20.6310 6.3530 98.2353  
20.6460 8.0436 20.5768  
20.6970 9.1496 -71.0738  
20.7130 10.4577 274.8061  
20.7630 11.4900 -13.8695  
20.7790 11.9102 -233.7589  
20.8300 12.6380 53.5115  
20.8460 13.2756 -22.8938  
20.8970 13.3323 -89.7935  
20.9130 13.1726 -70.9737  
20.9470 12.5614 17.4488  
20.9970 11.8845 -6.9820  
21.0130 11.3093 -162.9108  
21.0640 10.0593 -46.1087  
21.0790 8.6423 -157.5710  
21.1310 7.3623 -45.5978  
21.1620 5.6166 -62.1571  
21.1760 3.7245 -130.7371  
21.2300 2.2178 -13.4283  
21.2460 0.7450 -49.8588  
21.2970 -0.8960 -21.3370  
21.3130 -2.5840 -51.1937  
21.3640 -4.0832 -14.0806  
21.3800 -5.3932 -28.7572  
21.4130 -6.4920 -7.6189  
21.4640 -8.6048 -245.3134  
21.4800 -9.2637 788.2947  
21.5300 -9.7041 7.0825  
21.5490 -10.0005 37.6101  
21.5800 -10.1458 23.0082  
21.6300 -10.0845 19.5670  
21.6460 -9.8290 70.1502  
21.6970 -9.5076 -1.1604  
21.7130 -8.9836 97.9129  
21.7640 -8.2359 38.9286  
21.7800 -6.0343 126.6935  
21.8300 -4.8558 47.6614  
21.8460 -3.4921 137.8404  
21.8990 -1.9795 41.5688  
21.9130 -0.4089 92.4441  
21.9640 1.0951 6.0993  
21.9790 2.5088 14.6756  
22.0140 4.0413 32.2695  
22.0470 5.5099 28.0864  
22.0820 7.2539 135.4182  
22.1140 8.4283 -114.6465  
22.1640 9.7913 85.3652  
22.1790 10.9450 7.5091  
22.2310 11.5285 -67.2663  
22.2490 11.8746 -60.0211  
22.2970 12.5891 83.2213  
22.3130 12.7329 -342.9349  
22.3640 12.6500 -22.2885  
22.3800 12.3508 -77.2588  
22.4310 11.5253 -10.2798  
22.4460 11.0368 -19.8567  
22.4970 9.8995 -43.5330  
22.5130 8.5164 -146.5678  
22.5640 7.2456 -46.5804  
22.5800 5.8758 -129.3660  
22.6300 3.8398 -53.3528  
22.6460 2.2505 -63.7215  
22.6970 0.7877 2.5134  
22.7130 -0.6503 -61.7211  
22.7470 -2.1483 -33.0940  
22.7980 -3.6883 -14.0713  
22.8130 -5.0626 -37.5592  
22.8640 -6.2434 -8.0206  
22.8800 -7.0764 68.8376  
22.9140 -7.8071 -30.7712  
22.9650 -8.2458 4.9344  
22.9800 -8.5315 34.0526  
23.0140 -8.7586 20.9975  
23.0640 -8.7995 17.4980  
23.0800 -8.6257 63.8386  
23.1140 -8.2477 38.9674  
23.1640 -7.8132 0.0227  
23.1800 -7.1807 98.2146  
23.2140 -6.4219 69.5310  
23.2480 -5.3358 65.4952  
23.2970 -4.0520 45.4823  
23.3130 -2.5980 138.2619  
23.3470 -0.9473 78.8793  
23.3810 0.6231 2.0885  
23.4130 2.0467 -13.9161  
23.4640 3.4507 22.1181  
23.4890 4.9472 37.0220  
23.5130 6.8503 234.9353  
23.5470 8.4497 -19.7984  
23.5810 9.6443 -53.5572  
23.6640 10.9604 41.4779  
23.6800 11.5410 -321.3703  
23.7140 12.2665 121.5000  
23.7470 12.4434 -164.1247  
23.7980 12.5613 -20.2835  
23.8130 12.4529 -75.6311  
23.8470 12.2510 -0.3118  
23.8980 11.3892 -18.8190  
23.9130 10.3879 -137.8714  
23.9470 9.3704 -58.3336  
23.9810 7.7721 -69.5622  
24.0130 6.4660 -69.3967  
24.0640 4.4801 -52.2673  
24.0800 2.9161 -74.8868  
24.1130 1.4633 2.3456  
24.1470 0.0008 -36.1960  
24.1980 -1.5591 -19.3139  
24.2130 -3.1152 -61.4640  
24.2640 -4.5210 -11.0631  
24.2800 -5.7795 -31.9429  
24.3300 -6.7312 14.0598  
24.3460 -7.8063 -215.8855  
24.3980 -8.3240 55.9126  
24.4130 -8.6864 23.6539  
24.4470 -8.9852 21.0089  
24.4800 -9.0794 24.6893  
24.5140 -8.9874 25.7972  
24.5470 -8.6706 40.1775  
24.5810 -8.1753 35.9203  
24.6140 -7.6278 0.3271  
24.6470 -6.9129 72.0068  
24.6810 -5.6455 60.9334  
24.7140 -4.4302 72.3127  
24.7470 -3.0449 62.2526  
24.7980 -1.5507 35.3678  
24.8130 0.0570 129.9653  
24.8470 1.6586 24.0025  
24.8810 3.0622 -19.2164  
24.9140 4.4465 31.1312  
24.9470 6.3029 143.4041  
24.9810 8.0908 49.7308  
25.0140 9.2084 -140.3375  
25.0470 10.6053 156.9450  
25.0970 11.8054 1.7285  
25.1130 12.2986 -329.1007  
25.1470 12.8399 71.5087  
25.1810 13.3207 6.1994  
25.2310 13.3979 -93.7960  
25.2460 13.2691 -68.8219  
25.2980 12.5435 -23.7541  
25.3130 11.8066 105.1191  
25.3480 11.2108 -91.9614  
25.3800 9.9156 -56.7562  
25.4300 8.3908 -44.1854  
25.4460 7.1544 -148.8133  
25.4840 5.4863 -49.6490  
25.5130 3.5908 -71.1213  
25.5470 2.0270 -40.3832  
25.5810 0.4587 -31.6628  
25.6140 -0.9892 -0.9897  
25.6640 -2.6870 -18.4254  
25.6800 -4.1245 -38.4600  
25.7310 -5.4366 -11.0387  
25.7460 -6.5530 -16.7768  
25.8300 -7.4312 0.0000  
25.8460 -8.0855 22.1168  
25.8810 -8.4721 17.5053  
25.9140 -8.6502 21.6224  
25.9470 -8.6330 26.5341  
25.9800 -8.5003 34.0296  
26.0140 -8.2279 13.9739  
26.0470 -7.8125 24.6795  
26.0980 -7.1514 37.1432  
26.1130 -6.2285 157.8133  
26.1470 -5.1028 59.6146  
26.1810 -3.7861 66.6034  
26.2140 -2.3500 54.7374  
26.2470 -0.8031 55.2033  
26.2800 0.7945 41.8899  
26.3140 2.2172 -18.4019  
26.3470 3.6962 31.4257  
26.3800 5.1805 26.3197  
26.4140 6.9885 150.9109  
26.4470 8.1698 -118.1538  
26.4800 9.4702 97.4899  
26.5470 10.4940 -7.4920  
26.5800 11.2225 -34.7165  
26.6130 11.9148 44.2099  
26.6470 12.0129 -134.1041  
26.6830 12.0702 -28.7090  
26.7130 11.9001 -41.2153  
26.7470 11.5337 -32.1875  
26.7800 10.6772 6.9264  
26.8140 9.9973 -62.6942  
26.8470 8.7605 -71.2972  
26.8970 7.3372 -47.3326  
26.9130 5.8222 -128.8979  
26.9640 3.9500 -41.4307  
26.9790 2.4217 -74.7136  
27.0130 0.9589 -11.1562  
27.0470 -0.4933 -33.2022  
27.0800 -1.9343 -29.8173  
27.1140 -3.4802 -24.1191  
27.1470 -4.8591 -13.9758  
27.1800 -6.0436 -12.3918  
27.2140 -7.1746 -53.8710  
27.2470 -7.9386 48.7153  
27.2800 -8.4587 9.8875  
27.3140 -8.8156 15.0276  
27.3470 -9.0632 21.6397  
27.3800 -9.1062 27.7652  
27.4140 -8.9427 31.8228  
27.4470 -8.5850 33.9774  
27.4800 -8.1022 23.9479  
27.5140 -7.4919 25.4753  
27.5470 -6.4608 72.0046  
27.5810 -5.3870 59.8285  
27.6130 -4.1091 73.9935  
27.6470 -2.6747 61.0664  
27.6810 -1.1062 60.4335  
27.7140 0.5089 41.8961  
27.7470 1.9295 -26.1664  
27.7810 3.3333 28.0461  
27.8140 4.7609 31.1494  
