Tempo Angle omega x y
s degrees degrees/s  
2.4300 3.4971 -85.8741  
2.4660 1.5425 -69.3677  
2.4960 -0.4729 42.4215  
2.5300 -2.4408 -26.1429  
2.5630 -4.3904 -27.3681  
2.5970 -6.2138 -17.9328  
2.6300 -7.6255 40.4660  
2.6630 -8.9196 -48.1225  
2.6960 -9.8552 15.6502  
2.7300 -10.4023 23.8566  
2.7630 -10.5370 36.5050  
2.7970 -10.4280 -1.7874  
2.8290 -10.3490 30.4252  
2.8640 -9.9416 68.3969  
2.8970 -9.0964 105.3136  
2.9310 -7.8834 90.2520  
2.9630 -6.4982 95.5487  
2.9960 -4.6913 79.6482  
3.0300 -2.7010 69.1148  
3.0630 -0.7108 24.5926  
3.0960 1.2962 41.5658  
3.1300 3.1371 -50.6432  
3.1630 4.9547 22.4699  
3.1960 6.4777 -16.7632  
3.2340 7.6012 -13.6609  
3.2630 8.5688 52.0800  
3.2970 9.0722 -46.6349  
3.3300 9.2326 -24.2896  
3.3630 8.8862 -82.3315  
3.3960 8.1820 -83.8623  
3.4300 7.0484 -85.9617  
3.4640 5.7788 -90.6132  
3.4960 4.1306 -95.1449  
3.5290 2.2744 -79.8079  
3.5640 0.2348 -67.2267  
3.5970 -1.7275 69.1746  
3.6300 -3.6505 -36.0978  
3.6640 -5.5889 -28.1497  
3.6970 -7.2879 -9.7392  
3.7300 -9.0410 -100.2995  
3.7630 -10.1545 105.2904  
3.7970 -10.8828 22.6553  
3.8300 -11.1965 33.3673  
3.8630 -11.1070 42.3820  
3.8970 -10.9139 -38.7078  
3.9300 -10.6715 84.0908  
3.9640 -10.0042 89.9312  
3.9990 -8.9344 87.6529  
4.0300 -7.5114 103.5746  
4.0630 -5.4815 83.6126  
4.0850 -3.5063 133.0756  
4.1300 -1.5119 21.3832  
4.1640 0.4808 31.8667  
4.1970 2.2001 -40.4258  
4.2300 4.1033 15.8220  
4.2630 6.0764 105.2528  
4.2970 7.3679 -110.5087  
4.3300 8.5375 56.0244  
4.3640 9.2386 -43.3936  
4.3970 9.5926 -21.5435  
4.4300 9.4367 -65.7851  
4.4630 8.8949 -87.7812  
4.4960 7.9685 -83.7312  
4.5300 6.8676 -90.5591  
4.5630 5.3657 -105.6758  
4.5970 3.2834 -68.5701  
4.6300 1.3250 -76.3019  
4.6630 -0.6518 50.4600  
4.6970 -2.6054 -36.6060  
4.7290 -4.5879 -31.2081  
4.7640 -6.4204 -19.1704  
4.7970 -8.3317 -111.6700  
4.8300 -9.6077 108.7614  
4.8650 -10.5243 14.7469  
4.8970 -11.0014 28.3570  
4.9300 -11.1152 39.4334  
4.9640 -10.8133 48.2075  
4.9960 -10.7589 -25.3156  
5.0300 -10.3020 81.7847  
5.0630 -9.4237 97.4355  
5.0970 -8.1573 94.4357  
5.1300 -6.2447 84.1135  
5.1630 -4.4004 88.0930  
5.1970 -2.3906 63.8311  
5.2300 -0.4060 19.8803  
5.2630 1.5779 39.2205  
5.2970 3.2392 -46.7059  
5.3300 4.9464 -10.5895  
5.3630 6.5555 54.4917  
5.3970 7.6556 -55.1204  
5.4300 8.5570 37.0982  
5.4630 9.0331 -44.7775  
5.4960 9.1719 -14.1166  
5.5300 8.7740 -94.0275  
5.5630 8.0337 -83.8686  
5.5970 6.8857 -81.8381  
5.6330 5.6021 -81.7805  
5.6630 4.0326 -106.9569  
5.6970 2.0330 -73.6207  
5.7300 0.1125 -32.8035  
5.7630 -1.8309 30.1404  
5.7970 -3.7361 -32.2162  
5.8300 -5.6617 -20.2985  
5.8630 -7.3094 -12.6544  
5.8970 -8.6869 -1.9330  
5.9300 -9.7630 7.0107  
5.9630 -10.4636 24.5589  
5.9960 -10.7373 32.1472  
6.0300 -10.6112 43.9738  
6.0630 -10.4729 -29.1136  
6.0970 -10.2113 65.4965  
6.1300 -9.5065 101.1259  
6.1630 -8.4279 92.9768  
6.1970 -7.0153 85.9617  
6.2300 -5.3176 84.4073  
6.2630 -3.2960 105.1362  
6.2960 -1.5420 -56.4987  
6.3300 0.4175 91.6098  
6.3630 2.1176 -33.2859  
6.3990 4.0875 48.2677  
6.4360 6.2430 110.3353  
6.4500 7.4877 -412.2179  
6.4970 8.5776 32.3527  
6.5300 9.2402 -40.9104  
6.5630 9.5446 -24.1596  
6.5970 9.2931 -61.4547  
6.6300 8.9508 -83.9964  
6.6630 8.0199 -83.9683  
6.6970 6.9182 -82.5554  
6.7300 5.2808 -109.6881  
6.7640 2.9963 -70.2597  
6.7960 1.0522 -73.9356  
6.8310 -1.2342 -54.3814  
6.8640 -3.1487 71.8033  
6.8970 -5.0737 -27.3617  
6.9300 -6.8508 -18.4674  
6.9630 -8.5179 -50.6931  
6.9960 -9.7468 48.8352  
7.0300 -10.6337 18.0297  
7.0640 -11.0582 29.5423  
7.0960 -11.1233 37.6638  
7.1300 -10.7880 48.1723  
7.1630 -10.3441 -24.7834  
7.1970 -9.8312 90.0014  
7.2310 -8.9213 90.2071  
7.2640 -7.6281 97.6721  
7.2970 -5.8907 83.9194  
7.3300 -4.0353 84.6056  
7.3630 -2.0725 51.1065  
7.3970 -0.1135 28.4414  
7.4300 1.8508 38.1166  
7.4640 3.4785 -50.8406  
7.4970 5.0458 -43.0552  
7.5300 6.4587 45.9227  
7.5670 7.5126 -14.1306  
7.5970 8.3718 42.5442  
7.6300 8.7934 -48.7099  
7.6640 8.9167 -5.6036  
7.6970 8.5246 -105.0766  
7.7300 7.7713 -80.1443  
7.7630 6.5997 -88.6468  
7.7970 5.3068 -86.5145  
7.8300 3.8351 -97.2416  
7.8640 1.9789 -68.5063  
7.8970 -0.0549 -69.6670  
7.9300 -1.9985 65.9924  
7.9640 -3.8966 -33.8539  
7.9970 -5.8465 -21.5148  
8.0300 -7.4819 -9.7508  
8.0640 -9.0452 -56.5743  
8.0970 -10.0877 69.1471  
8.1300 -10.7743 18.7195  
8.1640 -11.0196 35.4197  
8.1970 -10.8872 43.8806  
8.2300 -10.6246 -30.2256  
8.2640 -10.3351 71.9740  
8.2970 -9.5968 101.1108  
8.3300 -8.4806 92.9907  
8.3530 -7.0253 133.4708  
8.3970 -5.1138 59.9444  
8.4300 -3.1417 87.5460  
8.4490 -1.3685 -72.2064  
8.4980 0.6251 69.5670  
8.5300 2.3156 -49.4891  
8.5640 4.1485 12.5720  
8.5970 6.0437 93.0074  
8.6300 7.2650 -103.0799  
8.6640 8.3580 52.4866  
8.6970 8.9951 -45.1066  
8.7300 9.2756 -28.1278  
8.7630 9.0404 -68.7097  
8.7970 8.6657 -81.3964  
8.8300 7.6585 -88.3909  
8.8630 6.5296 -84.8586  
8.8970 4.9951 -106.6997  
8.9300 2.9458 -63.0163  
8.9640 0.9822 -74.8169  
8.9970 -1.1763 -5.0011  
9.0300 -3.1079 23.6414  
9.0640 -5.0370 -26.5570  
9.0970 -6.8003 -18.4674  
9.1680 -8.2738 1.8379  
9.1970 -9.4039 17.8418  
9.2300 -10.1535 30.4429  
9.2640 -10.4101 38.2913  
9.2970 -10.5710 -34.0214  
9.3300 -10.2745 61.5236  
9.3640 -9.6556 89.9806  
9.3970 -8.8074 93.1196  
9.4300 -7.5617 93.1205  
9.4640 -5.9622 86.1013  
9.4970 -4.0865 87.6648  
9.5300 -2.1109 45.9470  
9.5640 -0.1399 28.1911  
9.5970 1.8221 36.7118  
9.6310 3.7112 -54.4424  
9.6980 5.4020 0.7099  
9.7310 6.9755 57.1363  
9.7640 8.1214 -36.4360  
9.7960 8.8029 -49.1013  
9.8310 9.1409 -14.4971  
9.8640 8.8641 -98.6621  
9.8960 8.1572 -86.9821  
9.9340 7.0758 -73.3484  
9.9630 5.5665 -105.7772  
9.9970 3.9340 -90.6920  
10.0300 2.0497 -74.8347  
10.0630 -0.2127 -57.4462  
10.0970 -2.1589 57.6347  
10.1300 -4.0575 -33.1875  
10.1640 -5.9723 -19.7079  
10.1970 -7.6793 -35.6708  
10.2310 -9.1546 -13.7264  
10.2640 -10.1832 50.9209  
10.2970 -10.8239 24.5725  
10.3200 -11.0454 48.1668  
10.3640 -10.8656 35.0909  
10.3970 -10.5756 -24.0405  
10.4150 -10.2625 121.6800  
10.4650 -9.4923 69.5218  
10.4970 -8.3482 95.9133  
10.5300 -6.7943 88.4669  
10.5640 -4.9171 81.3942  
10.5970 -2.9213 86.8641  
10.6300 -0.9668 12.0448  
10.6640 1.0209 42.3567  
10.7000 2.7016 -42.3923  
10.7300 4.4956 11.3117  
10.7640 6.0892 5.4870  
10.7970 7.2826 -15.9366  
10.8300 8.3123 43.4107  
10.8640 8.9202 -38.2165  
10.8970 9.1449 -32.2396  
10.9310 8.8509 -68.2723  
10.9640 8.2477 -81.6190  
10.9970 7.2086 -88.4669  
11.0300 6.0431 -84.5446  
11.0630 4.4940 -105.9878  
11.0970 2.7071 -64.4211  
11.1310 0.7316 -70.9516  
11.1640 -1.1988 57.0843  
11.1970 -3.1237 -37.7260  
11.2300 -5.0230 -24.4547  
11.2630 -6.7415 -15.5765  
11.2970 -8.8068 -181.2212  
11.3300 -9.9339 195.8729  
11.3640 -10.7220 17.6185  
11.3970 -11.0622 29.7297  
11.4300 -11.0469 41.3853  
11.4630 -10.6211 51.2760  
11.4970 -10.4420 -17.1572  
11.5310 -9.8396 87.8761  
11.5640 -8.8564 90.9509  
11.5970 -7.5351 86.8902  
11.6310 -5.3267 79.6547  
11.6640 -3.3988 110.9126  
11.6970 -1.5222 2.5847  
11.7300 0.3899 40.4925  
11.7640 2.2833 34.6603  
11.7970 3.8358 -52.0169  
11.8670 5.4373 -1.3201  
11.8970 6.9141 57.9788  
11.9300 7.9648 -38.1528  
11.9640 8.5871 -41.6699  
11.9970 8.8213 -35.5456  
12.0300 8.4402 -75.5320  
12.0640 7.7937 -75.5515  
12.0970 6.7138 -90.8195  
12.1300 5.2301 -86.6775  
12.1640 3.6305 -84.5803  
12.1970 1.7989 -73.0871  
12.2330 -0.4102 -56.5538  
12.2640 -2.2836 67.6869  
12.2970 -4.1129 -29.5767  
12.3300 -5.8938 -20.8841  
12.3640 -7.4474 -6.4549  
12.3970 -8.7467 -0.7896  
12.4300 -9.7491 -0.8263  
12.4510 -10.3371 61.0795  
12.4980 -10.5300 22.8975  
12.5300 -10.3356 45.6470  
12.5640 -10.0003 -18.4336  
12.5970 -9.6830 58.1167  
12.6310 -8.9127 104.5354  
12.6640 -7.7736 90.8974  
12.6970 -6.3409 82.2765  
12.7310 -4.6197 84.1249  
12.7640 -2.6911 62.0063  
12.7970 -0.8158 22.7235  
12.8300 1.0893 41.6267  
12.8640 2.7125 -39.9405  
12.8970 4.3983 -0.0307  
12.9310 5.9440 15.2138  
12.9640 7.0873 -14.2594  
12.9970 8.0398 33.0922  
13.0310 8.5809 -41.1432  
13.0630 8.7476 -27.6148  
13.0970 8.4884 -65.0794  
13.1310 7.8820 -80.0694  
13.1640 6.8664 -82.3480  
13.1970 5.7005 -86.7357  
13.2300 4.2202 -95.2815  
13.2630 2.4438 -74.0348  
13.2970 0.4873 -66.8274  
13.3310 -1.3817 57.8312  
13.3640 -3.2273 -35.2625  
13.3970 -5.0685 -25.4565  
13.4300 -6.7385 -15.1969  
13.4640 -8.4323 -87.0332  
13.4970 -9.5421 94.5979  
13.5310 -10.2999 19.3435  
13.5630 -10.6452 30.6648  
13.5970 -10.6095 40.1718  
13.6300 -10.4533 -32.3042  
13.6640 -10.2719 65.2196  
13.6970 -9.6755 90.5320  
13.7300 -8.6953 90.8262  
13.7640 -7.3783 84.2799  
13.7980 -5.4941 79.8180  
13.8300 -3.5970 101.5854  
13.8640 -1.6999 19.3429  
13.8970 0.2072 32.7566  
13.9310 2.0997 35.9033  
13.9640 3.9094 -57.4277  
14.0340 5.4881 -1.3198  
14.0630 6.9411 59.6990  
14.0970 7.9699 -36.6216  
14.1340 8.5660 -39.5061  
14.1620 8.7719 -42.4314  
14.1820 8.3787 -136.9800  
14.2310 7.6620 -52.6189  
14.2640 6.5510 -86.7181  
14.2970 5.0177 -90.9842  
14.3310 3.3861 -84.6428  
14.3640 1.5363 -68.9170  
14.3970 -0.6744 -56.9008  
14.4310 -2.5578 59.6319  
14.4640 -4.3833 -26.7353  
14.4970 -6.1554 -19.8237  
14.5310 -7.5509 30.1991  
14.5640 -8.8193 -39.6237  
14.5980 -9.7604 12.0738  
14.6300 -10.3033 30.6355  
14.6640 -10.4502 31.8317  
14.6970 -10.4099 -12.2222  
14.7300 -10.0714 33.4809  
14.7640 -9.7080 66.9547  
14.7970 -8.9011 107.6639  
14.8300 -7.7425 86.7744  
14.8640 -6.4150 79.8344  
14.8970 -4.6729 86.0560  
14.9300 -2.7717 60.6264  
14.9640 -0.8704 28.8499  
14.9970 1.0461 37.4040  
15.0310 2.8464 -46.0199  
15.0640 4.5906 16.4661  
15.0970 6.0666 -12.2602  
15.1310 7.1458 -12.2280  
15.1640 8.0927 46.6785  
15.1970 8.6104 -47.8005  
15.2300 8.7296 -34.7185  
15.2640 8.4263 -65.3955  
15.2970 7.7626 -79.5017  
15.3300 6.7173 -78.2258  
15.3640 5.5286 -88.2181  
15.3970 3.9732 -94.6409  
15.4300 2.2284 -69.6388  
15.4640 0.4213 -30.5622  
15.4970 -1.4652 22.6233  
15.5300 -3.3062 -34.0197  
15.5640 -5.1114 -23.1672  
15.5970 -6.7444 -15.1969  
15.6300 -8.5089 -119.3622  
15.6640 -9.6052 120.6339  
15.6970 -10.3263 22.7733  
15.7300 -10.6370 29.7415  
15.7640 -10.5907 37.4061  
15.7980 -10.5411 -29.6066  
15.8300 -10.3368 71.7142  
15.8640 -9.7077 91.8798  
15.8970 -8.7135 86.7928  
15.9300 -7.3700 90.6368  
15.9650 -5.3742 73.8418  
15.9970 -3.5185 84.3891  
16.0300 -1.6158 37.0127  
16.0630 0.3077 36.0419  
16.0980 1.9689 -38.5915  
16.1300 3.7726 13.0685  
16.1640 6.4960 337.9971  
16.1970 7.7394 -353.8379  
16.2310 8.8823 54.7066  
16.2640 9.5951 -39.7150  
16.2970 9.9380 -33.7801  
16.3310 9.8295 -53.3456  
16.3640 9.3284 -81.9385  
16.3970 8.4505 -78.1443  
16.4310 7.4208 -84.3649  
16.4640 6.0359 -94.9528  
16.4970 3.2467 -77.3217  
16.5310 1.3787 -72.4999  
16.5570 -0.8221 -56.4736  
16.5800 -2.7027 82.2960  
16.6300 -4.5693 -19.5126  
16.6640 -6.3293 -21.9998  
16.6970 -7.6049 64.8737  
16.7310 -8.8520 -67.4803  
16.7640 -9.7558 17.1018  
16.7970 -10.2576 26.8591  
16.8310 -10.3867 34.6067  
16.8640 -10.1352 40.6039  
16.8970 -9.7965 -18.0615  
16.9300 -9.3920 77.2916  
16.9640 -8.5622 96.4238  
16.9970 -7.3577 90.8572  
17.0310 -6.0957 79.8609  
17.0640 -4.3475 77.8134  
17.0970 -2.4265 69.4976  
17.1310 -0.5230 20.8987  
17.1640 1.3917 39.0597  
17.1970 3.0128 -48.3861  
17.2310 4.7528 17.4538  
17.2640 6.1924 -13.7473  
17.2970 7.2580 -13.9912  
17.3310 8.1571 39.2248  
17.3640 8.4646 -96.9874  
17.3970 8.6484 40.3228  
17.4310 8.2967 -90.0331  
17.4640 7.6172 -77.8246  
17.4970 6.5231 -86.5671  
17.5300 5.2889 -90.8421  
17.5640 3.6943 -88.5385  
17.5970 1.9176 -68.9474  
17.6300 -0.0451 -70.3211  
17.6640 -1.9389 59.4587  
17.6980 -3.6157 -30.2885  
17.7300 -5.5042 -24.6002  
17.7640 -7.1181 -9.2501  
17.7980 -8.7898 -92.5546  
17.8310 -9.8450 100.2865  
17.8640 -10.5306 21.1256  
17.8980 -10.8022 33.2309  
17.9310 -10.7191 38.5443  
17.9650 -10.5022 -28.9030  
17.9980 -10.2698 65.9628  
18.0310 -9.6084 98.8019  
18.0640 -8.5818 86.7845  
18.0980 -7.2384 83.9630  
18.1310 -5.3081 82.4455  
18.1470 -3.3991 193.6170  
18.1980 -1.5857 -5.0980  
18.2310 0.3026 56.9629  
18.2640 1.9452 -35.9424  
18.2980 3.8477 47.5658  
18.3310 5.9144 115.7114  
18.3640 7.1257 -160.4294  
18.3980 8.2085 46.4721  
18.4300 8.8757 -40.6799  
18.4640 9.1987 -21.2356  
18.4980 9.0095 -59.4954  
18.5310 8.5884 -78.1724  
18.5640 7.6956 -85.9938  
18.5980 6.6478 -80.4450  
18.6310 5.1094 -99.6762  
18.6640 2.9605 -69.2684  
18.6990 1.1602 -51.7023  
18.7340 -0.6928 30.1134  
18.7490 -2.5465 -87.2238  
18.7980 -4.4068 -16.0903  
18.8310 -6.1303 -19.8300  
18.8640 -7.7294 -40.5037  
18.8800 -8.9170 79.8601  
18.9310 -9.7841 9.2171  
18.9640 -10.2336 26.8656  
18.9970 -10.3274 38.5178  
19.0310 -10.0802 47.0498  
19.0640 -10.0184 -24.2070  
19.0970 -9.5541 82.2916  
19.1310 -8.7106 88.3584  
19.1640 -7.5015 90.9404  
19.1810 -5.8876 159.5410  
19.2310 -4.1289 54.5173  
19.2640 -2.2288 57.0613  
19.2980 -0.3530 18.9651  
19.3310 1.5149 36.0987  
19.3640 3.0774 -44.0687  
19.3980 4.6588 -17.9329  
19.4310 6.1894 66.9051  
19.4640 7.4490 8.8888  
19.4970 8.2948 -34.4318  
19.5310 8.7340 -39.8358  
19.5640 8.8416 -17.8490  
19.5800 8.4744 -179.0826  
19.6310 7.7995 -47.6978  
19.6640 6.7197 -86.5934  
19.6800 5.5117 -171.0528  
19.7300 4.0511 -62.6902  
19.7470 2.1391 -135.6987  
19.7980 0.1469 -9.9724  
19.8320 -1.6888 12.5914  
19.8640 -3.5014 -35.0925  
19.8830 -5.3246 -36.5243  
19.9310 -6.9020 -8.5076  
19.9640 -8.4037 -50.7918  
19.9800 -9.4170 126.7275  
20.0310 -10.0962 11.8370  
20.0640 -10.3490 34.2183  
20.0800 -10.2345 85.3987  
20.1310 -10.1837 -22.4512  
20.1470 -9.9426 145.6387  
20.1980 -9.2632 63.9216  
20.2350 -8.2146 81.0331  
20.2510 -6.8389 178.9722  
20.2980 -5.0378 54.8314  
20.3310 -3.1142 98.5544  
20.3640 -1.4288 -53.8687  
20.3800 0.4410 185.7706  
20.4320 2.0553 -22.8455  
20.4650 3.9445 48.6075  
20.4980 5.9900 117.9770  
20.5310 7.1739 -162.2952  
20.5640 8.1960 41.7873  
20.6010 8.8045 -34.3587  
20.6180 9.0580 -57.2164  
20.6470 8.8003 -64.1624  
20.6970 8.4758 -48.8947  
20.7310 7.5691 -83.8343  
20.7490 6.5069 -152.4044  
20.7990 4.9423 -68.3841  
20.8310 2.7736 -67.1295  
20.8640 0.9218 -66.2582  
20.8970 -1.0426 7.6779  
20.9310 -2.8698 2.9371  
20.9640 -4.6880 -26.7285  
20.9800 -6.3762 -35.0510  
21.0640 -7.8257 -0.6948  
21.0980 -8.9339 16.5828  
21.1310 -9.6695 29.7297  
21.1470 -9.9456 73.5799  
21.1980 -9.8505 30.6609  
21.2310 -9.6181 -24.6761  
21.2640 -9.1122 90.5721  
21.2970 -8.3166 90.8099  
21.3140 -7.1456 168.9217  
21.3650 -5.6475 53.1534  
21.3980 -3.8845 78.4956  
21.4310 -2.0289 45.1500  
21.4490 -0.1675 57.6808  
21.4980 1.6957 24.4188  
21.5310 3.2429 -48.3792  
21.5650 4.9344 18.4619  
21.5990 6.2734 -15.7460  
21.6310 7.5028 59.3788  
21.6640 8.3175 -38.6073  
21.6980 8.7147 -43.0926  
21.7310 8.7932 -18.0692  
21.7640 8.4397 -85.7892  
21.7970 7.7245 -78.1098  
21.8140 6.6027 -168.7825  
21.8650 5.3673 -53.5998  
21.8980 3.7693 -90.8392  
21.9310 1.9836 -73.0948  
21.9640 -0.1564 -49.8045  
21.9800 -1.9979 107.0054  
22.0310 -3.7957 -20.1867  
22.0640 -5.6127 -23.8620  
22.0980 -7.1781 -9.2613  
22.1310 -8.6165 -39.6567  
22.1470 -9.6021 103.7613  
22.1980 -10.2350 15.5325  
22.2310 -10.4694 29.9304  
22.2470 -10.3118 94.2212  
22.2980 -10.0742 -16.5186  
22.3310 -9.7987 63.3483  
22.3470 -9.0931 204.4437  
22.3980 -8.0078 59.0123  
22.4310 -6.6048 86.7541  
22.4470 -4.8268 152.5379  
22.4970 -2.9286 57.2404  
22.5140 -1.0876 12.9977  
22.5650 0.8009 28.6579  
22.6010 2.6422 28.7788  
22.6170 4.4587 -68.1244  
22.6520 6.2633 56.3114  
22.6980 7.4210 -69.5059  
22.7310 8.4301 46.1550  
22.7650 9.0187 -39.4624  
22.7980 9.2813 -24.8217  
22.8310 9.0221 -71.4237  
22.8650 8.4960 -71.9906  
22.8980 7.5660 -78.0901  
22.9310 6.2451 -87.0757  
22.9640 4.6904 -103.8741  
22.9970 2.7238 -65.0852  
23.0310 0.8471 -67.6148  
23.0470 -1.0026 112.1447  
23.0980 -2.8372 -23.3646  
23.1310 -4.6781 -26.7285  
23.1470 -6.3487 -40.8993  
23.2320 -7.7711 0.4143  
23.2640 -8.8754 18.8378  
23.2980 -9.5889 30.4749  
23.3310 -9.8323 38.5351  
23.3470 -9.7140 91.8517  
23.3970 -9.4293 -12.6936  
23.4160 -9.0252 157.2789  
23.4650 -8.2023 61.1610  
23.4980 -7.0039 87.0188  
23.5310 -5.4678 82.5376  
23.5650 -3.6638 79.8230  
23.5980 -1.7727 44.6594  
23.6310 0.1043 27.1297  
23.6650 1.9767 36.0477  
23.6980 3.5238 -54.0659  
23.7670 5.1343 0.0000  
23.7820 6.6319 123.9776  
23.8310 7.7062 -25.2385  
23.8640 8.3942 -30.0436  
23.8800 8.7304 -49.5706  
23.9310 8.4712 -63.5483  
23.9640 7.7927 -82.4027  
23.9800 6.7518 -170.5439  
24.0310 5.3013 -56.2838  
24.0650 3.7319 -87.4508  
24.0980 1.9154 -74.8560  
24.1340 -0.2449 -43.8628  
24.1490 -2.1047 117.9009  
24.1980 -3.9684 -21.0224  
24.2310 -5.8128 -18.1791  
24.2640 -7.3645 -9.5419  
24.2800 -8.6562 -7.4196  
24.3310 -9.6280 9.2200  
24.3650 -10.2336 23.2987  
24.3980 -10.4241 35.6507  
24.4310 -10.2264 42.8122  
24.4640 -9.9202 -14.9981  
24.4830 -9.6101 95.1547  
24.5320 -8.8574 69.3039  
24.5690 -7.7584 77.3668  
24.6020 -6.3417 86.7446  
24.6170 -4.6555 171.7948  
24.6650 -2.7909 46.9393  
24.6980 -0.9323 22.2009  
24.7170 0.9407 69.4999  
24.7650 2.5360 -28.4067  
24.7980 4.2816 30.5301  
24.8320 5.9390 27.2238  
24.8650 7.0499 -62.6938  
24.8980 8.0309 47.3922  
24.9310 8.5860 -42.3454  
24.9470 8.7885 -59.3000  
24.9980 8.5477 -42.7365  
25.0310 7.9768 -77.8152  
25.0470 7.0022 -169.7926  
25.0980 5.8904 -53.6398  
25.1310 4.3488 -99.7448  
25.1640 2.5081 -62.5325  
25.1980 0.7336 -41.4347  
25.2310 -1.1180 24.0591  
25.2470 -2.9514 -75.9614  
25.3010 -4.7744 -15.6303  
25.3150 -6.4298 -36.0810  
25.3650 -8.4352 -121.3404  
25.3980 -9.5522 186.8895  
25.4140 -10.3357 37.4519  
25.4650 -10.6919 19.2332  
25.4980 -10.7011 42.6354  
25.5140 -10.6599 -56.5002  
25.5650 -10.5031 38.1998  
25.5980 -9.9314 88.9392  
25.6320 -8.9773 87.6450  
25.6500 -7.6865 158.9360  
25.6980 -5.5339 53.1602  
25.7310 -3.6782 96.9241  
25.7650 -1.8107 21.0888  
25.7970 0.0584 31.1404  
25.8140 1.9095 72.2255  
25.8650 3.6748 -34.5648  
25.9310 5.2361 -1.3909  
25.9650 6.6865 53.7280  
25.9810 7.7064 -82.8626  
26.0350 8.1492 -53.8828  
26.0490 8.3573 14.6040  
26.0980 8.0104 -47.9930  
26.1310 7.3219 -81.7834  
26.1650 6.2617 -80.0042  
26.1970 4.7934 -89.1791  
26.2130 3.2169 -177.7933  
26.2650 1.4402 -40.2530  
26.2970 -0.5375 -5.7431  
26.3130 -2.3563 16.4740  
26.3640 -3.9957 -21.9013  
26.3800 -5.7153 -37.2723  
26.4320 -7.2871 -16.7972  
26.4640 -8.5260 19.6718  
26.4800 -9.4462 29.1956  
26.5310 -10.0022 15.4500  
26.5480 -10.1568 68.8158  
26.5850 -9.9616 37.9430  
26.6140 -9.8037 -19.1655  
26.6650 -9.4911 35.4913  
26.6980 -8.7157 106.4181  
26.7310 -7.5959 86.2672  
26.7650 -6.1188 79.3992  
26.7980 -4.4474 77.9525  
26.8140 -2.5782 152.8719  
26.8650 -0.7437 8.6339  
26.8980 1.1116 41.7639  
26.9130 2.9322 70.3924  
26.9650 4.4910 -61.0122  
26.9980 5.9609 27.9072  
27.0130 7.2878 138.7413  
27.0650 8.2150 -22.1049  
27.0980 8.7387 -40.4926  
27.1130 8.9107 -62.9304  
27.1640 8.6119 -44.3618  
27.1980 8.0254 -71.6354  
27.2140 7.0310 -168.8995  
27.2650 5.6453 -55.9956  
27.2970 4.2495 -102.3078  
27.3140 2.5830 -105.0777  
27.3640 0.7721 12.7289  
27.3800 -1.0572 -83.2673  
27.4310 -2.8643 -21.8715  
27.4470 -4.6554 -48.9698  
27.4990 -6.2668 -8.9355  
27.5130 -8.3349 -500.2586  
