Tempo Angle omega x y
s degrees degrees/s  
2.9630 -2.4028 -51.5822  
2.9960 -4.4612 -51.8970  
3.0300 -6.4548 -45.6373  
3.0630 -8.3507 -36.8035  
3.0960 -10.1872 -33.3522  
3.1120 -11.7608 -34.1311  
3.1630 -13.2331 -10.0347  
3.2300 -14.4251 6.5597  
3.2630 -15.3424 12.7595  
3.2970 -16.0207 20.4598  
3.3300 -16.4249 31.4782  
3.3630 -16.5374 36.5253  
3.3960 -16.3650 39.2768  
3.4300 -15.8830 55.3542  
3.4630 -15.1209 51.5253  
3.4970 -14.1350 49.7628  
3.5300 -12.8454 76.5331  
3.5640 -11.3817 64.1288  
3.5960 -9.7592 62.7690  
3.6300 -7.9486 75.7975  
3.6460 -6.0812 100.3785  
3.6970 -4.1163 42.7526  
3.7300 -2.0792 61.1943  
3.7630 -0.0104 66.6096  
3.7970 2.0243 39.9859  
3.8300 4.0093 36.2014  
3.8630 5.8972 47.1106  
3.8790 7.6546 54.7255  
3.9330 9.2694 10.7781  
3.9470 10.6537 19.4928  
3.9970 11.7488 -25.7370  
4.0310 12.9038 81.7742  
4.0630 13.6802 -55.1991  
4.0970 14.1763 -17.8339  
4.1290 14.4775 -18.3913  
4.1460 14.5469 -66.0675  
4.1970 14.2890 -33.6970  
4.2300 13.8129 -39.5862  
4.2630 13.0575 -67.0156  
4.2970 12.0547 -64.7152  
4.3300 10.9614 -66.4392  
4.3630 9.4259 -49.7334  
4.3790 7.7493 -198.5652  
4.4300 5.9758 -30.9064  
4.4630 4.0448 -65.5396  
4.4790 1.9735 -157.9035  
4.5300 -0.0952 -33.1903  
4.5630 -2.2034 -51.5535  
4.5790 -4.2787 -117.7038  
4.6300 -6.2547 -23.6458  
4.6460 -8.1410 -81.0320  
4.6970 -9.9498 -16.9809  
4.7330 -11.5105 -19.3231  
4.7490 -13.2693 -222.3060  
4.7800 -14.3682 143.0696  
4.8300 -15.6352 -84.1339  
4.8630 -16.3259 123.3529  
4.8810 -16.7771 38.4976  
4.9290 -16.9365 21.5629  
4.9460 -16.8629 66.1212  
4.9960 -16.5051 30.8936  
5.0120 -15.8902 106.6181  
5.0640 -15.0361 32.6260  
5.0970 -13.6574 51.1768  
5.1120 -12.4867 156.9568  
5.1680 -10.6775 38.9099  
5.1960 -9.0579 77.6882  
5.2300 -7.2463 76.8398  
5.2630 -5.3810 47.6321  
5.2970 -3.4266 59.2468  
5.3300 -1.3029 98.1525  
5.3640 0.7487 28.9403  
5.3960 2.7498 37.2303  
5.4120 4.7187 85.4783  
5.4640 6.5897 26.4422  
5.4970 8.3208 23.6248  
5.5150 9.9205 47.8794  
5.5640 11.3017 8.7085  
5.5970 12.6722 44.4041  
5.6300 13.7346 -32.3137  
5.6460 14.3905 -51.6062  
5.6970 14.8703 -15.2537  
5.7300 15.1445 -26.1670  
5.7460 15.1617 -75.2213  
5.7960 14.9109 -26.0925  
5.8120 14.4451 -85.6095  
5.8670 13.7137 -32.6218  
5.8790 12.6776 -218.4709  
5.9300 11.2755 -43.0122  
5.9640 9.8299 -44.1598  
5.9970 8.1717 -89.4498  
6.0130 6.3199 -169.5582  
6.0640 4.3957 -31.1594  
6.0970 2.3717 -66.6704  
6.1300 0.2913 -56.6725  
6.1460 -1.8170 -102.9663  
6.1970 -3.9167 -33.5101  
6.2300 -5.8919 -41.6803  
6.2460 -7.7860 -86.4857  
6.3010 -9.6077 -14.1250  
6.3140 -11.2036 -53.3994  
6.3640 -12.5531 -4.9829  
6.4300 -13.7437 0.0000  
6.4460 -14.6721 26.4331  
6.4970 -15.3267 16.9918  
6.5300 -15.7388 23.5600  
6.5460 -15.8419 86.3501  
6.5970 -15.6530 30.2879  
6.6300 -15.1721 46.5378  
6.6460 -14.4438 106.0883  
6.6970 -13.4603 36.4337  
6.7120 -12.2164 156.9568  
6.7640 -10.7546 41.9030  
6.7970 -9.1359 60.3634  
6.8130 -7.3234 175.3040  
6.8640 -5.4323 30.6436  
6.8970 -3.4780 61.0421  
6.9300 -1.4760 61.2620  
6.9460 0.5926 137.5847  
6.9970 2.6106 23.3602  
7.0300 4.5796 41.4440  
7.0460 6.4255 70.3056  
7.0980 8.1566 19.8024  
7.1310 9.7574 20.8843  
7.1550 11.2943 90.2543  
7.1790 12.1911 -201.6018  
7.2300 13.8121 181.4991  
7.2480 14.5898 -356.1924  
7.2970 15.0695 -15.8763  
7.3130 15.3438 -53.9694  
7.3640 15.3609 -23.5989  
7.3970 15.1351 -39.5341  
7.4120 14.6694 -91.3168  
7.4640 13.9133 -42.5735  
7.4970 12.7205 -66.7280  
7.5130 11.7921 -137.1013  
7.5640 9.7879 -29.4399  
7.5970 8.1071 -96.3118  
7.6130 6.3325 -107.1769  
7.6640 4.4251 -42.9785  
7.6970 2.4053 -70.5387  
7.7130 0.3300 -116.2309  
7.7630 -1.7783 -33.9836  
7.7790 -3.8360 -106.8135  
7.8310 -5.8112 -26.4509  
7.8640 -7.6879 -36.6761  
7.8790 -9.5096 -63.3558  
7.9300 -11.0829 -13.6116  
7.9660 -12.5105 -7.1811  
7.9800 -13.7256 -4.7625  
8.0300 -14.7004 1.5209  
8.0460 -15.4469 26.4331  
8.0970 -15.9367 16.9918  
8.1300 -16.1780 23.5600  
8.1460 -16.1435 86.3501  
8.1970 -15.8336 30.2879  
8.2300 -15.2750 46.5378  
8.2460 -14.4773 106.0883  
8.2970 -13.4847 33.1282  
8.3160 -12.2332 132.7860  
8.3640 -10.7795 43.7094  
8.3970 -9.1593 63.3002  
8.4130 -7.3698 159.9121  
8.4640 -5.4955 31.8720  
8.4970 -3.5579 61.0273  
8.5130 -1.5528 138.8332  
8.5640 0.4819 35.8866  
8.5970 2.4828 41.2257  
8.6130 4.4445 81.0625  
8.6680 6.2734 21.7246  
8.6820 7.9782 61.2236  
8.7300 9.8252 73.1546  
8.7460 11.4539 23.4754  
8.7810 12.7792 -40.2563  
8.8300 14.0971 39.5879  
8.8460 14.8371 -222.3390  
8.8970 15.3711 -4.5091  
8.9130 15.6280 -88.1761  
8.9640 15.6350 -23.5657  
8.9790 15.4028 -79.7542  
9.0310 14.9544 -25.1166  
9.0640 13.9335 -67.0543  
9.0800 12.6549 -137.5787  
9.1310 11.3148 -39.6985  
9.1670 9.6071 -48.2242  
9.1830 7.9612 -183.6761  
9.2140 6.1664 -55.4731  
9.2640 4.2766 -47.2157  
9.2960 2.2700 -74.0556  
9.3130 0.2181 -96.9891  
9.3630 -1.8731 -33.9836  
9.3790 -3.9139 -106.8135  
9.4310 -5.8721 -26.4509  
9.4640 -7.7489 -36.6761  
9.4970 -9.5471 -28.7981  
9.5130 -11.1035 -32.5256  
9.5680 -12.5301 -7.6646  
9.5820 -13.3774 245.1061  
9.6310 -14.4412 -92.5310  
9.6460 -15.1876 101.6057  
9.6970 -15.6775 16.9918  
9.7300 -15.9102 26.1476  
9.7640 -15.8758 38.1238  
9.7790 -15.5658 102.9788  
9.8300 -15.0072 30.1127  
9.8460 -14.2269 106.0883  
9.8970 -13.2186 36.4337  
9.9290 -12.3180 73.5735  
9.9460 -10.7575 121.4365  
9.9980 -9.1372 40.8180  
10.0310 -7.3246 84.5339  
10.0460 -5.4628 90.3186  
10.0970 -3.5315 39.0561  
10.1130 -1.5116 151.8483  
10.1640 0.5459 37.5074  
10.1970 2.5515 35.6959  
10.2130 4.5065 84.5081  
10.2640 6.3373 21.8039  
10.2980 8.0858 36.5119  
10.3340 9.6678 12.7101  
10.3480 11.1372 118.9048  
10.4310 12.5879 14.0600  
10.4640 13.5563 -85.8074  
10.4800 14.2136 -42.5719  
10.5310 14.5685 -21.7865  
10.5630 14.6867 -37.1279  
10.5790 14.5347 -84.4565  
10.6300 14.1704 -19.7923  
10.6460 13.4687 -133.3555  
10.7010 12.4868 -42.6343  
10.7150 11.1381 -143.0339  
10.7640 9.5234 -30.4713  
10.7980 7.8783 -92.2265  
10.8130 6.1317 -113.0773  
10.8640 4.2822 -41.9650  
10.8970 2.3185 -70.6032  
10.9130 0.3228 -104.4683  
10.9640 -1.7230 -29.6263  
10.9970 -3.7412 -56.2705  
11.0130 -5.6530 -80.0848  
11.0640 -7.4834 -23.3004  
11.0800 -9.2669 -63.9853  
11.1300 -10.8054 -13.7078  
11.1460 -12.1892 -9.3928  
11.2310 -13.3687 -1.1369  
11.2640 -14.2905 7.4824  
11.2970 -14.9596 25.9505  
11.3130 -15.3752 63.9333  
11.3640 -15.4864 23.2829  
11.3790 -15.3244 96.7096  
11.4300 -14.8918 29.7722  
11.4460 -14.1889 104.9010  
11.4970 -13.2504 32.7608  
11.5130 -12.0474 155.9500  
11.5640 -10.6357 39.0108  
11.5790 -9.0170 154.4812  
11.6310 -7.2255 49.6949  
11.6630 -5.3975 43.4042  
11.6880 -3.4890 79.6744  
11.7130 -1.4560 107.7973  
11.7640 0.5898 32.3042  
11.7790 2.5857 78.5310  
11.8310 4.5426 24.6567  
11.8460 6.4143 109.4867  
11.8970 8.1716 16.6011  
11.9130 9.7365 24.4996  
11.9640 11.1378 18.6141  
11.9970 12.2706 -39.2987  
12.0130 13.4595 159.5811  
12.0630 14.1584 -44.1152  
12.0820 14.6498 -22.4809  
12.1300 14.9039 -24.8944  
12.1460 14.9109 -74.3065  
12.1970 14.6353 -23.2053  
12.2130 14.1629 -70.1367  
12.2630 13.4635 -37.5455  
12.2800 12.4033 -156.3880  
12.3310 11.2892 -36.0045  
12.3640 9.7595 -48.5571  
12.3790 8.1368 -209.0541  
12.4310 6.3814 -33.7228  
12.4640 4.5315 -64.8701  
12.4800 2.5509 -155.9977  
12.5310 0.5382 -29.4906  
12.5640 -1.5132 -45.7633  
12.5790 -3.5626 -123.7219  
12.6310 -5.4818 -26.1114  
12.6630 -7.3286 -34.7206  
12.6800 -9.1174 -60.1725  
12.7320 -10.6610 -13.1692  
12.7630 -12.3755 -111.6697  
12.7800 -13.3835 289.6925  
12.8300 -14.6408 -99.7791  
12.8490 -15.3779 194.5982  
12.8970 -15.8956 14.2544  
12.9130 -16.1254 63.8820  
12.9640 -16.1009 23.2658  
12.9790 -15.8202 96.7078  
13.0310 -15.2686 32.4160  
13.0630 -14.4809 52.3990  
13.0800 -13.1967 88.3999  
13.1310 -12.1721 45.6565  
13.1630 -10.4331 67.3489  
13.1800 -8.8488 126.5648  
13.2130 -7.0744 78.3071  
13.2640 -5.2467 30.4847  
13.2790 -3.3161 147.7491  
13.3310 -1.3298 38.5960  
13.3460 0.6656 118.4912  
13.3970 2.6279 26.3900  
13.4130 4.5752 84.5081  
13.4650 6.4008 21.3846  
13.4970 8.0957 26.4958  
13.5130 9.6435 42.5384  
13.5640 10.9752 8.2924  
13.5800 12.2668 72.1175  
13.6300 13.4476 22.1762  
13.6460 14.1592 -167.8501  
13.6800 14.6503 -12.5806  
13.7130 14.9044 -31.0252  
13.7640 14.8874 -26.6331  
13.7790 14.6642 -63.3942  
13.8310 14.2208 -26.0447  
13.8460 13.5338 -116.9423  
13.8970 12.5433 -51.2307  
13.9130 11.2205 -135.6010  
13.9470 9.6375 -43.9145  
13.9800 8.0322 -88.1167  
14.0310 6.2773 -37.7257  
14.0460 4.4247 -133.3983  
14.0970 2.4570 -49.2140  
14.1130 0.4212 -101.9204  
14.1630 -1.6470 -33.5853  
14.1800 -3.6918 -89.3694  
14.2300 -5.6280 -30.5610  
14.2460 -7.4669 -74.7094  
14.2980 -9.2333 -14.7767  
14.3130 -10.7945 -57.0912  
14.3640 -12.1880 -4.8416  
14.4300 -13.3644 2.5885  
14.4460 -14.2649 15.4783  
14.4980 -14.9169 16.4545  
14.5160 -15.2987 56.7840  
14.5640 -15.4175 23.1495  
14.5790 -15.2477 90.4587  
14.6310 -14.7898 32.4348  
14.6460 -14.0873 111.8390  
14.6980 -13.1321 32.1177  
14.7310 -11.9194 70.5600  
14.7460 -10.5083 143.6777  
14.7980 -8.9067 41.3769  
14.8130 -7.1315 172.8714  
14.8640 -5.3204 27.0588  
14.8820 -3.4213 110.6589  
14.9300 -1.4579 41.6390  
14.9460 0.5543 135.9908  
14.9970 2.5334 26.3900  
15.0130 4.4806 84.5081  
15.0640 6.2893 18.4862  
15.0800 7.9842 63.5667  
15.1300 9.5320 13.6123  
15.1460 11.0075 116.8384  
15.2320 12.2581 -10.0903  
15.2630 13.2094 -32.3113  
15.2800 13.9181 -25.1613  
15.3300 14.2897 -23.8806  
15.3460 14.4080 -74.2557  
15.3970 14.2621 -25.2954  
15.4130 13.9203 -63.4483  
15.4640 13.2412 -46.2164  
15.4800 12.2763 -136.0628  
15.5310 10.9242 -39.2642  
15.5460 9.5103 -99.0048  
15.5980 7.9047 -56.1488  
15.6310 6.1498 -58.1862  
15.6490 4.3142 -111.1652  
15.6800 2.3505 -79.6499  
15.7130 0.3655 -45.5763  
15.7650 -1.7028 -35.5142  
15.7800 -3.7042 -112.5738  
15.8310 -5.6237 -26.6416  
15.8470 -7.4626 -74.7094  
15.8970 -9.2298 -15.3678  
15.9130 -10.7906 -53.5230  
15.9640 -12.1868 -5.3720  
15.9810 -13.5338 -88.7377  
16.0140 -14.3911 73.5665  
16.0640 -15.0729 5.0154  
16.0790 -15.4848 56.8416  
16.1310 -15.6338 18.0890  
16.1460 -15.5279 79.3280  
16.1980 -15.1671 26.0224  
16.2130 -14.5445 123.3580  
16.2640 -13.6856 29.5385  
16.2800 -12.6325 104.2137  
16.3140 -11.1961 68.4040  
16.3640 -9.7870 43.0734  
16.3800 -8.1879 134.4436  
16.4310 -6.3883 56.0231  
16.4460 -4.5711 74.5042  
16.4970 -2.6734 39.0976  
16.5130 -0.6548 160.1215  
16.5650 1.3406 31.1513  
16.5790 3.3204 96.3633  
16.6300 5.2520 23.2531  
16.6460 7.0622 69.4673  
16.6980 8.7420 16.3449  
16.7160 10.2920 47.4067  
16.7640 11.9232 76.4326  
16.7800 13.0363 -253.9766  
16.8310 14.2570 60.2022  
16.8460 14.9368 -189.7600  
16.8980 15.4134 -7.9468  
16.9130 15.6341 -80.6361  
16.9640 15.6171 -23.3482  
16.9800 15.3705 -74.0713  
17.0310 14.9267 -21.9908  
17.0460 14.1615 -157.3750  
17.0800 12.8282 -59.1813  
17.1320 11.6842 -41.7565  
17.1640 10.1035 -40.5173  
17.1800 8.5150 -182.7037  
17.2300 6.7574 -42.1146  
17.2460 4.9207 -124.9869  
17.2970 2.9561 -48.4263  
17.3130 0.9598 -93.8796  
17.3640 -1.0919 -32.8586  
17.3800 -3.0760 -105.2785  
17.4310 -5.0113 -29.8972  
17.4460 -6.8488 -79.4982  
17.4800 -8.6335 -22.6310  
17.5310 -10.2114 -16.7456  
17.5460 -11.5350 29.0906  
17.5970 -12.5160 27.9740  
17.6130 -13.4195 -105.9459  
17.6640 -14.1554 3.4145  
17.6800 -14.6554 42.6484  
17.7310 -14.8851 19.9909  
17.7460 -14.8512 74.1085  
17.7810 -14.5626 38.6863  
17.8130 -14.0119 57.8555  
17.8650 -13.2250 28.9836  
17.8800 -12.3151 111.2022  
17.9310 -11.3151 45.6147  
17.9460 -9.9468 132.5627  
17.9980 -8.3642 44.5527  
18.0130 -6.5716 185.5196  
18.0640 -4.7453 26.6155  
18.0830 -2.8306 104.9462  
18.1310 -0.8512 41.7015  
18.1460 1.1610 145.3427  
18.1970 3.1575 26.4527  
18.2130 5.0888 63.5098  
18.2640 6.9155 25.1221  
18.2800 8.6455 63.7699  
18.3310 10.2371 18.2922  
18.3470 11.7429 120.3254  
18.3970 12.7157 -79.4534  
18.4130 13.9604 294.5650  
18.4650 14.7346 -51.9903  
18.4800 15.2265 -42.8105  
18.5310 15.4643 -23.3925  
18.5470 15.4813 -74.4756  
18.5980 15.2346 -26.5665  
18.6130 14.7848 -67.4535  
18.6640 14.0453 -38.5036  
18.6800 12.8614 -157.4274  
18.7310 11.8743 -39.3050  
18.7470 10.2920 -77.3878  
18.7980 8.6654 -61.7152  
18.8300 6.8765 -70.7874  
18.8490 5.0394 -88.1273  
18.8810 3.0708 -78.3369  
18.9310 1.0745 -32.6371  
18.9460 -0.9881 -111.7191  
18.9980 -3.0229 -32.3934  
19.0130 -4.9413 -90.3261  
19.0640 -6.7783 -23.3649  
19.0800 -8.5685 -48.1125  
19.1310 -10.1123 -13.3799  
19.1460 -11.4541 -16.4266  
19.2310 -12.7277 -11.6709  
19.2470 -13.6097 88.0765  
19.2990 -14.2603 13.1119  
19.3130 -14.6415 72.7685  
19.3640 -14.7431 21.7998  
19.3800 -14.5738 84.5729  
19.4310 -14.1003 36.2818  
19.4470 -13.3993 94.1541  
19.4980 -12.4632 32.6945  
19.5130 -11.2699 155.0490  
19.5650 -9.7786 38.2333  
19.5800 -8.1966 154.4423  
19.6350 -6.3944 52.4387  
19.6630 -4.5849 38.9504  
19.6770 -2.7039 130.5396  
19.7300 -0.7414 40.9075  
19.7460 1.2541 136.2588  
19.7970 3.2170 23.1393  
19.8130 5.1244 69.5601  
19.8650 6.9346 26.0271  
19.8800 8.6541 72.1239  
19.9310 10.2041 12.1842  
19.9460 11.6353 113.0523  
20.0130 12.8032 -23.0243  
20.0640 13.7730 -3.0030  
20.0800 14.4406 -53.3325  
20.1310 14.8398 -9.9055  
20.1460 14.9753 -97.0819  
20.1980 14.8640 -26.0556  
20.2130 14.5161 -67.4535  
20.2650 13.8299 -44.2740  
20.2800 12.8635 -145.3513  
20.3310 11.5271 -39.3050  
20.3470 10.2199 -78.1314  
20.3980 8.6144 -61.4998  
20.4160 6.9003 -107.7356  
20.4640 5.0391 -41.1781  
20.4800 3.0742 -155.8052  
20.5310 1.0946 -29.4412  
20.5460 -0.9513 -111.6670  
20.5980 -2.9353 -32.3753  
20.6130 -4.8367 -90.2681  
20.6640 -6.6657 -25.1221  
20.6800 -8.4548 -53.1208  
20.7310 -9.9984 -13.3799  
20.7460 -11.3871 -25.9818  
20.8320 -12.5642 1.6158  
20.8460 -13.4499 30.1124  
20.8980 -14.1430 8.1584  
20.9130 -14.5410 85.0897  
20.9640 -14.6523 23.1957  
20.9800 -14.5000 80.1232  
21.0310 -14.0346 36.2818  
21.0460 -13.3335 100.4311  
21.0980 -12.3974 32.0657  
21.1130 -11.1898 155.0490  
21.1630 -9.7973 39.7627  
21.1800 -8.2153 136.2726  
21.2310 -6.3899 56.0231  
21.2460 -4.5805 74.5042  
21.2980 -2.7066 35.1453  
21.3130 -0.7441 144.5398  
21.3640 1.2514 42.7479  
21.3800 3.1910 59.1792  
21.4310 5.0984 26.3960  
21.4470 6.8916 73.9880  
21.4980 8.5879 19.9909  
21.5130 10.1209 45.4916  
21.5480 11.6208 72.2108  
21.6310 12.9675 -5.0043  
21.6470 13.9373 -121.3172  
21.6970 14.6049 -17.0664  
21.7130 14.9941 -37.8172  
21.7640 15.1529 -26.5948  
21.7800 15.0416 -84.6807  
21.8310 14.7107 -19.8393  
21.8460 14.0264 -167.7068  
21.8810 13.0771 -56.1977  
21.9140 11.6746 -60.7441  
21.9470 10.1886 -37.8819  
21.9800 8.5832 -95.0175  
22.0140 6.8703 -56.7136  
22.0640 5.0190 -39.7688  
22.0800 3.0541 -155.8052  
22.1310 1.0745 -29.4412  
22.1460 -0.9713 -111.6670  
22.1980 -2.9340 -32.3753  
22.2130 -4.8282 -85.4562  
22.2650 -6.6403 -22.7655  
22.2800 -8.4293 -67.9689  
22.3310 -9.9730 -13.3799  
22.3460 -11.5389 -143.2996  
22.4310 -12.9304 -2.8815  
22.4470 -13.8160 160.3265  
22.4970 -14.5020 9.9104  
22.5130 -14.9000 75.3162  
22.5650 -14.9945 25.9908  
22.5800 -14.8263 89.6351  
22.6130 -14.3778 49.0689  
22.6650 -13.6767 28.9705  
22.6800 -12.7407 111.1612  
22.7310 -11.3571 45.6027  
22.7490 -9.7272 123.2486  
22.7810 -8.1451 65.1966  
22.8130 -6.3282 88.8862  
22.8480 -4.5188 32.2966  
22.8800 -2.6451 62.3118  
22.9320 -0.6469 49.8004  
22.9460 1.3486 113.7280  
22.9980 3.3115 22.6943  
23.0140 5.2358 80.1078  
23.0650 7.0753 28.9795  
23.0800 8.7779 56.6278  
23.1140 10.3279 16.4861  
23.1650 11.6486 10.8029  
23.2310 13.1755 48.3727  
23.2470 14.1610 -213.7499  
23.2980 14.7955 -18.0450  
23.3130 15.1981 -48.4848  
23.3640 15.3877 -18.2654  
23.3800 15.2764 -115.1214  
23.4310 14.8992 -23.1527  
23.4470 14.2069 -143.8906  
23.5020 13.2405 -39.6413  
23.5160 12.0186 -143.1825  
23.5640 10.3524 -26.0438  
23.5800 8.7369 -182.0341  
23.6310 6.9971 -42.4154  
23.6470 5.1325 -123.5343  
23.6980 3.1135 -48.8801  
23.7130 1.1170 -100.1001  
23.7470 -0.9289 -49.2649  
23.7990 -2.8960 -29.1296  
23.8370 -4.7733 -33.7361  
23.8530 -6.5685 -73.9364  
23.8810 -8.3575 -42.4646  
23.9350 -9.9065 -9.4735  
23.9490 -11.5751 -240.0047  
24.0310 -13.0796 -4.0905  
24.0470 -13.9653 230.9679  
24.0970 -14.6354 13.0871  
24.1130 -15.0333 65.3891  
24.1480 -15.1447 38.6149  
24.1810 -14.9828 43.9604  
24.2310 -14.5512 30.2621  
24.2470 -13.8167 115.0279  
24.2970 -12.8811 29.9972  
24.3130 -11.3770 145.3212  
24.3640 -9.6240 42.2228  
24.3800 -8.0254 134.4392  
24.4140 -6.2017 85.4697  
24.4650 -4.3756 20.9657  
24.4800 -2.4853 132.9683  
24.5310 -0.5048 46.1199  
24.5460 1.5075 122.1012  
24.5800 3.4708 39.7022  
24.6130 5.3858 30.8127  
24.6650 7.1793 21.3746  
24.6820 8.8596 60.0188  
24.7140 10.3931 21.3417  
24.7470 11.6657 8.9892  
24.8140 13.1906 53.6273  
24.8480 14.1442 -109.3701  
24.8810 14.7858 -23.2677  
24.9140 15.1587 -25.9287  
24.9470 15.2774 -36.1356  
24.9800 15.1588 -41.0841  
25.0140 14.8339 -27.9971  
25.0470 14.2101 -59.6438  
25.0810 13.2955 -65.4563  
25.1140 12.1156 -71.3753  
25.1480 10.4572 -35.0783  
25.1810 8.9018 -81.4820  
25.2310 7.1798 -48.6728  
25.2470 5.3445 -124.2583  
25.2810 3.3959 -68.4040  
25.3310 1.4162 -33.3484  
25.3470 -0.6358 -104.6400  
25.3800 -2.6424 -45.8762  
25.4310 -4.5714 -28.4442  
25.4490 -6.3833 -65.7213  
25.4810 -8.1607 -26.5201  
25.5140 -9.7374 -20.6447  
25.5650 -11.4501 -74.4083  
25.6310 -12.9534 1.6223  
25.6470 -13.8553 230.4843  
25.6980 -14.5054 16.6914  
25.7130 -14.8863 67.8161  
25.7470 -14.9976 34.7462  
25.7810 -14.8188 42.6691  
25.8140 -14.3705 45.8276  
25.8480 -13.6701 49.1987  
25.8810 -12.7349 50.4919  
25.9140 -11.2044 65.4172  
25.9470 -9.4526 70.2688  
25.9810 -7.8711 58.3976  
26.0130 -6.0841 90.8116  
26.0640 -4.2920 20.9657  
26.0800 -2.3916 141.4453  
26.1140 -0.4106 66.3941  
26.1480 1.5850 48.7539  
26.1800 3.5144 31.6188  
26.2310 5.4127 26.5665  
26.2470 7.2063 69.4673  
26.2810 8.8530 24.9980  
26.3140 10.3865 25.8582  
26.3470 11.8921 79.5916  
26.4320 13.3548 7.5467  
26.4470 14.2645 -217.8663  
26.4810 14.8715 -22.5925  
26.5320 15.2274 -16.7642  
26.5470 15.3629 -79.4407  
26.5800 15.2274 -41.0573  
26.6140 14.8855 -28.0080  
26.6480 14.2658 -56.7326  
26.6980 13.2994 -52.2629  
26.7160 11.8866 -102.0965  
26.7480 10.2903 -37.2707  
26.7810 8.7072 -95.0546  
26.8140 7.0012 -60.5066  
26.8480 5.1830 -58.1517  
26.8800 3.2514 -72.6792  
26.9140 1.2886 -49.0417  
26.9470 -0.7465 -50.7345  
26.9800 -2.7400 -45.8762  
27.0130 -4.6005 -38.8519  
27.0470 -6.3954 -34.7697  
27.0800 -8.1728 -30.8483  
27.1140 -9.7047 -20.0375  
27.1470 -11.3621 -98.5542  
27.2320 -12.8257 -0.4531  
27.2640 -13.7105 108.1663  
27.2800 -14.3606 42.5461  
27.3140 -14.7415 29.9189  
27.3480 -14.8528 34.7462  
27.3800 -14.6909 45.3359  
27.4140 -14.2595 44.4798  
27.4480 -13.5591 49.1987  
27.4840 -12.6405 41.6628  
27.5140 -11.1477 83.0312  
27.5470 -9.4522 60.2293  
27.5810 -7.9043 58.3993  
27.6140 -6.1173 93.0734  
27.6480 -4.3251 31.4485  
27.6800 -2.4195 72.3626  
27.7140 -0.4645 57.2143  
27.7480 1.5143 51.4403  
27.7810 3.4268 30.6430  
27.8140 5.3248 41.0310  
27.8470 7.0849 33.6857  
27.8810 8.7481 29.9863  
27.9140 10.2811 20.6780  
27.9470 11.7498 73.6096  
