Tempo Angle omega x y
s degrees degrees/s  
5.1290 -3.2626 -27.5212  
5.1630 -4.7639 -19.3525  
5.1960 -6.1030 -18.3181  
5.2300 -7.2123 -7.2868  
5.2630 -8.4453 -105.2388  
5.2970 -9.0638 110.7485  
5.3300 -9.4238 10.4967  
5.3630 -9.4870 18.1275  
5.3970 -9.4135 26.3391  
5.4300 -9.3365 31.9801  
5.4640 -9.0692 29.2914  
5.5000 -8.7504 -4.0136  
5.5300 -8.1810 63.4166  
5.5640 -7.3827 60.0379  
5.5970 -6.0009 71.5796  
5.6300 -4.7873 63.1273  
5.6640 -3.3155 86.1140  
5.6970 -1.7556 44.8474  
5.7300 -0.1196 50.1905  
5.7630 1.6089 60.0036  
5.7970 3.3920 45.3718  
5.8300 5.3151 38.0128  
5.8630 6.9126 -40.9783  
5.8970 8.3469 12.0160  
5.9300 9.5464 0.4071  
5.9630 10.6507 34.3306  
5.9960 11.2157 -74.7528  
6.0300 11.7038 20.9427  
6.0630 12.1367 33.4520  
6.0970 12.1530 -64.2754  
6.1300 11.8485 -50.4949  
6.1630 11.2889 -39.2547  
6.1960 10.7046 -48.5030  
6.2300 9.8586 -64.9361  
6.2660 8.7763 -65.2436  
6.2970 7.3462 -75.6845  
6.3160 5.9416 -116.4060  
6.3640 4.2610 -42.6476  
6.3970 2.2220 -75.1698  
6.4290 0.2592 -44.4921  
6.4630 -1.3550 53.5276  
6.4960 -2.9390 -30.1048  
6.5300 -4.4526 -26.3595  
6.5630 -5.7901 -13.5448  
6.5960 -6.9270 -10.4036  
6.6640 -7.8248 0.6664  
6.6960 -8.4568 13.9299  
6.7300 -8.8343 14.6639  
6.7640 -8.8841 23.4215  
6.7960 -8.6860 32.9610  
6.8300 -8.5703 29.3029  
6.8640 -8.3396 4.6078  
6.8960 -7.8980 37.8804  
6.9300 -7.1776 68.8882  
6.9640 -6.2020 64.9397  
6.9970 -5.0101 66.9032  
7.0300 -3.6628 60.6240  
7.0670 -2.1494 58.3483  
7.0960 -0.6255 31.0864  
7.1300 0.9111 34.7616  
7.1630 2.6799 100.5552  
7.1970 4.5196 25.4844  
7.2300 6.1789 -17.9555  
7.2630 7.5046 -30.1447  
7.2970 8.7744 48.5409  
7.3300 10.0526 69.4335  
7.3630 10.7902 -103.1981  
7.3970 11.2959 -4.6994  
7.4290 11.8710 49.8283  
7.4630 12.2071 -35.5044  
7.4970 11.7648 -131.3311  
7.5300 11.0935 -43.1694  
7.5630 10.5263 13.6077  
7.5970 9.9077 -44.3968  
7.6300 8.8439 -84.8806  
7.6630 7.3302 -66.9004  
7.6970 5.9215 -69.2757  
7.7300 4.3093 -66.5074  
7.7630 2.3284 -63.4175  
7.7970 0.5327 18.9722  
7.8300 -0.8935 -23.3420  
7.8630 -2.2827 -31.9622  
7.8970 -3.7965 -23.4215  
7.9300 -5.2040 -13.5697  
7.9630 -6.3712 -12.0353  
8.0300 -7.3375 -2.9665  
8.0630 -8.0285 12.0424  
8.0970 -8.4354 19.0096  
8.1290 -8.5634 21.7774  
8.1630 -8.6604 28.0794  
8.1960 -8.5707 33.2200  
8.2340 -8.3582 4.5739  
8.2630 -7.9807 29.4173  
8.2840 -7.3379 104.9930  
8.3310 -6.4208 49.9409  
8.3630 -5.2637 68.7384  
8.3970 -3.8796 78.4974  
8.4310 -2.4959 18.8651  
8.4620 -0.8971 91.8626  
8.4970 0.5175 -25.3361  
8.5300 1.9796 47.6004  
8.5630 3.8456 127.6699  
8.5970 5.5337 -27.2237  
8.6300 7.0030 0.5091  
8.6630 8.4116 52.7086  
8.7300 9.4166 -27.4007  
8.7640 10.1646 2.9241  
8.7960 10.8374 -3.4708  
8.8300 11.2523 7.9158  
8.8630 11.3087 -135.5305  
8.8960 11.0718 -41.2611  
8.9300 10.4719 17.1331  
8.9630 9.8134 -45.7932  
8.9970 8.8738 -82.1692  
9.0300 7.5388 -67.1510  
9.0640 6.1657 -65.1672  
9.0970 4.5638 -66.3120  
9.1300 2.7824 -57.7818  
9.1630 0.9952 6.4017  
9.1970 -0.5700 -66.2557  
9.2300 -1.9705 8.6663  
9.2630 -3.4988 -21.1013  
9.2970 -4.9507 -21.9594  
9.3300 -6.1629 -12.0353  
9.3630 -7.2519 -29.7945  
9.3960 -8.2754 -47.3230  
9.4300 -8.8157 77.7709  
9.4620 -9.1107 17.0714  
9.4970 -9.3571 19.9213  
9.5300 -9.2829 28.9117  
9.5630 -9.1375 30.2156  
9.5970 -8.9253 -0.8541  
9.6300 -8.5453 28.2708  
9.6630 -7.9203 62.1739  
9.6970 -6.9639 68.5727  
9.7300 -5.6162 71.2190  
9.7630 -4.2969 71.5501  
9.7970 -2.8965 39.9136  
9.8300 -1.4501 35.0741  
9.8630 -0.0504 14.7535  
9.8970 1.3952 42.8330  
9.9300 3.2815 132.6372  
9.9630 5.0289 -13.7789  
9.9970 6.5969 7.5547  
10.0300 7.8873 -13.4682  
10.0970 9.0504 16.0907  
10.1300 9.8316 -44.2062  
10.1630 10.5109 10.2445  
10.1970 11.1279 15.7470  
10.2300 11.2639 -131.0523  
10.2630 11.0908 -49.4926  
10.2970 10.3485 -38.7006  
10.3300 9.6822 9.2769  
10.3640 8.7448 -72.1895  
10.3970 7.6310 -66.9239  
10.4300 6.1746 -71.1692  
10.4620 4.6599 -63.8003  
10.4960 2.9627 -43.7065  
10.5300 0.9386 -80.4278  
10.5640 -0.5172 39.9542  
10.5970 -1.8955 -25.9788  
10.6300 -3.2415 -30.1264  
10.6650 -4.6879 -19.9266  
10.6900 -5.9336 -17.8628  
10.7300 -6.9675 -2.2914  
10.7630 -8.1037 -102.1505  
10.7960 -8.6894 104.9280  
10.8300 -9.0819 13.1344  
10.8640 -9.1412 17.5846  
10.8970 -9.2369 30.1337  
10.9300 -9.1511 28.9882  
10.9640 -8.9970 -9.1245  
10.9970 -8.6455 38.6751  
11.0300 -8.0598 57.4568  
11.0630 -7.2613 61.6800  
11.0970 -5.8902 69.2574  
11.1300 -4.6446 66.9239  
11.1640 -3.2221 65.1474  
11.1960 -1.6849 54.5644  
11.2300 -0.2869 -11.7327  
11.2640 1.1387 36.2633  
11.2960 3.0580 144.5937  
11.3300 4.8654 4.6155  
11.3640 6.3853 -28.7753  
11.3970 7.7554 16.2566  
11.4630 8.9680 11.8259  
11.4970 9.8096 -44.1467  
11.5290 10.4250 -1.5081  
11.5640 10.9964 37.3318  
11.5970 11.2887 -96.6413  
11.6290 11.4040 -16.8115  
11.6630 10.9128 -42.3090  
11.6960 10.2564 -45.2562  
11.7290 9.4688 -69.4516  
11.7640 8.3931 -66.9661  
11.7970 7.0039 -71.3530  
11.8300 5.5450 -66.5797  
11.8630 3.8724 -66.2449  
11.8970 1.8675 -59.3053  
11.9300 0.1686 -3.9157  
11.9640 -1.4520 7.1937  
11.9960 -3.0242 -29.8152  
12.0300 -4.5168 -20.5072  
12.0640 -5.8249 -13.1465  
12.0960 -6.9231 -7.6400  
12.1300 -8.0668 -82.6483  
12.1630 -8.6592 100.4833  
12.1970 -8.9981 10.2476  
12.2300 -9.0658 21.1195  
12.2630 -9.0410 24.0915  
12.2960 -8.9349 32.0229  
12.3300 -8.6483 25.0428  
12.3630 -8.2768 4.6128  
12.3970 -7.6783 53.6030  
12.4300 -6.8358 66.5672  
12.4630 -5.4914 66.8934  
12.4970 -4.2578 64.9644  
12.5300 -2.8101 75.4195  
12.5630 -1.2845 44.7255  
12.5970 0.1143 -13.8795  
12.6200 1.5337 54.8416  
12.6640 3.3453 108.5129  
12.6970 5.1643 6.8124  
12.7300 6.7776 -7.0662  
12.7630 8.0461 -37.9389  
12.7970 9.2342 41.2834  
12.8300 10.4370 71.3985  
12.8630 11.0149 -113.9329  
12.8970 11.5325 25.6319  
12.9300 12.2107 34.4192  
12.9640 12.6330 -38.1937  
12.9970 12.2464 -100.4502  
13.0290 11.6668 -53.2778  
13.0640 11.0840 -7.5492  
13.0970 10.4413 -56.1266  
13.1300 9.3857 -82.5733  
13.1640 7.8884 -60.6093  
13.1970 6.5324 -71.1236  
13.2290 4.8705 -68.3516  
13.2640 2.9631 -37.7061  
13.2960 1.0011 -57.6350  
13.3300 -0.5489 23.6838  
13.3630 -2.0141 -25.9644  
13.3970 -3.5324 -23.3942  
13.4290 -4.9253 -18.1096  
13.4630 -6.0705 -7.5379  
13.5300 -7.0097 0.0000  
13.5640 -7.6793 10.2476  
13.5970 -8.0804 15.0893  
13.6310 -8.2601 26.3153  
13.6640 -8.1596 28.9945  
13.6960 -8.0402 31.1067  
13.7310 -7.8527 -5.0652  
13.7640 -7.4077 53.9634  
13.7960 -6.6988 63.7887  
13.8300 -5.7302 69.0574  
13.8630 -4.5407 66.9172  
13.8970 -3.1206 78.1006  
13.9300 -1.5980 46.1369  
13.9640 -0.0076 46.2572  
13.9960 1.3911 -29.9923  
14.0300 3.1370 131.3719  
14.0640 5.0765 51.7541  
14.0960 6.6910 -45.9175  
14.1300 7.9672 -39.4775  
14.1640 9.1100 29.8343  
14.1990 10.1556 35.2971  
14.2300 10.8680 -21.8107  
14.2630 11.3796 -14.7035  
14.2970 11.9012 49.1920  
14.3300 12.3939 -37.8303  
14.3630 11.9812 -139.0191  
14.3960 11.2592 -40.4125  
14.4300 10.7506 19.5601  
14.4630 10.2251 -45.7848  
14.4960 9.3178 -84.9620  
14.5300 8.0515 -69.2820  
14.5630 6.6467 -62.4362  
14.5970 5.0575 -68.4940  
14.6300 3.1392 -49.0564  
14.6640 1.2533 -27.2148  
14.6970 -0.1794 -1.6595  
14.7300 -1.5744 -28.9945  
14.7630 -3.1155 -24.0973  
14.7980 -4.5652 -17.0702  
14.8260 -5.7792 -15.9875  
14.8970 -6.7836 -3.6354  
14.9300 -7.5312 15.3455  
14.9630 -7.9862 18.1144  
14.9970 -8.2097 20.4774  
15.0300 -8.2451 28.9650  
15.0630 -8.1754 30.1812  
15.0970 -8.0111 -0.3197  
15.1300 -7.6346 40.2067  
15.1630 -6.9797 66.2742  
15.1960 -6.0600 66.6518  
15.2300 -4.8790 69.2655  
15.2630 -3.5572 58.0191  
15.2970 -2.1659 38.0317  
15.3330 -0.5470 82.5557  
15.3630 0.9420 -11.4507  
15.3970 2.3878 16.5899  
15.4300 4.3005 141.1746  
15.4630 5.9823 -29.7612  
15.4960 7.4924 14.2300  
15.5290 8.8241 12.5741  
15.5640 9.9362 4.5756  
15.5970 10.7733 -25.3315  
15.6290 11.3455 -42.3817  
15.6640 11.8000 51.3003  
15.6960 12.2670 -6.8419  
15.7310 12.4992 -50.9811  
15.7640 11.8278 -132.6149  
15.7960 11.3073 16.4701  
15.8310 10.6168 -35.1950  
15.8630 9.6090 -86.1467  
15.8970 8.3644 -64.9644  
15.9310 6.9825 -64.9259  
15.9640 5.5180 -66.1813  
15.9970 3.7431 -39.6036  
16.0300 1.8162 -52.7428  
16.0630 0.0984 9.3365  
16.0960 -1.2874 -32.0324  
16.1300 -2.8153 -26.3027  
16.1640 -4.2798 -17.5677  
16.1970 -5.5134 -13.5776  
16.2300 -6.4236 31.1046  
16.2640 -7.2293 -34.2190  
16.2970 -7.7880 8.6682  
16.3300 -8.1761 12.0795  
16.3640 -8.3205 20.4878  
16.3960 -8.4003 29.8503  
16.4300 -8.2746 29.3050  
16.4620 -7.9502 34.1844  
16.4960 -7.5475 5.4542  
16.5300 -6.9164 53.9873  
16.5640 -6.1537 68.9129  
16.5970 -5.0536 66.9599  
16.6290 -3.7626 68.6304  
16.6630 -2.2611 73.6061  
16.6970 -0.6850 42.4352  
16.7300 0.7235 -21.8203  
16.7640 2.1546 35.9408  
16.7970 3.9468 142.5590  
16.8300 5.6996 -6.3119  
16.8640 7.1940 -22.0069  
16.8960 8.5267 22.6818  
16.9640 9.7204 12.0622  
16.9970 10.5509 -43.5371  
17.0300 11.1043 -8.1190  
17.0630 11.6099 29.2502  
17.1020 12.0134 -44.6684  
17.1280 11.8876 -156.5470  
17.1500 11.3406 22.3650  
17.1970 10.6810 -28.3815  
17.2300 9.8481 -75.1938  
17.2630 8.7217 -66.9605  
17.2970 7.2778 -69.2553  
17.3300 5.7577 -66.5957  
17.3630 4.0605 -61.8049  
17.3970 2.1730 -27.5836  
17.4300 0.4474 -3.7348  
17.4630 -0.9637 -28.0345  
17.4970 -2.5134 -26.2905  
17.5300 -3.9894 -18.0908  
17.5630 -5.2622 -13.6027  
17.5970 -6.3238 -2.9089  
17.6300 -7.4599 -93.8841  
17.6630 -8.0663 93.8758  
17.6960 -8.4340 10.5715  
17.7300 -8.6381 20.4930  
17.7640 -8.7545 22.2156  
17.7970 -8.6686 33.2294  
17.8300 -8.3839 33.1598  
17.8630 -8.0408 -0.3841  
17.8960 -7.4724 54.6693  
17.9300 -6.6761 64.1344  
17.9630 -5.3487 67.0215  
17.9970 -4.0968 68.9473  
18.0300 -2.6296 75.7871  
18.0630 -1.0914 42.6140  
18.0970 0.3015 -20.4984  
18.1300 2.0016 126.3351  
18.1630 3.7687 53.4489  
18.1970 5.5560 5.5562  
18.2300 7.1461 -5.0581  
18.2630 8.6012 25.1470  
18.2970 9.6993 -39.9712  
18.3290 10.8458 88.4330  
18.3640 11.3176 -121.3489  
18.3970 11.7406 27.8270  
18.4300 12.3890 47.1878  
18.4640 12.4611 -46.8561  
18.4970 12.1439 -64.5471  
18.5300 11.6695 -41.9033  
18.5640 11.0516 -47.1073  
18.5970 10.1271 -67.7863  
18.6300 9.1027 -71.4472  
18.6640 7.5892 -60.6016  
18.6970 6.2806 -66.6397  
18.7300 4.6597 -66.7838  
18.7640 2.6499 -68.6169  
18.7970 0.8251 7.8234  
18.8310 -0.7903 -1.0812  
18.8630 -2.3667 -31.0199  
18.8970 -3.8526 -20.4774  
18.9300 -5.1696 -16.6198  
18.9630 -6.2755 -7.4739  
19.0300 -7.1606 2.2010  
19.0640 -7.7909 10.2606  
19.0960 -8.1510 15.5567  
19.1330 -8.1884 24.1758  
19.1630 -8.1559 31.9049  
19.1970 -8.0102 32.1959  
19.2310 -7.7836 -5.3602  
19.2640 -7.2993 56.9613  
19.2830 -6.5565 107.1557  
19.3300 -5.5686 46.9243  
19.3630 -4.3754 66.6810  
19.3970 -2.9644 74.3026  
19.4300 -1.4289 52.8052  
19.4630 0.1714 46.7727  
19.4960 1.8348 48.1022  
19.5300 3.5919 59.7544  
19.5640 5.4970 38.2003  
19.5970 7.0857 -38.9546  
19.6290 8.4672 -1.1142  
19.6640 9.8085 51.5201  
19.6960 11.0131 26.0749  
19.7290 11.5235 -133.8376  
19.7640 12.0232 46.7282  
19.7960 12.4850 36.4210  
19.8300 12.6583 -38.1873  
19.8630 12.1714 -138.4913  
19.8970 11.6224 19.9287  
19.9300 11.0925 -33.1441  
19.9630 10.3359 -69.8136  
19.9970 9.1714 -66.8880  
20.0300 7.7029 -66.8929  
20.0630 6.4404 -71.3804  
20.0970 4.8095 -60.2408  
20.1300 2.8582 -61.7801  
20.1640 0.9710 -19.3634  
20.1970 -0.4186 12.3186  
20.2300 -1.9816 -32.0042  
20.2630 -3.5048 -21.0876  
20.2960 -4.8573 -18.1048  
20.3300 -6.0074 -7.3299  
20.3970 -6.9617 -3.7387  
20.4300 -7.6306 15.1428  
20.4630 -8.0348 18.1048  
20.4970 -8.1656 20.4674  
20.5300 -8.1349 28.9846  
20.5640 -8.0454 29.2824  
20.5970 -7.8064 13.2604  
20.6300 -7.4006 29.4678  
20.6640 -6.7163 64.3372  
20.6970 -5.7871 66.6615  
20.7300 -4.6128 66.6679  
20.7630 -3.2424 74.5841  
20.7970 -1.7341 58.1477  
20.8300 -0.1283 50.5987  
20.8630 1.2534 -38.9122  
20.8970 3.0060 138.3867  
20.9300 4.8540 42.1549  
20.9640 6.5227 -24.1380  
20.9970 7.9838 3.3704  
21.0300 9.5183 88.9212  
21.0640 10.9252 27.1784  
21.0970 11.5737 -155.2398  
21.1290 12.0647 12.5646  
21.1640 12.4293 11.5790  
21.1970 12.8933 -8.7844  
21.2300 12.4375 -136.1400  
21.2630 11.6980 -43.7892  
21.2970 11.0691 8.3460  
21.3300 10.3288 -30.3707  
21.3630 9.0150 -84.8354  
21.3980 7.4027 -58.9272  
21.4280 6.0663 -78.7802  
21.4470 4.4856 -107.4203  
21.4970 2.6434 -44.1736  
21.5300 0.6264 -61.8001  
21.5640 -0.8779 18.6714  
21.5960 -2.2257 3.7661  
21.6310 -3.6814 -22.7259  
21.6630 -5.0966 -18.6756  
21.6960 -6.2766 -13.5524  
21.7640 -7.6269 -55.3773  
21.7960 -8.3495 122.3034  
21.8300 -8.8082 17.5913  
21.8630 -8.9763 21.1087  
21.8970 -8.8450 28.0942  
21.9300 -8.6875 27.1765  
21.9630 -8.4326 33.1543  
21.9970 -8.1049 -1.9708  
22.0300 -7.4988 66.2542  
22.0630 -6.6282 66.6058  
22.0970 -5.1603 64.9267  
22.1300 -3.8494 71.0117  
22.1670 -2.4037 52.5958  
22.1960 -0.8390 65.0365  
22.2300 0.5449 -25.0498  
22.2640 1.9630 36.4074  
22.2960 3.7201 140.1280  
22.3300 5.3893 -27.8044  
22.3630 6.8529 3.9373  
22.3970 8.3265 67.6026  
22.4640 9.5915 1.8070  
22.4960 10.3146 -96.1238  
22.5300 10.8945 15.1323  
22.5630 11.3411 16.7616  
22.5970 11.4329 -129.3799  
22.6300 11.2347 -50.4040  
22.6630 10.5212 -20.2568  
22.6970 9.7679 -39.5085  
22.7300 8.8922 -33.1774  
22.7640 7.5510 -69.2871  
22.7970 5.9916 -62.4347  
22.8300 4.5203 -66.5584  
22.8630 2.7915 -62.4184  
22.8960 0.7739 -70.7257  
22.9300 -0.6421 47.5258  
22.9630 -1.9875 -29.0043  
22.9970 -3.3456 -23.3831  
23.0300 -4.6390 -21.1196  
23.0640 -5.8578 -10.2474  
23.0970 -6.8465 -1.6443  
23.1290 -8.0010 -116.2329  
23.1640 -8.5636 106.3794  
23.1970 -8.8803 12.0862  
23.2300 -8.8939 21.1196  
23.2640 -8.9837 25.1408  
23.2970 -8.8880 27.1933  
23.3190 -8.6033 49.7575  
23.3640 -8.2497 -0.1772  
23.3970 -7.6775 55.7000  
23.4150 -6.8659 129.9805  
23.4640 -5.4758 42.1336  
23.4960 -4.2373 69.0246  
23.5290 -2.8412 59.7948  
23.5650 -1.2836 64.2531  
23.5970 0.1021 -27.0161  
23.6300 1.5181 36.3869  
23.6640 3.2751 132.4701  
23.7000 5.0400 1.9966  
23.7300 6.5900 -10.3815  
23.7640 8.0245 34.8339  
23.8300 9.3443 13.9126  
23.8640 10.2405 -59.6595  
23.8970 10.9260 -4.0231  
23.9300 11.4250 13.5665  
23.9640 11.8414 -49.6907  
23.9970 11.7254 -124.9759  
24.0300 11.1492 -2.9739  
24.0660 10.3314 -65.0923  
24.0970 9.4575 -28.1797  
24.1300 8.2589 -62.4790  
24.1630 6.7330 -71.3530  
24.1790 5.2050 -128.1337  
24.2300 3.4844 -40.3640  
24.2630 1.4856 -70.7102  
24.2970 -0.3269 5.0711  
24.3310 -1.7028 7.1298  
24.3630 -3.1483 -24.8328  
24.3960 -4.4292 -21.1087  
24.4300 -5.6774 -16.1079  
24.4630 -6.7441 -7.4454  
24.4970 -7.7761 -59.0712  
24.5300 -8.3976 62.2918  
24.5640 -8.7685 13.1538  
24.5970 -8.8462 18.1097  
24.6300 -8.8558 25.8827  
24.6630 -8.7899 30.2245  
24.6970 -8.5450 29.2770  
24.7300 -8.2234 2.1495  
24.7640 -7.6805 48.9474  
24.7970 -6.9089 61.8959  
24.8300 -5.7002 71.5500  
24.8630 -4.4911 62.4576  
24.8960 -3.0630 79.8876  
24.9300 -1.5937 29.6801  
24.9630 0.0042 64.8894  
24.9970 1.6464 42.3501  
25.0300 3.3934 61.9133  
25.0630 5.2482 34.8147  
25.0960 6.7687 -50.8524  
25.1310 8.1229 10.8384  
25.1630 9.2992 18.1824  
25.1960 10.5272 78.1282  
25.2300 11.1688 -94.9314  
25.2630 11.6591 -15.2869  
25.2970 12.0625 37.4653  
25.3300 12.1796 -43.1666  
25.3630 11.8622 -69.7363  
25.3970 11.1034 -96.0312  
25.4310 10.5836 20.9413  
25.4640 9.8043 -67.1566  
25.4970 8.7311 -71.4378  
25.5300 7.1792 -66.8955  
25.5640 5.7156 -68.9752  
25.5980 4.0967 -60.5237  
25.6190 2.1318 -104.0904  
25.6640 0.2687 -9.0521  
25.6960 -1.3103 16.8985  
25.7150 -2.6484 -45.0416  
25.7640 -4.1372 -16.2449  
25.7960 -5.4493 -14.0146  
25.8300 -6.5554 -8.7557  
25.8970 -7.4407 0.0000  
25.9300 -8.0568 10.5313  
25.9630 -8.4073 18.1145  
25.9800 -8.4596 46.8001  
26.0300 -8.3757 19.1232  
26.0640 -8.2462 29.2880  
26.0960 -8.0537 -7.0552  
26.1130 -7.6228 93.3985  
26.1640 -6.9292 42.7310  
26.1970 -5.9850 66.9060  
26.2310 -4.8061 69.0196  
26.2630 -3.3975 82.6533  
26.2970 -1.9013 43.3425  
26.3300 -0.3374 44.6229  
26.3630 1.2501 36.1178  
26.3790 2.9680 143.7611  
26.4300 4.8424 26.2721  
26.4640 6.4715 -25.4763  
26.4970 7.7838 -29.9625  
26.5300 8.9322 17.2631  
26.5640 10.0714 66.2889  
26.5970 10.7265 -66.5171  
26.6290 11.1917 -13.3281  
26.6460 11.6749 97.2360  
26.6970 11.9091 -25.4465  
26.7300 11.4663 -135.4561  
26.7630 10.8604 -8.8243  
26.7790 10.3046 -22.8387  
26.8300 9.7141 -26.1893  
26.8630 8.7717 -89.3644  
26.8960 7.3832 -66.9021  
26.9130 5.9933 -129.8821  
26.9630 4.4413 -40.9591  
26.9970 2.5055 -64.2867  
27.0300 0.7834 25.4450  
27.0630 -0.5913 -30.1755  
27.0790 -2.0325 -59.7600  
27.1300 -3.5167 -15.6000  
27.1630 -4.9271 -18.1145  
27.1790 -6.0774 -21.7208  
27.2300 -7.0892 -16.1492  
27.2630 -7.7979 24.9578  
27.2970 -8.2770 7.2885  
27.3290 -8.4778 18.6856  
27.3460 -8.6928 40.9654  
27.3970 -8.7128 18.7357  
27.4300 -8.5375 30.1872  
27.4460 -8.3348 -32.6198  
27.4970 -7.8934 35.0945  
27.5310 -7.2132 60.0025  
27.5630 -6.2306 68.7601  
27.5960 -5.1105 66.6566  
27.6120 -3.7801 146.8280  
27.6650 -2.3035 38.8895  
27.7000 -0.9608 -18.3817  
27.7140 0.3985 80.1252  
27.7640 1.8179 31.9518  
27.7960 3.7270 136.6981  
27.8130 5.4253 -18.6565  
27.8640 6.8172 -20.0911  
27.8790 8.2261 158.0111  
27.9640 9.3162 -11.6264  
