Tempo Angle omega x y
s degrees degrees/s  
2.9970 3.1511 -44.4761  
3.0300 1.7334 -85.0964  
3.0630 0.1715 -7.7205  
3.0970 -1.4531 -34.6055  
3.1300 -3.1064 -32.3141  
3.1640 -4.7232 -16.2616  
3.1970 -6.1241 0.7555  
3.2300 -7.3999 -2.4424  
3.2640 -8.3304 19.3535  
3.2960 -8.9000 33.5164  
3.3300 -9.1899 37.8089  
3.3640 -9.0489 44.1245  
3.4010 -8.7945 23.7661  
3.4310 -8.1770 81.8066  
3.4640 -7.1851 81.1374  
3.4820 -5.8638 152.2838  
3.5300 -4.4408 21.7190  
3.5630 -2.7950 65.0683  
3.5800 -1.1364 46.2137  
3.6310 0.4967 16.0226  
3.6630 2.0482 14.6929  
3.6970 3.6560 60.6807  
3.7300 4.9390 -71.7730  
3.7630 5.8988 -23.5700  
3.7970 6.5195 -21.0050  
3.8300 6.6624 -61.6844  
3.8640 6.6094 -26.9975  
3.8980 6.0726 -79.1031  
3.9300 5.1896 -83.6571  
3.9640 4.0926 -38.9270  
3.9970 2.5763 -112.7944  
4.0300 0.8732 5.9155  
4.0460 -0.7312 -86.3116  
4.0970 -2.3797 -23.9000  
4.1290 -4.0226 -20.5931  
4.1640 -5.5562 -26.9205  
4.1970 -6.9444 16.2499  
4.2300 -8.0182 13.7542  
4.2640 -8.7376 25.5165  
4.2970 -9.2065 35.8239  
4.3300 -9.1599 43.3699  
4.3630 -9.1030 9.0586  
4.3970 -8.6358 80.0826  
4.4300 -7.7927 76.9263  
4.4640 -6.6014 83.0705  
4.4970 -5.0714 74.0765  
4.5290 -3.5075 27.3313  
4.5640 -1.8387 42.9330  
4.5960 -0.1955 19.1395  
4.6130 1.3970 39.7253  
4.6970 2.8465 0.0000  
4.7310 4.1948 -20.9366  
4.7670 5.2133 -15.9986  
4.7820 5.8251 -101.8714  
4.8310 6.0624 -18.7905  
4.8640 5.8044 -76.0099  
4.8960 5.1903 -83.9577  
4.9130 4.1725 -149.0492  
4.9640 2.8411 -49.4909  
4.9960 1.2557 -58.2827  
5.0300 -0.3123 5.1425  
5.0640 -1.9368 -37.5815  
5.0960 -3.6056 -31.8070  
5.1300 -5.1669 -13.3496  
5.1630 -7.1690 -161.4611  
5.1970 -8.3726 161.0628  
5.2130 -9.2414 41.3840  
5.2640 -9.7443 22.0405  
5.2970 -9.8459 45.1547  
5.3130 -9.7750 -8.8289  
5.3640 -9.4702 49.3139  
5.3970 -8.7658 82.3447  
5.4310 -7.6918 78.7928  
5.4640 -6.3832 57.3266  
5.4970 -4.2911 75.9466  
5.5300 -2.6224 37.6684  
5.5670 -0.9586 16.5428  
5.5980 0.6705 25.1018  
5.6310 2.2656 34.8364  
5.6640 3.9023 8.3125  
5.6970 5.1247 -49.3127  
5.7310 5.9975 -22.9077  
5.7630 6.5412 -19.1200  
5.7800 6.6720 -131.6545  
5.8310 6.4396 -22.0485  
5.8630 5.8189 -82.5101  
5.8790 4.8683 -167.9544  
5.9300 3.6876 -29.8638  
5.9460 2.0469 -215.6179  
5.9860 0.2604 -29.5982  
6.0310 -1.3439 4.3344  
6.0640 -2.9719 -30.7976  
6.0970 -4.6147 -23.0343  
6.1300 -5.8657 50.9429  
6.1640 -7.1880 -54.0678  
6.1970 -8.1952 15.4530  
6.2300 -8.8368 29.3934  
6.2640 -9.1976 37.7922  
6.2970 -9.0601 46.4310  
6.3330 -8.7618 11.7884  
6.3460 -8.2211 201.5217  
6.3970 -7.3111 52.4719  
6.4130 -6.1145 131.5884  
6.4640 -4.8441 47.4344  
6.4970 -3.2030 56.6548  
6.5130 -1.5444 42.7487  
6.5640 0.0950 15.2788  
6.5970 1.8127 62.6235  
6.6130 3.8186 275.9160  
6.6640 5.1644 -121.1011  
6.6960 6.1771 -22.2350  
6.7130 6.8543 -39.9247  
6.7640 7.1378 -35.9275  
6.7800 7.0067 -107.9005  
6.8310 6.5224 -32.5814  
6.8640 5.7021 -81.1157  
6.8800 4.5505 -158.3480  
6.9300 3.0778 -22.8921  
6.9640 0.8917 -79.9671  
6.9970 -0.6966 -6.0345  
7.0130 -2.3212 -67.1016  
7.0650 -3.9540 -14.6348  
7.0970 -5.4342 -9.5895  
7.1130 -6.8338 -57.4871  
7.1650 -7.9602 20.6001  
7.1970 -8.7373 25.4611  
7.2300 -9.1538 32.5272  
7.2460 -9.2965 99.5427  
7.2970 -9.1964 -5.7002  
7.3130 -8.7886 179.8558  
7.3640 -8.0223 49.2562  
7.3970 -6.9115 81.3094  
7.4300 -5.6026 50.7584  
7.4460 -4.0281 108.4559  
7.5010 -2.3798 32.9098  
7.5160 -0.7415 47.6114  
7.5470 0.8571 21.8087  
7.5980 2.1388 -30.8962  
7.6310 3.7383 87.4758  
7.6480 4.8782 -101.0421  
7.6970 5.6856 -16.5791  
7.7130 6.1567 -42.5421  
7.7650 6.2264 -44.9747  
7.7970 5.9828 -43.7097  
7.8130 5.2917 -166.4956  
7.8640 4.2766 -49.5155  
7.8970 3.0485 -44.0750  
7.9300 1.6458 -100.6814  
7.9640 -0.0227 6.7355  
7.9970 -1.6371 -35.6475  
8.0300 -3.2720 -30.8246  
8.0470 -4.8945 -32.7152  
8.0980 -6.2068 14.9482  
8.1310 -7.4453 -20.0257  
8.1470 -8.3516 41.1460  
8.1970 -8.9084 19.4139  
8.2310 -9.1911 37.8089  
8.2630 -9.1250 5.1798  
8.2800 -8.7438 198.8309  
8.3340 -8.1161 23.8499  
8.3480 -7.1190 191.2523  
8.3980 -5.8715 38.9482  
8.4310 -4.5167 55.6426  
8.4460 -2.9044 127.5562  
8.4980 -1.2662 17.6442  
8.5310 0.3645 27.1416  
8.5640 1.9556 26.9485  
8.5980 3.8076 81.6067  
8.6300 4.9662 -111.0413  
8.6460 5.9123 -52.3181  
8.7010 6.5126 -14.2006  
8.7160 6.7247 -128.8892  
8.7640 6.6590 -19.6488  
8.7970 6.1316 -81.9252  
8.8130 5.2466 -166.1393  
8.8640 4.0264 -48.1470  
8.8800 2.4596 -161.0808  
8.9310 0.6357 3.9752  
8.9640 -0.9755 -43.1847  
8.9800 -2.6102 -67.0734  
9.0310 -4.2328 -12.9212  
9.0640 -5.7014 -11.9403  
9.0830 -7.0769 -0.6286  
9.1310 -8.1367 9.4560  
9.1640 -8.8439 26.2898  
9.1980 -9.1729 39.0060  
9.2130 -9.0950 99.4191  
9.2640 -9.0334 0.7900  
9.2980 -8.5585 79.6600  
9.3130 -7.7148 174.2796  
9.3640 -6.5240 55.1294  
9.3970 -5.0484 74.3818  
9.4130 -3.4776 58.7689  
9.4500 -1.8190 35.9720  
9.4800 -0.1661 27.0641  
9.5310 1.4121 11.3309  
9.5980 2.8270 -2.1115  
9.6310 4.1808 -17.2840  
9.6460 5.1825 -54.1471  
9.6970 5.7733 -29.3190  
9.7130 5.9001 -114.2933  
9.7650 5.6406 -27.0780  
9.7970 5.0199 -83.4750  
9.8310 3.9996 -78.3854  
9.8640 2.5991 -90.6465  
9.8820 0.9923 -82.4467  
9.9140 -0.5615 12.1280  
9.9470 -2.1861 -38.7203  
9.9980 -3.8056 -14.9334  
10.0310 -5.3308 -16.7544  
10.0640 -6.8870 -64.7806  
10.0970 -8.0691 70.6811  
10.1130 -8.9128 44.5637  
10.1640 -9.3827 21.0426  
10.1980 -9.4146 40.8316  
10.2310 -9.1553 43.2759  
10.2490 -8.8263 60.2791  
10.2980 -8.1202 50.8658  
10.3310 -7.0718 80.6775  
10.3460 -5.7126 170.3273  
10.3980 -4.0427 18.6472  
10.4300 -2.4249 56.5856  
10.4460 -0.7901 55.1835  
10.4980 0.8084 13.6800  
10.5310 2.3581 27.2506  
10.5640 3.7117 -16.1527  
10.5800 4.9099 -29.2450  
10.6320 5.7777 -15.6292  
10.6470 6.3010 -52.1182  
10.6980 6.3553 -41.8805  
10.7310 6.2099 -31.1283  
10.7460 5.6056 -185.1485  
10.7980 4.6454 -51.4813  
10.8310 3.3790 -71.2180  
10.8460 1.7504 -181.5450  
10.8970 0.2272 10.2213  
10.9130 -1.3770 -79.9213  
10.9650 -3.0017 -19.5446  
10.9980 -4.6140 -19.9593  
11.0300 -5.7686 76.2866  
11.0490 -7.0748 -133.8236  
11.0970 -8.0475 11.5939  
11.1130 -8.6658 54.2723  
11.1650 -8.9103 26.6809  
11.1800 -8.7497 88.5082  
11.2310 -8.5720 13.5723  
11.2640 -8.0269 72.5887  
11.2800 -7.1166 164.6780  
11.3310 -5.8733 52.3941  
11.3640 -4.7373 41.4775  
11.3800 -3.1148 145.0914  
11.4310 -1.4766 13.9923  
11.4460 0.1425 45.1715  
11.4980 1.6798 10.9612  
11.5310 3.8216 223.3835  
11.5460 5.1162 -518.5991  
11.5980 6.1050 -12.7543  
11.6310 6.7734 -17.2435  
11.6630 6.9839 -59.5885  
11.6820 6.9632 -49.6144  
11.7150 6.4806 -69.6340  
11.7640 5.6640 -53.6101  
11.7970 4.5471 -70.4479  
11.8160 3.2518 -63.9115  
11.8640 0.9196 -62.4483  
11.8970 -0.6184 4.9345  
11.9130 -2.2102 -75.0550  
11.9650 -3.8201 -14.4253  
11.9970 -5.2838 -13.8964  
12.0130 -6.8802 -141.8291  
12.0650 -7.9806 51.1773  
12.0980 -8.7429 22.8602  
12.1130 -9.1520 80.4832  
12.1640 -9.3028 26.8470  
12.1800 -9.1394 8.9767  
12.2310 -8.7462 48.2611  
12.2640 -7.9761 77.8184  
12.2800 -6.8667 165.2185  
12.3310 -5.4660 48.3868  
12.3640 -3.7531 25.8461  
12.3800 -2.1379 105.2434  
12.4310 -0.5201 15.2937  
12.4460 1.0420 43.3856  
12.4960 2.2977 -33.8845  
12.5130 3.7086 99.7200  
12.5640 4.8172 -11.0257  
12.5980 5.6089 -17.6673  
12.6130 6.0490 -58.1046  
12.6640 6.0703 -33.7477  
12.6980 5.8215 -54.3642  
12.7130 5.1400 -176.1403  
12.7640 4.1165 -51.7886  
12.7800 2.9023 -78.4904  
12.8310 1.5486 -60.5543  
12.8460 0.0366 7.4313  
12.9020 -1.5351 -20.7121  
12.9150 -3.1320 -65.4948  
12.9640 -4.7016 -12.2339  
13.0310 -6.1142 -2.2540  
13.0470 -7.2620 50.0144  
13.0980 -8.0397 20.7382  
13.1310 -8.4266 38.4142  
13.1470 -8.6685 12.1178  
13.1980 -8.3846 42.5607  
13.2130 -7.8880 149.1868  
13.2640 -7.0151 51.0272  
13.2800 -5.7882 168.1334  
13.3310 -4.3871 22.3817  
13.3650 -2.7622 61.3893  
13.3800 -1.1603 37.9898  
13.4310 0.4300 18.4760  
13.4470 2.0584 103.0107  
13.4970 3.7234 11.2087  
13.5130 4.9525 -136.8445  
13.5650 5.8716 -16.5632  
13.5980 6.4635 -20.3010  
13.6130 6.5857 -133.7621  
13.6640 6.4974 -18.8946  
13.6800 5.9472 -158.2530  
13.7310 5.0760 -51.7623  
13.7460 3.9940 -77.7367  
13.7970 2.3611 -75.6931  
13.8130 0.5665 -66.0972  
13.8530 -1.0013 1.9737  
13.8980 -2.5932 -24.4722  
13.9130 -4.1977 -53.1108  
13.9470 -5.7357 -39.4790  
13.9820 -7.0585 33.9750  
14.0300 -8.1011 5.6247  
14.0470 -8.7764 60.8126  
14.0980 -9.2043 25.6206  
14.1310 -9.1193 38.4687  
14.1470 -8.8843 27.6041  
14.1980 -8.3988 50.6779  
14.2310 -7.5631 72.7468  
14.2490 -6.3706 154.0004  
14.2980 -4.8188 45.9162  
14.3310 -3.2295 47.4068  
14.3470 -1.5965 44.1878  
14.3980 0.0100 15.0703  
14.4130 1.5360 33.4179  
14.4980 2.9350 0.0000  
14.5310 4.2197 -21.2613  
14.5470 5.1758 -43.7870  
14.5980 5.8075 -16.5477  
14.6310 5.9287 -70.7093  
14.6470 5.6760 -93.0327  
14.6980 5.0145 -49.4813  
14.7310 4.0485 -70.8635  
14.7460 2.7980 -138.4109  
14.7980 1.2702 -43.6851  
14.8310 -0.2658 -2.4842  
14.8460 -1.8475 -77.2957  
14.8980 -3.4585 -19.0927  
14.9300 -5.0155 -9.4845  
14.9460 -6.7017 -226.6346  
14.9980 -7.8824 68.5882  
15.0310 -8.7053 31.9790  
15.0470 -9.1884 66.1460  
15.0980 -9.3270 26.8431  
15.1310 -9.2054 10.0171  
15.1470 -8.8570 136.6831  
15.1980 -8.1586 45.8642  
15.2130 -7.0965 176.3092  
15.2650 -5.7529 48.3121  
15.2970 -3.9544 28.8153  
15.3130 -2.3240 117.8508  
15.3640 -0.7322 13.1283  
15.3800 0.8339 50.0996  
15.4350 2.2456 -3.1790  
15.4480 3.6579 25.8303  
15.4970 4.8053 -9.4227  
15.5130 5.6487 -43.8138  
15.5640 6.1505 -15.1132  
15.5800 6.2006 -125.3653  
15.6320 6.0316 -24.3978  
15.6640 5.4296 -76.3602  
15.6800 4.4985 -163.8637  
15.7310 3.3705 -22.8989  
15.7460 1.9112 -232.5291  
15.7970 0.4393 4.1304  
15.8130 -1.1225 -85.0650  
15.8640 -2.7408 -24.8228  
15.8800 -4.3105 -17.8226  
15.9320 -5.6587 4.0138  
15.9610 -6.9210 -14.0917  
15.9780 -7.9069 18.8497  
16.0310 -8.5120 22.3636  
16.0460 -8.8698 87.0440  
16.0980 -8.7417 26.3601  
16.1130 -8.5125 81.4927  
16.1660 -7.9499 37.2111  
16.1800 -6.9944 190.2582  
16.2310 -5.8246 36.4352  
16.2470 -4.4946 113.1441  
16.2970 -2.9048 43.7663  
16.3130 -1.2572 56.2344  
16.3640 0.3291 11.2166  
16.3800 1.8310 28.8569  
16.4310 3.5977 78.7812  
16.4470 4.8242 -261.1743  
16.4980 5.7733 -15.7175  
16.5140 6.3892 -41.8465  
16.5650 6.6385 -35.4181  
16.5800 6.6204 -57.6226  
16.6310 6.1320 -49.3173  
16.6460 5.3055 -165.3576  
16.6980 4.1835 -45.8520  
16.7130 2.8990 -77.4934  
16.7640 1.0754 -26.9162  
16.7800 -0.4665 -85.1282  
16.8310 -2.0382 -21.5758  
16.8460 -3.6281 -56.7072  
16.8970 -5.0665 -5.7104  
16.9130 -6.4945 -47.5858  
16.9470 -7.5748 28.3132  
16.9980 -8.3130 18.4424  
17.0130 -8.6968 77.2812  
17.0640 -8.8375 24.8823  
17.0800 -8.8027 23.8950  
17.1320 -8.3718 49.9800  
17.1470 -7.5957 156.7714  
17.1980 -6.4688 52.0958  
17.2130 -5.1692 95.7364  
17.2640 -3.6325 31.5818  
17.2800 -2.0135 111.5265  
17.3310 -0.4217 13.1133  
17.3650 1.1143 17.6860  
17.3800 2.4148 -72.3842  
17.4310 3.7918 22.4886  
17.4470 4.8526 -35.1444  
17.4980 5.6083 -13.7399  
17.5130 6.0311 -44.7403  
17.5650 6.0797 -44.3453  
17.5800 5.8298 -91.6553  
17.6310 5.1447 -50.3345  
17.6490 4.1361 -142.5705  
17.6980 2.9580 -22.3308  
17.7130 1.7009 -125.0129  
17.7640 0.1990 -25.5309  
17.7800 -1.3728 -78.7620  
17.8310 -2.9647 -17.6866  
17.8460 -4.5444 -36.5917  
17.9320 -5.9034 -1.1592  
17.9650 -7.0400 25.7339  
17.9820 -7.8242 56.3141  
18.0190 -8.2150 36.9842  
18.0650 -8.4601 7.8635  
18.0800 -8.3215 130.7729  
18.1320 -7.8075 47.1659  
18.1470 -6.9069 173.7199  
18.1980 -5.6757 47.1472  
18.2310 -4.2171 52.2452  
18.2460 -2.5973 100.8278  
18.2980 -1.0055 10.9586  
18.3130 0.5854 63.2105  
18.3640 2.0570 3.4295  
18.3820 3.5575 36.1694  
18.4320 4.7798 -16.4067  
18.4470 5.6715 -56.9127  
18.4980 6.2356 -13.1359  
18.5130 6.3586 -133.7621  
18.5640 6.2001 -21.3913  
18.5800 5.6360 -158.9766  
18.6320 4.7500 -50.9396  
18.6460 3.6574 -79.8782  
18.6970 2.3367 -41.2916  
18.7130 0.8238 -79.4696  
18.7470 -0.7433 -40.0421  
18.7980 -2.3351 -21.5931  
18.8130 -3.9404 -53.6469  
18.8640 -5.4457 -19.7368  
18.8800 -6.7458 60.0921  
18.9310 -7.7553 7.1047  
18.9470 -8.3956 65.1724  
18.9980 -8.8135 21.6733  
19.0130 -8.8839 91.3364  
19.0640 -8.7958 6.1384  
19.0800 -8.2967 171.7587  
19.1310 -7.4474 47.0746  
19.1490 -6.2534 146.8234  
19.1980 -4.7477 43.0653  
19.2130 -3.1628 116.9054  
19.2650 -1.5591 10.5861  
19.2800 0.0209 53.7118  
19.3310 1.5330 8.3491  
19.3980 2.9093 0.1910  
19.4130 4.1868 -45.0432  
19.4640 5.1194 -13.7344  
19.4800 5.6661 -91.1452  
19.5320 5.7666 -34.9840  
19.5470 5.5000 -104.0514  
19.5980 4.7946 -51.6513  
19.6130 3.7938 -160.2609  
19.6640 2.5819 -25.5954  
19.6800 1.2001 -79.5573  
19.7310 -0.3233 -27.5096  
19.7470 -1.8851 -66.2060  
19.7980 -3.4619 -16.6893  
19.8130 -4.9374 -29.7221  
19.8640 -6.5166 -55.9870  
19.8800 -7.6348 190.5762  
19.9350 -8.4193 12.7706  
19.9490 -8.8576 75.5954  
19.9970 -9.0285 28.5207  
20.0130 -9.0468 15.7986  
20.0640 -8.6978 44.4888  
20.0800 -8.0095 145.9395  
20.1310 -6.9716 51.8523  
20.1470 -5.7268 101.4408  
20.1980 -3.9504 48.2557  
20.2130 -2.3654 75.6900  
20.2640 -0.7836 13.1359  
20.2800 0.7525 37.5585  
20.3150 2.0529 -28.1947  
20.3470 3.4591 40.9245  
20.3980 4.5860 -10.2582  
20.4130 5.4094 -46.7155  
20.4470 5.9012 -19.7384  
20.4970 6.0101 -44.1167  
20.5130 5.7512 -76.0988  
20.5470 5.1175 -76.8374  
20.5810 4.1806 -69.4386  
20.6140 3.0727 -33.6565  
20.6470 1.7208 -103.8047  
20.6810 0.2529 4.3597  
20.7140 -1.2989 -41.2379  
20.7470 -2.8707 -27.3185  
20.7980 -4.4304 -10.7761  
20.8130 -5.4834 190.7262  
20.8650 -6.7207 -58.8622  
20.8800 -7.6319 43.2810  
20.9320 -8.2213 16.4711  
20.9470 -8.5628 91.2034  
20.9980 -8.4209 27.6243  
21.0130 -8.2112 55.1108  
21.0650 -7.6416 43.0354  
21.0800 -6.7264 170.2852  
21.1140 -5.4944 77.0102  
21.1640 -4.4397 21.7684  
21.1800 -2.8701 130.5066  
21.2310 -1.2749 17.7339  
21.2470 0.2914 35.4893  
21.2980 1.7571 7.1135  
21.3130 3.4365 236.3525  
21.3650 4.6588 -72.0139  
21.3800 5.6008 -37.5928  
21.4320 6.2205 -12.8833  
21.4470 6.3877 -127.0829  
21.5010 6.3600 -15.9449  
21.5160 5.8777 -163.8003  
21.5650 5.0446 -53.1603  
21.5800 3.9292 -150.2575  
21.6310 2.6646 -22.1531  
21.6470 0.7621 -177.0913  
21.6980 -0.7602 1.1191  
21.7130 -2.3319 -70.5714  
21.7640 -3.9118 -14.7140  
21.7800 -5.3202 -12.0181  
21.8310 -6.6533 -2.1094  
21.8490 -7.7190 12.0019  
21.8990 -8.4356 17.7410  
21.9130 -8.8062 86.1862  
21.9660 -8.9267 25.8418  
21.9800 -8.7748 -7.7510  
22.0320 -8.3378 55.9357  
22.0470 -7.5644 153.6120  
22.0980 -6.4515 51.8795  
22.1140 -5.0900 143.2803  
22.1640 -3.6408 15.4094  
22.1800 -2.0426 106.6310  
22.2310 -0.4761 11.1655  
22.2470 1.0399 43.8230  
22.2990 2.6176 38.2121  
22.3130 4.0136 -137.4906  
22.3650 5.0695 -9.4710  
22.3800 5.8280 -44.7368  
22.4310 6.2016 -23.5584  
22.4470 6.2162 -81.1882  
22.4810 5.9648 -55.5432  
22.5140 5.2795 -79.7903  
22.5650 4.2883 -48.8200  
22.5800 2.9475 -186.3084  
22.6310 1.2653 -27.9917  
22.6470 -0.2268 -1.4321  
22.6980 -1.7856 -22.7427  
22.7130 -3.3675 -60.1344  
22.7640 -4.8741 -8.8017  
22.7810 -6.6007 -205.8173  
22.8160 -7.7445 112.5695  
22.8640 -8.5575 14.0549  
22.8800 -9.0199 63.5126  
22.9320 -9.0810 23.4261  
22.9470 -8.9896 6.5007  
23.0010 -8.6470 46.1080  
23.0150 -8.0008 133.9425  
23.0650 -7.0109 50.7053  
23.0800 -5.7989 118.1423  
23.1310 -4.0726 32.2323  
23.1470 -2.5784 101.2364  
23.1990 -1.0647 16.7126  
23.2130 0.4116 45.8438  
23.2650 1.8567 17.4407  
23.2800 3.2939 1.2255  
23.3310 4.3896 -18.1431  
23.3490 5.2305 -37.4103  
23.3980 5.7534 -13.1525  
23.4140 5.9063 -120.4803  
23.4490 5.7985 -27.5147  
23.4810 5.2816 -77.2267  
23.5310 4.4249 -50.5833  
23.5470 3.2891 -134.2725  
23.5980 1.8441 -42.8619  
23.6130 0.4103 8.6651  
23.6660 -1.0660 -25.4580  
23.6800 -2.5765 -72.5858  
23.7310 -4.0901 -13.2281  
23.7470 -5.2163 121.5950  
23.7980 -6.4601 -41.9317  
23.8130 -7.3989 38.5776  
23.8650 -8.0026 15.8124  
23.8800 -8.2794 74.6783  
23.9320 -8.2021 26.0457  
23.9470 -8.1110 17.9176  
23.9980 -7.5560 64.5047  
24.0140 -6.7409 99.0482  
24.0650 -5.6039 49.8802  
24.0800 -4.5339 85.0659  
24.1140 -3.0517 58.3352  
24.1640 -1.5285 19.7873  
24.1800 -0.0232 40.1603  
24.2310 1.4242 10.5999  
24.2980 2.7205 -2.3215  
24.3130 3.9226 -44.9097  
24.3640 4.7411 -10.7283  
24.3800 5.2371 -102.4708  
24.4320 5.3914 -16.7916  
24.4470 5.1972 -147.2180  
24.4820 4.5514 -72.3864  
24.5140 3.6137 -60.2875  
24.5660 2.4524 -30.6490  
24.5880 1.1018 -61.4500  
24.6130 -0.3551 -48.7642  
24.6650 -1.8560 -21.4114  
24.6800 -3.3792 -51.3658  
24.7140 -4.7815 -12.6546  
24.7640 -6.3474 -50.1697  
24.7800 -7.4178 171.6158  
24.8320 -8.1624 13.9303  
24.8470 -8.6175 64.4307  
24.8810 -8.7720 41.5186  
24.9310 -8.7786 2.5614  
24.9470 -8.4353 142.4155  
24.9980 -7.7680 41.7087  
25.0140 -6.7697 158.7101  
25.0640 -5.5588 33.9304  
25.0800 -3.9326 102.7580  
25.1320 -2.3997 34.8520  
25.1470 -0.8845 36.5028  
25.1800 0.5917 17.4922  
25.2310 1.8590 -13.3025  
25.2470 3.3451 144.8057  
25.2990 4.4107 -37.0609  
25.3130 5.2058 -41.2085  
25.3650 5.6825 -12.4086  
25.3800 5.7776 -141.3107  
25.4310 5.5875 -23.6830  
25.4490 4.9651 -139.4148  
25.4810 4.0476 -75.1530  
25.5320 2.9505 -23.8912  
25.5470 1.7702 -100.6690  
25.5810 0.2361 -35.9088  
25.6310 -1.2359 -26.1441  
25.6470 -2.7369 -54.1110  
25.6990 -4.2261 -10.1483  
25.7130 -5.4990 3.0746  
25.7650 -6.6605 -1.8013  
25.7800 -7.5132 38.5559  
25.8140 -8.0335 27.0411  
25.8480 -8.3199 32.9674  
25.8980 -8.3199 27.0718  
25.9140 -8.0878 68.7167  
25.9480 -7.5386 54.8324  
25.9810 -6.6616 73.1133  
26.0320 -5.4790 49.5726  
26.0470 -4.1406 106.6829  
26.0980 -2.6464 28.7331  
26.1140 -1.1327 48.2766  
26.1650 0.3436 10.7050  
26.1800 1.8993 127.6332  
26.2140 3.4949 51.5528  
26.2470 4.6427 -102.3798  
26.2990 5.5271 -14.8011  
26.3140 6.1154 -36.5295  
26.3650 6.2678 -35.9149  
26.3800 6.1753 -56.5661  
26.4320 5.7120 -43.1197  
26.4470 4.9168 -169.7884  
26.4980 3.9481 -23.3043  
26.5130 2.4384 -233.0652  
26.5650 0.7785 4.8141  
26.5830 -0.6785 -74.9122  
26.6140 -2.1601 -32.8046  
26.6480 -3.6544 -19.8260  
26.6810 -5.0034 -11.4844  
26.7150 -6.2632 1.3044  
26.7650 -7.2652 6.6927  
26.7800 -7.9304 54.7975  
26.8310 -8.3744 20.0594  
26.8470 -8.3333 84.6824  
26.8810 -8.3002 5.0055  
26.9140 -7.8680 80.1092  
26.9470 -7.1345 60.4690  
26.9990 -6.0788 48.9889  
27.0140 -4.8343 100.6429  
27.0500 -3.4394 43.0020  
27.0840 -1.9161 47.5934  
27.1140 -0.4268 16.1047  
27.1650 1.0244 12.5700  
27.1800 2.4132 48.7461  
27.2140 3.7119 -21.5056  
27.2650 4.6980 -9.4366  
27.2800 5.4204 -42.8628  
27.3150 5.8162 -20.4963  
27.3650 5.8356 -45.1100  
27.3800 5.5700 -86.7223  
27.4150 4.8880 -72.7629  
27.4480 3.9698 -56.9014  
27.4810 2.6764 -94.3005  
