Tempo Angle omega x y
s degrees degrees/s  
7.3140 3.3894 17.8112  
7.3460 4.3679 7.8001  
7.4140 5.3255 9.2618  
7.4480 5.9665 -32.0924  
7.4800 6.4673 -15.6595  
7.5140 6.7682 -22.0788  
7.5460 6.8331 -19.5237  
7.5830 6.6863 -37.0887  
7.6130 6.3402 -45.6641  
7.6470 5.7827 -40.2459  
7.6790 5.0261 -42.7369  
7.7130 4.0435 -59.1096  
7.7460 2.9267 -21.5832  
7.7800 1.7827 -40.0856  
7.8130 0.5772 -33.8424  
7.8460 -0.6371 -25.4157  
7.8790 -1.8721 -25.1841  
7.9130 -3.0315 -18.1440  
7.9470 -4.1115 -16.9261  
7.9810 -5.0749 -5.9552  
8.0470 -5.9064 -0.7478  
8.0800 -6.4873 15.0831  
8.1140 -6.9477 14.4527  
8.1460 -7.2017 21.9253  
8.1800 -7.2702 21.7315  
8.2130 -7.1564 29.8078  
8.2460 -6.8490 33.4818  
8.2800 -6.3463 39.2899  
8.3130 -5.7080 23.6694  
8.3470 -4.8624 55.0063  
8.3800 -3.8831 39.0019  
8.4130 -2.8291 37.7353  
8.4470 -1.7004 36.4390  
8.4800 -0.4929 45.1277  
8.5130 0.6904 15.0660  
8.5460 1.8501 22.6249  
8.5790 2.9615 18.8804  
8.6130 3.9768 11.0072  
8.6470 5.1055 56.3268  
8.6800 6.1297 25.0101  
8.7140 6.7426 -83.1235  
8.7460 7.1683 -19.5825  
8.7840 7.3950 -19.7597  
8.8130 7.4227 -17.2405  
8.8470 7.3009 -29.3729  
8.8800 6.9300 -52.8609  
8.9130 6.3724 -37.7036  
8.9470 5.6598 -34.5744  
8.9800 4.5490 -62.6428  
9.0120 3.2831 -22.6471  
9.0470 2.1637 -38.9217  
9.0800 0.9580 -45.1045  
9.1130 -0.2564 -25.4297  
9.1460 -1.4952 -22.5074  
9.1800 -2.7046 -20.7499  
9.2130 -3.7890 -14.9696  
9.2470 -4.7817 -9.6455  
9.2800 -5.6443 3.8247  
9.3130 -6.7213 -127.6371  
9.3460 -7.3051 127.5400  
9.3800 -7.6911 18.0738  
9.4130 -7.8669 18.5954  
9.4460 -7.8885 21.3167  
9.4800 -7.7373 28.9431  
9.5130 -7.4174 29.7740  
9.5460 -6.9023 44.1709  
9.5800 -6.2313 36.2146  
9.6130 -5.4442 39.0019  
9.6470 -4.0479 55.2806  
9.6800 -3.0065 20.0204  
9.7130 -1.8804 44.2758  
9.7470 -0.6767 40.8827  
9.7800 0.5189 18.8265  
9.8130 1.6782 18.8473  
9.8460 2.8140 22.6475  
9.8790 3.8539 15.1188  
9.9130 4.9180 43.3197  
9.9460 6.0573 61.8110  
9.9800 6.6489 -105.8349  
10.0130 7.1367 -11.3966  
10.0460 7.4034 -22.7653  
10.0790 7.4685 -18.9451  
10.1130 7.4064 -19.1432  
10.1460 7.1212 -48.7790  
10.1800 6.6133 -43.4861  
10.2130 5.9792 -23.1397  
10.2460 4.9872 -63.8259  
10.2800 3.6765 -33.7370  
10.3130 2.6066 -36.0721  
10.3470 1.4256 -43.7509  
10.3800 0.2356 -25.4866  
10.4140 -0.9909 -29.1072  
10.4470 -2.2229 -21.4063  
10.4790 -3.3557 -19.2886  
10.5130 -4.3735 -9.6615  
10.5460 -5.5367 -67.2228  
10.5800 -6.6988 -61.6156  
10.6140 -7.3107 128.1047  
10.6470 -7.7585 13.6182  
10.6800 -7.9963 18.6004  
10.7130 -8.0763 22.2887  
10.7460 -7.9623 28.8405  
10.7800 -7.7039 21.6814  
10.8130 -7.2365 44.6123  
10.8460 -6.6138 37.1288  
10.8800 -5.6797 26.3109  
10.9130 -4.3101 68.5042  
10.9460 -3.2988 23.4395  
10.9800 -2.2091 36.2309  
11.0130 -1.0132 50.8012  
11.0470 0.1636 16.0343  
11.0830 1.3103 18.0654  
11.1130 2.4580 24.8996  
11.1460 3.5208 18.8906  
11.1790 4.4932 9.7060  
11.2130 5.4240 14.1251  
11.2460 6.0613 -20.4777  
11.2790 6.5838 -11.3407  
11.3130 6.9117 -20.9919  
11.3460 7.0094 -18.9496  
11.3800 6.9902 -18.3713  
11.4130 6.7562 -45.3527  
11.4460 6.3106 -41.5025  
11.4800 5.6659 -40.2400  
11.5130 4.8394 -45.3610  
11.5460 3.8292 -41.1383  
11.5840 2.7631 -32.4751  
11.6130 1.5857 -51.2868  
11.6460 0.3955 -25.5012  
11.6800 -0.8311 -29.1008  
11.7130 -2.0535 -17.6835  
11.7480 -3.2004 -21.1536  
11.7800 -4.2432 -10.2823  
11.8130 -5.1525 -1.0183  
11.8810 -5.9291 -2.4919  
11.9140 -6.5374 9.8786  
11.9460 -6.9608 19.1924  
11.9800 -7.1619 21.6440  
12.0130 -7.2083 21.3596  
12.0460 -7.0575 29.8018  
12.0800 -6.7133 39.7063  
12.1130 -6.1725 37.1398  
12.1480 -5.5281 20.1980  
12.1760 -4.6738 73.7837  
12.2130 -3.6994 27.8611  
12.2470 -2.6222 39.8411  
12.2800 -1.4584 44.8381  
12.3120 -0.2666 31.7519  
12.3500 0.9045 13.0836  
12.3800 2.0643 29.0388  
12.4140 3.1389 14.6620  
12.4460 4.1245 10.4552  
12.5140 5.2301 28.0586  
12.5470 5.9049 -67.9560  
12.5800 6.4303 -14.0416  
12.6130 6.7451 -22.7479  
12.6470 6.8495 -18.3753  
12.6800 6.7264 -38.1722  
12.7130 6.4177 -41.1533  
12.7470 5.8850 -40.2491  
12.7800 5.1722 -39.4826  
12.8130 4.2387 -56.7634  
12.8460 3.0353 -23.9446  
12.8800 1.9199 -40.0756  
12.9130 0.7268 -37.5930  
12.9470 -0.4875 -28.3205  
12.9800 -1.7137 -22.5128  
13.0130 -2.8844 -21.3651  
13.0470 -3.9810 -18.1697  
13.0800 -4.9489 -2.4464  
13.1170 -5.7172 18.7401  
13.1460 -6.4663 -58.0037  
13.1800 -7.0129 36.3150  
13.2140 -7.3742 14.4569  
13.2470 -7.5377 22.3116  
13.2800 -7.5223 25.0604  
13.3140 -7.3465 25.3172  
13.3470 -6.9897 33.4873  
13.3800 -6.4376 40.4661  
13.4140 -5.7549 36.0066  
13.4460 -5.0056 42.5188  
13.4800 -3.9650 36.1925  
13.5130 -2.9235 37.6913  
13.5470 -1.7948 40.0756  
13.5820 -0.6033 38.9928  
13.6130 0.5676 20.0411  
13.6470 1.7270 21.9542  
13.6800 2.8507 22.6535  
13.7120 3.8783 11.6951  
13.7470 4.7734 -2.8990  
13.7800 5.8066 83.1083  
13.8130 6.4402 -83.8149  
13.8470 6.8906 -17.2826  
13.8800 7.1297 -22.7536  
13.9130 7.1699 -18.9363  
13.9470 7.0231 -36.7021  
13.9800 6.6771 -37.7516  
14.0130 6.1319 -37.7071  
14.0470 5.4417 -31.6502  
14.0800 4.5513 -63.7338  
14.1140 3.3077 -23.1981  
14.1470 2.2046 -41.2762  
14.1790 1.0114 -46.5065  
14.2140 -0.1907 -23.9898  
14.2460 -1.4046 -23.2053  
14.2800 -2.5766 -24.3930  
14.3130 -3.6734 -14.9696  
14.3460 -4.6786 -9.9378  
14.3790 -5.7019 -38.1025  
14.4130 -6.7298 -63.2008  
14.4460 -7.3136 110.6725  
14.4800 -7.7243 10.8442  
14.5130 -7.9248 18.6004  
14.5470 -7.9587 24.2975  
14.5800 -7.8323 26.0953  
14.6120 -7.5246 30.7099  
14.6470 -7.0342 38.1141  
14.6800 -6.4004 33.4926  
14.7130 -5.5192 36.8712  
14.7470 -4.2280 57.3858  
14.7830 -3.2067 26.5016  
14.8130 -2.0834 46.2535  
14.8470 -0.8922 38.0280  
14.8800 0.2784 18.8188  
14.9130 1.4376 22.6090  
14.9470 2.5732 21.9758  
14.9800 3.6253 15.1146  
15.0130 4.7293 49.2236  
15.0470 5.6189 -27.2467  
15.0800 6.2437 -21.1512  
15.1130 6.7394 -10.2139  
15.1460 7.0336 -18.9736  
15.1800 7.1236 -22.0681  
15.2130 7.0765 -22.7064  
15.2470 6.8052 -44.0038  
15.2800 6.3223 -41.4929  
15.3130 5.6651 -37.6866  
15.3470 4.6893 -45.9292  
15.3800 3.6604 -44.1796  
15.4130 2.6068 -28.6266  
15.4470 1.4381 -43.7446  
15.4800 0.2480 -25.5012  
15.5130 -0.9661 -29.9826  
15.5460 -2.1760 -21.4202  
15.5800 -3.2979 -18.1489  
15.6130 -4.3158 -9.9707  
15.6460 -5.3681 -48.1141  
15.6800 -6.1457 34.8834  
15.7140 -6.7453 9.4420  
15.7460 -7.2056 14.0438  
15.7800 -7.4680 14.4446  
15.8130 -7.5760 21.2886  
15.8460 -7.4989 26.1067  
15.8790 -7.2651 26.0689  
15.9130 -6.8224 43.3064  
15.9460 -6.2242 37.1323  
15.9800 -5.3843 24.3719  
16.0130 -4.4745 57.1626  
16.0460 -3.4877 33.0286  
16.0800 -2.4335 33.0482  
16.1130 -1.2425 56.3509  
16.1470 -0.0596 18.2617  
16.1800 1.1117 22.6040  
16.2130 2.2592 18.8609  
16.2460 3.3093 15.1063  
16.2800 4.2743 11.0072  
16.3470 5.2357 11.8192  
16.3800 5.8955 -34.1939  
16.4130 6.3838 -18.9786  
16.4460 6.6971 -18.9542  
16.4800 6.7495 -22.0480  
16.5130 6.6151 -37.8003  
16.5460 6.2691 -41.5129  
16.5800 5.7240 -40.2459  
16.6130 5.0112 -35.7143  
16.6460 4.0537 -62.8206  
16.6800 2.9332 -24.6441  
16.7130 1.8016 -37.5432  
16.7460 0.6086 -37.5995  
16.7800 -0.6057 -24.6682  
16.8140 -1.8318 -25.4956  
16.8470 -2.9912 -17.6097  
16.8800 -4.0631 -14.9740  
16.9140 -5.0991 -29.7144  
16.9460 -6.2239 -64.5550  
16.9800 -6.9608 53.0961  
17.0130 -7.4519 49.0814  
17.0470 -7.7578 18.0558  
17.0800 -7.8783 18.5785  
17.1130 -7.8444 21.3668  
17.1470 -7.6255 28.9224  
17.1800 -7.2380 33.4738  
17.2130 -6.6552 44.2339  
17.2470 -5.8967 21.9298  
17.2790 -4.7434 58.8217  
17.3130 -3.6520 34.9186  
17.3460 -2.5902 40.0950  
17.3810 -1.4624 36.3768  
17.4130 -0.2705 39.2053  
17.4460 0.9130 18.8366  
17.4800 2.0729 21.9675  
17.5130 3.1846 18.8880  
17.5460 4.2004 15.1298  
17.5800 5.2353 27.5835  
17.6130 6.1288 14.1937  
17.6460 6.7295 -52.7695  
17.6800 7.1603 -11.0630  
17.7130 7.3761 -26.5596  
17.7470 7.4164 -14.7103  
17.7800 7.3299 -19.5811  
17.8130 6.9806 -57.0292  
17.8460 6.4353 -40.4742  
17.8810 5.7386 -29.0144  
17.9150 4.7412 -60.8450  
17.9460 3.5962 -32.5330  
17.9800 2.5014 -36.4163  
18.0120 1.2955 -46.4957  
18.0470 0.0932 -24.0099  
18.0790 -1.1300 -22.1703  
18.1130 -2.3626 -21.7500  
18.1460 -3.4647 -17.4895  
18.1800 -4.4701 -10.8458  
18.2130 -5.6085 -71.0664  
18.2480 -6.5792 -11.2164  
18.2800 -7.1467 94.5089  
18.3130 -7.5453 13.6569  
18.3470 -7.7215 21.6468  
18.3800 -7.7432 21.3524  
18.4130 -7.6079 26.0817  
18.4460 -7.3127 26.0477  
18.4800 -6.8003 46.8838  
18.5130 -6.1910 18.2174  
18.5470 -5.1657 53.3691  
18.5800 -3.8938 62.8126  
18.6130 -2.8822 12.7809  
18.6470 -1.7802 39.8672  
18.6800 -0.6036 44.8831  
18.7130 0.5674 19.6487  
18.7470 1.7269 21.9568  
18.7800 2.8628 18.8778  
18.8130 3.8767 11.3391  
18.8470 4.9361 31.0459  
18.8800 5.8824 20.7280  
18.9130 6.4599 -48.9327  
18.9470 6.9491 -13.5761  
18.9800 7.2276 -22.7683  
19.0130 7.2955 -18.9473  
19.0470 7.2360 -18.3693  
19.0800 6.9398 -49.1238  
19.1130 6.4444 -41.4952  
19.1460 5.7872 -37.6877  
19.1790 4.8526 -52.0687  
19.2130 3.7428 -31.4215  
19.2470 2.6643 -38.2850  
19.2800 1.4832 -45.0734  
19.3130 0.2931 -25.4939  
19.3470 -0.9087 -21.8231  
19.3800 -2.1311 -25.1775  
19.4130 -3.2407 -14.9550  
19.4460 -4.2464 -9.9954  
19.4800 -5.2973 -49.8627  
19.5130 -6.2925 -35.2022  
19.5470 -6.8911 85.2250  
19.5800 -7.3267 9.9363  
19.6130 -7.5522 18.5929  
19.6460 -7.6233 21.3238  
19.6800 -7.5340 25.3251  
19.7140 -7.2757 25.2904  
19.7460 -6.8331 42.1664  
19.7800 -6.2227 39.6371  
19.8130 -5.3432 30.1720  
19.8460 -4.1594 57.0188  
19.8800 -3.1724 27.3317  
19.9140 -2.0933 36.7467  
19.9460 -0.9165 49.6958  
19.9800 0.2666 22.5690  
20.0140 1.4258 18.2909  
20.0460 2.5613 19.4577  
20.0800 3.6243 18.3376  
20.1130 4.6438 27.6832  
20.1470 5.7056 41.7156  
20.1790 6.3585 -68.9711  
20.2140 6.8848 -9.6069  
20.2380 7.2236 -26.0992  
20.2800 7.3408 -14.8944  
20.3130 7.3188 -18.9342  
20.3460 7.0959 -42.0107  
20.3800 6.6628 -43.5448  
20.4140 6.0304 -40.2444  
20.4460 5.1857 -37.8407  
20.4800 3.9744 -66.0799  
20.5140 2.9206 -18.5786  
20.5460 1.7518 -46.4691  
20.5800 0.5463 -29.2024  
20.6130 -0.6805 -25.4088  
20.6490 -1.9190 -20.6393  
20.6800 -3.0771 -18.7535  
20.7140 -4.1366 -14.5315  
20.7460 -4.9844 23.3640  
20.7800 -6.0101 -87.9172  
20.8130 -6.5661 74.2431  
20.8470 -7.0511 2.3124  
20.8800 -7.3382 14.8844  
20.9130 -7.4435 25.0142  
20.9470 -7.3912 21.7190  
20.9800 -7.1785 26.0714  
21.0130 -6.7849 37.1903  
21.0470 -6.2082 39.3257  
21.0800 -5.6317 22.5943  
21.1130 -4.5491 62.7862  
21.1470 -3.5994 32.9613  
21.1800 -2.5453 34.0385  
21.2130 -1.4041 41.2577  
21.2460 -0.2212 37.6671  
21.2800 0.9500 18.2826  
21.3130 2.1099 22.6331  
21.3460 3.1969 15.1083  
21.3800 4.3801 67.6070  
21.4460 5.5990 16.7027  
21.4800 6.2869 -95.2229  
21.5130 6.8000 -18.9864  
21.5460 7.1383 -18.9613  
21.5800 7.2779 -18.3815  
21.6130 7.1616 -39.9076  
21.6470 6.8653 -34.6156  
21.6800 6.3576 -41.4780  
21.7130 5.6858 -34.5850  
21.7460 4.5767 -62.8632  
21.7820 3.2811 -21.1964  
21.8130 2.1741 -43.5832  
21.8460 1.0057 -37.5777  
21.8800 -0.1964 -28.3528  
21.9130 -1.3980 -18.7474  
21.9470 -2.5385 -20.7834  
21.9800 -3.6230 -18.7015  
22.0130 -4.5912 -6.2365  
22.0800 -5.6482 -30.2873  
22.1140 -6.2580 70.5265  
22.1460 -6.7547 11.5106  
22.1810 -7.0460 20.0655  
22.2110 -7.1394 24.6204  
22.2460 -7.0381 28.0961  
22.2800 -6.7767 28.8815  
22.3130 -6.2988 44.2196  
22.3460 -5.6483 33.5735  
22.3800 -4.8319 42.7492  
22.4130 -3.6251 56.8196  
22.4470 -2.6094 14.3207  
22.4790 -1.4929 43.0148  
22.5140 -0.3101 39.0031  
22.5460 0.8610 19.4210  
22.5790 1.9960 18.8540  
22.6140 3.0951 17.7991  
22.6460 4.0982 15.5935  
22.6790 5.0832 28.1118  
22.7130 6.0093 25.4096  
22.7470 6.5601 -55.2077  
22.7790 7.0122 -15.6704  
22.8130 7.2639 -18.4131  
22.8460 7.3167 -18.9473  
22.8790 7.2323 -22.7088  
22.9140 6.9112 -49.8673  
22.9490 6.4034 -35.5613  
22.9800 5.7522 -30.1272  
23.0140 4.7993 -61.4642  
23.0460 3.6654 -29.5604  
23.0790 2.5831 -41.2659  
23.1140 1.4145 -38.9589  
23.1460 0.2244 -26.2906  
23.1800 -0.9897 -25.4631  
23.2140 -2.1996 -20.7970  
23.2460 -3.2844 -15.4223  
23.2800 -4.2776 -9.7015  
23.3130 -5.1918 -4.3457  
23.3460 -6.1964 -90.7091  
23.3800 -6.7927 92.2591  
23.4130 -7.2036 14.8886  
23.4460 -7.4047 22.3028  
23.4800 -7.4634 17.1050  
23.5130 -7.3372 29.8108  
23.5470 -7.0543 25.2816  
23.5800 -6.5886 40.4449  
23.6130 -5.9668 37.3135  
23.6470 -5.2052 36.8761  
23.6800 -3.9563 56.9834  
23.7130 -2.9518 20.9906  
23.7470 -1.8455 44.3740  
23.7800 -0.6633 45.3325  
23.8130 0.5076 14.1646  
23.8460 1.6422 18.8451  
23.8800 2.7657 21.9786  
23.9130 3.8055 15.1167  
23.9460 4.8113 26.9971  
23.9800 6.0207 96.7496  
24.0130 6.6404 -121.6842  
24.0470 7.1533 -11.0662  
24.0800 7.4526 -18.9812  
24.1130 7.5274 -22.7451  
24.1470 7.4804 -22.0456  
24.1810 7.2435 -37.5593  
24.2180 6.7854 -39.5827  
24.2460 6.1406 -48.8646  
24.2800 5.2603 -43.0758  
24.3130 3.9211 -39.3778  
24.3470 2.8633 -35.3206  
24.3800 1.7069 -41.3030  
24.4130 0.5165 -29.2812  
24.4470 -0.6978 -29.0914  
24.4800 -1.8955 -17.7060  
24.5130 -3.0272 -18.6863  
24.5460 -4.0455 -10.0120  
24.5800 -5.0685 -41.6129  
24.6130 -6.3147 -112.0433  
24.6460 -6.9280 152.4251  
24.6800 -7.3884 9.6441  
24.7130 -7.6511 18.5929  
24.7470 -7.7437 21.6252  
24.7800 -7.6422 28.8603  
24.8130 -7.4085 22.3324  
24.8460 -6.9782 40.8887  
24.8800 -6.3924 36.0352  
24.9130 -5.5535 33.8158  
24.9460 -4.1560 57.2110  
24.9790 -3.1758 25.9764  
25.0130 -2.1028 36.9652  
25.0460 -0.9285 49.2759  
25.0800 0.2515 23.2944  
25.1130 1.3860 15.0743  
25.1460 2.5215 22.6388  
25.1800 3.5720 14.6680  
25.2130 4.5069 2.1225  
25.2800 5.3819 7.7034  
25.3140 6.0133 -16.1018  
25.3460 6.5088 -15.6660  
25.3790 6.8036 -22.7565  
25.4130 6.8733 -18.3815  
25.4470 6.7265 -40.3725  
25.4790 6.3929 -42.8187  
25.5140 5.8478 -39.1008  
25.5460 5.1257 -39.7360  
25.5800 4.2087 -55.2515  
25.6130 3.1708 -20.9906  
25.6460 2.0390 -45.0386  
25.6800 0.8482 -32.0935  
25.7130 -0.3539 -26.2128  
25.7460 -1.5645 -21.4840  
25.7800 -2.6994 -18.1273  
25.8130 -3.7550 -17.4895  
25.8460 -4.6943 -6.1971  
25.9140 -5.5940 -12.8876  
25.9470 -6.1854 36.4761  
25.9800 -6.6585 14.8803  
26.0140 -6.9095 21.6358  
26.0470 -6.9807 21.3813  
26.0800 -6.8794 26.0714  
26.1140 -6.5845 36.0965  
26.1530 -6.1053 31.4277  
26.1740 -5.4611 51.1267  
26.2130 -4.6299 42.7087  
26.2460 -3.6046 32.2467  
26.2800 -2.5766 36.2160  
26.3130 -1.4724 37.9785  
26.3470 -0.3051 40.1502  
26.3800 0.8537 18.8325  
26.4120 1.9886 19.4432  
26.4460 3.0632 18.3226  
26.4800 4.0526 11.0056  
26.5130 5.1785 73.9108  
26.5470 6.1718 9.9602  
26.5800 6.7683 -87.9535  
26.6130 7.1955 -14.0183  
26.6460 7.4223 -22.7565  
26.6790 7.4625 -15.1525  
26.7130 7.3785 -18.2861  
26.7460 7.0325 -60.5180  
26.7800 6.4997 -36.5998  
26.8130 5.8404 -27.0035  
26.8460 4.7300 -62.7945  
26.8830 3.4853 -27.1631  
26.9120 2.4069 -42.6949  
26.9460 1.2261 -43.7606  
26.9800 0.0487 -21.0801  
27.0140 -1.1530 -21.8279  
27.0460 -2.3755 -25.9508  
27.0800 -3.4353 -10.8878  
27.1130 -4.4037 -9.9954  
27.1810 -5.5923 -45.4895  
27.2140 -6.2520 97.4597  
27.2460 -6.7622 15.3496  
27.2790 -7.0872 18.5832  
27.3130 -7.1929 20.7244  
27.3470 -7.1409 25.3146  
27.3800 -6.9165 29.7664  
27.4130 -6.4618 44.5858  
27.4480 -5.9114 16.8094  
27.4800 -5.1452 57.1061  
27.5130 -3.8818 56.9186  
27.5470 -2.8772 18.4898  
27.5800 -1.7855 41.2876  
27.6130 -0.6186 41.3525  
27.6460 0.5400 18.8245  
27.6790 1.6746 18.8451  
27.7130 2.7858 21.9786  
27.7460 3.7997 15.1167  
27.7800 4.8731 34.8057  
27.8150 5.8554 26.1980  
