t,s1,s2
13.28,3414.7291157283435,14404.151104388427
13.3,4799.983206473808,15506.886833104389
13.32,6014.366322151059,16035.666217670921
13.34,7073.900989452872,16077.734414983132
13.36,8054.056055671566,15731.674247401052
13.38,8882.301422434288,15209.677881739699
13.4,9559.374400164432,14452.810749270875
13.42,10154.524305731591,13680.611839097157
13.44,10575.506710286616,12862.010942293276
13.46,10891.43968516062,12108.446604673984
13.48,11012.526945572496,11389.195596281992
13.5,11012.526945572496,10718.026065380649
13.52,10854.255087869975,10061.951597874637
13.54,10547.029001229817,9469.605783750543
13.56,10096.698274991451,8908.947420730805
13.58,9471.402936600105,8411.512608353361
13.6,8673.490234856352,8016.735529587052
13.62,7725.416090209566,7679.455489776779
13.64,6597.054428535242,7410.018489183141
13.66,5389.508366314007,7066.43495798747
13.68,4070.4270513310325,6488.447621804306
13.7,2751.699860112918,5578.7493228785825
13.72,1461.5537463322216,4216.036723871823
13.74,265.41921432942746,2397.6998431377488
13.76,-796.207374238549,167.6785857527901
13.78,-1758.7047955117257,-2251.074860274122
13.8,-2719.245227580084,-4591.648861838294
13.82,-3722.188516119631,-6636.321404074073
13.84,-4802.297803473748,-8283.98296001641
13.86,-5829.105296579566,-9554.532979720556
13.88,-6812.457748935979,-10521.650126408194
13.9,-7730.527720251052,-11225.168902623893
13.92,-8530.946403856593,-11752.763613149004
13.94,-9233.442456155964,-12228.354895336992
13.96,-9733.998810966747,-12609.377660587688
13.98,-10090.229394118132,-13060.522030746692
14.0,-10331.691441069352,-13505.838269588805
14.02,-10416.73388404578,-14028.37145091281
14.04,-10331.691441069352,-14607.371650720379
14.06,-10118.792360365002,-15233.473090172944
14.08,-9763.030586818,-15874.799253568253
14.1,-9293.682536794331,-16505.69245153108
14.12,-8678.625910613891,-17044.90014425165
14.14,-7908.7527238726225,-17458.85652347477
14.16,-6997.449301522031,-17636.441177839377
14.18,-5934.594800000954,-17474.8765235031
14.2,-4697.994238053629,-16861.087736113594
14.22,-3323.2550127985755,-15662.902769168057
14.24,-1851.2180370917288,-13817.726055294193
14.26,-442.1937033586298,-11375.216907708858
14.28,767.4429078232275,-8409.644870519687
14.3,1575.506710286616,-4946.895122832748
14.32,1798.2109690434218,-826.1246389244146
14.34,1611.7599128282063,3866.4776379067257
14.36,1704.9684335209765,8053.556801005739
14.38,2302.694039745923,11623.979959549511
14.4,3267.34951916879,14853.278124854418
14.42,4425.068622346882,17832.905291372455
14.44,5668.534917078395,20613.992114311943
14.46,6876.668587630715,23229.164243240608
14.48,8054.056055671566,25758.916767725168
14.5,9029.281748511865,28230.26444066719
14.52,9825.563737267315,30585.895309825883
14.54,10333.235704432389,32803.74774315833
14.56,10575.403522556055,34834.95518633575
14.58,10518.629044396026,36679.45739316329
14.6,10183.239053600204,38502.66395560321
14.62,9559.374400164432,40349.22558326793
14.64,8673.490234856352,42467.77070792365
14.66,7503.682288491521,44898.929315277215
14.68,6267.007688708762,47112.52234138553
14.7,5112.78101846242,48797.37566990885
14.72,3904.6409233786603,49948.83972302685
14.74,2593.4218777178053,50473.525558290865
14.76,1183.4239889297733,50388.51609823602
14.78,-354.07916509312844,49584.5069537105
14.8,-1981.5114356878141,48103.55612967256
14.82,-3551.8346437522623,46090.24624028402
14.84,-4948.988365382705,43549.18936716813
14.86,-6065.310579104992,40720.62624134485
14.88,-6774.294924603474,37686.39216490849
14.9,-6969.964293986974,34494.120165750755
14.92,-6627.704117135204,30844.788223005376
14.94,-5999.833731543793,26887.909481566214
14.96,-5512.3566053008435,23417.9046359242
14.98,-5324.773156557481,20295.023461878587
15.0,-5365.872904618124,17187.002947018784
15.02,-5577.342234848286,13872.78567265065
15.04,-5788.877696124166,10455.419841250741
15.06,-5723.641318869095,7184.579166372741
15.08,-5219.247986856642,4166.978751755232
15.1,-4221.762959288221,857.3485098750396
15.12,-2679.626012021141,-3301.4386534280015
15.14,-1153.5555379737027,-7270.887153395398
15.16,-58.75826945934357,-10312.152266391504
15.18,767.4429078232275,-13053.46908975194
15.2,1397.2091940805017,-15687.36370132148
15.22,1919.3265917780386,-18389.648446512438
15.24,2527.4057091334716,-21024.202799139985
15.26,3267.34951916879,-23767.46220079628
15.28,4236.783953596226,-26889.481059193797
15.3,5496.148614620225,-30764.272569265846
15.32,6597.054428535242,-34538.278798254745
15.34,7167.001165447575,-37698.37162253555
15.36,7260.517724469845,-40745.93237784701
15.38,6860.030098788186,-44011.98750113121
15.4,6028.916565247384,-47592.28198680991
15.42,5094.156257316557,-51175.354079575955
15.44,4195.099165448881,-54724.21667593543
15.46,3545.4255535609973,-58132.16328347951
15.48,3226.6533419589423,-61640.11709863022
15.5,3308.172919255523,-65549.80022165689
15.52,3710.4014176832807,-70049.89345470173
15.54,3798.8013033339203,-74157.00465276866
15.56,3267.34951916879,-77656.66003507542
15.58,2264.092583302805,-80771.59258260141
15.6,917.3476635638868,-83501.53769786014
15.62,-559.3580153733866,-85720.60825954411
15.64,-2046.961222511992,-87279.42472986218
15.66,-3445.7689982371726,-88241.50120410057
15.68,-4678.228136116511,-88599.63547903278
15.7,-5764.152831005908,-88460.50918410326
15.72,-6720.049788703242,-87958.70215586404
15.74,-7517.360321647657,-87156.87143746023
15.76,-8207.385192765001,-86120.79393244897
15.78,-8824.778131716928,-84953.37587549428
15.8,-9322.869724496688,-83693.17324965312
15.82,-9675.948852272257,-82365.18344020536
15.84,-9912.151807172144,-81101.36599420596
15.86,-9998.497271807573,-79877.37608938458
15.88,-9883.124176670412,-78703.13130065534
15.9,-9556.329699755233,-77623.97689478696
15.92,-9117.055348122965,-76608.76817511597
15.94,-8414.30600545503,-75731.42078632818
15.96,-7552.817322793571,-75089.87137377463
15.98,-6458.46938761774,-74734.17065968749
16.0,-5178.072018984272,-74783.00654153057
16.02,-3722.188516119631,-75171.16893194104
16.04,-2139.969901211817,-75704.77831723125
16.06,-559.3580153733866,-75904.74524872185
16.08,917.3476635638868,-75534.28093841513
16.1,2264.092583302805,-74461.09824787422
16.12,3398.2885011098447,-72792.49853961136
16.14,4258.761974116466,-70619.69324956983
16.16,4821.82092956412,-68034.79221203792
16.18,5241.80841100247,-65246.783492373994
16.2,5643.834381295384,-62656.242074516835
16.22,6054.969401724642,-60357.5825729038
16.24,6531.002633229302,-58357.8169484031
16.26,7018.334962907666,-56561.734790060975
16.28,7483.159974467675,-54873.304666314485
16.3,7904.039191292135,-53297.80547040523
16.32,8232.999759756412,-51787.195451411004
16.34,8499.189096859294,-50249.68046261946
16.36,8675.325831656868,-48727.640454068314
16.38,8763.671716140561,-47154.274233106415
16.4,8734.203837611227,-45495.63263148152
16.42,8557.80629664137,-43934.459119473315
16.44,8170.384062664314,-42481.76878293768
16.46,7604.254512154726,-40988.84198703778
16.48,6821.792478319956,-39472.08928308738
16.5,5857.148425143433,-37702.32154494836
16.52,4550.166992255307,-35387.37663960124
16.54,2883.335052280565,-32310.38537493933
16.56,1212.1190349974308,-29441.650345632166
16.58,-205.6502236474547,-27590.375635120643
16.6,-1545.0194088007195,-26367.724786661056
16.62,-2850.5535848070117,-25779.264699877564
16.64,-4138.741574609927,-25759.416704634474
16.66,-5406.690075217204,-26126.74192423096
16.68,-6589.403143409021,-26852.008359273954
16.7,-7673.425864310232,-27812.666110275306
16.72,-8620.34091574642,-28809.335217503674
16.74,-9410.687473277312,-29853.636987479207
16.76,-9998.497271807573,-30915.7638300122
16.78,-10424.076181328615,-31911.03546031162
16.8,-10693.651533996908,-32831.25706298531
16.82,-10758.587911072269,-33653.12174891771
16.84,-10665.824721271725,-34393.23745109344
16.86,-10388.524692958823,-35032.418370902386
16.88,-9969.839587781855,-35632.44699586398
16.9,-9410.687473277312,-36254.030813630314
16.92,-8647.952964040587,-36999.60617829772
16.94,-7702.056155248109,-37983.62995025964
16.96,-6523.935719843679,-39363.43470972244
16.98,-5072.752232445446,-41156.50071191424
17.0,-3534.746427759069,-42965.297317688804
17.02,-2046.961222511992,-44142.62192080629
17.04,-617.7451301666157,-44583.75779475767
17.06,796.5362351675232,-44286.347312468606
17.08,2198.533398235542,-43189.80680984845
17.1,3439.192510532467,-41490.37028149826
17.12,4466.83023178611,-39227.83063836108
17.14,5093.996926477508,-36535.91561488421
17.16,5306.790991203597,-33344.228944022805
17.18,5158.698801841841,-29765.90217948339
17.2,5010.739727684543,-26339.02076290828
17.22,5071.539369129058,-23378.6644086995
17.24,5306.648967779858,-20602.207397292677
17.26,5684.769917237956,-17954.40362981124
17.28,6135.280479227928,-15254.48076522247
17.3,6662.818950913511,-12411.787213593292
17.32,7111.380945930793,-9604.657849098416
17.34,7325.533243300552,-6913.566382414403
17.36,7204.308409153751,-4414.490931534162
17.38,6717.1968822693925,-1986.950999487965
17.400000000000002,5922.585429850332,626.2668437317202
17.42,4612.9222509258925,3886.449243905108
17.44,3161.0110103305346,7352.538679391408
17.46,1947.1825510929357,10014.555577088027
17.48,883.9057896820973,12088.66974923844
17.5,-117.49806774760181,13748.809497897157
17.52,-1066.9635971761256,15114.309073354741
17.54,-2009.180554077004,16345.811256775314
17.56,-2916.0855241802287,17621.846040693872
17.58,-3722.188516119631,19068.486433730723
17.6,-4470.718251488136,20724.98535286286
17.62,-5219.247986856642,22661.728396191815
17.64,-5999.903951066504,24892.01954000297
17.66,-6877.712523895569,27534.794376025042
17.68,-7730.527720251052,30399.556307949228
17.7,-8294.606101386416,32985.10083616393
17.72,-8501.641673292173,35279.02543803316
17.74,-8356.152710852832,37520.73247513344
17.76,-7879.970634889696,39683.62651262543
17.78,-7127.104117271865,41850.30994068925
17.8,-6065.310579104992,43950.65836298752
17.82,-4843.870922378455,45819.11466811647
17.84,-3510.79493274729,47386.80079544482
17.86,-2101.7974582312077,48618.547183379516
17.88,-737.7251894203782,49342.05596224784
17.900000000000002,588.8685953352698,49510.042176376286
17.92,1826.2253575851162,49064.10128473217
17.94,2989.1877371830933,48119.588646688775
17.96,4111.819456412182,46594.480480767685
17.98,5283.331884046573,44521.49975389062
18.0,6531.418539372089,41948.01952076336
18.02,7561.048854801745,39501.052970643184
18.04,8320.421814015564,37458.59932864822
18.06,8763.671716140561,35630.26905365194
18.08,8940.688657784278,33850.52902048763
18.1,8823.792935706442,31953.275469683096
18.12,8469.93115522299,30017.238203543933
18.14,7811.591781697742,27951.59582046909
18.16,6942.59567634839,25771.64389779003
18.18,5948.202800166644,23554.62819681273
18.2,4821.779543427502,21288.19447998072
18.22,3586.4304607625163,18928.11705989583
18.24,2329.833596666869,16317.426484583291
18.26,1154.5243057315924,13557.610372843223
18.28,176.26207458944094,10506.48778114006
18.3,-442.1937033586298,7217.110239242574
18.32,-588.3609409043355,3449.588334947866
18.34,-264.2907207023991,-938.3949257674108
18.36,-29.482123207863246,-5174.190555042509
18.38,-295.2380242030185,-8755.668583857363
18.4,-974.9896215727643,-11979.858108851684
18.42,-1981.5114356878141,-15008.623381735211
18.44,-3112.062611283896,-17830.873386712756
18.46,-4304.690014589856,-20486.60103203117
18.48,-5447.47911054826,-23092.99172782724
18.5,-6497.1368127048,-25599.073712158213
18.52,-7340.10494576629,-28041.666589002125
18.54,-7908.7527238726225,-30419.343325588125
18.56,-8149.821705091749,-32632.535369660003
18.58,-8120.676645779298,-34765.25400315203
18.6,-7730.527720251052,-36929.57476339026
18.62,-7034.896346833676,-39336.660934117994
18.64,-5959.80890496301,-42182.85997520495
18.66,-4802.297803473748,-44998.19568750058
18.68,-3722.188516119631,-47266.04081084361
18.7,-2758.8729114284197,-49000.00202394766
18.72,-1795.529750739325,-50348.99325351575
18.74,-767.0002402435877,-51326.80927486977
18.76,324.35965941249736,-51913.4351169978
18.78,1454.3089848689988,-52326.487988360124
18.8,2527.4057091334716,-52658.86177074062
18.82,3545.4255535609973,-53193.858642600084
18.84,4383.519843593144,-53970.115157453176
18.86,5135.594736518301,-55007.977249490716
18.88,5750.474598620645,-56238.351829456056
18.9,6293.429590399172,-57694.64614164549
18.92,6821.792478319956,-59319.82420120321
18.94,7325.533243300552,-61182.917531615145
18.96,7805.228820756433,-63233.0651656466
18.98,8170.384062664314,-65337.423065345225
19.0,8291.120589200502,-67249.00890784393
19.02,8203.792625761454,-68997.73234172034
19.04,7811.591781697742,-70626.52850754658
19.06,7195.1640025461,-72040.72717254431
19.08,6372.776630804065,-73231.31599314306
19.1,5389.508366314007,-74052.40138891866
19.12,4217.118762524968,-74419.38900882842
19.14,2883.335052280565,-74213.27762254786
19.16,1397.2091940805017,-73325.20042880438
19.18,-295.2380242030185,-71922.25632663463
19.2,-1916.3188787204972,-70571.21861396775
19.22,-3364.0942681279876,-69855.11774397957
19.24,-4636.746488386417,-69765.02871399272
19.26,-5763.799938333385,-70236.10037735029
19.28,-6720.049788703242,-71118.63869046805
19.3,-7460.694581677573,-72319.88463106404
19.32,-8000.5265023551,-73701.60657049186
19.34,-8294.606101386416,-75286.99160294642
19.36,-8327.252723464355,-77008.0354029906
19.38,-8149.384001045511,-78850.65223107468
19.4,-7759.285347474403,-80847.02588586985
19.42,-7247.50788122902,-82789.83003930887
19.44,-6720.049788703242,-84534.28093841513
19.46,-6130.761417840525,-86055.82686221578
19.48,-5512.3566053008435,-87349.37523674325
19.5,-4802.694928366348,-88438.40473426627
19.52,-4014.960562216328,-89285.6244910326
19.54,-3087.186365595381,-89785.41544884861
19.56,-2009.180554077004,-89959.88446742094
19.58,-854.2707697142595,-89841.09350295343
19.6,383.23766536685963,-89574.5244930469
19.62,1611.587765817931,-89331.97342703548
19.64,2725.432586801837,-89215.93869308193
19.66,3757.4969809181757,-89343.59493283002
19.68,4633.494874676846,-89765.1671993125
19.7,5324.617704464804,-90474.57681636082
19.72,5922.945072167706,-91413.64643192136
19.74,6399.180028929976,-92496.8435913634
19.76,6821.501911178845,-93741.56899978168
19.78,7176.470454835297,-95125.00675426555
19.8,7446.9757312057955,-96636.60279368144
19.82,7661.354302943222,-98273.94990565676
19.84,7754.091442668679,-99957.07595003957
19.86,7725.416090209566,-101617.8877908188
19.88,7483.159974467675,-103166.99083294116
19.9,7008.287749497616,-104505.08008298211
19.92,6359.483633584445,-105701.29534548723
19.94,5520.404416559816,-106621.90191210774
19.96,4466.83023178611,-107154.609682592
19.98,3226.7420214790905,-107324.79995217509
20.0,1854.2550878699767,-107059.7881344166
20.02,383.23766536685963,-106638.62558594455
20.04,-1066.9635971761256,-106401.60382636047
20.06,-2390.815410603988,-106640.50785560191
20.08,-3575.563598358148,-107345.99077146506
20.1,-4553.7498001139365,-108513.99592472223
20.12,-5324.773156557481,-110067.10944195035
20.14,-5854.250137380891,-111935.73255390987
20.16,-6170.584853470665,-113981.4018059781
20.18,-6366.379519037234,-116130.28514631736
20.2,-6458.46938761774,-118137.93803653041
20.22,-6523.935719843679,-119997.10278758859
20.24,-6589.403143409021,-121700.59307089153
20.26,-6616.144921458368,-123216.64899396185
20.28,-6562.563731332858,-124723.44695178335
20.3,-6458.46938761774,-126135.61190941506
20.32,-6301.091970848962,-127516.20656244247
20.34,-6025.350978796043,-128758.76514345864
20.36,-5642.501681819049,-129991.61124453596
20.38,-5136.8715491495295,-131181.58736370245
20.4,-4512.23765895628,-132266.2440712762
20.42,-3786.538934607659,-133436.16253271027
20.44,-2956.0968931191283,-134854.6962463814
20.46,-2009.180554077004,-136520.82439084465
20.48,-883.1241766704144,-138676.74811432217
20.5,559.3744001644308,-141584.88635204002
20.52,2133.1674926039254,-144978.46657706462
20.54,3398.4745324073906,-147682.59796485753
20.56,4341.99941160236,-149733.15835051535
20.58,5071.341276888101,-151526.34331644268
20.6,5561.856151859779,-153227.9669869866
20.62,5882.159721743395,-154894.31442630026
20.64,6054.969401724642,-156667.7152133561
20.66,6095.063458819802,-158421.34257951504
20.68,6095.169102810319,-160171.24381436515
20.7,5988.9611781279,-161920.82276167008
20.72,5882.159721743395,-163742.10081230054
20.74,5750.474598620645,-165587.64014514635
20.76,5602.864390198112,-167533.15770455293
20.78,5537.376560817995,-169719.13961158379
20.8,5496.340792466619,-172181.00574558196
20.82,5495.956423200632,-174838.9829086962
20.84,5306.790991203597,-177391.0883532453
20.86,4883.073624638343,-179664.01221139153
20.88,4175.664830662049,-181528.0708933171
20.9,3201.687446312701,-183001.4866572808
20.92,2077.9831678449345,-183992.8434895462
20.94,796.5362351675232,-184334.99408146832
20.96,-588.3609409043355,-184104.5396739618
20.98,-2046.961222511992,-183302.4705820944
21.0,-3510.79493274729,-182270.495531004
21.02,-4802.694928366348,-181480.59488396294
21.04,-5934.594800000954,-181102.99088552903
21.06,-6877.431512130412,-181085.7183665573
21.08,-7638.287593463939,-181366.81786268158
21.1,-8236.430094418825,-181825.62950684727
21.12,-8647.952964040587,-182402.96176983183
21.14,-8883.221650681244,-183030.08338943453
21.16,-8970.718251488133,-183731.73908336053
21.18,-8883.221650681244,-184479.78737401494
21.2,-8618.566778479582,-185260.40987945584
21.22,-8149.821705091749,-186156.87143746024
21.24,-7524.702618930489,-187147.87792329
21.26,-6747.013590163236,-188224.835683852
21.28,-5854.250137380891,-189181.1647924188
21.3,-4884.983181468487,-189879.75927981728
21.32,-3868.6842705308272,-190234.06060243407
21.34,-2784.878374714309,-190161.23949201303
21.36,-1674.466756699448,-189594.83795969607
21.38,-559.3580153733866,-188438.39054342092
21.4,442.0409187630363,-186812.3899189882
21.42,1275.860084395007,-184627.41257321337
21.44,1854.0932477630531,-181950.89501513992
21.46,2105.5247195357188,-178795.30366919105
21.48,2198.533398235542,-175462.4229636718
21.5,2461.5090684884854,-172488.19632302655
21.52,2923.283017795797,-169930.03079946127
21.54,3504.5917261436393,-167770.62434199662
21.56,4195.099165448881,-165890.37023538086
21.58,4863.464331574848,-164263.76398698284
21.6,5489.20506725271,-162813.20324359243
21.62,6029.119531238444,-161592.48135167264
21.64,6438.6933412203025,-160498.4317248014
21.66,6756.01169979239,-159502.51787736945
21.68,6942.59567634839,-158590.0823879244
21.7,7008.287749497616,-157717.62936466088
21.72,6914.897982819118,-156975.19070385708
21.74,6690.063777573016,-156165.84006295126
21.76,6333.130910221889,-155495.68913960241
21.78,5816.150053001706,-154852.70725158823
21.8,5177.167516930798,-154171.807943648
21.82,4425.277782295535,-153391.1994427147
21.84,3586.687473322829,-152345.95750570926
21.86,2659.383468093753,-151042.59001519976
21.88,1575.506710286616,-149264.91306904462
21.9,234.97069195359123,-146823.68520271624
21.92,-1338.6456970567767,-143688.4038289552
21.94,-2719.245227580084,-140972.19363944972
21.96,-3804.5649538267435,-139006.46012614892
21.98,-4656.974160199484,-137426.03885783028
22.0,-5342.310680397483,-136097.88180695943
22.02,-5894.270606848222,-134912.77677584725
22.04,-6301.091970848962,-133761.01646807155
22.06,-6523.935719843679,-132572.95519562293
22.08,-6616.144921458368,-131369.61400077026
22.1,-6589.403143409021,-130120.6769200136
22.12,-6431.8890773838275,-128855.22424283093
22.14,-6170.308619712826,-127525.07724097345
22.16,-5829.105296579566,-126083.47278850527
22.18,-5406.690075217204,-124596.2240276473
22.2,-4907.451781130367,-122980.52666781527
22.22,-4429.198844019992,-121148.24663046827
22.24,-3992.448137593567,-119119.34444245619
22.26,-3616.663346418791,-116807.09277354431
22.28,-3404.970441653652,-114167.11572967975
22.3,-3282.974529402572,-111211.72467992033
22.32,-3062.090254883673,-108230.79834161233
22.34,-2587.840057297037,-105654.89540496713
22.36,-1823.5295451647023,-103551.81117623998
22.38,-858.7841665401635,-101923.36212507385
22.4,234.97069195359123,-100849.3022836218
22.42,1397.2091940805017,-100332.03988289644
22.44,2580.8249670576,-100362.7508582222
22.46,3775.3372345609328,-100896.90929965439
22.48,4927.278322905741,-101804.3899421822
22.5,6014.366322151059,-102839.25251337406
22.52,6914.897982819118,-103741.56157050983
22.54,7632.703641011428,-104464.3956547664
22.56,8203.792625761454,-105005.9497265754
22.58,8557.80629664137,-105398.26763524467
22.6,8793.144282694302,-105789.17972711888
22.62,8823.592805070135,-106126.39020135607
22.64,8734.203837611227,-106420.93322095402
22.66,8469.93115522299,-106691.05431818434
22.68,8054.056055671566,-106901.5994665544
22.7,7483.159974467675,-107033.69705151963
22.72,6717.1968822693925,-106952.6260367889
22.74,5856.876050711029,-106603.12292635674
22.76,4780.0430428429745,-105900.85432272108
22.78,3504.332495260899,-104861.80487232868
22.8,2105.5247195357188,-103766.47354964873
22.82,767.2478583443299,-103001.51730198183
22.84,-530.068844777009,-102808.45265320163
22.86,-1730.6144583042587,-103193.11180190789
22.88,-2810.73287252958,-104129.31959193957
22.9,-3722.188516119631,-105570.79605832398
22.92,-4408.812483120814,-107401.48526450212
22.94,-4843.870922378455,-109640.82334506407
22.96,-4967.761059857101,-112188.39425566564
22.98,-4926.475940759944,-114876.75474249011
23.0,-4907.451781130367,-117335.19270626866
23.02,-4926.475940759944,-119545.62489748956
23.04,-5031.4123761376795,-121484.82813523313
23.06,-5136.8715491495295,-123375.91578900104
23.08,-5219.247986856642,-125062.9091326408
23.1,-5301.314356290041,-126727.2266060217
23.12,-5301.314356290041,-128347.65140275647
23.14,-5260.102619763857,-129928.77311426876
23.16,-5072.598481635972,-131507.51868564892
23.18,-4761.110260381208,-133034.91190300146
23.2,-4326.097306449645,-134597.37287507256
23.22,-3722.188516119631,-136217.7577794086
23.24,-2981.3544298950983,-138034.81920514107
23.26,-1981.5114356878141,-140289.8233902651
23.28,-650.2143739100421,-143202.59589801668
23.3,825.7571691047631,-146493.51889585247
23.32,2012.526945572496,-149094.42585075155
23.34,2923.454484929949,-151126.68787279213
23.36,3651.469587805531,-152781.35596612052
23.38,4217.118762524968,-154304.56272673997
23.4,4675.043653430581,-155751.69432598347
23.42,4946.744040611546,-157187.02119110015
23.44,5117.021009176177,-158713.1728994089
23.46,5218.475002018644,-160192.87533581603
23.48,5218.623079412953,-161772.36381552924
23.5,5177.167516930798,-163411.2164981372
23.52,5094.156257316557,-165058.6878931599
23.54,4988.535681707905,-166853.74510687377
23.56,4924.692449375248,-168786.2544294059
23.58,4905.137317059063,-170994.16404499736
23.6,4905.190347239848,-173420.70646513652
23.62,4927.452126631938,-176028.66359873136
23.64,4780.0430428429745,-178448.22371976558
23.66,4341.973051704402,-180625.9439990356
23.68,3651.469587805531,-182367.11076834798
23.7,2725.432586801837,-183724.7835806745
23.72,1668.3203055679808,-184629.35456236033
23.74,500.7572003823581,-184985.9506030294
23.76,-767.0002402435877,-184783.44449397348
23.78,-2101.7974582312077,-184023.4638801784
23.8,-3429.0798976754304,-182972.84690082748
23.82,-4678.228136116511,-182023.64253789725
23.84,-5723.641318869095,-181415.27200197184
23.86,-6589.403143409021,-181110.48474024903
23.88,-7275.611781704549,-181090.9554041957
23.9,-7794.253566815744,-181226.92373859408
23.92,-8178.543116481683,-181485.85443642354
23.94,-8385.106803221035,-181798.58858251479
23.96,-8443.319538971677,-182151.14791769412
23.98,-8323.736252970819,-182553.11886361404
24.0,-8058.312326305858,-183013.89800001448
24.02,-7609.745061906918,-183567.5455500001
24.04,-6997.449301522031,-184284.25410231648
24.06,-6196.28599046679,-185186.213583545
24.08,-5219.247986856642,-186148.7821309078
24.1,-4180.326242595064,-187107.57958320528
24.12,-3087.186365595381,-187681.34336536092
24.14,-1981.5114356878141,-187858.3831813503
24.16,-887.8752644451971,-187564.6265760532
24.18,176.26207458944094,-186734.1401062792
24.2,1154.5243057315924,-185390.66431192675
24.22,1947.3074779231472,-183598.8445291872
24.24,2527.4057091334716,-181341.65357583424
24.26,2843.608892060045,-178698.68782807322
24.28,2949.2645751640234,-175782.20086272515
24.3,3095.33753343472,-173014.15806330182
24.32,3373.6867154044285,-170642.7052456141
24.34,3734.0013073458545,-168553.8663348488
24.36,4175.664830662049,-166772.8316307189
24.38,4591.930805068499,-165170.4168366149
24.4,5029.882560186274,-163742.10081230054
24.42,5348.162079340448,-162447.1360947817
24.44,5602.749308486856,-161230.0144542002
24.46,5750.474598620645,-160152.8100777675
24.48,5775.569410162447,-159104.08488702102
24.5,5709.338388745061,-158166.76444325704
24.52,5495.956423200632,-157275.44980730448
24.54,5154.315247439441,-156430.4121428367
24.56,4696.51525309458,-155655.9956407546
24.58,4111.819456412182,-154788.73252485035
24.6,3439.192510532467,-153790.4957059064
24.62,2686.029090702652,-152588.76553727037
24.64,1854.0932477630531,-151064.8577965655
24.66,825.7571691047631,-149088.09820053392
24.68,-471.50668239716566,-146504.7349550801
24.7,-1888.6190540692062,-143417.81615436368
24.72,-3062.090254883673,-140862.1259946385
24.74,-3951.226087501224,-138911.1422063471
24.76,-4615.339196526626,-137278.9030690769
24.78,-5113.834170614701,-135812.75653790357
24.8,-5430.641570228984,-134390.66840006912
24.82,-5577.342234848286,-132997.361058684
24.84,-5617.919575802209,-131543.1056222505
24.86,-5471.5162316322685,-130035.89114053105
24.88,-5260.102619763857,-128546.58165031983
24.9,-4926.475940759944,-126982.2833004114
24.92,-4553.54935250851,-125370.47853691247
24.94,-4138.741574609927,-123641.39469124602
24.96,-3722.188516119631,-121762.35579749275
24.98,-3323.5169271740633,-119741.83646208371
25.0,-3047.1658961280514,-117502.86335724348
25.02,-2915.913902027405,-114907.97900722621
25.04,-2916.0855241802287,-111960.86430023306
25.06,-2981.3544298950983,-108853.60307115264
25.08,-2758.8729114284197,-106049.41223800431
25.1,-2259.6300119182397,-103696.38260315292
25.12,-1488.4655042060876,-101764.694800047
25.14,-559.3580153733866,-100264.7580390345
25.16,442.0409187630363,-99253.12285026161
25.18,1490.1037442109985,-98723.32885685457
25.2,2515.0397119193804,-98696.64423127884
25.22,3504.450659897359,-99113.13595822536
25.24,4466.83023178611,-99938.49204686304
25.26,5389.642497275951,-101077.55843253082
25.28,6253.385528009091,-102326.37909117372
25.3,6914.897982819118,-103500.0
25.32,7418.541500533279,-104464.79148329867
25.34,7754.091442668679,-105323.76824638146
25.36,7875.324443423524,-106055.43049274922
25.38,7840.415944549066,-106751.30977161696
25.4,7632.703641011428,-107377.155077229
25.42,7223.234554891946,-107895.34064078644
25.44,6690.063777573016,-108296.91664743627
25.46,6054.617816840452,-108455.85041729423
25.48,5200.265429287556,-108419.31972457298
25.5,4217.118762524968,-107973.97869306475
25.52,3014.761873379196,-107154.609682592
25.54,1696.4223482941609,-105975.36115620544
25.56,322.8542177261274,-104830.97543773061
25.58,-945.9439443284335,-104158.60086286505
25.6,-2101.7974582312077,-104028.37145091282
25.62,-3152.649280160663,-104418.18566808768
25.64,-4097.56558059782,-105244.49133868632
25.66,-4843.870922378455,-106421.06590546088
25.68,-5406.690075217204,-107947.21777108089
25.7,-5683.274736160156,-109726.41589441652
25.72,-5763.799938333385,-111766.22432543864
25.74,-5593.645384554828,-113989.9137625132
25.76,-5324.773156557481,-116210.47277368949
25.78,-5072.598481635972,-118220.74815322892
25.8,-4802.297803473748,-120009.67086244725
25.82,-4532.624019855459,-121569.23017153746
25.84,-4263.208366859761,-123008.6233817352
25.86,-3951.226087501224,-124262.08171040591
25.88,-3534.746427759069,-125370.47853691247
25.9,-3062.090254883673,-126350.91099493386
25.92,-2495.493211655972,-127102.71014150788
25.94,-1851.2180370917288,-127826.96041519327
25.96,-1153.5555379737027,-128495.04232209851
25.98,-442.1937033586298,-129266.61824698049
26.0,264.213720671183,-130295.97522923384
26.02,946.4387614689236,-131464.10438131253
26.04,1640.021996490449,-132988.49136956764
26.06,2395.595819331301,-134813.4486731471
26.08,3267.34951916879,-137108.59959120338
26.1,4258.761974116466,-139873.57486106685
26.12,5135.83553549366,-142568.95359176912
26.14,5684.769917237956,-144862.76597524743
26.16,5948.202800166644,-146886.43668310824
26.18,5922.955472904345,-148766.14386406651
26.2,5644.09956440993,-150597.24776463018
26.22,5177.167516930798,-152425.13504616963
26.24,4466.83023178611,-154160.65110166563
26.26,3651.5304289275796,-155827.65844900828
26.28,2712.231004550008,-157329.79331205031
