t,s1,s2,s3,s4,s5,s6,s7,s8
0,1.0272532942538568,-0.9669800421330639,-0.12420382275039454,1.0361419403244498,-1.2942345215998017,0.9428101834795685,-0.9942778053374894,1.0078367000756132
1,1.0238001502965048,-0.9778491361333651,-0.08644214967878293,1.0358714693610578,-1.1902940520008463,0.9040971979274042,-0.9962143581984593,0.9968064060626273
2,1.021382949526358,-1.0122458421465137,-0.06465656906045864,1.0193727405941557,-1.2606067226119018,0.851742493656854,-1.0183463908952344,1.0015031764165436
3,1.0246058838865537,-1.020861587390655,-0.15325126357477317,1.0483131336770823,-1.251435504706113,0.8589320481165441,-1.0175164396691043,0.996877569249808
4,1.0456700620264037,-1.011317992658683,0.5395302000859721,1.0036854247174336,-0.9250930008917413,0.740027878206317,-1.0334238381699126,0.9796560779521146
5,1.007685478495526,-0.9909715788898262,-0.055942336813145054,1.0560215561337494,-1.0336190794435964,0.8253807939713302,-0.9963526834028104,0.9721127801109753
6,0.9775280212679808,-0.9750655876698733,-0.5860581318575312,1.0974036135326968,-1.012219570996752,0.9262189039572153,-0.9903355370133781,0.9743188389135727
7,0.9950239506519002,-0.9923633531215722,-0.47277311264261573,1.0562920270971414,-0.7141549890585639,0.8567198775135609,-1.0371586186874935,0.9626480762159622
8,0.9990526186021449,-1.0226510114028997,-1.261411131023649,1.0591319722127546,-0.7898175367813358,0.9586640728009376,-1.0448356675291857,0.9765960609033507
9,1.1013807845383579,-1.0465099982328299,0.1168899360917063,1.0431741853726366,-1.0863535824018908,0.9680657978636006,-1.084120025565964,1.043774109601793
10,1.1133516835905135,-1.0900526491974516,0.057342682401770394,1.0625128592551518,-1.2820062310587461,0.9702779684665838,-1.1193929526764512,1.101558617592402
11,1.1220996482824739,-1.107416689612567,-1.2933633159304656,1.1793563154404156,-1.2369144096886182,1.237028873676042,-1.0655152855802352,1.1113079742361376
12,1.106560500474387,-1.0948244465634376,-1.6128851649983083,1.1045710940625795,-0.7103336482644806,1.2403471295805064,-1.039164334150639,1.1179973138311092
13,1.0877984183061047,-1.0858773265022137,-0.4945586932608594,1.018020385777199,-0.7546612014758027,1.0381178669580058,-1.0773420905525772,1.1573505563419562
14,1.0751368904624787,-1.0591685162453757,-1.4342434039285812,1.1383799644865562,-1.3767754827519127,1.2038463146313252,-1.0220120088106357,1.1367843952467755
15,1.1079417580573279,-1.0391534772936015,-0.8242471466171941,1.0645413914805888,-1.229271728100452,1.0373804767570114,-1.0681434644629801,1.1047609610155271
16,1.050849777962433,-1.062747364269865,-1.1641022042621016,1.081716297655971,-1.2613709907707185,1.1210742645697822,-1.0662069116020103,1.1004911697846935
17,1.0667342401662545,-1.071164284623757,-0.7007955231137059,1.034248643580709,-0.8280309447221248,0.9429945310298222,-1.0985750094210467,1.0634863124508063
18,1.080546815995665,-1.0681156363065996,-0.7080573833198408,1.0036854247174336,-0.6507207318768473,0.9350675863691377,-1.1084652615324189,1.0301819408503066
19,1.053727397926893,-1.067254061782185,-1.4240767996400083,1.0834743589180158,-0.8272666765633082,1.0786743280126563,-1.0624721310844294,1.0562276673583895
20,1.0604034762444416,-1.07805688081907,-1.1524832279323503,1.0594024431761466,-0.7416686427759307,1.0135996427749578,-1.0774804157569322,1.0489690222659727
21,1.0709931177136562,-1.0861424263558794,-0.6368911533001534,0.9798839799389528,-0.7332616930289584,0.9374641045223643,-1.1016181639168527,1.0345228952683208
22,1.0288647614339548,-1.0962162207951835,-1.5969090725449402,1.0667051591877255,-1.1941153927949293,1.1466985740543116,-1.058944838373383,1.0632728228892645
23,1.0826187023700762,-1.0934989472951078,-1.2410779224466648,1.0773887622417013,-0.5911078154892033,1.0183926790814215,-1.0850883019964488,1.046264821153112
24,1.0589071138629222,-1.1045668661856585,-1.5228380984428151,1.1846304992265537,-1.0160409117908247,1.1690046276343764,-1.0402017731832993,1.053452303058348
