t,s1,s2,s3,s4,s5,s6,s7,s8
0,-0.8848676197308246,0.8978648784796137,-0.30429795586138086,-0.8733830612217499,0.9465997200483157,-0.7922689594584819,1.0118526334208944,-0.9305773555354785
1,-0.8868244013066581,0.911252421089741,0.38848350779936436,-0.9235554249309327,1.1193243239406936,-0.9157818181249188,0.9822510396889577,-0.9476565204588117
2,-0.8979895667687646,0.9259654629681977,0.5613157807042157,-0.9428940988134479,1.2821134417684763,-0.9718234734004306,0.9691793078774247,-0.9665859282488385
3,-0.9253845088304283,0.9489628752737134,-0.10677535825576735,-0.9132775283220448,1.2370216203983377,-0.9109887818184552,1.0047980479987977,-0.994410734436435
4,-0.8875150300981293,0.9380937812734119,-0.03125201211246352,-0.9103023477247318,1.2194434527455764,-0.9161505132254159,0.9753347794712159,-0.9704999035437689
5,-0.8548252673018577,0.9223203399802917,0.24324630367763242,-0.9281534313085944,1.2507784472570265,-0.9508078526721213,0.9341830311756473,-0.9519263116896446
6,-0.8998312435460195,0.929809410846353,-0.29558372361406726,-0.8942093254029216,1.011562513547655,-0.8490480049349882,0.9759572428908114,-0.9616756683333804
7,-0.9250391944346927,0.947239726224885,-0.03851387231859849,-0.9154412960291777,0.9764061782421325,-0.9157818181249188,0.9590815679595222,-0.9792529755669773
8,-0.9387366654655238,0.9493605250542121,0.764647866474705,-0.9796781498347338,1.0474831170120047,-1.0798511378460058,0.9048580878524205,-0.9819571766798381
9,-0.9667071315200803,0.9522766234445368,0.4872448066021711,-0.969805959670934,0.903800703154627,-1.0234407874699865,0.9207654863532289,-0.9717808409130191
10,-0.9979005319348309,0.9493605250542121,0.1735324456992043,-0.9612861243240908,0.667641842080522,-0.9624217483377676,0.9200046977292744,-0.9607505469000331
11,-0.9891525672428719,0.9243085888827859,0.7443146578976398,-1.0023977107596462,0.6920984231626329,-1.0380042439396204,0.8657812176221729,-0.9546305128025054
12,-0.992030187207332,0.9140359695532327,0.7094577289084661,-0.9879275142181848,0.7326046355798719,-1.007033855497887,0.8608706728675766,-0.9428174237305336
13,-0.9955984359632634,0.8951476049795384,0.2272702112242645,-0.9411360375513993,0.7196120768799997,-0.8739349242185334,0.8994634048825798,-0.9289406022303256
14,-0.9474846301574844,0.8608171739298061,0.36960267126355856,-0.9438407471853164,0.8824011947077826,-0.8851801247836824,0.8715908762050786,-0.9015427751658128
15,-0.908348998640823,0.860949723856639,0.6252201505178487,-0.9426236278500558,0.9145004573780492,-0.9087766112154823,0.8513262337670939,-0.8887334014733133
16,-0.9282621287948885,0.8939546556380419,-0.019633035782712065,-0.8598595130521608,0.9313143568719938,-0.7767837652376203,0.9088695187787114,-0.8957785570041882
17,-0.92158605047734,0.9163555932728092,-0.21279851726470908,-0.838898013389293,1.0276121448827935,-0.7583490102127708,0.9243619416664547,-0.9109363158736459
18,-0.8940760036170977,0.9223866149437081,0.5889108494874158,-0.8966435640734466,1.022262267771077,-0.912463562220444,0.8886048763407267,-0.923176384068701
19,-0.9251542992332713,0.9341835584318401,0.3332933702331256,-0.8855542545743824,0.8640587588961941,-0.9404843898582101,0.9094919821983068,-0.9246708109994927
20,-0.9339022639252318,0.9423353789320661,0.3899358798406236,-0.8947502673297058,0.8334880325435607,-0.9294235368433046,0.916615730222583,-0.941322996799742
21,-0.8567820488776913,0.9247062386632846,1.1422645971912242,-0.9642613049213999,1.029140681200427,-1.0459311886002949,0.8765014209596749,-0.9243149950635899
22,-0.8606956120293565,0.9084688726262492,1.1306456208614726,-0.9580404727633896,1.0352548264709491,-1.0180947085127823,0.8746340307008844,-0.9264498906790063
