t,s1,s2,s3,s4,s5,s6,s7,s8
0,1.0272532942538568,-0.9858021317433419,0.42043569270618086,0.955947299678776,-1.1474950351071576,0.8320173057802797,-1.0268533909630564,0.9994394439883074
1,1.033468953377092,-0.9736075384747108,-0.2476554462538828,1.0439855982628128,-1.2942345215998017,0.9726744866198104,-0.9972517972311198,1.0084771687602379
2,1.0376127261259145,-0.9765236368650357,-0.05739470885440429,1.0174794438504149,-1.1436736943130743,0.8685181207294609,-1.005620472094587,0.9894054345958503
3,1.0224188927135631,-1.014631740829507,-0.17503684419301685,1.0184260922222872,-1.2628995270883516,0.8565355299633174,-1.0192455047235398,0.9994394439883074
4,1.0236850454979263,-1.0181443138905797,-0.15325126357477317,1.033978172617317,-1.2285074599416352,0.8414190308429428,-1.0177930900778143,0.9874128653547948
5,1.0060740113154283,-0.9875915557555865,-0.23167935380051488,1.0657585108158532,-1.106224554531102,0.8659372550259805,-0.9863241060870872,0.9719704537366141
6,0.9822473180096958,-0.9769212866455345,-0.661581478000835,1.0991616747947417,-1.0787109008137352,0.9326710682159111,-0.9840417402152318,0.9731802279186836
7,1.0029661817538111,-1.023114936146815,-1.4705527049590141,1.0850971846983684,-0.9228001964152913,1.0093596491192454,-1.0340463015895083,0.9797984043264748
8,1.0297855998225822,-1.0425335004278413,-1.69131325522405,1.0914532523380747,-0.9564279954031912,1.1006116864922135,-1.04096256180725,1.0060576203960996
9,1.0953953350122807,-1.0470401979401611,-0.07337080130777224,1.046960778860122,-1.1146315042780743,0.9936901073481299,-1.0743680986589468,1.0367289540709181
10,1.0871077895146342,-1.0667238620748536,-0.058847080895582916,1.0957807877523442,-1.3324479295406013,1.091394308979794,-1.0713941067653165,1.0710296102919445
11,1.1123157404033082,-1.0897875493437854,0.09655672751464124,1.0523701981279598,-1.2254503873063793,0.9713840537680754,-1.1111626030173392,1.0919515873230274
12,1.1174954563393367,-1.115833609966459,-0.3347977687269381,1.0834743589180158,-1.2392072141650574,1.0150744231769466,-1.1180788632350809,1.0997083747257077
13,1.1135818931876704,-1.1145081106981296,-1.2759348514358386,1.177463018696671,-1.3095198847761236,1.2556479762511246,-1.0748522368741913,1.1107386687386935
14,1.1608899654034006,-1.1268352538935933,-1.3354821051257744,1.1450065030896548,-0.9067505650801634,1.210298478890021,-1.1051454566279029,1.1182819665798318
15,1.1680264629152624,-1.1185508834665343,-1.0261268603464242,1.07346693327252,-0.5360805080544696,1.1207055694692953,-1.104177180197418,1.1333685622621095
16,1.0919421910549278,-1.0750745074653287,-1.0943883462836737,1.057373910950706,-0.6239713463182865,1.1892828581617014,-1.069665041710881,1.1287429550953738
17,1.1001146317539956,-1.070501534989592,-0.10532298621458873,0.9894856991393606,-0.7424329109347473,1.0135996427749578,-1.0852957898029794,1.1482416683828451
18,1.0892947806876248,-1.0984695695513436,-1.1379595075202416,1.1260735356522276,-1.1153957724368908,1.1697420178353708,-1.0623338058800744,1.1542193761060116
19,1.0780145104269396,-1.066392487257771,-1.28755382776559,1.1421665579740417,-1.3209839071583624,1.1988689307746183,-1.0397176349680588,1.135147641941623
20,1.109783434834583,-1.0382256278057709,-0.7690570090509553,1.0675165720779016,-1.2002295380654517,1.0204205021341508,-1.051959415553462,1.1085326099360961
21,1.0865322655217424,-1.070501534989592,-1.092935974242495,1.0756307009796566,-1.457787907586401,1.1323194651349415,-1.09179707440766,1.1051167769514292
22,1.0404903460903754,-1.0555233932574697,-1.2977204320541629,1.100108323166614,-1.3798325553871793,1.1728759261895918,-1.0677976514520906,1.0878952856537358
23,1.0669644497634116,-1.0663262122943549,-0.4262972073236099,1.0189670341490713,-0.8777083750451526,0.9354362814696349,-1.0960159931404814,1.0767226652663886
24,1.0759426240525276,-1.0716282093676723,-0.9041276088841951,1.025728808233866,-0.7745321736050139,0.9452067016328054,-1.1043846680039486,1.0283316979836123
25,1.0417564988747376,-1.0633438389406134,-1.453124240464387,1.0773887622417013,-0.7401401064582974,1.0847577971708549,-1.058806513169028,1.0402871134299454
26,1.0510799875595893,-1.0618195147820344,-1.0682456495417327,1.046419836933338,-0.6507207318768473,1.0049353079132892,-1.0750597246807219,1.0473322689608204
