t,s1,s2,s3,s4,s5,s6,s7,s8
0,1.0255267222751805,-0.9836150579505979,0.1531992371221393,0.9994931247848602,-1.2392072141650574,0.8692555109304553,-1.005758797298942,1.0137432446115993
1,1.0117141464457708,-0.9996535990973839,-0.17648921623419547,1.0297858726847435,-1.2690136723588847,0.9229006480527405,-0.9996033257051506,1.0202190946450291
2,1.0308215430097882,-1.0234463109638976,0.39719774004667796,0.9677127865863203,-1.1566662530129463,0.8032590879415293,-1.0318330983198323,1.0163762825372793
3,1.0301309142183177,-1.032525980951954,0.3347457422743042,0.9836705734264383,-1.1925868564772961,0.7969912712330771,-1.0368819682787835,1.010540901188474
4,1.0107933080571434,-1.0323271560617044,-0.18084633235789258,1.065893746297549,-1.2942345215998017,0.9099963195353592,-1.0110151550644275,1.011110206685919
5,1.0225339975121417,-1.0236451358541467,0.3855787637169265,1.025458337270474,-1.0534900515728076,0.787589546170414,-1.0191763421213642,0.9862742543599058
6,0.9733842485191575,-1.0036963718657892,-0.7298429639380845,1.1239097679450947,-1.084060777925441,0.9802327361799977,-1.0001566265225708,0.9932482467036
7,0.9782186500594512,-1.0295436075982127,-1.08567411403636,1.097944555459481,-0.9082791013977967,0.9826292543332347,-1.0292740820392667,0.9830007477496
8,1.0156277095974369,-1.0624159894527827,-1.271577735312222,1.0484483691587785,-0.7791177825579136,0.9868692479889473,-1.0639937083323343,0.9992971176139472
9,1.054533131516942,-1.07017016017251,-1.6462897219463033,1.0905066039662061,-0.9778275038500356,1.0941595222335179,-1.057838236738543,1.0305377567862097
10,1.0884890470975759,-1.072688608782336,-0.8939610045957028,1.089830426557726,-1.179594297777424,1.0738812917061926,-1.0648928221606397,1.0543062613045147
11,1.107136024467279,-1.0675854365992676,0.288269836955379,1.0162623245151505,-1.2078722196536076,0.9442849638815572,-1.0893763833314496,1.0703179784201393
12,1.0930932390407124,-1.0885283250388724,-0.14017991520376247,1.0741431106810002,-1.4241601085985012,1.0270570139431003,-1.0969151069687868,1.105330266512971
13,1.0996542125596824,-1.1142430108444634,-0.6238198049292234,1.1148489906714674,-1.5212221647681177,1.1227333925220246,-1.1089493997476594,1.1286717919081932
14,1.1110495876189452,-1.119081083173866,-0.41758297507629627,1.1024073263554428,-1.2002295380654517,1.0939751746832744,-1.104868806219193,1.1139410121618187
15,1.1382143200834518,-1.132601175710826,-0.9506035142031203,1.119311761567433,-1.0542543197316243,1.155178561365747,-1.1077736355106438,1.1216977995644988
16,1.148688856754088,-1.1379694477475606,-1.5794806080503132,1.1558253416253268,-0.8104527770693636,1.2738983837257203,-1.1117159038347553,1.1596277783317332
17,1.1462716559839412,-1.1251783798081816,-1.393576986774451,1.1040301521357954,-0.7577182741110693,1.2235715025078995,-1.0601206026103984,1.1464625887033315
18,1.1090928060431124,-1.115303410259127,-1.1858877848803453,1.0627833302185439,-0.38475541260892565,1.181724608601514,-1.0861949036312888,1.137424863931401
19,1.0772087768368908,-1.0844192773070513,-0.9418892819558067,1.0587262657676664,-0.8012815591635747,1.2351853981735559,-1.0631637571062043,1.170515745970358
20,1.0781296152255182,-1.1084770890272306,-1.065340905459295,1.0768478203149172,-1.0007555486145132,1.1549942138154932,-1.0620571554713645,1.1826846509782327
21,1.0785900344198316,-1.0929687475877765,-0.8024615659989505,1.0974036135326968,-0.9954056715027968,1.1478046593558031,-1.057561586329833,1.157777535465039
22,1.0833093311615465,-1.0621508895991172,-1.5388141908962636,1.1302658355848012,-1.3293908569053348,1.1959193699706407,-1.0211820575845096,1.1441853667135535
23,1.0688061265406659,-1.0425335004278413,-1.469100332917755,1.1074110391781926,-1.4233958404396847,1.1588655123707086,-1.0534118301991873,1.1170010292105816
24,1.0732952136852245,-1.0698387853554276,-0.8561993315240106,1.0585910302859705,-1.2048151470183517,1.0689039078494857,-1.0988516598297566,1.111806116546402
25,1.0590222186615008,-1.0897875493437854,-1.1321500193553657,1.0982150264228694,-1.1620161301246628,1.1207055694692953,-1.0754055376916074,1.1338667045723727
26,1.055338865106991,-1.090118924160868,-1.4618384727117006,1.1009197360567902,-1.0305620068083299,1.0965560403867445,-1.0854341150073343,1.088606917525541
27,1.0690363361378228,-1.0840216275265526,-0.827151890699632,1.0216717437829885,-0.5972219607597363,0.9522119085422418,-1.1106784648020949,1.0508904283198477
28,1.0505044635666974,-1.0766651065873243,-1.3020775481777793,1.062648094736848,-0.800517291004758,1.0526813234276298,-1.0772037653482223,1.064482597071334
29,1.0469362148107668,-1.0851483019046329,-1.5896472123388052,1.0771182912783093,-0.8463733805337027,1.0915786565300374,-1.059083163577738,1.0597858267174167
30,1.0515404067539034,-1.101518217868501,-0.9854604431923746,1.0093653149486599,-0.8272666765633082,0.9986674912048369,-1.0895838711379802,1.064482597071334
31,1.0341595821685625,-1.1077480644296491,-1.4240767996400083,1.0453379530797733,-1.106224554531102,1.0993212536404786,-1.0754055376916074,1.0755840542714996
32,1.024030359893661,-1.1100676881492257,-2.2751668157934963,1.1331057807004143,-1.233093068894535,1.2287332339148602,-1.0500920252946715,1.0785729081330828
33,1.0816978639814487,-1.1028437171368304,-1.4836240533299443,1.1038949166540992,-0.7454899835700138,1.1081699360524009,-1.0756130254981418,1.060710948150764
34,1.0910213526663004,-1.1067539399784025,-1.1248881591492308,1.1102509842938058,-0.8081599725929137,1.084204754520104,-1.0659994237954797,1.059358847594334
35,1.05614459869704,-1.1149057604786283,-1.695670371347747,1.1812496121841565,-1.12227418586623,1.2010811013776015,-1.0397176349680588,1.0772919707638335
36,1.049238310782335,-1.1310768515522476,-1.1161739269019173,1.1477112127235718,-1.0221550570613576,1.1376655440921457,-1.0752672124872524,1.0966483576769437
37,1.061669629028804,-1.1471153926990336,-0.8140805423287019,1.116607051933516,-0.8326165536750246,1.1042986374971855,-1.0955318549252409,1.1164317237131376
