t,s1,s2,s3,s4
59,0.531331,0.041934,0.390756,-0.024172
60,0.531926,0.041923,0.391164,-0.024139
61,0.530994,0.042023,0.390415,-0.024088
62,0.531085,0.042084,0.390361,-0.024244
63,0.532007,0.041985,0.390988,-0.024315
64,0.5316,0.042059,0.39071,-0.024218
65,0.531148,0.042114,0.390464,-0.024037
66,0.531656,0.042306,0.390889,-0.023649
67,0.531207,0.042582,0.390632,-0.023127
68,0.53257,0.0426,0.39162,-0.023327
69,0.531918,0.042618,0.390925,-0.023672
70,0.532119,0.042343,0.390964,-0.023934
71,0.531965,0.042491,0.390865,-0.024011
72,0.532586,0.042603,0.391374,-0.024021
73,0.532223,0.042534,0.391146,-0.023958
74,0.531485,0.042495,0.390653,-0.023755
75,0.532487,0.042517,0.391199,-0.023571
76,0.531723,0.042756,0.390839,-0.023527
77,0.531729,0.042794,0.390905,-0.023375
78,0.53251,0.0427,0.391417,-0.023279
79,0.531994,0.042652,0.390975,-0.023354
80,0.532429,0.042611,0.391152,-0.023356
81,0.531543,0.042581,0.390793,-0.023107
82,0.53241,0.0426,0.391528,-0.02389
83,0.531902,0.042817,0.39075,-0.024011
84,0.531956,0.042839,0.390543,-0.023985
85,0.532509,0.042649,0.390855,-0.024012
86,0.531875,0.042751,0.390675,-0.023951
87,0.531662,0.043044,0.390889,-0.023466
88,0.532226,0.043195,0.391629,-0.023209
89,0.531659,0.042851,0.39118,-0.023312
90,0.530892,0.042651,0.390759,-0.023162
91,0.531909,0.042489,0.391338,-0.023105
92,0.532302,0.042207,0.391358,-0.023296
93,0.531752,0.042309,0.390871,-0.023233
94,0.532136,0.042457,0.391053,-0.023139
95,0.532968,0.042331,0.391735,-0.023172
96,0.532709,0.04241,0.391571,-0.02334
97,0.533378,0.042257,0.391876,-0.023328
98,0.532923,0.04237,0.391493,-0.02321
99,0.532037,0.042423,0.390836,-0.023101
100,0.532556,0.042352,0.39119,-0.023071
101,0.532178,0.042369,0.391044,-0.023088
102,0.531161,0.042258,0.390505,-0.02312
103,0.531612,0.042387,0.390854,-0.023108
104,0.531347,0.042402,0.390742,-0.023207
105,0.531466,0.042368,0.390916,-0.023438
106,0.532493,0.04253,0.391491,-0.023605
107,0.531484,0.042621,0.390921,-0.023691
108,0.532291,0.042757,0.391357,-0.023831
109,0.532195,0.042621,0.391329,-0.023886
110,0.531604,0.042348,0.391108,-0.023947
111,0.532235,0.042229,0.391505,-0.023975
112,0.53227,0.04241,0.391493,-0.023816
113,0.531365,0.042415,0.390849,-0.023666
114,0.531662,0.042497,0.390884,-0.023394
115,0.53266,0.042476,0.391387,-0.023129
116,0.531836,0.042345,0.390919,-0.023209
117,0.53165,0.042228,0.390794,-0.023148
118,0.532449,0.042237,0.391239,-0.023094
119,0.532471,0.042105,0.391227,-0.023022
120,0.531882,0.042168,0.390814,-0.022997
121,0.532537,0.042284,0.391405,-0.023143
122,0.531545,0.042251,0.390967,-0.023286
123,0.531818,0.042341,0.391169,-0.023178
124,0.532161,0.042569,0.391534,-0.023187
125,0.531616,0.042828,0.391351,-0.023104
126,0.531705,0.043152,0.391244,-0.02319
127,0.532624,0.043013,0.391429,-0.02358
128,0.532355,0.042761,0.390912,-0.024062
129,0.531654,0.042708,0.390243,-0.024093
130,0.532588,0.042765,0.390784,-0.024048
131,0.532816,0.042698,0.391243,-0.024034
132,0.531872,0.042697,0.390923,-0.023964
133,0.531746,0.042397,0.390948,-0.023766
134,0.532572,0.042283,0.391461,-0.023667
135,0.53146,0.042088,0.390709,-0.023552
136,0.531349,0.042217,0.390571,-0.023435
137,0.532278,0.04239,0.391268,-0.023388
138,0.531602,0.042577,0.390892,-0.02329
139,0.531083,0.042727,0.390677,-0.023301
140,0.532254,0.042708,0.391353,-0.023645
141,0.532619,0.042494,0.391438,-0.023788
142,0.531925,0.042383,0.390855,-0.023831
143,0.53233,0.042413,0.391311,-0.023811
144,0.5327,0.04254,0.391769,-0.023953
145,0.532335,0.042512,0.391333,-0.02393
146,0.532469,0.042538,0.391305,-0.02402
147,0.533096,0.042561,0.391575,-0.023979
148,0.532322,0.042515,0.391077,-0.023943
149,0.532493,0.042502,0.391331,-0.023836
150,0.532524,0.042499,0.391379,-0.023686
151,0.531919,0.042496,0.391013,-0.0235
152,0.532229,0.042447,0.391233,-0.023498
153,0.532366,0.042294,0.391307,-0.023595
154,0.531507,0.042213,0.390769,-0.023675
155,0.531684,0.042127,0.390802,-0.023833
156,0.532486,0.04205,0.391291,-0.023975
157,0.531669,0.042014,0.390829,-0.024089
158,0.531233,0.041915,0.390552,-0.024064
159,0.531975,0.041911,0.391047,-0.024158
160,0.531775,0.041916,0.390877,-0.024145
161,0.530742,0.041989,0.390296,-0.024112
162,0.531607,0.042006,0.390838,-0.02425
163,0.531704,0.042029,0.3909,-0.024219
164,0.530941,0.042074,0.390365,-0.024286
165,0.531217,0.042133,0.390582,-0.024222
166,0.531271,0.042082,0.390545,-0.024239
167,0.531221,0.042122,0.390503,-0.024245
168,0.532031,0.04203,0.39102,-0.024253
169,0.531674,0.042029,0.390763,-0.024293
170,0.531711,0.042041,0.390744,-0.024245
171,0.531819,0.042031,0.390796,-0.024227
172,0.531166,0.042073,0.390337,-0.024133
173,0.531605,0.042108,0.390559,-0.023993
174,0.532319,0.042094,0.391081,-0.023917
175,0.531603,0.042021,0.390615,-0.023661
176,0.531717,0.042115,0.390731,-0.023608
177,0.532615,0.042197,0.391268,-0.023641
178,0.53233,0.042213,0.391029,-0.023705
179,0.531775,0.042211,0.390675,-0.02386
180,0.53241,0.042257,0.391076,-0.023959
181,0.532301,0.042246,0.390987,-0.024094
182,0.531418,0.042178,0.390395,-0.024158
183,0.5323,0.042267,0.390901,-0.024187
184,0.532646,0.042353,0.391292,-0.02424
185,0.531805,0.042368,0.391004,-0.024076
186,0.531785,0.042423,0.39118,-0.023865
187,0.532624,0.042399,0.391619,-0.023797
188,0.532131,0.04234,0.391228,-0.023722
189,0.531797,0.042441,0.390895,-0.023608
190,0.532597,0.042672,0.39162,-0.023587
191,0.532539,0.042758,0.39166,-0.023478
192,0.531599,0.042609,0.390931,-0.023362
193,0.532184,0.04251,0.391091,-0.023454
194,0.532511,0.042416,0.391247,-0.023555
195,0.531515,0.042426,0.390562,-0.023521
196,0.532827,0.042453,0.391465,-0.023538
197,0.531925,0.042206,0.391068,-0.023658
198,0.531778,0.042381,0.391064,-0.023664
199,0.532436,0.042538,0.391484,-0.023948
200,0.532491,0.042627,0.391706,-0.023692
201,0.533058,0.042765,0.391615,-0.024287
202,0.532705,0.042752,0.390996,-0.024281
203,0.530956,0.042917,0.38973,-0.024026
204,0.531094,0.04261,0.389879,-0.024091
205,0.532286,0.042597,0.390552,-0.023865
206,0.531481,0.042589,0.390511,-0.023682
207,0.531396,0.042601,0.390699,-0.023683
208,0.53246,0.042823,0.391669,-0.023504
209,0.531832,0.042834,0.391341,-0.023242
210,0.531067,0.042575,0.39092,-0.023048
211,0.531532,0.042292,0.391076,-0.023253
212,0.531806,0.042203,0.391179,-0.02337
213,0.531424,0.042039,0.390824,-0.023298
214,0.532045,0.042026,0.391159,-0.023276
215,0.532791,0.04228,0.39168,-0.023301
216,0.532432,0.042363,0.391464,-0.023271
217,0.532422,0.042385,0.391503,-0.023301
218,0.533364,0.042401,0.392013,-0.023311
219,0.532897,0.042326,0.391748,-0.02335
220,0.532528,0.042241,0.391441,-0.02339
221,0.533108,0.042141,0.391762,-0.023394
222,0.533094,0.042153,0.391698,-0.023469
223,0.532178,0.042266,0.391117,-0.023465
224,0.532689,0.042396,0.391452,-0.023506
225,0.532982,0.042497,0.391739,-0.023498
226,0.532302,0.042494,0.391249,-0.023457
227,0.532143,0.042518,0.39115,-0.023408
228,0.531901,0.042425,0.390935,-0.023194
229,0.531536,0.042353,0.390707,-0.023185
230,0.532436,0.042462,0.391312,-0.023224
231,0.532386,0.042384,0.391307,-0.023277
232,0.531723,0.042323,0.390892,-0.023312
233,0.532447,0.042244,0.391317,-0.023271
234,0.532998,0.042223,0.391579,-0.023261
235,0.532414,0.042249,0.39126,-0.023309
236,0.532548,0.042349,0.391429,-0.023312
237,0.533352,0.042456,0.391992,-0.023267
238,0.532747,0.042559,0.391759,-0.023184
239,0.532426,0.042507,0.391506,-0.023082
240,0.532755,0.042228,0.391657,-0.023178
241,0.53212,0.042188,0.391258,-0.023262
242,0.531322,0.042349,0.390846,-0.0233
243,0.532008,0.042545,0.391432,-0.023168
244,0.531887,0.04256,0.391365,-0.023231
245,0.530978,0.0425,0.390777,-0.02323
246,0.531229,0.04278,0.391081,-0.023227
247,0.531975,0.042944,0.391433,-0.023409
248,0.531436,0.042905,0.390787,-0.023708
249,0.531471,0.042881,0.390567,-0.024004
250,0.532296,0.042871,0.390882,-0.024225
251,0.532279,0.042926,0.39082,-0.02417
252,0.531827,0.04296,0.390789,-0.024041
253,0.532432,0.042779,0.391588,-0.024159
254,0.532315,0.042775,0.391699,-0.023955
255,0.531467,0.04262,0.391005,-0.023753
256,0.532044,0.042373,0.391221,-0.023683
257,0.532831,0.042314,0.39166,-0.023734
258,0.531822,0.042401,0.3909,-0.023505
259,0.531733,0.042527,0.390842,-0.023416
260,0.532529,0.042564,0.391323,-0.023434
261,0.531898,0.042672,0.390954,-0.023332
262,0.532319,0.042654,0.391228,-0.023425
263,0.53166,0.042488,0.390519,-0.023568
264,0.531942,0.04246,0.390623,-0.02356
265,0.532201,0.042666,0.391011,-0.023626
266,0.531513,0.042675,0.390531,-0.023688
267,0.531627,0.042717,0.390601,-0.023673
268,0.53265,0.042698,0.391187,-0.023858
269,0.53206,0.042647,0.390777,-0.023804
270,0.531627,0.042577,0.390448,-0.02376
271,0.532372,0.042593,0.390973,-0.02382
272,0.532393,0.042496,0.391128,-0.023775
273,0.531677,0.042443,0.390698,-0.023679
274,0.53231,0.04244,0.3912,-0.023713
275,0.532652,0.042508,0.391493,-0.02365
276,0.531929,0.042526,0.391019,-0.023617
277,0.532026,0.042383,0.391114,-0.023571
278,0.532691,0.04225,0.391495,-0.023523
279,0.531984,0.042213,0.391113,-0.023439
280,0.531799,0.042247,0.391059,-0.023429
281,0.53236,0.042248,0.39136,-0.02353
282,0.532209,0.042304,0.391196,-0.023583
283,0.53175,0.042315,0.390747,-0.023622
284,0.532368,0.042203,0.391014,-0.023738
285,0.53248,0.042224,0.391172,-0.023739
286,0.531862,0.042236,0.390678,-0.023755
287,0.531999,0.042224,0.390822,-0.023757
288,0.532797,0.042259,0.391232,-0.023852
289,0.53187,0.042268,0.390681,-0.023912
290,0.531861,0.042384,0.39067,-0.023915
291,0.532607,0.042496,0.391122,-0.023938
292,0.532153,0.042627,0.390735,-0.023992
293,0.531192,0.042686,0.390087,-0.023868
294,0.531889,0.042742,0.390481,-0.023878
295,0.531932,0.042722,0.39052,-0.023929
296,0.531496,0.04279,0.39027,-0.023918
297,0.531808,0.042806,0.390657,-0.023917
298,0.53228,0.042823,0.391161,-0.023797
299,0.531493,0.0428,0.390763,-0.023707
300,0.531583,0.042742,0.390782,-0.023568
301,0.532458,0.042671,0.391277,-0.023614
302,0.531723,0.042578,0.390778,-0.023649
303,0.532483,0.042681,0.39133,-0.023755
304,0.532352,0.042778,0.391341,-0.023595
305,0.531367,0.042877,0.390646,-0.023402
306,0.531679,0.042808,0.390818,-0.023384
307,0.532158,0.042698,0.39109,-0.023359
308,0.531477,0.0427,0.390676,-0.023302
309,0.531653,0.042641,0.390799,-0.023341
310,0.532539,0.042479,0.391436,-0.023482
311,0.531988,0.042424,0.391211,-0.023563
312,0.531412,0.042486,0.390924,-0.023624
313,0.53221,0.042657,0.391559,-0.023772
314,0.532298,0.042641,0.391529,-0.023935
315,0.531618,0.042638,0.390731,-0.024008
316,0.532276,0.042619,0.39092,-0.024068
317,0.532263,0.042641,0.390762,-0.024053
318,0.531179,0.042631,0.390174,-0.023962
319,0.531424,0.04274,0.390476,-0.02388
320,0.531604,0.042966,0.390849,-0.023563
321,0.531187,0.042908,0.390857,-0.023293
322,0.531895,0.042884,0.391405,-0.023381
323,0.531643,0.04262,0.391161,-0.023446
324,0.53076,0.042617,0.390563,-0.023134
325,0.530917,0.042448,0.390889,-0.022938
326,0.530944,0.042386,0.391035,-0.023073
327,0.530988,0.042351,0.390863,-0.023136
328,0.531894,0.042399,0.391503,-0.023147
329,0.531655,0.042391,0.391205,-0.023084
330,0.530948,0.042354,0.390795,-0.023083
331,0.531723,0.042404,0.391236,-0.023179
332,0.531076,0.04253,0.390968,-0.022899
333,0.531344,0.042584,0.391132,-0.023023
334,0.531497,0.042749,0.391398,-0.023089
335,0.53164,0.042645,0.391536,-0.023112
336,0.532444,0.042748,0.391847,-0.023144
337,0.532079,0.042982,0.391517,-0.023214
338,0.531384,0.042952,0.390962,-0.023413
339,0.532086,0.042995,0.391323,-0.02338
340,0.532223,0.043112,0.391557,-0.023256
341,0.531506,0.043149,0.391029,-0.023264
342,0.532063,0.042987,0.391036,-0.023606
343,0.532733,0.042856,0.39133,-0.023795
344,0.531635,0.042922,0.390734,-0.023866
345,0.53149,0.042877,0.390424,-0.023828
346,0.532079,0.042966,0.390716,-0.024083
347,0.532209,0.042895,0.391004,-0.024203
348,0.532942,0.042668,0.391798,-0.0243
349,0.532608,0.042479,0.391838,-0.024024
350,0.531633,0.042541,0.391091,-0.023729
351,0.532362,0.042497,0.391392,-0.023921
352,0.532542,0.042451,0.391429,-0.023928
353,0.531675,0.042269,0.390618,-0.023828
354,0.531883,0.042368,0.390817,-0.023663
355,0.532603,0.042544,0.391407,-0.023476
356,0.531734,0.042336,0.390691,-0.023556
357,0.531569,0.042454,0.390544,-0.023584
358,0.532477,0.042601,0.391168,-0.023632
359,0.532359,0.042577,0.391195,-0.023547
360,0.531473,0.042691,0.390615,-0.023357
361,0.532057,0.042794,0.39112,-0.023283
362,0.53154,0.042718,0.390707,-0.023444
363,0.532034,0.04253,0.391,-0.023618
364,0.532797,0.042535,0.391418,-0.023738
365,0.531812,0.042537,0.390801,-0.023602
366,0.532384,0.042715,0.39118,-0.023633
367,0.53208,0.042619,0.390978,-0.023738
368,0.531587,0.042533,0.390759,-0.023842
369,0.532212,0.042409,0.391346,-0.023996
370,0.531576,0.042565,0.390949,-0.023753
371,0.531895,0.042571,0.391134,-0.023803
372,0.532621,0.042573,0.391526,-0.023952
373,0.531827,0.042602,0.391003,-0.023896
374,0.531866,0.042589,0.390956,-0.023941
375,0.532792,0.042438,0.391454,-0.024174
376,0.53218,0.042449,0.391053,-0.024061
377,0.531743,0.042437,0.390609,-0.024051
378,0.532426,0.042585,0.391263,-0.023985
379,0.531869,0.042559,0.390956,-0.023876
380,0.532427,0.042574,0.391265,-0.023904
381,0.532364,0.042639,0.391134,-0.023973
382,0.532164,0.042714,0.39093,-0.023979
383,0.532775,0.042694,0.391245,-0.024034
384,0.532137,0.042772,0.390779,-0.023753
385,0.531661,0.042777,0.390601,-0.023641
386,0.53222,0.04276,0.391111,-0.023647
387,0.532159,0.042746,0.391207,-0.023641
388,0.531402,0.042647,0.390645,-0.023629
389,0.53244,0.042602,0.391136,-0.023599
390,0.531661,0.042612,0.390605,-0.02355
391,0.532704,0.042768,0.391521,-0.023492
392,0.531975,0.042846,0.390972,-0.023406
393,0.531742,0.042862,0.39075,-0.023504
394,0.532429,0.042705,0.391236,-0.023636
395,0.532279,0.042593,0.391106,-0.023598
396,0.531324,0.042506,0.390403,-0.02355
397,0.532015,0.042453,0.390842,-0.023581
398,0.532224,0.042318,0.391034,-0.023577
399,0.531525,0.04222,0.390718,-0.023488
400,0.531994,0.042267,0.390987,-0.023548
401,0.532581,0.042493,0.391544,-0.023563
402,0.531912,0.042654,0.391118,-0.02355
403,0.531815,0.042638,0.391158,-0.023746
404,0.532709,0.042786,0.391711,-0.023944
405,0.53156,0.042718,0.3904,-0.023803
406,0.531891,0.042611,0.390381,-0.023892
407,0.531898,0.042546,0.390366,-0.024036
408,0.531974,0.042567,0.390596,-0.023967
409,0.532432,0.042646,0.391113,-0.023813
410,0.531666,0.042639,0.39088,-0.023743
411,0.531511,0.042728,0.390993,-0.023546
412,0.532351,0.042893,0.391751,-0.023405
413,0.531153,0.042663,0.391187,-0.023139
414,0.532041,0.04251,0.391744,-0.023144
415,0.532024,0.042297,0.391753,-0.023258
416,0.531266,0.042263,0.391224,-0.023265
417,0.531767,0.042199,0.391413,-0.023222
418,0.532156,0.042246,0.391469,-0.023218
419,0.531134,0.042329,0.390981,-0.023135
420,0.531094,0.042455,0.390907,-0.023008
421,0.531341,0.042343,0.39092,-0.022993
422,0.531282,0.042382,0.390851,-0.022945
423,0.532067,0.042413,0.391332,-0.023038
424,0.531875,0.042441,0.391179,-0.023267
425,0.530915,0.042369,0.390528,-0.02336
426,0.531364,0.042292,0.390868,-0.023456
427,0.530856,0.042447,0.390656,-0.023298
428,0.532079,0.042889,0.391527,-0.023254
429,0.531524,0.043001,0.391122,-0.023291
430,0.532568,0.042976,0.39139,-0.023602
431,0.532411,0.042904,0.391108,-0.023746
432,0.532498,0.042705,0.39085,-0.024054
433,0.532585,0.042717,0.390893,-0.024123
434,0.532065,0.042759,0.390583,-0.024046
435,0.532438,0.042698,0.390962,-0.024048
436,0.533102,0.042674,0.39156,-0.024068
437,0.53216,0.042608,0.391217,-0.023972
438,0.532315,0.042411,0.391399,-0.023737
439,0.532237,0.042312,0.391346,-0.023677
440,0.531732,0.042203,0.390999,-0.023589
441,0.532111,0.042159,0.391114,-0.023623
442,0.531355,0.042387,0.390628,-0.023336
443,0.531714,0.042502,0.39088,-0.023243
444,0.532222,0.042558,0.391339,-0.023255
445,0.531461,0.042767,0.390848,-0.023208
446,0.531598,0.042834,0.390934,-0.023326
