t,s1,s2,s3,s4
149,0.535393,0.04799,0.394304,-0.021585
150,0.534838,0.048011,0.393818,-0.021685
151,0.53554,0.047884,0.394078,-0.021586
152,0.535618,0.047838,0.394049,-0.021576
153,0.535048,0.047764,0.393594,-0.021605
154,0.536139,0.048019,0.394314,-0.021665
155,0.536244,0.048207,0.394597,-0.0214
156,0.535377,0.048153,0.394029,-0.021258
157,0.535605,0.048062,0.394057,-0.021327
158,0.536258,0.048091,0.394318,-0.021411
159,0.535323,0.048022,0.39371,-0.02149
160,0.535438,0.048025,0.393759,-0.021566
161,0.536148,0.048104,0.394274,-0.021549
162,0.535258,0.048125,0.393705,-0.021574
163,0.536229,0.048202,0.394376,-0.021592
164,0.535898,0.048161,0.394194,-0.021627
165,0.535262,0.048054,0.393812,-0.021611
166,0.535926,0.048075,0.394326,-0.021622
167,0.535901,0.048036,0.394295,-0.021645
168,0.535062,0.048039,0.393701,-0.021582
169,0.535575,0.048139,0.393952,-0.021564
170,0.536163,0.048094,0.394444,-0.021529
171,0.535313,0.048086,0.393853,-0.02162
172,0.535516,0.048155,0.394025,-0.02162
173,0.536329,0.048319,0.394444,-0.021576
174,0.535623,0.048288,0.394029,-0.021604
175,0.535385,0.048275,0.393827,-0.021564
176,0.535802,0.048264,0.39416,-0.021554
177,0.535203,0.048179,0.39376,-0.021518
178,0.53616,0.048118,0.394374,-0.021452
179,0.535892,0.047962,0.394196,-0.021345
180,0.535134,0.047803,0.393707,-0.02125
181,0.535721,0.047932,0.394147,-0.021266
182,0.53623,0.047992,0.394585,-0.021478
183,0.53523,0.047853,0.393991,-0.02161
184,0.53583,0.047739,0.394218,-0.021815
185,0.534968,0.047739,0.393752,-0.021725
186,0.53507,0.047897,0.393839,-0.021751
187,0.535892,0.047921,0.394418,-0.021623
188,0.535193,0.04761,0.394093,-0.021345
189,0.534525,0.04757,0.393839,-0.02121
190,0.535151,0.047738,0.394371,-0.021203
191,0.535058,0.047668,0.394289,-0.02139
192,0.534791,0.047488,0.394142,-0.021486
193,0.535655,0.04753,0.394775,-0.021632
194,0.535789,0.047536,0.39466,-0.021563
195,0.535082,0.047515,0.394178,-0.021564
196,0.535733,0.047636,0.394529,-0.021605
197,0.536268,0.047776,0.394963,-0.021718
198,0.536502,0.047938,0.39521,-0.021541
199,0.537147,0.047895,0.395602,-0.021644
200,0.53631,0.047657,0.395091,-0.021525
201,0.536161,0.047851,0.394709,-0.021568
202,0.536612,0.047904,0.395112,-0.021497
203,0.535968,0.048071,0.394606,-0.021333
204,0.535473,0.048228,0.394215,-0.021162
205,0.536163,0.048359,0.394296,-0.020991
206,0.535928,0.048265,0.394291,-0.020908
207,0.535399,0.04813,0.393986,-0.020959
208,0.535945,0.048047,0.394714,-0.02083
209,0.535876,0.047948,0.394913,-0.020934
210,0.534844,0.047903,0.394281,-0.020884
211,0.53524,0.047711,0.394467,-0.020969
212,0.534927,0.047368,0.394357,-0.021008
213,0.535141,0.047463,0.394506,-0.021036
214,0.53632,0.047747,0.395189,-0.021207
215,0.535626,0.047824,0.394489,-0.021386
216,0.535397,0.047992,0.394116,-0.021441
217,0.536153,0.048104,0.394382,-0.021429
218,0.53612,0.048034,0.39425,-0.021474
219,0.535515,0.047825,0.393792,-0.021498
220,0.536244,0.047698,0.394312,-0.021553
221,0.536238,0.04774,0.394393,-0.021598
222,0.535516,0.047758,0.393989,-0.021665
223,0.536027,0.047791,0.394213,-0.021609
224,0.536431,0.047805,0.394484,-0.021552
225,0.535502,0.047639,0.393784,-0.021498
226,0.535911,0.047615,0.394048,-0.021545
227,0.536554,0.047672,0.394493,-0.021611
228,0.535952,0.047619,0.394109,-0.021704
229,0.535852,0.047568,0.3941,-0.021751
230,0.536655,0.047662,0.394761,-0.021821
231,0.536095,0.047629,0.394435,-0.021795
232,0.535763,0.047535,0.394174,-0.021798
233,0.536315,0.047641,0.394454,-0.021762
234,0.536002,0.047657,0.394221,-0.021812
235,0.535174,0.047543,0.393631,-0.021853
236,0.535871,0.047529,0.394078,-0.021868
237,0.535826,0.04751,0.39422,-0.021812
238,0.535047,0.047335,0.393867,-0.021669
239,0.535335,0.04727,0.394188,-0.021422
240,0.535887,0.047365,0.394729,-0.021371
241,0.535145,0.047389,0.394314,-0.021248
242,0.535422,0.047473,0.394532,-0.021119
243,0.53612,0.047657,0.395033,-0.02109
244,0.535596,0.047827,0.39471,-0.021037
245,0.535489,0.048002,0.394544,-0.020948
246,0.536323,0.048118,0.394905,-0.02095
247,0.535908,0.048064,0.394476,-0.021013
248,0.535351,0.048084,0.394108,-0.021167
249,0.53654,0.048018,0.394941,-0.021283
250,0.536873,0.04788,0.395278,-0.021365
251,0.53602,0.047741,0.394871,-0.021487
252,0.537043,0.047874,0.395675,-0.021608
253,0.535637,0.047785,0.394813,-0.021597
254,0.535911,0.047796,0.394857,-0.021506
255,0.536374,0.047985,0.395099,-0.021465
256,0.535508,0.047928,0.394381,-0.021467
257,0.535185,0.047916,0.394178,-0.021517
258,0.535791,0.047949,0.394629,-0.021528
259,0.535084,0.047975,0.394336,-0.021528
260,0.53474,0.047955,0.394155,-0.021497
261,0.535667,0.048098,0.394728,-0.021411
262,0.535236,0.047914,0.394367,-0.021224
263,0.53441,0.047664,0.393751,-0.021248
264,0.535479,0.047577,0.394327,-0.021304
265,0.535674,0.047627,0.394443,-0.021465
266,0.534774,0.047692,0.393719,-0.021641
267,0.535224,0.047747,0.393867,-0.021689
268,0.535768,0.047882,0.39412,-0.021766
269,0.535081,0.047985,0.393596,-0.021873
270,0.535519,0.048114,0.394007,-0.021878
271,0.536362,0.048141,0.394673,-0.021874
272,0.535849,0.047957,0.394428,-0.021821
273,0.535651,0.047923,0.394325,-0.021722
274,0.536478,0.048049,0.394846,-0.021617
275,0.535738,0.047971,0.394286,-0.021593
276,0.535223,0.047842,0.393885,-0.021478
277,0.535873,0.047535,0.394262,-0.021564
278,0.535194,0.047371,0.393822,-0.021628
279,0.535841,0.04736,0.39425,-0.021768
280,0.536127,0.047455,0.394458,-0.021809
281,0.535199,0.047454,0.393759,-0.021865
282,0.535809,0.047603,0.39415,-0.021826
283,0.53643,0.04779,0.394589,-0.021743
284,0.535577,0.047781,0.394176,-0.021738
285,0.535734,0.047858,0.394334,-0.021723
286,0.536708,0.047997,0.39511,-0.021767
287,0.535566,0.047959,0.394174,-0.021834
288,0.536354,0.048053,0.394526,-0.02189
289,0.535811,0.048013,0.394116,-0.021903
290,0.535169,0.047865,0.393665,-0.021804
291,0.53581,0.047841,0.394345,-0.021756
292,0.534945,0.047749,0.393905,-0.021691
293,0.535388,0.047662,0.394275,-0.021535
294,0.535596,0.047652,0.394581,-0.021423
295,0.534672,0.047584,0.393972,-0.021337
296,0.535038,0.04768,0.394239,-0.021332
297,0.535699,0.047969,0.394765,-0.021358
298,0.534983,0.047964,0.394349,-0.021421
299,0.534765,0.047812,0.394067,-0.021445
300,0.535665,0.047937,0.394648,-0.021494
301,0.535611,0.047989,0.394509,-0.021621
302,0.53535,0.047677,0.394164,-0.021677
303,0.536191,0.047669,0.394968,-0.021677
304,0.535969,0.047668,0.39486,-0.021578
305,0.535104,0.04758,0.394171,-0.021602
306,0.536158,0.047826,0.394813,-0.021675
307,0.536421,0.047855,0.394996,-0.021515
308,0.535636,0.047864,0.394717,-0.021569
309,0.536033,0.047643,0.394987,-0.021644
310,0.53634,0.047891,0.394942,-0.02159
311,0.535772,0.047923,0.394647,-0.02151
312,0.536124,0.047869,0.39505,-0.021492
313,0.536964,0.047979,0.395663,-0.021379
314,0.536565,0.047985,0.395212,-0.021475
315,0.536531,0.047926,0.395,-0.021432
316,0.537108,0.047825,0.395346,-0.021304
317,0.536314,0.047818,0.394877,-0.021307
318,0.53579,0.048026,0.394536,-0.021226
319,0.536285,0.048154,0.394803,-0.021259
320,0.536007,0.048136,0.394546,-0.021078
321,0.535046,0.047985,0.393906,-0.020988
322,0.535817,0.047971,0.394386,-0.020987
323,0.535983,0.047914,0.394517,-0.020917
324,0.535305,0.047838,0.394206,-0.020796
325,0.535443,0.047643,0.394441,-0.020851
326,0.536023,0.04762,0.394849,-0.021039
327,0.535129,0.047456,0.394292,-0.021026
328,0.535145,0.047387,0.394309,-0.021109
329,0.535881,0.047301,0.394754,-0.021209
330,0.535374,0.047264,0.394464,-0.021277
331,0.534953,0.047228,0.394148,-0.021359
332,0.536013,0.047287,0.394718,-0.021515
333,0.53589,0.047345,0.39453,-0.021508
334,0.534988,0.047355,0.393906,-0.021509
335,0.535606,0.047485,0.394179,-0.021507
336,0.535714,0.047542,0.394181,-0.021515
337,0.5349,0.047512,0.393644,-0.021552
338,0.53553,0.047587,0.394037,-0.021494
339,0.53602,0.047622,0.39438,-0.021494
340,0.53523,0.047583,0.393937,-0.021443
341,0.535507,0.047628,0.394182,-0.021452
342,0.536357,0.047645,0.394807,-0.021385
343,0.535454,0.047515,0.394311,-0.021255
344,0.535401,0.047404,0.394462,-0.021264
345,0.536028,0.047441,0.394973,-0.021218
346,0.535753,0.047342,0.394866,-0.021129
347,0.535183,0.04734,0.394608,-0.021115
348,0.53601,0.04756,0.395202,-0.021008
349,0.535851,0.047619,0.395045,-0.020955
350,0.535338,0.047662,0.394627,-0.020865
351,0.535864,0.047816,0.394925,-0.020957
352,0.536061,0.048039,0.394983,-0.021
353,0.535205,0.048024,0.394278,-0.021034
354,0.535965,0.048119,0.394709,-0.021055
355,0.536529,0.048167,0.394947,-0.02115
356,0.535784,0.048118,0.3945,-0.021107
357,0.535848,0.048096,0.394553,-0.021054
358,0.536843,0.048134,0.395173,-0.021229
359,0.536136,0.047963,0.394816,-0.021323
360,0.536222,0.047944,0.39489,-0.021345
361,0.537055,0.047948,0.395477,-0.021435
362,0.536897,0.047954,0.395407,-0.021502
363,0.536144,0.047906,0.395006,-0.021541
364,0.536761,0.048005,0.395419,-0.021573
365,0.536462,0.047959,0.395152,-0.021548
366,0.53569,0.047796,0.394721,-0.021507
367,0.536069,0.047725,0.394909,-0.021608
368,0.536398,0.047637,0.395114,-0.021713
369,0.535029,0.047398,0.394071,-0.021763
370,0.535228,0.047479,0.394241,-0.021657
371,0.536061,0.047732,0.39495,-0.021607
372,0.535062,0.047743,0.394268,-0.021551
373,0.534717,0.047799,0.394004,-0.021477
374,0.535567,0.047898,0.3945,-0.021454
375,0.534909,0.047841,0.394173,-0.021494
376,0.534757,0.047792,0.394079,-0.02142
377,0.53569,0.047866,0.394572,-0.021391
378,0.535755,0.047871,0.394573,-0.021481
379,0.534993,0.047842,0.393987,-0.021608
380,0.535904,0.047816,0.394507,-0.021715
381,0.535891,0.04774,0.394476,-0.02176
382,0.53507,0.047665,0.393977,-0.021703
383,0.535646,0.047698,0.394246,-0.021753
384,0.536208,0.047788,0.394623,-0.021831
385,0.535385,0.04777,0.394049,-0.021805
386,0.535653,0.047766,0.394319,-0.021916
387,0.536371,0.047792,0.394815,-0.021941
388,0.535861,0.047794,0.394518,-0.021966
389,0.535748,0.047741,0.394399,-0.021979
390,0.536609,0.047833,0.395045,-0.02202
391,0.536174,0.047816,0.394717,-0.022006
392,0.535464,0.047725,0.394235,-0.021966
393,0.536242,0.047751,0.394741,-0.021905
394,0.536237,0.047758,0.394746,-0.021909
395,0.535466,0.047725,0.394254,-0.021919
396,0.536157,0.047847,0.39472,-0.021921
397,0.536255,0.047861,0.394736,-0.021923
398,0.535367,0.047829,0.394173,-0.021849
399,0.535533,0.047885,0.394237,-0.021795
400,0.536249,0.047859,0.394715,-0.021788
401,0.535305,0.047777,0.394112,-0.021712
402,0.535277,0.047755,0.394124,-0.021679
403,0.536004,0.047785,0.394538,-0.021638
404,0.535456,0.047831,0.394232,-0.02155
405,0.535091,0.047812,0.393946,-0.021573
406,0.535965,0.047952,0.394581,-0.02159
407,0.535436,0.047923,0.394294,-0.021544
408,0.534538,0.047855,0.393787,-0.021353
409,0.535266,0.047862,0.394295,-0.021395
410,0.535173,0.047904,0.394278,-0.021449
411,0.534223,0.04786,0.393689,-0.021396
412,0.534866,0.047802,0.394164,-0.021392
413,0.535423,0.047729,0.394541,-0.021473
414,0.534723,0.047603,0.394054,-0.02149
415,0.53496,0.04754,0.394107,-0.021525
416,0.536092,0.047669,0.39469,-0.021667
417,0.535435,0.047662,0.394243,-0.021552
418,0.535712,0.047782,0.394462,-0.021528
419,0.53668,0.047892,0.395178,-0.021515
420,0.536237,0.047875,0.394985,-0.021447
421,0.535718,0.047863,0.394681,-0.021414
422,0.536999,0.04791,0.395519,-0.021478
423,0.537029,0.047905,0.39553,-0.021499
424,0.536223,0.047788,0.395092,-0.021447
425,0.536806,0.047827,0.395314,-0.021415
426,0.536844,0.047923,0.39528,-0.021356
427,0.535705,0.047975,0.394403,-0.021267
428,0.53628,0.048055,0.3948,-0.021163
429,0.536605,0.04814,0.394948,-0.021042
430,0.535798,0.048119,0.394538,-0.020966
431,0.535812,0.048102,0.39457,-0.020976
432,0.5367,0.048178,0.395191,-0.021075
433,0.535946,0.048056,0.394824,-0.021086
434,0.535605,0.047974,0.39466,-0.021093
435,0.536261,0.047901,0.395087,-0.021127
436,0.536068,0.047764,0.395035,-0.021098
437,0.535305,0.047616,0.394511,-0.02105
438,0.536145,0.047612,0.395138,-0.021103
439,0.536074,0.047561,0.395111,-0.021105
440,0.535035,0.047461,0.394464,-0.021061
441,0.535813,0.047538,0.39485,-0.021076
442,0.536177,0.047548,0.395058,-0.021113
443,0.535351,0.047523,0.394499,-0.021036
444,0.535651,0.047524,0.394653,-0.021036
445,0.536229,0.047603,0.394958,-0.02103
446,0.535545,0.047564,0.394509,-0.021001
447,0.535373,0.047547,0.394402,-0.020923
448,0.536274,0.047665,0.394994,-0.020893
449,0.535684,0.047597,0.394621,-0.020875
450,0.535321,0.047572,0.394423,-0.020894
451,0.535956,0.047559,0.39482,-0.021001
452,0.535899,0.047524,0.394926,-0.020991
453,0.534861,0.047517,0.394222,-0.020945
454,0.535784,0.047727,0.394828,-0.020861
455,0.535841,0.047819,0.39479,-0.0208
456,0.534982,0.047807,0.39419,-0.020696
457,0.535368,0.047939,0.394381,-0.020707
458,0.535899,0.048227,0.394756,-0.020706
459,0.535189,0.048259,0.394066,-0.020737
460,0.535504,0.048313,0.394199,-0.020775
461,0.536319,0.04836,0.394687,-0.020869
462,0.53579,0.048277,0.394345,-0.020869
463,0.535558,0.048235,0.394195,-0.02104
464,0.536623,0.048209,0.395,-0.021263
465,0.536325,0.048081,0.39499,-0.02129
466,0.536161,0.047919,0.394933,-0.021363
467,0.537042,0.047929,0.39561,-0.02144
468,0.536884,0.048027,0.3955,-0.021447
469,0.535789,0.047891,0.394804,-0.021393
470,0.536349,0.048007,0.39522,-0.02131
471,0.536441,0.047974,0.395224,-0.02127
472,0.535653,0.047945,0.394685,-0.021269
473,0.535939,0.047896,0.394819,-0.02134
474,0.536479,0.047886,0.395164,-0.021465
475,0.53573,0.047752,0.39459,-0.021549
476,0.535686,0.04765,0.39457,-0.021571
477,0.536253,0.047668,0.394931,-0.021547
478,0.53572,0.047612,0.394637,-0.021571
479,0.535316,0.047704,0.394402,-0.021493
480,0.535844,0.047845,0.394797,-0.021445
481,0.535303,0.047833,0.394425,-0.021461
482,0.534555,0.047834,0.393894,-0.021502
483,0.535141,0.047968,0.394227,-0.021491
484,0.535176,0.047948,0.394304,-0.021493
485,0.534119,0.047748,0.393633,-0.021399
486,0.535024,0.047758,0.394218,-0.021364
487,0.535417,0.047752,0.394485,-0.021338
488,0.535541,0.047708,0.394539,-0.021593
489,0.536165,0.047759,0.394762,-0.021637
490,0.535615,0.04783,0.394303,-0.021654
491,0.535258,0.047845,0.394037,-0.021684
492,0.536092,0.047886,0.39435,-0.02175
493,0.535603,0.047822,0.393978,-0.021793
494,0.534974,0.047756,0.393792,-0.021687
495,0.535714,0.04774,0.394339,-0.021642
496,0.535712,0.047788,0.394201,-0.021572
497,0.534891,0.047852,0.393689,-0.021574
498,0.535649,0.048069,0.394356,-0.021669
499,0.535545,0.048019,0.394331,-0.021647
500,0.534669,0.04797,0.39379,-0.021505
501,0.53509,0.048033,0.394047,-0.021293
502,0.536013,0.048049,0.394603,-0.021275
503,0.53501,0.047887,0.393894,-0.021346
504,0.534987,0.047936,0.39406,-0.021246
505,0.53559,0.048046,0.394543,-0.021358
506,0.53476,0.048001,0.394091,-0.021332
507,0.53459,0.047991,0.393948,-0.021399
508,0.535661,0.048027,0.39471,-0.021435
509,0.535319,0.047891,0.394412,-0.021327
510,0.534622,0.047751,0.393925,-0.021283
511,0.5354,0.04767,0.394441,-0.021387
512,0.535677,0.04755,0.394636,-0.021468
513,0.534666,0.047483,0.394017,-0.021578
514,0.53551,0.047508,0.39453,-0.021631
515,0.53581,0.047487,0.394686,-0.021725
516,0.535096,0.047464,0.394223,-0.021795
517,0.535465,0.047515,0.394362,-0.021731
518,0.536272,0.047705,0.394882,-0.02164
519,0.535618,0.047676,0.394405,-0.021653
520,0.5357,0.047762,0.394496,-0.0216
521,0.536531,0.047852,0.395032,-0.021615
