t,s1,s2,s3,s4
55,0.532435,0.041996,0.391385,-0.023357
56,0.533031,0.042318,0.391799,-0.023368
57,0.532618,0.042239,0.391506,-0.023199
58,0.531701,0.042315,0.390999,-0.023143
59,0.531836,0.04235,0.391159,-0.023328
60,0.53305,0.042471,0.391986,-0.02354
61,0.532416,0.042736,0.391737,-0.023602
62,0.531974,0.042485,0.391478,-0.02349
63,0.532704,0.042467,0.391917,-0.023633
64,0.53267,0.042569,0.391871,-0.023507
65,0.53186,0.042507,0.391274,-0.023415
66,0.532714,0.042555,0.391873,-0.023589
67,0.532553,0.04246,0.391864,-0.023952
68,0.531834,0.042144,0.391471,-0.023985
69,0.531856,0.042418,0.39137,-0.023784
70,0.532667,0.04261,0.391858,-0.023798
71,0.532072,0.042513,0.391534,-0.023599
72,0.531809,0.042313,0.391264,-0.023472
73,0.532358,0.042179,0.391447,-0.023253
74,0.532249,0.042248,0.391322,-0.022991
75,0.531612,0.042107,0.390865,-0.023004
76,0.532537,0.042113,0.391345,-0.023073
77,0.533058,0.042113,0.39157,-0.023039
78,0.532634,0.042159,0.391374,-0.023084
79,0.532817,0.041964,0.391667,-0.023211
80,0.533916,0.042269,0.392471,-0.023386
81,0.532607,0.042156,0.391712,-0.023079
82,0.532383,0.042346,0.391408,-0.02305
83,0.533061,0.042229,0.391896,-0.0233
84,0.532652,0.042094,0.391672,-0.023295
85,0.531556,0.042316,0.391041,-0.022995
86,0.531989,0.042288,0.39148,-0.023245
87,0.531914,0.042547,0.391653,-0.02312
88,0.531696,0.042876,0.3915,-0.023007
89,0.532067,0.042821,0.39136,-0.023312
90,0.532583,0.042717,0.391619,-0.023739
91,0.53162,0.042664,0.390716,-0.02385
92,0.531896,0.042673,0.390724,-0.024017
93,0.533083,0.042737,0.391652,-0.024106
94,0.532765,0.042623,0.391881,-0.024178
95,0.531901,0.042391,0.391518,-0.023859
96,0.532884,0.042188,0.392178,-0.02376
97,0.5329,0.04219,0.391851,-0.023808
98,0.531937,0.042288,0.391001,-0.02363
99,0.53245,0.042246,0.39117,-0.023603
100,0.532614,0.042347,0.39157,-0.023363
101,0.531745,0.042515,0.391029,-0.02336
102,0.532025,0.042762,0.391207,-0.023309
103,0.532929,0.042545,0.391799,-0.02342
104,0.532219,0.042383,0.391298,-0.023495
105,0.532152,0.042207,0.391133,-0.023534
106,0.532961,0.042286,0.39167,-0.02379
107,0.532531,0.04237,0.391529,-0.023809
108,0.531758,0.042498,0.391105,-0.023746
109,0.532481,0.042296,0.391447,-0.023864
110,0.532845,0.042211,0.391609,-0.023927
111,0.53216,0.0423,0.391099,-0.023633
112,0.532244,0.042386,0.391189,-0.023554
113,0.532633,0.042535,0.391498,-0.023528
114,0.532263,0.042526,0.391405,-0.023352
115,0.531884,0.042401,0.391185,-0.023293
116,0.532699,0.042589,0.391706,-0.02328
117,0.532107,0.042663,0.391397,-0.023202
118,0.531267,0.042504,0.390877,-0.02335
119,0.531944,0.042284,0.391181,-0.023498
120,0.532382,0.042152,0.391348,-0.023735
121,0.531395,0.041974,0.390546,-0.023878
122,0.531806,0.041902,0.390759,-0.024026
123,0.532229,0.041833,0.391077,-0.024254
124,0.531603,0.041879,0.390712,-0.024323
125,0.531403,0.041874,0.390684,-0.024273
126,0.532312,0.04185,0.391311,-0.024184
127,0.532021,0.041788,0.391148,-0.024152
128,0.531368,0.041806,0.390886,-0.024109
129,0.532192,0.041721,0.391301,-0.024129
130,0.532191,0.041665,0.391306,-0.024181
131,0.531548,0.041699,0.390837,-0.024106
132,0.532125,0.0416,0.391048,-0.024031
133,0.532496,0.04162,0.391213,-0.024052
134,0.531882,0.041739,0.390961,-0.023767
135,0.531915,0.041819,0.391052,-0.023573
136,0.532795,0.041936,0.391634,-0.023737
137,0.532458,0.042004,0.391445,-0.023689
138,0.532186,0.042076,0.391376,-0.023604
139,0.533005,0.04211,0.391861,-0.023554
140,0.532879,0.042187,0.391711,-0.023586
141,0.53169,0.042106,0.390996,-0.023691
142,0.532434,0.042162,0.391464,-0.02372
143,0.532721,0.042168,0.39148,-0.023762
144,0.53234,0.042279,0.391175,-0.023694
145,0.532382,0.042514,0.391233,-0.023646
146,0.53297,0.042658,0.391715,-0.023741
147,0.532072,0.042593,0.390963,-0.023824
148,0.531988,0.042481,0.391138,-0.023998
149,0.532618,0.04225,0.391772,-0.023906
150,0.532588,0.042341,0.391699,-0.023701
151,0.531718,0.042304,0.39093,-0.023593
152,0.53259,0.042167,0.391496,-0.023646
153,0.532652,0.04216,0.391483,-0.023744
154,0.532146,0.042138,0.39116,-0.023639
155,0.532128,0.042238,0.391191,-0.023515
156,0.532789,0.042577,0.391689,-0.023576
157,0.531947,0.042643,0.391302,-0.02325
158,0.531954,0.042653,0.391169,-0.023162
159,0.53263,0.04258,0.391453,-0.023373
160,0.532612,0.042553,0.391451,-0.023259
161,0.531902,0.042361,0.391008,-0.023254
162,0.532706,0.042172,0.391672,-0.023502
163,0.532802,0.042191,0.391728,-0.023812
164,0.531679,0.042354,0.390997,-0.02379
165,0.531848,0.042447,0.391109,-0.023845
166,0.53275,0.042544,0.391539,-0.023959
167,0.531998,0.042554,0.390587,-0.023845
168,0.531992,0.042615,0.390374,-0.0238
169,0.532385,0.042393,0.390749,-0.023968
170,0.532049,0.04238,0.390732,-0.023883
171,0.531525,0.042465,0.390894,-0.023596
172,0.532494,0.042738,0.391964,-0.023392
173,0.532332,0.042648,0.392066,-0.023217
174,0.531387,0.042312,0.391374,-0.023031
175,0.531903,0.042066,0.391308,-0.023201
176,0.532775,0.042051,0.391724,-0.023289
177,0.532088,0.042134,0.391221,-0.023304
178,0.532558,0.042163,0.391542,-0.023338
179,0.533571,0.042154,0.392143,-0.023387
180,0.53319,0.042158,0.391806,-0.023232
181,0.532572,0.042007,0.391357,-0.023191
182,0.533063,0.04206,0.391724,-0.023319
183,0.532544,0.042051,0.391445,-0.02338
184,0.531524,0.042012,0.390878,-0.023315
185,0.532031,0.042118,0.391166,-0.023451
186,0.532365,0.042212,0.391483,-0.023471
187,0.531557,0.042252,0.391142,-0.02348
188,0.532037,0.042353,0.391431,-0.023594
189,0.532511,0.042352,0.391753,-0.023685
190,0.532167,0.042438,0.391519,-0.023606
191,0.53193,0.042437,0.391434,-0.023574
192,0.532875,0.042492,0.39189,-0.023634
193,0.532714,0.042561,0.391687,-0.023555
194,0.532115,0.042513,0.391349,-0.023473
195,0.532604,0.04251,0.391683,-0.023501
196,0.532754,0.042446,0.391778,-0.023475
197,0.531832,0.042312,0.3912,-0.023405
198,0.532007,0.042291,0.391305,-0.02337
199,0.532497,0.042283,0.391639,-0.023373
200,0.531796,0.042215,0.39118,-0.023171
201,0.53167,0.042181,0.391074,-0.023087
202,0.53244,0.042217,0.391594,-0.023038
203,0.532185,0.042197,0.391368,-0.022972
204,0.531804,0.042103,0.391077,-0.02286
205,0.532814,0.042039,0.391645,-0.022868
206,0.533183,0.042065,0.391836,-0.022865
207,0.532239,0.042102,0.391326,-0.022901
208,0.53264,0.042237,0.391706,-0.023044
209,0.53269,0.04212,0.391718,-0.023272
210,0.531808,0.041925,0.391157,-0.023287
211,0.531691,0.041975,0.391043,-0.023298
212,0.532285,0.042221,0.391541,-0.02331
213,0.531626,0.042374,0.391252,-0.023237
214,0.531545,0.042755,0.391303,-0.023204
215,0.532368,0.042798,0.391689,-0.023449
216,0.53243,0.042787,0.39149,-0.023809
217,0.531436,0.042653,0.390571,-0.023771
218,0.532167,0.042684,0.390879,-0.023905
219,0.532827,0.042808,0.391485,-0.02392
220,0.532163,0.042492,0.391299,-0.023924
221,0.531947,0.042403,0.391412,-0.023774
222,0.532674,0.042221,0.391727,-0.02373
223,0.532316,0.042098,0.391318,-0.023744
224,0.531683,0.042008,0.390856,-0.023756
225,0.532562,0.04214,0.391401,-0.023752
226,0.53262,0.042319,0.391416,-0.023644
227,0.531758,0.042533,0.390922,-0.023398
228,0.532424,0.042744,0.391495,-0.023196
229,0.532676,0.04275,0.391741,-0.023327
230,0.532081,0.04258,0.39129,-0.023387
231,0.532463,0.042466,0.391439,-0.023432
232,0.533387,0.042488,0.392041,-0.023674
233,0.532327,0.042522,0.391518,-0.023698
234,0.532345,0.042495,0.391576,-0.023832
235,0.533284,0.042321,0.392017,-0.023995
236,0.533122,0.042425,0.391911,-0.023989
237,0.53242,0.0424,0.391384,-0.023871
238,0.532942,0.042392,0.391775,-0.02394
239,0.532742,0.042452,0.391738,-0.023904
240,0.531917,0.042391,0.39115,-0.023701
241,0.531973,0.042179,0.391137,-0.023643
242,0.532748,0.042117,0.391708,-0.02364
243,0.531903,0.042115,0.391193,-0.023524
244,0.531852,0.042186,0.391173,-0.023475
245,0.532274,0.042229,0.391171,-0.023551
246,0.532025,0.042065,0.390974,-0.023609
247,0.532612,0.042023,0.391311,-0.023633
248,0.532744,0.04199,0.391449,-0.023562
249,0.531849,0.042104,0.390882,-0.023576
250,0.532232,0.04232,0.391324,-0.023506
251,0.532361,0.042451,0.39153,-0.02343
252,0.53151,0.042596,0.391072,-0.023115
253,0.53181,0.042555,0.391173,-0.023018
254,0.532994,0.042442,0.391853,-0.023275
255,0.532506,0.042456,0.391597,-0.023182
256,0.532153,0.042459,0.391422,-0.023194
257,0.532795,0.042499,0.391796,-0.02335
258,0.53275,0.042415,0.391785,-0.023483
259,0.531897,0.042325,0.391176,-0.023465
260,0.532466,0.042255,0.391479,-0.023561
261,0.532594,0.042202,0.391482,-0.023627
262,0.532024,0.042193,0.391083,-0.023667
263,0.532094,0.042194,0.391097,-0.023703
264,0.533095,0.042247,0.391639,-0.023794
265,0.532463,0.042351,0.391312,-0.023856
266,0.532154,0.042411,0.391134,-0.023922
267,0.532683,0.04242,0.391493,-0.024057
268,0.532635,0.042387,0.391523,-0.023937
269,0.531714,0.042453,0.391031,-0.023786
270,0.532377,0.042406,0.391466,-0.023739
271,0.53267,0.042349,0.391663,-0.023635
272,0.531656,0.04234,0.390851,-0.023438
273,0.531936,0.042423,0.390949,-0.023467
274,0.533065,0.042526,0.391865,-0.023463
275,0.532134,0.042509,0.391361,-0.023281
276,0.531792,0.042533,0.391045,-0.023226
277,0.532604,0.042581,0.391499,-0.023257
278,0.532666,0.042563,0.391575,-0.023238
279,0.531866,0.042522,0.39093,-0.023208
280,0.532507,0.042389,0.391344,-0.023196
281,0.532431,0.042216,0.391362,-0.02325
282,0.531841,0.042106,0.391093,-0.023374
283,0.532141,0.042136,0.391342,-0.023572
284,0.53263,0.042346,0.391821,-0.023843
285,0.531916,0.04246,0.391205,-0.024141
286,0.532292,0.042558,0.391167,-0.02407
287,0.53319,0.042674,0.391499,-0.024053
288,0.532557,0.042527,0.391075,-0.024051
289,0.531838,0.042496,0.390545,-0.02397
290,0.532681,0.042518,0.39139,-0.02404
291,0.532568,0.042728,0.391592,-0.023643
292,0.531717,0.042867,0.391313,-0.023253
293,0.531695,0.042899,0.391327,-0.023236
294,0.532291,0.042714,0.391678,-0.02336
295,0.531302,0.042477,0.391142,-0.023227
296,0.531567,0.042482,0.391359,-0.023161
297,0.532397,0.042291,0.391897,-0.023173
298,0.53203,0.042097,0.391529,-0.023256
299,0.531851,0.042023,0.391311,-0.023264
300,0.532808,0.042056,0.391783,-0.02332
301,0.532572,0.042122,0.391528,-0.023225
302,0.531664,0.042096,0.390917,-0.023083
303,0.532223,0.042083,0.39135,-0.023105
304,0.532852,0.041993,0.391919,-0.023221
305,0.532133,0.042064,0.391426,-0.023217
306,0.53241,0.042148,0.391653,-0.023304
307,0.533278,0.042111,0.392103,-0.023485
308,0.532659,0.042143,0.39179,-0.023361
309,0.532372,0.042088,0.391628,-0.023341
310,0.53351,0.042227,0.392297,-0.023359
311,0.533275,0.042233,0.392104,-0.023309
312,0.532215,0.04216,0.391512,-0.02325
313,0.532791,0.042003,0.391835,-0.023356
314,0.532829,0.041893,0.391929,-0.02337
315,0.531639,0.041842,0.391298,-0.023365
316,0.531635,0.04186,0.39131,-0.023425
317,0.532322,0.041823,0.391592,-0.023482
318,0.531609,0.041808,0.391158,-0.023355
319,0.531697,0.041897,0.391204,-0.023283
320,0.532623,0.042033,0.391826,-0.023246
321,0.531644,0.042102,0.391247,-0.02325
322,0.531165,0.042212,0.391183,-0.023118
323,0.532078,0.042253,0.391794,-0.023064
324,0.532255,0.042522,0.392112,-0.023095
325,0.531381,0.04266,0.391397,-0.023049
326,0.532176,0.042781,0.391672,-0.023187
327,0.532742,0.042775,0.391656,-0.023394
328,0.531721,0.04261,0.391,-0.023554
329,0.531383,0.042621,0.390632,-0.023765
330,0.532275,0.042715,0.39092,-0.024151
331,0.532072,0.042456,0.390639,-0.024343
332,0.531833,0.042493,0.390685,-0.024273
333,0.533083,0.042809,0.391617,-0.024057
334,0.532878,0.042739,0.391763,-0.02376
335,0.531817,0.042443,0.391294,-0.023672
336,0.532224,0.042485,0.391538,-0.023853
337,0.532548,0.042306,0.391619,-0.023739
338,0.531906,0.042183,0.391241,-0.023543
339,0.532042,0.042085,0.391301,-0.023489
340,0.532734,0.041955,0.391709,-0.023505
341,0.532016,0.042348,0.391111,-0.023305
342,0.531879,0.042542,0.390937,-0.023332
343,0.53247,0.042253,0.391396,-0.023453
344,0.532248,0.042137,0.391371,-0.023488
345,0.531645,0.042283,0.391015,-0.02331
346,0.532413,0.042374,0.391577,-0.023326
347,0.532667,0.042334,0.391747,-0.023535
348,0.531883,0.042225,0.391094,-0.023608
349,0.531977,0.042168,0.391043,-0.023605
350,0.532574,0.042235,0.391548,-0.02349
351,0.531797,0.042247,0.391238,-0.023603
352,0.531624,0.042324,0.391189,-0.023775
353,0.532414,0.042271,0.391538,-0.023929
354,0.532503,0.042283,0.391495,-0.02393
355,0.531852,0.042399,0.391125,-0.023852
356,0.532633,0.042376,0.391692,-0.023877
357,0.532569,0.04229,0.391671,-0.023799
358,0.531694,0.042284,0.391033,-0.023708
359,0.531825,0.042243,0.391061,-0.023667
360,0.532764,0.042212,0.39161,-0.023763
361,0.531935,0.042143,0.390959,-0.023861
362,0.531859,0.042133,0.390925,-0.023892
363,0.532639,0.042124,0.391419,-0.023993
364,0.53236,0.042113,0.391283,-0.023933
365,0.53186,0.042067,0.390959,-0.023799
366,0.532712,0.042112,0.391477,-0.023809
367,0.532627,0.042125,0.391396,-0.023734
368,0.531827,0.042091,0.390917,-0.023627
369,0.532315,0.042038,0.391219,-0.023663
370,0.532883,0.042089,0.391574,-0.023717
371,0.532088,0.042104,0.391059,-0.023678
372,0.532109,0.042121,0.391082,-0.023639
373,0.532777,0.042142,0.391531,-0.023748
374,0.532418,0.042222,0.391265,-0.023745
375,0.531883,0.042297,0.390939,-0.023732
376,0.532661,0.042264,0.39144,-0.023878
377,0.532539,0.042267,0.391269,-0.023898
378,0.531853,0.042309,0.390772,-0.023927
379,0.532411,0.04226,0.391018,-0.024
380,0.532785,0.042179,0.39131,-0.023969
381,0.531901,0.042234,0.390748,-0.024031
382,0.532148,0.042281,0.390949,-0.024113
383,0.533031,0.042383,0.391622,-0.024185
384,0.532177,0.042354,0.391241,-0.024122
385,0.531813,0.04236,0.391137,-0.024027
386,0.532713,0.04233,0.391926,-0.023995
387,0.532609,0.042239,0.391858,-0.023922
388,0.531959,0.04222,0.391394,-0.02374
389,0.53269,0.042137,0.391769,-0.023693
390,0.532863,0.04223,0.3919,-0.023674
391,0.531999,0.042426,0.391463,-0.023561
392,0.532347,0.042598,0.391656,-0.023398
393,0.532941,0.042556,0.39196,-0.023292
394,0.532248,0.042517,0.391492,-0.023319
395,0.532017,0.042439,0.391235,-0.023413
396,0.532946,0.042315,0.391622,-0.023518
397,0.532497,0.042267,0.391345,-0.023543
398,0.531737,0.042198,0.390958,-0.023397
399,0.532454,0.042403,0.391297,-0.023443
400,0.5326,0.04203,0.391515,-0.023534
401,0.531895,0.042131,0.39111,-0.023532
402,0.532207,0.042124,0.391317,-0.023646
403,0.532502,0.042211,0.391504,-0.023772
404,0.531964,0.042438,0.391427,-0.023204
405,0.531754,0.042667,0.391408,-0.02357
406,0.533234,0.042494,0.392331,-0.024186
407,0.532688,0.042399,0.391707,-0.02416
408,0.53183,0.042648,0.390736,-0.024021
409,0.532518,0.042611,0.390973,-0.0241
410,0.532446,0.042547,0.390788,-0.024108
411,0.531517,0.042378,0.390066,-0.023817
412,0.531995,0.042305,0.390542,-0.023873
413,0.532307,0.042359,0.390958,-0.023922
414,0.531748,0.042447,0.390801,-0.023789
415,0.531728,0.04251,0.39101,-0.023681
416,0.532558,0.042576,0.391676,-0.02363
417,0.531917,0.042656,0.391426,-0.023388
418,0.531586,0.042563,0.39122,-0.023259
419,0.532179,0.042436,0.391539,-0.023158
420,0.532193,0.042314,0.391567,-0.023083
421,0.53133,0.042114,0.391,-0.023048
422,0.532185,0.042154,0.391586,-0.023151
423,0.532396,0.042032,0.391648,-0.023153
424,0.531854,0.042014,0.391358,-0.023054
425,0.532003,0.041905,0.39138,-0.0231
426,0.532862,0.041963,0.391849,-0.023256
427,0.532127,0.041825,0.391362,-0.023229
428,0.531877,0.041874,0.391196,-0.023215
429,0.532727,0.041925,0.391695,-0.023287
430,0.532673,0.04197,0.391595,-0.023315
431,0.53172,0.041933,0.391079,-0.023327
432,0.532613,0.041958,0.391698,-0.023325
433,0.532594,0.041913,0.391656,-0.023291
434,0.531826,0.041919,0.391174,-0.023224
435,0.531909,0.041919,0.391273,-0.023189
436,0.532558,0.041991,0.391684,-0.023245
437,0.531559,0.042109,0.391182,-0.023077
438,0.531423,0.042189,0.391162,-0.023037
439,0.532044,0.042231,0.391561,-0.023057
440,0.53183,0.042383,0.391558,-0.022987
441,0.531355,0.042493,0.39127,-0.023016
442,0.532491,0.042722,0.392055,-0.023083
443,0.532632,0.042782,0.392092,-0.023196
444,0.53181,0.042761,0.391379,-0.023223
445,0.532188,0.04275,0.391387,-0.023385
446,0.532823,0.042808,0.391629,-0.02352
447,0.531848,0.042791,0.390802,-0.023549
448,0.531806,0.04268,0.390665,-0.023729
449,0.53267,0.042619,0.391049,-0.024019
450,0.532577,0.042668,0.390904,-0.024077
451,0.532284,0.042525,0.390941,-0.0241
452,0.533106,0.042523,0.391865,-0.024084
453,0.532696,0.042424,0.391833,-0.0239
454,0.531834,0.042373,0.391176,-0.02374
455,0.532242,0.042172,0.391365,-0.023704
456,0.532874,0.042128,0.391775,-0.023752
457,0.532021,0.042073,0.391149,-0.023643
458,0.532013,0.042104,0.391126,-0.023532
459,0.532754,0.04231,0.391512,-0.02341
460,0.532319,0.042424,0.391257,-0.023342
461,0.531974,0.042544,0.39107,-0.023278
462,0.532479,0.04265,0.391489,-0.023245
463,0.532453,0.042702,0.391561,-0.023191
464,0.53152,0.04262,0.390915,-0.023303
465,0.532495,0.042498,0.391519,-0.023582
466,0.532868,0.042379,0.391576,-0.023678
467,0.532009,0.042304,0.39103,-0.023606
468,0.532233,0.042322,0.391208,-0.023577
469,0.532951,0.042445,0.391763,-0.0236
470,0.532332,0.042541,0.39146,-0.023567
471,0.53214,0.042623,0.39131,-0.02357
472,0.532788,0.042636,0.391704,-0.023691
473,0.532262,0.042624,0.391352,-0.023666
474,0.531641,0.042619,0.390878,-0.023631
475,0.532417,0.04263,0.39122,-0.023748
476,0.532624,0.042596,0.391177,-0.023821
477,0.531611,0.042607,0.390446,-0.023865
478,0.531963,0.042546,0.390571,-0.023937
479,0.532621,0.042503,0.391002,-0.02398
480,0.531991,0.042383,0.390699,-0.023896
481,0.531923,0.04227,0.390729,-0.023969
482,0.532746,0.042081,0.391283,-0.024094
483,0.532258,0.042029,0.39102,-0.024119
484,0.531752,0.042034,0.390707,-0.024059
485,0.53247,0.042026,0.391138,-0.02414
486,0.532564,0.042088,0.39121,-0.024034
487,0.531592,0.042232,0.390719,-0.023822
488,0.532138,0.042219,0.391185,-0.023708
489,0.532478,0.042229,0.391462,-0.023718
490,0.531847,0.042303,0.391085,-0.023659
491,0.531915,0.042314,0.391115,-0.023677
492,0.532942,0.042334,0.391769,-0.023914
493,0.532415,0.042297,0.391369,-0.024045
494,0.531985,0.042271,0.391075,-0.023999
495,0.532719,0.04231,0.391473,-0.02405
496,0.532625,0.042407,0.391431,-0.024001
497,0.531536,0.042486,0.390831,-0.023946
498,0.532165,0.042438,0.391397,-0.023881
499,0.532327,0.042337,0.391544,-0.023917
500,0.531667,0.042224,0.391093,-0.023859
501,0.532165,0.042084,0.391214,-0.023739
502,0.532979,0.04209,0.391649,-0.02363
503,0.532537,0.042142,0.391275,-0.02351
504,0.532287,0.042371,0.391146,-0.02347
505,0.532664,0.042566,0.391441,-0.023555
506,0.532244,0.042602,0.391378,-0.023383
507,0.531165,0.042444,0.39069,-0.023183
508,0.532066,0.042368,0.391315,-0.023231
509,0.53248,0.042303,0.391453,-0.023272
510,0.531798,0.042207,0.391036,-0.023305
511,0.532052,0.042115,0.391169,-0.023471
512,0.532946,0.04208,0.391692,-0.02363
513,0.532096,0.042057,0.391166,-0.02368
514,0.531801,0.042122,0.391045,-0.0237
515,0.532489,0.042217,0.391475,-0.023921
516,0.532375,0.042448,0.391577,-0.024017
517,0.531763,0.042346,0.391126,-0.023932
518,0.532767,0.042557,0.391557,-0.023763
519,0.532693,0.042794,0.391364,-0.023696
520,0.531889,0.042744,0.390669,-0.023927
521,0.532111,0.042607,0.390724,-0.024132
522,0.532776,0.042622,0.39128,-0.024277
523,0.532012,0.042498,0.390843,-0.024174
524,0.531929,0.042568,0.390943,-0.023855
525,0.532582,0.042728,0.39144,-0.023488
526,0.532024,0.04295,0.391356,-0.023147
527,0.531221,0.04296,0.391098,-0.022865
528,0.531866,0.04284,0.391614,-0.022856
529,0.531755,0.04266,0.3916,-0.022772
530,0.531169,0.042497,0.39122,-0.022763
