t,s1,s2,s3,s4,s5,s6,s7,s8
0,-0.8217901901098522,0.9595005944569323,1.5068099795368133,-1.0335018715497057,1.3478405034266427,-0.9922860514780095,0.8707609249789486,-0.8837519783706745
1,-0.8347970323492138,0.9580425452617698,0.8793852577308796,-0.961827066250875,1.227086134333732,-0.8260045611539392,0.9238086408490347,-0.8678114244422305
2,-0.820639142124067,0.9566507710300239,0.8401712126180088,-0.9501968148250266,1.2599496651628153,-0.7902411364057524,0.9297566246362915,-0.866957466196064
3,-0.8609258216265137,0.9477036509688003,0.6615294515482817,-0.9262601345648498,1.2668280785921544,-0.8247141283022041,0.9132267627158878,-0.9011157960427296
4,-0.9027088635104796,0.9372322067489979,1.4007868205279521,-1.0091594848444407,1.343254894473743,-0.9296078843935481,0.8547843638759648,-0.8977711262452437
5,-0.9179026969228317,0.9359067074806684,1.2976684056015289,-1.0195726169350248,1.2775278328155766,-0.9506235051218677,0.8516028841758039,-0.9014716119786322
6,-0.895802575595774,0.9402808550661556,1.3005731496839668,-0.998881588235553,1.3187983133916321,-0.9673991321944746,0.8473839654429787,-0.8963478625016322
7,-0.908348998640823,0.9517464237372051,1.3615727754150813,-0.9807600336883021,1.2813491736096596,-0.9943138745307389,0.8543002256607204,-0.9110074790608266
8,-0.9397726086527306,0.9475711010419674,0.562768152745475,-0.9034053381582412,1.0719396980941156,-0.8549471265429432,0.9020224211631452,-0.9093707257556737
9,-0.9312548535579271,0.9465107016273039,0.32312676594455275,-0.8928569705859613,1.127731273687666,-0.8588184250981586,0.9151633155768576,-0.9058125663966459
10,-0.9038599114962634,0.9428655786393978,0.5860061054049779,-0.9453283374839729,1.258421128845182,-0.9367974388532383,0.880858664896855,-0.9092283993813124
11,-0.9335569495294962,0.948366400602965,0.1546516091633179,-0.9192278895166631,1.0375476309473992,-0.8755940521707656,0.9085237057678219,-0.927446175299534
12,-0.9337871591266533,0.9577774454081041,-0.022537779865149928,-0.9273420184184181,0.822024010161322,-0.8678514550603348,0.9202121855358089,-0.9268057066149094
13,-0.9060469026692539,0.9575123455544381,0.6775055440016496,-0.9777848530909892,0.7555326803443495,-0.9478582918681439,0.8916480308365327,-0.9101535208146595
14,-0.9046656450863131,0.9294780360292707,0.6034345698995245,-0.9660193661834485,0.5323663779701167,-0.8816775213289642,0.8804436892837901,-0.8917934185220772
