t,s1,s2,s3,s4,s5,s6,s7,s8
0,1.0376127261259145,-0.9989908494632195,0.45819736577779246,0.9466160514417603,-1.1780657614597907,0.8128451605544461,-1.025262651112976,0.9978026906831551
1,1.047166424407923,-0.9765899118284522,0.7762668428044563,0.9408009257288343,-0.9801203083264854,0.7171687819755116,-1.035291228428703,0.9845663378675727
2,1.0183902247633185,-1.0160897900246693,0.07477114689639758,0.9954360603339827,-1.2621352589295352,0.8305425253782909,-1.024709350295556,1.0005068917960158
3,1.0454398524292474,-1.014432915939257,0.7297909374854505,0.9620328963550941,-0.9701848222618799,0.6860140459835345,-1.058668187964673,0.9810081785085445
4,1.0299007046211606,-1.0088658190122735,0.5162922474264692,1.008959608503572,-0.9648349451501635,0.743714829211289,-1.0304498462762823,0.9740341861648502
5,0.9884629771329302,-0.9814279841578545,-0.12420382275039454,1.0676518075595978,-1.1329739400896521,0.8504520608051189,-0.9891597727763587,0.9695509053724758
6,0.991685911493126,-1.034447954891032,-1.605623304792254,1.089830426557726,-0.8830582521568691,1.0628204386912872,-1.0342537893960426,0.9834277268726838
7,1.067194659360568,-1.0469076480133286,-0.9520558862443795,1.0357362338793619,-0.800517291004758,0.9748866572227936,-1.0745755864654813,0.9995106071754881
8,1.1072511292658576,-1.0495586465499873,-0.11984670662677806,1.0100414923571401,-0.9373212914327967,0.9011476371234266,-1.091382098794595,1.0170167512219048
9,1.098157850178163,-1.0596987159527076,-0.1866558205227683,1.0784706460952698,-1.268249404200068,1.054709146480359,-1.0722240579914464,1.057081625604556
10,1.0943593918250747,-1.0707003598798417,0.26212714021343825,1.0506121368659114,-1.2453213594355905,0.9881596808406823,-1.0980217086036268,1.0786440713202634
11,1.1816088291475157,-1.1253772046984307,-0.5352251104149894,1.038576178994975,-0.4672963737610367,1.0311126600485592,-1.1603372131654857,1.13479182600572
12,1.1565159830574203,-1.1063562901979032,-1.145221367726296,1.0880723652956774,-0.7714751009697474,1.1581281221697142,-1.0653769603758843,1.1389192908621921
13,1.1031073565170344,-1.0918420732096963,-1.2977204320541629,1.0684632204497702,-0.5475445304367085,1.1798811330990282,-1.0661377489998347,1.1241885111158176
14,1.0829640167658119,-1.095354646270769,-0.774866497215831,1.0598081496212348,-0.9701848222618799,1.0993212536404786,-1.0660685863976553,1.16439571187283
15,1.1085172820502207,-1.0486307970621567,-0.725485847814468,1.0475017207869062,-1.1750086888245244,1.0182083315311778,-1.058668187964673,1.1189224352644564
16,1.083999959953017,-1.0764662816970745,-0.3957973944580526,0.9743393251894189,-0.5597728209777534,0.8611442187195273,-1.1111626030173392,1.0340247529580564
17,1.0430226516591006,-1.102048417575833,-1.4618384727117006,1.0480426627136903,-1.1788300296186074,1.103561247296191,-1.0774804157569322,1.0622765382687367
18,1.0696118601307147,-1.0912455985389478,-1.0885788581187978,1.0269459275691266,-0.7156835253761971,0.9820762116824837,-1.1037622045843531,1.044556904660779
19,1.0859567415288505,-1.0996625188928397,-1.0798646258714844,1.0859085975885445,-0.734025961187775,1.051022195475387,-1.083290074339834,1.0468341266505559
20,1.0892947806876248,-1.1028437171368304,-1.3325773610433365,1.1332410161821105,-0.8738870342510802,1.1114881919568653,-1.0549334074470922,1.0481862272069868
21,1.0804317111970865,-1.105826090490572,-0.5381298544973467,1.0790115880220539,-0.7928746094165917,0.9769144802755333,-1.0862640662334644,1.0442722519120564
22,1.0717988513037053,-1.1204065824421956,-0.29122660749045076,1.0769830557966134,-0.8425520397396302,1.0165492035789354,-1.0991283102384668,1.0763668493304865
23,1.0766332528439981,-1.1323360758571603,-1.2192923418284212,1.1496045094673164,-0.9885272580734578,1.1603402927726973,-1.0651694725693497,1.1047609610155271
24,1.1206032859009538,-1.0816357288435594,-0.9578653744092552,1.1202584099393054,-0.8486661850101526,1.060976963188801,-1.0638553831279793,1.0376540755042654
25,1.1043735093013973,-1.0681156363065996,-0.6819146865779,1.0863143040336327,-0.9938771351851742,0.9846570773859641,-1.0651694725693497,1.0293991457913207
26,1.1093230156402696,-1.0690434857944302,-0.5758915275690389,1.057373910950706,-0.9564279954031912,0.961244938504418,-1.0731923344219314,1.0292568194169596
27,1.102646937322721,-1.0622834395259497,-0.4335590675297449,1.055074907761877,-1.006105425726219,0.9641944993083852,-1.0769962775416877,1.0343805688939596
28,1.089524990284781,-1.058240666757545,-0.9244608174612601,1.1122795165192465,-1.1345024764072853,1.0707473833519716,-1.0513369521338662,1.0459090052172089
29,1.095510439810859,-1.061885789745451,-0.8954133766368815,1.1116033391107663,-1.0924677276724133,1.0657699994952647,-1.0594289765886236,1.0523848552506396
