t,s1,s2,s3,s4,s5,s6,s7,s8
0,1.0261022462680731,-0.9742702881088757,-0.12565619479165377,1.0276221049776069,-1.279713426582307,0.9245597760049831,-0.9834192767956325,1.0140278973603216
1,1.0368069925358654,-0.9894472547312477,0.37395978738717506,0.9621681318367902,-1.1215099177074133,0.7914608447256294,-1.0251243259086211,0.9998664231113912
2,1.0232246263036122,-1.0076728696707773,0.13867551670994996,0.9975998280411156,-1.2407357504826908,0.8296207876270428,-1.0254701389195067,1.0125334704295295
3,1.0097573648699374,-1.0221870866589844,-0.16051312378082752,1.0215365083012924,-1.324805247952435,0.8604068285185329,-1.0158565372168444,1.0032822560960581
4,1.0323179053913074,-1.022717286366316,0.3434599745216178,1.0181556212588951,-1.0320905431259633,0.7702608764470562,-1.0320405861263628,0.9884091499753225
5,1.0188506439576326,-1.0009128234022973,0.24324630367763242,1.0328962887637487,-1.0473759063022745,0.7803999917107238,-1.0081103257729729,0.9755286130956423
6,0.9692404757703343,-0.9798373850358594,-0.5439393426622224,1.1072758036964967,-1.1559019848541299,0.9324867206656573,-0.9805144475041815,0.9687681103134899
7,0.9833983659954796,-0.995146901585064,-0.5613678071568496,1.0730612268274318,-0.8624230118688413,0.8939580826637467,-1.0201446185518452,0.9690527630622114
8,0.9962901034362626,-1.0265612342444717,-1.052269557088365,1.0560215561337494,-0.822681067610419,0.9293528123114363,-1.049469561875076,0.9757421026571832
9,1.0115990416471923,-1.044786849184001,-1.861240784046544,1.100378794130006,-1.0297977386495134,1.1083542836026443,-1.0414467000224943,1.003709235219141
10,1.1157688843606601,-1.0555233932574697,-0.02108540782397131,1.0216717437829885,-1.041261761031752,0.9385701898238559,-1.0891688955249152,1.032957305150349
11,1.0869926847160556,-1.0659285625138557,-0.1445370313274596,1.079282058985446,-1.3553759743050684,1.0663230421460053,-1.0745755864654813,1.0688947146765277
12,1.1161141987563958,-1.1097363133321434,-0.08353740559634507,1.0649470979256768,-1.2911774489645351,0.9861318577879529,-1.1272083267224986,1.1020567599026663
13,1.1120855308061512,-1.1131826114298002,-0.8591040756064485,1.1448712676079587,-1.2942345215998017,1.1835680841040002,-1.0853649524051587,1.1108098319258741
