t,s1,s2,s3,s4,s5,s6,s7,s8
82,-0.054108,-0.03297,-0.272021,0.238483,-0.068463,0.392366,0.286914,0.079015
83,-0.054212,-0.033018,-0.272431,0.238979,-0.068585,0.393141,0.287756,0.079421
84,-0.054091,-0.033195,-0.27221,0.238832,-0.068342,0.39319,0.287836,0.079808
85,-0.053901,-0.033364,-0.271782,0.238223,-0.067893,0.392556,0.287504,0.079711
86,-0.053784,-0.033823,-0.27244,0.238939,-0.067921,0.393496,0.287731,0.080002
87,-0.053686,-0.034068,-0.272527,0.239194,-0.067929,0.393621,0.28757,0.079708
88,-0.0536,-0.033973,-0.271929,0.238727,-0.067972,0.392803,0.287098,0.079253
89,-0.053992,-0.034031,-0.271885,0.238995,-0.068425,0.392985,0.28712,0.079409
90,-0.054225,-0.033792,-0.271681,0.238933,-0.068696,0.393132,0.287209,0.079604
91,-0.05405,-0.03346,-0.270984,0.238377,-0.068472,0.392359,0.287059,0.079211
92,-0.053985,-0.033227,-0.271279,0.238207,-0.068537,0.392317,0.287184,0.079032
93,-0.054199,-0.03339,-0.272249,0.238416,-0.068615,0.392838,0.287359,0.078865
94,-0.054276,-0.033378,-0.272476,0.238292,-0.068158,0.392623,0.287371,0.078734
95,-0.054462,-0.033139,-0.272473,0.238253,-0.068034,0.392428,0.287501,0.078403
96,-0.054794,-0.032732,-0.272725,0.238917,-0.068394,0.393149,0.288047,0.078396
97,-0.054652,-0.032594,-0.271964,0.238819,-0.068199,0.392391,0.288016,0.078268
98,-0.0544,-0.032664,-0.271349,0.238325,-0.067999,0.391375,0.287705,0.078136
99,-0.054493,-0.032409,-0.271826,0.238466,-0.068386,0.391658,0.288242,0.077823
100,-0.054421,-0.032315,-0.271817,0.238274,-0.068387,0.391513,0.288463,0.077586
101,-0.05422,-0.032893,-0.271253,0.237877,-0.067912,0.391161,0.28801,0.077675
102,-0.054449,-0.033224,-0.27157,0.238259,-0.067968,0.391785,0.28818,0.07809
103,-0.05446,-0.03315,-0.271619,0.238243,-0.068368,0.392,0.28827,0.07783
104,-0.054203,-0.033015,-0.271169,0.237497,-0.068346,0.39122,0.287632,0.077527
105,-0.054354,-0.033107,-0.27131,0.237858,-0.068375,0.391446,0.287856,0.077452
106,-0.05472,-0.03307,-0.271638,0.238506,-0.068474,0.392166,0.288315,0.077781
107,-0.054381,-0.032998,-0.271058,0.238194,-0.068346,0.391424,0.287996,0.077886
108,-0.054279,-0.032921,-0.270892,0.237961,-0.068323,0.391049,0.288152,0.07791
109,-0.054291,-0.032826,-0.271438,0.238251,-0.068599,0.391776,0.288279,0.078092
110,-0.054204,-0.033014,-0.271291,0.237974,-0.068373,0.39143,0.287683,0.077721
111,-0.054241,-0.032758,-0.270988,0.237753,-0.068109,0.391,0.287798,0.077419
112,-0.054646,-0.03255,-0.271315,0.238472,-0.068257,0.391566,0.288689,0.077448
113,-0.054952,-0.032284,-0.27116,0.238389,-0.068153,0.391162,0.288786,0.077146
114,-0.054497,-0.032309,-0.271029,0.237959,-0.068045,0.390684,0.28827,0.077382
115,-0.054545,-0.032427,-0.271815,0.238572,-0.068231,0.391714,0.28866,0.077656
116,-0.054534,-0.0324,-0.271763,0.238678,-0.068357,0.391856,0.288641,0.077595
117,-0.054521,-0.03249,-0.271256,0.238093,-0.068179,0.391015,0.288172,0.077535
118,-0.054571,-0.032414,-0.271647,0.238257,-0.068416,0.391544,0.288299,0.077716
119,-0.054665,-0.032364,-0.271946,0.23851,-0.068592,0.392066,0.288365,0.077903
120,-0.054562,-0.03248,-0.271709,0.238187,-0.068182,0.391628,0.287976,0.078078
121,-0.0546,-0.03254,-0.271959,0.238341,-0.068217,0.391916,0.28785,0.078041
122,-0.054651,-0.032684,-0.272466,0.238801,-0.068356,0.392769,0.287993,0.078321
123,-0.054407,-0.03271,-0.272113,0.238281,-0.068051,0.392244,0.287635,0.078495
124,-0.054497,-0.032934,-0.272395,0.238317,-0.06804,0.392296,0.287529,0.078492
125,-0.054592,-0.033231,-0.272836,0.238822,-0.068457,0.393296,0.287633,0.078498
126,-0.054263,-0.033366,-0.272635,0.238481,-0.068146,0.392774,0.287386,0.078561
127,-0.054089,-0.033254,-0.271963,0.238014,-0.068056,0.392165,0.287023,0.078542
128,-0.054092,-0.033251,-0.272001,0.238433,-0.068678,0.392892,0.287186,0.078745
129,-0.053937,-0.033089,-0.271422,0.238328,-0.068821,0.392719,0.287159,0.078761
130,-0.053955,-0.033136,-0.270667,0.237873,-0.068479,0.392067,0.287002,0.07883
131,-0.054088,-0.033541,-0.271157,0.238442,-0.068699,0.392762,0.287297,0.07923
132,-0.053917,-0.033929,-0.271664,0.238977,-0.068751,0.393188,0.287337,0.079425
133,-0.053595,-0.033998,-0.271433,0.238677,-0.068151,0.392531,0.287003,0.079307
134,-0.053604,-0.033694,-0.272042,0.23889,-0.068094,0.393102,0.287529,0.079338
135,-0.053529,-0.033928,-0.272558,0.239003,-0.06787,0.393507,0.28748,0.07979
136,-0.053437,-0.033854,-0.27216,0.238505,-0.067422,0.392758,0.287058,0.079686
137,-0.053518,-0.033658,-0.271962,0.238526,-0.06784,0.392628,0.287388,0.079668
138,-0.054011,-0.033526,-0.272239,0.239101,-0.068412,0.393599,0.288036,0.079993
139,-0.053953,-0.033573,-0.271999,0.238781,-0.068356,0.392996,0.28762,0.079888
140,-0.053967,-0.0333,-0.271962,0.238587,-0.068363,0.39259,0.287481,0.079806
141,-0.054221,-0.033052,-0.27231,0.238928,-0.068728,0.393123,0.287664,0.079529
142,-0.054291,-0.03294,-0.272228,0.23874,-0.068661,0.392949,0.287402,0.07919
143,-0.054073,-0.03289,-0.271815,0.238316,-0.068246,0.392225,0.287146,0.078778
144,-0.054211,-0.032782,-0.272243,0.238555,-0.068256,0.392552,0.287609,0.078522
145,-0.054108,-0.032893,-0.272168,0.238302,-0.068007,0.392247,0.287501,0.078188
146,-0.053988,-0.033093,-0.271731,0.237563,-0.067715,0.391435,0.287093,0.077745
147,-0.054188,-0.033554,-0.272027,0.237667,-0.067835,0.392059,0.287226,0.077829
148,-0.054611,-0.033728,-0.272371,0.23842,-0.068292,0.392924,0.287578,0.078418
149,-0.054529,-0.033501,-0.271973,0.23851,-0.068346,0.392535,0.287485,0.078954
150,-0.054629,-0.033708,-0.272232,0.239028,-0.068402,0.393059,0.28769,0.079028
151,-0.054665,-0.033783,-0.272705,0.23919,-0.068289,0.393416,0.287941,0.07867
152,-0.054298,-0.03374,-0.272353,0.23863,-0.067698,0.392499,0.287542,0.078428
153,-0.053947,-0.033622,-0.272137,0.238265,-0.067649,0.392291,0.287388,0.078205
154,-0.053934,-0.033415,-0.272228,0.238334,-0.068061,0.392668,0.287376,0.078167
155,-0.053928,-0.033232,-0.271759,0.237963,-0.068088,0.39198,0.287082,0.078218
156,-0.053982,-0.033315,-0.271524,0.238038,-0.068183,0.391836,0.28682,0.078698
157,-0.054389,-0.03333,-0.271918,0.238731,-0.06866,0.392965,0.287514,0.07915
158,-0.054369,-0.033407,-0.271834,0.238713,-0.068719,0.393061,0.287631,0.079402
159,-0.05405,-0.03349,-0.271675,0.238469,-0.068261,0.392368,0.287572,0.079295
160,-0.053823,-0.033636,-0.272124,0.238789,-0.068037,0.392787,0.287709,0.079299
161,-0.053638,-0.033851,-0.272043,0.238395,-0.067881,0.392601,0.28747,0.079209
162,-0.053579,-0.033824,-0.271627,0.23773,-0.067804,0.391936,0.286972,0.079084
163,-0.053916,-0.033737,-0.271932,0.237787,-0.068107,0.392394,0.287156,0.079012
164,-0.054336,-0.033703,-0.272309,0.238037,-0.068171,0.392812,0.287581,0.078858
165,-0.054276,-0.033581,-0.271884,0.23755,-0.067475,0.391952,0.287359,0.078592
166,-0.054318,-0.033571,-0.271896,0.237543,-0.067115,0.391857,0.287399,0.078592
167,-0.05441,-0.033658,-0.272419,0.238194,-0.067408,0.392645,0.287695,0.078615
168,-0.054144,-0.03401,-0.271982,0.23805,-0.067323,0.39185,0.287211,0.078769
169,-0.054023,-0.034218,-0.27189,0.238205,-0.067655,0.392111,0.287251,0.079104
170,-0.054067,-0.034196,-0.272372,0.238832,-0.068106,0.393028,0.287639,0.079152
171,-0.053996,-0.034003,-0.271956,0.238468,-0.06803,0.392498,0.287451,0.078881
172,-0.053838,-0.033869,-0.271673,0.238204,-0.067904,0.39214,0.287385,0.078556
173,-0.053898,-0.033904,-0.271848,0.238372,-0.068284,0.392464,0.28758,0.07887
174,-0.054028,-0.033876,-0.271401,0.238031,-0.068129,0.391877,0.287403,0.078838
175,-0.054104,-0.033993,-0.271859,0.238389,-0.068333,0.392518,0.287643,0.078913
176,-0.054147,-0.033982,-0.272096,0.238618,-0.068256,0.392796,0.287761,0.078879
177,-0.054007,-0.033703,-0.271751,0.238218,-0.067914,0.392238,0.287524,0.078548
178,-0.054084,-0.033698,-0.272146,0.238538,-0.068098,0.392685,0.287634,0.078553
179,-0.054342,-0.033709,-0.272535,0.238776,-0.068244,0.393177,0.28787,0.078651
180,-0.054296,-0.03377,-0.272181,0.238337,-0.068141,0.392618,0.287332,0.078829
181,-0.054398,-0.033689,-0.272167,0.238266,-0.068268,0.392608,0.287479,0.078947
182,-0.054553,-0.033333,-0.272517,0.238598,-0.068401,0.393159,0.288053,0.078759
183,-0.054107,-0.033045,-0.272039,0.238197,-0.068045,0.39226,0.2874,0.078162
184,-0.054055,-0.033027,-0.271753,0.237938,-0.067735,0.391655,0.287201,0.078028
185,-0.054262,-0.032874,-0.272263,0.238422,-0.068143,0.392509,0.28767,0.078171
186,-0.054306,-0.032937,-0.272228,0.238641,-0.068489,0.392792,0.287521,0.078623
187,-0.054166,-0.033026,-0.271873,0.238477,-0.068474,0.39241,0.287047,0.07896
188,-0.054267,-0.032955,-0.272307,0.238914,-0.068638,0.393144,0.287766,0.079345
189,-0.054106,-0.033241,-0.272231,0.238875,-0.068526,0.393223,0.288004,0.079749
190,-0.053933,-0.033385,-0.271787,0.238402,-0.068064,0.39259,0.287692,0.079851
191,-0.053956,-0.033505,-0.27213,0.23867,-0.068156,0.393176,0.287978,0.079922
192,-0.05394,-0.033779,-0.272419,0.238961,-0.068033,0.393508,0.287966,0.07996
193,-0.053561,-0.03409,-0.27223,0.238695,-0.067652,0.392814,0.287203,0.079727
194,-0.053667,-0.03416,-0.27227,0.2389,-0.067916,0.393053,0.287093,0.079454
195,-0.054065,-0.034124,-0.272492,0.239168,-0.068394,0.393531,0.287353,0.07947
196,-0.054077,-0.034083,-0.271837,0.238747,-0.068327,0.392696,0.286802,0.079491
197,-0.054068,-0.033849,-0.271412,0.238514,-0.068463,0.392347,0.286783,0.079413
198,-0.054258,-0.03333,-0.271399,0.238644,-0.06859,0.392704,0.287298,0.079296
199,-0.054177,-0.033106,-0.27105,0.238381,-0.068295,0.392336,0.287387,0.078847
200,-0.054126,-0.032926,-0.271064,0.238252,-0.068108,0.39214,0.287526,0.078627
201,-0.054209,-0.032966,-0.271737,0.238637,-0.068303,0.392728,0.287888,0.078505
202,-0.054227,-0.033058,-0.272006,0.238474,-0.068058,0.392364,0.28777,0.078122
203,-0.054165,-0.033106,-0.271966,0.237924,-0.067706,0.39165,0.287446,0.077763
204,-0.054453,-0.033013,-0.272633,0.23845,-0.068084,0.392601,0.287768,0.077898
205,-0.054532,-0.032849,-0.272548,0.238298,-0.068182,0.392419,0.287635,0.077877
206,-0.054416,-0.032827,-0.272015,0.237806,-0.068007,0.391599,0.287175,0.077815
207,-0.054461,-0.032674,-0.272242,0.238132,-0.068224,0.391975,0.287598,0.078094
208,-0.054589,-0.032402,-0.272225,0.238499,-0.068368,0.39236,0.288078,0.078145
209,-0.054514,-0.032086,-0.271468,0.237946,-0.068213,0.391182,0.287945,0.077877
210,-0.054596,-0.032047,-0.271281,0.238086,-0.068415,0.391247,0.288207,0.077917
211,-0.054687,-0.032162,-0.271546,0.238478,-0.06867,0.3918,0.288608,0.077925
212,-0.054488,-0.032517,-0.271325,0.238323,-0.068463,0.391456,0.288356,0.077872
213,-0.054373,-0.032723,-0.271236,0.238221,-0.068339,0.391329,0.288172,0.077813
214,-0.054513,-0.03278,-0.271709,0.238675,-0.068534,0.392055,0.288327,0.07794
215,-0.054468,-0.032948,-0.27151,0.238485,-0.068259,0.391679,0.288073,0.077887
216,-0.054343,-0.033128,-0.271143,0.238071,-0.068048,0.391132,0.287714,0.07772
217,-0.054566,-0.033203,-0.271554,0.238436,-0.068414,0.391942,0.288166,0.077712
218,-0.054571,-0.033153,-0.271529,0.238331,-0.068426,0.391941,0.288204,0.077589
219,-0.054227,-0.033052,-0.2711,0.237718,-0.068203,0.391101,0.287738,0.077434
220,-0.054343,-0.03295,-0.271452,0.238015,-0.068563,0.391773,0.288081,0.07765
221,-0.054344,-0.032947,-0.271517,0.238075,-0.068681,0.391913,0.288106,0.077719
222,-0.05422,-0.033076,-0.271231,0.237835,-0.06824,0.391283,0.287703,0.077691
223,-0.054382,-0.03308,-0.271418,0.238175,-0.068114,0.391639,0.287941,0.07788
224,-0.054641,-0.033064,-0.271842,0.238528,-0.068114,0.39223,0.288413,0.078211
225,-0.054475,-0.03299,-0.271531,0.238142,-0.067744,0.391471,0.288005,0.078157
226,-0.054647,-0.032801,-0.271749,0.238194,-0.067782,0.391514,0.288086,0.07818
227,-0.054802,-0.032368,-0.272315,0.238618,-0.068139,0.392233,0.28851,0.078125
228,-0.054659,-0.032203,-0.272317,0.238251,-0.068071,0.391755,0.288414,0.077949
229,-0.054587,-0.032046,-0.272349,0.238072,-0.068173,0.391554,0.28832,0.07788
230,-0.05482,-0.031817,-0.272799,0.238362,-0.068769,0.392297,0.288717,0.077845
231,-0.054685,-0.032108,-0.272656,0.238039,-0.068782,0.392089,0.288399,0.077776
232,-0.054416,-0.032506,-0.272177,0.237728,-0.068601,0.391752,0.287609,0.077963
233,-0.054351,-0.032773,-0.272329,0.238145,-0.068695,0.392461,0.287643,0.078305
234,-0.054141,-0.033032,-0.271943,0.238236,-0.068868,0.39271,0.287307,0.078596
235,-0.053898,-0.033308,-0.271079,0.237902,-0.068542,0.392094,0.28669,0.078719
236,-0.053951,-0.033454,-0.271159,0.238413,-0.06857,0.392718,0.286875,0.079139
237,-0.054129,-0.033647,-0.271154,0.238433,-0.068535,0.392832,0.28675,0.079332
238,-0.05416,-0.033972,-0.271146,0.238242,-0.068173,0.392359,0.286427,0.079353
239,-0.054243,-0.034132,-0.271677,0.238377,-0.068127,0.392438,0.286746,0.07939
240,-0.054355,-0.034005,-0.272505,0.23901,-0.068162,0.393468,0.287732,0.079621
241,-0.053869,-0.034342,-0.272347,0.238666,-0.067486,0.392868,0.287207,0.079681
242,-0.053757,-0.034614,-0.272348,0.238804,-0.067389,0.392989,0.287027,0.080151
243,-0.05398,-0.034175,-0.272555,0.239041,-0.067866,0.393695,0.28777,0.080253
244,-0.053961,-0.033791,-0.272137,0.238703,-0.06801,0.393214,0.287804,0.080011
245,-0.053877,-0.03351,-0.271818,0.238479,-0.06805,0.39275,0.287679,0.079745
246,-0.054207,-0.033253,-0.27232,0.239081,-0.068558,0.393378,0.288067,0.079737
247,-0.054284,-0.032827,-0.272233,0.238968,-0.068786,0.393222,0.287883,0.079361
248,-0.054103,-0.03275,-0.271786,0.238335,-0.068356,0.392182,0.287342,0.078768
249,-0.054159,-0.032792,-0.272129,0.238385,-0.068286,0.39236,0.287705,0.078292
250,-0.053997,-0.032956,-0.272265,0.238116,-0.06782,0.392252,0.287788,0.077994
251,-0.053753,-0.033184,-0.271817,0.237536,-0.067419,0.391581,0.287328,0.077588
252,-0.054063,-0.033438,-0.272324,0.237926,-0.067677,0.392492,0.287743,0.077964
253,-0.054363,-0.0338,-0.272531,0.238211,-0.067973,0.393112,0.28775,0.078429
254,-0.054355,-0.033954,-0.272206,0.238159,-0.067851,0.392751,0.287279,0.07898
255,-0.054635,-0.033776,-0.272223,0.238428,-0.067802,0.392785,0.287376,0.079328
256,-0.054994,-0.03366,-0.272537,0.238846,-0.06801,0.393167,0.287876,0.079587
257,-0.054626,-0.033836,-0.272064,0.238615,-0.067768,0.392518,0.287555,0.079715
258,-0.054361,-0.033926,-0.271833,0.238467,-0.067752,0.392282,0.287495,0.079311
259,-0.05439,-0.033747,-0.272235,0.238819,-0.067939,0.392684,0.287877,0.078775
260,-0.054346,-0.03348,-0.27213,0.238774,-0.067895,0.392512,0.287414,0.078152
261,-0.054342,-0.033261,-0.271663,0.238203,-0.067613,0.392196,0.28706,0.077806
262,-0.054482,-0.033369,-0.271933,0.238453,-0.067956,0.392889,0.287577,0.078405
263,-0.054442,-0.033646,-0.271717,0.238253,-0.068018,0.392714,0.287682,0.078895
264,-0.054231,-0.033645,-0.271355,0.237842,-0.067987,0.392039,0.287383,0.078905
265,-0.054201,-0.033587,-0.271607,0.238126,-0.068516,0.392507,0.287409,0.079016
266,-0.054121,-0.033764,-0.271674,0.238271,-0.068687,0.392709,0.287322,0.079271
267,-0.053781,-0.033844,-0.271277,0.237842,-0.068199,0.391904,0.286962,0.079279
268,-0.053642,-0.03402,-0.27171,0.238139,-0.068065,0.392308,0.28727,0.079388
269,-0.05373,-0.033873,-0.272194,0.238609,-0.068059,0.39286,0.287651,0.079399
270,-0.053786,-0.033637,-0.271932,0.238606,-0.067848,0.392446,0.287545,0.079196
271,-0.053961,-0.033606,-0.271973,0.238655,-0.068178,0.392566,0.287671,0.079273
272,-0.054327,-0.033529,-0.272361,0.238964,-0.068624,0.393248,0.287983,0.079444
273,-0.054194,-0.033535,-0.27194,0.238588,-0.068564,0.392737,0.287558,0.07936
274,-0.054136,-0.033532,-0.271643,0.238291,-0.06849,0.392348,0.287217,0.079318
275,-0.054224,-0.033646,-0.271949,0.238557,-0.068592,0.392696,0.287304,0.079317
276,-0.054144,-0.033641,-0.271755,0.238233,-0.068414,0.392126,0.286793,0.079212
277,-0.05402,-0.033534,-0.271346,0.23766,-0.068242,0.391465,0.286486,0.078855
278,-0.054072,-0.033595,-0.27183,0.238044,-0.068377,0.39217,0.286765,0.078826
279,-0.053924,-0.033537,-0.271928,0.238104,-0.068207,0.392148,0.286782,0.078636
280,-0.053664,-0.033408,-0.271616,0.237776,-0.06783,0.391558,0.286645,0.078303
281,-0.053687,-0.033385,-0.272023,0.2382,-0.067891,0.392161,0.287154,0.07823
282,-0.053782,-0.033462,-0.272224,0.238534,-0.067916,0.392704,0.28748,0.078342
283,-0.053734,-0.033598,-0.271956,0.238329,-0.067636,0.392197,0.287315,0.078199
284,-0.053973,-0.033697,-0.272171,0.238612,-0.067718,0.392488,0.287496,0.078452
285,-0.054405,-0.033693,-0.272666,0.239044,-0.06795,0.393234,0.287917,0.078581
286,-0.054359,-0.033854,-0.27233,0.238883,-0.068006,0.39288,0.287547,0.078631
287,-0.054419,-0.033915,-0.2723,0.238916,-0.068224,0.392936,0.287534,0.078777
288,-0.054688,-0.033691,-0.272705,0.239391,-0.068584,0.393742,0.288054,0.078999
289,-0.054609,-0.033501,-0.272231,0.2389,-0.068435,0.393049,0.287784,0.078836
290,-0.054344,-0.033423,-0.271855,0.238399,-0.068071,0.392175,0.287445,0.078553
291,-0.054419,-0.033163,-0.272041,0.23853,-0.068183,0.392577,0.287842,0.078246
292,-0.054384,-0.033127,-0.27197,0.238149,-0.068021,0.392232,0.287736,0.07803
293,-0.054158,-0.033198,-0.271642,0.237647,-0.067758,0.391545,0.287087,0.078101
294,-0.054254,-0.033153,-0.272023,0.238032,-0.068168,0.392244,0.287234,0.078372
295,-0.054259,-0.033169,-0.272163,0.238299,-0.068485,0.392583,0.287257,0.078529
296,-0.054195,-0.033138,-0.271924,0.238116,-0.068467,0.392188,0.287059,0.078653
297,-0.054226,-0.033149,-0.272109,0.238374,-0.068551,0.392555,0.287429,0.078917
298,-0.054271,-0.033377,-0.272313,0.238823,-0.068607,0.393207,0.287892,0.079496
299,-0.054011,-0.033448,-0.271874,0.23843,-0.068237,0.392619,0.287642,0.079611
300,-0.053957,-0.033413,-0.272006,0.238312,-0.068039,0.392684,0.287863,0.079755
301,-0.053903,-0.033749,-0.272583,0.238925,-0.068082,0.39367,0.288027,0.080078
302,-0.053474,-0.034303,-0.272432,0.238902,-0.067709,0.393191,0.287423,0.080177
