t,s1,s2,s3,s4,s5,s6,s7,s8
24,-0.071581,-0.003022,-0.27072,0.22353,-0.065515,0.381393,0.316557,0.050582
25,-0.071643,-0.003067,-0.270784,0.223477,-0.065249,0.381317,0.316389,0.050549
26,-0.07179,-0.002946,-0.271372,0.223858,-0.065395,0.38189,0.316717,0.05038
27,-0.07173,-0.002799,-0.271167,0.224059,-0.065484,0.382031,0.316444,0.050308
28,-0.071098,-0.002992,-0.270301,0.223805,-0.065218,0.381238,0.315582,0.050626
29,-0.071047,-0.003071,-0.270426,0.224065,-0.065193,0.381546,0.315946,0.050801
30,-0.071178,-0.002903,-0.270851,0.224062,-0.065471,0.381889,0.316533,0.050666
31,-0.071165,-0.002748,-0.270511,0.223566,-0.065288,0.381147,0.316149,0.050418
32,-0.071326,-0.002698,-0.270676,0.223622,-0.065283,0.381308,0.316245,0.050434
33,-0.071768,-0.002902,-0.271285,0.223752,-0.065177,0.381862,0.316881,0.050602
34,-0.07149,-0.003185,-0.270986,0.223341,-0.064927,0.381364,0.31644,0.050933
35,-0.071308,-0.003036,-0.270684,0.22298,-0.065151,0.381062,0.316273,0.050613
36,-0.071646,-0.002649,-0.271107,0.223213,-0.065674,0.381895,0.316877,0.049833
37,-0.071409,-0.002352,-0.271262,0.223333,-0.065679,0.381798,0.316905,0.049601
38,-0.071187,-0.002465,-0.270693,0.223182,-0.065317,0.381159,0.316073,0.04959
39,-0.071504,-0.002648,-0.270484,0.223635,-0.065097,0.381339,0.316262,0.049815
40,-0.07142,-0.002973,-0.270413,0.223779,-0.065186,0.38167,0.316711,0.049952
41,-0.07084,-0.003465,-0.270051,0.22373,-0.065332,0.381175,0.31585,0.050453
42,-0.070991,-0.00329,-0.27044,0.224155,-0.065488,0.381548,0.316393,0.050845
43,-0.071463,-0.002995,-0.27105,0.224264,-0.065754,0.382444,0.317136,0.050879
44,-0.07148,-0.003528,-0.270655,0.223511,-0.065732,0.381686,0.316512,0.050724
45,-0.071458,-0.003207,-0.270375,0.223131,-0.065667,0.381156,0.316554,0.050563
46,-0.07169,-0.002897,-0.270908,0.223408,-0.065746,0.381571,0.317205,0.050556
47,-0.071527,-0.003114,-0.270373,0.223042,-0.065841,0.381151,0.316871,0.050602
48,-0.071492,-0.002973,-0.270037,0.222944,-0.065277,0.380532,0.316386,0.050184
49,-0.072027,-0.002725,-0.270468,0.223327,-0.065513,0.381471,0.317118,0.050199
50,-0.071914,-0.002789,-0.270622,0.223278,-0.065612,0.381654,0.316987,0.050387
51,-0.071327,-0.003048,-0.270296,0.222776,-0.065089,0.381269,0.316125,0.05043
52,-0.071382,-0.003183,-0.270818,0.222886,-0.065176,0.381683,0.316183,0.05078
53,-0.071607,-0.00322,-0.271653,0.223114,-0.065627,0.382388,0.316354,0.050852
54,-0.071569,-0.003338,-0.271569,0.222743,-0.06575,0.382025,0.315589,0.050747
55,-0.071241,-0.003264,-0.271444,0.222994,-0.065626,0.382097,0.315632,0.050857
56,-0.07152,-0.003032,-0.271813,0.223554,-0.065783,0.382743,0.316332,0.050818
57,-0.071505,-0.002589,-0.271355,0.223558,-0.065631,0.381876,0.316386,0.050261
58,-0.071503,-0.002573,-0.271023,0.223446,-0.065487,0.38155,0.316133,0.050131
59,-0.071757,-0.002603,-0.271389,0.223533,-0.065601,0.381965,0.316538,0.050099
60,-0.071761,-0.002475,-0.271408,0.223641,-0.065585,0.382043,0.316618,0.050318
61,-0.071644,-0.002222,-0.270834,0.223519,-0.065415,0.381278,0.316324,0.050466
62,-0.071731,-0.002331,-0.271069,0.223842,-0.065713,0.381603,0.316693,0.05067
63,-0.071732,-0.002478,-0.271484,0.223753,-0.065508,0.382046,0.316975,0.050672
64,-0.071704,-0.002729,-0.271388,0.223272,-0.065255,0.381727,0.316262,0.05066
65,-0.071813,-0.002649,-0.271312,0.223335,-0.065238,0.381731,0.316309,0.05074
66,-0.072264,-0.002289,-0.271432,0.22364,-0.065509,0.382348,0.31708,0.050667
67,-0.0721,-0.002453,-0.271164,0.223815,-0.065305,0.382073,0.316827,0.050357
68,-0.071866,-0.002437,-0.270815,0.223731,-0.065068,0.381693,0.316222,0.049957
69,-0.072032,-0.00216,-0.271306,0.223881,-0.065435,0.382037,0.316682,0.049847
70,-0.071984,-0.002312,-0.27146,0.223647,-0.065603,0.381969,0.316567,0.050015
71,-0.071751,-0.002576,-0.270804,0.223137,-0.065404,0.381435,0.315833,0.050125
72,-0.071807,-0.002582,-0.271276,0.223275,-0.065513,0.382052,0.316197,0.050045
73,-0.071687,-0.002768,-0.271416,0.223214,-0.065654,0.382444,0.316066,0.050408
74,-0.071525,-0.003115,-0.271059,0.222916,-0.065451,0.382269,0.315558,0.05052
75,-0.071486,-0.003254,-0.271279,0.223002,-0.065461,0.38242,0.31571,0.050868
76,-0.071569,-0.003194,-0.271485,0.223245,-0.0654,0.382416,0.316497,0.050864
77,-0.071315,-0.003178,-0.270956,0.222906,-0.065386,0.381476,0.31613,0.050748
78,-0.071404,-0.003084,-0.270937,0.222836,-0.065637,0.381096,0.316148,0.050643
79,-0.071523,-0.002912,-0.270885,0.22341,-0.065689,0.38142,0.316805,0.050585
80,-0.071301,-0.002838,-0.270701,0.223559,-0.065712,0.381398,0.316845,0.050638
81,-0.071052,-0.00306,-0.270426,0.223029,-0.065537,0.381068,0.316108,0.05069
82,-0.07153,-0.003197,-0.271127,0.223908,-0.065604,0.382058,0.31714,0.051052
83,-0.071616,-0.003265,-0.270891,0.223989,-0.065648,0.381816,0.317222,0.050796
84,-0.071214,-0.003448,-0.270294,0.223721,-0.065262,0.381094,0.316459,0.050477
85,-0.071346,-0.003319,-0.270584,0.223775,-0.065224,0.381626,0.31656,0.050399
86,-0.071725,-0.002807,-0.27084,0.223898,-0.065311,0.382002,0.317248,0.0499
87,-0.071359,-0.002741,-0.270376,0.223469,-0.065059,0.381094,0.31614,0.049834
88,-0.071326,-0.00248,-0.270651,0.223462,-0.065147,0.381082,0.316367,0.049708
89,-0.071363,-0.002254,-0.271462,0.223732,-0.065609,0.381889,0.317029,0.04966
90,-0.071272,-0.002527,-0.271542,0.223377,-0.06594,0.381884,0.31706,0.049759
91,-0.071298,-0.003215,-0.270955,0.222862,-0.065823,0.381339,0.316213,0.050127
92,-0.0715,-0.003279,-0.271332,0.223226,-0.065479,0.381949,0.316856,0.050757
93,-0.071454,-0.003396,-0.271692,0.223413,-0.065102,0.381912,0.316748,0.051094
94,-0.071255,-0.003306,-0.271008,0.223123,-0.064822,0.380943,0.316112,0.050653
95,-0.071263,-0.003094,-0.271107,0.223258,-0.065113,0.381267,0.316373,0.050522
96,-0.071409,-0.002499,-0.271239,0.223457,-0.065381,0.381512,0.316849,0.050447
97,-0.071127,-0.002499,-0.270659,0.223395,-0.065222,0.381252,0.316265,0.050233
98,-0.071178,-0.002697,-0.270428,0.223511,-0.065197,0.381384,0.315991,0.050547
99,-0.071362,-0.003078,-0.270669,0.223893,-0.065345,0.381813,0.315992,0.051073
100,-0.071216,-0.002906,-0.270406,0.223907,-0.065561,0.381449,0.315726,0.050796
101,-0.07134,-0.002785,-0.27049,0.223685,-0.065643,0.381278,0.315629,0.050341
102,-0.071772,-0.002831,-0.27136,0.223975,-0.065663,0.382138,0.316373,0.050276
103,-0.071847,-0.003072,-0.271351,0.223863,-0.065571,0.381945,0.31652,0.050449
104,-0.071638,-0.00321,-0.270817,0.223549,-0.065486,0.381278,0.316258,0.050585
105,-0.071756,-0.002962,-0.270824,0.223711,-0.065689,0.3816,0.316693,0.05061
106,-0.07152,-0.003096,-0.27092,0.223876,-0.065751,0.381806,0.316624,0.050936
107,-0.070989,-0.003527,-0.270834,0.223598,-0.065276,0.381388,0.315893,0.050877
108,-0.070896,-0.003751,-0.270824,0.223567,-0.065177,0.38153,0.315687,0.050851
109,-0.071046,-0.003364,-0.271135,0.223873,-0.065528,0.382143,0.316095,0.050901
110,-0.070789,-0.003241,-0.270744,0.223809,-0.065511,0.381727,0.315866,0.05095
111,-0.070814,-0.003076,-0.270414,0.2237,-0.065414,0.381142,0.3157,0.050907
112,-0.071311,-0.002749,-0.270777,0.223906,-0.065505,0.381458,0.316468,0.050537
113,-0.071448,-0.00251,-0.270786,0.223777,-0.065672,0.381362,0.31682,0.050473
114,-0.07121,-0.0027,-0.270418,0.223512,-0.06554,0.380915,0.316245,0.050635
115,-0.071359,-0.002895,-0.27082,0.223832,-0.065662,0.381624,0.316572,0.050411
116,-0.071518,-0.002934,-0.270933,0.223963,-0.065488,0.381929,0.316658,0.050376
117,-0.071388,-0.003306,-0.270637,0.223597,-0.065155,0.381566,0.315846,0.050481
118,-0.071604,-0.00365,-0.270784,0.22365,-0.065254,0.381755,0.315913,0.050614
119,-0.071911,-0.003629,-0.271206,0.223889,-0.065575,0.382285,0.316429,0.050463
120,-0.07166,-0.003912,-0.270728,0.223446,-0.065485,0.381631,0.315547,0.050464
121,-0.071635,-0.003789,-0.270831,0.223293,-0.065637,0.381494,0.315459,0.050341
122,-0.071856,-0.003697,-0.271488,0.22372,-0.065966,0.382292,0.315986,0.050479
123,-0.07181,-0.003698,-0.271211,0.223768,-0.066021,0.3821,0.31569,0.050452
124,-0.071421,-0.003669,-0.270749,0.223307,-0.065765,0.38145,0.315338,0.050655
125,-0.07161,-0.004005,-0.271086,0.223589,-0.06568,0.381882,0.315768,0.050995
126,-0.071815,-0.00399,-0.271141,0.223686,-0.065641,0.382015,0.316003,0.050925
127,-0.071752,-0.003858,-0.27068,0.223347,-0.065559,0.381445,0.315588,0.05074
128,-0.07186,-0.003816,-0.270856,0.223519,-0.065546,0.3817,0.315814,0.050745
129,-0.072119,-0.003568,-0.271327,0.223832,-0.065722,0.382269,0.316555,0.050655
130,-0.07188,-0.003529,-0.27088,0.223598,-0.065514,0.381723,0.316086,0.050685
131,-0.071691,-0.003365,-0.270863,0.223632,-0.065411,0.381777,0.316199,0.050638
132,-0.071669,-0.003131,-0.271314,0.224037,-0.065445,0.382491,0.316907,0.050681
133,-0.071603,-0.003159,-0.271016,0.223878,-0.065579,0.382112,0.31662,0.050711
134,-0.071394,-0.003195,-0.270536,0.223441,-0.065517,0.381446,0.316129,0.050678
135,-0.071532,-0.003126,-0.270963,0.223976,-0.065422,0.382007,0.316889,0.05065
136,-0.071537,-0.002995,-0.271025,0.224096,-0.06529,0.381872,0.316916,0.050766
137,-0.071259,-0.003003,-0.270608,0.223694,-0.065183,0.381213,0.316257,0.050857
138,-0.071265,-0.003201,-0.270843,0.223722,-0.065286,0.381562,0.316269,0.050803
139,-0.071276,-0.003269,-0.271096,0.223805,-0.065386,0.381915,0.316434,0.050849
140,-0.070906,-0.003231,-0.270724,0.223542,-0.065288,0.381454,0.31594,0.050821
141,-0.070806,-0.003312,-0.270619,0.223471,-0.065369,0.381473,0.315692,0.050937
142,-0.071085,-0.003222,-0.27115,0.223968,-0.065682,0.382095,0.316092,0.050854
143,-0.070889,-0.002922,-0.270758,0.223639,-0.065739,0.381471,0.31592,0.05069
144,-0.070952,-0.003159,-0.270524,0.223435,-0.065538,0.381032,0.315606,0.050487
145,-0.071547,-0.003203,-0.270928,0.22383,-0.065844,0.381718,0.316144,0.050413
146,-0.07174,-0.003094,-0.270876,0.223792,-0.065603,0.381566,0.31676,0.050549
147,-0.071426,-0.003047,-0.27048,0.2233,-0.06527,0.380965,0.316481,0.050516
148,-0.071764,-0.002815,-0.270919,0.223639,-0.065479,0.38165,0.316869,0.050299
149,-0.071979,-0.003081,-0.271116,0.223759,-0.065568,0.381993,0.316974,0.050682
150,-0.07174,-0.003043,-0.271021,0.223583,-0.065275,0.381411,0.316729,0.050731
151,-0.071507,-0.003452,-0.270995,0.223671,-0.06525,0.38136,0.31612,0.050776
152,-0.071936,-0.003113,-0.271663,0.224067,-0.065365,0.382258,0.316701,0.050463
153,-0.071729,-0.00276,-0.271064,0.223567,-0.065137,0.381801,0.316074,0.049924
154,-0.071394,-0.002997,-0.270305,0.223589,-0.065138,0.381328,0.315508,0.050069
155,-0.071412,-0.002667,-0.270515,0.223952,-0.065623,0.381728,0.316409,0.050316
156,-0.071261,-0.003,-0.27047,0.223813,-0.065093,0.381455,0.315742,0.050742
157,-0.071074,-0.002471,-0.270274,0.223381,-0.064949,0.380731,0.31569,0.050374
158,-0.071302,-0.002186,-0.271025,0.223505,-0.065321,0.381306,0.316712,0.050196
159,-0.071449,-0.00246,-0.271358,0.223423,-0.065418,0.381448,0.316958,0.050319
160,-0.071157,-0.002879,-0.270872,0.222972,-0.065138,0.380886,0.316357,0.050422
161,-0.071096,-0.003013,-0.27103,0.223239,-0.064961,0.381171,0.316403,0.050683
162,-0.071376,-0.003151,-0.271422,0.223753,-0.064913,0.38193,0.316743,0.05105
163,-0.071075,-0.002973,-0.270952,0.223543,-0.064941,0.381491,0.316421,0.050806
164,-0.070853,-0.00275,-0.270617,0.223298,-0.065434,0.381417,0.316254,0.050366
165,-0.071262,-0.002422,-0.271007,0.223605,-0.06599,0.382325,0.316775,0.049991
166,-0.070936,-0.002278,-0.271114,0.22377,-0.06609,0.382247,0.316762,0.04982
167,-0.070748,-0.002214,-0.270468,0.223608,-0.065819,0.381446,0.31616,0.049508
168,-0.071345,-0.002416,-0.270571,0.223737,-0.06575,0.381706,0.316596,0.049489
169,-0.071776,-0.002946,-0.270169,0.223602,-0.06545,0.38149,0.316361,0.049591
170,-0.071554,-0.003348,-0.269597,0.223292,-0.065292,0.381073,0.316028,0.049702
171,-0.071432,-0.003436,-0.269913,0.223513,-0.065533,0.381316,0.316343,0.050138
172,-0.071515,-0.003175,-0.270707,0.223968,-0.065754,0.381797,0.317292,0.050538
173,-0.071445,-0.003011,-0.2708,0.223558,-0.065605,0.381448,0.317116,0.050744
174,-0.071351,-0.002765,-0.270603,0.223122,-0.065555,0.381089,0.316891,0.050688
175,-0.071615,-0.002683,-0.270884,0.223049,-0.065859,0.381498,0.317266,0.050617
176,-0.071557,-0.002823,-0.270687,0.222914,-0.065657,0.381206,0.316884,0.050368
177,-0.071104,-0.003171,-0.270614,0.222687,-0.065328,0.380993,0.315937,0.050581
178,-0.071255,-0.003313,-0.271479,0.223065,-0.06552,0.382176,0.316278,0.050803
179,-0.071376,-0.003247,-0.271577,0.222985,-0.065657,0.382307,0.316241,0.050822
180,-0.071192,-0.003158,-0.271081,0.222622,-0.065515,0.381597,0.315646,0.050667
181,-0.071324,-0.003081,-0.271389,0.222897,-0.065677,0.381892,0.315935,0.050626
182,-0.071486,-0.002931,-0.271683,0.223086,-0.065901,0.382286,0.316392,0.050535
183,-0.07136,-0.002894,-0.271235,0.222813,-0.065681,0.381605,0.315911,0.050519
184,-0.07136,-0.002782,-0.271261,0.222816,-0.06563,0.381576,0.315973,0.050535
185,-0.07165,-0.002615,-0.271675,0.22309,-0.065784,0.382106,0.316583,0.050429
186,-0.071561,-0.002635,-0.271353,0.223017,-0.065589,0.381713,0.316229,0.050488
187,-0.071472,-0.002679,-0.271174,0.22291,-0.06547,0.381452,0.315995,0.050523
188,-0.071659,-0.002655,-0.27156,0.223139,-0.065641,0.381939,0.316506,0.050478
189,-0.071628,-0.00256,-0.271588,0.223115,-0.065603,0.381845,0.316559,0.050485
190,-0.071391,-0.002677,-0.271087,0.222622,-0.065414,0.381161,0.315933,0.050465
191,-0.0716,-0.002693,-0.271392,0.222832,-0.065486,0.381554,0.316243,0.050508
192,-0.071632,-0.002785,-0.271669,0.223055,-0.065655,0.38198,0.316528,0.050543
193,-0.071418,-0.002849,-0.271351,0.222706,-0.06554,0.381477,0.316046,0.050519
194,-0.071461,-0.002905,-0.271392,0.222724,-0.065562,0.381527,0.316069,0.050517
195,-0.071572,-0.002855,-0.271737,0.22302,-0.065846,0.382061,0.316511,0.050496
196,-0.07138,-0.002951,-0.271467,0.222871,-0.065841,0.381735,0.316165,0.050373
197,-0.071147,-0.003071,-0.271183,0.222704,-0.065722,0.381396,0.315825,0.050385
198,-0.071287,-0.003065,-0.271475,0.222985,-0.065977,0.382002,0.316182,0.050478
199,-0.071186,-0.003065,-0.271333,0.223021,-0.06595,0.381967,0.316136,0.050428
200,-0.070841,-0.003065,-0.270879,0.2228,-0.065731,0.381339,0.31562,0.050411
201,-0.070973,-0.003009,-0.271178,0.222973,-0.065879,0.381817,0.316022,0.050398
202,-0.070851,-0.003094,-0.271217,0.222998,-0.065787,0.381837,0.316071,0.050557
203,-0.070625,-0.003278,-0.270867,0.22287,-0.065512,0.38127,0.315668,0.050633
204,-0.070566,-0.003151,-0.270841,0.223,-0.065483,0.381259,0.315978,0.050489
205,-0.070836,-0.002833,-0.270989,0.223404,-0.065555,0.381469,0.316983,0.050333
206,-0.070792,-0.002735,-0.270466,0.223104,-0.065528,0.380819,0.316766,0.050417
207,-0.070836,-0.002809,-0.270411,0.223155,-0.065531,0.380801,0.316633,0.050604
208,-0.071119,-0.002861,-0.270956,0.223769,-0.065625,0.381526,0.317079,0.050516
209,-0.070983,-0.002974,-0.270846,0.22385,-0.065631,0.381509,0.317002,0.050533
210,-0.070734,-0.003097,-0.270356,0.223581,-0.06545,0.381033,0.316537,0.050495
211,-0.071001,-0.003002,-0.270416,0.22368,-0.065655,0.381407,0.316726,0.050296
212,-0.071222,-0.002859,-0.270432,0.223543,-0.065487,0.381382,0.316674,0.049982
213,-0.071272,-0.00267,-0.270146,0.223221,-0.065304,0.380728,0.316114,0.049702
214,-0.071166,-0.002371,-0.270813,0.223327,-0.065596,0.381097,0.316501,0.049556
215,-0.071185,-0.002208,-0.271473,0.22347,-0.065882,0.381777,0.317154,0.049719
216,-0.071042,-0.002521,-0.27132,0.222935,-0.065735,0.381258,0.31666,0.049715
217,-0.071137,-0.003055,-0.271036,0.222763,-0.065587,0.381148,0.316373,0.049915
218,-0.071282,-0.003132,-0.271349,0.22322,-0.065206,0.381594,0.316971,0.050262
219,-0.071352,-0.003337,-0.271621,0.223471,-0.064625,0.381546,0.31683,0.050673
220,-0.071238,-0.003141,-0.271242,0.223316,-0.064217,0.38088,0.316202,0.050565
221,-0.071224,-0.002714,-0.271447,0.223622,-0.064655,0.38134,0.316615,0.050314
222,-0.071229,-0.002461,-0.271374,0.223688,-0.064946,0.381419,0.316794,0.050004
223,-0.070766,-0.002589,-0.270798,0.223446,-0.065014,0.380919,0.316064,0.050125
224,-0.070766,-0.002801,-0.270588,0.223566,-0.064972,0.381141,0.31567,0.050455
225,-0.07104,-0.003039,-0.270575,0.223782,-0.065232,0.381564,0.31567,0.050827
226,-0.070897,-0.003171,-0.26998,0.223519,-0.065341,0.381005,0.315096,0.050709
227,-0.071197,-0.003128,-0.270318,0.223659,-0.065555,0.381373,0.315503,0.050456
228,-0.071636,-0.003034,-0.271152,0.223986,-0.065885,0.382199,0.316492,0.050243
229,-0.071549,-0.003287,-0.271024,0.223796,-0.0657,0.381899,0.316331,0.050323
230,-0.071375,-0.003345,-0.270702,0.22362,-0.065428,0.381543,0.316267,0.050247
231,-0.07144,-0.003395,-0.270889,0.223933,-0.065714,0.381937,0.316641,0.050373
232,-0.071264,-0.003499,-0.270913,0.223815,-0.065637,0.381766,0.316403,0.050437
233,-0.070924,-0.003415,-0.270759,0.223445,-0.065331,0.381213,0.315946,0.05041
234,-0.070808,-0.003438,-0.27099,0.223561,-0.065177,0.38151,0.316133,0.050496
235,-0.07071,-0.003456,-0.271155,0.223744,-0.065383,0.381884,0.316586,0.050833
236,-0.070618,-0.003233,-0.270616,0.223351,-0.06523,0.381157,0.316347,0.051044
237,-0.070743,-0.002944,-0.270565,0.223463,-0.065303,0.381102,0.316497,0.051224
238,-0.071017,-0.002484,-0.270889,0.223863,-0.065642,0.381622,0.316956,0.051019
239,-0.071083,-0.002287,-0.270699,0.223765,-0.065698,0.38115,0.316454,0.050727
240,-0.071246,-0.002175,-0.27062,0.223484,-0.065612,0.38065,0.31624,0.050274
241,-0.071561,-0.002455,-0.271136,0.223619,-0.065731,0.381226,0.316862,0.050155
242,-0.07164,-0.002736,-0.271125,0.223453,-0.065642,0.381331,0.316827,0.05026
243,-0.071299,-0.002967,-0.270693,0.223072,-0.065508,0.380892,0.316216,0.05019
244,-0.07129,-0.003051,-0.270832,0.223345,-0.065756,0.381322,0.316607,0.050171
245,-0.071204,-0.003193,-0.270766,0.223444,-0.065925,0.381486,0.31677,0.050506
246,-0.071096,-0.003228,-0.270231,0.223018,-0.065603,0.380847,0.316359,0.050537
247,-0.071193,-0.003196,-0.270251,0.222738,-0.065617,0.380696,0.31644,0.05048
248,-0.071336,-0.003013,-0.270625,0.223123,-0.065897,0.381235,0.316977,0.050348
249,-0.071041,-0.002891,-0.270092,0.222898,-0.065789,0.380552,0.31656,0.050299
250,-0.071043,-0.002926,-0.270027,0.222829,-0.065846,0.380482,0.316574,0.050343
251,-0.071279,-0.002827,-0.270466,0.223146,-0.065983,0.381022,0.31717,0.050396
252,-0.071311,-0.002921,-0.270456,0.223141,-0.065847,0.38085,0.316861,0.050394
253,-0.071074,-0.002969,-0.270023,0.222829,-0.065697,0.380242,0.316264,0.050378
254,-0.07122,-0.003013,-0.270209,0.223126,-0.065854,0.380697,0.316493,0.050613
255,-0.071335,-0.002924,-0.270072,0.223203,-0.065928,0.380878,0.316664,0.050592
256,-0.070941,-0.002948,-0.26935,0.222721,-0.065745,0.380253,0.316067,0.050333
257,-0.07105,-0.00301,-0.269364,0.222619,-0.065876,0.380235,0.316257,0.050184
258,-0.071381,-0.002951,-0.269727,0.222695,-0.065977,0.380549,0.316828,0.050015
259,-0.071065,-0.003386,-0.269433,0.222371,-0.065719,0.380085,0.316171,0.05004
260,-0.070826,-0.003625,-0.269381,0.222415,-0.065666,0.380151,0.316163,0.050228
261,-0.070901,-0.00357,-0.269772,0.222838,-0.06582,0.380731,0.316613,0.050396
262,-0.070815,-0.003478,-0.269382,0.222596,-0.065897,0.380261,0.316286,0.050187
263,-0.070689,-0.003623,-0.268836,0.222127,-0.065935,0.379631,0.315584,0.050046
264,-0.071091,-0.003679,-0.269193,0.222389,-0.066215,0.380133,0.316032,0.04987
265,-0.071119,-0.003724,-0.269216,0.222461,-0.066215,0.380191,0.316002,0.049817
266,-0.071058,-0.003632,-0.268808,0.222181,-0.066139,0.379635,0.315685,0.04984
267,-0.071482,-0.003463,-0.268964,0.222589,-0.066331,0.380011,0.316275,0.049974
268,-0.071717,-0.003341,-0.269237,0.222713,-0.066362,0.380458,0.316684,0.049937
269,-0.071479,-0.003426,-0.268973,0.222544,-0.066202,0.379971,0.316243,0.049916
270,-0.071391,-0.003551,-0.268837,0.222647,-0.066154,0.380114,0.316023,0.049996
271,-0.071792,-0.003449,-0.269387,0.222896,-0.066456,0.380723,0.316354,0.049959
272,-0.071634,-0.003518,-0.269136,0.222767,-0.066398,0.380392,0.315917,0.049791
273,-0.071386,-0.003594,-0.268465,0.222595,-0.066134,0.379891,0.315318,0.049824
274,-0.071508,-0.003515,-0.2685,0.223012,-0.066131,0.380386,0.315696,0.049938
275,-0.071169,-0.003707,-0.268146,0.222933,-0.066041,0.380156,0.315242,0.050083
276,-0.070804,-0.003785,-0.268004,0.222596,-0.065621,0.379756,0.314712,0.05013
277,-0.071008,-0.0034,-0.268624,0.222838,-0.065784,0.380253,0.315695,0.049755
278,-0.071358,-0.003083,-0.269142,0.222929,-0.06607,0.380543,0.316607,0.049568
279,-0.071266,-0.003026,-0.268702,0.222569,-0.065917,0.380079,0.316357,0.049398
280,-0.071195,-0.003158,-0.268704,0.222585,-0.065826,0.380113,0.316286,0.049509
281,-0.071608,-0.003375,-0.269243,0.222773,-0.065814,0.380635,0.316746,0.049834
282,-0.071537,-0.00367,-0.269099,0.222449,-0.065501,0.380183,0.316398,0.050118
283,-0.071361,-0.003675,-0.268754,0.222199,-0.065449,0.379871,0.315909,0.049899
284,-0.071479,-0.003661,-0.268859,0.22235,-0.066052,0.380359,0.316246,0.049676
285,-0.071454,-0.003516,-0.268757,0.222302,-0.066395,0.380595,0.31611,0.049259
286,-0.071099,-0.00333,-0.268487,0.222078,-0.066345,0.380068,0.315679,0.049189
287,-0.071322,-0.003004,-0.269094,0.222532,-0.066574,0.380682,0.316492,0.048883
288,-0.071415,-0.003061,-0.269395,0.222911,-0.066543,0.381111,0.316931,0.048973
289,-0.071267,-0.003158,-0.268592,0.22271,-0.066297,0.380451,0.316238,0.049174
290,-0.071544,-0.00324,-0.268296,0.222711,-0.066275,0.380288,0.316056,0.049113
291,-0.07194,-0.00333,-0.268576,0.223081,-0.066356,0.380598,0.316673,0.048687
292,-0.071534,-0.003454,-0.268072,0.222932,-0.066275,0.380053,0.316354,0.0488
293,-0.071479,-0.003797,-0.267969,0.222834,-0.066162,0.380111,0.316083,0.049177
294,-0.071589,-0.003828,-0.268545,0.223329,-0.066447,0.380857,0.316712,0.049545
295,-0.071438,-0.003875,-0.268676,0.223423,-0.066436,0.380767,0.31675,0.049872
296,-0.071165,-0.003903,-0.268542,0.223077,-0.066246,0.380439,0.316157,0.050075
297,-0.071346,-0.003687,-0.268949,0.223239,-0.066551,0.380932,0.316626,0.050128
298,-0.071282,-0.003536,-0.268837,0.223163,-0.066711,0.380746,0.316572,0.050203
299,-0.071018,-0.003452,-0.268397,0.222982,-0.066617,0.379846,0.316071,0.050084
300,-0.07111,-0.003524,-0.268593,0.223112,-0.066627,0.380078,0.316317,0.050233
301,-0.071386,-0.003438,-0.268783,0.22319,-0.066688,0.380509,0.316736,0.050139
302,-0.07122,-0.003524,-0.268488,0.222688,-0.066543,0.379874,0.31618,0.04998
